Track,for,Emily,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/3/2011,7:04:31,16.358,N,67.96,W
8/3/2011,7:06:32,16.359,N,67.967,W
8/3/2011,7:08:32,16.361,N,67.975,W
8/3/2011,7:10:32,16.362,N,67.982,W
8/3/2011,7:12:32,16.364,N,67.989,W
8/3/2011,7:14:31,16.365,N,67.996,W
8/3/2011,7:16:31,16.367,N,68.004,W
8/3/2011,7:18:31,16.369,N,68.011,W
8/3/2011,7:20:32,16.371,N,68.018,W
8/3/2011,7:22:32,16.372,N,68.025,W
8/3/2011,7:24:32,16.374,N,68.031,W
8/3/2011,7:26:32,16.376,N,68.038,W
8/3/2011,7:28:31,16.378,N,68.045,W
8/3/2011,7:30:31,16.38,N,68.052,W
8/3/2011,7:32:31,16.382,N,68.059,W
8/3/2011,7:34:31,16.384,N,68.066,W
8/3/2011,7:36:32,16.386,N,68.072,W
8/3/2011,7:38:32,16.388,N,68.079,W
8/3/2011,7:40:32,16.39,N,68.086,W
8/3/2011,7:42:32,16.392,N,68.092,W
8/3/2011,7:44:31,16.394,N,68.099,W
8/3/2011,7:46:31,16.396,N,68.106,W
8/3/2011,7:48:31,16.398,N,68.112,W
8/3/2011,7:50:32,16.4,N,68.119,W
8/3/2011,7:52:32,16.402,N,68.125,W
8/3/2011,7:54:32,16.405,N,68.132,W
8/3/2011,7:56:32,16.407,N,68.138,W
8/3/2011,7:58:31,16.409,N,68.145,W
8/3/2011,8:00:31,16.411,N,68.151,W
8/3/2011,8:02:31,16.413,N,68.158,W
8/3/2011,8:04:31,16.415,N,68.165,W
8/3/2011,8:06:32,16.417,N,68.171,W
8/3/2011,8:08:32,16.419,N,68.178,W
8/3/2011,8:10:32,16.422,N,68.184,W
8/3/2011,8:12:32,16.424,N,68.191,W
8/3/2011,8:14:31,16.426,N,68.197,W
8/3/2011,8:16:31,16.428,N,68.204,W
8/3/2011,8:18:31,16.43,N,68.211,W
8/3/2011,8:20:32,16.432,N,68.217,W
8/3/2011,8:22:32,16.434,N,68.224,W
8/3/2011,8:24:32,16.436,N,68.23,W
8/3/2011,8:26:32,16.438,N,68.237,W
8/3/2011,8:28:31,16.44,N,68.244,W
8/3/2011,8:30:31,16.442,N,68.251,W
8/3/2011,8:32:31,16.444,N,68.257,W
8/3/2011,8:34:31,16.446,N,68.264,W
8/3/2011,8:36:32,16.448,N,68.271,W
8/3/2011,8:38:32,16.45,N,68.278,W
8/3/2011,8:40:32,16.452,N,68.285,W
8/3/2011,8:40:55,16.452,N,68.286,W
8/3/2011,8:42:56,16.453,N,68.293,W
8/3/2011,8:44:56,16.455,N,68.301,W
8/3/2011,8:46:56,16.456,N,68.308,W
8/3/2011,8:48:56,16.458,N,68.315,W
8/3/2011,8:50:55,16.459,N,68.323,W
8/3/2011,8:52:55,16.46,N,68.33,W
8/3/2011,8:54:55,16.462,N,68.338,W
8/3/2011,8:56:56,16.463,N,68.345,W
8/3/2011,8:58:56,16.464,N,68.353,W
8/3/2011,9:00:56,16.466,N,68.36,W
8/3/2011,9:02:56,16.467,N,68.368,W
8/3/2011,9:04:55,16.468,N,68.376,W
8/3/2011,9:06:55,16.469,N,68.383,W
8/3/2011,9:08:55,16.471,N,68.391,W
8/3/2011,9:10:55,16.472,N,68.399,W
8/3/2011,9:12:56,16.473,N,68.406,W
8/3/2011,9:14:56,16.474,N,68.414,W
8/3/2011,9:16:56,16.475,N,68.422,W
8/3/2011,9:18:56,16.476,N,68.43,W
8/3/2011,9:20:55,16.477,N,68.437,W
8/3/2011,9:22:55,16.478,N,68.445,W
8/3/2011,9:24:55,16.479,N,68.453,W
8/3/2011,9:26:56,16.48,N,68.461,W
8/3/2011,9:28:56,16.481,N,68.469,W
8/3/2011,9:30:56,16.482,N,68.477,W
8/3/2011,9:32:56,16.482,N,68.485,W
8/3/2011,9:34:55,16.483,N,68.493,W
8/3/2011,9:36:55,16.484,N,68.501,W
8/3/2011,9:38:55,16.485,N,68.509,W
8/3/2011,9:40:55,16.486,N,68.518,W
8/3/2011,9:42:56,16.486,N,68.526,W
8/3/2011,9:44:56,16.487,N,68.534,W
8/3/2011,9:46:56,16.488,N,68.542,W
8/3/2011,9:48:56,16.488,N,68.551,W
8/3/2011,9:50:55,16.489,N,68.559,W
8/3/2011,9:52:55,16.489,N,68.567,W
8/3/2011,9:54:55,16.49,N,68.576,W
8/3/2011,9:56:56,16.49,N,68.584,W
8/3/2011,9:58:56,16.491,N,68.593,W
8/3/2011,10:00:56,16.491,N,68.601,W
8/3/2011,10:02:56,16.491,N,68.61,W
8/3/2011,10:04:55,16.492,N,68.618,W
8/3/2011,10:06:55,16.492,N,68.627,W
8/3/2011,10:08:55,16.492,N,68.636,W
8/3/2011,10:10:55,16.493,N,68.645,W
8/3/2011,10:12:56,16.493,N,68.653,W
8/3/2011,10:14:56,16.493,N,68.662,W
8/3/2011,10:16:56,16.493,N,68.671,W
8/3/2011,10:18:56,16.493,N,68.68,W
8/3/2011,10:20:55,16.493,N,68.689,W
8/3/2011,10:22:55,16.493,N,68.698,W
8/3/2011,10:24:55,16.493,N,68.707,W
8/3/2011,10:26:56,16.493,N,68.716,W
8/3/2011,10:28:56,16.493,N,68.725,W
8/3/2011,10:30:56,16.493,N,68.734,W
8/3/2011,10:32:56,16.493,N,68.743,W
8/3/2011,10:34:55,16.492,N,68.753,W
8/3/2011,10:36:55,16.492,N,68.762,W
8/3/2011,10:38:55,16.492,N,68.771,W
8/3/2011,10:40:55,16.491,N,68.781,W
8/3/2011,10:42:56,16.491,N,68.79,W
8/3/2011,10:44:56,16.491,N,68.8,W
8/3/2011,10:46:56,16.49,N,68.809,W
8/3/2011,10:48:56,16.49,N,68.819,W
8/3/2011,10:50:55,16.489,N,68.828,W
8/3/2011,10:52:55,16.488,N,68.838,W
8/3/2011,10:54:55,16.488,N,68.848,W
8/3/2011,10:56:56,16.487,N,68.857,W
8/3/2011,10:58:56,16.486,N,68.867,W
8/3/2011,11:00:56,16.486,N,68.877,W
8/3/2011,11:02:56,16.485,N,68.887,W
8/3/2011,11:02:57,16.485,N,68.887,W
8/3/2011,11:04:57,16.486,N,68.896,W
8/3/2011,11:06:56,16.486,N,68.904,W
8/3/2011,11:08:56,16.487,N,68.913,W
8/3/2011,11:10:56,16.487,N,68.921,W
8/3/2011,11:12:56,16.488,N,68.93,W
8/3/2011,11:14:57,16.489,N,68.939,W
8/3/2011,11:16:57,16.489,N,68.947,W
8/3/2011,11:18:57,16.49,N,68.956,W
8/3/2011,11:20:57,16.491,N,68.964,W
8/3/2011,11:22:56,16.491,N,68.973,W
8/3/2011,11:24:56,16.492,N,68.982,W
8/3/2011,11:26:56,16.493,N,68.99,W
8/3/2011,11:28:56,16.493,N,68.999,W
8/3/2011,11:30:57,16.494,N,69.007,W
8/3/2011,11:32:57,16.495,N,69.016,W
8/3/2011,11:34:57,16.496,N,69.025,W
8/3/2011,11:36:56,16.496,N,69.033,W
8/3/2011,11:38:56,16.497,N,69.042,W
8/3/2011,11:40:56,16.498,N,69.051,W
8/3/2011,11:42:56,16.498,N,69.059,W
8/3/2011,11:44:57,16.499,N,69.068,W
8/3/2011,11:46:57,16.5,N,69.077,W
8/3/2011,11:48:57,16.501,N,69.085,W
8/3/2011,11:50:57,16.501,N,69.094,W
8/3/2011,11:52:56,16.502,N,69.103,W
8/3/2011,11:54:56,16.503,N,69.112,W
8/3/2011,11:56:56,16.504,N,69.12,W
8/3/2011,11:58:56,16.505,N,69.129,W
8/3/2011,12:00:57,16.505,N,69.138,W
8/3/2011,12:02:57,16.506,N,69.147,W
8/3/2011,12:04:57,16.507,N,69.155,W
8/3/2011,12:06:56,16.508,N,69.164,W
8/3/2011,12:08:56,16.509,N,69.173,W
8/3/2011,12:10:56,16.51,N,69.182,W
8/3/2011,12:12:56,16.51,N,69.19,W
8/3/2011,12:14:57,16.511,N,69.199,W
8/3/2011,12:16:57,16.512,N,69.208,W
8/3/2011,12:18:57,16.513,N,69.217,W
8/3/2011,12:20:57,16.514,N,69.225,W
8/3/2011,12:22:56,16.515,N,69.234,W
8/3/2011,12:24:56,16.516,N,69.243,W
8/3/2011,12:26:56,16.517,N,69.252,W
8/3/2011,12:28:56,16.518,N,69.261,W
8/3/2011,12:30:57,16.519,N,69.27,W
8/3/2011,12:32:57,16.52,N,69.278,W
8/3/2011,12:34:57,16.52,N,69.287,W
8/3/2011,12:36:56,16.521,N,69.296,W
8/3/2011,12:38:56,16.522,N,69.305,W
8/3/2011,12:40:56,16.523,N,69.314,W
8/3/2011,12:42:56,16.524,N,69.323,W
8/3/2011,12:44:57,16.525,N,69.331,W
8/3/2011,12:46:57,16.526,N,69.34,W
8/3/2011,12:48:57,16.527,N,69.349,W
8/3/2011,12:50:57,16.529,N,69.358,W
8/3/2011,12:52:56,16.53,N,69.367,W
8/3/2011,12:54:56,16.531,N,69.376,W
8/3/2011,12:56:56,16.532,N,69.385,W
8/3/2011,12:58:56,16.533,N,69.393,W
8/3/2011,13:00:57,16.534,N,69.402,W
8/3/2011,13:02:57,16.535,N,69.411,W
8/3/2011,13:04:57,16.536,N,69.42,W
8/3/2011,13:06:56,16.537,N,69.429,W
8/3/2011,13:08:56,16.538,N,69.438,W
8/3/2011,13:10:56,16.539,N,69.446,W
8/3/2011,13:12:56,16.54,N,69.455,W
8/3/2011,13:14:57,16.542,N,69.464,W
8/3/2011,13:16:57,16.543,N,69.473,W
8/3/2011,13:18:57,16.544,N,69.482,W
8/3/2011,13:20:57,16.545,N,69.49,W
8/3/2011,13:22:56,16.546,N,69.499,W
8/3/2011,13:24:56,16.547,N,69.508,W
8/3/2011,13:26:56,16.548,N,69.517,W
8/3/2011,13:28:56,16.55,N,69.525,W
8/3/2011,13:30:57,16.551,N,69.534,W
8/3/2011,13:32:57,16.552,N,69.543,W
8/3/2011,13:34:57,16.553,N,69.551,W
8/3/2011,13:36:56,16.554,N,69.56,W
8/3/2011,13:38:56,16.556,N,69.569,W
8/3/2011,13:40:56,16.557,N,69.577,W
8/3/2011,13:42:56,16.558,N,69.586,W
8/3/2011,13:44:57,16.559,N,69.595,W
8/3/2011,13:46:57,16.561,N,69.603,W
8/3/2011,13:48:57,16.562,N,69.612,W
8/3/2011,13:50:57,16.563,N,69.62,W
8/3/2011,13:52:56,16.564,N,69.629,W
8/3/2011,13:54:56,16.566,N,69.637,W
8/3/2011,13:56:56,16.567,N,69.646,W
8/3/2011,13:58:56,16.568,N,69.654,W
8/3/2011,14:00:57,16.57,N,69.663,W
8/3/2011,14:02:57,16.571,N,69.671,W
8/3/2011,14:04:57,16.572,N,69.68,W
8/3/2011,14:06:56,16.573,N,69.688,W
8/3/2011,14:08:56,16.575,N,69.696,W
8/3/2011,14:10:56,16.576,N,69.705,W
8/3/2011,14:12:56,16.577,N,69.713,W
8/3/2011,14:14:57,16.579,N,69.721,W
8/3/2011,14:16:57,16.58,N,69.729,W
8/3/2011,14:18:57,16.581,N,69.738,W
8/3/2011,14:20:57,16.583,N,69.746,W
8/3/2011,14:22:56,16.584,N,69.754,W
8/3/2011,14:24:56,16.585,N,69.762,W
8/3/2011,14:26:56,16.587,N,69.77,W
8/3/2011,14:28:56,16.588,N,69.778,W
8/3/2011,14:30:57,16.59,N,69.786,W
8/3/2011,14:32:57,16.591,N,69.794,W
8/3/2011,14:34:57,16.592,N,69.802,W
8/3/2011,14:36:56,16.594,N,69.81,W
8/3/2011,14:38:56,16.595,N,69.818,W
8/3/2011,14:40:56,16.597,N,69.826,W
8/3/2011,14:42:56,16.598,N,69.834,W
8/3/2011,14:44:57,16.599,N,69.841,W
8/3/2011,14:46:57,16.601,N,69.849,W
8/3/2011,14:48:57,16.602,N,69.857,W
8/3/2011,14:50:57,16.604,N,69.865,W
8/3/2011,14:52:56,16.605,N,69.872,W
8/3/2011,14:54:56,16.606,N,69.88,W
8/3/2011,14:56:56,16.608,N,69.887,W
8/3/2011,14:58:56,16.609,N,69.895,W
8/3/2011,15:00:57,16.611,N,69.902,W
8/3/2011,15:02:57,16.612,N,69.91,W
8/3/2011,15:04:57,16.614,N,69.917,W
8/3/2011,15:06:56,16.615,N,69.924,W
8/3/2011,15:08:56,16.617,N,69.932,W
8/3/2011,15:10:56,16.618,N,69.939,W
8/3/2011,15:12:56,16.62,N,69.946,W
8/3/2011,15:14:57,16.621,N,69.953,W
8/3/2011,15:16:57,16.623,N,69.96,W
8/3/2011,15:18:57,16.624,N,69.967,W
8/3/2011,15:20:57,16.626,N,69.974,W
8/3/2011,15:22:56,16.627,N,69.981,W
8/3/2011,15:24:56,16.629,N,69.988,W
8/3/2011,15:26:56,16.63,N,69.995,W
8/3/2011,15:28:56,16.632,N,70.002,W
8/3/2011,15:30:57,16.633,N,70.009,W
8/3/2011,15:32:57,16.635,N,70.015,W
8/3/2011,15:34:57,16.636,N,70.022,W
8/3/2011,15:36:56,16.638,N,70.029,W
8/3/2011,15:38:56,16.639,N,70.035,W
8/3/2011,15:40:56,16.641,N,70.042,W
8/3/2011,15:42:56,16.642,N,70.048,W
8/3/2011,15:44:57,16.644,N,70.054,W
8/3/2011,15:46:57,16.645,N,70.061,W
8/3/2011,15:48:57,16.647,N,70.067,W
8/3/2011,15:50:57,16.648,N,70.073,W
8/3/2011,15:52:56,16.65,N,70.079,W
8/3/2011,15:54:56,16.651,N,70.085,W
8/3/2011,15:56:56,16.653,N,70.091,W
8/3/2011,15:58:56,16.654,N,70.097,W
8/3/2011,16:00:56,16.656,N,70.103,W
8/3/2011,16:02:56,16.657,N,70.109,W
8/3/2011,16:04:56,16.659,N,70.115,W
8/3/2011,16:06:57,16.661,N,70.121,W
8/3/2011,16:08:57,16.662,N,70.126,W
8/3/2011,16:10:57,16.664,N,70.132,W
8/3/2011,16:12:57,16.665,N,70.137,W
8/3/2011,16:14:57,16.667,N,70.143,W
8/3/2011,16:16:57,16.668,N,70.148,W
8/3/2011,16:18:57,16.67,N,70.153,W
8/3/2011,16:20:57,16.671,N,70.159,W
8/3/2011,16:22:56,16.673,N,70.164,W
8/3/2011,16:24:56,16.675,N,70.169,W
8/3/2011,16:26:56,16.676,N,70.174,W
8/3/2011,16:28:56,16.678,N,70.179,W
8/3/2011,16:30:56,16.679,N,70.184,W
8/3/2011,16:32:56,16.681,N,70.189,W
8/3/2011,16:34:56,16.682,N,70.194,W
8/3/2011,16:36:57,16.684,N,70.199,W
8/3/2011,16:38:57,16.686,N,70.203,W
8/3/2011,16:40:57,16.687,N,70.208,W
8/3/2011,16:42:57,16.689,N,70.213,W
8/3/2011,16:44:57,16.69,N,70.217,W
8/3/2011,16:46:57,16.692,N,70.222,W
8/3/2011,16:48:57,16.694,N,70.226,W
8/3/2011,16:50:57,16.695,N,70.231,W
8/3/2011,16:52:56,16.697,N,70.235,W
8/3/2011,16:54:56,16.698,N,70.239,W
8/3/2011,16:56:56,16.7,N,70.244,W
8/3/2011,16:58:56,16.702,N,70.248,W
8/3/2011,17:00:56,16.703,N,70.252,W
8/3/2011,17:02:56,16.705,N,70.256,W
8/3/2011,17:04:56,16.706,N,70.26,W
8/3/2011,17:06:57,16.708,N,70.264,W
8/3/2011,17:08:57,16.71,N,70.268,W
8/3/2011,17:10:57,16.711,N,70.272,W
8/3/2011,17:12:57,16.713,N,70.276,W
8/3/2011,17:14:57,16.714,N,70.28,W
8/3/2011,17:16:57,16.716,N,70.283,W
8/3/2011,17:18:57,16.718,N,70.287,W
8/3/2011,17:20:57,16.719,N,70.291,W
8/3/2011,17:22:56,16.721,N,70.294,W
8/3/2011,17:24:56,16.722,N,70.298,W
8/3/2011,17:26:56,16.724,N,70.301,W
8/3/2011,17:28:56,16.726,N,70.305,W
8/3/2011,17:30:56,16.727,N,70.308,W
8/3/2011,17:32:56,16.729,N,70.312,W
8/3/2011,17:34:56,16.73,N,70.315,W
8/3/2011,17:36:57,16.732,N,70.319,W
8/3/2011,17:38:57,16.734,N,70.322,W
8/3/2011,17:40:57,16.735,N,70.325,W
8/3/2011,17:42:57,16.737,N,70.328,W
8/3/2011,17:44:57,16.739,N,70.332,W
8/3/2011,17:46:57,16.74,N,70.335,W
8/3/2011,17:48:57,16.742,N,70.338,W
8/3/2011,17:50:57,16.743,N,70.341,W
8/3/2011,17:52:56,16.745,N,70.344,W
8/3/2011,17:54:56,16.747,N,70.347,W
8/3/2011,17:56:56,16.748,N,70.35,W
8/3/2011,17:58:56,16.75,N,70.353,W
8/3/2011,18:00:56,16.752,N,70.356,W
8/3/2011,18:02:56,16.753,N,70.359,W
8/3/2011,18:04:56,16.755,N,70.361,W
8/3/2011,18:06:57,16.757,N,70.364,W
8/3/2011,18:08:57,16.758,N,70.367,W
8/3/2011,18:10:57,16.76,N,70.37,W
8/3/2011,18:12:57,16.761,N,70.372,W
8/3/2011,18:14:57,16.763,N,70.375,W
8/3/2011,18:16:57,16.765,N,70.378,W
8/3/2011,18:18:57,16.766,N,70.38,W
8/3/2011,18:20:56,16.768,N,70.383,W
8/3/2011,18:22:56,16.77,N,70.389,W
8/3/2011,18:24:56,16.773,N,70.394,W
8/3/2011,18:26:56,16.775,N,70.399,W
8/3/2011,18:28:56,16.777,N,70.404,W
8/3/2011,18:30:56,16.78,N,70.409,W
8/3/2011,18:32:56,16.782,N,70.413,W
8/3/2011,18:34:55,16.784,N,70.418,W
8/3/2011,18:36:55,16.786,N,70.422,W
8/3/2011,18:38:55,16.788,N,70.426,W
8/3/2011,18:40:55,16.79,N,70.43,W
8/3/2011,18:42:55,16.792,N,70.434,W
8/3/2011,18:44:55,16.794,N,70.437,W
8/3/2011,18:46:55,16.796,N,70.441,W
8/3/2011,18:48:55,16.798,N,70.444,W
8/3/2011,18:50:56,16.8,N,70.447,W
8/3/2011,18:52:56,16.802,N,70.45,W
8/3/2011,18:54:56,16.803,N,70.453,W
8/3/2011,18:56:56,16.805,N,70.456,W
8/3/2011,18:58:56,16.807,N,70.458,W
8/3/2011,19:00:56,16.809,N,70.461,W
8/3/2011,19:02:56,16.81,N,70.463,W
8/3/2011,19:04:55,16.812,N,70.465,W
8/3/2011,19:06:55,16.814,N,70.467,W
8/3/2011,19:08:55,16.815,N,70.469,W
8/3/2011,19:10:55,16.817,N,70.471,W
8/3/2011,19:12:55,16.818,N,70.473,W
8/3/2011,19:14:55,16.82,N,70.474,W
8/3/2011,19:16:55,16.821,N,70.475,W
8/3/2011,19:18:55,16.823,N,70.477,W
8/3/2011,19:20:56,16.824,N,70.478,W
8/3/2011,19:22:56,16.826,N,70.479,W
8/3/2011,19:24:56,16.827,N,70.48,W
8/3/2011,19:26:56,16.828,N,70.481,W
8/3/2011,19:28:56,16.83,N,70.482,W
8/3/2011,19:30:56,16.831,N,70.482,W
8/3/2011,19:32:56,16.832,N,70.483,W
8/3/2011,19:34:55,16.834,N,70.483,W
8/3/2011,19:36:55,16.835,N,70.484,W
8/3/2011,19:38:55,16.836,N,70.484,W
8/3/2011,19:40:55,16.837,N,70.484,W
8/3/2011,19:42:55,16.839,N,70.484,W
8/3/2011,19:44:55,16.84,N,70.485,W
8/3/2011,19:46:55,16.841,N,70.485,W
8/3/2011,19:48:55,16.842,N,70.484,W
8/3/2011,19:50:56,16.843,N,70.484,W
8/3/2011,19:52:56,16.844,N,70.484,W
8/3/2011,19:53:58,16.845,N,70.484,W
8/3/2011,19:55:58,16.846,N,70.484,W
8/3/2011,19:57:59,16.847,N,70.483,W
8/3/2011,19:59:59,16.848,N,70.483,W
8/3/2011,20:01:59,16.85,N,70.482,W
8/3/2011,20:03:59,16.851,N,70.481,W
8/3/2011,20:05:59,16.852,N,70.48,W
8/3/2011,20:07:59,16.853,N,70.48,W
8/3/2011,20:09:59,16.854,N,70.479,W
8/3/2011,20:11:59,16.855,N,70.478,W
8/3/2011,20:13:58,16.856,N,70.477,W
8/3/2011,20:15:58,16.857,N,70.476,W
8/3/2011,20:17:58,16.858,N,70.475,W
8/3/2011,20:19:58,16.859,N,70.474,W
8/3/2011,20:21:58,16.86,N,70.474,W
8/3/2011,20:23:58,16.861,N,70.473,W
8/3/2011,20:25:58,16.862,N,70.472,W
8/3/2011,20:27:59,16.863,N,70.471,W
8/3/2011,20:29:59,16.864,N,70.47,W
8/3/2011,20:31:59,16.865,N,70.469,W
8/3/2011,20:33:59,16.866,N,70.469,W
8/3/2011,20:35:59,16.866,N,70.468,W
8/3/2011,20:37:59,16.867,N,70.467,W
8/3/2011,20:39:22,16.868,N,70.467,W
8/3/2011,20:41:22,16.869,N,70.467,W
8/3/2011,20:43:22,16.87,N,70.467,W
8/3/2011,20:45:22,16.87,N,70.466,W
8/3/2011,20:47:22,16.871,N,70.466,W
8/3/2011,20:49:23,16.872,N,70.466,W
8/3/2011,20:51:23,16.873,N,70.467,W
8/3/2011,20:53:23,16.873,N,70.467,W
8/3/2011,20:55:23,16.874,N,70.467,W
8/3/2011,20:57:23,16.875,N,70.467,W
8/3/2011,20:59:23,16.875,N,70.468,W
8/3/2011,21:01:23,16.876,N,70.468,W
8/3/2011,21:03:22,16.876,N,70.469,W
8/3/2011,21:05:22,16.877,N,70.469,W
8/3/2011,21:07:22,16.877,N,70.47,W
8/3/2011,21:09:22,16.878,N,70.471,W
8/3/2011,21:11:22,16.878,N,70.472,W
8/3/2011,21:13:22,16.879,N,70.473,W
8/3/2011,21:15:22,16.879,N,70.474,W
8/3/2011,21:17:22,16.88,N,70.475,W
8/3/2011,21:19:23,16.881,N,70.476,W
8/3/2011,21:21:23,16.881,N,70.477,W
8/3/2011,21:23:23,16.882,N,70.478,W
8/3/2011,21:25:23,16.882,N,70.48,W
8/3/2011,21:27:23,16.883,N,70.481,W
8/3/2011,21:29:23,16.884,N,70.482,W
8/3/2011,21:31:23,16.884,N,70.484,W
8/3/2011,21:33:22,16.885,N,70.485,W
8/3/2011,21:35:22,16.886,N,70.486,W
8/3/2011,21:37:22,16.887,N,70.488,W
8/3/2011,21:39:22,16.888,N,70.489,W
8/3/2011,21:41:22,16.889,N,70.491,W
8/3/2011,21:43:22,16.89,N,70.492,W
8/3/2011,21:45:22,16.891,N,70.494,W
8/3/2011,21:47:22,16.893,N,70.495,W
8/3/2011,21:49:23,16.894,N,70.497,W
8/3/2011,21:51:23,16.895,N,70.498,W
8/3/2011,21:53:23,16.897,N,70.5,W
8/3/2011,21:55:23,16.898,N,70.501,W
8/3/2011,21:57:23,16.9,N,70.503,W
8/3/2011,21:59:23,16.902,N,70.504,W
8/3/2011,22:01:23,16.904,N,70.506,W
8/3/2011,22:01:33,16.904,N,70.506,W
8/3/2011,22:03:34,16.907,N,70.506,W
8/3/2011,22:05:34,16.91,N,70.507,W
8/3/2011,22:07:34,16.914,N,70.507,W
8/3/2011,22:09:34,16.917,N,70.508,W
8/3/2011,22:11:34,16.921,N,70.508,W
8/3/2011,22:13:34,16.924,N,70.508,W
8/3/2011,22:15:34,16.928,N,70.509,W
8/3/2011,22:17:34,16.931,N,70.509,W
8/3/2011,22:19:33,16.935,N,70.51,W
8/3/2011,22:21:33,16.938,N,70.51,W
8/3/2011,22:23:33,16.942,N,70.511,W
8/3/2011,22:25:33,16.946,N,70.512,W
8/3/2011,22:27:33,16.949,N,70.513,W
8/3/2011,22:29:33,16.953,N,70.514,W
8/3/2011,22:31:33,16.956,N,70.514,W
8/3/2011,22:33:34,16.96,N,70.516,W
8/3/2011,22:35:34,16.963,N,70.517,W
8/3/2011,22:37:34,16.967,N,70.518,W
8/3/2011,22:39:34,16.97,N,70.519,W
8/3/2011,22:41:34,16.973,N,70.521,W
8/3/2011,22:43:34,16.976,N,70.522,W
8/3/2011,22:45:34,16.979,N,70.524,W
8/3/2011,22:47:34,16.982,N,70.526,W
8/3/2011,22:49:33,16.985,N,70.528,W
8/3/2011,22:51:33,16.988,N,70.53,W
8/3/2011,22:53:33,16.99,N,70.532,W
8/3/2011,22:55:33,16.993,N,70.535,W
8/3/2011,22:57:33,16.995,N,70.538,W
8/3/2011,22:59:33,16.997,N,70.54,W
8/3/2011,23:01:33,16.999,N,70.543,W
8/3/2011,23:03:12,17,N,70.546,W
8/3/2011,23:05:12,17.002,N,70.549,W
8/3/2011,23:07:12,17.004,N,70.551,W
8/3/2011,23:09:12,17.005,N,70.554,W
8/3/2011,23:11:12,17.007,N,70.557,W
8/3/2011,23:13:12,17.008,N,70.56,W
8/3/2011,23:15:12,17.009,N,70.564,W
8/3/2011,23:17:12,17.011,N,70.567,W
8/3/2011,23:19:11,17.012,N,70.571,W
8/3/2011,23:21:11,17.012,N,70.575,W
8/3/2011,23:23:11,17.013,N,70.578,W
8/3/2011,23:25:11,17.014,N,70.583,W
8/3/2011,23:27:11,17.014,N,70.587,W
8/3/2011,23:29:11,17.014,N,70.591,W
8/3/2011,23:31:11,17.014,N,70.596,W
8/3/2011,23:33:12,17.014,N,70.601,W
8/3/2011,23:35:12,17.014,N,70.605,W
8/3/2011,23:37:12,17.013,N,70.611,W
8/3/2011,23:39:12,17.013,N,70.616,W
8/3/2011,23:41:12,17.012,N,70.621,W
8/3/2011,23:43:12,17.011,N,70.627,W
8/3/2011,23:45:12,17.01,N,70.633,W
8/3/2011,23:47:12,17.008,N,70.639,W
8/3/2011,23:49:11,17.007,N,70.646,W
8/3/2011,23:51:11,17.005,N,70.652,W
8/3/2011,23:53:11,17.003,N,70.659,W
8/3/2011,23:55:11,17.001,N,70.666,W
8/3/2011,23:57:11,16.999,N,70.673,W
8/3/2011,23:59:11,16.996,N,70.681,W
8/4/2011,0:01:11,16.993,N,70.688,W
8/4/2011,0:03:12,16.99,N,70.696,W
8/4/2011,0:05:12,16.987,N,70.704,W
8/4/2011,0:07:12,16.983,N,70.713,W
8/4/2011,0:09:12,16.98,N,70.721,W
8/4/2011,0:11:12,16.976,N,70.73,W
8/4/2011,0:13:12,16.971,N,70.74,W
8/4/2011,0:15:12,16.967,N,70.749,W
8/4/2011,0:16:01,16.965,N,70.753,W
8/4/2011,0:18:01,16.964,N,70.758,W
8/4/2011,0:20:01,16.963,N,70.764,W
8/4/2011,0:22:02,16.962,N,70.769,W
8/4/2011,0:24:02,16.962,N,70.774,W
8/4/2011,0:26:02,16.961,N,70.78,W
8/4/2011,0:28:02,16.96,N,70.785,W
8/4/2011,0:30:02,16.959,N,70.79,W
8/4/2011,0:32:02,16.958,N,70.795,W
8/4/2011,0:34:02,16.958,N,70.801,W
8/4/2011,0:36:01,16.957,N,70.806,W
8/4/2011,0:38:01,16.956,N,70.811,W
8/4/2011,0:40:01,16.955,N,70.816,W
8/4/2011,0:42:01,16.955,N,70.821,W
8/4/2011,0:44:01,16.954,N,70.826,W
8/4/2011,0:46:01,16.953,N,70.831,W
8/4/2011,0:48:01,16.952,N,70.836,W
8/4/2011,0:50:01,16.952,N,70.841,W
8/4/2011,0:52:02,16.951,N,70.846,W
8/4/2011,0:54:02,16.95,N,70.85,W
8/4/2011,0:56:02,16.95,N,70.855,W
8/4/2011,0:58:02,16.949,N,70.86,W
8/4/2011,1:00:02,16.948,N,70.865,W
8/4/2011,1:02:02,16.948,N,70.869,W
8/4/2011,1:04:02,16.947,N,70.874,W
8/4/2011,1:06:01,16.946,N,70.879,W
8/4/2011,1:08:01,16.946,N,70.883,W
8/4/2011,1:10:01,16.945,N,70.888,W
8/4/2011,1:12:01,16.945,N,70.892,W
8/4/2011,1:14:01,16.944,N,70.897,W
8/4/2011,1:16:01,16.944,N,70.901,W
8/4/2011,1:18:01,16.943,N,70.906,W
8/4/2011,1:20:01,16.943,N,70.91,W
8/4/2011,1:22:02,16.942,N,70.914,W
8/4/2011,1:24:02,16.942,N,70.918,W
8/4/2011,1:26:02,16.941,N,70.923,W
8/4/2011,1:28:02,16.941,N,70.927,W
