Track,for,Nate,2011,,
9/10/2011,0:52:38,19.962,N,92.993,W
9/10/2011,0:54:38,19.96,N,92.997,W
9/10/2011,0:56:38,19.958,N,93.002,W
9/10/2011,0:58:38,19.955,N,93.006,W
9/10/2011,1:00:37,19.953,N,93.01,W
9/10/2011,1:02:37,19.951,N,93.014,W
9/10/2011,1:04:37,19.949,N,93.019,W
9/10/2011,1:06:37,19.946,N,93.023,W
9/10/2011,1:08:38,19.944,N,93.027,W
9/10/2011,1:10:38,19.942,N,93.031,W
9/10/2011,1:12:38,19.94,N,93.036,W
9/10/2011,1:14:37,19.937,N,93.04,W
9/10/2011,1:16:37,19.935,N,93.044,W
9/10/2011,1:18:37,19.933,N,93.049,W
9/10/2011,1:20:37,19.931,N,93.053,W
9/10/2011,1:22:38,19.929,N,93.057,W
9/10/2011,1:24:38,19.926,N,93.062,W
9/10/2011,1:26:38,19.924,N,93.066,W
9/10/2011,1:28:38,19.922,N,93.07,W
9/10/2011,1:30:37,19.92,N,93.075,W
9/10/2011,1:32:37,19.918,N,93.079,W
9/10/2011,1:34:37,19.916,N,93.083,W
9/10/2011,1:36:37,19.914,N,93.088,W
9/10/2011,1:38:38,19.912,N,93.092,W
9/10/2011,1:40:38,19.91,N,93.096,W
9/10/2011,1:42:38,19.908,N,93.1,W
9/10/2011,1:44:37,19.906,N,93.105,W
9/10/2011,1:46:37,19.904,N,93.109,W
9/10/2011,1:48:37,19.902,N,93.113,W
9/10/2011,1:50:37,19.9,N,93.118,W
9/10/2011,1:52:38,19.898,N,93.122,W
9/10/2011,1:54:38,19.896,N,93.126,W
9/10/2011,1:56:38,19.894,N,93.13,W
9/10/2011,1:58:38,19.892,N,93.135,W
9/10/2011,2:00:37,19.89,N,93.139,W
9/10/2011,2:02:37,19.889,N,93.143,W
9/10/2011,2:04:37,19.887,N,93.147,W
9/10/2011,2:06:37,19.885,N,93.152,W
9/10/2011,2:08:38,19.883,N,93.156,W
9/10/2011,2:10:38,19.882,N,93.16,W
9/10/2011,2:12:38,19.88,N,93.164,W
9/10/2011,2:14:37,19.878,N,93.168,W
9/10/2011,2:16:37,19.877,N,93.172,W
9/10/2011,2:18:37,19.875,N,93.176,W
9/10/2011,2:20:37,19.874,N,93.18,W
9/10/2011,2:22:38,19.872,N,93.184,W
9/10/2011,2:24:38,19.871,N,93.188,W
9/10/2011,2:26:38,19.87,N,93.192,W
9/10/2011,2:28:38,19.868,N,93.196,W
9/10/2011,2:30:37,19.867,N,93.2,W
9/10/2011,2:32:37,19.866,N,93.204,W
9/10/2011,2:34:37,19.864,N,93.208,W
9/10/2011,2:36:37,19.863,N,93.212,W
9/10/2011,2:38:38,19.862,N,93.216,W
9/10/2011,2:40:38,19.861,N,93.22,W
9/10/2011,2:42:38,19.86,N,93.223,W
9/10/2011,2:44:37,19.859,N,93.227,W
9/10/2011,2:46:37,19.858,N,93.231,W
9/10/2011,2:48:37,19.857,N,93.235,W
9/10/2011,2:50:37,19.856,N,93.238,W
9/10/2011,2:52:38,19.856,N,93.242,W
9/10/2011,2:54:38,19.855,N,93.246,W
9/10/2011,2:56:38,19.854,N,93.249,W
9/10/2011,2:58:38,19.853,N,93.253,W
9/10/2011,3:00:37,19.853,N,93.256,W
9/10/2011,3:02:37,19.852,N,93.26,W
9/10/2011,3:04:37,19.852,N,93.263,W
9/10/2011,3:06:37,19.851,N,93.266,W
9/10/2011,3:08:38,19.851,N,93.27,W
9/10/2011,3:10:38,19.851,N,93.273,W
9/10/2011,3:12:38,19.85,N,93.276,W
9/10/2011,3:14:37,19.85,N,93.28,W
9/10/2011,3:16:37,19.85,N,93.283,W
9/10/2011,3:18:37,19.85,N,93.286,W
9/10/2011,3:20:37,19.85,N,93.289,W
9/10/2011,3:22:38,19.85,N,93.292,W
9/10/2011,3:24:38,19.85,N,93.295,W
9/10/2011,3:26:38,19.85,N,93.298,W
9/10/2011,3:28:38,19.85,N,93.301,W
9/10/2011,3:30:37,19.851,N,93.304,W
9/10/2011,3:32:37,19.851,N,93.307,W
9/10/2011,3:34:37,19.851,N,93.31,W
9/10/2011,3:36:37,19.852,N,93.312,W
9/10/2011,3:38:38,19.852,N,93.315,W
9/10/2011,3:40:38,19.852,N,93.318,W
9/10/2011,3:42:38,19.853,N,93.321,W
9/10/2011,3:44:37,19.854,N,93.323,W
9/10/2011,3:46:37,19.854,N,93.326,W
9/10/2011,3:48:37,19.855,N,93.328,W
9/10/2011,3:50:37,19.856,N,93.331,W
9/10/2011,3:52:38,19.856,N,93.333,W
9/10/2011,3:54:38,19.857,N,93.336,W
9/10/2011,3:56:38,19.858,N,93.338,W
9/10/2011,3:58:38,19.859,N,93.341,W
9/10/2011,4:00:37,19.86,N,93.343,W
9/10/2011,4:02:37,19.861,N,93.345,W
9/10/2011,4:04:37,19.862,N,93.348,W
9/10/2011,4:06:37,19.863,N,93.35,W
9/10/2011,4:08:38,19.865,N,93.352,W
9/10/2011,4:10:38,19.866,N,93.354,W
9/10/2011,4:12:38,19.867,N,93.357,W
9/10/2011,4:14:37,19.868,N,93.359,W
9/10/2011,4:16:37,19.87,N,93.361,W
9/10/2011,4:18:37,19.871,N,93.363,W
9/10/2011,4:20:37,19.872,N,93.365,W
9/10/2011,4:22:38,19.874,N,93.367,W
9/10/2011,4:24:38,19.875,N,93.369,W
9/10/2011,4:26:38,19.877,N,93.371,W
9/10/2011,4:28:38,19.879,N,93.373,W
9/10/2011,4:30:37,19.88,N,93.375,W
9/10/2011,4:32:37,19.882,N,93.377,W
9/10/2011,4:34:37,19.884,N,93.379,W
9/10/2011,4:36:37,19.885,N,93.381,W
9/10/2011,4:38:38,19.887,N,93.382,W
9/10/2011,4:40:38,19.889,N,93.384,W
9/10/2011,4:42:38,19.891,N,93.386,W
9/10/2011,4:44:37,19.893,N,93.388,W
9/10/2011,4:46:37,19.895,N,93.389,W
9/10/2011,4:48:37,19.897,N,93.391,W
9/10/2011,4:50:37,19.899,N,93.393,W
9/10/2011,4:52:38,19.901,N,93.394,W
9/10/2011,4:54:38,19.903,N,93.396,W
9/10/2011,4:56:38,19.905,N,93.397,W
9/10/2011,4:58:38,19.907,N,93.399,W
9/10/2011,5:00:37,19.909,N,93.4,W
9/10/2011,5:02:37,19.911,N,93.402,W
9/10/2011,5:04:37,19.914,N,93.403,W
9/10/2011,5:06:37,19.916,N,93.405,W
9/10/2011,5:08:38,19.918,N,93.406,W
9/10/2011,5:10:38,19.92,N,93.408,W
9/10/2011,5:12:38,19.923,N,93.409,W
9/10/2011,5:14:37,19.925,N,93.411,W
9/10/2011,5:16:37,19.928,N,93.412,W
9/10/2011,5:18:37,19.93,N,93.413,W
9/10/2011,5:20:37,19.932,N,93.415,W
9/10/2011,5:22:38,19.935,N,93.416,W
9/10/2011,5:24:38,19.938,N,93.417,W
9/10/2011,5:26:38,19.94,N,93.418,W
9/10/2011,5:28:38,19.943,N,93.42,W
9/10/2011,5:30:37,19.945,N,93.421,W
9/10/2011,5:32:37,19.948,N,93.422,W
9/10/2011,5:34:37,19.951,N,93.423,W
9/10/2011,5:36:37,19.953,N,93.424,W
9/10/2011,5:38:38,19.956,N,93.425,W
9/10/2011,5:40:38,19.959,N,93.427,W
9/10/2011,5:42:38,19.961,N,93.428,W
9/10/2011,5:44:37,19.964,N,93.429,W
9/10/2011,5:46:37,19.967,N,93.43,W
9/10/2011,5:48:37,19.97,N,93.431,W
9/10/2011,5:50:37,19.973,N,93.432,W
9/10/2011,5:52:38,19.976,N,93.433,W
9/10/2011,5:54:38,19.978,N,93.434,W
9/10/2011,5:56:38,19.981,N,93.435,W
9/10/2011,5:58:38,19.984,N,93.436,W
9/10/2011,6:00:30,19.987,N,93.437,W
9/10/2011,6:02:30,19.991,N,93.437,W
9/10/2011,6:04:30,19.995,N,93.438,W
9/10/2011,6:06:30,19.999,N,93.438,W
9/10/2011,6:08:29,20.003,N,93.439,W
9/10/2011,6:10:29,20.007,N,93.439,W
9/10/2011,6:12:29,20.011,N,93.439,W
9/10/2011,6:14:29,20.015,N,93.44,W
9/10/2011,6:16:30,20.019,N,93.44,W
9/10/2011,6:18:30,20.023,N,93.441,W
9/10/2011,6:20:30,20.026,N,93.441,W
9/10/2011,6:22:30,20.03,N,93.442,W
9/10/2011,6:24:29,20.034,N,93.443,W
9/10/2011,6:26:29,20.037,N,93.443,W
9/10/2011,6:28:29,20.041,N,93.444,W
9/10/2011,6:30:30,20.044,N,93.445,W
9/10/2011,6:32:30,20.048,N,93.445,W
9/10/2011,6:34:30,20.051,N,93.446,W
9/10/2011,6:36:30,20.055,N,93.447,W
9/10/2011,6:38:29,20.058,N,93.447,W
9/10/2011,6:40:29,20.061,N,93.448,W
9/10/2011,6:42:29,20.064,N,93.449,W
9/10/2011,6:44:29,20.067,N,93.45,W
9/10/2011,6:46:30,20.071,N,93.451,W
9/10/2011,6:48:30,20.074,N,93.451,W
9/10/2011,6:50:30,20.077,N,93.452,W
9/10/2011,6:52:30,20.08,N,93.453,W
9/10/2011,6:54:29,20.082,N,93.454,W
9/10/2011,6:56:29,20.085,N,93.455,W
9/10/2011,6:58:29,20.088,N,93.456,W
9/10/2011,7:00:30,20.091,N,93.457,W
9/10/2011,7:02:30,20.093,N,93.458,W
9/10/2011,7:04:30,20.096,N,93.459,W
9/10/2011,7:06:30,20.098,N,93.461,W
9/10/2011,7:08:29,20.101,N,93.462,W
9/10/2011,7:10:29,20.103,N,93.463,W
9/10/2011,7:12:29,20.106,N,93.464,W
9/10/2011,7:14:29,20.108,N,93.465,W
9/10/2011,7:16:30,20.11,N,93.466,W
9/10/2011,7:18:30,20.113,N,93.468,W
9/10/2011,7:20:30,20.115,N,93.469,W
9/10/2011,7:20:33,20.115,N,93.469,W
9/10/2011,7:22:33,20.118,N,93.47,W
9/10/2011,7:24:33,20.121,N,93.471,W
9/10/2011,7:26:34,20.124,N,93.472,W
9/10/2011,7:28:34,20.126,N,93.473,W
9/10/2011,7:30:34,20.129,N,93.474,W
9/10/2011,7:32:34,20.132,N,93.475,W
9/10/2011,7:34:33,20.135,N,93.476,W
9/10/2011,7:36:33,20.137,N,93.477,W
9/10/2011,7:38:33,20.14,N,93.478,W
9/10/2011,7:40:33,20.143,N,93.479,W
9/10/2011,7:42:34,20.145,N,93.48,W
9/10/2011,7:44:34,20.148,N,93.481,W
9/10/2011,7:46:34,20.15,N,93.482,W
9/10/2011,7:48:33,20.153,N,93.483,W
9/10/2011,7:50:33,20.155,N,93.485,W
9/10/2011,7:52:33,20.158,N,93.486,W
9/10/2011,7:54:33,20.16,N,93.487,W
9/10/2011,7:56:34,20.163,N,93.488,W
9/10/2011,7:58:34,20.165,N,93.489,W
9/10/2011,8:00:34,20.167,N,93.491,W
9/10/2011,8:02:34,20.17,N,93.492,W
9/10/2011,8:04:33,20.172,N,93.493,W
9/10/2011,8:06:33,20.174,N,93.494,W
9/10/2011,8:08:33,20.176,N,93.496,W
9/10/2011,8:10:33,20.178,N,93.497,W
9/10/2011,8:12:34,20.18,N,93.498,W
9/10/2011,8:14:34,20.182,N,93.5,W
9/10/2011,8:16:34,20.184,N,93.501,W
9/10/2011,8:18:33,20.186,N,93.502,W
9/10/2011,8:20:33,20.188,N,93.504,W
9/10/2011,8:22:33,20.19,N,93.505,W
9/10/2011,8:24:33,20.192,N,93.507,W
9/10/2011,8:26:34,20.194,N,93.508,W
9/10/2011,8:28:34,20.196,N,93.509,W
9/10/2011,8:30:34,20.197,N,93.511,W
9/10/2011,8:32:34,20.199,N,93.512,W
9/10/2011,8:34:33,20.201,N,93.514,W
9/10/2011,8:36:33,20.202,N,93.516,W
9/10/2011,8:38:33,20.204,N,93.517,W
9/10/2011,8:40:33,20.205,N,93.519,W
9/10/2011,8:42:34,20.207,N,93.52,W
9/10/2011,8:44:34,20.208,N,93.522,W
9/10/2011,8:46:34,20.21,N,93.524,W
9/10/2011,8:48:33,20.211,N,93.525,W
9/10/2011,8:50:33,20.212,N,93.527,W
9/10/2011,8:52:33,20.213,N,93.529,W
9/10/2011,8:54:33,20.215,N,93.531,W
9/10/2011,8:56:34,20.216,N,93.532,W
9/10/2011,8:58:34,20.217,N,93.534,W
9/10/2011,9:00:34,20.218,N,93.536,W
9/10/2011,9:02:34,20.219,N,93.538,W
9/10/2011,9:04:33,20.22,N,93.54,W
9/10/2011,9:06:33,20.221,N,93.542,W
9/10/2011,9:08:33,20.221,N,93.544,W
9/10/2011,9:10:33,20.222,N,93.546,W
9/10/2011,9:12:34,20.223,N,93.548,W
9/10/2011,9:14:34,20.223,N,93.55,W
9/10/2011,9:16:34,20.224,N,93.552,W
9/10/2011,9:18:33,20.225,N,93.554,W
9/10/2011,9:20:33,20.225,N,93.556,W
9/10/2011,9:22:33,20.225,N,93.558,W
9/10/2011,9:24:33,20.226,N,93.56,W
9/10/2011,9:26:34,20.226,N,93.562,W
9/10/2011,9:28:34,20.226,N,93.564,W
9/10/2011,9:30:34,20.226,N,93.567,W
9/10/2011,9:32:34,20.226,N,93.569,W
9/10/2011,9:34:33,20.227,N,93.571,W
9/10/2011,9:36:33,20.226,N,93.574,W
9/10/2011,9:38:33,20.226,N,93.576,W
9/10/2011,9:40:33,20.226,N,93.578,W
9/10/2011,9:42:34,20.226,N,93.581,W
9/10/2011,9:44:34,20.226,N,93.583,W
9/10/2011,9:46:34,20.225,N,93.586,W
9/10/2011,9:48:33,20.225,N,93.588,W
9/10/2011,9:50:33,20.225,N,93.591,W
9/10/2011,9:52:33,20.224,N,93.593,W
9/10/2011,9:54:33,20.223,N,93.596,W
9/10/2011,9:56:34,20.223,N,93.599,W
9/10/2011,9:58:34,20.222,N,93.601,W
9/10/2011,10:00:34,20.221,N,93.604,W
9/10/2011,10:02:34,20.22,N,93.607,W
9/10/2011,10:04:33,20.219,N,93.609,W
9/10/2011,10:06:33,20.218,N,93.612,W
9/10/2011,10:08:33,20.217,N,93.615,W
9/10/2011,10:10:33,20.216,N,93.618,W
9/10/2011,10:12:34,20.215,N,93.621,W
9/10/2011,10:14:34,20.214,N,93.624,W
9/10/2011,10:16:34,20.213,N,93.627,W
9/10/2011,10:18:33,20.211,N,93.63,W
9/10/2011,10:20:33,20.21,N,93.632,W
9/10/2011,10:22:33,20.208,N,93.635,W
9/10/2011,10:24:33,20.207,N,93.638,W
9/10/2011,10:26:34,20.205,N,93.642,W
9/10/2011,10:28:34,20.204,N,93.645,W
9/10/2011,10:30:34,20.202,N,93.648,W
9/10/2011,10:32:34,20.201,N,93.651,W
9/10/2011,10:34:33,20.199,N,93.654,W
9/10/2011,10:36:33,20.197,N,93.657,W
9/10/2011,10:38:33,20.195,N,93.66,W
9/10/2011,10:40:33,20.194,N,93.663,W
9/10/2011,10:42:34,20.192,N,93.667,W
9/10/2011,10:44:34,20.19,N,93.67,W
9/10/2011,10:46:34,20.188,N,93.673,W
9/10/2011,10:48:33,20.186,N,93.676,W
9/10/2011,10:50:33,20.184,N,93.68,W
9/10/2011,10:52:33,20.182,N,93.683,W
9/10/2011,10:54:33,20.18,N,93.686,W
9/10/2011,10:56:34,20.178,N,93.689,W
9/10/2011,10:58:34,20.175,N,93.693,W
9/10/2011,11:00:34,20.173,N,93.696,W
9/10/2011,11:02:34,20.171,N,93.7,W
9/10/2011,11:04:33,20.169,N,93.703,W
9/10/2011,11:06:33,20.167,N,93.706,W
9/10/2011,11:08:33,20.164,N,93.71,W
9/10/2011,11:10:33,20.162,N,93.713,W
9/10/2011,11:12:34,20.16,N,93.717,W
9/10/2011,11:14:34,20.157,N,93.72,W
9/10/2011,11:16:34,20.155,N,93.723,W
9/10/2011,11:18:33,20.153,N,93.727,W
9/10/2011,11:20:33,20.15,N,93.73,W
9/10/2011,11:22:33,20.148,N,93.734,W
9/10/2011,11:24:33,20.145,N,93.737,W
9/10/2011,11:26:34,20.143,N,93.741,W
9/10/2011,11:28:34,20.14,N,93.744,W
9/10/2011,11:30:34,20.138,N,93.748,W
9/10/2011,11:32:34,20.135,N,93.751,W
9/10/2011,11:34:33,20.133,N,93.755,W
9/10/2011,11:36:33,20.13,N,93.758,W
9/10/2011,11:38:33,20.128,N,93.762,W
9/10/2011,11:40:33,20.125,N,93.766,W
9/10/2011,11:42:34,20.123,N,93.769,W
9/10/2011,11:44:34,20.12,N,93.773,W
9/10/2011,11:46:34,20.117,N,93.776,W
9/10/2011,11:48:33,20.115,N,93.78,W
9/10/2011,11:50:33,20.112,N,93.783,W
9/10/2011,11:52:33,20.11,N,93.787,W
9/10/2011,11:54:33,20.107,N,93.79,W
9/10/2011,11:56:34,20.104,N,93.794,W
9/10/2011,11:58:34,20.102,N,93.797,W
9/10/2011,12:00:00,20.1,N,93.8,W
9/10/2011,12:01:59,20.1,N,93.801,W
9/10/2011,12:03:59,20.1,N,93.802,W
9/10/2011,12:05:59,20.099,N,93.803,W
9/10/2011,12:08:00,20.099,N,93.805,W
9/10/2011,12:10:00,20.099,N,93.806,W
9/10/2011,12:12:00,20.099,N,93.807,W
9/10/2011,12:14:00,20.098,N,93.808,W
9/10/2011,12:15:59,20.098,N,93.809,W
9/10/2011,12:17:59,20.098,N,93.81,W
9/10/2011,12:19:59,20.098,N,93.811,W
9/10/2011,12:21:59,20.097,N,93.812,W
9/10/2011,12:24:00,20.097,N,93.813,W
9/10/2011,12:26:00,20.097,N,93.814,W
9/10/2011,12:28:00,20.097,N,93.815,W
9/10/2011,12:30:00,20.096,N,93.817,W
9/10/2011,12:31:59,20.096,N,93.818,W
9/10/2011,12:33:59,20.096,N,93.819,W
9/10/2011,12:35:59,20.096,N,93.82,W
9/10/2011,12:38:00,20.096,N,93.821,W
9/10/2011,12:40:00,20.095,N,93.822,W
9/10/2011,12:42:00,20.095,N,93.823,W
9/10/2011,12:44:00,20.095,N,93.824,W
9/10/2011,12:45:59,20.095,N,93.825,W
9/10/2011,12:47:59,20.094,N,93.826,W
9/10/2011,12:49:59,20.094,N,93.827,W
9/10/2011,12:51:59,20.094,N,93.828,W
9/10/2011,12:54:00,20.094,N,93.829,W
9/10/2011,12:56:00,20.094,N,93.83,W
9/10/2011,12:58:00,20.093,N,93.831,W
9/10/2011,13:00:00,20.093,N,93.832,W
9/10/2011,13:01:59,20.093,N,93.833,W
9/10/2011,13:03:59,20.093,N,93.834,W
9/10/2011,13:05:59,20.093,N,93.835,W
9/10/2011,13:08:00,20.092,N,93.836,W
9/10/2011,13:10:00,20.092,N,93.837,W
9/10/2011,13:12:00,20.092,N,93.838,W
9/10/2011,13:14:00,20.092,N,93.839,W
9/10/2011,13:15:59,20.092,N,93.84,W
9/10/2011,13:17:59,20.091,N,93.841,W
9/10/2011,13:19:59,20.091,N,93.843,W
9/10/2011,13:21:59,20.091,N,93.844,W
9/10/2011,13:24:00,20.091,N,93.845,W
9/10/2011,13:26:00,20.091,N,93.846,W
9/10/2011,13:28:00,20.091,N,93.847,W
9/10/2011,13:30:00,20.09,N,93.848,W
9/10/2011,13:31:59,20.09,N,93.849,W
9/10/2011,13:33:59,20.09,N,93.85,W
9/10/2011,13:35:59,20.09,N,93.852,W
9/10/2011,13:38:00,20.09,N,93.853,W
9/10/2011,13:40:00,20.09,N,93.854,W
9/10/2011,13:42:00,20.09,N,93.855,W
9/10/2011,13:44:00,20.089,N,93.856,W
9/10/2011,13:45:59,20.089,N,93.858,W
9/10/2011,13:47:59,20.089,N,93.859,W
9/10/2011,13:49:59,20.089,N,93.86,W
9/10/2011,13:51:59,20.089,N,93.862,W
9/10/2011,13:54:00,20.089,N,93.863,W
9/10/2011,13:56:00,20.089,N,93.864,W
9/10/2011,13:58:00,20.089,N,93.866,W
9/10/2011,14:00:00,20.089,N,93.867,W
9/10/2011,14:01:59,20.088,N,93.868,W
9/10/2011,14:03:59,20.088,N,93.87,W
9/10/2011,14:05:59,20.088,N,93.871,W
9/10/2011,14:08:00,20.088,N,93.873,W
9/10/2011,14:10:00,20.088,N,93.874,W
9/10/2011,14:12:00,20.088,N,93.876,W
9/10/2011,14:14:00,20.088,N,93.877,W
9/10/2011,14:15:59,20.088,N,93.879,W
9/10/2011,14:17:59,20.088,N,93.88,W
9/10/2011,14:19:59,20.088,N,93.882,W
9/10/2011,14:21:59,20.088,N,93.884,W
9/10/2011,14:24:00,20.088,N,93.885,W
9/10/2011,14:26:00,20.088,N,93.887,W
9/10/2011,14:28:00,20.088,N,93.889,W
9/10/2011,14:30:00,20.088,N,93.89,W
9/10/2011,14:31:59,20.088,N,93.892,W
9/10/2011,14:33:59,20.088,N,93.894,W
9/10/2011,14:35:59,20.088,N,93.896,W
9/10/2011,14:38:00,20.088,N,93.897,W
9/10/2011,14:40:00,20.088,N,93.899,W
9/10/2011,14:42:00,20.088,N,93.901,W
9/10/2011,14:44:00,20.088,N,93.903,W
9/10/2011,14:45:59,20.088,N,93.905,W
9/10/2011,14:47:59,20.088,N,93.907,W
9/10/2011,14:49:59,20.088,N,93.909,W
9/10/2011,14:51:59,20.088,N,93.911,W
9/10/2011,14:54:00,20.089,N,93.913,W
9/10/2011,14:56:00,20.089,N,93.916,W
9/10/2011,14:58:00,20.089,N,93.918,W
9/10/2011,15:00:00,20.089,N,93.92,W
9/10/2011,15:01:59,20.089,N,93.922,W
9/10/2011,15:03:59,20.089,N,93.924,W
9/10/2011,15:05:59,20.089,N,93.927,W
9/10/2011,15:08:00,20.089,N,93.929,W
9/10/2011,15:10:00,20.09,N,93.932,W
9/10/2011,15:12:00,20.09,N,93.934,W
9/10/2011,15:14:00,20.09,N,93.936,W
9/10/2011,15:15:59,20.09,N,93.939,W
9/10/2011,15:17:59,20.09,N,93.941,W
9/10/2011,15:19:59,20.091,N,93.944,W
9/10/2011,15:21:59,20.091,N,93.947,W
9/10/2011,15:24:00,20.091,N,93.949,W
9/10/2011,15:26:00,20.091,N,93.952,W
9/10/2011,15:28:00,20.092,N,93.955,W
9/10/2011,15:30:00,20.092,N,93.958,W
9/10/2011,15:31:59,20.092,N,93.96,W
9/10/2011,15:33:59,20.092,N,93.963,W
9/10/2011,15:35:59,20.093,N,93.966,W
9/10/2011,15:38:00,20.093,N,93.969,W
9/10/2011,15:40:00,20.093,N,93.972,W
9/10/2011,15:42:00,20.093,N,93.975,W
9/10/2011,15:44:00,20.094,N,93.978,W
9/10/2011,15:45:59,20.094,N,93.981,W
9/10/2011,15:47:59,20.094,N,93.984,W
9/10/2011,15:49:59,20.095,N,93.988,W
9/10/2011,15:51:59,20.095,N,93.991,W
9/10/2011,15:54:00,20.095,N,93.994,W
9/10/2011,15:56:00,20.096,N,93.997,W
9/10/2011,15:58:00,20.096,N,94,W
9/10/2011,16:00:00,20.097,N,94.004,W
9/10/2011,16:01:59,20.097,N,94.007,W
9/10/2011,16:03:59,20.097,N,94.011,W
9/10/2011,16:05:59,20.098,N,94.014,W
9/10/2011,16:07:59,20.098,N,94.017,W
9/10/2011,16:09:59,20.099,N,94.021,W
9/10/2011,16:11:59,20.099,N,94.024,W
9/10/2011,16:13:59,20.099,N,94.028,W
9/10/2011,16:16:00,20.1,N,94.031,W
9/10/2011,16:18:00,20.1,N,94.035,W
9/10/2011,16:20:00,20.101,N,94.039,W
9/10/2011,16:22:00,20.101,N,94.042,W
9/10/2011,16:24:00,20.102,N,94.046,W
9/10/2011,16:26:00,20.102,N,94.05,W
9/10/2011,16:28:00,20.103,N,94.053,W
9/10/2011,16:30:00,20.103,N,94.057,W
9/10/2011,16:31:59,20.104,N,94.061,W
9/10/2011,16:33:59,20.104,N,94.065,W
9/10/2011,16:35:59,20.105,N,94.069,W
9/10/2011,16:37:59,20.105,N,94.073,W
9/10/2011,16:39:59,20.106,N,94.076,W
9/10/2011,16:41:59,20.106,N,94.08,W
9/10/2011,16:43:59,20.107,N,94.084,W
9/10/2011,16:46:00,20.107,N,94.088,W
9/10/2011,16:48:00,20.108,N,94.092,W
9/10/2011,16:50:00,20.108,N,94.096,W
9/10/2011,16:52:00,20.109,N,94.1,W
9/10/2011,16:54:00,20.109,N,94.104,W
9/10/2011,16:56:00,20.11,N,94.108,W
9/10/2011,16:58:00,20.111,N,94.113,W
9/10/2011,17:00:00,20.111,N,94.117,W
9/10/2011,17:01:59,20.112,N,94.121,W
9/10/2011,17:03:59,20.112,N,94.125,W
9/10/2011,17:05:59,20.113,N,94.129,W
9/10/2011,17:07:59,20.113,N,94.134,W
9/10/2011,17:09:59,20.114,N,94.138,W
9/10/2011,17:11:59,20.115,N,94.142,W
9/10/2011,17:13:59,20.115,N,94.146,W
9/10/2011,17:16:00,20.116,N,94.151,W
9/10/2011,17:18:00,20.116,N,94.155,W
9/10/2011,17:20:00,20.117,N,94.159,W
9/10/2011,17:22:00,20.118,N,94.164,W
9/10/2011,17:24:00,20.118,N,94.168,W
9/10/2011,17:26:00,20.119,N,94.172,W
9/10/2011,17:28:00,20.12,N,94.177,W
9/10/2011,17:29:23,20.12,N,94.18,W
9/10/2011,17:31:23,20.124,N,94.185,W
9/10/2011,17:33:23,20.128,N,94.191,W
9/10/2011,17:35:23,20.132,N,94.196,W
9/10/2011,17:37:24,20.136,N,94.201,W
9/10/2011,17:39:24,20.139,N,94.206,W
9/10/2011,17:41:24,20.143,N,94.212,W
9/10/2011,17:43:24,20.146,N,94.217,W
9/10/2011,17:45:24,20.149,N,94.222,W
9/10/2011,17:47:24,20.152,N,94.227,W
9/10/2011,17:49:24,20.154,N,94.232,W
9/10/2011,17:51:23,20.157,N,94.237,W
9/10/2011,17:53:23,20.159,N,94.242,W
9/10/2011,17:55:23,20.162,N,94.247,W
9/10/2011,17:57:23,20.164,N,94.252,W
9/10/2011,17:59:23,20.166,N,94.257,W
9/10/2011,18:01:23,20.168,N,94.262,W
9/10/2011,18:03:23,20.169,N,94.267,W
9/10/2011,18:05:23,20.171,N,94.272,W
9/10/2011,18:07:24,20.172,N,94.277,W
9/10/2011,18:09:24,20.173,N,94.282,W
9/10/2011,18:11:24,20.175,N,94.286,W
9/10/2011,18:13:24,20.176,N,94.291,W
9/10/2011,18:15:24,20.176,N,94.296,W
9/10/2011,18:17:24,20.177,N,94.301,W
9/10/2011,18:19:24,20.178,N,94.305,W
9/10/2011,18:21:23,20.178,N,94.31,W
9/10/2011,18:23:23,20.179,N,94.315,W
9/10/2011,18:25:23,20.179,N,94.319,W
9/10/2011,18:27:23,20.179,N,94.324,W
9/10/2011,18:29:23,20.179,N,94.329,W
9/10/2011,18:31:23,20.179,N,94.333,W
9/10/2011,18:33:23,20.179,N,94.338,W
9/10/2011,18:35:23,20.178,N,94.342,W
9/10/2011,18:37:24,20.178,N,94.347,W
9/10/2011,18:39:24,20.177,N,94.351,W
9/10/2011,18:41:24,20.177,N,94.356,W
9/10/2011,18:43:24,20.176,N,94.36,W
9/10/2011,18:45:24,20.175,N,94.365,W
9/10/2011,18:47:24,20.174,N,94.369,W
9/10/2011,18:49:24,20.173,N,94.374,W
9/10/2011,18:51:23,20.172,N,94.378,W
9/10/2011,18:53:23,20.171,N,94.383,W
9/10/2011,18:55:23,20.169,N,94.387,W
9/10/2011,18:57:23,20.168,N,94.391,W
9/10/2011,18:59:23,20.166,N,94.396,W
9/10/2011,19:01:23,20.165,N,94.4,W
9/10/2011,19:03:23,20.163,N,94.404,W
9/10/2011,19:05:23,20.161,N,94.409,W
9/10/2011,19:07:24,20.16,N,94.413,W
9/10/2011,19:09:24,20.158,N,94.417,W
9/10/2011,19:11:10,20.156,N,94.421,W
9/10/2011,19:13:10,20.155,N,94.425,W
9/10/2011,19:15:10,20.154,N,94.43,W
9/10/2011,19:17:11,20.153,N,94.434,W
9/10/2011,19:19:11,20.152,N,94.439,W
9/10/2011,19:21:11,20.15,N,94.443,W
9/10/2011,19:23:11,20.149,N,94.447,W
9/10/2011,19:25:11,20.147,N,94.452,W
