Track,for,Otto,2016,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
11/23/2016,5:26:49,10.773,N,80.127,W
11/23/2016,5:28:49,10.774,N,80.13,W
11/23/2016,5:30:48,10.776,N,80.134,W
11/23/2016,5:32:48,10.778,N,80.137,W
11/23/2016,5:34:48,10.78,N,80.14,W
11/23/2016,5:36:48,10.781,N,80.143,W
11/23/2016,5:38:48,10.783,N,80.146,W
11/23/2016,5:40:48,10.785,N,80.149,W
11/23/2016,5:42:48,10.787,N,80.152,W
11/23/2016,5:44:49,10.788,N,80.155,W
11/23/2016,5:46:49,10.79,N,80.158,W
11/23/2016,5:48:49,10.792,N,80.161,W
11/23/2016,5:50:49,10.794,N,80.164,W
11/23/2016,5:52:49,10.795,N,80.167,W
11/23/2016,5:54:49,10.797,N,80.17,W
11/23/2016,5:56:49,10.799,N,80.173,W
11/23/2016,5:58:49,10.801,N,80.176,W
11/23/2016,6:00:48,10.802,N,80.179,W
11/23/2016,6:02:48,10.804,N,80.182,W
11/23/2016,6:04:48,10.806,N,80.185,W
11/23/2016,6:06:48,10.808,N,80.187,W
11/23/2016,6:08:48,10.809,N,80.19,W
11/23/2016,6:10:48,10.811,N,80.193,W
11/23/2016,6:12:48,10.813,N,80.196,W
11/23/2016,6:14:49,10.814,N,80.199,W
11/23/2016,6:16:49,10.816,N,80.202,W
11/23/2016,6:18:49,10.818,N,80.204,W
11/23/2016,6:20:49,10.82,N,80.207,W
11/23/2016,6:22:49,10.821,N,80.21,W
11/23/2016,6:24:49,10.823,N,80.213,W
11/23/2016,6:26:49,10.825,N,80.215,W
11/23/2016,6:28:49,10.826,N,80.218,W
11/23/2016,6:30:48,10.828,N,80.221,W
11/23/2016,6:32:48,10.83,N,80.223,W
11/23/2016,6:34:48,10.831,N,80.226,W
11/23/2016,6:36:48,10.833,N,80.228,W
11/23/2016,6:38:48,10.834,N,80.231,W
11/23/2016,6:40:48,10.836,N,80.234,W
11/23/2016,6:42:48,10.838,N,80.236,W
11/23/2016,6:44:49,10.839,N,80.239,W
11/23/2016,6:46:49,10.841,N,80.241,W
11/23/2016,6:48:49,10.842,N,80.243,W
11/23/2016,6:50:49,10.844,N,80.246,W
11/23/2016,6:52:49,10.846,N,80.248,W
11/23/2016,6:54:49,10.847,N,80.251,W
11/23/2016,6:56:49,10.849,N,80.253,W
11/23/2016,6:58:49,10.85,N,80.255,W
11/23/2016,7:00:48,10.852,N,80.258,W
11/23/2016,7:02:48,10.853,N,80.26,W
11/23/2016,7:04:48,10.855,N,80.262,W
11/23/2016,7:06:48,10.856,N,80.264,W
11/23/2016,7:08:48,10.858,N,80.267,W
11/23/2016,7:10:48,10.859,N,80.269,W
11/23/2016,7:12:48,10.861,N,80.271,W
11/23/2016,7:14:49,10.862,N,80.273,W
11/23/2016,7:16:49,10.864,N,80.275,W
11/23/2016,7:18:49,10.865,N,80.277,W
11/23/2016,7:20:49,10.867,N,80.279,W
11/23/2016,7:22:49,10.868,N,80.281,W
11/23/2016,7:24:49,10.869,N,80.283,W
11/23/2016,7:26:49,10.871,N,80.285,W
11/23/2016,7:28:49,10.872,N,80.287,W
11/23/2016,7:30:48,10.874,N,80.289,W
11/23/2016,7:32:48,10.875,N,80.291,W
11/23/2016,7:34:48,10.876,N,80.293,W
11/23/2016,7:36:48,10.878,N,80.295,W
11/23/2016,7:38:48,10.879,N,80.296,W
11/23/2016,7:40:48,10.88,N,80.298,W
11/23/2016,7:42:48,10.881,N,80.3,W
11/23/2016,7:44:49,10.883,N,80.301,W
11/23/2016,7:46:49,10.884,N,80.303,W
11/23/2016,7:48:49,10.885,N,80.305,W
11/23/2016,7:50:49,10.887,N,80.306,W
11/23/2016,7:52:49,10.888,N,80.308,W
11/23/2016,7:54:49,10.889,N,80.309,W
11/23/2016,7:56:49,10.89,N,80.311,W
11/23/2016,7:58:49,10.891,N,80.312,W
11/23/2016,8:00:48,10.893,N,80.314,W
11/23/2016,8:02:48,10.894,N,80.315,W
11/23/2016,8:04:48,10.895,N,80.317,W
11/23/2016,8:06:48,10.896,N,80.318,W
11/23/2016,8:08:48,10.897,N,80.32,W
11/23/2016,8:10:48,10.899,N,80.321,W
11/23/2016,8:12:48,10.9,N,80.322,W
11/23/2016,8:14:49,10.901,N,80.324,W
11/23/2016,8:16:49,10.902,N,80.325,W
11/23/2016,8:18:49,10.903,N,80.326,W
11/23/2016,8:20:49,10.904,N,80.327,W
11/23/2016,8:22:49,10.905,N,80.328,W
11/23/2016,8:24:49,10.906,N,80.33,W
11/23/2016,8:26:49,10.907,N,80.331,W
11/23/2016,8:28:49,10.908,N,80.332,W
11/23/2016,8:30:48,10.909,N,80.333,W
11/23/2016,8:32:48,10.91,N,80.334,W
11/23/2016,8:34:48,10.912,N,80.335,W
11/23/2016,8:36:48,10.913,N,80.336,W
11/23/2016,8:38:48,10.914,N,80.337,W
11/23/2016,8:40:48,10.915,N,80.338,W
11/23/2016,8:42:48,10.916,N,80.339,W
11/23/2016,8:44:49,10.917,N,80.34,W
11/23/2016,8:46:49,10.918,N,80.341,W
11/23/2016,8:48:49,10.919,N,80.342,W
11/23/2016,8:50:49,10.919,N,80.343,W
11/23/2016,8:52:49,10.92,N,80.344,W
11/23/2016,8:54:49,10.921,N,80.344,W
11/23/2016,8:56:49,10.922,N,80.345,W
11/23/2016,8:58:49,10.923,N,80.346,W
11/23/2016,9:00:48,10.924,N,80.347,W
11/23/2016,9:02:48,10.925,N,80.348,W
11/23/2016,9:04:48,10.926,N,80.348,W
11/23/2016,9:06:48,10.927,N,80.349,W
11/23/2016,9:08:48,10.928,N,80.35,W
11/23/2016,9:10:48,10.929,N,80.351,W
11/23/2016,9:12:48,10.93,N,80.351,W
11/23/2016,9:14:49,10.93,N,80.352,W
11/23/2016,9:16:49,10.931,N,80.353,W
11/23/2016,9:18:49,10.932,N,80.353,W
11/23/2016,9:20:49,10.933,N,80.354,W
11/23/2016,9:22:49,10.934,N,80.354,W
11/23/2016,9:24:49,10.935,N,80.355,W
11/23/2016,9:26:49,10.936,N,80.355,W
11/23/2016,9:28:49,10.936,N,80.356,W
11/23/2016,9:30:48,10.937,N,80.356,W
11/23/2016,9:32:48,10.938,N,80.357,W
11/23/2016,9:34:48,10.939,N,80.357,W
11/23/2016,9:36:48,10.94,N,80.358,W
11/23/2016,9:38:48,10.94,N,80.358,W
11/23/2016,9:40:48,10.941,N,80.359,W
11/23/2016,9:42:48,10.942,N,80.359,W
11/23/2016,9:44:49,10.943,N,80.36,W
11/23/2016,9:46:49,10.943,N,80.36,W
11/23/2016,9:48:49,10.944,N,80.361,W
11/23/2016,9:50:49,10.945,N,80.361,W
11/23/2016,9:52:49,10.946,N,80.361,W
11/23/2016,9:54:49,10.946,N,80.362,W
11/23/2016,9:56:49,10.947,N,80.362,W
11/23/2016,9:58:49,10.948,N,80.362,W
11/23/2016,10:00:48,10.949,N,80.363,W
11/23/2016,10:02:48,10.949,N,80.363,W
11/23/2016,10:04:48,10.95,N,80.363,W
11/23/2016,10:06:48,10.951,N,80.363,W
11/23/2016,10:08:48,10.952,N,80.364,W
11/23/2016,10:10:48,10.952,N,80.364,W
11/23/2016,10:12:48,10.953,N,80.364,W
11/23/2016,10:14:49,10.954,N,80.364,W
11/23/2016,10:16:49,10.954,N,80.365,W
11/23/2016,10:18:49,10.955,N,80.365,W
11/23/2016,10:20:49,10.956,N,80.365,W
11/23/2016,10:22:49,10.956,N,80.365,W
11/23/2016,10:24:49,10.957,N,80.365,W
11/23/2016,10:26:49,10.958,N,80.366,W
11/23/2016,10:28:49,10.958,N,80.366,W
11/23/2016,10:30:48,10.959,N,80.366,W
11/23/2016,10:32:48,10.96,N,80.366,W
11/23/2016,10:34:48,10.96,N,80.366,W
11/23/2016,10:36:48,10.961,N,80.366,W
11/23/2016,10:38:48,10.962,N,80.366,W
11/23/2016,10:40:48,10.962,N,80.366,W
11/23/2016,10:42:48,10.963,N,80.367,W
11/23/2016,10:44:49,10.964,N,80.367,W
11/23/2016,10:46:49,10.964,N,80.367,W
11/23/2016,10:48:49,10.965,N,80.367,W
11/23/2016,10:50:49,10.966,N,80.367,W
11/23/2016,10:52:49,10.966,N,80.367,W
11/23/2016,10:54:49,10.967,N,80.367,W
11/23/2016,10:55:20,10.967,N,80.367,W
11/23/2016,10:57:20,10.968,N,80.367,W
11/23/2016,10:59:20,10.968,N,80.367,W
11/23/2016,11:01:20,10.969,N,80.367,W
11/23/2016,11:03:20,10.969,N,80.367,W
11/23/2016,11:05:20,10.97,N,80.367,W
11/23/2016,11:07:20,10.971,N,80.367,W
11/23/2016,11:09:20,10.971,N,80.367,W
11/23/2016,11:11:19,10.972,N,80.367,W
11/23/2016,11:13:19,10.973,N,80.367,W
11/23/2016,11:15:19,10.973,N,80.366,W
11/23/2016,11:17:19,10.974,N,80.366,W
11/23/2016,11:19:19,10.974,N,80.366,W
11/23/2016,11:21:19,10.975,N,80.366,W
11/23/2016,11:23:19,10.976,N,80.366,W
11/23/2016,11:25:20,10.976,N,80.366,W
11/23/2016,11:27:20,10.977,N,80.366,W
11/23/2016,11:29:20,10.977,N,80.366,W
11/23/2016,11:31:20,10.978,N,80.366,W
11/23/2016,11:33:20,10.979,N,80.367,W
11/23/2016,11:35:20,10.979,N,80.367,W
11/23/2016,11:37:20,10.98,N,80.367,W
11/23/2016,11:39:20,10.98,N,80.367,W
11/23/2016,11:41:19,10.981,N,80.367,W
11/23/2016,11:43:19,10.982,N,80.367,W
11/23/2016,11:45:19,10.982,N,80.367,W
11/23/2016,11:47:19,10.983,N,80.367,W
11/23/2016,11:48:10,10.983,N,80.367,W
11/23/2016,11:50:10,10.984,N,80.367,W
11/23/2016,11:52:10,10.984,N,80.367,W
11/23/2016,11:54:10,10.985,N,80.367,W
11/23/2016,11:56:10,10.986,N,80.367,W
11/23/2016,11:58:09,10.986,N,80.368,W
11/23/2016,12:00:09,10.987,N,80.368,W
11/23/2016,12:02:09,10.988,N,80.368,W
11/23/2016,12:04:09,10.988,N,80.368,W
11/23/2016,12:06:09,10.989,N,80.368,W
11/23/2016,12:08:09,10.99,N,80.369,W
11/23/2016,12:10:09,10.99,N,80.369,W
11/23/2016,12:12:09,10.991,N,80.369,W
11/23/2016,12:14:10,10.992,N,80.369,W
11/23/2016,12:16:10,10.993,N,80.37,W
11/23/2016,12:18:10,10.993,N,80.37,W
11/23/2016,12:20:10,10.994,N,80.37,W
11/23/2016,12:22:10,10.995,N,80.371,W
11/23/2016,12:24:10,10.995,N,80.371,W
11/23/2016,12:26:10,10.996,N,80.371,W
11/23/2016,12:28:09,10.997,N,80.372,W
11/23/2016,12:30:09,10.998,N,80.372,W
11/23/2016,12:32:09,10.999,N,80.373,W
11/23/2016,12:34:09,10.999,N,80.373,W
11/23/2016,12:36:09,11,N,80.373,W
11/23/2016,12:38:09,11.001,N,80.374,W
11/23/2016,12:40:09,11.002,N,80.374,W
11/23/2016,12:42:09,11.003,N,80.375,W
11/23/2016,12:44:10,11.003,N,80.376,W
11/23/2016,12:46:10,11.004,N,80.376,W
11/23/2016,12:48:10,11.005,N,80.377,W
11/23/2016,12:50:10,11.006,N,80.377,W
11/23/2016,12:52:10,11.007,N,80.378,W
11/23/2016,12:54:10,11.008,N,80.379,W
11/23/2016,12:56:10,11.009,N,80.379,W
11/23/2016,12:58:09,11.009,N,80.38,W
11/23/2016,13:00:09,11.01,N,80.381,W
11/23/2016,13:02:09,11.011,N,80.382,W
11/23/2016,13:04:09,11.012,N,80.382,W
11/23/2016,13:06:09,11.013,N,80.383,W
11/23/2016,13:08:09,11.014,N,80.384,W
11/23/2016,13:10:09,11.015,N,80.385,W
11/23/2016,13:12:09,11.016,N,80.386,W
11/23/2016,13:14:10,11.017,N,80.387,W
11/23/2016,13:16:10,11.018,N,80.388,W
11/23/2016,13:18:10,11.019,N,80.389,W
11/23/2016,13:20:10,11.02,N,80.39,W
11/23/2016,13:22:10,11.021,N,80.391,W
11/23/2016,13:24:10,11.022,N,80.392,W
11/23/2016,13:26:10,11.023,N,80.393,W
11/23/2016,13:28:09,11.024,N,80.394,W
11/23/2016,13:30:09,11.025,N,80.396,W
11/23/2016,13:32:09,11.026,N,80.397,W
11/23/2016,13:34:09,11.027,N,80.398,W
11/23/2016,13:36:09,11.029,N,80.399,W
11/23/2016,13:38:09,11.03,N,80.401,W
11/23/2016,13:40:09,11.031,N,80.402,W
11/23/2016,13:42:09,11.032,N,80.403,W
11/23/2016,13:44:10,11.033,N,80.405,W
11/23/2016,13:46:10,11.034,N,80.406,W
11/23/2016,13:48:10,11.036,N,80.408,W
11/23/2016,13:50:10,11.037,N,80.409,W
11/23/2016,13:52:10,11.038,N,80.411,W
11/23/2016,13:54:10,11.039,N,80.412,W
11/23/2016,13:56:10,11.04,N,80.414,W
11/23/2016,13:58:09,11.042,N,80.416,W
11/23/2016,14:00:09,11.043,N,80.417,W
11/23/2016,14:02:09,11.044,N,80.419,W
11/23/2016,14:04:09,11.046,N,80.421,W
11/23/2016,14:06:09,11.047,N,80.423,W
11/23/2016,14:08:09,11.048,N,80.425,W
11/23/2016,14:10:09,11.05,N,80.427,W
11/23/2016,14:12:09,11.051,N,80.429,W
11/23/2016,14:14:10,11.052,N,80.431,W
11/23/2016,14:16:10,11.054,N,80.433,W
11/23/2016,14:18:10,11.055,N,80.435,W
11/23/2016,14:20:10,11.057,N,80.437,W
11/23/2016,14:22:10,11.058,N,80.439,W
11/23/2016,14:24:10,11.06,N,80.441,W
11/23/2016,14:26:10,11.061,N,80.443,W
11/23/2016,14:28:09,11.063,N,80.446,W
11/23/2016,14:30:09,11.064,N,80.448,W
11/23/2016,14:32:09,11.066,N,80.45,W
11/23/2016,14:34:09,11.067,N,80.453,W
11/23/2016,14:36:09,11.069,N,80.455,W
11/23/2016,14:38:09,11.071,N,80.458,W
11/23/2016,14:40:09,11.072,N,80.46,W
11/23/2016,14:42:09,11.074,N,80.463,W
11/23/2016,14:44:10,11.075,N,80.466,W
11/23/2016,14:46:10,11.077,N,80.468,W
11/23/2016,14:48:10,11.079,N,80.471,W
11/23/2016,14:50:10,11.081,N,80.474,W
11/23/2016,14:52:10,11.082,N,80.477,W
11/23/2016,14:54:10,11.084,N,80.48,W
11/23/2016,14:56:10,11.086,N,80.483,W
11/23/2016,14:58:09,11.088,N,80.486,W
11/23/2016,15:00:09,11.089,N,80.489,W
11/23/2016,15:02:09,11.091,N,80.492,W
11/23/2016,15:04:09,11.093,N,80.495,W
11/23/2016,15:06:09,11.095,N,80.498,W
11/23/2016,15:08:09,11.097,N,80.501,W
11/23/2016,15:10:09,11.099,N,80.505,W
11/23/2016,15:12:09,11.101,N,80.508,W
11/23/2016,15:14:10,11.103,N,80.512,W
11/23/2016,15:16:10,11.105,N,80.515,W
11/23/2016,15:18:10,11.107,N,80.519,W
11/23/2016,15:20:10,11.109,N,80.522,W
11/23/2016,15:22:10,11.111,N,80.526,W
11/23/2016,15:24:10,11.113,N,80.529,W
11/23/2016,15:26:10,11.115,N,80.533,W
11/23/2016,15:28:09,11.117,N,80.537,W
11/23/2016,15:30:09,11.119,N,80.541,W
11/23/2016,15:32:09,11.121,N,80.545,W
11/23/2016,15:34:09,11.124,N,80.549,W
11/23/2016,15:36:09,11.126,N,80.553,W
11/23/2016,15:38:09,11.128,N,80.557,W
11/23/2016,15:40:09,11.13,N,80.561,W
11/23/2016,15:42:09,11.132,N,80.565,W
11/23/2016,15:44:10,11.135,N,80.569,W
11/23/2016,15:46:10,11.137,N,80.573,W
11/23/2016,15:48:10,11.139,N,80.578,W
11/23/2016,15:50:10,11.141,N,80.582,W
11/23/2016,15:52:10,11.144,N,80.586,W
11/23/2016,15:54:10,11.146,N,80.591,W
11/23/2016,15:56:10,11.148,N,80.595,W
11/23/2016,15:58:09,11.151,N,80.6,W
11/23/2016,16:00:09,11.153,N,80.604,W
11/23/2016,16:02:09,11.155,N,80.609,W
11/23/2016,16:04:09,11.158,N,80.613,W
11/23/2016,16:06:09,11.16,N,80.618,W
11/23/2016,16:08:09,11.162,N,80.623,W
11/23/2016,16:10:09,11.165,N,80.627,W
11/23/2016,16:12:09,11.167,N,80.632,W
11/23/2016,16:14:10,11.169,N,80.637,W
11/23/2016,16:16:10,11.172,N,80.642,W
11/23/2016,16:18:10,11.174,N,80.647,W
11/23/2016,16:20:10,11.177,N,80.651,W
11/23/2016,16:22:10,11.179,N,80.656,W
11/23/2016,16:24:10,11.181,N,80.661,W
11/23/2016,16:26:10,11.184,N,80.666,W
11/23/2016,16:28:09,11.186,N,80.671,W
11/23/2016,16:30:09,11.189,N,80.676,W
11/23/2016,16:32:09,11.191,N,80.682,W
11/23/2016,16:34:09,11.194,N,80.687,W
11/23/2016,16:36:09,11.196,N,80.692,W
11/23/2016,16:38:09,11.198,N,80.697,W
11/23/2016,16:40:09,11.201,N,80.702,W
11/23/2016,16:42:09,11.203,N,80.708,W
11/23/2016,16:44:10,11.206,N,80.713,W
11/23/2016,16:46:10,11.208,N,80.718,W
11/23/2016,16:48:10,11.211,N,80.723,W
11/23/2016,16:50:10,11.213,N,80.729,W
11/23/2016,16:52:10,11.215,N,80.734,W
11/23/2016,16:54:10,11.218,N,80.74,W
11/23/2016,16:56:10,11.22,N,80.745,W
11/23/2016,16:58:09,11.223,N,80.751,W
11/23/2016,17:00:09,11.225,N,80.756,W
11/23/2016,17:02:09,11.227,N,80.762,W
11/23/2016,17:04:09,11.23,N,80.767,W
11/23/2016,17:06:09,11.232,N,80.773,W
11/23/2016,17:08:09,11.235,N,80.778,W
11/23/2016,17:10:09,11.237,N,80.784,W
11/23/2016,17:12:09,11.239,N,80.789,W
11/23/2016,17:14:10,11.242,N,80.795,W
11/23/2016,17:16:10,11.244,N,80.801,W
11/23/2016,17:18:10,11.246,N,80.806,W
11/23/2016,17:20:10,11.249,N,80.812,W
11/23/2016,17:22:10,11.251,N,80.818,W
11/23/2016,17:24:10,11.253,N,80.824,W
11/23/2016,17:26:10,11.256,N,80.829,W
11/23/2016,17:28:09,11.258,N,80.835,W
11/23/2016,17:30:09,11.26,N,80.841,W
11/23/2016,17:32:09,11.262,N,80.847,W
11/23/2016,17:34:09,11.265,N,80.852,W
11/23/2016,17:36:09,11.267,N,80.858,W
11/23/2016,17:38:09,11.269,N,80.864,W
11/23/2016,17:40:09,11.271,N,80.87,W
11/23/2016,17:42:09,11.273,N,80.876,W
11/23/2016,17:44:10,11.275,N,80.882,W
11/23/2016,17:46:10,11.278,N,80.887,W
11/23/2016,17:48:10,11.28,N,80.893,W
11/23/2016,17:50:10,11.282,N,80.899,W
11/23/2016,17:52:10,11.284,N,80.905,W
11/23/2016,17:54:10,11.286,N,80.911,W
11/23/2016,17:56:10,11.288,N,80.917,W
11/23/2016,17:58:09,11.29,N,80.923,W
11/23/2016,18:00:09,11.292,N,80.929,W
11/23/2016,18:02:09,11.294,N,80.935,W
11/23/2016,18:04:09,11.296,N,80.941,W
11/23/2016,18:06:09,11.298,N,80.946,W
11/23/2016,18:08:09,11.3,N,80.952,W
11/23/2016,18:10:09,11.302,N,80.958,W
11/23/2016,18:12:09,11.304,N,80.964,W
11/23/2016,18:14:10,11.305,N,80.97,W
11/23/2016,18:16:10,11.307,N,80.976,W
11/23/2016,18:18:10,11.309,N,80.982,W
11/23/2016,18:20:10,11.311,N,80.988,W
11/23/2016,18:22:10,11.313,N,80.994,W
11/23/2016,18:24:10,11.314,N,81,W
11/23/2016,18:26:10,11.316,N,81.006,W
11/23/2016,18:28:09,11.318,N,81.012,W
11/23/2016,18:30:09,11.319,N,81.018,W
11/23/2016,18:32:09,11.321,N,81.024,W
11/23/2016,18:34:09,11.323,N,81.03,W
11/23/2016,18:36:09,11.324,N,81.036,W
11/23/2016,18:38:09,11.326,N,81.042,W
11/23/2016,18:40:09,11.327,N,81.047,W
11/23/2016,18:42:09,11.329,N,81.053,W
11/23/2016,18:44:10,11.33,N,81.059,W
11/23/2016,18:46:10,11.331,N,81.065,W
11/23/2016,18:48:10,11.333,N,81.071,W
11/23/2016,18:50:10,11.334,N,81.077,W
11/23/2016,18:52:10,11.335,N,81.083,W
11/23/2016,18:54:10,11.337,N,81.089,W
11/23/2016,18:56:10,11.338,N,81.094,W
11/23/2016,18:58:09,11.339,N,81.1,W
11/23/2016,19:00:09,11.34,N,81.106,W
11/23/2016,19:02:09,11.341,N,81.112,W
11/23/2016,19:04:09,11.342,N,81.118,W
11/23/2016,19:06:09,11.343,N,81.123,W
11/23/2016,19:08:09,11.344,N,81.129,W
11/23/2016,19:10:09,11.345,N,81.135,W
11/23/2016,19:12:09,11.346,N,81.141,W
11/23/2016,19:14:10,11.347,N,81.146,W
11/23/2016,19:16:10,11.348,N,81.152,W
11/23/2016,19:18:10,11.349,N,81.158,W
11/23/2016,19:20:10,11.349,N,81.164,W
11/23/2016,19:22:10,11.35,N,81.169,W
11/23/2016,19:24:10,11.351,N,81.175,W
11/23/2016,19:26:10,11.352,N,81.18,W
11/23/2016,19:28:09,11.352,N,81.186,W
11/23/2016,19:30:09,11.353,N,81.192,W
11/23/2016,19:32:09,11.353,N,81.197,W
11/23/2016,19:34:09,11.354,N,81.203,W
11/23/2016,19:36:09,11.354,N,81.208,W
11/23/2016,19:38:09,11.354,N,81.214,W
11/23/2016,19:40:09,11.355,N,81.219,W
11/23/2016,19:42:09,11.355,N,81.225,W
11/23/2016,19:44:10,11.355,N,81.23,W
11/23/2016,19:46:10,11.355,N,81.235,W
11/23/2016,19:48:10,11.356,N,81.241,W
11/23/2016,19:50:10,11.356,N,81.246,W
11/23/2016,19:52:10,11.356,N,81.251,W
11/23/2016,19:54:10,11.356,N,81.257,W
11/23/2016,19:56:10,11.356,N,81.262,W
11/23/2016,19:58:09,11.356,N,81.267,W
11/23/2016,20:00:09,11.356,N,81.273,W
11/23/2016,20:02:09,11.355,N,81.278,W
11/23/2016,20:04:09,11.355,N,81.283,W
11/23/2016,20:06:09,11.355,N,81.288,W
11/23/2016,20:08:09,11.355,N,81.293,W
11/23/2016,20:10:09,11.354,N,81.299,W
11/23/2016,20:12:09,11.354,N,81.304,W
11/23/2016,20:14:10,11.354,N,81.309,W
11/23/2016,20:16:10,11.353,N,81.314,W
11/23/2016,20:18:10,11.353,N,81.319,W
11/23/2016,20:20:10,11.352,N,81.324,W
11/23/2016,20:22:10,11.352,N,81.329,W
11/23/2016,20:24:10,11.351,N,81.334,W
11/23/2016,20:26:10,11.351,N,81.339,W
11/23/2016,20:28:09,11.35,N,81.344,W
11/23/2016,20:30:09,11.349,N,81.349,W
11/23/2016,20:32:09,11.349,N,81.354,W
11/23/2016,20:34:09,11.348,N,81.359,W
11/23/2016,20:36:09,11.347,N,81.364,W
11/23/2016,20:38:09,11.346,N,81.369,W
11/23/2016,20:40:09,11.345,N,81.374,W
11/23/2016,20:42:09,11.345,N,81.378,W
11/23/2016,20:44:10,11.344,N,81.383,W
11/23/2016,20:46:10,11.343,N,81.388,W
11/23/2016,20:48:10,11.342,N,81.393,W
11/23/2016,20:50:10,11.341,N,81.398,W
11/23/2016,20:52:10,11.34,N,81.403,W
11/23/2016,20:54:10,11.339,N,81.407,W
11/23/2016,20:56:10,11.337,N,81.412,W
11/23/2016,20:58:09,11.336,N,81.417,W
11/23/2016,21:00:09,11.335,N,81.422,W
11/23/2016,21:02:09,11.334,N,81.426,W
11/23/2016,21:04:09,11.333,N,81.431,W
11/23/2016,21:06:09,11.331,N,81.436,W
11/23/2016,21:08:09,11.33,N,81.44,W
11/23/2016,21:10:09,11.329,N,81.445,W
11/23/2016,21:12:09,11.327,N,81.45,W
11/23/2016,21:14:10,11.326,N,81.454,W
11/23/2016,21:16:10,11.325,N,81.459,W
11/23/2016,21:18:10,11.323,N,81.463,W
11/23/2016,21:20:10,11.322,N,81.468,W
11/23/2016,21:22:10,11.32,N,81.472,W
11/23/2016,21:24:10,11.319,N,81.477,W
11/23/2016,21:26:10,11.317,N,81.482,W
11/23/2016,21:28:09,11.316,N,81.486,W
11/23/2016,21:30:09,11.314,N,81.491,W
11/23/2016,21:32:09,11.312,N,81.495,W
11/23/2016,21:34:09,11.311,N,81.5,W
11/23/2016,21:36:09,11.309,N,81.504,W
11/23/2016,21:38:09,11.308,N,81.509,W
11/23/2016,21:40:09,11.306,N,81.513,W
11/23/2016,21:42:09,11.304,N,81.517,W
11/23/2016,21:44:10,11.302,N,81.522,W
11/23/2016,21:46:10,11.301,N,81.526,W
11/23/2016,21:48:10,11.299,N,81.531,W
11/23/2016,21:50:10,11.297,N,81.535,W
11/23/2016,21:52:10,11.295,N,81.539,W
11/23/2016,21:54:10,11.293,N,81.544,W
11/23/2016,21:56:10,11.291,N,81.548,W
11/23/2016,21:58:09,11.289,N,81.553,W
11/23/2016,22:00:09,11.287,N,81.557,W
11/23/2016,22:02:09,11.286,N,81.561,W
11/23/2016,22:04:09,11.284,N,81.566,W
11/23/2016,22:06:09,11.282,N,81.57,W
11/23/2016,22:08:09,11.28,N,81.574,W
11/23/2016,22:10:09,11.278,N,81.579,W
11/23/2016,22:12:09,11.276,N,81.583,W
11/23/2016,22:14:10,11.273,N,81.587,W
11/23/2016,22:16:10,11.271,N,81.591,W
11/23/2016,22:18:10,11.269,N,81.596,W
11/23/2016,22:20:10,11.267,N,81.6,W
11/23/2016,22:22:10,11.265,N,81.604,W
11/23/2016,22:24:10,11.263,N,81.608,W
11/23/2016,22:26:10,11.261,N,81.613,W
11/23/2016,22:28:09,11.259,N,81.617,W
11/23/2016,22:30:09,11.256,N,81.621,W
11/23/2016,22:32:09,11.254,N,81.625,W
11/23/2016,22:34:09,11.252,N,81.629,W
11/23/2016,22:36:09,11.25,N,81.634,W
11/23/2016,22:37:44,11.248,N,81.637,W
11/23/2016,22:39:44,11.246,N,81.641,W
11/23/2016,22:41:44,11.243,N,81.645,W
11/23/2016,22:43:44,11.241,N,81.649,W
11/23/2016,22:45:44,11.238,N,81.653,W
11/23/2016,22:47:44,11.236,N,81.658,W
11/23/2016,22:49:45,11.234,N,81.662,W
11/23/2016,22:51:45,11.231,N,81.666,W
11/23/2016,22:53:45,11.229,N,81.67,W
11/23/2016,22:55:45,11.226,N,81.674,W
11/23/2016,22:57:45,11.224,N,81.678,W
11/23/2016,22:59:45,11.221,N,81.682,W
11/23/2016,23:01:45,11.219,N,81.686,W
11/23/2016,23:03:45,11.217,N,81.69,W
11/23/2016,23:05:44,11.214,N,81.694,W
11/23/2016,23:07:44,11.212,N,81.699,W
11/23/2016,23:09:44,11.209,N,81.703,W
11/23/2016,23:11:44,11.207,N,81.707,W
11/23/2016,23:13:44,11.205,N,81.711,W
11/23/2016,23:15:44,11.202,N,81.715,W
11/23/2016,23:17:44,11.2,N,81.719,W
11/23/2016,23:19:45,11.197,N,81.723,W
11/23/2016,23:21:45,11.195,N,81.727,W
11/23/2016,23:23:45,11.193,N,81.731,W
11/23/2016,23:25:45,11.19,N,81.736,W
11/23/2016,23:27:45,11.188,N,81.74,W
11/23/2016,23:29:45,11.185,N,81.744,W
11/23/2016,23:31:45,11.183,N,81.748,W
11/23/2016,23:33:45,11.18,N,81.752,W
11/23/2016,23:35:44,11.178,N,81.756,W
11/23/2016,23:37:44,11.176,N,81.76,W
11/23/2016,23:39:44,11.173,N,81.764,W
11/23/2016,23:41:44,11.171,N,81.768,W
11/23/2016,23:43:44,11.168,N,81.773,W
11/23/2016,23:45:44,11.166,N,81.777,W
11/23/2016,23:47:44,11.164,N,81.781,W
11/23/2016,23:49:45,11.161,N,81.785,W
11/23/2016,23:51:45,11.159,N,81.789,W
11/23/2016,23:53:14,11.157,N,81.792,W
11/23/2016,23:55:13,11.157,N,81.794,W
