Track,for,Bonnie,2016,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
6/1/2016,12:48:00,33.422,N,76.645,W
6/1/2016,12:49:59,33.424,N,76.643,W
6/1/2016,12:52:00,33.425,N,76.641,W
6/1/2016,12:53:59,33.426,N,76.639,W
6/1/2016,12:56:00,33.428,N,76.637,W
6/1/2016,12:57:59,33.429,N,76.635,W
6/1/2016,13:00:00,33.431,N,76.632,W
6/1/2016,13:02:00,33.432,N,76.63,W
6/1/2016,13:03:59,33.434,N,76.628,W
6/1/2016,13:06:00,33.435,N,76.626,W
6/1/2016,13:07:59,33.436,N,76.624,W
6/1/2016,13:10:00,33.438,N,76.622,W
6/1/2016,13:11:59,33.439,N,76.62,W
6/1/2016,13:14:00,33.441,N,76.618,W
6/1/2016,13:15:59,33.442,N,76.616,W
6/1/2016,13:18:00,33.444,N,76.613,W
6/1/2016,13:19:59,33.445,N,76.611,W
6/1/2016,13:22:00,33.447,N,76.609,W
6/1/2016,13:23:59,33.448,N,76.607,W
6/1/2016,13:26:00,33.45,N,76.605,W
6/1/2016,13:27:59,33.451,N,76.603,W
6/1/2016,13:30:00,33.453,N,76.601,W
6/1/2016,13:32:00,33.454,N,76.599,W
6/1/2016,13:33:59,33.456,N,76.597,W
6/1/2016,13:36:00,33.457,N,76.595,W
6/1/2016,13:37:59,33.459,N,76.593,W
6/1/2016,13:40:00,33.46,N,76.59,W
6/1/2016,13:41:59,33.462,N,76.588,W
6/1/2016,13:44:00,33.463,N,76.586,W
6/1/2016,13:45:59,33.465,N,76.584,W
6/1/2016,13:48:00,33.466,N,76.582,W
6/1/2016,13:49:59,33.468,N,76.58,W
6/1/2016,13:52:00,33.469,N,76.578,W
6/1/2016,13:53:59,33.471,N,76.576,W
6/1/2016,13:56:00,33.473,N,76.574,W
6/1/2016,13:57:59,33.474,N,76.572,W
6/1/2016,14:00:00,33.476,N,76.57,W
6/1/2016,14:02:00,33.477,N,76.568,W
6/1/2016,14:03:59,33.479,N,76.566,W
6/1/2016,14:06:00,33.48,N,76.563,W
6/1/2016,14:07:59,33.482,N,76.561,W
6/1/2016,14:10:00,33.483,N,76.559,W
6/1/2016,14:11:59,33.485,N,76.557,W
6/1/2016,14:14:00,33.487,N,76.555,W
6/1/2016,14:15:59,33.488,N,76.553,W
6/1/2016,14:18:00,33.49,N,76.551,W
6/1/2016,14:19:59,33.491,N,76.549,W
6/1/2016,14:22:00,33.493,N,76.547,W
6/1/2016,14:23:59,33.495,N,76.545,W
6/1/2016,14:26:00,33.496,N,76.543,W
6/1/2016,14:27:59,33.498,N,76.541,W
6/1/2016,14:30:00,33.499,N,76.539,W
6/1/2016,14:32:00,33.501,N,76.537,W
6/1/2016,14:33:59,33.503,N,76.535,W
6/1/2016,14:36:00,33.504,N,76.533,W
6/1/2016,14:37:59,33.506,N,76.531,W
6/1/2016,14:40:00,33.508,N,76.528,W
6/1/2016,14:41:59,33.509,N,76.526,W
6/1/2016,14:44:00,33.511,N,76.524,W
6/1/2016,14:45:59,33.513,N,76.522,W
6/1/2016,14:48:00,33.514,N,76.52,W
6/1/2016,14:49:59,33.516,N,76.518,W
6/1/2016,14:52:00,33.518,N,76.516,W
6/1/2016,14:53:59,33.519,N,76.514,W
6/1/2016,14:56:00,33.521,N,76.512,W
6/1/2016,14:57:59,33.523,N,76.51,W
6/1/2016,15:00:00,33.524,N,76.508,W
6/1/2016,15:02:00,33.526,N,76.506,W
6/1/2016,15:03:59,33.528,N,76.504,W
6/1/2016,15:06:00,33.529,N,76.502,W
6/1/2016,15:07:59,33.531,N,76.5,W
6/1/2016,15:10:00,33.533,N,76.498,W
6/1/2016,15:11:59,33.534,N,76.496,W
6/1/2016,15:14:00,33.536,N,76.494,W
6/1/2016,15:15:59,33.538,N,76.492,W
6/1/2016,15:18:00,33.54,N,76.49,W
6/1/2016,15:19:59,33.541,N,76.488,W
6/1/2016,15:22:00,33.543,N,76.486,W
6/1/2016,15:23:59,33.545,N,76.484,W
6/1/2016,15:26:00,33.546,N,76.482,W
6/1/2016,15:27:59,33.548,N,76.48,W
6/1/2016,15:30:00,33.55,N,76.478,W
6/1/2016,15:32:00,33.552,N,76.476,W
6/1/2016,15:33:59,33.553,N,76.474,W
6/1/2016,15:36:00,33.555,N,76.472,W
6/1/2016,15:37:59,33.557,N,76.47,W
6/1/2016,15:40:00,33.559,N,76.468,W
6/1/2016,15:41:59,33.56,N,76.466,W
6/1/2016,15:44:00,33.562,N,76.464,W
6/1/2016,15:45:59,33.564,N,76.462,W
6/1/2016,15:48:00,33.566,N,76.46,W
6/1/2016,15:49:59,33.567,N,76.458,W
6/1/2016,15:52:00,33.569,N,76.456,W
6/1/2016,15:53:59,33.571,N,76.454,W
6/1/2016,15:56:00,33.573,N,76.452,W
6/1/2016,15:57:59,33.575,N,76.45,W
6/1/2016,16:00:00,33.576,N,76.448,W
6/1/2016,16:02:00,33.578,N,76.446,W
6/1/2016,16:03:59,33.58,N,76.444,W
6/1/2016,16:06:00,33.582,N,76.442,W
6/1/2016,16:07:59,33.584,N,76.44,W
6/1/2016,16:10:00,33.585,N,76.438,W
6/1/2016,16:11:59,33.587,N,76.436,W
6/1/2016,16:14:00,33.589,N,76.434,W
6/1/2016,16:15:59,33.591,N,76.432,W
6/1/2016,16:18:00,33.593,N,76.43,W
6/1/2016,16:19:59,33.595,N,76.428,W
6/1/2016,16:22:00,33.596,N,76.426,W
6/1/2016,16:23:59,33.598,N,76.424,W
6/1/2016,16:26:00,33.6,N,76.422,W
6/1/2016,16:27:59,33.602,N,76.42,W
6/1/2016,16:30:00,33.604,N,76.418,W
6/1/2016,16:32:00,33.606,N,76.416,W
6/1/2016,16:33:59,33.607,N,76.414,W
6/1/2016,16:36:00,33.609,N,76.412,W
6/1/2016,16:37:59,33.611,N,76.41,W
6/1/2016,16:40:00,33.613,N,76.408,W
6/1/2016,16:41:59,33.615,N,76.406,W
6/1/2016,16:44:00,33.617,N,76.404,W
6/1/2016,16:45:59,33.619,N,76.402,W
6/1/2016,16:48:00,33.62,N,76.4,W
6/1/2016,16:49:59,33.622,N,76.398,W
6/1/2016,16:52:00,33.624,N,76.396,W
6/1/2016,16:53:59,33.626,N,76.394,W
6/1/2016,16:56:00,33.628,N,76.392,W
6/1/2016,16:57:59,33.63,N,76.39,W
6/1/2016,17:00:00,33.632,N,76.388,W
6/1/2016,17:02:00,33.634,N,76.386,W
6/1/2016,17:03:59,33.636,N,76.384,W
6/1/2016,17:06:00,33.638,N,76.383,W
6/1/2016,17:07:59,33.639,N,76.381,W
6/1/2016,17:10:00,33.641,N,76.379,W
6/1/2016,17:11:59,33.643,N,76.377,W
6/1/2016,17:14:00,33.645,N,76.375,W
6/1/2016,17:15:59,33.647,N,76.373,W
6/1/2016,17:18:00,33.649,N,76.371,W
6/1/2016,17:19:59,33.651,N,76.369,W
6/1/2016,17:22:00,33.653,N,76.367,W
6/1/2016,17:23:59,33.655,N,76.365,W
6/1/2016,17:26:00,33.657,N,76.363,W
6/1/2016,17:27:59,33.659,N,76.361,W
6/1/2016,17:30:00,33.661,N,76.359,W
6/1/2016,17:32:00,33.663,N,76.357,W
6/1/2016,17:33:59,33.665,N,76.355,W
6/1/2016,17:36:00,33.667,N,76.353,W
6/1/2016,17:37:59,33.669,N,76.351,W
6/1/2016,17:40:00,33.671,N,76.349,W
6/1/2016,17:41:59,33.673,N,76.348,W
6/1/2016,17:44:00,33.675,N,76.346,W
6/1/2016,17:45:59,33.677,N,76.344,W
6/1/2016,17:48:00,33.679,N,76.342,W
6/1/2016,17:49:59,33.681,N,76.34,W
6/1/2016,17:52:00,33.683,N,76.338,W
6/1/2016,17:53:59,33.685,N,76.336,W
6/1/2016,17:56:00,33.687,N,76.334,W
6/1/2016,17:57:59,33.689,N,76.332,W
6/1/2016,18:00:00,33.691,N,76.33,W
6/1/2016,18:02:00,33.693,N,76.328,W
6/1/2016,18:03:59,33.695,N,76.326,W
6/1/2016,18:06:00,33.697,N,76.324,W
6/1/2016,18:07:59,33.699,N,76.322,W
6/1/2016,18:10:00,33.701,N,76.321,W
6/1/2016,18:11:59,33.703,N,76.319,W
6/1/2016,18:14:00,33.705,N,76.317,W
6/1/2016,18:15:59,33.707,N,76.315,W
6/1/2016,18:18:00,33.709,N,76.313,W
6/1/2016,18:19:59,33.711,N,76.311,W
6/1/2016,18:22:00,33.713,N,76.309,W
6/1/2016,18:23:59,33.715,N,76.307,W
6/1/2016,18:26:00,33.717,N,76.305,W
6/1/2016,18:27:59,33.719,N,76.303,W
6/1/2016,18:30:00,33.721,N,76.301,W
6/1/2016,18:32:00,33.723,N,76.3,W
6/1/2016,18:33:59,33.725,N,76.298,W
6/1/2016,18:36:00,33.727,N,76.296,W
6/1/2016,18:37:59,33.729,N,76.294,W
6/1/2016,18:40:00,33.731,N,76.292,W
6/1/2016,18:41:59,33.733,N,76.29,W
6/1/2016,18:44:00,33.735,N,76.288,W
6/1/2016,18:45:59,33.738,N,76.286,W
6/1/2016,18:48:00,33.74,N,76.284,W
6/1/2016,18:49:59,33.742,N,76.282,W
6/1/2016,18:52:00,33.744,N,76.281,W
6/1/2016,18:53:59,33.746,N,76.279,W
6/1/2016,18:56:00,33.748,N,76.277,W
6/1/2016,18:57:59,33.75,N,76.275,W
6/1/2016,19:00:00,33.752,N,76.273,W
6/1/2016,19:02:00,33.754,N,76.271,W
6/1/2016,19:03:59,33.756,N,76.269,W
6/1/2016,19:06:00,33.759,N,76.267,W
6/1/2016,19:07:59,33.761,N,76.265,W
6/1/2016,19:10:00,33.763,N,76.264,W
6/1/2016,19:11:59,33.765,N,76.262,W
6/1/2016,19:14:00,33.767,N,76.26,W
6/1/2016,19:15:59,33.769,N,76.258,W
6/1/2016,19:18:00,33.771,N,76.256,W
6/1/2016,19:19:59,33.773,N,76.254,W
6/1/2016,19:22:00,33.776,N,76.252,W
6/1/2016,19:23:59,33.778,N,76.25,W
6/1/2016,19:26:00,33.78,N,76.248,W
6/1/2016,19:27:59,33.782,N,76.247,W
6/1/2016,19:30:00,33.784,N,76.245,W
6/1/2016,19:32:00,33.786,N,76.243,W
6/1/2016,19:33:59,33.788,N,76.241,W
6/1/2016,19:36:00,33.791,N,76.239,W
6/1/2016,19:37:59,33.793,N,76.237,W
6/1/2016,19:40:00,33.795,N,76.235,W
6/1/2016,19:41:59,33.797,N,76.233,W
6/1/2016,19:44:00,33.799,N,76.232,W
6/1/2016,19:45:59,33.801,N,76.23,W
6/1/2016,19:48:00,33.804,N,76.228,W
6/1/2016,19:49:59,33.806,N,76.226,W
6/1/2016,19:52:00,33.808,N,76.224,W
6/1/2016,19:53:59,33.81,N,76.222,W
6/1/2016,19:56:00,33.812,N,76.22,W
6/1/2016,19:57:59,33.815,N,76.219,W
6/1/2016,20:00:00,33.817,N,76.217,W
6/1/2016,20:02:00,33.819,N,76.215,W
6/1/2016,20:03:59,33.821,N,76.213,W
6/1/2016,20:06:00,33.823,N,76.211,W
6/1/2016,20:07:59,33.826,N,76.209,W
6/1/2016,20:10:00,33.828,N,76.207,W
6/1/2016,20:11:59,33.83,N,76.206,W
6/1/2016,20:14:00,33.832,N,76.204,W
6/1/2016,20:15:59,33.834,N,76.202,W
6/1/2016,20:18:00,33.837,N,76.2,W
6/1/2016,20:19:59,33.839,N,76.198,W
6/1/2016,20:22:00,33.841,N,76.196,W
6/1/2016,20:23:59,33.843,N,76.194,W
6/1/2016,20:26:00,33.846,N,76.193,W
6/1/2016,20:27:59,33.848,N,76.191,W
6/1/2016,20:30:00,33.85,N,76.189,W
6/1/2016,20:32:00,33.852,N,76.187,W
6/1/2016,20:33:59,33.854,N,76.185,W
6/1/2016,20:36:00,33.857,N,76.183,W
6/1/2016,20:37:59,33.859,N,76.182,W
6/1/2016,20:40:00,33.861,N,76.18,W
6/1/2016,20:41:59,33.864,N,76.178,W
6/1/2016,20:44:00,33.866,N,76.176,W
6/1/2016,20:45:59,33.868,N,76.174,W
6/1/2016,20:48:00,33.87,N,76.172,W
6/1/2016,20:49:59,33.873,N,76.17,W
6/1/2016,20:52:00,33.875,N,76.169,W
6/1/2016,20:53:59,33.877,N,76.167,W
6/1/2016,20:56:00,33.879,N,76.165,W
6/1/2016,20:57:59,33.882,N,76.163,W
6/1/2016,21:00:00,33.884,N,76.161,W
6/1/2016,21:02:00,33.886,N,76.159,W
6/1/2016,21:03:59,33.889,N,76.158,W
6/1/2016,21:06:00,33.891,N,76.156,W
6/1/2016,21:07:59,33.893,N,76.154,W
6/1/2016,21:10:00,33.895,N,76.152,W
6/1/2016,21:11:59,33.898,N,76.15,W
6/1/2016,21:14:00,33.9,N,76.149,W
6/1/2016,21:15:59,33.902,N,76.147,W
6/1/2016,21:18:00,33.905,N,76.145,W
6/1/2016,21:19:59,33.907,N,76.143,W
6/1/2016,21:22:00,33.909,N,76.141,W
6/1/2016,21:23:59,33.912,N,76.139,W
6/1/2016,21:26:00,33.914,N,76.138,W
6/1/2016,21:27:59,33.916,N,76.136,W
6/1/2016,21:30:00,33.918,N,76.134,W
6/1/2016,21:32:00,33.921,N,76.132,W
6/1/2016,21:33:59,33.923,N,76.13,W
6/1/2016,21:36:00,33.925,N,76.128,W
6/1/2016,21:37:59,33.928,N,76.127,W
6/1/2016,21:40:00,33.93,N,76.125,W
6/1/2016,21:41:59,33.932,N,76.123,W
6/1/2016,21:44:00,33.935,N,76.121,W
6/1/2016,21:45:59,33.937,N,76.119,W
6/1/2016,21:48:00,33.94,N,76.118,W
6/1/2016,21:49:59,33.942,N,76.116,W
6/1/2016,21:52:00,33.944,N,76.114,W
6/1/2016,21:53:59,33.947,N,76.112,W
6/1/2016,21:56:00,33.949,N,76.11,W
6/1/2016,21:57:59,33.951,N,76.109,W
6/1/2016,22:00:00,33.954,N,76.107,W
6/1/2016,22:02:00,33.956,N,76.105,W
6/1/2016,22:03:59,33.958,N,76.103,W
6/1/2016,22:06:00,33.961,N,76.101,W
6/1/2016,22:07:59,33.963,N,76.1,W
6/1/2016,22:10:00,33.966,N,76.098,W
6/1/2016,22:11:59,33.968,N,76.096,W
6/1/2016,22:14:00,33.97,N,76.094,W
6/1/2016,22:15:59,33.973,N,76.092,W
6/1/2016,22:18:00,33.975,N,76.091,W
6/1/2016,22:19:59,33.977,N,76.089,W
6/1/2016,22:22:00,33.98,N,76.087,W
6/1/2016,22:23:59,33.982,N,76.085,W
6/1/2016,22:26:00,33.985,N,76.083,W
6/1/2016,22:27:59,33.987,N,76.082,W
6/1/2016,22:30:00,33.989,N,76.08,W
6/1/2016,22:32:00,33.992,N,76.078,W
6/1/2016,22:33:59,33.994,N,76.076,W
6/1/2016,22:36:00,33.997,N,76.074,W
6/1/2016,22:37:59,33.999,N,76.073,W
6/1/2016,22:40:00,34.001,N,76.071,W
6/1/2016,22:41:59,34.004,N,76.069,W
6/1/2016,22:44:00,34.006,N,76.067,W
6/1/2016,22:45:59,34.009,N,76.065,W
6/1/2016,22:48:00,34.011,N,76.064,W
6/1/2016,22:49:59,34.014,N,76.062,W
6/1/2016,22:52:00,34.016,N,76.06,W
6/1/2016,22:53:59,34.018,N,76.058,W
6/1/2016,22:56:00,34.021,N,76.057,W
6/1/2016,22:57:59,34.023,N,76.055,W
6/1/2016,23:00:00,34.026,N,76.053,W
6/1/2016,23:02:00,34.028,N,76.051,W
6/1/2016,23:03:59,34.031,N,76.049,W
6/1/2016,23:06:00,34.033,N,76.048,W
6/1/2016,23:07:59,34.036,N,76.046,W
6/1/2016,23:10:00,34.038,N,76.044,W
6/1/2016,23:11:59,34.04,N,76.042,W
6/1/2016,23:14:00,34.043,N,76.041,W
6/1/2016,23:15:59,34.045,N,76.039,W
6/1/2016,23:18:00,34.048,N,76.037,W
6/1/2016,23:19:59,34.05,N,76.035,W
6/1/2016,23:22:00,34.053,N,76.034,W
6/1/2016,23:23:59,34.055,N,76.032,W
6/1/2016,23:26:00,34.058,N,76.03,W
6/1/2016,23:27:59,34.06,N,76.028,W
6/1/2016,23:30:00,34.063,N,76.026,W
6/1/2016,23:32:00,34.065,N,76.025,W
6/1/2016,23:33:59,34.068,N,76.023,W
6/1/2016,23:36:00,34.07,N,76.021,W
6/1/2016,23:37:59,34.073,N,76.019,W
6/1/2016,23:40:00,34.075,N,76.018,W
6/1/2016,23:41:59,34.078,N,76.016,W
6/1/2016,23:44:00,34.08,N,76.014,W
6/1/2016,23:45:59,34.082,N,76.012,W
6/1/2016,23:48:00,34.085,N,76.011,W
6/1/2016,23:49:59,34.087,N,76.009,W
6/1/2016,23:52:00,34.09,N,76.007,W
6/1/2016,23:53:59,34.092,N,76.005,W
6/1/2016,23:56:00,34.095,N,76.004,W
6/1/2016,23:57:59,34.097,N,76.002,W
6/2/2016,0:00:00,34.1,N,76,W
6/2/2016,0:00:00,34.1,N,76,W
6/2/2016,0:02:00,34.105,N,75.999,W
6/2/2016,0:03:59,34.11,N,75.997,W
6/2/2016,0:06:00,34.115,N,75.996,W
6/2/2016,0:07:59,34.12,N,75.995,W
6/2/2016,0:10:00,34.125,N,75.993,W
6/2/2016,0:11:59,34.131,N,75.992,W
6/2/2016,0:14:00,34.136,N,75.991,W
6/2/2016,0:15:59,34.141,N,75.989,W
6/2/2016,0:18:00,34.146,N,75.988,W
6/2/2016,0:19:59,34.151,N,75.987,W
6/2/2016,0:22:00,34.156,N,75.985,W
6/2/2016,0:23:59,34.16,N,75.984,W
6/2/2016,0:26:00,34.165,N,75.983,W
6/2/2016,0:27:59,34.17,N,75.981,W
6/2/2016,0:30:00,34.175,N,75.98,W
6/2/2016,0:32:00,34.18,N,75.979,W
6/2/2016,0:33:59,34.185,N,75.977,W
6/2/2016,0:36:00,34.19,N,75.976,W
6/2/2016,0:37:59,34.195,N,75.975,W
6/2/2016,0:40:00,34.199,N,75.973,W
6/2/2016,0:41:59,34.204,N,75.972,W
6/2/2016,0:44:00,34.209,N,75.97,W
6/2/2016,0:45:59,34.214,N,75.969,W
6/2/2016,0:48:00,34.219,N,75.968,W
6/2/2016,0:49:59,34.223,N,75.966,W
6/2/2016,0:52:00,34.228,N,75.965,W
6/2/2016,0:53:59,34.233,N,75.964,W
6/2/2016,0:56:00,34.237,N,75.962,W
6/2/2016,0:57:59,34.242,N,75.961,W
6/2/2016,1:00:00,34.247,N,75.959,W
6/2/2016,1:02:00,34.251,N,75.958,W
6/2/2016,1:03:59,34.256,N,75.957,W
6/2/2016,1:06:00,34.261,N,75.955,W
6/2/2016,1:07:59,34.265,N,75.954,W
6/2/2016,1:10:00,34.27,N,75.952,W
6/2/2016,1:11:59,34.274,N,75.951,W
6/2/2016,1:14:00,34.279,N,75.95,W
6/2/2016,1:15:59,34.283,N,75.948,W
6/2/2016,1:18:00,34.288,N,75.947,W
6/2/2016,1:19:59,34.292,N,75.945,W
6/2/2016,1:22:00,34.297,N,75.944,W
6/2/2016,1:23:59,34.301,N,75.943,W
6/2/2016,1:26:00,34.306,N,75.941,W
6/2/2016,1:27:59,34.31,N,75.94,W
6/2/2016,1:30:00,34.315,N,75.938,W
6/2/2016,1:32:00,34.319,N,75.937,W
6/2/2016,1:33:59,34.324,N,75.935,W
6/2/2016,1:36:00,34.328,N,75.934,W
6/2/2016,1:37:59,34.332,N,75.933,W
6/2/2016,1:40:00,34.337,N,75.931,W
6/2/2016,1:41:59,34.341,N,75.93,W
6/2/2016,1:44:00,34.345,N,75.928,W
6/2/2016,1:45:59,34.35,N,75.927,W
6/2/2016,1:48:00,34.354,N,75.925,W
6/2/2016,1:49:59,34.358,N,75.924,W
6/2/2016,1:52:00,34.362,N,75.922,W
6/2/2016,1:53:59,34.367,N,75.921,W
6/2/2016,1:56:00,34.371,N,75.92,W
6/2/2016,1:57:59,34.375,N,75.918,W
6/2/2016,2:00:00,34.379,N,75.917,W
6/2/2016,2:02:00,34.383,N,75.915,W
6/2/2016,2:03:59,34.388,N,75.914,W
6/2/2016,2:06:00,34.392,N,75.912,W
6/2/2016,2:07:59,34.396,N,75.911,W
6/2/2016,2:10:00,34.4,N,75.909,W
6/2/2016,2:11:59,34.404,N,75.908,W
6/2/2016,2:14:00,34.408,N,75.906,W
6/2/2016,2:15:59,34.412,N,75.905,W
6/2/2016,2:18:00,34.416,N,75.903,W
6/2/2016,2:19:59,34.42,N,75.902,W
6/2/2016,2:22:00,34.424,N,75.9,W
6/2/2016,2:23:59,34.428,N,75.899,W
6/2/2016,2:26:00,34.432,N,75.898,W
6/2/2016,2:27:59,34.436,N,75.896,W
6/2/2016,2:30:00,34.44,N,75.895,W
6/2/2016,2:32:00,34.444,N,75.893,W
6/2/2016,2:33:59,34.448,N,75.892,W
6/2/2016,2:36:00,34.452,N,75.89,W
6/2/2016,2:37:59,34.456,N,75.889,W
6/2/2016,2:40:00,34.46,N,75.887,W
6/2/2016,2:41:59,34.464,N,75.886,W
6/2/2016,2:44:00,34.468,N,75.884,W
6/2/2016,2:45:59,34.472,N,75.883,W
6/2/2016,2:48:00,34.475,N,75.881,W
6/2/2016,2:49:59,34.479,N,75.88,W
6/2/2016,2:52:00,34.483,N,75.878,W
6/2/2016,2:53:59,34.487,N,75.877,W
6/2/2016,2:56:00,34.491,N,75.875,W
6/2/2016,2:57:59,34.494,N,75.873,W
6/2/2016,3:00:00,34.498,N,75.872,W
6/2/2016,3:02:00,34.502,N,75.87,W
6/2/2016,3:03:59,34.506,N,75.869,W
6/2/2016,3:06:00,34.509,N,75.867,W
6/2/2016,3:07:59,34.513,N,75.866,W
6/2/2016,3:10:00,34.517,N,75.864,W
6/2/2016,3:11:59,34.52,N,75.863,W
6/2/2016,3:14:00,34.524,N,75.861,W
6/2/2016,3:15:59,34.528,N,75.86,W
6/2/2016,3:18:00,34.531,N,75.858,W
6/2/2016,3:19:59,34.535,N,75.857,W
6/2/2016,3:22:00,34.539,N,75.855,W
6/2/2016,3:23:59,34.542,N,75.854,W
6/2/2016,3:26:00,34.546,N,75.852,W
6/2/2016,3:27:59,34.549,N,75.85,W
6/2/2016,3:30:00,34.553,N,75.849,W
6/2/2016,3:32:00,34.556,N,75.847,W
6/2/2016,3:33:59,34.56,N,75.846,W
6/2/2016,3:36:00,34.563,N,75.844,W
6/2/2016,3:37:59,34.567,N,75.843,W
6/2/2016,3:40:00,34.57,N,75.841,W
6/2/2016,3:41:59,34.574,N,75.84,W
6/2/2016,3:44:00,34.577,N,75.838,W
6/2/2016,3:45:59,34.581,N,75.836,W
6/2/2016,3:48:00,34.584,N,75.835,W
6/2/2016,3:49:59,34.588,N,75.833,W
6/2/2016,3:52:00,34.591,N,75.832,W
6/2/2016,3:53:59,34.594,N,75.83,W
6/2/2016,3:56:00,34.598,N,75.829,W
6/2/2016,3:57:59,34.601,N,75.827,W
6/2/2016,4:00:00,34.605,N,75.825,W
6/2/2016,4:02:00,34.608,N,75.824,W
6/2/2016,4:03:59,34.611,N,75.822,W
6/2/2016,4:06:00,34.615,N,75.821,W
6/2/2016,4:07:59,34.618,N,75.819,W
6/2/2016,4:10:00,34.621,N,75.817,W
6/2/2016,4:11:59,34.624,N,75.816,W
6/2/2016,4:14:00,34.628,N,75.814,W
6/2/2016,4:15:59,34.631,N,75.813,W
6/2/2016,4:18:00,34.634,N,75.811,W
6/2/2016,4:19:59,34.637,N,75.809,W
6/2/2016,4:22:00,34.641,N,75.808,W
6/2/2016,4:23:59,34.644,N,75.806,W
6/2/2016,4:26:00,34.647,N,75.805,W
6/2/2016,4:27:59,34.65,N,75.803,W
6/2/2016,4:30:00,34.653,N,75.801,W
6/2/2016,4:32:00,34.656,N,75.8,W
6/2/2016,4:33:59,34.66,N,75.798,W
6/2/2016,4:36:00,34.663,N,75.797,W
6/2/2016,4:37:59,34.666,N,75.795,W
6/2/2016,4:40:00,34.669,N,75.793,W
6/2/2016,4:41:59,34.672,N,75.792,W
6/2/2016,4:44:00,34.675,N,75.79,W
6/2/2016,4:45:59,34.678,N,75.788,W
6/2/2016,4:48:00,34.681,N,75.787,W
6/2/2016,4:49:59,34.684,N,75.785,W
6/2/2016,4:52:00,34.687,N,75.784,W
6/2/2016,4:53:59,34.69,N,75.782,W
6/2/2016,4:56:00,34.693,N,75.78,W
6/2/2016,4:57:59,34.696,N,75.779,W
6/2/2016,5:00:00,34.699,N,75.777,W
6/2/2016,5:02:00,34.702,N,75.775,W
6/2/2016,5:03:59,34.705,N,75.774,W
6/2/2016,5:06:00,34.708,N,75.772,W
6/2/2016,5:07:59,34.711,N,75.77,W
6/2/2016,5:10:00,34.714,N,75.769,W
6/2/2016,5:11:59,34.717,N,75.767,W
6/2/2016,5:14:00,34.72,N,75.765,W
6/2/2016,5:15:59,34.722,N,75.764,W
6/2/2016,5:18:00,34.725,N,75.762,W
6/2/2016,5:19:59,34.728,N,75.761,W
6/2/2016,5:22:00,34.731,N,75.759,W
6/2/2016,5:23:59,34.734,N,75.757,W
6/2/2016,5:26:00,34.737,N,75.756,W
6/2/2016,5:27:59,34.739,N,75.754,W
6/2/2016,5:30:00,34.742,N,75.752,W
6/2/2016,5:32:00,34.745,N,75.751,W
6/2/2016,5:33:59,34.748,N,75.749,W
6/2/2016,5:36:00,34.75,N,75.747,W
6/2/2016,5:37:59,34.753,N,75.746,W
6/2/2016,5:40:00,34.756,N,75.744,W
6/2/2016,5:41:59,34.759,N,75.742,W
6/2/2016,5:44:00,34.761,N,75.741,W
6/2/2016,5:45:59,34.764,N,75.739,W
6/2/2016,5:48:00,34.767,N,75.737,W
6/2/2016,5:49:59,34.769,N,75.735,W
6/2/2016,5:52:00,34.772,N,75.734,W
6/2/2016,5:53:59,34.775,N,75.732,W
6/2/2016,5:56:00,34.777,N,75.73,W
6/2/2016,5:57:59,34.78,N,75.729,W
6/2/2016,6:00:00,34.783,N,75.727,W
6/2/2016,6:02:00,34.785,N,75.725,W
6/2/2016,6:03:59,34.788,N,75.724,W
6/2/2016,6:06:00,34.79,N,75.722,W
6/2/2016,6:07:59,34.793,N,75.72,W
6/2/2016,6:10:00,34.796,N,75.719,W
6/2/2016,6:11:59,34.798,N,75.717,W
6/2/2016,6:14:00,34.801,N,75.715,W
6/2/2016,6:15:59,34.803,N,75.713,W
6/2/2016,6:18:00,34.806,N,75.712,W
6/2/2016,6:19:59,34.808,N,75.71,W
6/2/2016,6:22:00,34.811,N,75.708,W
6/2/2016,6:23:59,34.813,N,75.707,W
6/2/2016,6:26:00,34.816,N,75.705,W
6/2/2016,6:27:59,34.818,N,75.703,W
6/2/2016,6:30:00,34.821,N,75.701,W
6/2/2016,6:32:00,34.823,N,75.7,W
6/2/2016,6:33:59,34.825,N,75.698,W
6/2/2016,6:36:00,34.828,N,75.696,W
6/2/2016,6:37:59,34.83,N,75.695,W
6/2/2016,6:40:00,34.833,N,75.693,W
6/2/2016,6:41:59,34.835,N,75.691,W
6/2/2016,6:44:00,34.837,N,75.689,W
6/2/2016,6:45:59,34.84,N,75.688,W
6/2/2016,6:48:00,34.842,N,75.686,W
6/2/2016,6:49:59,34.844,N,75.684,W
6/2/2016,6:52:00,34.847,N,75.683,W
6/2/2016,6:53:59,34.849,N,75.681,W
6/2/2016,6:56:00,34.851,N,75.679,W
6/2/2016,6:57:59,34.854,N,75.677,W
6/2/2016,7:00:00,34.856,N,75.676,W
6/2/2016,7:02:00,34.858,N,75.674,W
6/2/2016,7:03:59,34.861,N,75.672,W
6/2/2016,7:06:00,34.863,N,75.67,W
6/2/2016,7:07:59,34.865,N,75.669,W
6/2/2016,7:10:00,34.867,N,75.667,W
6/2/2016,7:11:59,34.87,N,75.665,W
6/2/2016,7:14:00,34.872,N,75.663,W
6/2/2016,7:15:59,34.874,N,75.662,W
6/2/2016,7:18:00,34.876,N,75.66,W
