Track,for,Ernesto.set,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/7/2012,0:19:31,16.858,N,82.296,W
8/7/2012,0:21:31,16.86,N,82.301,W
8/7/2012,0:23:31,16.863,N,82.307,W
8/7/2012,0:25:31,16.865,N,82.313,W
8/7/2012,0:27:31,16.868,N,82.318,W
8/7/2012,0:29:32,16.87,N,82.324,W
8/7/2012,0:31:32,16.873,N,82.33,W
8/7/2012,0:33:32,16.875,N,82.335,W
8/7/2012,0:35:32,16.878,N,82.341,W
8/7/2012,0:37:32,16.88,N,82.347,W
8/7/2012,0:39:32,16.883,N,82.353,W
8/7/2012,0:41:32,16.885,N,82.358,W
8/7/2012,0:43:31,16.888,N,82.364,W
8/7/2012,0:45:31,16.89,N,82.37,W
8/7/2012,0:47:31,16.893,N,82.375,W
8/7/2012,0:49:31,16.895,N,82.381,W
8/7/2012,0:51:31,16.898,N,82.387,W
8/7/2012,0:53:31,16.9,N,82.393,W
8/7/2012,0:55:31,16.903,N,82.398,W
8/7/2012,0:57:31,16.906,N,82.404,W
8/7/2012,0:59:32,16.908,N,82.41,W
8/7/2012,1:01:32,16.911,N,82.416,W
8/7/2012,1:03:32,16.913,N,82.421,W
8/7/2012,1:05:32,16.916,N,82.427,W
8/7/2012,1:07:32,16.919,N,82.433,W
8/7/2012,1:09:32,16.921,N,82.439,W
8/7/2012,1:11:32,16.924,N,82.444,W
8/7/2012,1:13:31,16.927,N,82.45,W
8/7/2012,1:15:31,16.929,N,82.456,W
8/7/2012,1:17:31,16.932,N,82.462,W
8/7/2012,1:19:31,16.935,N,82.467,W
8/7/2012,1:21:31,16.937,N,82.473,W
8/7/2012,1:22:49,16.939,N,82.477,W
8/7/2012,1:24:49,16.942,N,82.482,W
8/7/2012,1:26:49,16.945,N,82.488,W
8/7/2012,1:28:49,16.948,N,82.493,W
8/7/2012,1:30:49,16.951,N,82.499,W
8/7/2012,1:32:50,16.954,N,82.504,W
8/7/2012,1:34:50,16.957,N,82.509,W
8/7/2012,1:36:50,16.96,N,82.515,W
8/7/2012,1:38:50,16.963,N,82.52,W
8/7/2012,1:40:50,16.966,N,82.526,W
8/7/2012,1:42:50,16.968,N,82.532,W
8/7/2012,1:44:50,16.971,N,82.537,W
8/7/2012,1:46:50,16.974,N,82.543,W
8/7/2012,1:48:49,16.977,N,82.548,W
8/7/2012,1:50:49,16.98,N,82.554,W
8/7/2012,1:52:49,16.983,N,82.56,W
8/7/2012,1:54:49,16.986,N,82.565,W
8/7/2012,1:56:49,16.988,N,82.571,W
8/7/2012,1:58:49,16.991,N,82.577,W
8/7/2012,2:00:49,16.994,N,82.583,W
8/7/2012,2:02:50,16.997,N,82.588,W
8/7/2012,2:04:50,17,N,82.594,W
8/7/2012,2:06:50,17.003,N,82.6,W
8/7/2012,2:08:50,17.005,N,82.606,W
8/7/2012,2:10:50,17.008,N,82.612,W
8/7/2012,2:12:50,17.011,N,82.617,W
8/7/2012,2:14:50,17.014,N,82.623,W
8/7/2012,2:16:50,17.016,N,82.629,W
8/7/2012,2:18:49,17.019,N,82.635,W
8/7/2012,2:20:49,17.022,N,82.641,W
8/7/2012,2:22:49,17.025,N,82.647,W
8/7/2012,2:24:49,17.027,N,82.653,W
8/7/2012,2:26:49,17.03,N,82.659,W
8/7/2012,2:28:49,17.033,N,82.665,W
8/7/2012,2:30:49,17.035,N,82.671,W
8/7/2012,2:32:50,17.038,N,82.677,W
8/7/2012,2:34:50,17.041,N,82.683,W
8/7/2012,2:36:50,17.044,N,82.689,W
8/7/2012,2:38:50,17.046,N,82.695,W
8/7/2012,2:40:50,17.049,N,82.701,W
8/7/2012,2:42:50,17.052,N,82.708,W
8/7/2012,2:44:50,17.054,N,82.714,W
8/7/2012,2:46:50,17.057,N,82.72,W
8/7/2012,2:48:49,17.06,N,82.726,W
8/7/2012,2:50:49,17.062,N,82.732,W
8/7/2012,2:52:49,17.065,N,82.738,W
8/7/2012,2:54:49,17.067,N,82.745,W
8/7/2012,2:56:49,17.07,N,82.751,W
8/7/2012,2:57:30,17.071,N,82.753,W
8/7/2012,2:59:30,17.073,N,82.759,W
8/7/2012,3:01:30,17.074,N,82.766,W
8/7/2012,3:03:30,17.076,N,82.772,W
8/7/2012,3:05:30,17.078,N,82.779,W
8/7/2012,3:07:30,17.079,N,82.785,W
8/7/2012,3:09:30,17.081,N,82.792,W
8/7/2012,3:11:31,17.082,N,82.798,W
8/7/2012,3:13:31,17.084,N,82.805,W
8/7/2012,3:15:31,17.085,N,82.811,W
8/7/2012,3:17:31,17.087,N,82.818,W
8/7/2012,3:19:31,17.088,N,82.824,W
8/7/2012,3:21:31,17.09,N,82.831,W
8/7/2012,3:23:31,17.092,N,82.838,W
8/7/2012,3:25:30,17.093,N,82.844,W
8/7/2012,3:27:30,17.095,N,82.851,W
8/7/2012,3:29:30,17.096,N,82.857,W
8/7/2012,3:31:30,17.098,N,82.864,W
8/7/2012,3:33:30,17.099,N,82.871,W
8/7/2012,3:35:30,17.101,N,82.877,W
8/7/2012,3:37:30,17.103,N,82.884,W
8/7/2012,3:39:30,17.105,N,82.891,W
8/7/2012,3:41:31,17.106,N,82.897,W
8/7/2012,3:43:31,17.108,N,82.904,W
8/7/2012,3:45:31,17.11,N,82.911,W
8/7/2012,3:47:31,17.112,N,82.917,W
8/7/2012,3:49:31,17.114,N,82.924,W
8/7/2012,3:51:31,17.116,N,82.93,W
8/7/2012,3:53:31,17.118,N,82.937,W
8/7/2012,3:55:30,17.12,N,82.944,W
8/7/2012,3:57:30,17.123,N,82.95,W
8/7/2012,3:59:30,17.125,N,82.957,W
8/7/2012,4:01:30,17.127,N,82.963,W
8/7/2012,4:03:30,17.13,N,82.97,W
8/7/2012,4:05:30,17.133,N,82.976,W
8/7/2012,4:07:30,17.135,N,82.983,W
8/7/2012,4:09:30,17.138,N,82.989,W
8/7/2012,4:11:31,17.141,N,82.996,W
8/7/2012,4:13:31,17.144,N,83.002,W
8/7/2012,4:15:31,17.147,N,83.009,W
8/7/2012,4:17:31,17.151,N,83.015,W
8/7/2012,4:19:31,17.154,N,83.021,W
8/7/2012,4:21:31,17.157,N,83.028,W
8/7/2012,4:23:31,17.161,N,83.034,W
8/7/2012,4:25:30,17.164,N,83.041,W
8/7/2012,4:27:30,17.168,N,83.047,W
8/7/2012,4:29:30,17.172,N,83.053,W
8/7/2012,4:31:30,17.176,N,83.059,W
8/7/2012,4:33:30,17.18,N,83.066,W
8/7/2012,4:35:30,17.184,N,83.072,W
8/7/2012,4:37:30,17.188,N,83.078,W
8/7/2012,4:39:30,17.192,N,83.085,W
8/7/2012,4:41:31,17.196,N,83.091,W
8/7/2012,4:43:31,17.201,N,83.097,W
8/7/2012,4:45:31,17.205,N,83.103,W
8/7/2012,4:47:31,17.21,N,83.109,W
8/7/2012,4:47:43,17.21,N,83.11,W
8/7/2012,4:49:43,17.214,N,83.116,W
8/7/2012,4:51:43,17.218,N,83.122,W
8/7/2012,4:53:43,17.222,N,83.129,W
8/7/2012,4:55:43,17.226,N,83.135,W
8/7/2012,4:57:43,17.231,N,83.141,W
8/7/2012,4:59:42,17.235,N,83.147,W
8/7/2012,5:01:42,17.239,N,83.154,W
8/7/2012,5:03:42,17.244,N,83.16,W
8/7/2012,5:05:42,17.249,N,83.166,W
8/7/2012,5:07:42,17.253,N,83.172,W
8/7/2012,5:09:42,17.258,N,83.178,W
8/7/2012,5:11:42,17.263,N,83.184,W
8/7/2012,5:13:43,17.268,N,83.19,W
8/7/2012,5:15:43,17.273,N,83.196,W
8/7/2012,5:17:43,17.278,N,83.203,W
8/7/2012,5:19:43,17.284,N,83.209,W
8/7/2012,5:21:43,17.289,N,83.215,W
8/7/2012,5:23:43,17.295,N,83.221,W
8/7/2012,5:25:43,17.3,N,83.227,W
8/7/2012,5:27:43,17.306,N,83.233,W
8/7/2012,5:29:42,17.312,N,83.239,W
8/7/2012,5:31:42,17.318,N,83.245,W
8/7/2012,5:33:42,17.324,N,83.251,W
8/7/2012,5:34:11,17.325,N,83.252,W
8/7/2012,5:36:11,17.33,N,83.258,W
8/7/2012,5:38:11,17.335,N,83.264,W
8/7/2012,5:40:11,17.339,N,83.27,W
8/7/2012,5:42:11,17.344,N,83.277,W
8/7/2012,5:44:11,17.349,N,83.283,W
8/7/2012,5:46:11,17.353,N,83.289,W
8/7/2012,5:48:12,17.358,N,83.295,W
8/7/2012,5:50:12,17.363,N,83.301,W
8/7/2012,5:52:12,17.367,N,83.307,W
8/7/2012,5:54:12,17.372,N,83.313,W
8/7/2012,5:56:12,17.377,N,83.32,W
8/7/2012,5:58:12,17.381,N,83.326,W
8/7/2012,6:00:12,17.386,N,83.332,W
8/7/2012,6:02:12,17.39,N,83.338,W
8/7/2012,6:04:11,17.395,N,83.344,W
8/7/2012,6:06:11,17.399,N,83.35,W
8/7/2012,6:08:11,17.403,N,83.357,W
8/7/2012,6:10:11,17.408,N,83.363,W
8/7/2012,6:12:11,17.412,N,83.369,W
8/7/2012,6:14:11,17.416,N,83.375,W
8/7/2012,6:16:11,17.421,N,83.381,W
8/7/2012,6:18:12,17.425,N,83.388,W
8/7/2012,6:20:12,17.429,N,83.394,W
8/7/2012,6:22:12,17.433,N,83.4,W
8/7/2012,6:24:12,17.437,N,83.406,W
8/7/2012,6:26:12,17.441,N,83.413,W
8/7/2012,6:28:12,17.445,N,83.419,W
8/7/2012,6:30:12,17.449,N,83.425,W
8/7/2012,6:32:12,17.453,N,83.431,W
8/7/2012,6:34:11,17.457,N,83.438,W
8/7/2012,6:36:11,17.461,N,83.444,W
8/7/2012,6:38:11,17.465,N,83.45,W
8/7/2012,6:40:11,17.469,N,83.456,W
8/7/2012,6:42:11,17.472,N,83.463,W
8/7/2012,6:44:11,17.476,N,83.469,W
8/7/2012,6:46:11,17.48,N,83.475,W
8/7/2012,6:48:12,17.483,N,83.482,W
8/7/2012,6:50:12,17.487,N,83.488,W
8/7/2012,6:52:12,17.49,N,83.494,W
8/7/2012,6:54:12,17.494,N,83.501,W
8/7/2012,6:56:12,17.497,N,83.507,W
8/7/2012,6:58:12,17.501,N,83.513,W
8/7/2012,7:00:12,17.504,N,83.52,W
8/7/2012,7:02:12,17.507,N,83.526,W
8/7/2012,7:04:11,17.51,N,83.532,W
8/7/2012,7:06:11,17.514,N,83.539,W
8/7/2012,7:08:11,17.517,N,83.545,W
8/7/2012,7:10:11,17.52,N,83.551,W
8/7/2012,7:12:11,17.523,N,83.558,W
8/7/2012,7:14:11,17.526,N,83.564,W
8/7/2012,7:16:11,17.528,N,83.571,W
8/7/2012,7:18:12,17.531,N,83.577,W
8/7/2012,7:20:12,17.534,N,83.584,W
8/7/2012,7:22:12,17.537,N,83.59,W
8/7/2012,7:24:12,17.539,N,83.596,W
8/7/2012,7:26:12,17.542,N,83.603,W
8/7/2012,7:28:12,17.544,N,83.609,W
8/7/2012,7:30:12,17.547,N,83.616,W
8/7/2012,7:32:12,17.549,N,83.622,W
8/7/2012,7:34:11,17.551,N,83.629,W
8/7/2012,7:36:11,17.554,N,83.635,W
8/7/2012,7:38:11,17.556,N,83.642,W
8/7/2012,7:40:11,17.558,N,83.648,W
8/7/2012,7:42:11,17.56,N,83.655,W
8/7/2012,7:44:11,17.562,N,83.661,W
8/7/2012,7:46:11,17.564,N,83.668,W
8/7/2012,7:48:12,17.566,N,83.675,W
8/7/2012,7:50:12,17.568,N,83.681,W
8/7/2012,7:52:12,17.569,N,83.688,W
8/7/2012,7:54:12,17.571,N,83.694,W
8/7/2012,7:56:12,17.573,N,83.701,W
8/7/2012,7:58:12,17.574,N,83.708,W
8/7/2012,8:00:11,17.576,N,83.714,W
8/7/2012,8:02:12,17.577,N,83.721,W
8/7/2012,8:04:12,17.579,N,83.727,W
8/7/2012,8:06:11,17.58,N,83.734,W
8/7/2012,8:08:12,17.581,N,83.741,W
8/7/2012,8:10:11,17.583,N,83.747,W
8/7/2012,8:12:12,17.584,N,83.754,W
8/7/2012,8:14:11,17.585,N,83.76,W
8/7/2012,8:16:12,17.586,N,83.767,W
8/7/2012,8:18:11,17.587,N,83.774,W
8/7/2012,8:20:12,17.589,N,83.78,W
8/7/2012,8:22:11,17.59,N,83.787,W
8/7/2012,8:24:12,17.591,N,83.793,W
8/7/2012,8:26:11,17.592,N,83.8,W
8/7/2012,8:28:12,17.593,N,83.807,W
8/7/2012,8:30:11,17.594,N,83.813,W
8/7/2012,8:32:12,17.595,N,83.82,W
8/7/2012,8:34:12,17.595,N,83.827,W
8/7/2012,8:36:11,17.596,N,83.833,W
8/7/2012,8:38:12,17.597,N,83.84,W
8/7/2012,8:40:11,17.598,N,83.846,W
8/7/2012,8:42:12,17.599,N,83.853,W
8/7/2012,8:44:11,17.6,N,83.86,W
8/7/2012,8:46:12,17.6,N,83.866,W
8/7/2012,8:48:11,17.601,N,83.873,W
8/7/2012,8:50:12,17.602,N,83.879,W
8/7/2012,8:52:11,17.603,N,83.886,W
8/7/2012,8:54:12,17.603,N,83.892,W
8/7/2012,8:56:11,17.604,N,83.899,W
8/7/2012,8:58:12,17.605,N,83.905,W
8/7/2012,9:00:11,17.605,N,83.912,W
8/7/2012,9:02:12,17.606,N,83.919,W
8/7/2012,9:04:12,17.607,N,83.925,W
8/7/2012,9:06:11,17.607,N,83.932,W
8/7/2012,9:08:12,17.608,N,83.938,W
8/7/2012,9:10:11,17.609,N,83.945,W
8/7/2012,9:12:12,17.609,N,83.951,W
8/7/2012,9:14:11,17.61,N,83.957,W
8/7/2012,9:16:12,17.611,N,83.964,W
8/7/2012,9:18:11,17.611,N,83.97,W
8/7/2012,9:20:12,17.612,N,83.977,W
8/7/2012,9:22:11,17.613,N,83.983,W
8/7/2012,9:24:12,17.614,N,83.99,W
8/7/2012,9:26:11,17.614,N,83.996,W
8/7/2012,9:28:12,17.615,N,84.002,W
8/7/2012,9:30:11,17.616,N,84.009,W
8/7/2012,9:32:12,17.616,N,84.015,W
8/7/2012,9:34:12,17.617,N,84.021,W
8/7/2012,9:36:11,17.618,N,84.028,W
8/7/2012,9:38:12,17.619,N,84.034,W
8/7/2012,9:40:11,17.62,N,84.04,W
8/7/2012,9:42:12,17.621,N,84.046,W
8/7/2012,9:44:11,17.622,N,84.053,W
8/7/2012,9:46:12,17.622,N,84.059,W
8/7/2012,9:48:11,17.623,N,84.065,W
8/7/2012,9:50:12,17.624,N,84.071,W
8/7/2012,9:52:11,17.625,N,84.077,W
8/7/2012,9:54:12,17.626,N,84.083,W
8/7/2012,9:56:11,17.627,N,84.089,W
8/7/2012,9:58:12,17.629,N,84.095,W
8/7/2012,10:00:11,17.63,N,84.102,W
8/7/2012,10:02:12,17.631,N,84.108,W
8/7/2012,10:04:12,17.632,N,84.114,W
8/7/2012,10:06:11,17.633,N,84.12,W
8/7/2012,10:08:12,17.635,N,84.126,W
8/7/2012,10:10:11,17.636,N,84.131,W
8/7/2012,10:12:12,17.637,N,84.137,W
8/7/2012,10:14:11,17.639,N,84.143,W
8/7/2012,10:16:12,17.64,N,84.149,W
8/7/2012,10:18:11,17.642,N,84.155,W
8/7/2012,10:20:12,17.643,N,84.161,W
8/7/2012,10:22:11,17.645,N,84.166,W
8/7/2012,10:24:12,17.647,N,84.172,W
8/7/2012,10:26:11,17.649,N,84.178,W
8/7/2012,10:28:12,17.65,N,84.184,W
8/7/2012,10:30:11,17.652,N,84.189,W
8/7/2012,10:32:12,17.654,N,84.195,W
8/7/2012,10:34:12,17.656,N,84.201,W
8/7/2012,10:36:11,17.658,N,84.206,W
8/7/2012,10:38:12,17.66,N,84.212,W
8/7/2012,10:40:11,17.662,N,84.217,W
8/7/2012,10:42:12,17.664,N,84.223,W
8/7/2012,10:44:11,17.667,N,84.228,W
8/7/2012,10:46:12,17.669,N,84.234,W
8/7/2012,10:48:11,17.671,N,84.239,W
8/7/2012,10:50:12,17.673,N,84.244,W
8/7/2012,10:52:11,17.676,N,84.25,W
8/7/2012,10:54:12,17.678,N,84.255,W
8/7/2012,10:56:11,17.681,N,84.261,W
8/7/2012,10:58:12,17.683,N,84.266,W
8/7/2012,11:00:11,17.686,N,84.271,W
8/7/2012,11:02:12,17.688,N,84.276,W
8/7/2012,11:04:12,17.691,N,84.282,W
8/7/2012,11:06:11,17.694,N,84.287,W
8/7/2012,11:08:12,17.697,N,84.292,W
8/7/2012,11:10:11,17.699,N,84.297,W
8/7/2012,11:12:12,17.702,N,84.302,W
8/7/2012,11:14:11,17.705,N,84.307,W
8/7/2012,11:16:12,17.708,N,84.313,W
8/7/2012,11:18:11,17.711,N,84.318,W
8/7/2012,11:20:12,17.714,N,84.323,W
8/7/2012,11:22:11,17.717,N,84.328,W
8/7/2012,11:24:12,17.72,N,84.333,W
8/7/2012,11:26:11,17.723,N,84.338,W
8/7/2012,11:28:12,17.726,N,84.343,W
8/7/2012,11:30:11,17.729,N,84.348,W
8/7/2012,11:32:12,17.732,N,84.353,W
8/7/2012,11:34:12,17.736,N,84.358,W
8/7/2012,11:36:11,17.739,N,84.363,W
8/7/2012,11:38:12,17.742,N,84.368,W
8/7/2012,11:40:11,17.745,N,84.372,W
8/7/2012,11:42:12,17.749,N,84.377,W
8/7/2012,11:44:06,17.752,N,84.382,W
8/7/2012,11:46:07,17.754,N,84.385,W
8/7/2012,11:48:06,17.756,N,84.387,W
8/7/2012,11:50:07,17.758,N,84.39,W
8/7/2012,11:52:06,17.76,N,84.393,W
8/7/2012,11:54:07,17.762,N,84.396,W
8/7/2012,11:56:06,17.764,N,84.399,W
8/7/2012,11:58:07,17.767,N,84.403,W
8/7/2012,12:00:06,17.769,N,84.406,W
8/7/2012,12:02:07,17.772,N,84.41,W
8/7/2012,12:04:06,17.774,N,84.413,W
8/7/2012,12:06:06,17.777,N,84.417,W
8/7/2012,12:08:07,17.78,N,84.421,W
8/7/2012,12:10:06,17.783,N,84.425,W
8/7/2012,12:12:07,17.786,N,84.429,W
8/7/2012,12:14:06,17.79,N,84.433,W
8/7/2012,12:16:07,17.793,N,84.437,W
8/7/2012,12:18:06,17.796,N,84.441,W
8/7/2012,12:20:07,17.8,N,84.446,W
8/7/2012,12:22:06,17.804,N,84.45,W
8/7/2012,12:24:07,17.807,N,84.455,W
8/7/2012,12:26:06,17.811,N,84.459,W
8/7/2012,12:28:07,17.815,N,84.464,W
8/7/2012,12:30:06,17.819,N,84.469,W
8/7/2012,12:32:07,17.823,N,84.474,W
8/7/2012,12:34:06,17.827,N,84.479,W
8/7/2012,12:36:06,17.831,N,84.484,W
8/7/2012,12:38:07,17.836,N,84.489,W
8/7/2012,12:40:06,17.84,N,84.494,W
8/7/2012,12:42:07,17.845,N,84.499,W
8/7/2012,12:44:06,17.849,N,84.505,W
8/7/2012,12:46:07,17.854,N,84.51,W
8/7/2012,12:48:06,17.858,N,84.516,W
8/7/2012,12:50:07,17.863,N,84.521,W
8/7/2012,12:52:06,17.868,N,84.527,W
8/7/2012,12:54:07,17.873,N,84.532,W
8/7/2012,12:56:06,17.878,N,84.538,W
8/7/2012,12:58:07,17.883,N,84.544,W
8/7/2012,13:00:06,17.888,N,84.55,W
8/7/2012,13:02:07,17.893,N,84.556,W
8/7/2012,13:04:06,17.898,N,84.562,W
8/7/2012,13:06:06,17.903,N,84.568,W
8/7/2012,13:08:07,17.908,N,84.574,W
8/7/2012,13:10:06,17.914,N,84.58,W
8/7/2012,13:12:03,17.919,N,84.586,W
8/7/2012,13:14:02,17.925,N,84.591,W
8/7/2012,13:16:03,17.931,N,84.597,W
8/7/2012,13:18:02,17.936,N,84.603,W
8/7/2012,13:20:03,17.942,N,84.608,W
8/7/2012,13:22:02,17.948,N,84.614,W
8/7/2012,13:24:02,17.954,N,84.62,W
8/7/2012,13:26:03,17.96,N,84.626,W
8/7/2012,13:28:02,17.967,N,84.632,W
8/7/2012,13:30:03,17.973,N,84.638,W
8/7/2012,13:32:02,17.979,N,84.644,W
8/7/2012,13:34:03,17.985,N,84.65,W
8/7/2012,13:36:02,17.991,N,84.657,W
8/7/2012,13:38:03,17.997,N,84.663,W
8/7/2012,13:40:02,18.004,N,84.67,W
8/7/2012,13:42:03,18.01,N,84.676,W
8/7/2012,13:44:02,18.016,N,84.683,W
8/7/2012,13:46:03,18.022,N,84.69,W
8/7/2012,13:48:02,18.028,N,84.696,W
8/7/2012,13:50:03,18.034,N,84.703,W
8/7/2012,13:52:02,18.04,N,84.71,W
8/7/2012,13:54:02,18.046,N,84.717,W
8/7/2012,13:56:03,18.052,N,84.724,W
8/7/2012,13:58:02,18.058,N,84.732,W
8/7/2012,14:00:03,18.064,N,84.739,W
8/7/2012,14:02:02,18.07,N,84.747,W
8/7/2012,14:04:03,18.076,N,84.754,W
8/7/2012,14:06:02,18.082,N,84.762,W
8/7/2012,14:08:03,18.087,N,84.77,W
8/7/2012,14:10:02,18.093,N,84.778,W
8/7/2012,14:12:03,18.098,N,84.786,W
8/7/2012,14:14:02,18.104,N,84.794,W
8/7/2012,14:15:19,18.107,N,84.799,W
8/7/2012,14:17:20,18.112,N,84.807,W
8/7/2012,14:19:19,18.118,N,84.815,W
8/7/2012,14:21:20,18.123,N,84.823,W
8/7/2012,14:23:19,18.128,N,84.831,W
8/7/2012,14:25:20,18.133,N,84.84,W
8/7/2012,14:27:19,18.138,N,84.848,W
8/7/2012,14:29:20,18.143,N,84.857,W
8/7/2012,14:31:19,18.148,N,84.866,W
8/7/2012,14:33:20,18.153,N,84.875,W
8/7/2012,14:35:19,18.158,N,84.884,W
8/7/2012,14:37:20,18.163,N,84.893,W
8/7/2012,14:39:19,18.167,N,84.902,W
8/7/2012,14:41:19,18.172,N,84.911,W
8/7/2012,14:43:20,18.177,N,84.921,W
8/7/2012,14:45:19,18.181,N,84.93,W
8/7/2012,14:47:20,18.186,N,84.939,W
8/7/2012,14:49:19,18.19,N,84.949,W
8/7/2012,14:51:20,18.195,N,84.959,W
8/7/2012,14:53:19,18.199,N,84.968,W
8/7/2012,14:55:20,18.203,N,84.978,W
8/7/2012,14:57:19,18.208,N,84.987,W
8/7/2012,14:59:20,18.212,N,84.997,W
8/7/2012,15:01:19,18.216,N,85.007,W
8/7/2012,15:03:20,18.22,N,85.017,W
8/7/2012,15:05:19,18.224,N,85.026,W
8/7/2012,15:07:20,18.228,N,85.036,W
8/7/2012,15:09:19,18.232,N,85.045,W
8/7/2012,15:11:19,18.236,N,85.055,W
8/7/2012,15:13:20,18.24,N,85.065,W
8/7/2012,15:15:19,18.244,N,85.074,W
8/7/2012,15:17:20,18.248,N,85.083,W
8/7/2012,15:18:17,18.25,N,85.088,W
8/7/2012,15:20:17,18.254,N,85.097,W
8/7/2012,15:22:18,18.259,N,85.105,W
8/7/2012,15:24:17,18.263,N,85.113,W
8/7/2012,15:26:18,18.267,N,85.122,W
8/7/2012,15:28:17,18.272,N,85.13,W
8/7/2012,15:30:18,18.276,N,85.138,W
8/7/2012,15:32:17,18.28,N,85.146,W
8/7/2012,15:34:18,18.284,N,85.154,W
8/7/2012,15:36:17,18.288,N,85.162,W
8/7/2012,15:38:18,18.293,N,85.17,W
8/7/2012,15:40:17,18.297,N,85.178,W
8/7/2012,15:42:18,18.301,N,85.186,W
8/7/2012,15:44:17,18.305,N,85.193,W
8/7/2012,15:46:18,18.309,N,85.201,W
8/7/2012,15:48:17,18.313,N,85.209,W
8/7/2012,15:50:17,18.317,N,85.216,W
8/7/2012,15:52:18,18.321,N,85.223,W
8/7/2012,15:54:17,18.325,N,85.23,W
8/7/2012,15:56:18,18.329,N,85.238,W
8/7/2012,15:58:17,18.333,N,85.245,W
8/7/2012,16:00:18,18.337,N,85.252,W
8/7/2012,16:02:17,18.34,N,85.258,W
8/7/2012,16:04:18,18.344,N,85.265,W
8/7/2012,16:06:17,18.348,N,85.272,W
8/7/2012,16:08:18,18.352,N,85.278,W
8/7/2012,16:10:17,18.355,N,85.285,W
8/7/2012,16:12:18,18.359,N,85.291,W
8/7/2012,16:14:17,18.363,N,85.297,W
8/7/2012,16:16:18,18.366,N,85.303,W
8/7/2012,16:18:17,18.37,N,85.309,W
8/7/2012,16:20:17,18.373,N,85.315,W
8/7/2012,16:22:18,18.377,N,85.321,W
8/7/2012,16:24:17,18.38,N,85.326,W
8/7/2012,16:26:18,18.384,N,85.332,W
8/7/2012,16:28:17,18.387,N,85.337,W
8/7/2012,16:30:18,18.39,N,85.342,W
8/7/2012,16:32:17,18.394,N,85.348,W
8/7/2012,16:34:18,18.397,N,85.353,W
8/7/2012,16:36:17,18.4,N,85.357,W
8/7/2012,16:38:18,18.403,N,85.362,W
8/7/2012,16:40:17,18.407,N,85.367,W
8/7/2012,16:42:18,18.41,N,85.371,W
8/7/2012,16:44:17,18.413,N,85.375,W
8/7/2012,16:46:18,18.416,N,85.38,W
8/7/2012,16:48:17,18.419,N,85.384,W
8/7/2012,16:50:17,18.422,N,85.387,W
8/7/2012,16:52:18,18.425,N,85.391,W
8/7/2012,16:54:17,18.427,N,85.395,W
8/7/2012,16:56:18,18.43,N,85.398,W
8/7/2012,16:58:17,18.433,N,85.401,W
8/7/2012,17:00:18,18.436,N,85.405,W
8/7/2012,17:01:18,18.437,N,85.406,W
8/7/2012,17:03:17,18.44,N,85.412,W
8/7/2012,17:05:17,18.444,N,85.419,W
8/7/2012,17:07:18,18.447,N,85.425,W
8/7/2012,17:09:17,18.45,N,85.431,W
8/7/2012,17:11:18,18.454,N,85.438,W
8/7/2012,17:13:17,18.457,N,85.444,W
8/7/2012,17:15:18,18.46,N,85.45,W
8/7/2012,17:17:17,18.463,N,85.457,W
8/7/2012,17:19:18,18.466,N,85.463,W
8/7/2012,17:21:17,18.47,N,85.47,W
8/7/2012,17:23:18,18.473,N,85.476,W
8/7/2012,17:25:17,18.476,N,85.482,W
8/7/2012,17:27:18,18.479,N,85.489,W
8/7/2012,17:29:17,18.482,N,85.495,W
8/7/2012,17:31:18,18.485,N,85.502,W
8/7/2012,17:33:17,18.488,N,85.508,W
8/7/2012,17:35:17,18.491,N,85.515,W
8/7/2012,17:37:18,18.494,N,85.521,W
8/7/2012,17:39:17,18.497,N,85.528,W
8/7/2012,17:41:18,18.5,N,85.534,W
8/7/2012,17:43:17,18.503,N,85.541,W
8/7/2012,17:45:18,18.506,N,85.547,W
8/7/2012,17:47:17,18.509,N,85.554,W
8/7/2012,17:49:18,18.512,N,85.56,W
8/7/2012,17:51:17,18.515,N,85.567,W
8/7/2012,17:53:18,18.518,N,85.574,W
8/7/2012,17:55:17,18.52,N,85.58,W
8/7/2012,17:57:18,18.523,N,85.587,W
8/7/2012,17:59:17,18.526,N,85.593,W
8/7/2012,18:01:18,18.529,N,85.6,W
8/7/2012,18:03:17,18.531,N,85.607,W
8/7/2012,18:05:17,18.534,N,85.613,W
8/7/2012,18:07:18,18.537,N,85.62,W
8/7/2012,18:09:17,18.539,N,85.627,W
8/7/2012,18:11:18,18.542,N,85.633,W
8/7/2012,18:13:17,18.544,N,85.64,W
8/7/2012,18:15:18,18.547,N,85.647,W
8/7/2012,18:17:17,18.55,N,85.654,W
8/7/2012,18:19:18,18.552,N,85.66,W
8/7/2012,18:21:17,18.554,N,85.667,W
8/7/2012,18:23:18,18.557,N,85.674,W
8/7/2012,18:25:17,18.559,N,85.681,W
8/7/2012,18:27:18,18.562,N,85.688,W
8/7/2012,18:29:17,18.564,N,85.694,W
8/7/2012,18:31:18,18.566,N,85.701,W
8/7/2012,18:33:17,18.569,N,85.708,W
8/7/2012,18:35:17,18.571,N,85.715,W
8/7/2012,18:37:18,18.573,N,85.722,W
8/7/2012,18:39:17,18.575,N,85.729,W
8/7/2012,18:41:18,18.577,N,85.736,W
8/7/2012,18:43:17,18.579,N,85.743,W
