Track,for,Rina,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/24/2011,16:14:00,17.081,N,82.993,W,3
10/24/2011,16:15:59,17.082,N,82.995,W,3
10/24/2011,16:17:59,17.083,N,82.996,W,3
10/24/2011,16:19:59,17.084,N,82.997,W,3
10/24/2011,16:21:59,17.085,N,82.998,W,3
10/24/2011,16:24:00,17.085,N,83,W,3
10/24/2011,16:26:00,17.086,N,83.001,W,3
10/24/2011,16:28:00,17.087,N,83.002,W,3
10/24/2011,16:30:00,17.088,N,83.003,W,3
10/24/2011,16:31:59,17.088,N,83.004,W,3
10/24/2011,16:33:59,17.089,N,83.005,W,3
10/24/2011,16:35:59,17.09,N,83.006,W,3
10/24/2011,16:38:00,17.091,N,83.007,W,3
10/24/2011,16:40:00,17.091,N,83.008,W,3
10/24/2011,16:42:00,17.092,N,83.009,W,3
10/24/2011,16:44:00,17.093,N,83.01,W,3
10/24/2011,16:45:59,17.093,N,83.011,W,3
10/24/2011,16:47:59,17.094,N,83.012,W,3
10/24/2011,16:49:59,17.095,N,83.013,W,3
10/24/2011,16:51:59,17.095,N,83.014,W,3
10/24/2011,16:54:00,17.096,N,83.015,W,3
10/24/2011,16:56:00,17.097,N,83.016,W,3
10/24/2011,16:58:00,17.097,N,83.016,W,3
10/24/2011,17:00:00,17.098,N,83.017,W,3
10/24/2011,17:01:59,17.099,N,83.018,W,3
10/24/2011,17:03:59,17.099,N,83.019,W,3
10/24/2011,17:05:59,17.1,N,83.019,W,3
10/24/2011,17:08:00,17.101,N,83.02,W,3
10/24/2011,17:10:00,17.101,N,83.021,W,3
10/24/2011,17:12:00,17.102,N,83.021,W,3
10/24/2011,17:14:00,17.102,N,83.022,W,3
10/24/2011,17:15:59,17.103,N,83.023,W,3
10/24/2011,17:17:59,17.104,N,83.023,W,3
10/24/2011,17:19:59,17.104,N,83.024,W,3
10/24/2011,17:21:59,17.105,N,83.024,W,3
10/24/2011,17:24:00,17.105,N,83.025,W,3
10/24/2011,17:26:00,17.106,N,83.026,W,3
10/24/2011,17:28:00,17.106,N,83.026,W,3
10/24/2011,17:30:00,17.107,N,83.027,W,3
10/24/2011,17:31:59,17.108,N,83.027,W,3
10/24/2011,17:33:59,17.108,N,83.027,W,3
10/24/2011,17:35:59,17.109,N,83.028,W,3
10/24/2011,17:38:00,17.109,N,83.028,W,3
10/24/2011,17:40:00,17.11,N,83.029,W,3
10/24/2011,17:41:01,17.11,N,83.029,W,3
10/24/2011,17:43:02,17.11,N,83.029,W,3
10/24/2011,17:45:02,17.11,N,83.028,W,3
10/24/2011,17:47:02,17.11,N,83.028,W,3
10/24/2011,17:49:02,17.11,N,83.027,W,3
10/24/2011,17:51:01,17.11,N,83.027,W,3
10/24/2011,17:53:01,17.11,N,83.027,W,3
10/24/2011,17:55:01,17.11,N,83.026,W,3
10/24/2011,17:57:01,17.11,N,83.026,W,3
10/24/2011,17:59:02,17.11,N,83.026,W,3
10/24/2011,18:01:02,17.11,N,83.025,W,3
10/24/2011,18:03:02,17.11,N,83.025,W,3
10/24/2011,18:05:02,17.11,N,83.025,W,3
10/24/2011,18:07:01,17.11,N,83.025,W,3
10/24/2011,18:09:01,17.11,N,83.025,W,3
10/24/2011,18:11:01,17.111,N,83.025,W,3
10/24/2011,18:13:02,17.111,N,83.025,W,3
10/24/2011,18:15:02,17.111,N,83.024,W,3
10/24/2011,18:17:02,17.111,N,83.024,W,3
10/24/2011,18:19:02,17.112,N,83.024,W,3
10/24/2011,18:21:01,17.112,N,83.024,W,3
10/24/2011,18:23:01,17.112,N,83.024,W,3
10/24/2011,18:25:01,17.113,N,83.025,W,3
10/24/2011,18:27:01,17.113,N,83.025,W,3
10/24/2011,18:29:02,17.114,N,83.025,W,3
10/24/2011,18:31:02,17.114,N,83.025,W,3
10/24/2011,18:33:02,17.115,N,83.025,W,3
10/24/2011,18:35:02,17.115,N,83.025,W,3
10/24/2011,18:37:01,17.116,N,83.025,W,3
10/24/2011,18:39:01,17.116,N,83.026,W,3
10/24/2011,18:41:01,17.117,N,83.026,W,3
10/24/2011,18:43:02,17.117,N,83.026,W,3
10/24/2011,18:45:02,17.118,N,83.026,W,3
10/24/2011,18:47:02,17.118,N,83.027,W,3
10/24/2011,18:49:02,17.119,N,83.027,W,3
10/24/2011,18:51:01,17.12,N,83.027,W,3
10/24/2011,18:53:01,17.12,N,83.028,W,3
10/24/2011,18:55:01,17.121,N,83.028,W,3
10/24/2011,18:57:01,17.122,N,83.028,W,3
10/24/2011,18:59:02,17.122,N,83.029,W,3
10/24/2011,19:01:02,17.123,N,83.029,W,3
10/24/2011,19:03:02,17.124,N,83.03,W,3
10/24/2011,19:05:02,17.125,N,83.03,W,3
10/24/2011,19:07:01,17.125,N,83.03,W,3
10/24/2011,19:09:01,17.126,N,83.031,W,3
10/24/2011,19:11:01,17.127,N,83.031,W,3
10/24/2011,19:13:02,17.128,N,83.032,W,3
10/24/2011,19:15:02,17.129,N,83.032,W,3
10/24/2011,19:17:02,17.129,N,83.033,W,3
10/24/2011,19:19:02,17.13,N,83.034,W,3
10/24/2011,19:21:01,17.131,N,83.034,W,3
10/24/2011,19:23:01,17.132,N,83.035,W,3
10/24/2011,19:25:01,17.133,N,83.035,W,3
10/24/2011,19:27:01,17.134,N,83.036,W,3
10/24/2011,19:27:30,17.134,N,83.036,W,3
10/24/2011,19:29:30,17.135,N,83.036,W,3
10/24/2011,19:31:30,17.135,N,83.037,W,3
10/24/2011,19:33:31,17.136,N,83.037,W,3
10/24/2011,19:35:31,17.137,N,83.038,W,3
10/24/2011,19:37:31,17.138,N,83.038,W,3
10/24/2011,19:39:31,17.139,N,83.039,W,3
10/24/2011,19:41:30,17.139,N,83.039,W,3
10/24/2011,19:43:30,17.14,N,83.04,W,3
10/24/2011,19:45:30,17.141,N,83.04,W,3
10/24/2011,19:47:30,17.142,N,83.041,W,3
10/24/2011,19:49:31,17.143,N,83.041,W,3
10/24/2011,19:51:31,17.144,N,83.042,W,3
10/24/2011,19:53:31,17.145,N,83.043,W,3
10/24/2011,19:55:30,17.146,N,83.043,W,3
10/24/2011,19:57:30,17.147,N,83.044,W,3
10/24/2011,19:59:30,17.148,N,83.045,W,3
10/24/2011,20:01:30,17.149,N,83.045,W,3
10/24/2011,20:03:31,17.15,N,83.046,W,3
10/24/2011,20:05:31,17.151,N,83.047,W,3
10/24/2011,20:07:31,17.152,N,83.048,W,3
10/24/2011,20:09:31,17.153,N,83.048,W,3
10/24/2011,20:11:30,17.154,N,83.049,W,3
10/24/2011,20:13:30,17.155,N,83.05,W,3
10/24/2011,20:15:30,17.156,N,83.051,W,3
10/24/2011,20:17:30,17.157,N,83.052,W,3
10/24/2011,20:19:31,17.158,N,83.053,W,3
10/24/2011,20:21:31,17.16,N,83.054,W,3
10/24/2011,20:23:31,17.161,N,83.055,W,3
10/24/2011,20:25:30,17.162,N,83.056,W,3
10/24/2011,20:27:30,17.163,N,83.057,W,3
10/24/2011,20:29:30,17.165,N,83.058,W,3
10/24/2011,20:31:30,17.166,N,83.059,W,3
10/24/2011,20:33:31,17.167,N,83.06,W,3
10/24/2011,20:35:31,17.169,N,83.061,W,3
10/24/2011,20:37:31,17.17,N,83.062,W,3
10/24/2011,20:39:31,17.172,N,83.063,W,3
10/24/2011,20:41:30,17.173,N,83.064,W,3
10/24/2011,20:42:56,17.174,N,83.065,W,3
10/24/2011,20:44:56,17.175,N,83.066,W,3
10/24/2011,20:46:56,17.176,N,83.067,W,3
10/24/2011,20:48:56,17.177,N,83.068,W,3
10/24/2011,20:50:55,17.178,N,83.068,W,3
10/24/2011,20:52:55,17.179,N,83.069,W,3
10/24/2011,20:54:55,17.18,N,83.07,W,3
10/24/2011,20:56:56,17.181,N,83.071,W,3
10/24/2011,20:58:56,17.182,N,83.072,W,3
10/24/2011,21:00:56,17.183,N,83.073,W,3
10/24/2011,21:02:56,17.184,N,83.074,W,3
10/24/2011,21:04:55,17.185,N,83.075,W,3
10/24/2011,21:06:55,17.186,N,83.076,W,3
10/24/2011,21:08:55,17.187,N,83.077,W,3
10/24/2011,21:10:55,17.188,N,83.077,W,3
10/24/2011,21:12:56,17.189,N,83.078,W,3
10/24/2011,21:14:56,17.19,N,83.079,W,3
10/24/2011,21:16:56,17.191,N,83.08,W,3
10/24/2011,21:18:56,17.192,N,83.081,W,3
10/24/2011,21:20:55,17.193,N,83.082,W,3
10/24/2011,21:22:55,17.194,N,83.083,W,3
10/24/2011,21:24:55,17.195,N,83.084,W,3
10/24/2011,21:26:56,17.196,N,83.085,W,3
10/24/2011,21:28:56,17.197,N,83.086,W,3
10/24/2011,21:30:56,17.198,N,83.087,W,3
10/24/2011,21:32:56,17.199,N,83.088,W,3
10/24/2011,21:34:55,17.2,N,83.09,W,3
10/24/2011,21:36:55,17.201,N,83.091,W,3
10/24/2011,21:38:55,17.202,N,83.092,W,3
10/24/2011,21:40:55,17.203,N,83.093,W,3
10/24/2011,21:42:56,17.204,N,83.094,W,3
10/24/2011,21:44:56,17.205,N,83.095,W,3
10/24/2011,21:46:56,17.206,N,83.096,W,3
10/24/2011,21:48:56,17.207,N,83.097,W,3
10/24/2011,21:50:55,17.208,N,83.098,W,3
10/24/2011,21:52:55,17.209,N,83.099,W,3
10/24/2011,21:54:55,17.21,N,83.101,W,3
10/24/2011,21:56:56,17.211,N,83.102,W,3
10/24/2011,21:58:56,17.212,N,83.103,W,3
10/24/2011,22:00:56,17.213,N,83.104,W,3
10/24/2011,22:02:56,17.214,N,83.105,W,3
10/24/2011,22:04:55,17.215,N,83.107,W,3
10/24/2011,22:06:55,17.216,N,83.108,W,3
10/24/2011,22:08:55,17.217,N,83.109,W,3
10/24/2011,22:10:55,17.218,N,83.11,W,3
10/24/2011,22:12:56,17.219,N,83.112,W,3
10/24/2011,22:14:56,17.219,N,83.113,W,3
10/24/2011,22:16:56,17.22,N,83.114,W,3
10/24/2011,22:18:56,17.221,N,83.116,W,3
10/24/2011,22:20:55,17.222,N,83.117,W,3
10/24/2011,22:22:55,17.223,N,83.118,W,3
10/24/2011,22:24:55,17.224,N,83.12,W,3
10/24/2011,22:26:56,17.225,N,83.121,W,3
10/24/2011,22:28:56,17.226,N,83.122,W,3
10/24/2011,22:30:56,17.227,N,83.124,W,3
10/24/2011,22:32:56,17.228,N,83.125,W,3
10/24/2011,22:34:55,17.229,N,83.127,W,3
10/24/2011,22:36:55,17.229,N,83.128,W,3
10/24/2011,22:38:55,17.23,N,83.13,W,3
10/24/2011,22:40:55,17.231,N,83.131,W,3
10/24/2011,22:42:56,17.232,N,83.133,W,3
10/24/2011,22:44:56,17.233,N,83.134,W,3
10/24/2011,22:46:56,17.234,N,83.136,W,3
10/24/2011,22:48:56,17.235,N,83.137,W,3
10/24/2011,22:50:55,17.235,N,83.139,W,3
10/24/2011,22:52:55,17.236,N,83.14,W,3
10/24/2011,22:54:55,17.237,N,83.142,W,3
10/24/2011,22:56:56,17.238,N,83.143,W,3
10/24/2011,22:58:56,17.239,N,83.145,W,3
10/24/2011,23:00:56,17.24,N,83.147,W,3
10/24/2011,23:02:56,17.241,N,83.148,W,3
10/24/2011,23:04:55,17.241,N,83.15,W,3
10/24/2011,23:06:55,17.242,N,83.152,W,3
10/24/2011,23:08:55,17.243,N,83.153,W,3
10/24/2011,23:10:55,17.244,N,83.155,W,3
10/24/2011,23:12:56,17.245,N,83.157,W,3
10/24/2011,23:14:56,17.245,N,83.159,W,3
10/24/2011,23:16:56,17.246,N,83.16,W,3
10/24/2011,23:18:56,17.247,N,83.162,W,3
10/24/2011,23:20:55,17.248,N,83.164,W,3
10/24/2011,23:22:55,17.249,N,83.166,W,3
10/24/2011,23:24:55,17.249,N,83.168,W,3
10/24/2011,23:26:56,17.25,N,83.17,W,3
10/24/2011,23:28:56,17.251,N,83.172,W,3
10/24/2011,23:30:56,17.252,N,83.173,W,3
10/24/2011,23:32:56,17.252,N,83.175,W,3
10/24/2011,23:34:55,17.253,N,83.177,W,3
10/24/2011,23:36:55,17.254,N,83.179,W,3
10/24/2011,23:38:55,17.255,N,83.181,W,3
10/24/2011,23:40:55,17.255,N,83.183,W,3
10/24/2011,23:42:56,17.256,N,83.185,W,3
10/24/2011,23:44:56,17.257,N,83.187,W,3
10/24/2011,23:46:56,17.257,N,83.19,W,3
10/24/2011,23:48:56,17.258,N,83.192,W,3
10/24/2011,23:50:55,17.259,N,83.194,W,3
10/24/2011,23:52:55,17.26,N,83.196,W,3
10/24/2011,23:54:55,17.26,N,83.198,W,3
10/24/2011,23:56:56,17.261,N,83.2,W,3
10/24/2011,23:58:56,17.262,N,83.202,W,3
10/25/2011,0:00:56,17.262,N,83.205,W,3
10/25/2011,0:02:56,17.263,N,83.207,W,3
10/25/2011,0:04:55,17.264,N,83.209,W,3
10/25/2011,0:06:55,17.264,N,83.212,W,3
10/25/2011,0:08:55,17.265,N,83.214,W,3
10/25/2011,0:10:55,17.266,N,83.216,W,3
10/25/2011,0:12:56,17.266,N,83.219,W,3
10/25/2011,0:14:56,17.267,N,83.221,W,3
10/25/2011,0:16:56,17.268,N,83.223,W,3
10/25/2011,0:18:56,17.268,N,83.226,W,3
10/25/2011,0:20:55,17.269,N,83.228,W,3
10/25/2011,0:22:55,17.269,N,83.231,W,3
10/25/2011,0:24:55,17.27,N,83.233,W,3
10/25/2011,0:26:56,17.271,N,83.236,W,3
10/25/2011,0:28:56,17.271,N,83.238,W,3
10/25/2011,0:30:56,17.272,N,83.241,W,3
10/25/2011,0:32:56,17.272,N,83.243,W,3
10/25/2011,0:34:55,17.273,N,83.246,W,3
10/25/2011,0:36:55,17.274,N,83.249,W,3
10/25/2011,0:38:55,17.274,N,83.251,W,3
10/25/2011,0:40:55,17.275,N,83.254,W,3
10/25/2011,0:42:56,17.275,N,83.257,W,3
10/25/2011,0:44:56,17.276,N,83.26,W,3
10/25/2011,0:46:56,17.276,N,83.262,W,3
10/25/2011,0:48:56,17.277,N,83.265,W,3
10/25/2011,0:50:55,17.277,N,83.268,W,3
10/25/2011,0:52:55,17.278,N,83.271,W,3
10/25/2011,0:54:55,17.278,N,83.274,W,3
10/25/2011,0:56:56,17.279,N,83.277,W,3
10/25/2011,0:58:56,17.279,N,83.28,W,3
10/25/2011,1:00:56,17.28,N,83.283,W,3
10/25/2011,1:02:56,17.28,N,83.286,W,3
10/25/2011,1:04:55,17.281,N,83.289,W,3
10/25/2011,1:06:55,17.281,N,83.292,W,3
10/25/2011,1:08:55,17.282,N,83.295,W,3
10/25/2011,1:10:55,17.282,N,83.298,W,3
10/25/2011,1:12:56,17.283,N,83.301,W,3
10/25/2011,1:14:56,17.283,N,83.304,W,3
10/25/2011,1:16:56,17.283,N,83.307,W,3
10/25/2011,1:18:56,17.284,N,83.31,W,3
10/25/2011,1:20:55,17.284,N,83.314,W,3
10/25/2011,1:22:55,17.285,N,83.317,W,3
10/25/2011,1:24:55,17.285,N,83.32,W,3
10/25/2011,1:26:56,17.285,N,83.323,W,3
10/25/2011,1:28:56,17.286,N,83.327,W,3
10/25/2011,1:30:56,17.286,N,83.33,W,3
10/25/2011,1:32:56,17.287,N,83.333,W,3
10/25/2011,1:34:55,17.287,N,83.337,W,3
10/25/2011,1:36:55,17.287,N,83.34,W,3
10/25/2011,1:38:55,17.288,N,83.343,W,3
10/25/2011,1:40:55,17.288,N,83.347,W,3
10/25/2011,1:42:56,17.288,N,83.35,W,3
10/25/2011,1:44:56,17.289,N,83.354,W,3
10/25/2011,1:46:56,17.289,N,83.357,W,3
10/25/2011,1:48:56,17.289,N,83.361,W,3
10/25/2011,1:50:55,17.29,N,83.364,W,3
10/25/2011,1:52:55,17.29,N,83.368,W,3
10/25/2011,1:54:55,17.29,N,83.371,W,3
10/25/2011,1:56:56,17.291,N,83.375,W,3
10/25/2011,1:58:56,17.291,N,83.378,W,3
10/25/2011,2:00:56,17.291,N,83.382,W,3
10/25/2011,2:02:56,17.292,N,83.385,W,3
10/25/2011,2:04:55,17.292,N,83.389,W,3
10/25/2011,2:06:55,17.292,N,83.393,W,3
10/25/2011,2:08:55,17.292,N,83.396,W,3
10/25/2011,2:10:55,17.293,N,83.4,W,3
10/25/2011,2:12:56,17.293,N,83.404,W,3
10/25/2011,2:14:56,17.293,N,83.407,W,3
10/25/2011,2:16:56,17.294,N,83.411,W,3
10/25/2011,2:18:56,17.294,N,83.415,W,3
10/25/2011,2:20:55,17.294,N,83.418,W,3
10/25/2011,2:22:55,17.294,N,83.422,W,3
10/25/2011,2:24:55,17.294,N,83.426,W,3
10/25/2011,2:26:56,17.295,N,83.43,W,3
10/25/2011,2:28:56,17.295,N,83.433,W,3
10/25/2011,2:30:56,17.295,N,83.437,W,3
10/25/2011,2:32:56,17.295,N,83.441,W,3
10/25/2011,2:34:55,17.296,N,83.445,W,3
10/25/2011,2:36:55,17.296,N,83.448,W,3
10/25/2011,2:38:55,17.296,N,83.452,W,3
10/25/2011,2:40:55,17.296,N,83.456,W,3
10/25/2011,2:42:56,17.296,N,83.46,W,3
10/25/2011,2:44:56,17.297,N,83.464,W,3
10/25/2011,2:46:56,17.297,N,83.467,W,3
10/25/2011,2:48:56,17.297,N,83.471,W,3
10/25/2011,2:50:55,17.297,N,83.475,W,3
10/25/2011,2:52:55,17.297,N,83.479,W,3
10/25/2011,2:54:55,17.297,N,83.483,W,3
10/25/2011,2:56:56,17.298,N,83.486,W,3
10/25/2011,2:58:56,17.298,N,83.49,W,3
10/25/2011,3:00:56,17.298,N,83.494,W,3
10/25/2011,3:02:56,17.298,N,83.498,W,3
10/25/2011,3:04:55,17.298,N,83.502,W,3
10/25/2011,3:06:55,17.298,N,83.506,W,3
10/25/2011,3:08:55,17.298,N,83.509,W,3
10/25/2011,3:10:55,17.299,N,83.513,W,3
10/25/2011,3:12:56,17.299,N,83.517,W,3
10/25/2011,3:14:56,17.299,N,83.521,W,3
10/25/2011,3:16:56,17.299,N,83.525,W,3
10/25/2011,3:18:56,17.299,N,83.529,W,3
10/25/2011,3:20:55,17.299,N,83.533,W,3
10/25/2011,3:22:55,17.299,N,83.536,W,3
10/25/2011,3:24:55,17.299,N,83.54,W,3
10/25/2011,3:26:56,17.299,N,83.544,W,3
10/25/2011,3:28:56,17.3,N,83.548,W,3
10/25/2011,3:30:56,17.3,N,83.552,W,3
10/25/2011,3:32:56,17.3,N,83.556,W,3
10/25/2011,3:34:55,17.3,N,83.559,W,3
10/25/2011,3:36:55,17.3,N,83.563,W,3
10/25/2011,3:38:55,17.3,N,83.567,W,3
10/25/2011,3:40:55,17.3,N,83.571,W,3
10/25/2011,3:42:56,17.3,N,83.575,W,3
10/25/2011,3:44:56,17.3,N,83.578,W,3
10/25/2011,3:46:56,17.3,N,83.582,W,3
10/25/2011,3:48:56,17.3,N,83.586,W,3
10/25/2011,3:50:55,17.3,N,83.59,W,3
10/25/2011,3:52:55,17.3,N,83.594,W,3
10/25/2011,3:54:55,17.301,N,83.597,W,3
10/25/2011,3:56:56,17.301,N,83.601,W,3
10/25/2011,3:58:56,17.301,N,83.605,W,3
10/25/2011,4:00:56,17.301,N,83.609,W,3
10/25/2011,4:02:56,17.301,N,83.612,W,3
10/25/2011,4:04:55,17.301,N,83.616,W,3
10/25/2011,4:06:55,17.301,N,83.62,W,3
10/25/2011,4:08:55,17.301,N,83.623,W,3
10/25/2011,4:10:55,17.301,N,83.627,W,3
10/25/2011,4:12:56,17.301,N,83.631,W,3
10/25/2011,4:14:56,17.301,N,83.634,W,3
10/25/2011,4:16:56,17.301,N,83.638,W,3
10/25/2011,4:18:56,17.301,N,83.642,W,3
10/25/2011,4:20:55,17.301,N,83.645,W,3
10/25/2011,4:22:55,17.301,N,83.649,W,3
10/25/2011,4:24:55,17.301,N,83.653,W,3
10/25/2011,4:26:56,17.301,N,83.656,W,3
10/25/2011,4:28:56,17.301,N,83.66,W,3
10/25/2011,4:30:56,17.301,N,83.663,W,3
10/25/2011,4:32:56,17.301,N,83.667,W,3
10/25/2011,4:34:55,17.301,N,83.67,W,3
10/25/2011,4:36:55,17.301,N,83.674,W,3
10/25/2011,4:38:55,17.301,N,83.677,W,3
10/25/2011,4:40:55,17.301,N,83.681,W,3
10/25/2011,4:42:56,17.301,N,83.684,W,3
10/25/2011,4:44:56,17.301,N,83.688,W,3
10/25/2011,4:46:56,17.301,N,83.691,W,3
10/25/2011,4:48:56,17.301,N,83.694,W,3
10/25/2011,4:50:55,17.301,N,83.698,W,3
10/25/2011,4:52:55,17.301,N,83.701,W,3
10/25/2011,4:54:55,17.301,N,83.705,W,3
10/25/2011,4:56:56,17.301,N,83.708,W,3
10/25/2011,4:58:56,17.301,N,83.711,W,3
10/25/2011,5:00:56,17.301,N,83.714,W,3
10/25/2011,5:02:56,17.301,N,83.718,W,3
10/25/2011,5:04:55,17.301,N,83.721,W,3
10/25/2011,5:06:55,17.301,N,83.724,W,3
10/25/2011,5:08:55,17.301,N,83.727,W,3
10/25/2011,5:10:55,17.301,N,83.731,W,3
10/25/2011,5:12:56,17.301,N,83.734,W,3
10/25/2011,5:14:56,17.301,N,83.737,W,3
10/25/2011,5:16:56,17.301,N,83.74,W,3
10/25/2011,5:18:56,17.301,N,83.743,W,3
10/25/2011,5:20:55,17.301,N,83.746,W,3
10/25/2011,5:22:55,17.301,N,83.749,W,3
10/25/2011,5:24:55,17.301,N,83.752,W,3
10/25/2011,5:26:56,17.301,N,83.755,W,3
10/25/2011,5:28:56,17.301,N,83.758,W,3
10/25/2011,5:30:56,17.301,N,83.761,W,3
10/25/2011,5:32:56,17.301,N,83.764,W,3
10/25/2011,5:34:55,17.3,N,83.767,W,3
10/25/2011,5:36:55,17.3,N,83.769,W,3
10/25/2011,5:38:55,17.3,N,83.772,W,3
10/25/2011,5:40:55,17.3,N,83.775,W,3
10/25/2011,5:42:56,17.3,N,83.778,W,3
10/25/2011,5:44:56,17.3,N,83.781,W,3
10/25/2011,5:46:56,17.3,N,83.783,W,3
10/25/2011,5:48:56,17.3,N,83.786,W,3
10/25/2011,5:50:55,17.3,N,83.788,W,3
10/25/2011,5:52:55,17.3,N,83.791,W,3
10/25/2011,5:54:55,17.3,N,83.794,W,3
10/25/2011,5:56:56,17.3,N,83.796,W,3
10/25/2011,5:58:56,17.3,N,83.799,W,3
10/25/2011,6:00:00,17.3,N,83.8,W,3
10/25/2011,6:01:59,17.3,N,83.8,W,3
10/25/2011,6:03:59,17.3,N,83.8,W,3
10/25/2011,6:05:59,17.3,N,83.8,W,3
10/25/2011,6:08:00,17.3,N,83.799,W,3
10/25/2011,6:10:00,17.3,N,83.799,W,3
10/25/2011,6:12:00,17.301,N,83.799,W,3
10/25/2011,6:14:00,17.301,N,83.799,W,3
10/25/2011,6:15:59,17.301,N,83.799,W,3
10/25/2011,6:17:59,17.301,N,83.798,W,3
10/25/2011,6:19:59,17.301,N,83.798,W,3
10/25/2011,6:21:59,17.301,N,83.798,W,3
10/25/2011,6:24:00,17.301,N,83.798,W,3
10/25/2011,6:26:00,17.301,N,83.797,W,3
10/25/2011,6:28:00,17.301,N,83.797,W,3
10/25/2011,6:30:00,17.301,N,83.797,W,3
10/25/2011,6:31:59,17.301,N,83.796,W,3
10/25/2011,6:33:59,17.301,N,83.796,W,3
10/25/2011,6:35:59,17.301,N,83.796,W,3
10/25/2011,6:38:00,17.302,N,83.795,W,3
10/25/2011,6:40:00,17.302,N,83.795,W,3
10/25/2011,6:42:00,17.302,N,83.795,W,3
10/25/2011,6:44:00,17.302,N,83.794,W,3
10/25/2011,6:45:59,17.302,N,83.794,W,3
10/25/2011,6:47:59,17.302,N,83.794,W,3
10/25/2011,6:49:59,17.302,N,83.793,W,3
10/25/2011,6:51:59,17.302,N,83.793,W,3
10/25/2011,6:54:00,17.302,N,83.793,W,3
10/25/2011,6:56:00,17.302,N,83.792,W,3
10/25/2011,6:58:00,17.302,N,83.792,W,3
10/25/2011,7:00:00,17.302,N,83.791,W,3
10/25/2011,7:01:59,17.302,N,83.791,W,3
10/25/2011,7:03:59,17.302,N,83.79,W,3
10/25/2011,7:05:59,17.302,N,83.79,W,3
10/25/2011,7:08:00,17.302,N,83.79,W,3
10/25/2011,7:10:00,17.302,N,83.789,W,3
10/25/2011,7:12:00,17.302,N,83.789,W,3
10/25/2011,7:14:00,17.302,N,83.788,W,3
10/25/2011,7:15:59,17.302,N,83.788,W,3
10/25/2011,7:17:59,17.302,N,83.787,W,3
10/25/2011,7:19:59,17.302,N,83.787,W,3
10/25/2011,7:21:59,17.302,N,83.786,W,3
10/25/2011,7:24:00,17.303,N,83.786,W,3
10/25/2011,7:26:00,17.303,N,83.786,W,3
10/25/2011,7:28:00,17.303,N,83.785,W,3
10/25/2011,7:30:00,17.303,N,83.785,W,3
10/25/2011,7:31:59,17.303,N,83.784,W,3
10/25/2011,7:33:59,17.303,N,83.784,W,3
10/25/2011,7:35:59,17.303,N,83.783,W,3
10/25/2011,7:38:00,17.303,N,83.783,W,3
10/25/2011,7:40:00,17.303,N,83.782,W,3
10/25/2011,7:42:00,17.303,N,83.782,W,3
10/25/2011,7:44:00,17.303,N,83.781,W,3
10/25/2011,7:45:59,17.303,N,83.781,W,3
10/25/2011,7:47:59,17.303,N,83.78,W,3
10/25/2011,7:49:59,17.303,N,83.78,W,3
10/25/2011,7:51:59,17.303,N,83.779,W,3
10/25/2011,7:54:00,17.303,N,83.779,W,3
10/25/2011,7:56:00,17.303,N,83.778,W,3
10/25/2011,7:58:00,17.303,N,83.778,W,3
10/25/2011,8:00:00,17.303,N,83.777,W,3
10/25/2011,8:01:59,17.303,N,83.777,W,3
10/25/2011,8:03:59,17.303,N,83.776,W,3
10/25/2011,8:05:59,17.303,N,83.776,W,3
10/25/2011,8:08:00,17.303,N,83.776,W,3
10/25/2011,8:10:00,17.303,N,83.775,W,3
10/25/2011,8:12:00,17.303,N,83.775,W,3
10/25/2011,8:14:00,17.303,N,83.774,W,3
10/25/2011,8:15:59,17.303,N,83.774,W,3
10/25/2011,8:17:59,17.303,N,83.773,W,3
10/25/2011,8:19:59,17.303,N,83.773,W,3
10/25/2011,8:21:59,17.303,N,83.772,W,3
10/25/2011,8:24:00,17.303,N,83.772,W,3
10/25/2011,8:26:00,17.303,N,83.771,W,3
10/25/2011,8:28:00,17.303,N,83.771,W,3
10/25/2011,8:30:00,17.303,N,83.771,W,3
10/25/2011,8:31:59,17.303,N,83.77,W,3
10/25/2011,8:33:59,17.303,N,83.77,W,3
10/25/2011,8:35:59,17.303,N,83.769,W,3
10/25/2011,8:38:00,17.303,N,83.769,W,3
10/25/2011,8:40:00,17.303,N,83.769,W,3
10/25/2011,8:42:00,17.303,N,83.768,W,3
10/25/2011,8:44:00,17.303,N,83.768,W,3
10/25/2011,8:45:59,17.302,N,83.767,W,3
10/25/2011,8:47:59,17.302,N,83.767,W,3
10/25/2011,8:49:59,17.302,N,83.767,W,3
10/25/2011,8:51:59,17.302,N,83.766,W,3
10/25/2011,8:54:00,17.302,N,83.766,W,3
10/25/2011,8:56:00,17.302,N,83.766,W,3
10/25/2011,8:58:00,17.302,N,83.765,W,3
10/25/2011,9:00:00,17.302,N,83.765,W,3
10/25/2011,9:01:59,17.302,N,83.765,W,3
10/25/2011,9:03:59,17.302,N,83.764,W,3
10/25/2011,9:05:59,17.302,N,83.764,W,3
10/25/2011,9:08:00,17.302,N,83.764,W,3
10/25/2011,9:10:00,17.302,N,83.763,W,3
10/25/2011,9:12:00,17.302,N,83.763,W,3
10/25/2011,9:14:00,17.302,N,83.763,W,3
10/25/2011,9:15:59,17.302,N,83.763,W,3
10/25/2011,9:17:59,17.302,N,83.762,W,3
10/25/2011,9:19:59,17.302,N,83.762,W,3
