Track,for,Igor,2010,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/16/2010,11:53:59,20.787,N,57.089,W
9/16/2010,11:56:00,20.792,N,57.093,W
9/16/2010,11:57:59,20.796,N,57.096,W
9/16/2010,12:00:00,20.8,N,57.1,W
9/16/2010,12:02:00,20.804,N,57.104,W
9/16/2010,12:03:59,20.808,N,57.107,W
9/16/2010,12:06:00,20.813,N,57.111,W
9/16/2010,12:07:59,20.817,N,57.115,W
9/16/2010,12:10:00,20.821,N,57.119,W
9/16/2010,12:11:59,20.825,N,57.122,W
9/16/2010,12:14:00,20.829,N,57.126,W
9/16/2010,12:15:59,20.834,N,57.13,W
9/16/2010,12:18:00,20.838,N,57.134,W
9/16/2010,12:19:59,20.842,N,57.137,W
9/16/2010,12:22:00,20.846,N,57.141,W
9/16/2010,12:23:59,20.85,N,57.145,W
9/16/2010,12:26:00,20.855,N,57.149,W
9/16/2010,12:27:59,20.859,N,57.152,W
9/16/2010,12:30:00,20.863,N,57.156,W
9/16/2010,12:32:00,20.867,N,57.16,W
9/16/2010,12:33:59,20.871,N,57.164,W
9/16/2010,12:36:00,20.876,N,57.167,W
9/16/2010,12:37:59,20.88,N,57.171,W
9/16/2010,12:40:00,20.884,N,57.175,W
9/16/2010,12:41:59,20.888,N,57.179,W
9/16/2010,12:44:00,20.892,N,57.182,W
9/16/2010,12:45:59,20.896,N,57.186,W
9/16/2010,12:48:00,20.901,N,57.19,W
9/16/2010,12:49:59,20.905,N,57.193,W
9/16/2010,12:52:00,20.909,N,57.197,W
9/16/2010,12:53:59,20.913,N,57.201,W
9/16/2010,12:56:00,20.917,N,57.205,W
9/16/2010,12:57:59,20.921,N,57.208,W
9/16/2010,13:00:00,20.926,N,57.212,W
9/16/2010,13:02:00,20.93,N,57.216,W
9/16/2010,13:03:59,20.934,N,57.22,W
9/16/2010,13:06:00,20.938,N,57.223,W
9/16/2010,13:07:59,20.942,N,57.227,W
9/16/2010,13:10:00,20.946,N,57.231,W
9/16/2010,13:11:59,20.95,N,57.235,W
9/16/2010,13:14:00,20.954,N,57.238,W
9/16/2010,13:15:59,20.959,N,57.242,W
9/16/2010,13:18:00,20.963,N,57.246,W
9/16/2010,13:19:59,20.967,N,57.25,W
9/16/2010,13:22:00,20.971,N,57.253,W
9/16/2010,13:23:59,20.975,N,57.257,W
9/16/2010,13:26:00,20.979,N,57.261,W
9/16/2010,13:27:59,20.983,N,57.265,W
9/16/2010,13:30:00,20.987,N,57.268,W
9/16/2010,13:32:00,20.991,N,57.272,W
9/16/2010,13:33:59,20.995,N,57.276,W
9/16/2010,13:36:00,20.999,N,57.28,W
9/16/2010,13:37:59,21.003,N,57.283,W
9/16/2010,13:40:00,21.007,N,57.287,W
9/16/2010,13:41:59,21.011,N,57.291,W
9/16/2010,13:44:00,21.015,N,57.295,W
9/16/2010,13:45:59,21.019,N,57.298,W
9/16/2010,13:48:00,21.023,N,57.302,W
9/16/2010,13:49:59,21.027,N,57.306,W
9/16/2010,13:52:00,21.031,N,57.309,W
9/16/2010,13:53:59,21.035,N,57.313,W
9/16/2010,13:56:00,21.039,N,57.317,W
9/16/2010,13:57:59,21.043,N,57.321,W
9/16/2010,14:00:00,21.047,N,57.324,W
9/16/2010,14:02:00,21.051,N,57.328,W
9/16/2010,14:03:59,21.055,N,57.332,W
9/16/2010,14:06:00,21.059,N,57.336,W
9/16/2010,14:07:59,21.063,N,57.339,W
9/16/2010,14:10:00,21.067,N,57.343,W
9/16/2010,14:11:59,21.071,N,57.347,W
9/16/2010,14:14:00,21.075,N,57.351,W
9/16/2010,14:15:59,21.079,N,57.354,W
9/16/2010,14:18:00,21.082,N,57.358,W
9/16/2010,14:19:59,21.086,N,57.362,W
9/16/2010,14:22:00,21.09,N,57.366,W
9/16/2010,14:23:59,21.094,N,57.369,W
9/16/2010,14:26:00,21.098,N,57.373,W
9/16/2010,14:27:59,21.102,N,57.377,W
9/16/2010,14:30:00,21.105,N,57.381,W
9/16/2010,14:32:00,21.109,N,57.384,W
9/16/2010,14:33:59,21.113,N,57.388,W
9/16/2010,14:36:00,21.117,N,57.392,W
9/16/2010,14:37:59,21.121,N,57.396,W
9/16/2010,14:40:00,21.124,N,57.399,W
9/16/2010,14:41:59,21.128,N,57.403,W
9/16/2010,14:44:00,21.132,N,57.407,W
9/16/2010,14:45:59,21.135,N,57.411,W
9/16/2010,14:48:00,21.139,N,57.414,W
9/16/2010,14:49:59,21.143,N,57.418,W
9/16/2010,14:52:00,21.147,N,57.422,W
9/16/2010,14:53:59,21.15,N,57.426,W
9/16/2010,14:56:00,21.154,N,57.429,W
9/16/2010,14:57:59,21.158,N,57.433,W
9/16/2010,15:00:00,21.161,N,57.437,W
9/16/2010,15:02:00,21.165,N,57.441,W
9/16/2010,15:03:59,21.168,N,57.444,W
9/16/2010,15:06:00,21.172,N,57.448,W
9/16/2010,15:07:59,21.176,N,57.452,W
9/16/2010,15:10:00,21.179,N,57.456,W
9/16/2010,15:11:59,21.183,N,57.459,W
9/16/2010,15:14:00,21.186,N,57.463,W
9/16/2010,15:15:59,21.19,N,57.467,W
9/16/2010,15:18:00,21.193,N,57.471,W
9/16/2010,15:19:59,21.197,N,57.474,W
9/16/2010,15:22:00,21.2,N,57.478,W
9/16/2010,15:23:59,21.204,N,57.482,W
9/16/2010,15:26:00,21.207,N,57.486,W
9/16/2010,15:27:59,21.211,N,57.489,W
9/16/2010,15:30:00,21.214,N,57.493,W
9/16/2010,15:32:00,21.217,N,57.497,W
9/16/2010,15:33:59,21.221,N,57.501,W
9/16/2010,15:36:00,21.224,N,57.504,W
9/16/2010,15:37:59,21.228,N,57.508,W
9/16/2010,15:40:00,21.231,N,57.512,W
9/16/2010,15:41:59,21.234,N,57.516,W
9/16/2010,15:44:00,21.237,N,57.519,W
9/16/2010,15:45:59,21.241,N,57.523,W
9/16/2010,15:48:00,21.244,N,57.527,W
9/16/2010,15:49:59,21.247,N,57.531,W
9/16/2010,15:52:00,21.251,N,57.534,W
9/16/2010,15:53:59,21.254,N,57.538,W
9/16/2010,15:56:00,21.257,N,57.542,W
9/16/2010,15:57:59,21.26,N,57.546,W
9/16/2010,16:00:00,21.263,N,57.549,W
9/16/2010,16:01:59,21.267,N,57.553,W
9/16/2010,16:04:00,21.27,N,57.557,W
9/16/2010,16:06:00,21.273,N,57.561,W
9/16/2010,16:07:59,21.276,N,57.564,W
9/16/2010,16:09:59,21.279,N,57.568,W
9/16/2010,16:12:00,21.282,N,57.572,W
9/16/2010,16:14:00,21.285,N,57.576,W
9/16/2010,16:15:59,21.288,N,57.579,W
9/16/2010,16:17:59,21.291,N,57.583,W
9/16/2010,16:20:00,21.294,N,57.587,W
9/16/2010,16:22:00,21.297,N,57.591,W
9/16/2010,16:23:59,21.3,N,57.594,W
9/16/2010,16:25:59,21.303,N,57.598,W
9/16/2010,16:28:00,21.306,N,57.602,W
9/16/2010,16:30:00,21.309,N,57.606,W
9/16/2010,16:31:59,21.312,N,57.609,W
9/16/2010,16:34:00,21.315,N,57.613,W
9/16/2010,16:36:00,21.318,N,57.617,W
9/16/2010,16:37:59,21.32,N,57.621,W
9/16/2010,16:39:59,21.323,N,57.624,W
9/16/2010,16:42:00,21.326,N,57.628,W
9/16/2010,16:44:00,21.329,N,57.632,W
9/16/2010,16:45:59,21.331,N,57.636,W
9/16/2010,16:47:59,21.334,N,57.639,W
9/16/2010,16:50:00,21.337,N,57.643,W
9/16/2010,16:52:00,21.34,N,57.647,W
9/16/2010,16:53:59,21.342,N,57.651,W
9/16/2010,16:55:59,21.345,N,57.654,W
9/16/2010,16:58:00,21.347,N,57.658,W
9/16/2010,17:00:00,21.35,N,57.662,W
9/16/2010,17:01:59,21.353,N,57.666,W
9/16/2010,17:04:00,21.355,N,57.669,W
9/16/2010,17:06:00,21.358,N,57.673,W
9/16/2010,17:07:59,21.36,N,57.677,W
9/16/2010,17:09:59,21.363,N,57.681,W
9/16/2010,17:12:00,21.365,N,57.685,W
9/16/2010,17:14:00,21.368,N,57.688,W
9/16/2010,17:15:59,21.37,N,57.692,W
9/16/2010,17:17:59,21.372,N,57.696,W
9/16/2010,17:20:00,21.375,N,57.7,W
9/16/2010,17:22:00,21.377,N,57.703,W
9/16/2010,17:23:59,21.38,N,57.707,W
9/16/2010,17:25:59,21.382,N,57.711,W
9/16/2010,17:28:00,21.384,N,57.715,W
9/16/2010,17:30:00,21.386,N,57.718,W
9/16/2010,17:31:59,21.389,N,57.722,W
9/16/2010,17:34:00,21.391,N,57.726,W
9/16/2010,17:36:00,21.393,N,57.73,W
9/16/2010,17:37:59,21.395,N,57.733,W
9/16/2010,17:39:59,21.397,N,57.737,W
9/16/2010,17:42:00,21.399,N,57.741,W
9/16/2010,17:44:00,21.401,N,57.745,W
9/16/2010,17:45:59,21.404,N,57.749,W
9/16/2010,17:47:59,21.406,N,57.752,W
9/16/2010,17:50:00,21.408,N,57.756,W
9/16/2010,17:52:00,21.41,N,57.76,W
9/16/2010,17:53:59,21.412,N,57.764,W
9/16/2010,17:55:59,21.413,N,57.767,W
9/16/2010,17:58:00,21.415,N,57.771,W
9/16/2010,18:00:00,21.417,N,57.775,W
9/16/2010,18:01:59,21.419,N,57.779,W
9/16/2010,18:04:00,21.421,N,57.782,W
9/16/2010,18:06:00,21.423,N,57.786,W
9/16/2010,18:07:59,21.425,N,57.79,W
9/16/2010,18:09:37,21.426,N,57.793,W
9/16/2010,18:11:37,21.429,N,57.797,W
9/16/2010,18:13:36,21.431,N,57.801,W
9/16/2010,18:15:37,21.434,N,57.804,W
9/16/2010,18:17:37,21.436,N,57.808,W
9/16/2010,18:19:36,21.439,N,57.812,W
9/16/2010,18:21:36,21.441,N,57.816,W
9/16/2010,18:23:37,21.444,N,57.82,W
9/16/2010,18:25:37,21.446,N,57.823,W
9/16/2010,18:27:36,21.449,N,57.827,W
9/16/2010,18:29:36,21.451,N,57.831,W
9/16/2010,18:31:37,21.454,N,57.835,W
9/16/2010,18:33:37,21.456,N,57.839,W
9/16/2010,18:35:36,21.459,N,57.842,W
9/16/2010,18:37:36,21.461,N,57.846,W
9/16/2010,18:39:37,21.464,N,57.85,W
9/16/2010,18:41:37,21.467,N,57.854,W
9/16/2010,18:43:36,21.469,N,57.858,W
9/16/2010,18:45:37,21.472,N,57.861,W
9/16/2010,18:47:37,21.474,N,57.865,W
9/16/2010,18:49:36,21.477,N,57.869,W
9/16/2010,18:51:36,21.479,N,57.873,W
9/16/2010,18:53:37,21.482,N,57.877,W
9/16/2010,18:55:37,21.484,N,57.881,W
9/16/2010,18:57:36,21.487,N,57.884,W
9/16/2010,18:59:36,21.49,N,57.888,W
9/16/2010,19:01:37,21.492,N,57.892,W
9/16/2010,19:03:37,21.495,N,57.896,W
9/16/2010,19:05:36,21.497,N,57.9,W
9/16/2010,19:07:36,21.5,N,57.903,W
9/16/2010,19:09:37,21.502,N,57.907,W
9/16/2010,19:11:37,21.505,N,57.911,W
9/16/2010,19:13:36,21.507,N,57.915,W
9/16/2010,19:15:37,21.51,N,57.919,W
9/16/2010,19:17:37,21.513,N,57.923,W
9/16/2010,19:19:36,21.515,N,57.927,W
9/16/2010,19:21:36,21.518,N,57.93,W
9/16/2010,19:23:37,21.52,N,57.934,W
9/16/2010,19:25:37,21.523,N,57.938,W
9/16/2010,19:27:36,21.525,N,57.942,W
9/16/2010,19:29:36,21.528,N,57.946,W
9/16/2010,19:31:37,21.531,N,57.95,W
9/16/2010,19:33:37,21.533,N,57.953,W
9/16/2010,19:35:36,21.536,N,57.957,W
9/16/2010,19:37:36,21.538,N,57.961,W
9/16/2010,19:39:37,21.541,N,57.965,W
9/16/2010,19:41:37,21.543,N,57.969,W
9/16/2010,19:43:36,21.546,N,57.973,W
9/16/2010,19:45:37,21.549,N,57.977,W
9/16/2010,19:47:37,21.551,N,57.981,W
9/16/2010,19:49:36,21.554,N,57.984,W
9/16/2010,19:51:36,21.556,N,57.988,W
9/16/2010,19:53:37,21.559,N,57.992,W
9/16/2010,19:55:37,21.562,N,57.996,W
9/16/2010,19:57:36,21.564,N,58,W
9/16/2010,19:59:36,21.567,N,58.004,W
9/16/2010,20:01:37,21.569,N,58.008,W
9/16/2010,20:03:37,21.572,N,58.012,W
9/16/2010,20:05:36,21.575,N,58.016,W
9/16/2010,20:07:36,21.577,N,58.019,W
9/16/2010,20:09:37,21.58,N,58.023,W
9/16/2010,20:11:37,21.582,N,58.027,W
9/16/2010,20:13:36,21.585,N,58.031,W
9/16/2010,20:15:37,21.588,N,58.035,W
9/16/2010,20:17:37,21.59,N,58.039,W
9/16/2010,20:19:36,21.593,N,58.043,W
9/16/2010,20:21:36,21.596,N,58.047,W
9/16/2010,20:23:37,21.598,N,58.051,W
9/16/2010,20:25:37,21.601,N,58.055,W
9/16/2010,20:27:36,21.603,N,58.059,W
9/16/2010,20:29:36,21.606,N,58.062,W
9/16/2010,20:31:37,21.609,N,58.066,W
9/16/2010,20:33:37,21.611,N,58.07,W
9/16/2010,20:35:36,21.614,N,58.074,W
9/16/2010,20:37:36,21.617,N,58.078,W
9/16/2010,20:39:37,21.619,N,58.082,W
9/16/2010,20:41:37,21.622,N,58.086,W
9/16/2010,20:43:36,21.624,N,58.09,W
9/16/2010,20:45:37,21.627,N,58.094,W
9/16/2010,20:47:37,21.63,N,58.098,W
9/16/2010,20:49:36,21.632,N,58.102,W
9/16/2010,20:51:36,21.635,N,58.106,W
9/16/2010,20:53:37,21.638,N,58.11,W
9/16/2010,20:55:37,21.64,N,58.114,W
9/16/2010,20:57:36,21.643,N,58.118,W
9/16/2010,20:59:36,21.646,N,58.122,W
9/16/2010,21:01:37,21.648,N,58.126,W
9/16/2010,21:03:37,21.651,N,58.13,W
9/16/2010,21:05:36,21.654,N,58.134,W
9/16/2010,21:07:36,21.656,N,58.138,W
9/16/2010,21:09:37,21.659,N,58.142,W
9/16/2010,21:11:37,21.662,N,58.146,W
9/16/2010,21:13:36,21.664,N,58.15,W
9/16/2010,21:15:37,21.667,N,58.153,W
9/16/2010,21:17:37,21.67,N,58.157,W
9/16/2010,21:19:36,21.672,N,58.162,W
9/16/2010,21:21:36,21.675,N,58.166,W
9/16/2010,21:23:37,21.678,N,58.17,W
9/16/2010,21:25:37,21.68,N,58.174,W
9/16/2010,21:27:36,21.683,N,58.178,W
9/16/2010,21:29:36,21.686,N,58.182,W
9/16/2010,21:31:37,21.688,N,58.186,W
9/16/2010,21:33:37,21.691,N,58.19,W
9/16/2010,21:35:36,21.694,N,58.194,W
9/16/2010,21:37:36,21.697,N,58.198,W
9/16/2010,21:39:37,21.699,N,58.202,W
9/16/2010,21:41:37,21.702,N,58.206,W
9/16/2010,21:43:36,21.705,N,58.21,W
9/16/2010,21:45:37,21.707,N,58.214,W
9/16/2010,21:47:37,21.71,N,58.218,W
9/16/2010,21:49:36,21.713,N,58.222,W
9/16/2010,21:51:36,21.716,N,58.226,W
9/16/2010,21:53:37,21.718,N,58.23,W
9/16/2010,21:55:37,21.721,N,58.234,W
9/16/2010,21:57:36,21.724,N,58.238,W
9/16/2010,21:59:36,21.726,N,58.242,W
9/16/2010,22:01:37,21.729,N,58.246,W
9/16/2010,22:03:37,21.732,N,58.25,W
9/16/2010,22:05:36,21.735,N,58.254,W
9/16/2010,22:07:36,21.737,N,58.258,W
9/16/2010,22:09:37,21.74,N,58.263,W
9/16/2010,22:11:37,21.743,N,58.267,W
9/16/2010,22:13:36,21.746,N,58.271,W
9/16/2010,22:15:37,21.748,N,58.275,W
9/16/2010,22:17:37,21.751,N,58.279,W
9/16/2010,22:19:36,21.754,N,58.283,W
9/16/2010,22:21:36,21.757,N,58.287,W
9/16/2010,22:23:37,21.759,N,58.291,W
9/16/2010,22:25:37,21.762,N,58.295,W
9/16/2010,22:27:36,21.765,N,58.299,W
9/16/2010,22:29:36,21.768,N,58.304,W
9/16/2010,22:31:37,21.77,N,58.308,W
9/16/2010,22:33:37,21.773,N,58.312,W
9/16/2010,22:35:36,21.776,N,58.316,W
9/16/2010,22:37:36,21.779,N,58.32,W
9/16/2010,22:39:37,21.782,N,58.324,W
9/16/2010,22:41:37,21.784,N,58.328,W
9/16/2010,22:43:36,21.787,N,58.333,W
9/16/2010,22:45:37,21.79,N,58.337,W
9/16/2010,22:47:37,21.793,N,58.341,W
9/16/2010,22:49:36,21.796,N,58.345,W
9/16/2010,22:51:36,21.798,N,58.349,W
9/16/2010,22:53:37,21.801,N,58.353,W
9/16/2010,22:55:37,21.804,N,58.357,W
9/16/2010,22:57:36,21.807,N,58.362,W
9/16/2010,22:59:36,21.81,N,58.366,W
9/16/2010,23:01:37,21.812,N,58.37,W
9/16/2010,23:03:37,21.815,N,58.374,W
9/16/2010,23:05:36,21.818,N,58.378,W
9/16/2010,23:07:36,21.821,N,58.383,W
9/16/2010,23:09:37,21.824,N,58.387,W
9/16/2010,23:11:37,21.827,N,58.391,W
9/16/2010,23:13:36,21.829,N,58.395,W
9/16/2010,23:15:37,21.832,N,58.399,W
9/16/2010,23:17:37,21.835,N,58.404,W
9/16/2010,23:19:36,21.838,N,58.408,W
9/16/2010,23:21:36,21.841,N,58.412,W
9/16/2010,23:23:37,21.844,N,58.416,W
9/16/2010,23:25:37,21.846,N,58.421,W
9/16/2010,23:27:36,21.849,N,58.425,W
9/16/2010,23:29:36,21.852,N,58.429,W
9/16/2010,23:31:37,21.855,N,58.433,W
9/16/2010,23:33:37,21.858,N,58.438,W
9/16/2010,23:35:36,21.861,N,58.442,W
9/16/2010,23:37:36,21.864,N,58.446,W
9/16/2010,23:39:37,21.867,N,58.45,W
9/16/2010,23:41:37,21.869,N,58.455,W
9/16/2010,23:43:36,21.872,N,58.459,W
9/16/2010,23:45:37,21.875,N,58.463,W
9/16/2010,23:47:37,21.878,N,58.467,W
9/16/2010,23:49:36,21.881,N,58.472,W
9/16/2010,23:51:36,21.884,N,58.476,W
9/16/2010,23:53:37,21.887,N,58.48,W
9/16/2010,23:55:37,21.89,N,58.485,W
9/16/2010,23:57:36,21.893,N,58.489,W
9/16/2010,23:59:36,21.895,N,58.493,W
9/17/2010,0:01:37,21.898,N,58.498,W
9/17/2010,0:03:37,21.901,N,58.502,W
9/17/2010,0:05:36,21.904,N,58.506,W
9/17/2010,0:07:36,21.907,N,58.511,W
9/17/2010,0:09:37,21.91,N,58.515,W
9/17/2010,0:11:37,21.913,N,58.519,W
9/17/2010,0:13:36,21.916,N,58.524,W
9/17/2010,0:15:37,21.919,N,58.528,W
9/17/2010,0:17:37,21.922,N,58.532,W
9/17/2010,0:19:36,21.925,N,58.537,W
9/17/2010,0:21:36,21.928,N,58.541,W
9/17/2010,0:23:37,21.931,N,58.545,W
9/17/2010,0:25:37,21.934,N,58.55,W
9/17/2010,0:27:36,21.937,N,58.554,W
9/17/2010,0:29:36,21.94,N,58.559,W
9/17/2010,0:31:37,21.943,N,58.563,W
9/17/2010,0:33:37,21.945,N,58.567,W
9/17/2010,0:35:36,21.948,N,58.572,W
9/17/2010,0:37:36,21.951,N,58.576,W
9/17/2010,0:39:37,21.954,N,58.581,W
9/17/2010,0:41:37,21.957,N,58.585,W
9/17/2010,0:43:36,21.96,N,58.589,W
9/17/2010,0:45:37,21.963,N,58.594,W
9/17/2010,0:47:37,21.966,N,58.598,W
9/17/2010,0:49:36,21.969,N,58.603,W
9/17/2010,0:51:36,21.972,N,58.607,W
9/17/2010,0:53:37,21.975,N,58.612,W
9/17/2010,0:55:37,21.978,N,58.616,W
9/17/2010,0:57:36,21.981,N,58.621,W
9/17/2010,0:59:36,21.984,N,58.625,W
9/17/2010,1:01:37,21.987,N,58.629,W
9/17/2010,1:03:37,21.99,N,58.634,W
9/17/2010,1:05:36,21.994,N,58.638,W
9/17/2010,1:07:36,21.997,N,58.643,W
9/17/2010,1:09:37,22,N,58.647,W
9/17/2010,1:11:37,22.003,N,58.652,W
9/17/2010,1:13:36,22.006,N,58.656,W
9/17/2010,1:15:37,22.009,N,58.661,W
9/17/2010,1:17:37,22.012,N,58.665,W
9/17/2010,1:19:36,22.015,N,58.67,W
9/17/2010,1:21:36,22.018,N,58.674,W
9/17/2010,1:23:37,22.021,N,58.679,W
9/17/2010,1:25:37,22.024,N,58.683,W
9/17/2010,1:27:36,22.027,N,58.688,W
9/17/2010,1:29:36,22.03,N,58.692,W
9/17/2010,1:31:37,22.033,N,58.697,W
9/17/2010,1:33:37,22.036,N,58.701,W
9/17/2010,1:35:36,22.039,N,58.706,W
9/17/2010,1:37:36,22.042,N,58.711,W
9/17/2010,1:39:37,22.045,N,58.715,W
9/17/2010,1:41:37,22.049,N,58.72,W
9/17/2010,1:43:36,22.052,N,58.724,W
9/17/2010,1:45:37,22.055,N,58.729,W
9/17/2010,1:47:37,22.058,N,58.733,W
9/17/2010,1:49:36,22.061,N,58.738,W
9/17/2010,1:51:36,22.064,N,58.742,W
9/17/2010,1:53:37,22.067,N,58.747,W
9/17/2010,1:55:37,22.07,N,58.752,W
9/17/2010,1:57:36,22.073,N,58.756,W
9/17/2010,1:59:36,22.076,N,58.761,W
9/17/2010,2:01:37,22.079,N,58.765,W
9/17/2010,2:03:37,22.083,N,58.77,W
9/17/2010,2:05:36,22.086,N,58.774,W
9/17/2010,2:07:36,22.089,N,58.779,W
9/17/2010,2:09:37,22.092,N,58.784,W
9/17/2010,2:11:37,22.095,N,58.788,W
9/17/2010,2:13:36,22.098,N,58.793,W
9/17/2010,2:15:37,22.101,N,58.797,W
9/17/2010,2:17:37,22.104,N,58.802,W
9/17/2010,2:19:36,22.107,N,58.807,W
9/17/2010,2:21:36,22.111,N,58.811,W
9/17/2010,2:23:37,22.114,N,58.816,W
9/17/2010,2:25:37,22.117,N,58.82,W
9/17/2010,2:27:36,22.12,N,58.825,W
9/17/2010,2:29:36,22.123,N,58.83,W
9/17/2010,2:31:37,22.126,N,58.834,W
9/17/2010,2:33:37,22.129,N,58.839,W
9/17/2010,2:35:36,22.133,N,58.844,W
9/17/2010,2:37:36,22.136,N,58.848,W
9/17/2010,2:39:37,22.139,N,58.853,W
9/17/2010,2:41:37,22.142,N,58.857,W
9/17/2010,2:43:36,22.145,N,58.862,W
9/17/2010,2:45:37,22.148,N,58.867,W
9/17/2010,2:47:37,22.151,N,58.871,W
9/17/2010,2:49:36,22.155,N,58.876,W
9/17/2010,2:51:36,22.158,N,58.881,W
9/17/2010,2:53:37,22.161,N,58.885,W
9/17/2010,2:55:37,22.164,N,58.89,W
9/17/2010,2:57:36,22.167,N,58.895,W
9/17/2010,2:59:36,22.17,N,58.899,W
9/17/2010,3:01:37,22.173,N,58.904,W
9/17/2010,3:03:37,22.177,N,58.908,W
9/17/2010,3:05:36,22.18,N,58.913,W
9/17/2010,3:07:36,22.183,N,58.918,W
9/17/2010,3:09:37,22.186,N,58.922,W
9/17/2010,3:11:37,22.189,N,58.927,W
9/17/2010,3:13:36,22.192,N,58.932,W
9/17/2010,3:15:37,22.196,N,58.936,W
9/17/2010,3:17:37,22.199,N,58.941,W
9/17/2010,3:19:36,22.202,N,58.946,W
9/17/2010,3:21:36,22.205,N,58.95,W
9/17/2010,3:23:37,22.208,N,58.955,W
9/17/2010,3:25:37,22.211,N,58.96,W
9/17/2010,3:27:36,22.215,N,58.964,W
9/17/2010,3:29:36,22.218,N,58.969,W
9/17/2010,3:31:37,22.221,N,58.974,W
9/17/2010,3:33:37,22.224,N,58.978,W
9/17/2010,3:35:36,22.227,N,58.983,W
9/17/2010,3:37:36,22.23,N,58.988,W
9/17/2010,3:39:37,22.234,N,58.992,W
9/17/2010,3:41:37,22.237,N,58.997,W
9/17/2010,3:43:36,22.24,N,59.002,W
9/17/2010,3:45:37,22.243,N,59.006,W
9/17/2010,3:47:37,22.246,N,59.011,W
9/17/2010,3:49:36,22.249,N,59.016,W
9/17/2010,3:51:36,22.253,N,59.02,W
9/17/2010,3:53:37,22.256,N,59.025,W
9/17/2010,3:55:37,22.259,N,59.03,W
9/17/2010,3:57:36,22.262,N,59.034,W
9/17/2010,3:59:36,22.265,N,59.039,W
9/17/2010,4:01:37,22.268,N,59.044,W
9/17/2010,4:03:37,22.272,N,59.048,W
9/17/2010,4:05:36,22.275,N,59.053,W
9/17/2010,4:07:36,22.278,N,59.058,W
9/17/2010,4:09:37,22.281,N,59.062,W
9/17/2010,4:11:37,22.284,N,59.067,W
9/17/2010,4:13:36,22.287,N,59.072,W
9/17/2010,4:15:37,22.291,N,59.076,W
9/17/2010,4:17:37,22.294,N,59.081,W
9/17/2010,4:19:36,22.297,N,59.086,W
9/17/2010,4:21:36,22.3,N,59.09,W
9/17/2010,4:23:37,22.303,N,59.095,W
9/17/2010,4:25:37,22.306,N,59.1,W
9/17/2010,4:27:36,22.31,N,59.104,W
9/17/2010,4:29:36,22.313,N,59.109,W
9/17/2010,4:31:37,22.316,N,59.114,W
9/17/2010,4:33:37,22.319,N,59.119,W
9/17/2010,4:35:36,22.322,N,59.123,W
9/17/2010,4:37:36,22.326,N,59.128,W
9/17/2010,4:39:37,22.329,N,59.133,W
9/17/2010,4:41:37,22.332,N,59.137,W
9/17/2010,4:43:36,22.335,N,59.142,W
9/17/2010,4:45:37,22.338,N,59.146,W
9/17/2010,4:47:37,22.341,N,59.151,W
9/17/2010,4:49:36,22.345,N,59.156,W
9/17/2010,4:51:36,22.348,N,59.16,W
9/17/2010,4:53:37,22.351,N,59.165,W
9/17/2010,4:55:37,22.354,N,59.17,W
9/17/2010,4:57:36,22.357,N,59.174,W
9/17/2010,4:59:36,22.36,N,59.179,W
