Track,for,Earl,2010,,
8/31/2010,0:06:31,19.548,N,65.273,W
8/31/2010,0:08:31,19.553,N,65.281,W
8/31/2010,0:10:31,19.557,N,65.289,W
8/31/2010,0:12:31,19.561,N,65.297,W
8/31/2010,0:14:32,19.566,N,65.305,W
8/31/2010,0:16:32,19.572,N,65.314,W
8/31/2010,0:18:32,19.577,N,65.322,W
8/31/2010,0:20:32,19.583,N,65.33,W
8/31/2010,0:22:32,19.589,N,65.339,W
8/31/2010,0:24:32,19.596,N,65.347,W
8/31/2010,0:26:32,19.603,N,65.356,W
8/31/2010,0:28:31,19.61,N,65.364,W
8/31/2010,0:30:31,19.618,N,65.373,W
8/31/2010,0:32:31,19.625,N,65.382,W
8/31/2010,0:34:31,19.633,N,65.391,W
8/31/2010,0:36:31,19.641,N,65.4,W
8/31/2010,0:38:31,19.649,N,65.409,W
8/31/2010,0:40:31,19.658,N,65.418,W
8/31/2010,0:40:50,19.659,N,65.419,W
8/31/2010,0:42:50,19.663,N,65.427,W
8/31/2010,0:44:50,19.666,N,65.434,W
8/31/2010,0:46:50,19.67,N,65.441,W
8/31/2010,0:48:50,19.673,N,65.449,W
8/31/2010,0:50:51,19.677,N,65.456,W
8/31/2010,0:52:51,19.68,N,65.464,W
8/31/2010,0:54:51,19.683,N,65.471,W
8/31/2010,0:56:51,19.686,N,65.478,W
8/31/2010,0:58:51,19.689,N,65.485,W
8/31/2010,1:00:51,19.692,N,65.493,W
8/31/2010,1:02:51,19.695,N,65.5,W
8/31/2010,1:04:51,19.698,N,65.507,W
8/31/2010,1:06:50,19.701,N,65.514,W
8/31/2010,1:08:50,19.704,N,65.521,W
8/31/2010,1:10:50,19.706,N,65.528,W
8/31/2010,1:12:50,19.709,N,65.535,W
8/31/2010,1:14:50,19.711,N,65.541,W
8/31/2010,1:16:50,19.714,N,65.548,W
8/31/2010,1:18:50,19.716,N,65.555,W
8/31/2010,1:20:51,19.718,N,65.561,W
8/31/2010,1:22:51,19.72,N,65.568,W
8/31/2010,1:24:51,19.722,N,65.575,W
8/31/2010,1:26:51,19.724,N,65.581,W
8/31/2010,1:28:51,19.726,N,65.588,W
8/31/2010,1:30:51,19.728,N,65.594,W
8/31/2010,1:32:51,19.73,N,65.6,W
8/31/2010,1:34:51,19.732,N,65.607,W
8/31/2010,1:36:50,19.733,N,65.613,W
8/31/2010,1:38:50,19.735,N,65.619,W
8/31/2010,1:40:50,19.736,N,65.625,W
8/31/2010,1:42:50,19.738,N,65.632,W
8/31/2010,1:44:50,19.739,N,65.638,W
8/31/2010,1:46:50,19.741,N,65.644,W
8/31/2010,1:48:50,19.742,N,65.65,W
8/31/2010,1:50:51,19.743,N,65.656,W
8/31/2010,1:52:51,19.744,N,65.662,W
8/31/2010,1:54:51,19.746,N,65.668,W
8/31/2010,1:56:51,19.747,N,65.674,W
8/31/2010,1:58:51,19.748,N,65.68,W
8/31/2010,2:00:51,19.749,N,65.686,W
8/31/2010,2:02:51,19.75,N,65.692,W
8/31/2010,2:04:51,19.751,N,65.698,W
8/31/2010,2:06:50,19.752,N,65.704,W
8/31/2010,2:08:50,19.753,N,65.71,W
8/31/2010,2:10:50,19.754,N,65.715,W
8/31/2010,2:12:50,19.755,N,65.721,W
8/31/2010,2:14:50,19.756,N,65.727,W
8/31/2010,2:16:50,19.757,N,65.733,W
8/31/2010,2:18:50,19.758,N,65.739,W
8/31/2010,2:20:51,19.759,N,65.745,W
8/31/2010,2:22:51,19.76,N,65.75,W
8/31/2010,2:24:51,19.761,N,65.756,W
8/31/2010,2:26:51,19.762,N,65.762,W
8/31/2010,2:28:51,19.763,N,65.768,W
8/31/2010,2:30:51,19.764,N,65.774,W
8/31/2010,2:32:51,19.765,N,65.779,W
8/31/2010,2:33:25,19.765,N,65.781,W
8/31/2010,2:35:25,19.766,N,65.787,W
8/31/2010,2:37:25,19.767,N,65.794,W
8/31/2010,2:39:25,19.767,N,65.8,W
8/31/2010,2:41:25,19.768,N,65.807,W
8/31/2010,2:43:26,19.769,N,65.813,W
8/31/2010,2:45:26,19.77,N,65.82,W
8/31/2010,2:47:26,19.77,N,65.826,W
8/31/2010,2:49:26,19.771,N,65.833,W
8/31/2010,2:51:26,19.772,N,65.839,W
8/31/2010,2:53:26,19.772,N,65.846,W
8/31/2010,2:55:26,19.773,N,65.852,W
8/31/2010,2:57:25,19.774,N,65.859,W
8/31/2010,2:59:25,19.775,N,65.865,W
8/31/2010,3:01:25,19.776,N,65.871,W
8/31/2010,3:03:25,19.776,N,65.878,W
8/31/2010,3:05:25,19.777,N,65.884,W
8/31/2010,3:07:25,19.778,N,65.89,W
8/31/2010,3:09:25,19.779,N,65.897,W
8/31/2010,3:11:25,19.78,N,65.903,W
8/31/2010,3:13:26,19.781,N,65.909,W
8/31/2010,3:15:26,19.782,N,65.916,W
8/31/2010,3:17:26,19.783,N,65.922,W
8/31/2010,3:19:26,19.784,N,65.928,W
8/31/2010,3:21:26,19.785,N,65.934,W
8/31/2010,3:23:26,19.786,N,65.941,W
8/31/2010,3:25:26,19.788,N,65.947,W
8/31/2010,3:27:25,19.789,N,65.953,W
8/31/2010,3:29:25,19.79,N,65.959,W
8/31/2010,3:31:25,19.792,N,65.965,W
8/31/2010,3:33:25,19.793,N,65.971,W
8/31/2010,3:35:25,19.795,N,65.977,W
8/31/2010,3:37:25,19.797,N,65.983,W
8/31/2010,3:39:25,19.798,N,65.989,W
8/31/2010,3:41:25,19.8,N,65.995,W
8/31/2010,3:43:26,19.802,N,66.001,W
8/31/2010,3:45:26,19.804,N,66.007,W
8/31/2010,3:47:26,19.806,N,66.013,W
8/31/2010,3:49:26,19.808,N,66.019,W
8/31/2010,3:51:26,19.81,N,66.025,W
8/31/2010,3:53:26,19.813,N,66.031,W
8/31/2010,3:55:26,19.815,N,66.037,W
8/31/2010,3:57:25,19.817,N,66.042,W
8/31/2010,3:59:25,19.82,N,66.048,W
8/31/2010,4:01:25,19.822,N,66.054,W
8/31/2010,4:03:25,19.825,N,66.06,W
8/31/2010,4:05:25,19.827,N,66.065,W
8/31/2010,4:07:25,19.83,N,66.071,W
8/31/2010,4:09:25,19.833,N,66.077,W
8/31/2010,4:11:25,19.836,N,66.082,W
8/31/2010,4:13:26,19.838,N,66.088,W
8/31/2010,4:15:26,19.841,N,66.094,W
8/31/2010,4:17:26,19.844,N,66.099,W
8/31/2010,4:19:26,19.847,N,66.105,W
8/31/2010,4:21:26,19.85,N,66.11,W
8/31/2010,4:23:26,19.853,N,66.116,W
8/31/2010,4:25:26,19.856,N,66.122,W
8/31/2010,4:27:25,19.859,N,66.127,W
8/31/2010,4:28:29,19.861,N,66.13,W
8/31/2010,4:30:29,19.864,N,66.136,W
8/31/2010,4:32:29,19.867,N,66.141,W
8/31/2010,4:34:29,19.87,N,66.147,W
8/31/2010,4:36:29,19.872,N,66.153,W
8/31/2010,4:38:30,19.876,N,66.158,W
8/31/2010,4:40:30,19.879,N,66.164,W
8/31/2010,4:42:30,19.882,N,66.169,W
8/31/2010,4:44:30,19.885,N,66.175,W
8/31/2010,4:46:30,19.888,N,66.18,W
8/31/2010,4:48:30,19.892,N,66.186,W
8/31/2010,4:50:30,19.895,N,66.191,W
8/31/2010,4:52:30,19.898,N,66.196,W
8/31/2010,4:54:29,19.902,N,66.202,W
8/31/2010,4:56:29,19.906,N,66.207,W
8/31/2010,4:58:29,19.909,N,66.213,W
8/31/2010,5:00:29,19.913,N,66.218,W
8/31/2010,5:02:29,19.917,N,66.223,W
8/31/2010,5:04:29,19.921,N,66.228,W
8/31/2010,5:06:29,19.925,N,66.234,W
8/31/2010,5:06:38,19.925,N,66.234,W
8/31/2010,5:08:38,19.928,N,66.239,W
8/31/2010,5:10:38,19.932,N,66.245,W
8/31/2010,5:12:38,19.935,N,66.25,W
8/31/2010,5:14:38,19.939,N,66.256,W
8/31/2010,5:16:38,19.942,N,66.261,W
8/31/2010,5:18:39,19.945,N,66.267,W
8/31/2010,5:20:39,19.949,N,66.272,W
8/31/2010,5:22:39,19.952,N,66.278,W
8/31/2010,5:24:39,19.956,N,66.283,W
8/31/2010,5:26:39,19.959,N,66.289,W
8/31/2010,5:28:39,19.963,N,66.294,W
8/31/2010,5:30:39,19.966,N,66.299,W
8/31/2010,5:32:38,19.97,N,66.305,W
8/31/2010,5:34:38,19.973,N,66.31,W
8/31/2010,5:36:38,19.977,N,66.316,W
8/31/2010,5:38:38,19.98,N,66.321,W
8/31/2010,5:40:38,19.984,N,66.327,W
8/31/2010,5:42:38,19.987,N,66.332,W
8/31/2010,5:44:38,19.991,N,66.338,W
8/31/2010,5:46:38,19.994,N,66.343,W
8/31/2010,5:48:39,19.998,N,66.349,W
8/31/2010,5:50:39,20.002,N,66.354,W
8/31/2010,5:52:39,20.005,N,66.36,W
8/31/2010,5:54:39,20.009,N,66.365,W
8/31/2010,5:56:39,20.012,N,66.37,W
8/31/2010,5:58:39,20.016,N,66.376,W
8/31/2010,6:00:39,20.02,N,66.381,W
8/31/2010,6:02:38,20.023,N,66.387,W
8/31/2010,6:04:38,20.027,N,66.392,W
8/31/2010,6:06:38,20.031,N,66.398,W
8/31/2010,6:08:38,20.034,N,66.403,W
8/31/2010,6:10:38,20.038,N,66.409,W
8/31/2010,6:12:38,20.042,N,66.414,W
8/31/2010,6:14:38,20.046,N,66.42,W
8/31/2010,6:16:38,20.049,N,66.425,W
8/31/2010,6:18:39,20.053,N,66.431,W
8/31/2010,6:20:39,20.057,N,66.436,W
8/31/2010,6:22:39,20.061,N,66.442,W
8/31/2010,6:24:39,20.065,N,66.447,W
8/31/2010,6:26:39,20.069,N,66.452,W
8/31/2010,6:28:39,20.072,N,66.458,W
8/31/2010,6:30:39,20.076,N,66.463,W
8/31/2010,6:32:38,20.08,N,66.469,W
8/31/2010,6:34:38,20.084,N,66.474,W
8/31/2010,6:36:38,20.088,N,66.48,W
8/31/2010,6:38:38,20.092,N,66.485,W
8/31/2010,6:40:38,20.096,N,66.491,W
8/31/2010,6:42:38,20.1,N,66.496,W
8/31/2010,6:44:38,20.104,N,66.502,W
8/31/2010,6:46:38,20.108,N,66.507,W
8/31/2010,6:48:39,20.112,N,66.513,W
8/31/2010,6:50:39,20.116,N,66.518,W
8/31/2010,6:52:39,20.12,N,66.524,W
8/31/2010,6:54:39,20.124,N,66.529,W
8/31/2010,6:56:39,20.129,N,66.535,W
8/31/2010,6:58:39,20.133,N,66.54,W
8/31/2010,7:00:39,20.137,N,66.546,W
8/31/2010,7:02:38,20.141,N,66.551,W
8/31/2010,7:04:38,20.145,N,66.557,W
8/31/2010,7:06:38,20.15,N,66.562,W
8/31/2010,7:08:38,20.154,N,66.568,W
8/31/2010,7:10:38,20.158,N,66.573,W
8/31/2010,7:12:38,20.163,N,66.578,W
8/31/2010,7:14:38,20.167,N,66.584,W
8/31/2010,7:16:38,20.171,N,66.589,W
8/31/2010,7:18:39,20.176,N,66.595,W
8/31/2010,7:20:39,20.18,N,66.6,W
8/31/2010,7:22:39,20.185,N,66.606,W
8/31/2010,7:24:39,20.189,N,66.611,W
8/31/2010,7:26:39,20.194,N,66.617,W
8/31/2010,7:28:39,20.198,N,66.622,W
8/31/2010,7:30:39,20.203,N,66.628,W
8/31/2010,7:32:38,20.208,N,66.633,W
8/31/2010,7:34:38,20.212,N,66.639,W
8/31/2010,7:36:38,20.217,N,66.644,W
8/31/2010,7:38:38,20.222,N,66.65,W
8/31/2010,7:40:38,20.226,N,66.655,W
8/31/2010,7:42:38,20.231,N,66.661,W
8/31/2010,7:44:38,20.236,N,66.666,W
8/31/2010,7:46:38,20.24,N,66.672,W
8/31/2010,7:48:39,20.245,N,66.677,W
8/31/2010,7:50:39,20.25,N,66.683,W
8/31/2010,7:52:39,20.255,N,66.688,W
8/31/2010,7:54:39,20.26,N,66.694,W
8/31/2010,7:56:39,20.265,N,66.699,W
8/31/2010,7:58:39,20.27,N,66.705,W
8/31/2010,8:00:39,20.275,N,66.711,W
8/31/2010,8:02:38,20.28,N,66.716,W
8/31/2010,8:04:38,20.285,N,66.722,W
8/31/2010,8:06:38,20.29,N,66.727,W
8/31/2010,8:08:38,20.295,N,66.733,W
8/31/2010,8:10:38,20.3,N,66.738,W
8/31/2010,8:12:38,20.305,N,66.744,W
8/31/2010,8:14:38,20.31,N,66.749,W
8/31/2010,8:16:38,20.315,N,66.755,W
8/31/2010,8:18:39,20.32,N,66.76,W
8/31/2010,8:20:39,20.325,N,66.766,W
8/31/2010,8:22:39,20.33,N,66.771,W
8/31/2010,8:24:39,20.335,N,66.777,W
8/31/2010,8:26:39,20.34,N,66.782,W
8/31/2010,8:28:39,20.345,N,66.788,W
8/31/2010,8:30:39,20.35,N,66.793,W
8/31/2010,8:32:38,20.356,N,66.799,W
8/31/2010,8:34:38,20.361,N,66.804,W
8/31/2010,8:36:38,20.366,N,66.81,W
8/31/2010,8:38:38,20.371,N,66.815,W
8/31/2010,8:40:38,20.376,N,66.821,W
8/31/2010,8:42:38,20.381,N,66.826,W
8/31/2010,8:44:38,20.387,N,66.832,W
8/31/2010,8:46:38,20.392,N,66.837,W
8/31/2010,8:48:39,20.397,N,66.843,W
8/31/2010,8:50:39,20.402,N,66.848,W
8/31/2010,8:52:39,20.407,N,66.854,W
8/31/2010,8:54:39,20.412,N,66.86,W
8/31/2010,8:56:39,20.418,N,66.865,W
8/31/2010,8:58:39,20.423,N,66.871,W
8/31/2010,9:00:39,20.428,N,66.876,W
8/31/2010,9:02:38,20.433,N,66.882,W
8/31/2010,9:04:38,20.438,N,66.887,W
8/31/2010,9:06:38,20.444,N,66.893,W
8/31/2010,9:08:38,20.449,N,66.898,W
8/31/2010,9:10:38,20.454,N,66.904,W
8/31/2010,9:12:38,20.459,N,66.909,W
8/31/2010,9:14:38,20.464,N,66.915,W
8/31/2010,9:16:38,20.469,N,66.92,W
8/31/2010,9:18:39,20.474,N,66.926,W
8/31/2010,9:20:39,20.48,N,66.931,W
8/31/2010,9:22:39,20.485,N,66.937,W
8/31/2010,9:24:39,20.49,N,66.942,W
8/31/2010,9:26:39,20.495,N,66.948,W
8/31/2010,9:28:39,20.5,N,66.953,W
8/31/2010,9:30:39,20.505,N,66.959,W
8/31/2010,9:32:38,20.51,N,66.964,W
8/31/2010,9:34:38,20.515,N,66.97,W
8/31/2010,9:36:38,20.52,N,66.976,W
8/31/2010,9:38:38,20.525,N,66.981,W
8/31/2010,9:40:38,20.53,N,66.987,W
8/31/2010,9:42:38,20.535,N,66.992,W
8/31/2010,9:44:38,20.54,N,66.998,W
8/31/2010,9:46:38,20.545,N,67.003,W
8/31/2010,9:48:39,20.55,N,67.009,W
8/31/2010,9:50:39,20.555,N,67.014,W
8/31/2010,9:52:39,20.56,N,67.02,W
8/31/2010,9:54:39,20.565,N,67.025,W
8/31/2010,9:56:39,20.57,N,67.031,W
8/31/2010,9:58:39,20.574,N,67.036,W
8/31/2010,10:00:39,20.579,N,67.042,W
8/31/2010,10:02:38,20.584,N,67.047,W
8/31/2010,10:04:38,20.589,N,67.053,W
8/31/2010,10:06:38,20.593,N,67.058,W
8/31/2010,10:08:38,20.598,N,67.064,W
8/31/2010,10:10:38,20.603,N,67.069,W
8/31/2010,10:12:38,20.608,N,67.075,W
8/31/2010,10:14:38,20.612,N,67.08,W
8/31/2010,10:16:38,20.617,N,67.086,W
8/31/2010,10:18:39,20.621,N,67.091,W
8/31/2010,10:20:39,20.626,N,67.097,W
8/31/2010,10:22:39,20.63,N,67.102,W
8/31/2010,10:24:39,20.635,N,67.108,W
8/31/2010,10:26:39,20.639,N,67.113,W
8/31/2010,10:28:39,20.644,N,67.119,W
8/31/2010,10:30:39,20.648,N,67.125,W
8/31/2010,10:32:38,20.652,N,67.13,W
8/31/2010,10:34:38,20.657,N,67.136,W
8/31/2010,10:36:38,20.661,N,67.141,W
8/31/2010,10:38:38,20.665,N,67.147,W
8/31/2010,10:40:38,20.67,N,67.152,W
8/31/2010,10:42:38,20.674,N,67.158,W
8/31/2010,10:44:38,20.678,N,67.163,W
8/31/2010,10:46:38,20.682,N,67.169,W
8/31/2010,10:48:39,20.686,N,67.174,W
8/31/2010,10:50:39,20.69,N,67.18,W
8/31/2010,10:52:39,20.694,N,67.185,W
8/31/2010,10:54:39,20.698,N,67.191,W
8/31/2010,10:56:39,20.702,N,67.196,W
8/31/2010,10:58:39,20.706,N,67.202,W
8/31/2010,11:00:39,20.71,N,67.207,W
8/31/2010,11:02:38,20.714,N,67.213,W
8/31/2010,11:04:38,20.717,N,67.218,W
8/31/2010,11:06:38,20.721,N,67.224,W
8/31/2010,11:08:38,20.725,N,67.229,W
8/31/2010,11:10:38,20.729,N,67.235,W
8/31/2010,11:12:38,20.732,N,67.24,W
8/31/2010,11:14:38,20.736,N,67.246,W
8/31/2010,11:16:38,20.74,N,67.251,W
8/31/2010,11:18:39,20.743,N,67.257,W
8/31/2010,11:20:39,20.747,N,67.262,W
8/31/2010,11:22:39,20.75,N,67.268,W
8/31/2010,11:24:39,20.754,N,67.273,W
8/31/2010,11:26:39,20.757,N,67.279,W
8/31/2010,11:28:39,20.761,N,67.284,W
8/31/2010,11:30:39,20.764,N,67.29,W
8/31/2010,11:32:38,20.768,N,67.295,W
8/31/2010,11:34:38,20.771,N,67.301,W
8/31/2010,11:36:38,20.774,N,67.306,W
8/31/2010,11:38:38,20.778,N,67.312,W
8/31/2010,11:40:38,20.781,N,67.317,W
8/31/2010,11:42:38,20.784,N,67.323,W
8/31/2010,11:44:38,20.788,N,67.328,W
8/31/2010,11:46:38,20.791,N,67.334,W
8/31/2010,11:48:39,20.794,N,67.339,W
8/31/2010,11:50:39,20.797,N,67.345,W
8/31/2010,11:52:39,20.8,N,67.35,W
8/31/2010,11:54:39,20.804,N,67.355,W
8/31/2010,11:56:39,20.807,N,67.361,W
8/31/2010,11:58:39,20.81,N,67.366,W
8/31/2010,12:00:39,20.813,N,67.372,W
8/31/2010,12:00:39,20.813,N,67.372,W
8/31/2010,12:02:39,20.815,N,67.377,W
8/31/2010,12:04:39,20.817,N,67.381,W
8/31/2010,12:06:40,20.819,N,67.386,W
8/31/2010,12:08:40,20.821,N,67.391,W
8/31/2010,12:10:40,20.823,N,67.396,W
8/31/2010,12:12:40,20.825,N,67.401,W
8/31/2010,12:14:40,20.827,N,67.406,W
8/31/2010,12:16:40,20.829,N,67.411,W
8/31/2010,12:18:40,20.831,N,67.416,W
8/31/2010,12:20:39,20.833,N,67.421,W
8/31/2010,12:22:39,20.836,N,67.426,W
8/31/2010,12:24:39,20.838,N,67.431,W
8/31/2010,12:26:39,20.84,N,67.436,W
8/31/2010,12:28:39,20.843,N,67.441,W
8/31/2010,12:30:39,20.845,N,67.446,W
8/31/2010,12:32:39,20.848,N,67.451,W
8/31/2010,12:34:39,20.85,N,67.457,W
8/31/2010,12:36:40,20.853,N,67.462,W
8/31/2010,12:38:40,20.855,N,67.467,W
8/31/2010,12:40:40,20.858,N,67.473,W
8/31/2010,12:42:40,20.86,N,67.478,W
8/31/2010,12:44:40,20.863,N,67.483,W
8/31/2010,12:46:40,20.866,N,67.489,W
8/31/2010,12:48:40,20.868,N,67.494,W
8/31/2010,12:50:39,20.871,N,67.5,W
8/31/2010,12:52:39,20.874,N,67.505,W
8/31/2010,12:54:39,20.877,N,67.511,W
8/31/2010,12:56:39,20.88,N,67.517,W
8/31/2010,12:58:39,20.882,N,67.522,W
8/31/2010,13:00:39,20.885,N,67.528,W
8/31/2010,13:02:39,20.888,N,67.533,W
8/31/2010,13:04:39,20.891,N,67.539,W
8/31/2010,13:06:40,20.894,N,67.545,W
8/31/2010,13:08:40,20.897,N,67.551,W
8/31/2010,13:10:40,20.9,N,67.556,W
8/31/2010,13:12:40,20.903,N,67.562,W
8/31/2010,13:14:40,20.907,N,67.568,W
8/31/2010,13:16:40,20.91,N,67.574,W
8/31/2010,13:18:40,20.913,N,67.58,W
8/31/2010,13:20:39,20.916,N,67.585,W
8/31/2010,13:22:39,20.919,N,67.591,W
8/31/2010,13:24:39,20.922,N,67.597,W
8/31/2010,13:26:39,20.926,N,67.603,W
8/31/2010,13:28:39,20.929,N,67.609,W
8/31/2010,13:30:39,20.932,N,67.615,W
8/31/2010,13:32:39,20.936,N,67.621,W
8/31/2010,13:34:39,20.939,N,67.627,W
8/31/2010,13:36:40,20.942,N,67.633,W
8/31/2010,13:38:40,20.946,N,67.639,W
8/31/2010,13:40:40,20.949,N,67.645,W
8/31/2010,13:42:40,20.953,N,67.652,W
8/31/2010,13:42:48,20.953,N,67.652,W
8/31/2010,13:44:49,20.956,N,67.658,W
8/31/2010,13:46:49,20.96,N,67.664,W
8/31/2010,13:48:49,20.963,N,67.67,W
8/31/2010,13:50:49,20.966,N,67.676,W
8/31/2010,13:52:49,20.97,N,67.682,W
8/31/2010,13:54:49,20.973,N,67.688,W
8/31/2010,13:56:49,20.976,N,67.695,W
8/31/2010,13:58:49,20.98,N,67.701,W
8/31/2010,14:00:48,20.983,N,67.707,W
8/31/2010,14:02:48,20.987,N,67.713,W
8/31/2010,14:04:48,20.99,N,67.72,W
8/31/2010,14:06:48,20.994,N,67.726,W
8/31/2010,14:08:48,20.997,N,67.732,W
8/31/2010,14:10:48,21.001,N,67.738,W
8/31/2010,14:12:48,21.005,N,67.745,W
8/31/2010,14:14:49,21.008,N,67.751,W
8/31/2010,14:16:49,21.012,N,67.757,W
8/31/2010,14:18:49,21.016,N,67.764,W
8/31/2010,14:20:49,21.019,N,67.77,W
8/31/2010,14:22:49,21.023,N,67.777,W
8/31/2010,14:24:49,21.027,N,67.783,W
8/31/2010,14:26:49,21.031,N,67.79,W
8/31/2010,14:28:49,21.034,N,67.796,W
8/31/2010,14:30:48,21.038,N,67.803,W
8/31/2010,14:32:48,21.042,N,67.809,W
8/31/2010,14:34:48,21.046,N,67.816,W
8/31/2010,14:36:48,21.05,N,67.822,W
8/31/2010,14:38:48,21.054,N,67.829,W
8/31/2010,14:40:48,21.058,N,67.835,W
8/31/2010,14:42:48,21.062,N,67.842,W
8/31/2010,14:44:49,21.066,N,67.848,W
8/31/2010,14:46:49,21.07,N,67.855,W
8/31/2010,14:48:49,21.074,N,67.861,W
8/31/2010,14:50:49,21.078,N,67.868,W
8/31/2010,14:52:49,21.082,N,67.874,W
8/31/2010,14:54:49,21.086,N,67.881,W
8/31/2010,14:56:49,21.09,N,67.887,W
8/31/2010,14:58:49,21.094,N,67.894,W
8/31/2010,15:00:48,21.098,N,67.901,W
8/31/2010,15:02:48,21.102,N,67.907,W
8/31/2010,15:04:48,21.106,N,67.914,W
8/31/2010,15:06:48,21.11,N,67.92,W
8/31/2010,15:08:48,21.114,N,67.927,W
8/31/2010,15:10:48,21.118,N,67.933,W
8/31/2010,15:12:48,21.123,N,67.94,W
8/31/2010,15:14:49,21.127,N,67.947,W
8/31/2010,15:16:49,21.131,N,67.953,W
8/31/2010,15:18:49,21.135,N,67.96,W
8/31/2010,15:19:14,21.136,N,67.961,W
8/31/2010,15:21:14,21.14,N,67.967,W
8/31/2010,15:23:14,21.144,N,67.974,W
8/31/2010,15:25:13,21.148,N,67.98,W
8/31/2010,15:27:13,21.152,N,67.987,W
8/31/2010,15:29:13,21.156,N,67.993,W
8/31/2010,15:31:13,21.16,N,67.999,W
8/31/2010,15:33:13,21.164,N,68.006,W
8/31/2010,15:35:13,21.168,N,68.012,W
8/31/2010,15:37:13,21.172,N,68.019,W
8/31/2010,15:39:14,21.176,N,68.025,W
8/31/2010,15:41:14,21.181,N,68.032,W
8/31/2010,15:43:14,21.185,N,68.038,W
8/31/2010,15:45:14,21.189,N,68.044,W
8/31/2010,15:47:14,21.193,N,68.051,W
8/31/2010,15:49:14,21.197,N,68.057,W
8/31/2010,15:51:14,21.201,N,68.064,W
8/31/2010,15:53:14,21.206,N,68.07,W
8/31/2010,15:55:13,21.21,N,68.076,W
8/31/2010,15:57:13,21.214,N,68.083,W
8/31/2010,15:59:13,21.218,N,68.089,W
8/31/2010,16:01:13,21.223,N,68.096,W
8/31/2010,16:03:13,21.227,N,68.102,W
8/31/2010,16:05:13,21.231,N,68.108,W
8/31/2010,16:07:13,21.235,N,68.115,W
8/31/2010,16:09:14,21.24,N,68.121,W
8/31/2010,16:11:14,21.244,N,68.128,W
8/31/2010,16:13:14,21.249,N,68.134,W
8/31/2010,16:15:14,21.253,N,68.14,W
8/31/2010,16:17:14,21.257,N,68.147,W
8/31/2010,16:19:14,21.262,N,68.153,W
8/31/2010,16:21:14,21.266,N,68.16,W
8/31/2010,16:23:14,21.271,N,68.166,W
8/31/2010,16:25:13,21.275,N,68.172,W
8/31/2010,16:27:13,21.28,N,68.179,W
8/31/2010,16:29:13,21.284,N,68.185,W
8/31/2010,16:31:13,21.289,N,68.192,W
8/31/2010,16:33:13,21.293,N,68.198,W
8/31/2010,16:35:13,21.298,N,68.204,W
8/31/2010,16:37:13,21.302,N,68.211,W
8/31/2010,16:39:14,21.307,N,68.217,W
8/31/2010,16:41:14,21.312,N,68.224,W
8/31/2010,16:43:14,21.316,N,68.23,W
8/31/2010,16:45:14,21.321,N,68.236,W
8/31/2010,16:47:14,21.326,N,68.243,W
8/31/2010,16:49:14,21.331,N,68.249,W
8/31/2010,16:51:14,21.335,N,68.256,W
8/31/2010,16:53:14,21.34,N,68.262,W
8/31/2010,16:55:13,21.345,N,68.268,W
8/31/2010,16:57:13,21.35,N,68.275,W
8/31/2010,16:59:13,21.355,N,68.281,W
8/31/2010,17:01:13,21.359,N,68.288,W
8/31/2010,17:03:13,21.364,N,68.294,W
8/31/2010,17:05:08,21.369,N,68.3,W
8/31/2010,17:07:07,21.373,N,68.306,W
8/31/2010,17:09:07,21.378,N,68.313,W
8/31/2010,17:11:07,21.382,N,68.319,W
8/31/2010,17:13:07,21.387,N,68.326,W
8/31/2010,17:15:07,21.391,N,68.332,W
8/31/2010,17:17:07,21.396,N,68.338,W
8/31/2010,17:19:07,21.4,N,68.345,W
8/31/2010,17:21:07,21.405,N,68.351,W
8/31/2010,17:23:08,21.409,N,68.358,W
8/31/2010,17:25:08,21.414,N,68.364,W
8/31/2010,17:27:08,21.418,N,68.37,W
8/31/2010,17:29:08,21.423,N,68.377,W
8/31/2010,17:31:08,21.428,N,68.383,W
8/31/2010,17:33:08,21.432,N,68.389,W
8/31/2010,17:35:08,21.437,N,68.396,W
8/31/2010,17:37:07,21.441,N,68.402,W
8/31/2010,17:39:07,21.446,N,68.409,W
8/31/2010,17:41:07,21.45,N,68.415,W
8/31/2010,17:43:07,21.455,N,68.421,W
8/31/2010,17:45:07,21.459,N,68.428,W
8/31/2010,17:47:07,21.464,N,68.434,W
8/31/2010,17:49:07,21.469,N,68.441,W
8/31/2010,17:51:07,21.473,N,68.447,W
8/31/2010,17:53:08,21.478,N,68.453,W
8/31/2010,17:55:08,21.482,N,68.46,W
8/31/2010,17:57:08,21.487,N,68.466,W
8/31/2010,17:59:08,21.492,N,68.473,W
8/31/2010,18:01:08,21.496,N,68.479,W
8/31/2010,18:03:08,21.501,N,68.485,W
8/31/2010,18:05:08,21.505,N,68.492,W
8/31/2010,18:07:07,21.51,N,68.498,W
8/31/2010,18:09:07,21.515,N,68.504,W
8/31/2010,18:11:07,21.519,N,68.511,W
8/31/2010,18:13:07,21.524,N,68.517,W
8/31/2010,18:15:07,21.529,N,68.524,W
8/31/2010,18:17:07,21.533,N,68.53,W
8/31/2010,18:19:07,21.538,N,68.536,W
8/31/2010,18:21:07,21.543,N,68.543,W
8/31/2010,18:23:08,21.547,N,68.549,W
8/31/2010,18:25:08,21.552,N,68.556,W
8/31/2010,18:27:08,21.557,N,68.562,W
8/31/2010,18:29:08,21.562,N,68.568,W
8/31/2010,18:31:08,21.566,N,68.575,W
