Track,for,Jose,2017,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/11/2017,23:50:00,27.084,N,69.505,W
9/11/2017,23:52:00,27.087,N,69.504,W
9/11/2017,23:54:00,27.09,N,69.503,W
9/11/2017,23:56:00,27.094,N,69.502,W
9/11/2017,23:58:00,27.097,N,69.501,W
9/12/2017,0:00:00,27.1,N,69.5,W
9/12/2017,0:00:00,27.1,N,69.5,W
9/12/2017,0:01:59,27.103,N,69.5,W
9/12/2017,0:03:59,27.105,N,69.5,W
9/12/2017,0:05:59,27.108,N,69.5,W
9/12/2017,0:07:59,27.111,N,69.5,W
9/12/2017,0:09:59,27.113,N,69.5,W
9/12/2017,0:11:59,27.116,N,69.5,W
9/12/2017,0:13:59,27.119,N,69.5,W
9/12/2017,0:16:00,27.121,N,69.5,W
9/12/2017,0:18:00,27.124,N,69.5,W
9/12/2017,0:20:00,27.127,N,69.5,W
9/12/2017,0:22:00,27.129,N,69.5,W
9/12/2017,0:24:00,27.132,N,69.5,W
9/12/2017,0:26:00,27.135,N,69.499,W
9/12/2017,0:28:00,27.137,N,69.499,W
9/12/2017,0:30:00,27.14,N,69.499,W
9/12/2017,0:31:59,27.142,N,69.499,W
9/12/2017,0:33:59,27.145,N,69.499,W
9/12/2017,0:35:59,27.148,N,69.499,W
9/12/2017,0:37:59,27.15,N,69.499,W
9/12/2017,0:39:59,27.153,N,69.499,W
9/12/2017,0:41:59,27.155,N,69.498,W
9/12/2017,0:43:59,27.158,N,69.498,W
9/12/2017,0:46:00,27.16,N,69.498,W
9/12/2017,0:48:00,27.163,N,69.498,W
9/12/2017,0:50:00,27.165,N,69.498,W
9/12/2017,0:52:00,27.168,N,69.497,W
9/12/2017,0:54:00,27.17,N,69.497,W
9/12/2017,0:56:00,27.173,N,69.497,W
9/12/2017,0:58:00,27.175,N,69.497,W
9/12/2017,1:00:00,27.178,N,69.497,W
9/12/2017,1:01:59,27.18,N,69.496,W
9/12/2017,1:03:59,27.183,N,69.496,W
9/12/2017,1:05:59,27.185,N,69.496,W
9/12/2017,1:07:59,27.188,N,69.496,W
9/12/2017,1:09:59,27.19,N,69.495,W
9/12/2017,1:11:59,27.192,N,69.495,W
9/12/2017,1:13:59,27.195,N,69.495,W
9/12/2017,1:16:00,27.197,N,69.494,W
9/12/2017,1:18:00,27.2,N,69.494,W
9/12/2017,1:20:00,27.202,N,69.494,W
9/12/2017,1:22:00,27.204,N,69.493,W
9/12/2017,1:24:00,27.207,N,69.493,W
9/12/2017,1:26:00,27.209,N,69.493,W
9/12/2017,1:28:00,27.211,N,69.492,W
9/12/2017,1:30:00,27.214,N,69.492,W
9/12/2017,1:31:59,27.216,N,69.492,W
9/12/2017,1:33:59,27.218,N,69.491,W
9/12/2017,1:35:59,27.221,N,69.491,W
9/12/2017,1:37:59,27.223,N,69.491,W
9/12/2017,1:39:59,27.225,N,69.49,W
9/12/2017,1:41:59,27.228,N,69.49,W
9/12/2017,1:43:59,27.23,N,69.489,W
9/12/2017,1:46:00,27.232,N,69.489,W
9/12/2017,1:48:00,27.234,N,69.488,W
9/12/2017,1:50:00,27.237,N,69.488,W
9/12/2017,1:52:00,27.239,N,69.487,W
9/12/2017,1:54:00,27.241,N,69.487,W
9/12/2017,1:56:00,27.243,N,69.487,W
9/12/2017,1:58:00,27.245,N,69.486,W
9/12/2017,2:00:00,27.248,N,69.486,W
9/12/2017,2:01:59,27.25,N,69.485,W
9/12/2017,2:03:59,27.252,N,69.485,W
9/12/2017,2:05:59,27.254,N,69.484,W
9/12/2017,2:07:59,27.256,N,69.484,W
9/12/2017,2:09:59,27.259,N,69.483,W
9/12/2017,2:11:59,27.261,N,69.482,W
9/12/2017,2:13:59,27.263,N,69.482,W
9/12/2017,2:16:00,27.265,N,69.481,W
9/12/2017,2:18:00,27.267,N,69.481,W
9/12/2017,2:20:00,27.269,N,69.48,W
9/12/2017,2:22:00,27.271,N,69.48,W
9/12/2017,2:24:00,27.273,N,69.479,W
9/12/2017,2:26:00,27.275,N,69.478,W
9/12/2017,2:28:00,27.278,N,69.478,W
9/12/2017,2:30:00,27.28,N,69.477,W
9/12/2017,2:31:59,27.282,N,69.477,W
9/12/2017,2:33:59,27.284,N,69.476,W
9/12/2017,2:35:59,27.286,N,69.475,W
9/12/2017,2:37:59,27.288,N,69.475,W
9/12/2017,2:39:59,27.29,N,69.474,W
9/12/2017,2:41:59,27.292,N,69.473,W
9/12/2017,2:43:59,27.294,N,69.473,W
9/12/2017,2:46:00,27.296,N,69.472,W
9/12/2017,2:48:00,27.298,N,69.471,W
9/12/2017,2:50:00,27.3,N,69.47,W
9/12/2017,2:52:00,27.302,N,69.47,W
9/12/2017,2:54:00,27.304,N,69.469,W
9/12/2017,2:56:00,27.306,N,69.468,W
9/12/2017,2:58:00,27.308,N,69.467,W
9/12/2017,3:00:00,27.309,N,69.467,W
9/12/2017,3:01:59,27.311,N,69.466,W
9/12/2017,3:03:59,27.313,N,69.465,W
9/12/2017,3:05:59,27.315,N,69.464,W
9/12/2017,3:07:59,27.317,N,69.464,W
9/12/2017,3:09:59,27.319,N,69.463,W
9/12/2017,3:11:59,27.321,N,69.462,W
9/12/2017,3:13:59,27.323,N,69.461,W
9/12/2017,3:16:00,27.325,N,69.46,W
9/12/2017,3:18:00,27.326,N,69.459,W
9/12/2017,3:20:00,27.328,N,69.459,W
9/12/2017,3:22:00,27.33,N,69.458,W
9/12/2017,3:24:00,27.332,N,69.457,W
9/12/2017,3:26:00,27.334,N,69.456,W
9/12/2017,3:28:00,27.335,N,69.455,W
9/12/2017,3:30:00,27.337,N,69.454,W
9/12/2017,3:31:59,27.339,N,69.453,W
9/12/2017,3:33:59,27.341,N,69.452,W
9/12/2017,3:35:59,27.343,N,69.451,W
9/12/2017,3:37:59,27.344,N,69.451,W
9/12/2017,3:39:59,27.346,N,69.45,W
9/12/2017,3:41:59,27.348,N,69.449,W
9/12/2017,3:43:59,27.349,N,69.448,W
9/12/2017,3:46:00,27.351,N,69.447,W
9/12/2017,3:48:00,27.353,N,69.446,W
9/12/2017,3:50:00,27.355,N,69.445,W
9/12/2017,3:52:00,27.356,N,69.444,W
9/12/2017,3:54:00,27.358,N,69.443,W
9/12/2017,3:56:00,27.36,N,69.442,W
9/12/2017,3:58:00,27.361,N,69.441,W
9/12/2017,4:00:00,27.363,N,69.44,W
9/12/2017,4:01:59,27.364,N,69.439,W
9/12/2017,4:03:59,27.366,N,69.438,W
9/12/2017,4:05:59,27.368,N,69.437,W
9/12/2017,4:07:59,27.369,N,69.435,W
9/12/2017,4:09:59,27.371,N,69.434,W
9/12/2017,4:11:59,27.372,N,69.433,W
9/12/2017,4:13:59,27.374,N,69.432,W
9/12/2017,4:16:00,27.376,N,69.431,W
9/12/2017,4:18:00,27.377,N,69.43,W
9/12/2017,4:20:00,27.379,N,69.429,W
9/12/2017,4:22:00,27.38,N,69.428,W
9/12/2017,4:24:00,27.382,N,69.427,W
9/12/2017,4:26:00,27.383,N,69.425,W
9/12/2017,4:28:00,27.385,N,69.424,W
9/12/2017,4:30:00,27.386,N,69.423,W
9/12/2017,4:31:59,27.388,N,69.422,W
9/12/2017,4:33:59,27.389,N,69.421,W
9/12/2017,4:35:59,27.391,N,69.419,W
9/12/2017,4:37:59,27.392,N,69.418,W
9/12/2017,4:39:59,27.394,N,69.417,W
9/12/2017,4:41:59,27.395,N,69.416,W
9/12/2017,4:43:59,27.396,N,69.415,W
9/12/2017,4:46:00,27.398,N,69.413,W
9/12/2017,4:48:00,27.399,N,69.412,W
9/12/2017,4:50:00,27.401,N,69.411,W
9/12/2017,4:52:00,27.402,N,69.409,W
9/12/2017,4:54:00,27.403,N,69.408,W
9/12/2017,4:56:00,27.405,N,69.407,W
9/12/2017,4:58:00,27.406,N,69.406,W
9/12/2017,5:00:00,27.407,N,69.404,W
9/12/2017,5:01:59,27.409,N,69.403,W
9/12/2017,5:03:59,27.41,N,69.402,W
9/12/2017,5:05:59,27.411,N,69.4,W
9/12/2017,5:07:59,27.413,N,69.399,W
9/12/2017,5:09:59,27.414,N,69.397,W
9/12/2017,5:11:59,27.415,N,69.396,W
9/12/2017,5:13:59,27.417,N,69.395,W
9/12/2017,5:16:00,27.418,N,69.393,W
9/12/2017,5:18:00,27.419,N,69.392,W
9/12/2017,5:20:00,27.42,N,69.39,W
9/12/2017,5:22:00,27.421,N,69.389,W
9/12/2017,5:24:00,27.423,N,69.388,W
9/12/2017,5:26:00,27.424,N,69.386,W
9/12/2017,5:28:00,27.425,N,69.385,W
9/12/2017,5:30:00,27.426,N,69.383,W
9/12/2017,5:31:59,27.427,N,69.382,W
9/12/2017,5:33:59,27.429,N,69.38,W
9/12/2017,5:35:59,27.43,N,69.379,W
9/12/2017,5:37:59,27.431,N,69.377,W
9/12/2017,5:39:59,27.432,N,69.376,W
9/12/2017,5:41:59,27.433,N,69.374,W
9/12/2017,5:43:59,27.434,N,69.373,W
9/12/2017,5:46:00,27.435,N,69.371,W
9/12/2017,5:48:00,27.437,N,69.369,W
9/12/2017,5:50:00,27.438,N,69.368,W
9/12/2017,5:52:00,27.439,N,69.366,W
9/12/2017,5:54:00,27.44,N,69.365,W
9/12/2017,5:56:00,27.441,N,69.363,W
9/12/2017,5:58:00,27.442,N,69.362,W
9/12/2017,6:00:00,27.443,N,69.36,W
9/12/2017,6:01:59,27.444,N,69.358,W
9/12/2017,6:03:59,27.445,N,69.357,W
9/12/2017,6:05:59,27.446,N,69.355,W
9/12/2017,6:07:59,27.447,N,69.353,W
9/12/2017,6:09:59,27.448,N,69.352,W
9/12/2017,6:11:59,27.449,N,69.35,W
9/12/2017,6:13:59,27.45,N,69.348,W
9/12/2017,6:16:00,27.451,N,69.347,W
9/12/2017,6:18:00,27.452,N,69.345,W
9/12/2017,6:20:00,27.453,N,69.343,W
9/12/2017,6:22:00,27.454,N,69.341,W
9/12/2017,6:24:00,27.454,N,69.34,W
9/12/2017,6:26:00,27.455,N,69.338,W
9/12/2017,6:28:00,27.456,N,69.336,W
9/12/2017,6:30:00,27.457,N,69.334,W
9/12/2017,6:31:59,27.458,N,69.333,W
9/12/2017,6:33:59,27.459,N,69.331,W
9/12/2017,6:35:59,27.46,N,69.329,W
9/12/2017,6:37:59,27.461,N,69.327,W
9/12/2017,6:39:59,27.461,N,69.325,W
9/12/2017,6:41:59,27.462,N,69.324,W
9/12/2017,6:43:59,27.463,N,69.322,W
9/12/2017,6:46:00,27.464,N,69.32,W
9/12/2017,6:48:00,27.465,N,69.318,W
9/12/2017,6:50:00,27.465,N,69.316,W
9/12/2017,6:52:00,27.466,N,69.314,W
9/12/2017,6:54:00,27.467,N,69.312,W
9/12/2017,6:56:00,27.468,N,69.31,W
9/12/2017,6:58:00,27.468,N,69.309,W
9/12/2017,7:00:00,27.469,N,69.307,W
9/12/2017,7:01:59,27.47,N,69.305,W
9/12/2017,7:03:59,27.47,N,69.303,W
9/12/2017,7:05:59,27.471,N,69.301,W
9/12/2017,7:07:59,27.472,N,69.299,W
9/12/2017,7:09:59,27.472,N,69.297,W
9/12/2017,7:11:59,27.473,N,69.295,W
9/12/2017,7:13:59,27.474,N,69.293,W
9/12/2017,7:16:00,27.474,N,69.291,W
9/12/2017,7:18:00,27.475,N,69.289,W
9/12/2017,7:20:00,27.476,N,69.287,W
9/12/2017,7:22:00,27.476,N,69.285,W
9/12/2017,7:24:00,27.477,N,69.283,W
9/12/2017,7:26:00,27.477,N,69.281,W
9/12/2017,7:28:00,27.478,N,69.278,W
9/12/2017,7:30:00,27.478,N,69.276,W
9/12/2017,7:31:59,27.479,N,69.274,W
9/12/2017,7:33:59,27.48,N,69.272,W
9/12/2017,7:35:59,27.48,N,69.27,W
9/12/2017,7:37:59,27.481,N,69.268,W
9/12/2017,7:39:59,27.481,N,69.266,W
9/12/2017,7:41:59,27.482,N,69.264,W
9/12/2017,7:43:59,27.482,N,69.262,W
9/12/2017,7:46:00,27.482,N,69.259,W
9/12/2017,7:48:00,27.483,N,69.257,W
9/12/2017,7:50:00,27.483,N,69.255,W
9/12/2017,7:52:00,27.484,N,69.253,W
9/12/2017,7:54:00,27.484,N,69.251,W
9/12/2017,7:56:00,27.485,N,69.248,W
9/12/2017,7:58:00,27.485,N,69.246,W
9/12/2017,8:00:00,27.485,N,69.244,W
9/12/2017,8:01:59,27.486,N,69.242,W
9/12/2017,8:03:59,27.486,N,69.239,W
9/12/2017,8:05:59,27.487,N,69.237,W
9/12/2017,8:07:59,27.487,N,69.235,W
9/12/2017,8:09:59,27.487,N,69.232,W
9/12/2017,8:11:59,27.488,N,69.23,W
9/12/2017,8:13:59,27.488,N,69.228,W
9/12/2017,8:16:00,27.488,N,69.226,W
9/12/2017,8:18:00,27.488,N,69.223,W
9/12/2017,8:20:00,27.489,N,69.221,W
9/12/2017,8:22:00,27.489,N,69.218,W
9/12/2017,8:24:00,27.489,N,69.216,W
9/12/2017,8:26:00,27.489,N,69.214,W
9/12/2017,8:28:00,27.49,N,69.211,W
9/12/2017,8:30:00,27.49,N,69.209,W
9/12/2017,8:31:59,27.49,N,69.206,W
9/12/2017,8:33:59,27.49,N,69.204,W
9/12/2017,8:35:59,27.491,N,69.202,W
9/12/2017,8:37:59,27.491,N,69.199,W
9/12/2017,8:39:59,27.491,N,69.197,W
9/12/2017,8:41:59,27.491,N,69.194,W
9/12/2017,8:43:59,27.491,N,69.192,W
9/12/2017,8:46:00,27.491,N,69.189,W
9/12/2017,8:48:00,27.491,N,69.187,W
9/12/2017,8:50:00,27.492,N,69.184,W
9/12/2017,8:52:00,27.492,N,69.182,W
9/12/2017,8:54:00,27.492,N,69.179,W
9/12/2017,8:56:00,27.492,N,69.177,W
9/12/2017,8:58:00,27.492,N,69.174,W
9/12/2017,9:00:00,27.492,N,69.172,W
9/12/2017,9:01:59,27.492,N,69.169,W
9/12/2017,9:03:59,27.492,N,69.166,W
9/12/2017,9:05:59,27.492,N,69.164,W
9/12/2017,9:07:59,27.492,N,69.161,W
9/12/2017,9:09:59,27.492,N,69.159,W
9/12/2017,9:11:59,27.492,N,69.156,W
9/12/2017,9:13:59,27.492,N,69.153,W
9/12/2017,9:16:00,27.492,N,69.151,W
9/12/2017,9:18:00,27.492,N,69.148,W
9/12/2017,9:20:00,27.492,N,69.146,W
9/12/2017,9:22:00,27.492,N,69.143,W
9/12/2017,9:24:00,27.492,N,69.14,W
9/12/2017,9:26:00,27.492,N,69.137,W
9/12/2017,9:28:00,27.492,N,69.135,W
9/12/2017,9:30:00,27.492,N,69.132,W
9/12/2017,9:31:59,27.491,N,69.129,W
9/12/2017,9:33:59,27.491,N,69.127,W
9/12/2017,9:35:59,27.491,N,69.124,W
9/12/2017,9:37:59,27.491,N,69.121,W
9/12/2017,9:39:59,27.491,N,69.118,W
9/12/2017,9:41:59,27.491,N,69.116,W
9/12/2017,9:43:59,27.491,N,69.113,W
9/12/2017,9:46:00,27.49,N,69.11,W
9/12/2017,9:48:00,27.49,N,69.107,W
9/12/2017,9:50:00,27.49,N,69.104,W
9/12/2017,9:52:00,27.49,N,69.102,W
9/12/2017,9:54:00,27.49,N,69.099,W
9/12/2017,9:56:00,27.489,N,69.096,W
9/12/2017,9:58:00,27.489,N,69.093,W
9/12/2017,10:00:00,27.489,N,69.09,W
9/12/2017,10:01:59,27.489,N,69.087,W
9/12/2017,10:03:59,27.488,N,69.085,W
9/12/2017,10:05:59,27.488,N,69.082,W
9/12/2017,10:07:59,27.488,N,69.079,W
9/12/2017,10:09:59,27.488,N,69.076,W
9/12/2017,10:11:59,27.487,N,69.073,W
9/12/2017,10:13:59,27.487,N,69.07,W
9/12/2017,10:16:00,27.487,N,69.067,W
9/12/2017,10:18:00,27.486,N,69.064,W
9/12/2017,10:20:00,27.486,N,69.061,W
9/12/2017,10:22:00,27.486,N,69.058,W
9/12/2017,10:24:00,27.485,N,69.055,W
9/12/2017,10:26:00,27.485,N,69.052,W
9/12/2017,10:28:00,27.484,N,69.05,W
9/12/2017,10:30:00,27.484,N,69.047,W
9/12/2017,10:31:59,27.484,N,69.044,W
9/12/2017,10:33:59,27.483,N,69.041,W
9/12/2017,10:35:59,27.483,N,69.038,W
9/12/2017,10:37:59,27.482,N,69.034,W
9/12/2017,10:39:59,27.482,N,69.031,W
9/12/2017,10:41:59,27.481,N,69.028,W
9/12/2017,10:43:59,27.481,N,69.025,W
9/12/2017,10:46:00,27.48,N,69.022,W
9/12/2017,10:48:00,27.48,N,69.019,W
9/12/2017,10:50:00,27.48,N,69.016,W
9/12/2017,10:52:00,27.479,N,69.013,W
9/12/2017,10:54:00,27.478,N,69.01,W
9/12/2017,10:56:00,27.478,N,69.007,W
9/12/2017,10:58:00,27.477,N,69.004,W
9/12/2017,11:00:00,27.477,N,69.001,W
9/12/2017,11:01:59,27.476,N,68.998,W
9/12/2017,11:03:59,27.476,N,68.994,W
9/12/2017,11:05:59,27.475,N,68.991,W
9/12/2017,11:07:59,27.475,N,68.988,W
9/12/2017,11:09:59,27.474,N,68.985,W
9/12/2017,11:11:59,27.473,N,68.982,W
9/12/2017,11:13:59,27.473,N,68.979,W
9/12/2017,11:16:00,27.472,N,68.975,W
9/12/2017,11:18:00,27.472,N,68.972,W
9/12/2017,11:20:00,27.471,N,68.969,W
9/12/2017,11:22:00,27.47,N,68.966,W
9/12/2017,11:24:00,27.47,N,68.963,W
9/12/2017,11:26:00,27.469,N,68.959,W
9/12/2017,11:28:00,27.468,N,68.956,W
9/12/2017,11:30:00,27.468,N,68.953,W
9/12/2017,11:31:59,27.467,N,68.95,W
9/12/2017,11:33:59,27.466,N,68.946,W
9/12/2017,11:35:59,27.466,N,68.943,W
9/12/2017,11:37:59,27.465,N,68.94,W
9/12/2017,11:39:59,27.464,N,68.937,W
9/12/2017,11:41:59,27.463,N,68.933,W
9/12/2017,11:43:59,27.463,N,68.93,W
9/12/2017,11:46:00,27.462,N,68.927,W
9/12/2017,11:48:00,27.461,N,68.923,W
9/12/2017,11:50:00,27.46,N,68.92,W
9/12/2017,11:52:00,27.46,N,68.917,W
9/12/2017,11:54:00,27.459,N,68.913,W
9/12/2017,11:56:00,27.458,N,68.91,W
9/12/2017,11:58:00,27.457,N,68.907,W
9/12/2017,12:00:00,27.456,N,68.903,W
9/12/2017,12:01:59,27.455,N,68.9,W
9/12/2017,12:03:59,27.455,N,68.897,W
9/12/2017,12:05:59,27.454,N,68.893,W
9/12/2017,12:07:59,27.453,N,68.89,W
9/12/2017,12:09:59,27.452,N,68.886,W
9/12/2017,12:11:59,27.451,N,68.883,W
9/12/2017,12:13:59,27.45,N,68.88,W
9/12/2017,12:16:00,27.449,N,68.876,W
9/12/2017,12:18:00,27.449,N,68.873,W
9/12/2017,12:20:00,27.448,N,68.869,W
9/12/2017,12:22:00,27.447,N,68.866,W
9/12/2017,12:24:00,27.446,N,68.862,W
9/12/2017,12:26:00,27.445,N,68.859,W
9/12/2017,12:28:00,27.444,N,68.855,W
9/12/2017,12:30:00,27.443,N,68.852,W
9/12/2017,12:31:59,27.442,N,68.848,W
9/12/2017,12:33:59,27.441,N,68.845,W
9/12/2017,12:35:59,27.44,N,68.841,W
9/12/2017,12:37:59,27.439,N,68.838,W
9/12/2017,12:39:59,27.438,N,68.834,W
9/12/2017,12:41:59,27.437,N,68.831,W
9/12/2017,12:43:59,27.436,N,68.827,W
9/12/2017,12:46:00,27.435,N,68.824,W
9/12/2017,12:48:00,27.434,N,68.82,W
9/12/2017,12:50:00,27.433,N,68.817,W
9/12/2017,12:52:00,27.432,N,68.813,W
9/12/2017,12:54:00,27.431,N,68.81,W
9/12/2017,12:56:00,27.43,N,68.806,W
9/12/2017,12:58:00,27.429,N,68.802,W
9/12/2017,13:00:00,27.428,N,68.799,W
9/12/2017,13:01:59,27.427,N,68.795,W
9/12/2017,13:03:59,27.425,N,68.792,W
9/12/2017,13:05:59,27.424,N,68.788,W
9/12/2017,13:07:59,27.423,N,68.784,W
9/12/2017,13:09:59,27.422,N,68.781,W
9/12/2017,13:11:59,27.421,N,68.777,W
9/12/2017,13:13:59,27.42,N,68.773,W
9/12/2017,13:16:00,27.419,N,68.77,W
9/12/2017,13:18:00,27.418,N,68.766,W
9/12/2017,13:20:00,27.416,N,68.763,W
9/12/2017,13:22:00,27.415,N,68.759,W
9/12/2017,13:24:00,27.414,N,68.755,W
9/12/2017,13:26:00,27.413,N,68.752,W
9/12/2017,13:28:00,27.412,N,68.748,W
9/12/2017,13:30:00,27.41,N,68.744,W
9/12/2017,13:31:59,27.409,N,68.74,W
9/12/2017,13:33:59,27.408,N,68.737,W
9/12/2017,13:35:59,27.407,N,68.733,W
9/12/2017,13:37:59,27.406,N,68.729,W
9/12/2017,13:39:59,27.404,N,68.726,W
9/12/2017,13:41:59,27.403,N,68.722,W
9/12/2017,13:43:59,27.402,N,68.718,W
9/12/2017,13:46:00,27.401,N,68.714,W
9/12/2017,13:48:00,27.399,N,68.711,W
9/12/2017,13:50:00,27.398,N,68.707,W
9/12/2017,13:52:00,27.397,N,68.703,W
9/12/2017,13:54:00,27.395,N,68.699,W
9/12/2017,13:56:00,27.394,N,68.695,W
9/12/2017,13:58:00,27.393,N,68.692,W
9/12/2017,14:00:00,27.391,N,68.688,W
9/12/2017,14:01:59,27.39,N,68.684,W
9/12/2017,14:03:59,27.389,N,68.68,W
9/12/2017,14:05:59,27.387,N,68.676,W
9/12/2017,14:07:59,27.386,N,68.673,W
9/12/2017,14:09:59,27.385,N,68.669,W
9/12/2017,14:11:59,27.383,N,68.665,W
9/12/2017,14:13:59,27.382,N,68.661,W
9/12/2017,14:16:00,27.381,N,68.657,W
9/12/2017,14:18:00,27.379,N,68.653,W
9/12/2017,14:20:00,27.378,N,68.65,W
9/12/2017,14:22:00,27.376,N,68.646,W
9/12/2017,14:24:00,27.375,N,68.642,W
9/12/2017,14:26:00,27.374,N,68.638,W
9/12/2017,14:28:00,27.372,N,68.634,W
9/12/2017,14:30:00,27.371,N,68.63,W
9/12/2017,14:31:59,27.369,N,68.626,W
9/12/2017,14:33:59,27.368,N,68.622,W
9/12/2017,14:35:59,27.366,N,68.619,W
9/12/2017,14:37:59,27.365,N,68.615,W
9/12/2017,14:39:59,27.363,N,68.611,W
9/12/2017,14:41:59,27.362,N,68.607,W
9/12/2017,14:43:59,27.36,N,68.603,W
9/12/2017,14:46:00,27.359,N,68.599,W
9/12/2017,14:48:00,27.357,N,68.595,W
9/12/2017,14:50:00,27.356,N,68.591,W
9/12/2017,14:52:00,27.354,N,68.587,W
9/12/2017,14:54:00,27.353,N,68.583,W
9/12/2017,14:56:00,27.351,N,68.579,W
9/12/2017,14:58:00,27.35,N,68.575,W
9/12/2017,15:00:00,27.348,N,68.571,W
9/12/2017,15:01:59,27.347,N,68.567,W
9/12/2017,15:03:59,27.345,N,68.563,W
9/12/2017,15:05:59,27.344,N,68.559,W
9/12/2017,15:07:59,27.342,N,68.555,W
9/12/2017,15:09:59,27.34,N,68.551,W
9/12/2017,15:11:59,27.339,N,68.547,W
9/12/2017,15:13:59,27.337,N,68.543,W
9/12/2017,15:16:00,27.336,N,68.539,W
9/12/2017,15:18:00,27.334,N,68.535,W
9/12/2017,15:20:00,27.332,N,68.531,W
9/12/2017,15:22:00,27.331,N,68.527,W
9/12/2017,15:24:00,27.329,N,68.523,W
9/12/2017,15:26:00,27.327,N,68.519,W
9/12/2017,15:28:00,27.326,N,68.515,W
9/12/2017,15:30:00,27.324,N,68.511,W
9/12/2017,15:31:59,27.322,N,68.507,W
9/12/2017,15:33:59,27.321,N,68.503,W
9/12/2017,15:35:59,27.319,N,68.499,W
9/12/2017,15:37:59,27.317,N,68.495,W
9/12/2017,15:39:59,27.316,N,68.49,W
9/12/2017,15:41:59,27.314,N,68.486,W
9/12/2017,15:43:59,27.312,N,68.482,W
9/12/2017,15:46:00,27.311,N,68.478,W
9/12/2017,15:48:00,27.309,N,68.474,W
9/12/2017,15:50:00,27.307,N,68.47,W
9/12/2017,15:52:00,27.305,N,68.466,W
9/12/2017,15:54:00,27.304,N,68.462,W
9/12/2017,15:56:00,27.302,N,68.458,W
9/12/2017,15:58:00,27.3,N,68.453,W
9/12/2017,16:00:00,27.298,N,68.449,W
9/12/2017,16:01:59,27.297,N,68.445,W
9/12/2017,16:03:59,27.295,N,68.441,W
9/12/2017,16:05:59,27.293,N,68.437,W
9/12/2017,16:07:59,27.291,N,68.433,W
9/12/2017,16:09:59,27.289,N,68.429,W
9/12/2017,16:11:59,27.288,N,68.424,W
9/12/2017,16:13:59,27.286,N,68.42,W
9/12/2017,16:16:00,27.284,N,68.416,W
9/12/2017,16:18:00,27.282,N,68.412,W
9/12/2017,16:20:00,27.28,N,68.408,W
9/12/2017,16:22:00,27.279,N,68.403,W
9/12/2017,16:24:00,27.277,N,68.399,W
9/12/2017,16:26:00,27.275,N,68.395,W
9/12/2017,16:28:00,27.273,N,68.391,W
9/12/2017,16:30:00,27.271,N,68.387,W
9/12/2017,16:31:59,27.269,N,68.382,W
9/12/2017,16:33:59,27.267,N,68.378,W
9/12/2017,16:35:59,27.266,N,68.374,W
9/12/2017,16:37:59,27.264,N,68.37,W
9/12/2017,16:39:59,27.262,N,68.366,W
9/12/2017,16:41:59,27.26,N,68.361,W
9/12/2017,16:43:59,27.258,N,68.357,W
9/12/2017,16:46:00,27.256,N,68.353,W
9/12/2017,16:48:00,27.254,N,68.349,W
9/12/2017,16:50:00,27.252,N,68.344,W
9/12/2017,16:52:00,27.25,N,68.34,W
9/12/2017,16:54:00,27.248,N,68.336,W
9/12/2017,16:56:00,27.246,N,68.332,W
9/12/2017,16:58:00,27.244,N,68.327,W
9/12/2017,17:00:00,27.242,N,68.323,W
9/12/2017,17:01:59,27.24,N,68.319,W
9/12/2017,17:03:59,27.238,N,68.314,W
9/12/2017,17:05:59,27.237,N,68.31,W
9/12/2017,17:07:59,27.235,N,68.306,W
9/12/2017,17:09:59,27.233,N,68.302,W
9/12/2017,17:11:59,27.231,N,68.297,W
9/12/2017,17:13:59,27.229,N,68.293,W
9/12/2017,17:16:00,27.227,N,68.289,W
9/12/2017,17:18:00,27.225,N,68.284,W
9/12/2017,17:20:00,27.223,N,68.28,W
9/12/2017,17:22:00,27.22,N,68.276,W
9/12/2017,17:24:00,27.218,N,68.271,W
9/12/2017,17:26:00,27.216,N,68.267,W
9/12/2017,17:28:00,27.214,N,68.263,W
9/12/2017,17:30:00,27.212,N,68.258,W
9/12/2017,17:31:59,27.21,N,68.254,W
9/12/2017,17:33:59,27.208,N,68.25,W
9/12/2017,17:35:59,27.206,N,68.245,W
9/12/2017,17:37:59,27.204,N,68.241,W
9/12/2017,17:39:59,27.202,N,68.237,W
9/12/2017,17:41:59,27.2,N,68.232,W
9/12/2017,17:43:59,27.198,N,68.228,W
9/12/2017,17:46:00,27.196,N,68.223,W
9/12/2017,17:48:00,27.194,N,68.219,W
9/12/2017,17:50:00,27.192,N,68.215,W
9/12/2017,17:52:00,27.189,N,68.21,W
9/12/2017,17:54:00,27.187,N,68.206,W
9/12/2017,17:56:00,27.185,N,68.202,W
9/12/2017,17:58:00,27.183,N,68.197,W
9/12/2017,18:00:00,27.181,N,68.193,W
9/12/2017,18:01:59,27.179,N,68.188,W
9/12/2017,18:03:59,27.177,N,68.184,W
9/12/2017,18:05:59,27.174,N,68.18,W
9/12/2017,18:07:59,27.172,N,68.175,W
9/12/2017,18:09:59,27.17,N,68.171,W
9/12/2017,18:11:59,27.168,N,68.166,W
9/12/2017,18:13:59,27.166,N,68.162,W
9/12/2017,18:16:00,27.164,N,68.158,W
9/12/2017,18:18:00,27.161,N,68.153,W
9/12/2017,18:20:00,27.159,N,68.149,W
