Track,for,Hanna,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/4/2008,2:26:00,23.198,N,72.131,W
9/4/2008,2:28:00,23.195,N,72.13,W
9/4/2008,2:30:00,23.192,N,72.129,W
9/4/2008,2:31:59,23.188,N,72.128,W
9/4/2008,2:33:59,23.185,N,72.127,W
9/4/2008,2:35:59,23.181,N,72.126,W
9/4/2008,2:37:59,23.178,N,72.125,W
9/4/2008,2:39:59,23.174,N,72.123,W
9/4/2008,2:41:59,23.17,N,72.122,W
9/4/2008,2:43:59,23.167,N,72.121,W
9/4/2008,2:46:00,23.163,N,72.12,W
9/4/2008,2:48:00,23.159,N,72.119,W
9/4/2008,2:50:00,23.155,N,72.117,W
9/4/2008,2:52:00,23.151,N,72.116,W
9/4/2008,2:54:00,23.147,N,72.115,W
9/4/2008,2:56:00,23.144,N,72.114,W
9/4/2008,2:58:00,23.14,N,72.112,W
9/4/2008,3:00:00,23.136,N,72.111,W
9/4/2008,3:01:59,23.132,N,72.11,W
9/4/2008,3:03:59,23.128,N,72.109,W
9/4/2008,3:05:59,23.124,N,72.107,W
9/4/2008,3:07:59,23.12,N,72.106,W
9/4/2008,3:09:59,23.117,N,72.105,W
9/4/2008,3:11:59,23.113,N,72.104,W
9/4/2008,3:13:59,23.109,N,72.103,W
9/4/2008,3:16:00,23.105,N,72.101,W
9/4/2008,3:18:00,23.102,N,72.1,W
9/4/2008,3:20:00,23.098,N,72.099,W
9/4/2008,3:22:00,23.095,N,72.098,W
9/4/2008,3:24:00,23.091,N,72.097,W
9/4/2008,3:26:00,23.088,N,72.096,W
9/4/2008,3:28:00,23.084,N,72.095,W
9/4/2008,3:30:00,23.081,N,72.094,W
9/4/2008,3:31:59,23.078,N,72.093,W
9/4/2008,3:33:59,23.075,N,72.092,W
9/4/2008,3:35:59,23.072,N,72.091,W
9/4/2008,3:37:59,23.069,N,72.091,W
9/4/2008,3:39:59,23.066,N,72.09,W
9/4/2008,3:41:59,23.063,N,72.089,W
9/4/2008,3:43:59,23.061,N,72.089,W
9/4/2008,3:46:00,23.058,N,72.088,W
9/4/2008,3:48:00,23.056,N,72.088,W
9/4/2008,3:50:00,23.053,N,72.087,W
9/4/2008,3:52:00,23.051,N,72.087,W
9/4/2008,3:54:00,23.049,N,72.087,W
9/4/2008,3:56:00,23.047,N,72.086,W
9/4/2008,3:58:00,23.046,N,72.086,W
9/4/2008,4:00:00,23.044,N,72.086,W
9/4/2008,4:01:59,23.043,N,72.086,W
9/4/2008,4:03:59,23.041,N,72.086,W
9/4/2008,4:05:59,23.04,N,72.086,W
9/4/2008,4:07:59,23.039,N,72.086,W
9/4/2008,4:09:59,23.039,N,72.087,W
9/4/2008,4:11:59,23.038,N,72.087,W
9/4/2008,4:13:59,23.038,N,72.088,W
9/4/2008,4:16:00,23.037,N,72.088,W
9/4/2008,4:18:00,23.037,N,72.089,W
9/4/2008,4:20:00,23.037,N,72.09,W
9/4/2008,4:22:00,23.038,N,72.09,W
9/4/2008,4:24:00,23.038,N,72.091,W
9/4/2008,4:26:00,23.039,N,72.093,W
9/4/2008,4:28:00,23.04,N,72.094,W
9/4/2008,4:30:00,23.041,N,72.095,W
9/4/2008,4:31:59,23.042,N,72.096,W
9/4/2008,4:33:59,23.044,N,72.098,W
9/4/2008,4:35:59,23.045,N,72.099,W
9/4/2008,4:37:59,23.047,N,72.101,W
9/4/2008,4:39:59,23.049,N,72.103,W
9/4/2008,4:41:59,23.051,N,72.104,W
9/4/2008,4:43:59,23.054,N,72.106,W
9/4/2008,4:46:00,23.056,N,72.108,W
9/4/2008,4:48:00,23.059,N,72.11,W
9/4/2008,4:50:00,23.061,N,72.112,W
9/4/2008,4:52:00,23.064,N,72.114,W
9/4/2008,4:54:00,23.068,N,72.117,W
9/4/2008,4:56:00,23.071,N,72.119,W
9/4/2008,4:58:00,23.074,N,72.122,W
9/4/2008,5:00:00,23.078,N,72.124,W
9/4/2008,5:01:59,23.082,N,72.127,W
9/4/2008,5:03:59,23.086,N,72.129,W
9/4/2008,5:05:59,23.09,N,72.132,W
9/4/2008,5:07:59,23.094,N,72.135,W
9/4/2008,5:09:59,23.098,N,72.138,W
9/4/2008,5:11:59,23.103,N,72.141,W
9/4/2008,5:13:59,23.107,N,72.144,W
9/4/2008,5:16:00,23.112,N,72.147,W
9/4/2008,5:18:00,23.117,N,72.15,W
9/4/2008,5:20:00,23.122,N,72.153,W
9/4/2008,5:22:00,23.127,N,72.157,W
9/4/2008,5:24:00,23.133,N,72.16,W
9/4/2008,5:26:00,23.138,N,72.163,W
9/4/2008,5:28:00,23.144,N,72.167,W
9/4/2008,5:30:00,23.149,N,72.17,W
9/4/2008,5:31:59,23.155,N,72.174,W
9/4/2008,5:33:59,23.161,N,72.178,W
9/4/2008,5:35:59,23.167,N,72.181,W
9/4/2008,5:37:59,23.173,N,72.185,W
9/4/2008,5:39:59,23.179,N,72.189,W
9/4/2008,5:41:59,23.186,N,72.193,W
9/4/2008,5:43:59,23.192,N,72.197,W
9/4/2008,5:46:00,23.199,N,72.201,W
9/4/2008,5:48:00,23.206,N,72.205,W
9/4/2008,5:50:00,23.213,N,72.209,W
9/4/2008,5:52:00,23.219,N,72.213,W
9/4/2008,5:54:00,23.227,N,72.218,W
9/4/2008,5:56:00,23.234,N,72.222,W
9/4/2008,5:58:00,23.241,N,72.226,W
9/4/2008,6:00:00,23.248,N,72.231,W
9/4/2008,6:01:59,23.256,N,72.235,W
9/4/2008,6:03:59,23.263,N,72.239,W
9/4/2008,6:04:14,23.264,N,72.24,W
9/4/2008,6:06:14,23.275,N,72.243,W
9/4/2008,6:08:14,23.287,N,72.246,W
9/4/2008,6:10:13,23.298,N,72.25,W
9/4/2008,6:12:13,23.309,N,72.253,W
9/4/2008,6:14:13,23.32,N,72.257,W
9/4/2008,6:16:13,23.331,N,72.26,W
9/4/2008,6:18:13,23.342,N,72.264,W
9/4/2008,6:20:13,23.352,N,72.268,W
9/4/2008,6:22:13,23.363,N,72.272,W
9/4/2008,6:24:14,23.373,N,72.276,W
9/4/2008,6:26:14,23.383,N,72.28,W
9/4/2008,6:28:14,23.393,N,72.284,W
9/4/2008,6:30:14,23.403,N,72.289,W
9/4/2008,6:32:14,23.413,N,72.293,W
9/4/2008,6:34:14,23.422,N,72.298,W
9/4/2008,6:36:14,23.432,N,72.302,W
9/4/2008,6:38:14,23.441,N,72.307,W
9/4/2008,6:40:13,23.451,N,72.312,W
9/4/2008,6:42:13,23.46,N,72.317,W
9/4/2008,6:44:13,23.469,N,72.322,W
9/4/2008,6:46:13,23.478,N,72.327,W
9/4/2008,6:48:13,23.487,N,72.332,W
9/4/2008,6:50:13,23.496,N,72.337,W
9/4/2008,6:52:13,23.504,N,72.343,W
9/4/2008,6:54:14,23.513,N,72.348,W
9/4/2008,6:56:14,23.521,N,72.354,W
9/4/2008,6:58:14,23.53,N,72.359,W
9/4/2008,7:00:14,23.538,N,72.365,W
9/4/2008,7:02:14,23.546,N,72.371,W
9/4/2008,7:04:14,23.554,N,72.377,W
9/4/2008,7:06:14,23.562,N,72.383,W
9/4/2008,7:08:14,23.57,N,72.388,W
9/4/2008,7:10:13,23.578,N,72.395,W
9/4/2008,7:12:13,23.585,N,72.401,W
9/4/2008,7:14:13,23.593,N,72.407,W
9/4/2008,7:16:13,23.601,N,72.413,W
9/4/2008,7:18:13,23.608,N,72.42,W
9/4/2008,7:20:13,23.615,N,72.426,W
9/4/2008,7:22:13,23.623,N,72.432,W
9/4/2008,7:24:14,23.63,N,72.439,W
9/4/2008,7:26:14,23.637,N,72.446,W
9/4/2008,7:28:14,23.644,N,72.452,W
9/4/2008,7:30:14,23.651,N,72.459,W
9/4/2008,7:32:14,23.658,N,72.466,W
9/4/2008,7:34:14,23.665,N,72.473,W
9/4/2008,7:34:21,23.665,N,72.473,W
9/4/2008,7:36:21,23.673,N,72.48,W
9/4/2008,7:38:21,23.68,N,72.488,W
9/4/2008,7:40:21,23.687,N,72.495,W
9/4/2008,7:42:21,23.695,N,72.503,W
9/4/2008,7:44:20,23.702,N,72.511,W
9/4/2008,7:46:20,23.709,N,72.518,W
9/4/2008,7:48:20,23.716,N,72.526,W
9/4/2008,7:50:20,23.723,N,72.534,W
9/4/2008,7:52:20,23.73,N,72.542,W
9/4/2008,7:54:20,23.737,N,72.55,W
9/4/2008,7:56:20,23.744,N,72.559,W
9/4/2008,7:58:21,23.75,N,72.567,W
9/4/2008,8:00:21,23.757,N,72.575,W
9/4/2008,8:02:21,23.763,N,72.583,W
9/4/2008,8:04:21,23.77,N,72.592,W
9/4/2008,8:06:21,23.776,N,72.6,W
9/4/2008,8:08:21,23.782,N,72.608,W
9/4/2008,8:10:21,23.788,N,72.617,W
9/4/2008,8:12:21,23.794,N,72.625,W
9/4/2008,8:14:20,23.8,N,72.633,W
9/4/2008,8:16:20,23.806,N,72.642,W
9/4/2008,8:18:20,23.812,N,72.65,W
9/4/2008,8:20:20,23.818,N,72.658,W
9/4/2008,8:22:20,23.823,N,72.667,W
9/4/2008,8:24:20,23.829,N,72.675,W
9/4/2008,8:26:20,23.834,N,72.683,W
9/4/2008,8:28:21,23.84,N,72.691,W
9/4/2008,8:30:21,23.845,N,72.699,W
9/4/2008,8:32:21,23.85,N,72.707,W
9/4/2008,8:34:21,23.855,N,72.715,W
9/4/2008,8:36:21,23.86,N,72.723,W
9/4/2008,8:38:21,23.865,N,72.731,W
9/4/2008,8:40:21,23.87,N,72.738,W
9/4/2008,8:42:21,23.875,N,72.746,W
9/4/2008,8:44:20,23.879,N,72.753,W
9/4/2008,8:46:20,23.884,N,72.76,W
9/4/2008,8:48:20,23.889,N,72.768,W
9/4/2008,8:50:20,23.893,N,72.775,W
9/4/2008,8:52:20,23.897,N,72.781,W
9/4/2008,8:54:20,23.902,N,72.788,W
9/4/2008,8:56:20,23.906,N,72.795,W
9/4/2008,8:58:21,23.91,N,72.801,W
9/4/2008,9:00:21,23.914,N,72.807,W
9/4/2008,9:02:21,23.918,N,72.814,W
9/4/2008,9:03:30,23.92,N,72.817,W
9/4/2008,9:05:30,23.924,N,72.821,W
9/4/2008,9:07:30,23.928,N,72.826,W
9/4/2008,9:09:29,23.932,N,72.83,W
9/4/2008,9:11:29,23.936,N,72.834,W
9/4/2008,9:13:29,23.94,N,72.838,W
9/4/2008,9:15:29,23.944,N,72.842,W
9/4/2008,9:17:29,23.948,N,72.846,W
9/4/2008,9:19:29,23.951,N,72.85,W
9/4/2008,9:21:29,23.955,N,72.854,W
9/4/2008,9:23:30,23.958,N,72.858,W
9/4/2008,9:25:30,23.962,N,72.862,W
9/4/2008,9:27:30,23.965,N,72.865,W
9/4/2008,9:29:30,23.968,N,72.869,W
9/4/2008,9:31:30,23.971,N,72.873,W
9/4/2008,9:33:30,23.974,N,72.876,W
9/4/2008,9:35:30,23.977,N,72.88,W
9/4/2008,9:37:30,23.98,N,72.883,W
9/4/2008,9:39:29,23.983,N,72.887,W
9/4/2008,9:41:29,23.985,N,72.891,W
9/4/2008,9:43:29,23.988,N,72.894,W
9/4/2008,9:45:29,23.99,N,72.898,W
9/4/2008,9:47:29,23.993,N,72.901,W
9/4/2008,9:49:29,23.995,N,72.905,W
9/4/2008,9:51:29,23.998,N,72.908,W
9/4/2008,9:53:30,24,N,72.912,W
9/4/2008,9:55:30,24.002,N,72.915,W
9/4/2008,9:57:30,24.004,N,72.918,W
9/4/2008,9:59:30,24.006,N,72.922,W
9/4/2008,10:01:30,24.009,N,72.925,W
9/4/2008,10:03:30,24.011,N,72.929,W
9/4/2008,10:05:30,24.013,N,72.932,W
9/4/2008,10:07:30,24.014,N,72.936,W
9/4/2008,10:09:29,24.016,N,72.939,W
9/4/2008,10:11:29,24.018,N,72.942,W
9/4/2008,10:13:29,24.02,N,72.946,W
9/4/2008,10:15:29,24.022,N,72.949,W
9/4/2008,10:17:29,24.024,N,72.953,W
9/4/2008,10:19:29,24.025,N,72.956,W
9/4/2008,10:21:29,24.027,N,72.959,W
9/4/2008,10:23:30,24.029,N,72.963,W
9/4/2008,10:25:30,24.031,N,72.966,W
9/4/2008,10:27:11,24.032,N,72.969,W
9/4/2008,10:29:11,24.034,N,72.972,W
9/4/2008,10:31:10,24.035,N,72.976,W
9/4/2008,10:33:05,24.037,N,72.979,W
9/4/2008,10:35:05,24.039,N,72.982,W
9/4/2008,10:37:05,24.04,N,72.986,W
9/4/2008,10:39:05,24.042,N,72.989,W
9/4/2008,10:41:05,24.044,N,72.993,W
9/4/2008,10:43:05,24.046,N,72.996,W
9/4/2008,10:45:05,24.047,N,73,W
9/4/2008,10:47:06,24.049,N,73.003,W
9/4/2008,10:49:06,24.051,N,73.007,W
9/4/2008,10:51:06,24.052,N,73.01,W
9/4/2008,10:53:06,24.054,N,73.014,W
9/4/2008,10:55:06,24.056,N,73.017,W
9/4/2008,10:57:06,24.058,N,73.021,W
9/4/2008,10:59:06,24.059,N,73.025,W
9/4/2008,11:01:06,24.061,N,73.028,W
9/4/2008,11:03:05,24.063,N,73.032,W
9/4/2008,11:05:05,24.065,N,73.036,W
9/4/2008,11:07:05,24.067,N,73.039,W
9/4/2008,11:09:05,24.069,N,73.043,W
9/4/2008,11:11:05,24.07,N,73.047,W
9/4/2008,11:13:05,24.072,N,73.051,W
9/4/2008,11:15:05,24.074,N,73.055,W
9/4/2008,11:17:06,24.076,N,73.059,W
9/4/2008,11:19:06,24.078,N,73.063,W
9/4/2008,11:21:06,24.08,N,73.067,W
9/4/2008,11:23:06,24.082,N,73.071,W
9/4/2008,11:25:06,24.084,N,73.075,W
9/4/2008,11:27:06,24.086,N,73.08,W
9/4/2008,11:29:06,24.088,N,73.084,W
9/4/2008,11:31:06,24.09,N,73.088,W
9/4/2008,11:33:05,24.092,N,73.093,W
9/4/2008,11:35:05,24.094,N,73.097,W
9/4/2008,11:37:05,24.096,N,73.102,W
9/4/2008,11:39:05,24.098,N,73.107,W
9/4/2008,11:41:05,24.1,N,73.111,W
9/4/2008,11:43:05,24.102,N,73.116,W
9/4/2008,11:45:05,24.105,N,73.121,W
9/4/2008,11:47:06,24.107,N,73.126,W
9/4/2008,11:49:06,24.109,N,73.131,W
9/4/2008,11:51:06,24.111,N,73.136,W
9/4/2008,11:53:06,24.114,N,73.142,W
9/4/2008,11:55:06,24.116,N,73.147,W
9/4/2008,11:57:06,24.118,N,73.152,W
9/4/2008,11:59:06,24.121,N,73.158,W
9/4/2008,12:01:06,24.123,N,73.163,W
9/4/2008,12:03:05,24.126,N,73.169,W
9/4/2008,12:05:05,24.128,N,73.175,W
9/4/2008,12:07:05,24.131,N,73.181,W
9/4/2008,12:09:05,24.133,N,73.187,W
9/4/2008,12:11:05,24.136,N,73.193,W
9/4/2008,12:13:05,24.138,N,73.199,W
9/4/2008,12:15:05,24.141,N,73.205,W
9/4/2008,12:17:06,24.144,N,73.212,W
9/4/2008,12:19:06,24.147,N,73.218,W
9/4/2008,12:21:06,24.149,N,73.225,W
9/4/2008,12:23:06,24.152,N,73.231,W
9/4/2008,12:25:06,24.155,N,73.238,W
9/4/2008,12:27:06,24.158,N,73.245,W
9/4/2008,12:29:06,24.161,N,73.252,W
9/4/2008,12:31:06,24.164,N,73.26,W
9/4/2008,12:33:05,24.167,N,73.267,W
9/4/2008,12:35:05,24.17,N,73.274,W
9/4/2008,12:37:05,24.173,N,73.282,W
9/4/2008,12:39:05,24.176,N,73.29,W
9/4/2008,12:41:05,24.179,N,73.298,W
9/4/2008,12:43:05,24.183,N,73.306,W
9/4/2008,12:45:05,24.186,N,73.314,W
9/4/2008,12:47:06,24.189,N,73.322,W
9/4/2008,12:49:06,24.192,N,73.33,W
9/4/2008,12:51:06,24.196,N,73.339,W
9/4/2008,12:53:06,24.199,N,73.348,W
9/4/2008,12:55:06,24.203,N,73.357,W
9/4/2008,12:57:06,24.206,N,73.366,W
9/4/2008,12:59:06,24.21,N,73.375,W
9/4/2008,13:01:06,24.214,N,73.384,W
9/4/2008,13:03:05,24.218,N,73.394,W
9/4/2008,13:05:05,24.221,N,73.403,W
9/4/2008,13:07:05,24.225,N,73.413,W
9/4/2008,13:09:05,24.229,N,73.423,W
9/4/2008,13:11:05,24.233,N,73.433,W
9/4/2008,13:13:05,24.237,N,73.443,W
9/4/2008,13:15:05,24.241,N,73.454,W
9/4/2008,13:17:06,24.245,N,73.464,W
9/4/2008,13:19:06,24.249,N,73.475,W
9/4/2008,13:21:06,24.253,N,73.486,W
9/4/2008,13:23:06,24.258,N,73.497,W
9/4/2008,13:25:06,24.262,N,73.509,W
9/4/2008,13:27:06,24.267,N,73.52,W
9/4/2008,13:29:06,24.271,N,73.532,W
9/4/2008,13:31:06,24.275,N,73.544,W
9/4/2008,13:33:05,24.28,N,73.556,W
9/4/2008,13:35:05,24.285,N,73.568,W
9/4/2008,13:37:05,24.289,N,73.58,W
9/4/2008,13:39:05,24.294,N,73.593,W
9/4/2008,13:41:05,24.299,N,73.605,W
9/4/2008,13:43:05,24.304,N,73.618,W
9/4/2008,13:45:05,24.309,N,73.631,W
9/4/2008,13:47:06,24.314,N,73.644,W
9/4/2008,13:49:06,24.319,N,73.657,W
9/4/2008,13:51:06,24.324,N,73.67,W
9/4/2008,13:53:06,24.329,N,73.684,W
9/4/2008,13:55:06,24.334,N,73.697,W
9/4/2008,13:57:06,24.339,N,73.711,W
9/4/2008,13:59:06,24.344,N,73.725,W
9/4/2008,14:01:06,24.35,N,73.738,W
9/4/2008,14:03:05,24.355,N,73.752,W
9/4/2008,14:05:05,24.36,N,73.766,W
9/4/2008,14:07:05,24.366,N,73.781,W
9/4/2008,14:09:05,24.371,N,73.795,W
9/4/2008,14:11:05,24.377,N,73.809,W
9/4/2008,14:13:05,24.382,N,73.823,W
9/4/2008,14:15:05,24.388,N,73.838,W
9/4/2008,14:17:06,24.393,N,73.852,W
9/4/2008,14:19:06,24.399,N,73.867,W
9/4/2008,14:21:06,24.404,N,73.882,W
9/4/2008,14:23:06,24.41,N,73.896,W
9/4/2008,14:25:06,24.416,N,73.911,W
9/4/2008,14:27:06,24.422,N,73.926,W
9/4/2008,14:29:06,24.427,N,73.94,W
9/4/2008,14:31:06,24.433,N,73.955,W
9/4/2008,14:33:05,24.439,N,73.97,W
9/4/2008,14:35:05,24.445,N,73.985,W
9/4/2008,14:37:05,24.451,N,74,W
9/4/2008,14:39:05,24.457,N,74.015,W
9/4/2008,14:41:05,24.463,N,74.03,W
9/4/2008,14:43:05,24.469,N,74.045,W
9/4/2008,14:45:05,24.475,N,74.06,W
9/4/2008,14:47:06,24.481,N,74.075,W
9/4/2008,14:49:06,24.487,N,74.09,W
9/4/2008,14:51:06,24.493,N,74.105,W
9/4/2008,14:53:06,24.499,N,74.12,W
9/4/2008,14:55:06,24.505,N,74.135,W
9/4/2008,14:57:06,24.511,N,74.15,W
9/4/2008,14:59:06,24.517,N,74.165,W
9/4/2008,15:01:06,24.523,N,74.18,W
9/4/2008,15:03:05,24.529,N,74.194,W
9/4/2008,15:05:05,24.536,N,74.209,W
9/4/2008,15:07:05,24.542,N,74.224,W
9/4/2008,15:09:05,24.548,N,74.239,W
9/4/2008,15:11:05,24.554,N,74.253,W
9/4/2008,15:13:05,24.56,N,74.268,W
9/4/2008,15:15:05,24.567,N,74.282,W
9/4/2008,15:17:06,24.573,N,74.297,W
9/4/2008,15:19:06,24.579,N,74.311,W
9/4/2008,15:21:06,24.585,N,74.326,W
9/4/2008,15:23:06,24.592,N,74.34,W
9/4/2008,15:25:06,24.598,N,74.354,W
9/4/2008,15:27:06,24.604,N,74.368,W
9/4/2008,15:29:06,24.611,N,74.382,W
9/4/2008,15:31:06,24.617,N,74.396,W
9/4/2008,15:33:05,24.623,N,74.41,W
9/4/2008,15:35:05,24.629,N,74.424,W
9/4/2008,15:37:05,24.636,N,74.437,W
9/4/2008,15:39:05,24.642,N,74.451,W
9/4/2008,15:41:05,24.648,N,74.464,W
9/4/2008,15:43:05,24.654,N,74.478,W
9/4/2008,15:45:05,24.661,N,74.491,W
9/4/2008,15:47:06,24.667,N,74.504,W
9/4/2008,15:49:06,24.673,N,74.517,W
9/4/2008,15:51:06,24.679,N,74.529,W
9/4/2008,15:53:06,24.686,N,74.542,W
9/4/2008,15:55:06,24.692,N,74.554,W
9/4/2008,15:57:06,24.698,N,74.567,W
9/4/2008,15:59:06,24.704,N,74.579,W
9/4/2008,16:01:06,24.71,N,74.591,W
9/4/2008,16:03:05,24.717,N,74.603,W
9/4/2008,16:05:05,24.723,N,74.614,W
9/4/2008,16:07:05,24.729,N,74.626,W
9/4/2008,16:09:05,24.735,N,74.637,W
9/4/2008,16:11:05,24.741,N,74.648,W
9/4/2008,16:13:05,24.747,N,74.659,W
9/4/2008,16:15:05,24.753,N,74.67,W
9/4/2008,16:17:06,24.759,N,74.68,W
9/4/2008,16:19:06,24.765,N,74.691,W
9/4/2008,16:21:06,24.771,N,74.701,W
9/4/2008,16:23:06,24.777,N,74.711,W
9/4/2008,16:25:06,24.783,N,74.72,W
9/4/2008,16:27:06,24.789,N,74.73,W
9/4/2008,16:29:06,24.795,N,74.739,W
9/4/2008,16:31:06,24.801,N,74.748,W
9/4/2008,16:33:05,24.807,N,74.757,W
9/4/2008,16:35:05,24.813,N,74.766,W
9/4/2008,16:37:05,24.819,N,74.775,W
9/4/2008,16:39:05,24.825,N,74.783,W
9/4/2008,16:41:05,24.83,N,74.791,W
9/4/2008,16:43:05,24.836,N,74.799,W
9/4/2008,16:45:05,24.842,N,74.807,W
9/4/2008,16:47:06,24.848,N,74.815,W
9/4/2008,16:49:06,24.854,N,74.822,W
9/4/2008,16:51:06,24.859,N,74.829,W
9/4/2008,16:53:06,24.865,N,74.836,W
9/4/2008,16:55:06,24.871,N,74.843,W
9/4/2008,16:57:06,24.876,N,74.85,W
9/4/2008,16:59:06,24.882,N,74.857,W
9/4/2008,17:01:06,24.888,N,74.863,W
9/4/2008,17:03:05,24.893,N,74.869,W
9/4/2008,17:05:05,24.899,N,74.876,W
9/4/2008,17:07:05,24.904,N,74.882,W
9/4/2008,17:09:05,24.91,N,74.887,W
9/4/2008,17:11:05,24.915,N,74.893,W
9/4/2008,17:13:05,24.921,N,74.899,W
9/4/2008,17:15:05,24.926,N,74.904,W
9/4/2008,17:17:06,24.932,N,74.909,W
9/4/2008,17:19:06,24.937,N,74.914,W
9/4/2008,17:21:06,24.943,N,74.919,W
9/4/2008,17:23:06,24.948,N,74.924,W
9/4/2008,17:25:06,24.954,N,74.929,W
9/4/2008,17:27:06,24.959,N,74.933,W
9/4/2008,17:29:06,24.965,N,74.938,W
9/4/2008,17:29:15,24.965,N,74.938,W
9/4/2008,17:31:15,24.971,N,74.935,W
9/4/2008,17:33:15,24.977,N,74.932,W
9/4/2008,17:35:15,24.983,N,74.93,W
9/4/2008,17:37:15,24.989,N,74.927,W
9/4/2008,17:39:15,24.995,N,74.925,W
9/4/2008,17:41:15,25.001,N,74.923,W
9/4/2008,17:43:15,25.007,N,74.921,W
9/4/2008,17:45:16,25.012,N,74.92,W
9/4/2008,17:47:16,25.018,N,74.919,W
9/4/2008,17:49:16,25.024,N,74.917,W
9/4/2008,17:51:16,25.03,N,74.917,W
9/4/2008,17:53:16,25.035,N,74.916,W
9/4/2008,17:55:16,25.041,N,74.916,W
9/4/2008,17:57:16,25.046,N,74.915,W
9/4/2008,17:59:15,25.052,N,74.915,W
9/4/2008,18:01:15,25.057,N,74.915,W
9/4/2008,18:03:15,25.063,N,74.916,W
9/4/2008,18:05:15,25.068,N,74.916,W
9/4/2008,18:07:15,25.074,N,74.917,W
9/4/2008,18:09:15,25.079,N,74.918,W
9/4/2008,18:11:15,25.084,N,74.919,W
9/4/2008,18:13:15,25.09,N,74.92,W
9/4/2008,18:15:16,25.095,N,74.922,W
9/4/2008,18:17:16,25.1,N,74.923,W
9/4/2008,18:19:16,25.105,N,74.925,W
9/4/2008,18:21:16,25.11,N,74.927,W
9/4/2008,18:23:16,25.116,N,74.93,W
9/4/2008,18:25:16,25.121,N,74.932,W
9/4/2008,18:27:16,25.126,N,74.934,W
9/4/2008,18:29:15,25.131,N,74.937,W
9/4/2008,18:31:15,25.136,N,74.94,W
9/4/2008,18:33:15,25.141,N,74.943,W
9/4/2008,18:35:15,25.146,N,74.946,W
9/4/2008,18:37:15,25.151,N,74.95,W
9/4/2008,18:39:15,25.155,N,74.953,W
9/4/2008,18:41:15,25.16,N,74.957,W
9/4/2008,18:43:15,25.165,N,74.961,W
9/4/2008,18:45:16,25.17,N,74.965,W
9/4/2008,18:47:16,25.175,N,74.969,W
9/4/2008,18:49:16,25.179,N,74.973,W
9/4/2008,18:51:16,25.184,N,74.978,W
9/4/2008,18:53:16,25.189,N,74.982,W
9/4/2008,18:55:16,25.194,N,74.987,W
9/4/2008,18:57:16,25.198,N,74.992,W
9/4/2008,18:59:15,25.203,N,74.997,W
9/4/2008,19:01:15,25.207,N,75.002,W
9/4/2008,19:03:15,25.212,N,75.008,W
9/4/2008,19:05:15,25.217,N,75.013,W
9/4/2008,19:07:15,25.221,N,75.019,W
9/4/2008,19:09:15,25.226,N,75.024,W
9/4/2008,19:11:15,25.23,N,75.03,W
9/4/2008,19:13:15,25.235,N,75.036,W
9/4/2008,19:15:16,25.239,N,75.042,W
9/4/2008,19:17:16,25.243,N,75.048,W
9/4/2008,19:17:31,25.244,N,75.049,W
9/4/2008,19:19:31,25.249,N,75.053,W
9/4/2008,19:21:31,25.254,N,75.057,W
9/4/2008,19:23:31,25.258,N,75.062,W
9/4/2008,19:25:30,25.263,N,75.066,W
9/4/2008,19:27:30,25.268,N,75.071,W
9/4/2008,19:29:30,25.272,N,75.076,W
9/4/2008,19:31:30,25.277,N,75.081,W
9/4/2008,19:33:30,25.282,N,75.086,W
9/4/2008,19:35:30,25.286,N,75.091,W
9/4/2008,19:37:30,25.291,N,75.096,W
9/4/2008,19:39:30,25.295,N,75.102,W
9/4/2008,19:41:31,25.3,N,75.107,W
9/4/2008,19:43:31,25.304,N,75.113,W
9/4/2008,19:45:31,25.309,N,75.119,W
9/4/2008,19:47:31,25.313,N,75.125,W
9/4/2008,19:49:31,25.318,N,75.131,W
9/4/2008,19:51:31,25.322,N,75.137,W
9/4/2008,19:53:31,25.326,N,75.144,W
9/4/2008,19:55:30,25.331,N,75.15,W
9/4/2008,19:57:30,25.335,N,75.157,W
9/4/2008,19:59:30,25.339,N,75.164,W
9/4/2008,20:01:30,25.344,N,75.171,W
9/4/2008,20:03:30,25.348,N,75.178,W
9/4/2008,20:05:30,25.352,N,75.186,W
9/4/2008,20:07:30,25.356,N,75.193,W
9/4/2008,20:09:30,25.36,N,75.201,W
9/4/2008,20:11:31,25.365,N,75.209,W
9/4/2008,20:13:31,25.369,N,75.217,W
9/4/2008,20:15:31,25.373,N,75.225,W
9/4/2008,20:17:31,25.377,N,75.234,W
9/4/2008,20:19:31,25.381,N,75.242,W
9/4/2008,20:21:31,25.385,N,75.251,W
9/4/2008,20:23:31,25.389,N,75.26,W
9/4/2008,20:25:30,25.392,N,75.269,W
9/4/2008,20:27:30,25.396,N,75.279,W
9/4/2008,20:29:30,25.4,N,75.288,W
9/4/2008,20:31:30,25.404,N,75.298,W
9/4/2008,20:33:30,25.408,N,75.308,W
9/4/2008,20:35:30,25.411,N,75.318,W
9/4/2008,20:37:30,25.415,N,75.328,W
9/4/2008,20:39:30,25.419,N,75.339,W
9/4/2008,20:41:31,25.422,N,75.349,W
9/4/2008,20:43:31,25.426,N,75.36,W
9/4/2008,20:45:31,25.43,N,75.371,W
9/4/2008,20:47:31,25.433,N,75.383,W
9/4/2008,20:49:31,25.436,N,75.394,W
