Track,for,Cristobal,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/21/2014,17:45:58,16.363,N,57.579,W
8/21/2014,17:47:57,16.37,N,57.592,W
8/21/2014,17:49:57,16.377,N,57.604,W
8/21/2014,17:51:58,16.384,N,57.617,W
8/21/2014,17:53:58,16.391,N,57.63,W
8/21/2014,17:55:57,16.398,N,57.642,W
8/21/2014,17:57:57,16.405,N,57.655,W
8/21/2014,17:59:58,16.412,N,57.668,W
8/21/2014,18:01:58,16.42,N,57.68,W
8/21/2014,18:03:57,16.427,N,57.693,W
8/21/2014,18:05:58,16.434,N,57.705,W
8/21/2014,18:07:58,16.441,N,57.718,W
8/21/2014,18:09:57,16.448,N,57.731,W
8/21/2014,18:11:57,16.455,N,57.743,W
8/21/2014,18:13:58,16.462,N,57.756,W
8/21/2014,18:15:58,16.47,N,57.768,W
8/21/2014,18:17:57,16.477,N,57.781,W
8/21/2014,18:19:57,16.484,N,57.793,W
8/21/2014,18:21:58,16.491,N,57.806,W
8/21/2014,18:23:58,16.498,N,57.818,W
8/21/2014,18:25:57,16.506,N,57.831,W
8/21/2014,18:27:57,16.513,N,57.843,W
8/21/2014,18:29:58,16.52,N,57.855,W
8/21/2014,18:31:58,16.527,N,57.868,W
8/21/2014,18:33:57,16.535,N,57.88,W
8/21/2014,18:35:58,16.542,N,57.892,W
8/21/2014,18:37:58,16.549,N,57.904,W
8/21/2014,18:39:57,16.557,N,57.917,W
8/21/2014,18:41:57,16.564,N,57.929,W
8/21/2014,18:43:58,16.571,N,57.941,W
8/21/2014,18:45:58,16.579,N,57.953,W
8/21/2014,18:47:57,16.586,N,57.965,W
8/21/2014,18:49:57,16.594,N,57.977,W
8/21/2014,18:51:58,16.601,N,57.989,W
8/21/2014,18:53:58,16.609,N,58.001,W
8/21/2014,18:55:57,16.616,N,58.012,W
8/21/2014,18:57:57,16.624,N,58.024,W
8/21/2014,18:59:58,16.631,N,58.036,W
8/21/2014,19:01:58,16.639,N,58.048,W
8/21/2014,19:03:57,16.647,N,58.059,W
8/21/2014,19:05:58,16.654,N,58.071,W
8/21/2014,19:07:58,16.662,N,58.082,W
8/21/2014,19:09:57,16.67,N,58.094,W
8/21/2014,19:11:57,16.678,N,58.105,W
8/21/2014,19:13:58,16.686,N,58.116,W
8/21/2014,19:15:58,16.693,N,58.127,W
8/21/2014,19:17:57,16.701,N,58.138,W
8/21/2014,19:19:57,16.709,N,58.149,W
8/21/2014,19:21:58,16.717,N,58.16,W
8/21/2014,19:23:58,16.725,N,58.171,W
8/21/2014,19:25:57,16.733,N,58.182,W
8/21/2014,19:27:57,16.742,N,58.193,W
8/21/2014,19:29:58,16.75,N,58.204,W
8/21/2014,19:31:58,16.758,N,58.214,W
8/21/2014,19:33:57,16.766,N,58.225,W
8/21/2014,19:35:58,16.774,N,58.235,W
8/21/2014,19:37:58,16.783,N,58.245,W
8/21/2014,19:39:57,16.791,N,58.256,W
8/21/2014,19:41:57,16.8,N,58.266,W
8/21/2014,19:43:58,16.808,N,58.276,W
8/21/2014,19:45:58,16.817,N,58.286,W
8/21/2014,19:47:57,16.825,N,58.296,W
8/21/2014,19:49:57,16.834,N,58.305,W
8/21/2014,19:51:58,16.843,N,58.315,W
8/21/2014,19:53:58,16.851,N,58.324,W
8/21/2014,19:55:57,16.86,N,58.334,W
8/21/2014,19:57:57,16.869,N,58.343,W
8/21/2014,19:59:58,16.878,N,58.353,W
8/21/2014,20:01:58,16.887,N,58.362,W
8/21/2014,20:03:57,16.896,N,58.371,W
8/21/2014,20:05:58,16.905,N,58.38,W
8/21/2014,20:07:58,16.914,N,58.388,W
8/21/2014,20:09:57,16.923,N,58.397,W
8/21/2014,20:11:57,16.933,N,58.406,W
8/21/2014,20:13:58,16.942,N,58.414,W
8/21/2014,20:15:58,16.951,N,58.422,W
8/21/2014,20:17:57,16.961,N,58.431,W
8/21/2014,20:19:57,16.97,N,58.439,W
8/21/2014,20:21:58,16.98,N,58.447,W
8/21/2014,20:23:58,16.99,N,58.454,W
8/21/2014,20:25:57,16.999,N,58.462,W
8/21/2014,20:27:57,17.009,N,58.47,W
8/21/2014,20:29:58,17.019,N,58.477,W
8/21/2014,20:31:58,17.029,N,58.484,W
8/21/2014,20:32:24,17.031,N,58.486,W
8/21/2014,20:34:24,17.04,N,58.495,W
8/21/2014,20:36:23,17.049,N,58.504,W
8/21/2014,20:38:23,17.058,N,58.513,W
8/21/2014,20:40:24,17.067,N,58.522,W
8/21/2014,20:42:24,17.076,N,58.531,W
8/21/2014,20:44:23,17.085,N,58.54,W
8/21/2014,20:46:23,17.094,N,58.549,W
8/21/2014,20:48:24,17.103,N,58.559,W
8/21/2014,20:50:24,17.112,N,58.568,W
8/21/2014,20:52:23,17.121,N,58.577,W
8/21/2014,20:54:23,17.13,N,58.586,W
8/21/2014,20:56:24,17.138,N,58.595,W
8/21/2014,20:58:24,17.147,N,58.604,W
8/21/2014,21:00:23,17.156,N,58.614,W
8/21/2014,21:02:24,17.165,N,58.623,W
8/21/2014,21:04:24,17.174,N,58.632,W
8/21/2014,21:06:23,17.183,N,58.642,W
8/21/2014,21:08:23,17.192,N,58.651,W
8/21/2014,21:10:24,17.2,N,58.66,W
8/21/2014,21:12:24,17.209,N,58.669,W
8/21/2014,21:14:23,17.218,N,58.679,W
8/21/2014,21:16:23,17.227,N,58.688,W
8/21/2014,21:18:24,17.235,N,58.698,W
8/21/2014,21:20:24,17.244,N,58.707,W
8/21/2014,21:22:23,17.253,N,58.716,W
8/21/2014,21:24:23,17.262,N,58.726,W
8/21/2014,21:26:24,17.27,N,58.735,W
8/21/2014,21:28:24,17.279,N,58.745,W
8/21/2014,21:30:23,17.288,N,58.755,W
8/21/2014,21:32:24,17.296,N,58.764,W
8/21/2014,21:34:24,17.305,N,58.774,W
8/21/2014,21:36:23,17.314,N,58.783,W
8/21/2014,21:38:23,17.322,N,58.793,W
8/21/2014,21:40:24,17.331,N,58.803,W
8/21/2014,21:42:24,17.339,N,58.812,W
8/21/2014,21:44:23,17.348,N,58.822,W
8/21/2014,21:46:23,17.356,N,58.832,W
8/21/2014,21:48:24,17.365,N,58.842,W
8/21/2014,21:50:24,17.373,N,58.851,W
8/21/2014,21:52:23,17.382,N,58.861,W
8/21/2014,21:54:23,17.39,N,58.871,W
8/21/2014,21:56:24,17.399,N,58.881,W
8/21/2014,21:58:24,17.407,N,58.891,W
8/21/2014,22:00:23,17.416,N,58.901,W
8/21/2014,22:02:24,17.424,N,58.911,W
8/21/2014,22:04:24,17.432,N,58.921,W
8/21/2014,22:06:23,17.441,N,58.931,W
8/21/2014,22:08:23,17.449,N,58.941,W
8/21/2014,22:10:24,17.457,N,58.951,W
8/21/2014,22:12:24,17.465,N,58.961,W
8/21/2014,22:14:23,17.474,N,58.971,W
8/21/2014,22:16:23,17.482,N,58.982,W
8/21/2014,22:18:24,17.49,N,58.992,W
8/21/2014,22:20:24,17.498,N,59.002,W
8/21/2014,22:22:23,17.506,N,59.012,W
8/21/2014,22:24:23,17.515,N,59.023,W
8/21/2014,22:26:24,17.523,N,59.033,W
8/21/2014,22:28:24,17.531,N,59.044,W
8/21/2014,22:30:23,17.539,N,59.054,W
8/21/2014,22:32:24,17.547,N,59.065,W
8/21/2014,22:34:24,17.555,N,59.075,W
8/21/2014,22:36:23,17.563,N,59.086,W
8/21/2014,22:38:23,17.571,N,59.096,W
8/21/2014,22:40:24,17.579,N,59.107,W
8/21/2014,22:42:24,17.587,N,59.118,W
8/21/2014,22:44:23,17.595,N,59.128,W
8/21/2014,22:46:23,17.602,N,59.139,W
8/21/2014,22:48:24,17.61,N,59.15,W
8/21/2014,22:50:24,17.618,N,59.161,W
8/21/2014,22:52:23,17.626,N,59.172,W
8/21/2014,22:54:23,17.633,N,59.183,W
8/21/2014,22:56:24,17.641,N,59.194,W
8/21/2014,22:58:24,17.649,N,59.205,W
8/21/2014,23:00:23,17.657,N,59.216,W
8/21/2014,23:02:24,17.664,N,59.227,W
8/21/2014,23:04:24,17.672,N,59.238,W
8/21/2014,23:06:23,17.679,N,59.249,W
8/21/2014,23:08:23,17.687,N,59.26,W
8/21/2014,23:10:24,17.694,N,59.272,W
8/21/2014,23:12:24,17.702,N,59.283,W
8/21/2014,23:14:23,17.709,N,59.294,W
8/21/2014,23:16:23,17.717,N,59.306,W
8/21/2014,23:18:24,17.724,N,59.317,W
8/21/2014,23:20:24,17.731,N,59.329,W
8/21/2014,23:22:23,17.739,N,59.34,W
8/21/2014,23:24:23,17.746,N,59.352,W
8/21/2014,23:26:24,17.753,N,59.364,W
8/21/2014,23:28:24,17.761,N,59.375,W
8/21/2014,23:30:23,17.768,N,59.387,W
8/21/2014,23:32:24,17.775,N,59.399,W
8/21/2014,23:34:24,17.782,N,59.411,W
8/21/2014,23:36:23,17.789,N,59.423,W
8/21/2014,23:38:23,17.796,N,59.435,W
8/21/2014,23:40:24,17.803,N,59.447,W
8/21/2014,23:42:24,17.81,N,59.459,W
8/21/2014,23:44:23,17.817,N,59.471,W
8/21/2014,23:46:23,17.824,N,59.483,W
8/21/2014,23:48:24,17.831,N,59.495,W
8/21/2014,23:50:24,17.838,N,59.507,W
8/21/2014,23:52:23,17.845,N,59.52,W
8/21/2014,23:54:23,17.851,N,59.532,W
8/21/2014,23:56:24,17.858,N,59.545,W
8/21/2014,23:58:24,17.865,N,59.557,W
8/22/2014,0:00:23,17.871,N,59.57,W
8/22/2014,0:02:24,17.878,N,59.582,W
8/22/2014,0:04:24,17.885,N,59.595,W
8/22/2014,0:06:23,17.891,N,59.608,W
8/22/2014,0:08:23,17.898,N,59.62,W
8/22/2014,0:10:24,17.904,N,59.633,W
8/22/2014,0:12:24,17.911,N,59.646,W
8/22/2014,0:14:23,17.917,N,59.659,W
8/22/2014,0:16:23,17.923,N,59.672,W
8/22/2014,0:18:24,17.93,N,59.685,W
8/22/2014,0:20:24,17.936,N,59.698,W
8/22/2014,0:22:23,17.942,N,59.711,W
8/22/2014,0:24:23,17.948,N,59.725,W
8/22/2014,0:26:24,17.955,N,59.738,W
8/22/2014,0:28:24,17.961,N,59.751,W
8/22/2014,0:30:23,17.967,N,59.765,W
8/22/2014,0:32:24,17.973,N,59.778,W
8/22/2014,0:34:24,17.979,N,59.792,W
8/22/2014,0:36:23,17.985,N,59.806,W
8/22/2014,0:38:23,17.991,N,59.819,W
8/22/2014,0:40:24,17.996,N,59.833,W
8/22/2014,0:42:24,18.002,N,59.847,W
8/22/2014,0:44:23,18.008,N,59.861,W
8/22/2014,0:46:23,18.014,N,59.875,W
8/22/2014,0:48:24,18.019,N,59.889,W
8/22/2014,0:50:24,18.025,N,59.903,W
8/22/2014,0:52:23,18.031,N,59.917,W
8/22/2014,0:54:23,18.036,N,59.931,W
8/22/2014,0:56:24,18.042,N,59.945,W
8/22/2014,0:58:24,18.047,N,59.96,W
8/22/2014,1:00:23,18.053,N,59.974,W
8/22/2014,1:02:24,18.058,N,59.989,W
8/22/2014,1:04:24,18.063,N,60.003,W
8/22/2014,1:06:23,18.069,N,60.018,W
8/22/2014,1:08:23,18.074,N,60.033,W
8/22/2014,1:10:24,18.079,N,60.047,W
8/22/2014,1:12:24,18.084,N,60.062,W
8/22/2014,1:14:23,18.089,N,60.077,W
8/22/2014,1:16:23,18.094,N,60.092,W
8/22/2014,1:18:24,18.099,N,60.107,W
8/22/2014,1:20:24,18.104,N,60.122,W
8/22/2014,1:22:23,18.109,N,60.138,W
8/22/2014,1:24:23,18.114,N,60.153,W
8/22/2014,1:26:24,18.119,N,60.168,W
8/22/2014,1:28:24,18.124,N,60.184,W
8/22/2014,1:30:23,18.128,N,60.199,W
8/22/2014,1:32:24,18.133,N,60.215,W
8/22/2014,1:34:24,18.138,N,60.23,W
8/22/2014,1:36:23,18.142,N,60.246,W
8/22/2014,1:38:23,18.147,N,60.262,W
8/22/2014,1:40:24,18.151,N,60.278,W
8/22/2014,1:42:24,18.155,N,60.294,W
8/22/2014,1:44:23,18.16,N,60.31,W
8/22/2014,1:46:23,18.164,N,60.326,W
8/22/2014,1:48:24,18.168,N,60.342,W
8/22/2014,1:50:24,18.172,N,60.358,W
8/22/2014,1:52:23,18.177,N,60.375,W
8/22/2014,1:54:23,18.181,N,60.391,W
8/22/2014,1:56:24,18.185,N,60.408,W
8/22/2014,1:58:24,18.189,N,60.424,W
8/22/2014,2:00:23,18.193,N,60.441,W
8/22/2014,2:02:24,18.196,N,60.458,W
8/22/2014,2:04:24,18.2,N,60.475,W
8/22/2014,2:06:23,18.204,N,60.492,W
8/22/2014,2:08:23,18.208,N,60.509,W
8/22/2014,2:10:24,18.211,N,60.526,W
8/22/2014,2:12:24,18.215,N,60.543,W
8/22/2014,2:14:23,18.218,N,60.56,W
8/22/2014,2:16:23,18.222,N,60.577,W
8/22/2014,2:18:24,18.225,N,60.595,W
8/22/2014,2:20:24,18.229,N,60.612,W
8/22/2014,2:22:23,18.232,N,60.63,W
8/22/2014,2:24:23,18.235,N,60.648,W
8/22/2014,2:26:24,18.238,N,60.665,W
8/22/2014,2:28:24,18.242,N,60.683,W
8/22/2014,2:30:23,18.245,N,60.701,W
8/22/2014,2:32:24,18.248,N,60.719,W
8/22/2014,2:34:24,18.251,N,60.737,W
8/22/2014,2:36:23,18.254,N,60.756,W
8/22/2014,2:38:23,18.256,N,60.774,W
8/22/2014,2:40:24,18.259,N,60.792,W
8/22/2014,2:42:24,18.262,N,60.811,W
8/22/2014,2:44:23,18.265,N,60.829,W
8/22/2014,2:46:23,18.267,N,60.848,W
8/22/2014,2:48:24,18.27,N,60.867,W
8/22/2014,2:50:24,18.272,N,60.886,W
8/22/2014,2:52:23,18.275,N,60.905,W
8/22/2014,2:54:23,18.277,N,60.924,W
8/22/2014,2:56:24,18.279,N,60.943,W
8/22/2014,2:58:24,18.281,N,60.962,W
8/22/2014,3:00:23,18.284,N,60.981,W
8/22/2014,3:02:24,18.286,N,61.001,W
8/22/2014,3:04:24,18.288,N,61.02,W
8/22/2014,3:06:23,18.29,N,61.04,W
8/22/2014,3:08:23,18.292,N,61.06,W
8/22/2014,3:10:24,18.293,N,61.079,W
8/22/2014,3:12:24,18.295,N,61.099,W
8/22/2014,3:14:23,18.297,N,61.119,W
8/22/2014,3:16:23,18.299,N,61.139,W
8/22/2014,3:18:24,18.3,N,61.16,W
8/22/2014,3:20:24,18.302,N,61.18,W
8/22/2014,3:22:23,18.303,N,61.2,W
8/22/2014,3:24:23,18.305,N,61.221,W
8/22/2014,3:26:24,18.306,N,61.241,W
8/22/2014,3:28:24,18.307,N,61.262,W
8/22/2014,3:30:23,18.308,N,61.283,W
8/22/2014,3:32:24,18.31,N,61.304,W
8/22/2014,3:34:24,18.311,N,61.325,W
8/22/2014,3:36:23,18.312,N,61.346,W
8/22/2014,3:38:23,18.312,N,61.367,W
8/22/2014,3:40:24,18.313,N,61.388,W
8/22/2014,3:42:24,18.314,N,61.41,W
8/22/2014,3:44:23,18.315,N,61.431,W
8/22/2014,3:46:23,18.316,N,61.453,W
8/22/2014,3:48:24,18.316,N,61.474,W
8/22/2014,3:50:24,18.317,N,61.496,W
8/22/2014,3:52:23,18.317,N,61.518,W
8/22/2014,3:54:23,18.317,N,61.54,W
8/22/2014,3:56:24,18.318,N,61.562,W
8/22/2014,3:58:24,18.318,N,61.584,W
8/22/2014,4:00:23,18.318,N,61.607,W
8/22/2014,4:02:24,18.318,N,61.629,W
8/22/2014,4:04:24,18.318,N,61.652,W
8/22/2014,4:06:23,18.318,N,61.674,W
8/22/2014,4:08:23,18.318,N,61.697,W
8/22/2014,4:10:24,18.318,N,61.72,W
8/22/2014,4:12:24,18.318,N,61.743,W
8/22/2014,4:14:23,18.317,N,61.766,W
8/22/2014,4:16:23,18.317,N,61.789,W
8/22/2014,4:18:24,18.316,N,61.813,W
8/22/2014,4:20:24,18.316,N,61.836,W
8/22/2014,4:22:23,18.315,N,61.86,W
8/22/2014,4:24:23,18.314,N,61.883,W
8/22/2014,4:26:24,18.314,N,61.907,W
8/22/2014,4:28:24,18.313,N,61.931,W
8/22/2014,4:30:23,18.312,N,61.955,W
8/22/2014,4:32:24,18.311,N,61.979,W
8/22/2014,4:34:24,18.31,N,62.003,W
8/22/2014,4:36:23,18.309,N,62.027,W
8/22/2014,4:38:23,18.308,N,62.051,W
8/22/2014,4:40:24,18.307,N,62.075,W
8/22/2014,4:42:24,18.305,N,62.1,W
8/22/2014,4:44:23,18.304,N,62.124,W
8/22/2014,4:46:23,18.303,N,62.149,W
8/22/2014,4:48:24,18.301,N,62.174,W
8/22/2014,4:50:24,18.3,N,62.198,W
8/22/2014,4:52:23,18.298,N,62.223,W
8/22/2014,4:54:23,18.296,N,62.248,W
8/22/2014,4:56:24,18.295,N,62.273,W
8/22/2014,4:58:24,18.293,N,62.298,W
8/22/2014,5:00:23,18.291,N,62.324,W
8/22/2014,5:02:24,18.289,N,62.349,W
8/22/2014,5:04:24,18.287,N,62.374,W
8/22/2014,5:06:23,18.285,N,62.4,W
8/22/2014,5:08:23,18.283,N,62.425,W
8/22/2014,5:10:24,18.281,N,62.451,W
8/22/2014,5:12:24,18.279,N,62.477,W
8/22/2014,5:14:23,18.277,N,62.502,W
8/22/2014,5:16:23,18.274,N,62.528,W
8/22/2014,5:18:24,18.272,N,62.554,W
8/22/2014,5:20:24,18.27,N,62.58,W
8/22/2014,5:22:23,18.267,N,62.606,W
8/22/2014,5:24:23,18.265,N,62.632,W
8/22/2014,5:26:24,18.262,N,62.658,W
8/22/2014,5:28:24,18.26,N,62.685,W
8/22/2014,5:30:23,18.257,N,62.711,W
8/22/2014,5:32:24,18.254,N,62.737,W
8/22/2014,5:34:24,18.252,N,62.764,W
8/22/2014,5:36:23,18.249,N,62.79,W
8/22/2014,5:38:23,18.246,N,62.817,W
8/22/2014,5:40:24,18.243,N,62.843,W
8/22/2014,5:42:24,18.24,N,62.87,W
8/22/2014,5:44:23,18.237,N,62.897,W
8/22/2014,5:46:23,18.234,N,62.924,W
8/22/2014,5:48:24,18.231,N,62.95,W
8/22/2014,5:50:24,18.228,N,62.977,W
8/22/2014,5:52:23,18.225,N,63.004,W
8/22/2014,5:54:23,18.222,N,63.031,W
8/22/2014,5:56:24,18.218,N,63.058,W
8/22/2014,5:58:24,18.215,N,63.085,W
8/22/2014,6:00:23,18.212,N,63.113,W
8/22/2014,6:02:24,18.208,N,63.14,W
8/22/2014,6:04:24,18.205,N,63.167,W
8/22/2014,6:06:23,18.201,N,63.194,W
8/22/2014,6:08:23,18.198,N,63.222,W
8/22/2014,6:10:24,18.194,N,63.249,W
8/22/2014,6:12:24,18.191,N,63.277,W
8/22/2014,6:14:23,18.187,N,63.304,W
8/22/2014,6:16:23,18.183,N,63.332,W
8/22/2014,6:18:24,18.179,N,63.359,W
8/22/2014,6:20:24,18.176,N,63.387,W
8/22/2014,6:22:23,18.172,N,63.415,W
8/22/2014,6:24:23,18.168,N,63.442,W
8/22/2014,6:26:24,18.164,N,63.47,W
8/22/2014,6:28:24,18.16,N,63.498,W
8/22/2014,6:30:23,18.156,N,63.526,W
8/22/2014,6:32:24,18.152,N,63.553,W
8/22/2014,6:34:24,18.148,N,63.581,W
8/22/2014,6:36:23,18.144,N,63.609,W
8/22/2014,6:38:23,18.14,N,63.637,W
8/22/2014,6:40:24,18.136,N,63.665,W
8/22/2014,6:42:24,18.132,N,63.693,W
8/22/2014,6:44:23,18.127,N,63.721,W
8/22/2014,6:46:23,18.123,N,63.749,W
8/22/2014,6:48:24,18.119,N,63.777,W
8/22/2014,6:50:24,18.115,N,63.805,W
8/22/2014,6:52:23,18.11,N,63.833,W
8/22/2014,6:54:23,18.106,N,63.862,W
8/22/2014,6:56:24,18.102,N,63.89,W
8/22/2014,6:58:24,18.097,N,63.918,W
8/22/2014,7:00:23,18.093,N,63.946,W
8/22/2014,7:02:24,18.088,N,63.974,W
8/22/2014,7:04:24,18.084,N,64.003,W
8/22/2014,7:06:23,18.079,N,64.031,W
8/22/2014,7:08:23,18.075,N,64.059,W
8/22/2014,7:10:24,18.07,N,64.087,W
8/22/2014,7:12:24,18.065,N,64.116,W
8/22/2014,7:14:23,18.061,N,64.144,W
8/22/2014,7:16:23,18.056,N,64.172,W
8/22/2014,7:18:24,18.051,N,64.201,W
8/22/2014,7:20:24,18.047,N,64.229,W
8/22/2014,7:22:23,18.042,N,64.258,W
8/22/2014,7:24:23,18.037,N,64.286,W
8/22/2014,7:26:24,18.032,N,64.314,W
8/22/2014,7:28:24,18.027,N,64.343,W
8/22/2014,7:30:23,18.023,N,64.371,W
8/22/2014,7:32:24,18.018,N,64.399,W
8/22/2014,7:34:24,18.013,N,64.428,W
8/22/2014,7:36:23,18.008,N,64.456,W
8/22/2014,7:38:23,18.003,N,64.485,W
8/22/2014,7:40:24,17.998,N,64.513,W
8/22/2014,7:42:24,17.993,N,64.541,W
8/22/2014,7:44:23,17.988,N,64.57,W
8/22/2014,7:46:23,17.983,N,64.598,W
8/22/2014,7:48:24,17.978,N,64.627,W
8/22/2014,7:50:24,17.973,N,64.655,W
8/22/2014,7:52:23,17.968,N,64.683,W
8/22/2014,7:54:23,17.963,N,64.712,W
8/22/2014,7:56:24,17.958,N,64.74,W
8/22/2014,7:58:24,17.953,N,64.768,W
8/22/2014,8:00:24,17.948,N,64.797,W
8/22/2014,8:02:24,17.943,N,64.825,W
8/22/2014,8:04:24,17.937,N,64.853,W
8/22/2014,8:06:23,17.932,N,64.882,W
8/22/2014,8:08:23,17.927,N,64.91,W
8/22/2014,8:10:23,17.922,N,64.938,W
8/22/2014,8:12:23,17.917,N,64.967,W
8/22/2014,8:14:24,17.912,N,64.995,W
8/22/2014,8:16:24,17.906,N,65.023,W
8/22/2014,8:18:24,17.901,N,65.051,W
8/22/2014,8:20:24,17.896,N,65.079,W
8/22/2014,8:22:23,17.891,N,65.108,W
8/22/2014,8:24:23,17.885,N,65.136,W
8/22/2014,8:26:23,17.88,N,65.164,W
8/22/2014,8:28:23,17.875,N,65.192,W
8/22/2014,8:30:24,17.87,N,65.22,W
8/22/2014,8:32:24,17.864,N,65.248,W
8/22/2014,8:34:24,17.859,N,65.276,W
8/22/2014,8:36:23,17.854,N,65.304,W
8/22/2014,8:38:23,17.848,N,65.332,W
8/22/2014,8:40:23,17.843,N,65.36,W
8/22/2014,8:42:23,17.838,N,65.388,W
8/22/2014,8:44:24,17.832,N,65.416,W
8/22/2014,8:46:24,17.827,N,65.443,W
8/22/2014,8:48:24,17.822,N,65.471,W
8/22/2014,8:50:24,17.816,N,65.499,W
8/22/2014,8:52:23,17.811,N,65.527,W
8/22/2014,8:54:23,17.806,N,65.554,W
8/22/2014,8:56:23,17.801,N,65.582,W
8/22/2014,8:58:23,17.795,N,65.609,W
8/22/2014,9:00:24,17.79,N,65.637,W
8/22/2014,9:02:24,17.785,N,65.664,W
8/22/2014,9:04:24,17.779,N,65.692,W
8/22/2014,9:06:23,17.774,N,65.719,W
8/22/2014,9:08:23,17.769,N,65.747,W
8/22/2014,9:10:23,17.763,N,65.774,W
8/22/2014,9:12:23,17.758,N,65.801,W
8/22/2014,9:14:24,17.753,N,65.829,W
8/22/2014,9:16:24,17.747,N,65.856,W
8/22/2014,9:18:24,17.742,N,65.883,W
8/22/2014,9:20:24,17.737,N,65.91,W
8/22/2014,9:22:23,17.731,N,65.937,W
8/22/2014,9:24:23,17.726,N,65.964,W
8/22/2014,9:26:23,17.721,N,65.991,W
8/22/2014,9:28:23,17.716,N,66.018,W
8/22/2014,9:30:24,17.71,N,66.045,W
8/22/2014,9:32:24,17.705,N,66.071,W
8/22/2014,9:34:24,17.7,N,66.098,W
8/22/2014,9:36:23,17.694,N,66.125,W
8/22/2014,9:38:23,17.689,N,66.151,W
8/22/2014,9:40:23,17.684,N,66.178,W
8/22/2014,9:42:23,17.679,N,66.204,W
8/22/2014,9:44:24,17.674,N,66.231,W
8/22/2014,9:46:24,17.668,N,66.257,W
8/22/2014,9:48:24,17.663,N,66.283,W
8/22/2014,9:50:24,17.658,N,66.309,W
8/22/2014,9:52:23,17.653,N,66.335,W
8/22/2014,9:54:23,17.648,N,66.362,W
8/22/2014,9:56:23,17.643,N,66.388,W
8/22/2014,9:58:23,17.637,N,66.413,W
8/22/2014,10:00:24,17.632,N,66.439,W
8/22/2014,10:02:24,17.627,N,66.465,W
8/22/2014,10:04:24,17.622,N,66.491,W
8/22/2014,10:06:23,17.617,N,66.516,W
8/22/2014,10:08:23,17.612,N,66.542,W
8/22/2014,10:10:23,17.607,N,66.567,W
8/22/2014,10:12:23,17.602,N,66.593,W
8/22/2014,10:14:24,17.597,N,66.618,W
8/22/2014,10:16:24,17.592,N,66.643,W
8/22/2014,10:18:24,17.587,N,66.668,W
8/22/2014,10:20:24,17.582,N,66.694,W
8/22/2014,10:22:23,17.577,N,66.719,W
8/22/2014,10:24:23,17.572,N,66.743,W
8/22/2014,10:26:23,17.568,N,66.768,W
8/22/2014,10:28:23,17.563,N,66.793,W
8/22/2014,10:30:24,17.558,N,66.818,W
8/22/2014,10:32:24,17.553,N,66.842,W
8/22/2014,10:34:24,17.548,N,66.867,W
8/22/2014,10:36:23,17.544,N,66.891,W
8/22/2014,10:38:23,17.539,N,66.915,W
8/22/2014,10:40:23,17.534,N,66.94,W
8/22/2014,10:42:23,17.529,N,66.964,W
8/22/2014,10:44:24,17.525,N,66.988,W
8/22/2014,10:46:24,17.52,N,67.012,W
8/22/2014,10:48:24,17.516,N,67.035,W
8/22/2014,10:50:24,17.511,N,67.059,W
8/22/2014,10:52:23,17.506,N,67.083,W
8/22/2014,10:54:23,17.502,N,67.106,W
8/22/2014,10:56:23,17.497,N,67.13,W
8/22/2014,10:58:23,17.493,N,67.153,W
8/22/2014,11:00:24,17.488,N,67.176,W
8/22/2014,11:02:24,17.484,N,67.199,W
8/22/2014,11:04:24,17.48,N,67.222,W
8/22/2014,11:06:23,17.475,N,67.245,W
8/22/2014,11:08:23,17.471,N,67.268,W
8/22/2014,11:10:23,17.467,N,67.291,W
8/22/2014,11:12:23,17.462,N,67.313,W
8/22/2014,11:14:24,17.458,N,67.336,W
8/22/2014,11:16:24,17.454,N,67.358,W
8/22/2014,11:18:24,17.45,N,67.38,W
8/22/2014,11:20:24,17.446,N,67.403,W
8/22/2014,11:22:23,17.442,N,67.425,W
8/22/2014,11:24:23,17.438,N,67.446,W
8/22/2014,11:26:23,17.434,N,67.468,W
8/22/2014,11:28:23,17.43,N,67.49,W
8/22/2014,11:30:24,17.426,N,67.511,W
8/22/2014,11:32:24,17.422,N,67.533,W
8/22/2014,11:34:24,17.418,N,67.554,W
8/22/2014,11:36:23,17.414,N,67.575,W
8/22/2014,11:38:23,17.41,N,67.597,W
8/22/2014,11:40:23,17.407,N,67.618,W
8/22/2014,11:42:23,17.403,N,67.638,W
8/22/2014,11:44:24,17.399,N,67.659,W
8/22/2014,11:46:24,17.396,N,67.68,W
8/22/2014,11:48:24,17.392,N,67.7,W
8/22/2014,11:50:24,17.388,N,67.72,W
8/22/2014,11:52:23,17.385,N,67.741,W
8/22/2014,11:54:23,17.382,N,67.761,W
8/22/2014,11:56:23,17.378,N,67.781,W
8/22/2014,11:58:23,17.375,N,67.8,W
8/22/2014,12:00:24,17.371,N,67.82,W
8/22/2014,12:02:24,17.368,N,67.84,W
8/22/2014,12:04:24,17.365,N,67.859,W
8/22/2014,12:06:23,17.362,N,67.878,W
8/22/2014,12:08:23,17.359,N,67.898,W
8/22/2014,12:10:23,17.355,N,67.917,W
8/22/2014,12:12:23,17.352,N,67.935,W
8/22/2014,12:14:24,17.349,N,67.954,W
8/22/2014,12:16:24,17.346,N,67.973,W
