Track,for,Arthur,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
7/5/2014,0:01:01,40.257,N,69.711,W
7/5/2014,0:03:01,40.269,N,69.697,W
7/5/2014,0:05:01,40.281,N,69.683,W
7/5/2014,0:07:02,40.293,N,69.668,W
7/5/2014,0:09:02,40.305,N,69.654,W
7/5/2014,0:11:02,40.317,N,69.64,W
7/5/2014,0:13:02,40.329,N,69.626,W
7/5/2014,0:15:02,40.341,N,69.612,W
7/5/2014,0:17:02,40.354,N,69.598,W
7/5/2014,0:19:02,40.366,N,69.584,W
7/5/2014,0:21:01,40.378,N,69.57,W
7/5/2014,0:23:01,40.39,N,69.555,W
7/5/2014,0:25:01,40.402,N,69.541,W
7/5/2014,0:27:01,40.415,N,69.527,W
7/5/2014,0:29:01,40.427,N,69.513,W
7/5/2014,0:31:01,40.439,N,69.499,W
7/5/2014,0:33:01,40.451,N,69.485,W
7/5/2014,0:35:01,40.464,N,69.471,W
7/5/2014,0:37:02,40.476,N,69.456,W
7/5/2014,0:39:02,40.488,N,69.442,W
7/5/2014,0:41:02,40.501,N,69.428,W
7/5/2014,0:43:02,40.513,N,69.414,W
7/5/2014,0:45:02,40.525,N,69.4,W
7/5/2014,0:47:02,40.538,N,69.386,W
7/5/2014,0:49:02,40.55,N,69.372,W
7/5/2014,0:51:01,40.563,N,69.358,W
7/5/2014,0:53:01,40.575,N,69.344,W
7/5/2014,0:55:01,40.587,N,69.329,W
7/5/2014,0:57:01,40.6,N,69.315,W
7/5/2014,0:59:01,40.612,N,69.301,W
7/5/2014,1:01:01,40.625,N,69.287,W
7/5/2014,1:03:01,40.637,N,69.273,W
7/5/2014,1:05:01,40.65,N,69.259,W
7/5/2014,1:07:02,40.662,N,69.245,W
7/5/2014,1:09:02,40.675,N,69.231,W
7/5/2014,1:11:02,40.688,N,69.217,W
7/5/2014,1:13:02,40.7,N,69.203,W
7/5/2014,1:15:02,40.713,N,69.189,W
7/5/2014,1:17:02,40.725,N,69.175,W
7/5/2014,1:19:02,40.738,N,69.161,W
7/5/2014,1:21:01,40.751,N,69.147,W
7/5/2014,1:23:01,40.763,N,69.133,W
7/5/2014,1:25:01,40.776,N,69.119,W
7/5/2014,1:27:01,40.788,N,69.105,W
7/5/2014,1:29:01,40.801,N,69.091,W
7/5/2014,1:31:01,40.814,N,69.077,W
7/5/2014,1:33:01,40.826,N,69.063,W
7/5/2014,1:35:01,40.839,N,69.049,W
7/5/2014,1:37:02,40.852,N,69.036,W
7/5/2014,1:39:02,40.864,N,69.022,W
7/5/2014,1:41:02,40.877,N,69.008,W
7/5/2014,1:43:02,40.89,N,68.994,W
7/5/2014,1:45:02,40.902,N,68.98,W
7/5/2014,1:47:02,40.915,N,68.966,W
7/5/2014,1:49:02,40.928,N,68.953,W
7/5/2014,1:51:01,40.94,N,68.939,W
7/5/2014,1:53:01,40.953,N,68.925,W
7/5/2014,1:55:01,40.966,N,68.911,W
7/5/2014,1:57:01,40.979,N,68.898,W
7/5/2014,1:59:01,40.991,N,68.884,W
7/5/2014,2:01:01,41.004,N,68.87,W
7/5/2014,2:03:01,41.017,N,68.856,W
7/5/2014,2:05:01,41.029,N,68.843,W
7/5/2014,2:07:02,41.042,N,68.829,W
7/5/2014,2:09:02,41.055,N,68.816,W
7/5/2014,2:11:02,41.068,N,68.802,W
7/5/2014,2:13:02,41.08,N,68.788,W
7/5/2014,2:15:02,41.093,N,68.775,W
7/5/2014,2:17:02,41.106,N,68.761,W
7/5/2014,2:19:02,41.118,N,68.748,W
7/5/2014,2:21:01,41.131,N,68.734,W
7/5/2014,2:23:01,41.144,N,68.721,W
7/5/2014,2:25:01,41.157,N,68.708,W
7/5/2014,2:27:01,41.169,N,68.694,W
7/5/2014,2:29:01,41.182,N,68.681,W
7/5/2014,2:31:01,41.195,N,68.667,W
7/5/2014,2:33:01,41.207,N,68.654,W
7/5/2014,2:35:01,41.22,N,68.641,W
7/5/2014,2:37:02,41.233,N,68.628,W
7/5/2014,2:39:02,41.245,N,68.614,W
7/5/2014,2:41:02,41.258,N,68.601,W
7/5/2014,2:43:02,41.271,N,68.588,W
7/5/2014,2:45:02,41.283,N,68.575,W
7/5/2014,2:47:02,41.296,N,68.562,W
7/5/2014,2:49:02,41.308,N,68.548,W
7/5/2014,2:51:01,41.321,N,68.535,W
7/5/2014,2:53:01,41.334,N,68.522,W
7/5/2014,2:55:01,41.346,N,68.509,W
7/5/2014,2:57:01,41.359,N,68.496,W
7/5/2014,2:59:01,41.371,N,68.483,W
7/5/2014,3:01:01,41.384,N,68.47,W
7/5/2014,3:03:01,41.397,N,68.457,W
7/5/2014,3:05:01,41.409,N,68.445,W
7/5/2014,3:07:02,41.422,N,68.432,W
7/5/2014,3:09:02,41.434,N,68.419,W
7/5/2014,3:11:02,41.447,N,68.406,W
7/5/2014,3:13:02,41.459,N,68.393,W
7/5/2014,3:15:02,41.472,N,68.381,W
7/5/2014,3:17:02,41.484,N,68.368,W
7/5/2014,3:19:02,41.497,N,68.355,W
7/5/2014,3:21:01,41.509,N,68.343,W
7/5/2014,3:23:01,41.522,N,68.33,W
7/5/2014,3:25:01,41.534,N,68.318,W
7/5/2014,3:27:01,41.546,N,68.305,W
7/5/2014,3:29:01,41.559,N,68.293,W
7/5/2014,3:31:01,41.571,N,68.28,W
7/5/2014,3:33:01,41.583,N,68.268,W
7/5/2014,3:35:01,41.596,N,68.256,W
7/5/2014,3:37:02,41.608,N,68.243,W
7/5/2014,3:39:02,41.62,N,68.231,W
7/5/2014,3:41:02,41.633,N,68.219,W
7/5/2014,3:43:02,41.645,N,68.207,W
7/5/2014,3:45:02,41.657,N,68.194,W
7/5/2014,3:47:02,41.669,N,68.182,W
7/5/2014,3:49:02,41.682,N,68.17,W
7/5/2014,3:51:01,41.694,N,68.158,W
7/5/2014,3:53:01,41.706,N,68.146,W
7/5/2014,3:55:01,41.718,N,68.134,W
7/5/2014,3:57:01,41.73,N,68.122,W
7/5/2014,3:59:01,41.742,N,68.11,W
7/5/2014,4:01:01,41.755,N,68.099,W
7/5/2014,4:03:01,41.767,N,68.087,W
7/5/2014,4:05:01,41.779,N,68.075,W
7/5/2014,4:07:02,41.791,N,68.063,W
7/5/2014,4:09:02,41.803,N,68.052,W
7/5/2014,4:11:02,41.815,N,68.04,W
7/5/2014,4:13:02,41.827,N,68.028,W
7/5/2014,4:15:02,41.839,N,68.017,W
7/5/2014,4:17:02,41.851,N,68.005,W
7/5/2014,4:19:02,41.863,N,67.994,W
7/5/2014,4:21:01,41.875,N,67.982,W
7/5/2014,4:23:01,41.886,N,67.971,W
7/5/2014,4:25:01,41.898,N,67.959,W
7/5/2014,4:27:01,41.91,N,67.948,W
7/5/2014,4:29:01,41.922,N,67.936,W
7/5/2014,4:31:01,41.934,N,67.925,W
7/5/2014,4:33:01,41.946,N,67.914,W
7/5/2014,4:35:01,41.958,N,67.902,W
7/5/2014,4:37:02,41.969,N,67.891,W
7/5/2014,4:39:02,41.981,N,67.88,W
7/5/2014,4:41:02,41.993,N,67.869,W
7/5/2014,4:43:02,42.005,N,67.858,W
7/5/2014,4:45:02,42.017,N,67.846,W
7/5/2014,4:47:02,42.028,N,67.835,W
7/5/2014,4:49:02,42.04,N,67.824,W
7/5/2014,4:51:01,42.052,N,67.813,W
7/5/2014,4:53:01,42.063,N,67.802,W
7/5/2014,4:55:01,42.075,N,67.791,W
7/5/2014,4:57:01,42.087,N,67.78,W
7/5/2014,4:59:01,42.098,N,67.769,W
7/5/2014,5:01:01,42.11,N,67.758,W
7/5/2014,5:03:01,42.122,N,67.747,W
7/5/2014,5:05:01,42.133,N,67.737,W
7/5/2014,5:07:02,42.145,N,67.726,W
7/5/2014,5:09:02,42.157,N,67.715,W
7/5/2014,5:11:02,42.168,N,67.704,W
7/5/2014,5:13:02,42.18,N,67.693,W
7/5/2014,5:15:02,42.191,N,67.683,W
7/5/2014,5:17:02,42.203,N,67.672,W
7/5/2014,5:19:02,42.214,N,67.661,W
7/5/2014,5:21:01,42.226,N,67.65,W
7/5/2014,5:23:01,42.238,N,67.64,W
7/5/2014,5:24:29,42.246,N,67.632,W
7/5/2014,5:26:29,42.257,N,67.619,W
7/5/2014,5:28:29,42.268,N,67.607,W
7/5/2014,5:30:29,42.279,N,67.594,W
7/5/2014,5:32:29,42.29,N,67.581,W
7/5/2014,5:34:29,42.301,N,67.569,W
7/5/2014,5:36:29,42.312,N,67.557,W
7/5/2014,5:38:30,42.322,N,67.544,W
7/5/2014,5:40:30,42.333,N,67.532,W
7/5/2014,5:42:30,42.344,N,67.52,W
7/5/2014,5:44:30,42.355,N,67.508,W
7/5/2014,5:46:30,42.366,N,67.496,W
7/5/2014,5:48:30,42.377,N,67.484,W
7/5/2014,5:50:30,42.388,N,67.472,W
7/5/2014,5:52:30,42.4,N,67.461,W
7/5/2014,5:54:29,42.411,N,67.449,W
7/5/2014,5:56:29,42.422,N,67.437,W
7/5/2014,5:58:29,42.433,N,67.426,W
7/5/2014,6:00:29,42.444,N,67.415,W
7/5/2014,6:02:29,42.455,N,67.404,W
7/5/2014,6:04:29,42.466,N,67.392,W
7/5/2014,6:06:29,42.477,N,67.381,W
7/5/2014,6:08:30,42.489,N,67.37,W
7/5/2014,6:10:30,42.5,N,67.36,W
7/5/2014,6:12:30,42.511,N,67.349,W
7/5/2014,6:14:30,42.522,N,67.338,W
7/5/2014,6:16:30,42.534,N,67.328,W
7/5/2014,6:18:30,42.545,N,67.318,W
7/5/2014,6:20:30,42.556,N,67.307,W
7/5/2014,6:22:30,42.568,N,67.297,W
7/5/2014,6:24:29,42.579,N,67.287,W
7/5/2014,6:26:29,42.59,N,67.277,W
7/5/2014,6:28:29,42.602,N,67.267,W
7/5/2014,6:30:29,42.613,N,67.258,W
7/5/2014,6:32:29,42.625,N,67.248,W
7/5/2014,6:34:29,42.636,N,67.239,W
7/5/2014,6:36:29,42.648,N,67.229,W
7/5/2014,6:38:30,42.659,N,67.22,W
7/5/2014,6:40:30,42.671,N,67.211,W
7/5/2014,6:42:30,42.683,N,67.202,W
7/5/2014,6:44:30,42.694,N,67.193,W
7/5/2014,6:46:30,42.706,N,67.185,W
7/5/2014,6:48:30,42.718,N,67.176,W
7/5/2014,6:50:30,42.729,N,67.168,W
7/5/2014,6:52:30,42.741,N,67.159,W
7/5/2014,6:54:29,42.753,N,67.151,W
7/5/2014,6:56:29,42.765,N,67.143,W
7/5/2014,6:58:29,42.777,N,67.135,W
7/5/2014,7:00:29,42.789,N,67.127,W
7/5/2014,7:02:29,42.8,N,67.12,W
7/5/2014,7:04:29,42.812,N,67.112,W
7/5/2014,7:06:29,42.824,N,67.105,W
7/5/2014,7:08:16,42.835,N,67.098,W
7/5/2014,7:10:16,42.847,N,67.096,W
7/5/2014,7:12:16,42.858,N,67.095,W
7/5/2014,7:14:16,42.87,N,67.093,W
7/5/2014,7:16:16,42.881,N,67.091,W
7/5/2014,7:18:17,42.893,N,67.09,W
7/5/2014,7:20:17,42.904,N,67.088,W
7/5/2014,7:22:17,42.916,N,67.086,W
7/5/2014,7:24:17,42.928,N,67.084,W
7/5/2014,7:26:17,42.939,N,67.082,W
7/5/2014,7:28:17,42.951,N,67.08,W
7/5/2014,7:30:17,42.963,N,67.078,W
7/5/2014,7:32:16,42.975,N,67.076,W
7/5/2014,7:34:16,42.986,N,67.074,W
7/5/2014,7:36:16,42.998,N,67.072,W
7/5/2014,7:38:16,43.01,N,67.07,W
7/5/2014,7:40:16,43.022,N,67.068,W
7/5/2014,7:42:16,43.034,N,67.066,W
7/5/2014,7:44:16,43.046,N,67.064,W
7/5/2014,7:46:16,43.058,N,67.062,W
7/5/2014,7:48:17,43.07,N,67.059,W
7/5/2014,7:50:17,43.082,N,67.057,W
7/5/2014,7:52:17,43.094,N,67.055,W
7/5/2014,7:54:17,43.106,N,67.053,W
7/5/2014,7:56:17,43.118,N,67.05,W
7/5/2014,7:58:17,43.13,N,67.048,W
7/5/2014,8:00:16,43.142,N,67.045,W
7/5/2014,8:02:16,43.154,N,67.043,W
7/5/2014,8:04:17,43.167,N,67.04,W
7/5/2014,8:06:16,43.179,N,67.038,W
7/5/2014,8:08:17,43.191,N,67.035,W
7/5/2014,8:10:16,43.204,N,67.032,W
7/5/2014,8:12:17,43.216,N,67.03,W
7/5/2014,8:14:16,43.228,N,67.027,W
7/5/2014,8:16:17,43.241,N,67.024,W
7/5/2014,8:18:16,43.253,N,67.021,W
7/5/2014,8:20:17,43.266,N,67.018,W
7/5/2014,8:22:16,43.278,N,67.015,W
7/5/2014,8:24:17,43.291,N,67.013,W
7/5/2014,8:26:16,43.303,N,67.01,W
7/5/2014,8:28:17,43.316,N,67.006,W
7/5/2014,8:30:16,43.329,N,67.003,W
7/5/2014,8:32:16,43.341,N,67,W
7/5/2014,8:34:17,43.354,N,66.997,W
7/5/2014,8:36:16,43.367,N,66.994,W
7/5/2014,8:38:17,43.38,N,66.991,W
7/5/2014,8:40:16,43.393,N,66.987,W
7/5/2014,8:42:17,43.406,N,66.984,W
7/5/2014,8:44:16,43.418,N,66.981,W
7/5/2014,8:46:17,43.431,N,66.977,W
7/5/2014,8:48:16,43.444,N,66.974,W
7/5/2014,8:50:17,43.457,N,66.97,W
7/5/2014,8:52:16,43.47,N,66.967,W
7/5/2014,8:54:17,43.483,N,66.963,W
7/5/2014,8:56:16,43.497,N,66.959,W
7/5/2014,8:58:17,43.51,N,66.956,W
7/5/2014,9:00:16,43.523,N,66.952,W
7/5/2014,9:02:16,43.536,N,66.948,W
7/5/2014,9:04:17,43.549,N,66.945,W
7/5/2014,9:06:16,43.562,N,66.941,W
7/5/2014,9:08:17,43.576,N,66.937,W
7/5/2014,9:10:16,43.589,N,66.933,W
7/5/2014,9:12:17,43.602,N,66.929,W
7/5/2014,9:14:16,43.616,N,66.925,W
7/5/2014,9:16:17,43.629,N,66.921,W
7/5/2014,9:18:16,43.642,N,66.917,W
7/5/2014,9:20:17,43.656,N,66.913,W
7/5/2014,9:22:16,43.669,N,66.909,W
7/5/2014,9:24:17,43.683,N,66.905,W
7/5/2014,9:26:16,43.696,N,66.901,W
7/5/2014,9:28:17,43.71,N,66.897,W
7/5/2014,9:30:16,43.723,N,66.893,W
7/5/2014,9:32:16,43.737,N,66.889,W
7/5/2014,9:34:17,43.75,N,66.884,W
7/5/2014,9:36:16,43.764,N,66.88,W
7/5/2014,9:38:17,43.777,N,66.876,W
7/5/2014,9:40:16,43.791,N,66.872,W
7/5/2014,9:42:17,43.805,N,66.867,W
7/5/2014,9:44:16,43.818,N,66.863,W
7/5/2014,9:46:17,43.832,N,66.859,W
7/5/2014,9:48:16,43.846,N,66.854,W
7/5/2014,9:50:17,43.86,N,66.85,W
7/5/2014,9:52:16,43.873,N,66.845,W
7/5/2014,9:54:17,43.887,N,66.841,W
7/5/2014,9:56:16,43.901,N,66.837,W
7/5/2014,9:58:17,43.915,N,66.832,W
7/5/2014,10:00:16,43.929,N,66.827,W
7/5/2014,10:02:16,43.942,N,66.823,W
7/5/2014,10:04:17,43.956,N,66.818,W
7/5/2014,10:06:16,43.97,N,66.814,W
7/5/2014,10:08:17,43.984,N,66.809,W
7/5/2014,10:10:16,43.998,N,66.805,W
7/5/2014,10:12:17,44.012,N,66.8,W
7/5/2014,10:14:16,44.026,N,66.795,W
7/5/2014,10:16:17,44.04,N,66.791,W
7/5/2014,10:18:16,44.054,N,66.786,W
7/5/2014,10:20:17,44.068,N,66.781,W
7/5/2014,10:22:16,44.081,N,66.777,W
7/5/2014,10:24:17,44.095,N,66.772,W
7/5/2014,10:26:16,44.109,N,66.767,W
7/5/2014,10:28:17,44.123,N,66.762,W
7/5/2014,10:30:16,44.138,N,66.758,W
7/5/2014,10:32:16,44.152,N,66.753,W
7/5/2014,10:34:17,44.166,N,66.748,W
7/5/2014,10:36:16,44.18,N,66.743,W
7/5/2014,10:38:17,44.194,N,66.738,W
7/5/2014,10:40:16,44.208,N,66.734,W
7/5/2014,10:42:17,44.222,N,66.729,W
7/5/2014,10:44:16,44.236,N,66.724,W
7/5/2014,10:46:17,44.25,N,66.719,W
7/5/2014,10:48:16,44.264,N,66.714,W
7/5/2014,10:50:17,44.278,N,66.709,W
7/5/2014,10:52:16,44.292,N,66.704,W
7/5/2014,10:54:17,44.306,N,66.7,W
7/5/2014,10:56:16,44.321,N,66.695,W
7/5/2014,10:58:17,44.335,N,66.69,W
7/5/2014,11:00:16,44.349,N,66.685,W
7/5/2014,11:02:16,44.363,N,66.68,W
7/5/2014,11:04:17,44.377,N,66.675,W
7/5/2014,11:06:16,44.391,N,66.67,W
7/5/2014,11:08:17,44.405,N,66.665,W
7/5/2014,11:10:16,44.419,N,66.66,W
7/5/2014,11:12:17,44.434,N,66.655,W
7/5/2014,11:14:16,44.448,N,66.65,W
7/5/2014,11:16:17,44.462,N,66.645,W
7/5/2014,11:18:16,44.476,N,66.641,W
