Track,for,Sandy,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/23/2012,14:20:47,13.718,N,77.693,W
10/23/2012,14:22:47,13.724,N,77.687,W
10/23/2012,14:24:46,13.73,N,77.682,W
10/23/2012,14:26:46,13.735,N,77.676,W
10/23/2012,14:28:46,13.741,N,77.671,W
10/23/2012,14:30:46,13.747,N,77.665,W
10/23/2012,14:32:47,13.753,N,77.66,W
10/23/2012,14:34:47,13.759,N,77.655,W
10/23/2012,14:36:47,13.764,N,77.649,W
10/23/2012,14:38:47,13.77,N,77.644,W
10/23/2012,14:40:46,13.776,N,77.638,W
10/23/2012,14:42:46,13.782,N,77.633,W
10/23/2012,14:44:46,13.787,N,77.627,W
10/23/2012,14:46:47,13.793,N,77.622,W
10/23/2012,14:48:47,13.799,N,77.616,W
10/23/2012,14:50:47,13.804,N,77.611,W
10/23/2012,14:52:47,13.81,N,77.606,W
10/23/2012,14:54:46,13.816,N,77.6,W
10/23/2012,14:56:46,13.822,N,77.595,W
10/23/2012,14:58:46,13.827,N,77.59,W
10/23/2012,15:00:46,13.833,N,77.584,W
10/23/2012,15:02:47,13.839,N,77.579,W
10/23/2012,15:04:47,13.844,N,77.574,W
10/23/2012,15:06:47,13.85,N,77.569,W
10/23/2012,15:08:47,13.855,N,77.563,W
10/23/2012,15:10:46,13.861,N,77.558,W
10/23/2012,15:12:46,13.867,N,77.553,W
10/23/2012,15:14:46,13.872,N,77.548,W
10/23/2012,15:16:47,13.878,N,77.542,W
10/23/2012,15:18:47,13.883,N,77.537,W
10/23/2012,15:20:47,13.889,N,77.532,W
10/23/2012,15:22:47,13.894,N,77.527,W
10/23/2012,15:24:46,13.9,N,77.522,W
10/23/2012,15:26:46,13.905,N,77.517,W
10/23/2012,15:28:46,13.911,N,77.512,W
10/23/2012,15:30:46,13.916,N,77.507,W
10/23/2012,15:32:47,13.922,N,77.502,W
10/23/2012,15:34:47,13.927,N,77.497,W
10/23/2012,15:36:47,13.933,N,77.492,W
10/23/2012,15:38:47,13.938,N,77.487,W
10/23/2012,15:40:46,13.943,N,77.482,W
10/23/2012,15:42:46,13.949,N,77.477,W
10/23/2012,15:44:46,13.954,N,77.472,W
10/23/2012,15:46:47,13.959,N,77.467,W
10/23/2012,15:48:47,13.965,N,77.462,W
10/23/2012,15:50:47,13.97,N,77.457,W
10/23/2012,15:52:47,13.975,N,77.453,W
10/23/2012,15:54:46,13.981,N,77.448,W
10/23/2012,15:56:46,13.986,N,77.443,W
10/23/2012,15:58:46,13.991,N,77.438,W
10/23/2012,16:00:46,13.996,N,77.434,W
10/23/2012,16:02:47,14.002,N,77.429,W
10/23/2012,16:04:47,14.007,N,77.424,W
10/23/2012,16:06:47,14.012,N,77.42,W
10/23/2012,16:08:47,14.017,N,77.415,W
10/23/2012,16:10:46,14.022,N,77.411,W
10/23/2012,16:12:46,14.027,N,77.406,W
10/23/2012,16:14:46,14.032,N,77.402,W
10/23/2012,16:16:47,14.037,N,77.397,W
10/23/2012,16:18:47,14.042,N,77.393,W
10/23/2012,16:20:47,14.047,N,77.388,W
10/23/2012,16:22:47,14.052,N,77.384,W
10/23/2012,16:24:46,14.057,N,77.379,W
10/23/2012,16:26:46,14.062,N,77.375,W
10/23/2012,16:28:46,14.067,N,77.371,W
10/23/2012,16:30:46,14.072,N,77.367,W
10/23/2012,16:32:47,14.077,N,77.362,W
10/23/2012,16:34:47,14.082,N,77.358,W
10/23/2012,16:36:47,14.086,N,77.354,W
10/23/2012,16:38:47,14.091,N,77.35,W
10/23/2012,16:40:46,14.096,N,77.346,W
10/23/2012,16:42:46,14.101,N,77.342,W
10/23/2012,16:44:46,14.105,N,77.338,W
10/23/2012,16:46:47,14.11,N,77.334,W
10/23/2012,16:48:47,14.115,N,77.33,W
10/23/2012,16:50:47,14.119,N,77.326,W
10/23/2012,16:52:47,14.124,N,77.322,W
10/23/2012,16:54:46,14.129,N,77.318,W
10/23/2012,16:56:46,14.133,N,77.314,W
10/23/2012,16:58:46,14.138,N,77.311,W
10/23/2012,17:00:46,14.142,N,77.307,W
10/23/2012,17:02:47,14.147,N,77.303,W
10/23/2012,17:04:47,14.151,N,77.3,W
10/23/2012,17:06:47,14.156,N,77.296,W
10/23/2012,17:08:47,14.16,N,77.292,W
10/23/2012,17:10:46,14.164,N,77.289,W
10/23/2012,17:12:46,14.169,N,77.285,W
10/23/2012,17:14:46,14.173,N,77.282,W
10/23/2012,17:16:47,14.177,N,77.279,W
10/23/2012,17:18:47,14.181,N,77.275,W
10/23/2012,17:20:47,14.186,N,77.272,W
10/23/2012,17:22:47,14.19,N,77.269,W
10/23/2012,17:24:46,14.194,N,77.265,W
10/23/2012,17:26:46,14.198,N,77.262,W
10/23/2012,17:28:46,14.202,N,77.259,W
10/23/2012,17:30:46,14.206,N,77.256,W
10/23/2012,17:32:47,14.21,N,77.253,W
10/23/2012,17:34:47,14.214,N,77.25,W
10/23/2012,17:36:47,14.218,N,77.247,W
10/23/2012,17:38:47,14.222,N,77.244,W
10/23/2012,17:40:46,14.226,N,77.241,W
10/23/2012,17:42:46,14.23,N,77.238,W
10/23/2012,17:44:46,14.234,N,77.235,W
10/23/2012,17:46:47,14.237,N,77.233,W
10/23/2012,17:48:47,14.241,N,77.23,W
10/23/2012,17:50:47,14.245,N,77.227,W
10/23/2012,17:52:47,14.249,N,77.225,W
10/23/2012,17:54:46,14.252,N,77.222,W
10/23/2012,17:56:46,14.256,N,77.22,W
10/23/2012,17:58:46,14.259,N,77.217,W
10/23/2012,18:00:46,14.263,N,77.215,W
10/23/2012,18:02:47,14.267,N,77.212,W
10/23/2012,18:04:47,14.27,N,77.21,W
10/23/2012,18:06:47,14.273,N,77.208,W
10/23/2012,18:08:47,14.277,N,77.206,W
10/23/2012,18:10:46,14.28,N,77.203,W
10/23/2012,18:12:46,14.284,N,77.201,W
10/23/2012,18:14:46,14.287,N,77.199,W
10/23/2012,18:16:47,14.29,N,77.197,W
10/23/2012,18:18:47,14.294,N,77.195,W
10/23/2012,18:20:47,14.297,N,77.193,W
10/23/2012,18:22:47,14.3,N,77.191,W
10/23/2012,18:24:46,14.303,N,77.189,W
10/23/2012,18:26:46,14.306,N,77.188,W
10/23/2012,18:28:46,14.309,N,77.186,W
10/23/2012,18:30:46,14.313,N,77.184,W
10/23/2012,18:32:47,14.316,N,77.182,W
10/23/2012,18:34:47,14.319,N,77.181,W
10/23/2012,18:36:47,14.322,N,77.179,W
10/23/2012,18:38:47,14.325,N,77.177,W
10/23/2012,18:40:46,14.328,N,77.176,W
10/23/2012,18:42:46,14.331,N,77.174,W
10/23/2012,18:44:46,14.334,N,77.173,W
10/23/2012,18:46:47,14.336,N,77.171,W
10/23/2012,18:48:47,14.339,N,77.17,W
10/23/2012,18:50:47,14.342,N,77.169,W
10/23/2012,18:52:47,14.345,N,77.167,W
10/23/2012,18:54:46,14.348,N,77.166,W
10/23/2012,18:56:46,14.351,N,77.165,W
10/23/2012,18:58:46,14.353,N,77.164,W
10/23/2012,19:00:46,14.356,N,77.162,W
10/23/2012,19:02:47,14.359,N,77.161,W
10/23/2012,19:04:47,14.362,N,77.16,W
10/23/2012,19:06:47,14.364,N,77.159,W
10/23/2012,19:08:47,14.367,N,77.158,W
10/23/2012,19:10:46,14.37,N,77.157,W
10/23/2012,19:12:46,14.372,N,77.156,W
10/23/2012,19:14:46,14.375,N,77.155,W
10/23/2012,19:16:47,14.378,N,77.154,W
10/23/2012,19:18:47,14.38,N,77.153,W
10/23/2012,19:20:47,14.383,N,77.152,W
10/23/2012,19:22:47,14.386,N,77.152,W
10/23/2012,19:24:46,14.388,N,77.151,W
10/23/2012,19:26:46,14.391,N,77.15,W
10/23/2012,19:28:46,14.393,N,77.149,W
10/23/2012,19:30:46,14.396,N,77.149,W
10/23/2012,19:32:47,14.398,N,77.148,W
10/23/2012,19:34:47,14.401,N,77.147,W
10/23/2012,19:36:47,14.403,N,77.147,W
10/23/2012,19:38:47,14.406,N,77.146,W
10/23/2012,19:40:46,14.408,N,77.146,W
10/23/2012,19:42:46,14.411,N,77.145,W
10/23/2012,19:44:46,14.413,N,77.145,W
10/23/2012,19:46:47,14.416,N,77.144,W
10/23/2012,19:48:47,14.418,N,77.144,W
10/23/2012,19:50:47,14.42,N,77.143,W
10/23/2012,19:52:47,14.423,N,77.143,W
10/23/2012,19:54:46,14.425,N,77.142,W
10/23/2012,19:56:46,14.428,N,77.142,W
10/23/2012,19:58:46,14.43,N,77.142,W
10/23/2012,20:00:46,14.433,N,77.141,W
10/23/2012,20:02:47,14.435,N,77.141,W
10/23/2012,20:04:47,14.437,N,77.141,W
10/23/2012,20:06:47,14.44,N,77.141,W
10/23/2012,20:08:47,14.442,N,77.141,W
10/23/2012,20:10:46,14.445,N,77.14,W
10/23/2012,20:12:46,14.447,N,77.14,W
10/23/2012,20:14:46,14.449,N,77.14,W
10/23/2012,20:16:47,14.452,N,77.14,W
10/23/2012,20:18:47,14.454,N,77.14,W
10/23/2012,20:20:47,14.456,N,77.14,W
10/23/2012,20:22:47,14.459,N,77.14,W
10/23/2012,20:24:46,14.461,N,77.14,W
10/23/2012,20:26:46,14.464,N,77.14,W
10/23/2012,20:28:46,14.466,N,77.14,W
10/23/2012,20:30:46,14.468,N,77.14,W
10/23/2012,20:32:47,14.471,N,77.14,W
10/23/2012,20:34:47,14.473,N,77.14,W
10/23/2012,20:36:47,14.475,N,77.14,W
10/23/2012,20:38:47,14.478,N,77.14,W
10/23/2012,20:40:46,14.48,N,77.14,W
10/23/2012,20:42:46,14.483,N,77.14,W
10/23/2012,20:44:46,14.485,N,77.14,W
10/23/2012,20:46:47,14.487,N,77.141,W
10/23/2012,20:48:47,14.49,N,77.141,W
10/23/2012,20:50:47,14.492,N,77.141,W
10/23/2012,20:52:47,14.495,N,77.141,W
10/23/2012,20:54:46,14.497,N,77.141,W
10/23/2012,20:56:46,14.5,N,77.142,W
10/23/2012,20:58:46,14.502,N,77.142,W
10/23/2012,21:00:46,14.504,N,77.142,W
10/23/2012,21:02:47,14.507,N,77.142,W
10/23/2012,21:04:47,14.509,N,77.143,W
10/23/2012,21:06:47,14.512,N,77.143,W
10/23/2012,21:08:47,14.514,N,77.143,W
10/23/2012,21:10:46,14.517,N,77.144,W
10/23/2012,21:12:46,14.519,N,77.144,W
10/23/2012,21:14:46,14.522,N,77.144,W
10/23/2012,21:16:47,14.524,N,77.145,W
10/23/2012,21:18:47,14.527,N,77.145,W
10/23/2012,21:20:47,14.53,N,77.145,W
10/23/2012,21:22:47,14.532,N,77.146,W
10/23/2012,21:24:46,14.535,N,77.146,W
10/23/2012,21:26:46,14.537,N,77.146,W
10/23/2012,21:28:46,14.54,N,77.147,W
10/23/2012,21:30:46,14.543,N,77.147,W
10/23/2012,21:32:47,14.545,N,77.148,W
10/23/2012,21:34:47,14.548,N,77.148,W
10/23/2012,21:36:47,14.551,N,77.148,W
10/23/2012,21:38:47,14.553,N,77.149,W
10/23/2012,21:40:46,14.556,N,77.149,W
10/23/2012,21:42:46,14.559,N,77.15,W
10/23/2012,21:44:46,14.562,N,77.15,W
10/23/2012,21:46:47,14.564,N,77.151,W
10/23/2012,21:48:47,14.567,N,77.151,W
10/23/2012,21:50:47,14.57,N,77.152,W
10/23/2012,21:52:47,14.573,N,77.152,W
10/23/2012,21:54:46,14.576,N,77.153,W
10/23/2012,21:56:46,14.579,N,77.153,W
10/23/2012,21:58:46,14.582,N,77.154,W
10/23/2012,22:00:46,14.585,N,77.154,W
10/23/2012,22:02:47,14.587,N,77.154,W
10/23/2012,22:04:47,14.59,N,77.155,W
10/23/2012,22:06:47,14.593,N,77.155,W
10/23/2012,22:08:47,14.596,N,77.156,W
10/23/2012,22:10:46,14.599,N,77.156,W
10/23/2012,22:12:46,14.603,N,77.157,W
10/23/2012,22:14:46,14.606,N,77.157,W
10/23/2012,22:16:47,14.609,N,77.158,W
10/23/2012,22:18:47,14.612,N,77.158,W
10/23/2012,22:20:47,14.615,N,77.159,W
10/23/2012,22:22:47,14.618,N,77.159,W
10/23/2012,22:24:46,14.621,N,77.16,W
10/23/2012,22:26:46,14.625,N,77.16,W
10/23/2012,22:28:46,14.628,N,77.161,W
10/23/2012,22:30:46,14.631,N,77.161,W
10/23/2012,22:32:47,14.634,N,77.162,W
10/23/2012,22:34:47,14.637,N,77.162,W
10/23/2012,22:36:47,14.641,N,77.163,W
10/23/2012,22:38:47,14.644,N,77.163,W
10/23/2012,22:40:46,14.647,N,77.164,W
10/23/2012,22:42:46,14.651,N,77.164,W
10/23/2012,22:44:46,14.654,N,77.165,W
10/23/2012,22:46:47,14.658,N,77.165,W
10/23/2012,22:48:47,14.661,N,77.166,W
10/23/2012,22:50:47,14.664,N,77.167,W
10/23/2012,22:52:47,14.668,N,77.167,W
10/23/2012,22:54:46,14.671,N,77.168,W
10/23/2012,22:56:46,14.675,N,77.168,W
10/23/2012,22:58:46,14.678,N,77.169,W
10/23/2012,23:00:46,14.682,N,77.169,W
10/23/2012,23:02:47,14.685,N,77.17,W
10/23/2012,23:04:47,14.689,N,77.17,W
10/23/2012,23:06:47,14.692,N,77.171,W
10/23/2012,23:08:47,14.696,N,77.171,W
10/23/2012,23:10:46,14.699,N,77.172,W
10/23/2012,23:12:46,14.703,N,77.172,W
10/23/2012,23:14:46,14.707,N,77.173,W
10/23/2012,23:16:47,14.71,N,77.173,W
10/23/2012,23:18:47,14.714,N,77.174,W
10/23/2012,23:20:47,14.718,N,77.175,W
10/23/2012,23:22:47,14.721,N,77.175,W
10/23/2012,23:24:46,14.725,N,77.176,W
10/23/2012,23:26:46,14.729,N,77.176,W
10/23/2012,23:28:46,14.732,N,77.177,W
10/23/2012,23:30:46,14.736,N,77.177,W
10/23/2012,23:32:47,14.74,N,77.178,W
10/23/2012,23:34:47,14.744,N,77.178,W
10/23/2012,23:36:47,14.747,N,77.179,W
10/23/2012,23:38:47,14.751,N,77.18,W
10/23/2012,23:40:46,14.755,N,77.18,W
10/23/2012,23:42:46,14.759,N,77.181,W
10/23/2012,23:44:46,14.763,N,77.181,W
10/23/2012,23:46:47,14.766,N,77.182,W
10/23/2012,23:48:47,14.77,N,77.182,W
10/23/2012,23:50:47,14.774,N,77.183,W
10/23/2012,23:52:47,14.778,N,77.183,W
10/23/2012,23:54:46,14.782,N,77.184,W
10/23/2012,23:56:46,14.786,N,77.185,W
10/23/2012,23:58:46,14.79,N,77.185,W
10/24/2012,0:00:46,14.794,N,77.186,W
10/24/2012,0:02:47,14.797,N,77.186,W
10/24/2012,0:04:47,14.801,N,77.187,W
10/24/2012,0:06:47,14.805,N,77.187,W
10/24/2012,0:08:38,14.809,N,77.188,W
10/24/2012,0:10:39,14.813,N,77.192,W
10/24/2012,0:12:39,14.818,N,77.195,W
10/24/2012,0:14:39,14.822,N,77.198,W
10/24/2012,0:16:39,14.827,N,77.202,W
10/24/2012,0:18:38,14.831,N,77.205,W
10/24/2012,0:20:38,14.836,N,77.208,W
10/24/2012,0:22:38,14.84,N,77.211,W
10/24/2012,0:24:38,14.845,N,77.213,W
10/24/2012,0:26:39,14.849,N,77.216,W
10/24/2012,0:28:39,14.853,N,77.218,W
10/24/2012,0:30:39,14.858,N,77.221,W
10/24/2012,0:32:38,14.862,N,77.223,W
10/24/2012,0:34:38,14.866,N,77.225,W
10/24/2012,0:36:38,14.871,N,77.227,W
10/24/2012,0:38:38,14.875,N,77.229,W
10/24/2012,0:40:39,14.879,N,77.23,W
10/24/2012,0:42:39,14.883,N,77.232,W
10/24/2012,0:44:39,14.888,N,77.234,W
10/24/2012,0:46:39,14.892,N,77.235,W
10/24/2012,0:48:38,14.896,N,77.236,W
10/24/2012,0:50:38,14.9,N,77.237,W
10/24/2012,0:52:38,14.905,N,77.239,W
10/24/2012,0:54:38,14.909,N,77.24,W
10/24/2012,0:56:39,14.913,N,77.24,W
10/24/2012,0:58:39,14.917,N,77.241,W
10/24/2012,1:00:39,14.921,N,77.242,W
10/24/2012,1:02:38,14.926,N,77.242,W
10/24/2012,1:04:38,14.93,N,77.243,W
10/24/2012,1:06:38,14.934,N,77.243,W
10/24/2012,1:08:38,14.938,N,77.244,W
10/24/2012,1:10:39,14.942,N,77.244,W
10/24/2012,1:12:39,14.946,N,77.244,W
10/24/2012,1:14:39,14.95,N,77.244,W
10/24/2012,1:16:39,14.954,N,77.244,W
10/24/2012,1:18:38,14.958,N,77.244,W
10/24/2012,1:20:38,14.962,N,77.244,W
10/24/2012,1:22:38,14.966,N,77.243,W
10/24/2012,1:24:38,14.97,N,77.243,W
10/24/2012,1:26:39,14.975,N,77.242,W
10/24/2012,1:28:39,14.979,N,77.242,W
10/24/2012,1:30:39,14.983,N,77.241,W
10/24/2012,1:32:38,14.987,N,77.24,W
10/24/2012,1:34:38,14.991,N,77.24,W
10/24/2012,1:36:38,14.995,N,77.239,W
10/24/2012,1:38:38,14.999,N,77.238,W
10/24/2012,1:40:39,15.003,N,77.237,W
10/24/2012,1:42:39,15.006,N,77.236,W
10/24/2012,1:44:39,15.01,N,77.235,W
10/24/2012,1:46:39,15.014,N,77.234,W
10/24/2012,1:48:38,15.018,N,77.232,W
10/24/2012,1:50:38,15.022,N,77.231,W
10/24/2012,1:52:38,15.026,N,77.23,W
10/24/2012,1:54:38,15.03,N,77.228,W
10/24/2012,1:56:39,15.034,N,77.227,W
10/24/2012,1:58:39,15.038,N,77.225,W
10/24/2012,2:00:39,15.042,N,77.224,W
10/24/2012,2:02:38,15.046,N,77.222,W
10/24/2012,2:02:46,15.046,N,77.222,W
10/24/2012,2:04:46,15.048,N,77.22,W
10/24/2012,2:06:45,15.05,N,77.218,W
10/24/2012,2:08:45,15.053,N,77.215,W
10/24/2012,2:10:45,15.055,N,77.213,W
10/24/2012,2:12:45,15.057,N,77.211,W
10/24/2012,2:14:46,15.06,N,77.208,W
10/24/2012,2:16:46,15.062,N,77.206,W
10/24/2012,2:18:46,15.065,N,77.203,W
10/24/2012,2:20:46,15.068,N,77.201,W
10/24/2012,2:22:45,15.07,N,77.198,W
10/24/2012,2:24:45,15.073,N,77.196,W
10/24/2012,2:26:45,15.076,N,77.194,W
10/24/2012,2:28:45,15.079,N,77.191,W
10/24/2012,2:30:46,15.082,N,77.189,W
10/24/2012,2:32:46,15.086,N,77.186,W
10/24/2012,2:34:46,15.089,N,77.184,W
10/24/2012,2:36:45,15.093,N,77.182,W
10/24/2012,2:38:45,15.097,N,77.179,W
10/24/2012,2:40:45,15.101,N,77.177,W
10/24/2012,2:42:45,15.105,N,77.175,W
10/24/2012,2:44:46,15.109,N,77.172,W
10/24/2012,2:46:46,15.113,N,77.17,W
10/24/2012,2:48:46,15.118,N,77.168,W
10/24/2012,2:50:46,15.123,N,77.166,W
10/24/2012,2:52:45,15.128,N,77.164,W
10/24/2012,2:54:45,15.133,N,77.162,W
10/24/2012,2:56:45,15.139,N,77.16,W
10/24/2012,2:58:45,15.144,N,77.159,W
10/24/2012,3:00:46,15.15,N,77.157,W
10/24/2012,3:02:46,15.156,N,77.155,W
10/24/2012,3:04:46,15.162,N,77.153,W
10/24/2012,3:06:45,15.168,N,77.152,W
10/24/2012,3:07:23,15.17,N,77.151,W
10/24/2012,3:09:23,15.178,N,77.15,W
10/24/2012,3:11:23,15.185,N,77.148,W
10/24/2012,3:13:23,15.193,N,77.147,W
10/24/2012,3:15:24,15.2,N,77.146,W
10/24/2012,3:17:24,15.208,N,77.144,W
10/24/2012,3:19:24,15.215,N,77.143,W
10/24/2012,3:21:23,15.223,N,77.142,W
10/24/2012,3:23:23,15.23,N,77.141,W
10/24/2012,3:25:23,15.238,N,77.139,W
10/24/2012,3:27:23,15.245,N,77.138,W
10/24/2012,3:29:24,15.253,N,77.137,W
10/24/2012,3:31:24,15.26,N,77.135,W
10/24/2012,3:33:24,15.268,N,77.134,W
10/24/2012,3:35:24,15.275,N,77.133,W
10/24/2012,3:37:23,15.283,N,77.131,W
10/24/2012,3:39:23,15.29,N,77.13,W
10/24/2012,3:41:23,15.298,N,77.129,W
10/24/2012,3:43:23,15.305,N,77.127,W
10/24/2012,3:45:24,15.313,N,77.126,W
10/24/2012,3:47:24,15.32,N,77.125,W
10/24/2012,3:49:24,15.328,N,77.124,W
10/24/2012,3:51:23,15.335,N,77.122,W
10/24/2012,3:53:23,15.343,N,77.121,W
10/24/2012,3:55:23,15.35,N,77.12,W
10/24/2012,3:57:23,15.358,N,77.118,W
10/24/2012,3:59:24,15.365,N,77.117,W
10/24/2012,4:01:24,15.373,N,77.116,W
10/24/2012,4:02:30,15.377,N,77.115,W
10/24/2012,4:04:30,15.384,N,77.114,W
10/24/2012,4:06:30,15.392,N,77.112,W
10/24/2012,4:08:29,15.399,N,77.111,W
10/24/2012,4:10:29,15.407,N,77.11,W
10/24/2012,4:12:29,15.414,N,77.109,W
10/24/2012,4:14:29,15.421,N,77.107,W
10/24/2012,4:16:30,15.429,N,77.106,W
10/24/2012,4:18:30,15.436,N,77.105,W
10/24/2012,4:20:30,15.443,N,77.103,W
10/24/2012,4:22:30,15.451,N,77.102,W
10/24/2012,4:24:29,15.458,N,77.101,W
10/24/2012,4:26:29,15.465,N,77.1,W
10/24/2012,4:28:29,15.472,N,77.098,W
10/24/2012,4:30:30,15.48,N,77.097,W
10/24/2012,4:32:30,15.487,N,77.096,W
10/24/2012,4:34:30,15.494,N,77.095,W
10/24/2012,4:36:30,15.501,N,77.093,W
10/24/2012,4:38:29,15.508,N,77.092,W
10/24/2012,4:40:29,15.515,N,77.091,W
10/24/2012,4:42:29,15.523,N,77.089,W
10/24/2012,4:44:29,15.53,N,77.088,W
10/24/2012,4:46:30,15.537,N,77.087,W
10/24/2012,4:48:30,15.544,N,77.086,W
10/24/2012,4:50:30,15.551,N,77.084,W
10/24/2012,4:52:30,15.558,N,77.083,W
10/24/2012,4:54:29,15.565,N,77.082,W
10/24/2012,4:56:29,15.572,N,77.081,W
10/24/2012,4:58:29,15.579,N,77.079,W
10/24/2012,5:00:30,15.586,N,77.078,W
10/24/2012,5:02:30,15.593,N,77.077,W
10/24/2012,5:04:30,15.6,N,77.076,W
10/24/2012,5:06:30,15.606,N,77.075,W
10/24/2012,5:08:29,15.613,N,77.073,W
10/24/2012,5:10:29,15.62,N,77.072,W
10/24/2012,5:12:29,15.627,N,77.071,W
10/24/2012,5:14:29,15.634,N,77.07,W
10/24/2012,5:16:30,15.64,N,77.068,W
10/24/2012,5:18:30,15.647,N,77.067,W
10/24/2012,5:20:30,15.654,N,77.066,W
10/24/2012,5:22:30,15.66,N,77.065,W
10/24/2012,5:24:29,15.667,N,77.064,W
10/24/2012,5:26:29,15.674,N,77.062,W
10/24/2012,5:28:29,15.68,N,77.061,W
10/24/2012,5:30:30,15.687,N,77.06,W
10/24/2012,5:32:30,15.693,N,77.059,W
10/24/2012,5:34:30,15.7,N,77.058,W
10/24/2012,5:36:30,15.706,N,77.057,W
10/24/2012,5:38:29,15.713,N,77.055,W
10/24/2012,5:40:29,15.719,N,77.054,W
10/24/2012,5:42:29,15.726,N,77.053,W
10/24/2012,5:44:29,15.732,N,77.052,W
10/24/2012,5:46:30,15.738,N,77.051,W
10/24/2012,5:48:30,15.745,N,77.05,W
10/24/2012,5:50:30,15.751,N,77.048,W
10/24/2012,5:52:30,15.757,N,77.047,W
10/24/2012,5:54:29,15.763,N,77.046,W
10/24/2012,5:56:29,15.769,N,77.045,W
10/24/2012,5:58:29,15.776,N,77.044,W
10/24/2012,6:00:30,15.782,N,77.043,W
10/24/2012,6:02:30,15.788,N,77.042,W
10/24/2012,6:04:30,15.794,N,77.041,W
10/24/2012,6:06:30,15.8,N,77.039,W
10/24/2012,6:08:29,15.806,N,77.038,W
10/24/2012,6:10:29,15.812,N,77.037,W
10/24/2012,6:12:29,15.817,N,77.036,W
10/24/2012,6:14:29,15.823,N,77.035,W
10/24/2012,6:16:30,15.829,N,77.034,W
10/24/2012,6:18:30,15.835,N,77.033,W
10/24/2012,6:20:30,15.841,N,77.032,W
10/24/2012,6:22:30,15.846,N,77.031,W
10/24/2012,6:24:29,15.852,N,77.03,W
10/24/2012,6:26:29,15.857,N,77.029,W
10/24/2012,6:28:29,15.863,N,77.027,W
10/24/2012,6:30:30,15.869,N,77.026,W
10/24/2012,6:32:30,15.874,N,77.025,W
10/24/2012,6:34:30,15.88,N,77.024,W
10/24/2012,6:36:30,15.885,N,77.023,W
10/24/2012,6:38:29,15.89,N,77.022,W
10/24/2012,6:40:29,15.896,N,77.021,W
10/24/2012,6:42:29,15.901,N,77.02,W
10/24/2012,6:44:29,15.906,N,77.019,W
10/24/2012,6:46:30,15.911,N,77.018,W
10/24/2012,6:48:30,15.917,N,77.017,W
10/24/2012,6:50:30,15.922,N,77.016,W
10/24/2012,6:52:30,15.927,N,77.015,W
10/24/2012,6:54:29,15.932,N,77.014,W
10/24/2012,6:56:29,15.937,N,77.013,W
10/24/2012,6:58:29,15.942,N,77.012,W
10/24/2012,7:00:30,15.947,N,77.011,W
10/24/2012,7:02:30,15.952,N,77.01,W
10/24/2012,7:04:30,15.957,N,77.009,W
10/24/2012,7:06:30,15.961,N,77.008,W
10/24/2012,7:08:29,15.966,N,77.007,W
10/24/2012,7:10:29,15.971,N,77.006,W
10/24/2012,7:12:29,15.976,N,77.005,W
10/24/2012,7:14:29,15.98,N,77.004,W
10/24/2012,7:16:30,15.985,N,77.003,W
10/24/2012,7:18:30,15.99,N,77.002,W
10/24/2012,7:20:30,15.994,N,77.002,W
10/24/2012,7:22:30,15.999,N,77.001,W
10/24/2012,7:24:29,16.004,N,77,W
10/24/2012,7:26:29,16.008,N,76.999,W
10/24/2012,7:28:29,16.013,N,76.998,W
10/24/2012,7:30:30,16.017,N,76.997,W
10/24/2012,7:32:30,16.022,N,76.996,W
10/24/2012,7:34:30,16.026,N,76.995,W
10/24/2012,7:36:30,16.031,N,76.994,W
10/24/2012,7:38:29,16.035,N,76.993,W
10/24/2012,7:40:29,16.039,N,76.992,W
10/24/2012,7:42:29,16.044,N,76.991,W
10/24/2012,7:44:29,16.048,N,76.99,W
10/24/2012,7:46:30,16.052,N,76.99,W
10/24/2012,7:48:30,16.057,N,76.989,W
10/24/2012,7:50:30,16.061,N,76.988,W
10/24/2012,7:52:30,16.065,N,76.987,W
10/24/2012,7:54:29,16.069,N,76.986,W
10/24/2012,7:56:29,16.074,N,76.985,W
10/24/2012,7:58:29,16.078,N,76.984,W
10/24/2012,8:00:30,16.082,N,76.983,W
10/24/2012,8:02:30,16.086,N,76.982,W
10/24/2012,8:04:30,16.09,N,76.982,W
10/24/2012,8:06:30,16.094,N,76.981,W
10/24/2012,8:08:29,16.098,N,76.98,W
10/24/2012,8:10:29,16.102,N,76.979,W
10/24/2012,8:12:29,16.107,N,76.978,W
10/24/2012,8:14:29,16.111,N,76.977,W
10/24/2012,8:16:30,16.115,N,76.976,W
10/24/2012,8:18:30,16.119,N,76.975,W
10/24/2012,8:20:30,16.123,N,76.975,W
10/24/2012,8:22:30,16.127,N,76.974,W
10/24/2012,8:24:29,16.131,N,76.973,W
10/24/2012,8:26:29,16.135,N,76.972,W
10/24/2012,8:28:29,16.139,N,76.971,W
10/24/2012,8:30:30,16.143,N,76.97,W
10/24/2012,8:32:30,16.146,N,76.969,W
10/24/2012,8:34:30,16.15,N,76.969,W
10/24/2012,8:36:30,16.154,N,76.968,W
10/24/2012,8:38:29,16.158,N,76.967,W
10/24/2012,8:40:29,16.162,N,76.966,W
10/24/2012,8:42:29,16.166,N,76.965,W
10/24/2012,8:44:29,16.17,N,76.964,W
10/24/2012,8:46:30,16.174,N,76.963,W
10/24/2012,8:48:30,16.178,N,76.963,W
