Track,for,Joaquin,2015,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/29/2015,16:45:59,26.129,N,70.656,W,4
9/29/2015,16:47:59,26.127,N,70.656,W,4
9/29/2015,16:49:59,26.125,N,70.657,W,4
9/29/2015,16:51:59,26.124,N,70.657,W,4
9/29/2015,16:54:00,26.122,N,70.658,W,4
9/29/2015,16:56:00,26.12,N,70.659,W,4
9/29/2015,16:58:00,26.118,N,70.659,W,4
9/29/2015,17:00:00,26.116,N,70.66,W,4
9/29/2015,17:01:59,26.115,N,70.661,W,4
9/29/2015,17:03:59,26.113,N,70.661,W,4
9/29/2015,17:05:59,26.111,N,70.662,W,4
9/29/2015,17:08:00,26.109,N,70.663,W,4
9/29/2015,17:10:00,26.107,N,70.663,W,4
9/29/2015,17:12:00,26.106,N,70.664,W,4
9/29/2015,17:14:00,26.104,N,70.665,W,4
9/29/2015,17:15:59,26.102,N,70.666,W,4
9/29/2015,17:17:59,26.1,N,70.666,W,4
9/29/2015,17:19:59,26.098,N,70.667,W,4
9/29/2015,17:21:59,26.097,N,70.668,W,4
9/29/2015,17:24:00,26.095,N,70.668,W,4
9/29/2015,17:26:00,26.093,N,70.669,W,4
9/29/2015,17:28:00,26.091,N,70.67,W,4
9/29/2015,17:30:00,26.089,N,70.671,W,4
9/29/2015,17:31:59,26.087,N,70.671,W,4
9/29/2015,17:33:59,26.086,N,70.672,W,4
9/29/2015,17:35:59,26.084,N,70.673,W,4
9/29/2015,17:38:00,26.082,N,70.674,W,4
9/29/2015,17:40:00,26.08,N,70.674,W,4
9/29/2015,17:42:00,26.078,N,70.675,W,4
9/29/2015,17:44:00,26.076,N,70.676,W,4
9/29/2015,17:45:59,26.075,N,70.677,W,4
9/29/2015,17:47:59,26.073,N,70.678,W,4
9/29/2015,17:49:59,26.071,N,70.678,W,4
9/29/2015,17:51:59,26.069,N,70.679,W,4
9/29/2015,17:54:00,26.067,N,70.68,W,4
9/29/2015,17:56:00,26.065,N,70.681,W,4
9/29/2015,17:58:00,26.064,N,70.682,W,4
9/29/2015,18:00:00,26.062,N,70.682,W,4
9/29/2015,18:01:59,26.06,N,70.683,W,4
9/29/2015,18:03:59,26.058,N,70.684,W,4
9/29/2015,18:05:59,26.056,N,70.685,W,4
9/29/2015,18:08:00,26.054,N,70.686,W,4
9/29/2015,18:10:00,26.052,N,70.687,W,4
9/29/2015,18:12:00,26.051,N,70.687,W,4
9/29/2015,18:14:00,26.049,N,70.688,W,4
9/29/2015,18:15:59,26.047,N,70.689,W,4
9/29/2015,18:17:59,26.045,N,70.69,W,4
9/29/2015,18:17:59,26.045,N,70.69,W,4
9/29/2015,18:19:59,26.043,N,70.691,W,4
9/29/2015,18:21:59,26.041,N,70.691,W,4
9/29/2015,18:24:00,26.04,N,70.692,W,4
9/29/2015,18:26:00,26.038,N,70.693,W,4
9/29/2015,18:28:00,26.036,N,70.694,W,4
9/29/2015,18:30:00,26.034,N,70.694,W,4
9/29/2015,18:31:59,26.032,N,70.695,W,4
9/29/2015,18:33:59,26.031,N,70.696,W,4
9/29/2015,18:35:59,26.029,N,70.696,W,4
9/29/2015,18:38:00,26.027,N,70.697,W,4
9/29/2015,18:40:00,26.025,N,70.698,W,4
9/29/2015,18:42:00,26.023,N,70.699,W,4
9/29/2015,18:44:00,26.021,N,70.699,W,4
9/29/2015,18:45:59,26.02,N,70.7,W,4
9/29/2015,18:47:59,26.018,N,70.701,W,4
9/29/2015,18:49:59,26.016,N,70.702,W,4
9/29/2015,18:51:59,26.014,N,70.702,W,4
9/29/2015,18:54:00,26.012,N,70.703,W,4
9/29/2015,18:56:00,26.01,N,70.704,W,4
9/29/2015,18:58:00,26.009,N,70.705,W,4
9/29/2015,19:00:00,26.007,N,70.706,W,4
9/29/2015,19:01:59,26.005,N,70.706,W,4
9/29/2015,19:03:59,26.003,N,70.707,W,4
9/29/2015,19:05:59,26.001,N,70.708,W,4
9/29/2015,19:08:00,25.999,N,70.709,W,4
9/29/2015,19:10:00,25.998,N,70.71,W,4
9/29/2015,19:12:00,25.996,N,70.71,W,4
9/29/2015,19:14:00,25.994,N,70.711,W,4
9/29/2015,19:15:59,25.992,N,70.712,W,4
9/29/2015,19:17:59,25.99,N,70.713,W,4
9/29/2015,19:19:59,25.988,N,70.714,W,4
9/29/2015,19:21:59,25.986,N,70.715,W,4
9/29/2015,19:24:00,25.985,N,70.715,W,4
9/29/2015,19:26:00,25.983,N,70.716,W,4
9/29/2015,19:28:00,25.981,N,70.717,W,4
9/29/2015,19:30:00,25.979,N,70.718,W,4
9/29/2015,19:31:59,25.977,N,70.719,W,4
9/29/2015,19:33:59,25.975,N,70.72,W,4
9/29/2015,19:35:59,25.973,N,70.721,W,4
9/29/2015,19:38:00,25.972,N,70.722,W,4
9/29/2015,19:40:00,25.97,N,70.723,W,4
9/29/2015,19:42:00,25.968,N,70.723,W,4
9/29/2015,19:44:00,25.966,N,70.724,W,4
9/29/2015,19:45:59,25.964,N,70.725,W,4
9/29/2015,19:47:59,25.962,N,70.726,W,4
9/29/2015,19:49:59,25.96,N,70.727,W,4
9/29/2015,19:51:59,25.958,N,70.728,W,4
9/29/2015,19:54:00,25.956,N,70.729,W,4
9/29/2015,19:56:00,25.955,N,70.73,W,4
9/29/2015,19:58:00,25.953,N,70.731,W,4
9/29/2015,20:00:00,25.951,N,70.732,W,4
9/29/2015,20:01:59,25.949,N,70.733,W,4
9/29/2015,20:03:59,25.947,N,70.734,W,4
9/29/2015,20:05:59,25.945,N,70.735,W,4
9/29/2015,20:08:00,25.943,N,70.736,W,4
9/29/2015,20:10:00,25.941,N,70.737,W,4
9/29/2015,20:12:00,25.939,N,70.738,W,4
9/29/2015,20:14:00,25.938,N,70.739,W,4
9/29/2015,20:15:59,25.936,N,70.74,W,4
9/29/2015,20:17:59,25.934,N,70.741,W,4
9/29/2015,20:19:59,25.932,N,70.742,W,4
9/29/2015,20:21:59,25.93,N,70.743,W,4
9/29/2015,20:24:00,25.928,N,70.744,W,4
9/29/2015,20:26:00,25.926,N,70.745,W,4
9/29/2015,20:28:00,25.924,N,70.746,W,4
9/29/2015,20:30:00,25.922,N,70.747,W,4
9/29/2015,20:31:59,25.92,N,70.748,W,4
9/29/2015,20:33:59,25.918,N,70.75,W,4
9/29/2015,20:35:59,25.916,N,70.751,W,4
9/29/2015,20:38:00,25.914,N,70.752,W,4
9/29/2015,20:40:00,25.913,N,70.753,W,4
9/29/2015,20:42:00,25.911,N,70.754,W,4
9/29/2015,20:44:00,25.909,N,70.755,W,4
9/29/2015,20:45:59,25.907,N,70.756,W,4
9/29/2015,20:47:59,25.905,N,70.757,W,4
9/29/2015,20:49:59,25.903,N,70.759,W,4
9/29/2015,20:51:59,25.901,N,70.76,W,4
9/29/2015,20:54:00,25.899,N,70.761,W,4
9/29/2015,20:56:00,25.897,N,70.762,W,4
9/29/2015,20:58:00,25.895,N,70.763,W,4
9/29/2015,21:00:00,25.893,N,70.764,W,4
9/29/2015,21:01:59,25.891,N,70.766,W,4
9/29/2015,21:03:59,25.889,N,70.767,W,4
9/29/2015,21:05:59,25.887,N,70.768,W,4
9/29/2015,21:08:00,25.885,N,70.769,W,4
9/29/2015,21:10:00,25.883,N,70.771,W,4
9/29/2015,21:12:00,25.881,N,70.772,W,4
9/29/2015,21:14:00,25.879,N,70.773,W,4
9/29/2015,21:15:59,25.877,N,70.774,W,4
9/29/2015,21:17:59,25.875,N,70.776,W,4
9/29/2015,21:19:59,25.873,N,70.777,W,4
9/29/2015,21:21:59,25.872,N,70.778,W,4
9/29/2015,21:24:00,25.87,N,70.779,W,4
9/29/2015,21:26:00,25.868,N,70.781,W,4
9/29/2015,21:28:00,25.866,N,70.782,W,4
9/29/2015,21:30:00,25.864,N,70.783,W,4
9/29/2015,21:31:59,25.862,N,70.785,W,4
9/29/2015,21:33:59,25.86,N,70.786,W,4
9/29/2015,21:35:59,25.858,N,70.787,W,4
9/29/2015,21:38:00,25.856,N,70.789,W,4
9/29/2015,21:40:00,25.854,N,70.79,W,4
9/29/2015,21:42:00,25.852,N,70.792,W,4
9/29/2015,21:44:00,25.85,N,70.793,W,4
9/29/2015,21:45:59,25.848,N,70.794,W,4
9/29/2015,21:47:59,25.846,N,70.796,W,4
9/29/2015,21:49:59,25.844,N,70.797,W,4
9/29/2015,21:51:59,25.842,N,70.799,W,4
9/29/2015,21:54:00,25.84,N,70.8,W,4
9/29/2015,21:56:00,25.838,N,70.801,W,4
9/29/2015,21:58:00,25.836,N,70.803,W,4
9/29/2015,22:00:00,25.834,N,70.804,W,4
9/29/2015,22:01:59,25.832,N,70.806,W,4
9/29/2015,22:03:59,25.83,N,70.807,W,4
9/29/2015,22:05:59,25.828,N,70.809,W,4
9/29/2015,22:08:00,25.826,N,70.81,W,4
9/29/2015,22:10:00,25.823,N,70.812,W,4
9/29/2015,22:12:00,25.821,N,70.813,W,4
9/29/2015,22:14:00,25.819,N,70.815,W,4
9/29/2015,22:15:59,25.817,N,70.816,W,4
9/29/2015,22:17:59,25.815,N,70.818,W,4
9/29/2015,22:19:59,25.813,N,70.82,W,4
9/29/2015,22:21:59,25.811,N,70.821,W,4
9/29/2015,22:24:00,25.809,N,70.823,W,4
9/29/2015,22:26:00,25.807,N,70.824,W,4
9/29/2015,22:28:00,25.805,N,70.826,W,4
9/29/2015,22:30:00,25.803,N,70.827,W,4
9/29/2015,22:31:59,25.801,N,70.829,W,4
9/29/2015,22:33:59,25.799,N,70.831,W,4
9/29/2015,22:35:59,25.797,N,70.832,W,4
9/29/2015,22:38:00,25.795,N,70.834,W,4
9/29/2015,22:40:00,25.793,N,70.836,W,4
9/29/2015,22:42:00,25.791,N,70.837,W,4
9/29/2015,22:44:00,25.789,N,70.839,W,4
9/29/2015,22:45:59,25.787,N,70.841,W,4
9/29/2015,22:47:59,25.785,N,70.842,W,4
9/29/2015,22:49:59,25.782,N,70.844,W,4
9/29/2015,22:51:59,25.78,N,70.846,W,4
9/29/2015,22:54:00,25.778,N,70.848,W,4
9/29/2015,22:56:00,25.776,N,70.849,W,4
9/29/2015,22:58:00,25.774,N,70.851,W,4
9/29/2015,23:00:00,25.772,N,70.853,W,4
9/29/2015,23:01:59,25.77,N,70.855,W,4
9/29/2015,23:03:59,25.768,N,70.857,W,4
9/29/2015,23:05:59,25.766,N,70.858,W,4
9/29/2015,23:08:00,25.764,N,70.86,W,4
9/29/2015,23:10:00,25.762,N,70.862,W,4
9/29/2015,23:12:00,25.759,N,70.864,W,4
9/29/2015,23:14:00,25.757,N,70.866,W,4
9/29/2015,23:15:59,25.755,N,70.868,W,4
9/29/2015,23:17:59,25.753,N,70.869,W,4
9/29/2015,23:19:59,25.751,N,70.871,W,4
9/29/2015,23:21:59,25.749,N,70.873,W,4
9/29/2015,23:24:00,25.747,N,70.875,W,4
9/29/2015,23:26:00,25.745,N,70.877,W,4
9/29/2015,23:28:00,25.743,N,70.879,W,4
9/29/2015,23:30:00,25.74,N,70.881,W,4
9/29/2015,23:31:59,25.738,N,70.883,W,4
9/29/2015,23:33:59,25.736,N,70.885,W,4
9/29/2015,23:35:59,25.734,N,70.887,W,4
9/29/2015,23:38:00,25.732,N,70.889,W,4
9/29/2015,23:40:00,25.73,N,70.891,W,4
9/29/2015,23:42:00,25.728,N,70.893,W,4
9/29/2015,23:44:00,25.726,N,70.895,W,4
9/29/2015,23:45:59,25.723,N,70.897,W,4
9/29/2015,23:47:59,25.721,N,70.899,W,4
9/29/2015,23:49:59,25.719,N,70.901,W,4
9/29/2015,23:51:59,25.717,N,70.903,W,4
9/29/2015,23:54:00,25.715,N,70.905,W,4
9/29/2015,23:56:00,25.713,N,70.907,W,4
9/29/2015,23:58:00,25.711,N,70.91,W,4
9/30/2015,0:00:00,25.708,N,70.912,W,4
9/30/2015,0:01:59,25.706,N,70.914,W,4
9/30/2015,0:03:59,25.704,N,70.916,W,4
9/30/2015,0:05:59,25.702,N,70.918,W,4
9/30/2015,0:08:00,25.7,N,70.92,W,4
9/30/2015,0:10:00,25.698,N,70.923,W,4
9/30/2015,0:12:00,25.695,N,70.925,W,4
9/30/2015,0:14:00,25.693,N,70.927,W,4
9/30/2015,0:15:59,25.691,N,70.929,W,4
9/30/2015,0:17:59,25.689,N,70.931,W,4
9/30/2015,0:19:59,25.687,N,70.934,W,4
9/30/2015,0:21:59,25.684,N,70.936,W,4
9/30/2015,0:24:00,25.682,N,70.938,W,4
9/30/2015,0:26:00,25.68,N,70.941,W,4
9/30/2015,0:28:00,25.678,N,70.943,W,4
9/30/2015,0:30:00,25.676,N,70.945,W,4
9/30/2015,0:31:59,25.673,N,70.948,W,4
9/30/2015,0:33:59,25.671,N,70.95,W,4
9/30/2015,0:35:59,25.669,N,70.952,W,4
9/30/2015,0:38:00,25.667,N,70.955,W,4
9/30/2015,0:40:00,25.665,N,70.957,W,4
9/30/2015,0:42:00,25.662,N,70.959,W,4
9/30/2015,0:44:00,25.66,N,70.962,W,4
9/30/2015,0:45:59,25.658,N,70.964,W,4
9/30/2015,0:47:59,25.656,N,70.967,W,4
9/30/2015,0:49:59,25.654,N,70.969,W,4
9/30/2015,0:51:59,25.651,N,70.972,W,4
9/30/2015,0:54:00,25.649,N,70.974,W,4
9/30/2015,0:56:00,25.647,N,70.977,W,4
9/30/2015,0:58:00,25.645,N,70.979,W,4
9/30/2015,1:00:00,25.642,N,70.982,W,4
9/30/2015,1:01:59,25.64,N,70.984,W,4
9/30/2015,1:03:59,25.638,N,70.987,W,4
9/30/2015,1:05:59,25.636,N,70.989,W,4
9/30/2015,1:08:00,25.633,N,70.992,W,4
9/30/2015,1:10:00,25.631,N,70.994,W,4
9/30/2015,1:12:00,25.629,N,70.997,W,4
9/30/2015,1:14:00,25.627,N,71,W,4
9/30/2015,1:15:59,25.624,N,71.002,W,4
9/30/2015,1:17:59,25.622,N,71.005,W,4
9/30/2015,1:19:59,25.62,N,71.007,W,4
9/30/2015,1:21:59,25.618,N,71.01,W,4
9/30/2015,1:24:00,25.615,N,71.013,W,4
9/30/2015,1:26:00,25.613,N,71.015,W,4
9/30/2015,1:28:00,25.611,N,71.018,W,4
9/30/2015,1:30:00,25.609,N,71.021,W,4
9/30/2015,1:31:59,25.606,N,71.024,W,4
9/30/2015,1:33:59,25.604,N,71.026,W,4
9/30/2015,1:35:59,25.602,N,71.029,W,4
9/30/2015,1:38:00,25.6,N,71.032,W,4
9/30/2015,1:40:00,25.597,N,71.035,W,4
9/30/2015,1:42:00,25.595,N,71.037,W,4
9/30/2015,1:44:00,25.593,N,71.04,W,4
9/30/2015,1:45:59,25.59,N,71.043,W,4
