Track,for,Erin,2001,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/10/2001,3:30:02,33.76,N,63.7,W
9/10/2001,3:32:02,33.764,N,63.704,W
9/10/2001,3:34:02,33.768,N,63.708,W
9/10/2001,3:36:02,33.772,N,63.712,W
9/10/2001,3:38:02,33.777,N,63.716,W
9/10/2001,3:40:03,33.781,N,63.72,W
9/10/2001,3:42:03,33.785,N,63.724,W
9/10/2001,3:44:03,33.79,N,63.728,W
9/10/2001,3:46:03,33.794,N,63.732,W
9/10/2001,3:48:03,33.798,N,63.736,W
9/10/2001,3:50:03,33.802,N,63.74,W
9/10/2001,3:52:03,33.807,N,63.744,W
9/10/2001,3:54:02,33.811,N,63.747,W
9/10/2001,3:56:02,33.815,N,63.751,W
9/10/2001,3:58:02,33.819,N,63.755,W
9/10/2001,4:00:02,33.824,N,63.759,W
9/10/2001,4:02:02,33.828,N,63.763,W
9/10/2001,4:04:02,33.832,N,63.767,W
9/10/2001,4:06:02,33.836,N,63.771,W
9/10/2001,4:08:02,33.84,N,63.775,W
9/10/2001,4:10:03,33.845,N,63.779,W
9/10/2001,4:12:03,33.849,N,63.783,W
9/10/2001,4:14:03,33.853,N,63.787,W
9/10/2001,4:16:03,33.857,N,63.791,W
9/10/2001,4:18:03,33.861,N,63.795,W
9/10/2001,4:20:03,33.865,N,63.799,W
9/10/2001,4:22:03,33.87,N,63.803,W
9/10/2001,4:24:02,33.874,N,63.807,W
9/10/2001,4:26:02,33.878,N,63.811,W
9/10/2001,4:28:02,33.882,N,63.815,W
9/10/2001,4:30:02,33.886,N,63.819,W
9/10/2001,4:32:02,33.89,N,63.823,W
9/10/2001,4:34:02,33.894,N,63.827,W
9/10/2001,4:36:02,33.899,N,63.831,W
9/10/2001,4:38:02,33.903,N,63.835,W
9/10/2001,4:40:03,33.907,N,63.839,W
9/10/2001,4:42:03,33.911,N,63.843,W
9/10/2001,4:44:03,33.915,N,63.847,W
9/10/2001,4:46:03,33.919,N,63.851,W
9/10/2001,4:48:03,33.923,N,63.855,W
9/10/2001,4:50:03,33.927,N,63.859,W
9/10/2001,4:52:03,33.931,N,63.863,W
9/10/2001,4:54:02,33.935,N,63.867,W
9/10/2001,4:56:02,33.939,N,63.871,W
9/10/2001,4:58:02,33.943,N,63.875,W
9/10/2001,5:00:02,33.947,N,63.879,W
9/10/2001,5:02:02,33.952,N,63.883,W
9/10/2001,5:04:02,33.956,N,63.887,W
9/10/2001,5:06:02,33.96,N,63.891,W
9/10/2001,5:08:02,33.964,N,63.896,W
9/10/2001,5:10:03,33.968,N,63.9,W
9/10/2001,5:12:03,33.972,N,63.904,W
9/10/2001,5:14:03,33.976,N,63.908,W
9/10/2001,5:16:03,33.98,N,63.912,W
9/10/2001,5:18:03,33.984,N,63.916,W
9/10/2001,5:20:03,33.988,N,63.92,W
9/10/2001,5:22:03,33.992,N,63.924,W
9/10/2001,5:24:02,33.996,N,63.928,W
9/10/2001,5:26:02,33.999,N,63.932,W
9/10/2001,5:28:02,34.003,N,63.936,W
9/10/2001,5:30:02,34.007,N,63.94,W
9/10/2001,5:32:02,34.011,N,63.944,W
9/10/2001,5:34:02,34.015,N,63.948,W
9/10/2001,5:36:02,34.019,N,63.952,W
9/10/2001,5:38:02,34.023,N,63.957,W
9/10/2001,5:40:03,34.027,N,63.961,W
9/10/2001,5:42:03,34.031,N,63.965,W
9/10/2001,5:44:03,34.035,N,63.969,W
9/10/2001,5:46:03,34.039,N,63.973,W
9/10/2001,5:48:03,34.043,N,63.977,W
9/10/2001,5:50:03,34.047,N,63.981,W
9/10/2001,5:52:03,34.051,N,63.985,W
9/10/2001,5:54:02,34.055,N,63.989,W
9/10/2001,5:56:02,34.058,N,63.993,W
9/10/2001,5:58:02,34.062,N,63.997,W
9/10/2001,6:00:02,34.066,N,64.002,W
9/10/2001,6:02:02,34.07,N,64.006,W
9/10/2001,6:04:02,34.074,N,64.01,W
9/10/2001,6:06:02,34.078,N,64.014,W
9/10/2001,6:08:02,34.082,N,64.018,W
9/10/2001,6:10:03,34.086,N,64.022,W
9/10/2001,6:12:03,34.089,N,64.026,W
9/10/2001,6:14:03,34.093,N,64.03,W
9/10/2001,6:16:03,34.097,N,64.034,W
9/10/2001,6:18:03,34.101,N,64.039,W
9/10/2001,6:20:03,34.105,N,64.043,W
9/10/2001,6:22:03,34.109,N,64.047,W
9/10/2001,6:24:02,34.113,N,64.051,W
9/10/2001,6:26:02,34.116,N,64.055,W
9/10/2001,6:28:02,34.12,N,64.059,W
9/10/2001,6:30:02,34.124,N,64.063,W
9/10/2001,6:32:02,34.128,N,64.067,W
9/10/2001,6:34:02,34.132,N,64.072,W
9/10/2001,6:36:02,34.136,N,64.076,W
9/10/2001,6:38:02,34.139,N,64.08,W
9/10/2001,6:40:03,34.143,N,64.084,W
9/10/2001,6:42:03,34.147,N,64.088,W
9/10/2001,6:44:03,34.151,N,64.092,W
9/10/2001,6:46:03,34.155,N,64.096,W
9/10/2001,6:48:03,34.158,N,64.1,W
9/10/2001,6:50:03,34.162,N,64.104,W
9/10/2001,6:52:03,34.166,N,64.109,W
9/10/2001,6:54:02,34.17,N,64.113,W
9/10/2001,6:56:02,34.174,N,64.117,W
9/10/2001,6:58:02,34.178,N,64.121,W
9/10/2001,7:00:02,34.181,N,64.125,W
9/10/2001,7:02:02,34.185,N,64.129,W
9/10/2001,7:04:02,34.189,N,64.133,W
9/10/2001,7:06:02,34.193,N,64.138,W
9/10/2001,7:08:02,34.196,N,64.142,W
9/10/2001,7:10:03,34.2,N,64.146,W
9/10/2001,7:12:03,34.204,N,64.15,W
9/10/2001,7:14:03,34.208,N,64.154,W
9/10/2001,7:16:03,34.212,N,64.158,W
9/10/2001,7:18:03,34.215,N,64.162,W
9/10/2001,7:20:03,34.219,N,64.166,W
9/10/2001,7:22:03,34.223,N,64.171,W
9/10/2001,7:24:02,34.227,N,64.175,W
9/10/2001,7:26:02,34.231,N,64.179,W
9/10/2001,7:28:02,34.234,N,64.183,W
9/10/2001,7:30:02,34.238,N,64.187,W
9/10/2001,7:32:02,34.242,N,64.191,W
9/10/2001,7:34:02,34.246,N,64.195,W
9/10/2001,7:36:02,34.249,N,64.2,W
9/10/2001,7:38:02,34.253,N,64.204,W
9/10/2001,7:40:03,34.257,N,64.208,W
9/10/2001,7:42:03,34.261,N,64.212,W
9/10/2001,7:44:03,34.264,N,64.216,W
9/10/2001,7:46:03,34.268,N,64.22,W
9/10/2001,7:48:03,34.272,N,64.224,W
9/10/2001,7:50:03,34.276,N,64.228,W
9/10/2001,7:52:03,34.28,N,64.233,W
9/10/2001,7:54:02,34.283,N,64.237,W
9/10/2001,7:56:02,34.287,N,64.241,W
9/10/2001,7:58:02,34.291,N,64.245,W
9/10/2001,8:00:03,34.295,N,64.249,W
9/10/2001,8:02:02,34.298,N,64.253,W
9/10/2001,8:04:03,34.302,N,64.257,W
9/10/2001,8:06:02,34.306,N,64.261,W
9/10/2001,8:08:03,34.31,N,64.265,W
9/10/2001,8:10:02,34.313,N,64.27,W
9/10/2001,8:12:03,34.317,N,64.274,W
9/10/2001,8:14:02,34.321,N,64.278,W
9/10/2001,8:16:03,34.325,N,64.282,W
9/10/2001,8:18:02,34.329,N,64.286,W
9/10/2001,8:20:03,34.332,N,64.29,W
9/10/2001,8:22:02,34.336,N,64.294,W
9/10/2001,8:24:02,34.34,N,64.298,W
9/10/2001,8:26:03,34.344,N,64.303,W
9/10/2001,8:28:02,34.347,N,64.307,W
9/10/2001,8:30:03,34.351,N,64.311,W
9/10/2001,8:32:02,34.355,N,64.315,W
9/10/2001,8:34:03,34.359,N,64.319,W
9/10/2001,8:36:02,34.363,N,64.323,W
9/10/2001,8:38:03,34.366,N,64.327,W
9/10/2001,8:40:02,34.37,N,64.331,W
9/10/2001,8:42:03,34.374,N,64.335,W
9/10/2001,8:44:02,34.378,N,64.339,W
9/10/2001,8:46:03,34.381,N,64.344,W
9/10/2001,8:48:02,34.385,N,64.348,W
9/10/2001,8:50:03,34.389,N,64.352,W
9/10/2001,8:52:02,34.393,N,64.356,W
9/10/2001,8:54:02,34.397,N,64.36,W
9/10/2001,8:56:03,34.4,N,64.364,W
9/10/2001,8:58:02,34.404,N,64.368,W
9/10/2001,9:00:03,34.408,N,64.372,W
9/10/2001,9:02:02,34.412,N,64.376,W
9/10/2001,9:04:03,34.416,N,64.38,W
9/10/2001,9:06:02,34.419,N,64.384,W
9/10/2001,9:08:03,34.423,N,64.388,W
9/10/2001,9:10:02,34.427,N,64.392,W
9/10/2001,9:12:03,34.431,N,64.397,W
9/10/2001,9:14:02,34.435,N,64.401,W
9/10/2001,9:16:03,34.439,N,64.405,W
9/10/2001,9:18:02,34.442,N,64.409,W
9/10/2001,9:20:03,34.446,N,64.413,W
9/10/2001,9:22:02,34.45,N,64.417,W
9/10/2001,9:24:02,34.454,N,64.421,W
9/10/2001,9:26:03,34.458,N,64.425,W
9/10/2001,9:28:02,34.461,N,64.429,W
9/10/2001,9:30:03,34.465,N,64.433,W
9/10/2001,9:32:02,34.469,N,64.437,W
9/10/2001,9:34:03,34.473,N,64.441,W
9/10/2001,9:36:02,34.477,N,64.445,W
9/10/2001,9:38:03,34.481,N,64.449,W
9/10/2001,9:40:02,34.485,N,64.453,W
9/10/2001,9:42:03,34.488,N,64.457,W
9/10/2001,9:44:02,34.492,N,64.461,W
9/10/2001,9:46:03,34.496,N,64.465,W
9/10/2001,9:48:02,34.5,N,64.469,W
9/10/2001,9:50:03,34.504,N,64.473,W
9/10/2001,9:52:02,34.508,N,64.477,W
9/10/2001,9:54:02,34.512,N,64.481,W
9/10/2001,9:56:03,34.516,N,64.485,W
9/10/2001,9:58:02,34.519,N,64.489,W
9/10/2001,10:00:03,34.523,N,64.493,W
9/10/2001,10:02:02,34.527,N,64.497,W
9/10/2001,10:04:03,34.531,N,64.501,W
9/10/2001,10:06:02,34.535,N,64.505,W
9/10/2001,10:08:03,34.539,N,64.509,W
9/10/2001,10:10:02,34.543,N,64.513,W
9/10/2001,10:12:03,34.547,N,64.517,W
9/10/2001,10:14:02,34.551,N,64.521,W
9/10/2001,10:16:03,34.555,N,64.525,W
9/10/2001,10:18:02,34.559,N,64.529,W
9/10/2001,10:20:03,34.562,N,64.533,W
9/10/2001,10:22:02,34.566,N,64.537,W
9/10/2001,10:24:02,34.57,N,64.541,W
9/10/2001,10:26:03,34.574,N,64.545,W
9/10/2001,10:28:02,34.578,N,64.549,W
9/10/2001,10:30:03,34.582,N,64.553,W
9/10/2001,10:32:02,34.586,N,64.557,W
9/10/2001,10:34:03,34.59,N,64.561,W
9/10/2001,10:36:02,34.594,N,64.565,W
9/10/2001,10:38:03,34.598,N,64.569,W
9/10/2001,10:40:02,34.602,N,64.573,W
9/10/2001,10:42:03,34.606,N,64.577,W
9/10/2001,10:44:02,34.61,N,64.581,W
9/10/2001,10:46:03,34.614,N,64.584,W
9/10/2001,10:48:02,34.618,N,64.588,W
9/10/2001,10:50:03,34.622,N,64.592,W
9/10/2001,10:52:02,34.626,N,64.596,W
9/10/2001,10:54:02,34.63,N,64.6,W
9/10/2001,10:56:03,34.634,N,64.604,W
9/10/2001,10:58:02,34.638,N,64.608,W
9/10/2001,11:00:03,34.642,N,64.612,W
9/10/2001,11:02:02,34.646,N,64.616,W
9/10/2001,11:04:03,34.65,N,64.62,W
9/10/2001,11:06:02,34.654,N,64.623,W
9/10/2001,11:08:03,34.659,N,64.627,W
9/10/2001,11:10:02,34.663,N,64.631,W
9/10/2001,11:12:03,34.667,N,64.635,W
9/10/2001,11:14:02,34.671,N,64.639,W
9/10/2001,11:16:03,34.675,N,64.643,W
9/10/2001,11:18:02,34.679,N,64.647,W
9/10/2001,11:20:03,34.683,N,64.65,W
9/10/2001,11:22:02,34.687,N,64.654,W
9/10/2001,11:24:02,34.691,N,64.658,W
9/10/2001,11:26:03,34.695,N,64.662,W
9/10/2001,11:28:02,34.7,N,64.666,W
9/10/2001,11:30:03,34.704,N,64.67,W
9/10/2001,11:32:02,34.708,N,64.673,W
9/10/2001,11:34:03,34.712,N,64.677,W
9/10/2001,11:36:02,34.716,N,64.681,W
9/10/2001,11:38:03,34.72,N,64.685,W
9/10/2001,11:40:02,34.725,N,64.689,W
9/10/2001,11:42:03,34.729,N,64.692,W
9/10/2001,11:44:02,34.733,N,64.696,W
9/10/2001,11:46:03,34.737,N,64.7,W
9/10/2001,11:48:02,34.741,N,64.704,W
9/10/2001,11:50:03,34.746,N,64.707,W
9/10/2001,11:52:02,34.75,N,64.711,W
9/10/2001,11:54:02,34.754,N,64.715,W
9/10/2001,11:56:03,34.758,N,64.719,W
9/10/2001,11:58:02,34.763,N,64.722,W
9/10/2001,12:00:03,34.767,N,64.726,W
9/10/2001,12:02:02,34.771,N,64.73,W
9/10/2001,12:04:03,34.775,N,64.734,W
9/10/2001,12:06:02,34.78,N,64.737,W
9/10/2001,12:08:03,34.784,N,64.741,W
9/10/2001,12:10:02,34.788,N,64.745,W
9/10/2001,12:12:03,34.793,N,64.749,W
9/10/2001,12:14:02,34.797,N,64.752,W
9/10/2001,12:16:03,34.801,N,64.756,W
9/10/2001,12:18:02,34.806,N,64.76,W
9/10/2001,12:20:03,34.81,N,64.763,W
9/10/2001,12:22:02,34.814,N,64.767,W
9/10/2001,12:24:02,34.819,N,64.771,W
9/10/2001,12:26:03,34.823,N,64.774,W
9/10/2001,12:28:02,34.827,N,64.778,W
9/10/2001,12:30:03,34.832,N,64.782,W
9/10/2001,12:32:02,34.836,N,64.785,W
9/10/2001,12:34:03,34.84,N,64.789,W
9/10/2001,12:36:02,34.845,N,64.793,W
9/10/2001,12:38:03,34.849,N,64.796,W
9/10/2001,12:40:02,34.854,N,64.8,W
9/10/2001,12:42:03,34.858,N,64.804,W
9/10/2001,12:44:02,34.863,N,64.807,W
9/10/2001,12:46:03,34.867,N,64.811,W
9/10/2001,12:48:02,34.871,N,64.814,W
9/10/2001,12:50:03,34.876,N,64.818,W
9/10/2001,12:52:02,34.88,N,64.822,W
9/10/2001,12:54:02,34.885,N,64.825,W
9/10/2001,12:56:03,34.889,N,64.829,W
9/10/2001,12:58:02,34.894,N,64.832,W
9/10/2001,13:00:03,34.898,N,64.836,W
9/10/2001,13:02:02,34.903,N,64.84,W
9/10/2001,13:04:03,34.907,N,64.843,W
9/10/2001,13:06:02,34.912,N,64.847,W
9/10/2001,13:08:03,34.916,N,64.85,W
9/10/2001,13:10:02,34.921,N,64.854,W
9/10/2001,13:12:03,34.925,N,64.857,W
9/10/2001,13:14:02,34.93,N,64.861,W
9/10/2001,13:16:03,34.935,N,64.864,W
9/10/2001,13:18:02,34.939,N,64.868,W
9/10/2001,13:20:03,34.944,N,64.872,W
9/10/2001,13:22:02,34.948,N,64.875,W
9/10/2001,13:24:02,34.953,N,64.879,W
9/10/2001,13:26:03,34.957,N,64.882,W
9/10/2001,13:28:02,34.962,N,64.886,W
9/10/2001,13:30:03,34.967,N,64.889,W
9/10/2001,13:32:02,34.971,N,64.893,W
9/10/2001,13:34:03,34.976,N,64.896,W
9/10/2001,13:36:02,34.98,N,64.9,W
9/10/2001,13:38:03,34.985,N,64.903,W
9/10/2001,13:40:02,34.99,N,64.907,W
9/10/2001,13:42:03,34.994,N,64.91,W
9/10/2001,13:44:02,34.999,N,64.914,W
9/10/2001,13:46:03,35.004,N,64.917,W
9/10/2001,13:48:02,35.008,N,64.921,W
9/10/2001,13:50:03,35.013,N,64.924,W
9/10/2001,13:52:02,35.018,N,64.928,W
9/10/2001,13:54:02,35.022,N,64.931,W
9/10/2001,13:56:03,35.027,N,64.934,W
9/10/2001,13:58:02,35.032,N,64.938,W
9/10/2001,14:00:03,35.036,N,64.941,W
9/10/2001,14:02:02,35.041,N,64.945,W
9/10/2001,14:04:03,35.046,N,64.948,W
9/10/2001,14:06:02,35.05,N,64.952,W
9/10/2001,14:08:03,35.055,N,64.955,W
9/10/2001,14:10:02,35.06,N,64.959,W
9/10/2001,14:12:03,35.065,N,64.962,W
9/10/2001,14:14:02,35.069,N,64.965,W
9/10/2001,14:16:03,35.074,N,64.969,W
9/10/2001,14:18:02,35.079,N,64.972,W
9/10/2001,14:20:03,35.084,N,64.976,W
9/10/2001,14:22:02,35.088,N,64.979,W
9/10/2001,14:24:02,35.093,N,64.982,W
9/10/2001,14:26:03,35.098,N,64.986,W
9/10/2001,14:28:02,35.103,N,64.989,W
9/10/2001,14:30:03,35.107,N,64.993,W
9/10/2001,14:32:02,35.112,N,64.996,W
9/10/2001,14:34:03,35.117,N,64.999,W
9/10/2001,14:36:02,35.122,N,65.003,W
9/10/2001,14:38:03,35.127,N,65.006,W
9/10/2001,14:40:02,35.131,N,65.009,W
9/10/2001,14:42:03,35.136,N,65.013,W
9/10/2001,14:44:02,35.141,N,65.016,W
9/10/2001,14:46:03,35.146,N,65.02,W
9/10/2001,14:48:02,35.151,N,65.023,W
9/10/2001,14:50:03,35.155,N,65.026,W
9/10/2001,14:52:02,35.16,N,65.03,W
9/10/2001,14:54:02,35.165,N,65.033,W
9/10/2001,14:56:03,35.17,N,65.036,W
9/10/2001,14:58:02,35.175,N,65.04,W
9/10/2001,15:00:03,35.18,N,65.043,W
9/10/2001,15:02:02,35.185,N,65.046,W
9/10/2001,15:04:03,35.189,N,65.05,W
9/10/2001,15:06:02,35.194,N,65.053,W
9/10/2001,15:08:03,35.199,N,65.056,W
9/10/2001,15:10:02,35.204,N,65.06,W
9/10/2001,15:12:03,35.209,N,65.063,W
9/10/2001,15:14:02,35.214,N,65.066,W
9/10/2001,15:16:03,35.219,N,65.07,W
9/10/2001,15:18:02,35.224,N,65.073,W
9/10/2001,15:20:03,35.229,N,65.076,W
9/10/2001,15:22:02,35.233,N,65.08,W
9/10/2001,15:24:02,35.238,N,65.083,W
9/10/2001,15:26:03,35.243,N,65.086,W
9/10/2001,15:28:02,35.248,N,65.089,W
9/10/2001,15:30:03,35.253,N,65.093,W
9/10/2001,15:32:02,35.258,N,65.096,W
9/10/2001,15:34:03,35.263,N,65.099,W
9/10/2001,15:36:02,35.268,N,65.103,W
9/10/2001,15:38:03,35.273,N,65.106,W
9/10/2001,15:40:02,35.278,N,65.109,W
9/10/2001,15:42:03,35.283,N,65.112,W
9/10/2001,15:44:02,35.288,N,65.116,W
9/10/2001,15:46:03,35.293,N,65.119,W
9/10/2001,15:48:02,35.298,N,65.122,W
9/10/2001,15:50:03,35.303,N,65.125,W
9/10/2001,15:52:02,35.308,N,65.129,W
9/10/2001,15:54:02,35.313,N,65.132,W
9/10/2001,15:56:03,35.318,N,65.135,W
9/10/2001,15:58:02,35.323,N,65.138,W
9/10/2001,16:00:03,35.328,N,65.142,W
9/10/2001,16:02:02,35.333,N,65.145,W
9/10/2001,16:04:03,35.338,N,65.148,W
9/10/2001,16:06:02,35.343,N,65.151,W
9/10/2001,16:08:03,35.348,N,65.155,W
9/10/2001,16:10:02,35.353,N,65.158,W
9/10/2001,16:12:03,35.358,N,65.161,W
9/10/2001,16:14:02,35.363,N,65.164,W
9/10/2001,16:16:03,35.368,N,65.168,W
9/10/2001,16:18:02,35.373,N,65.171,W
9/10/2001,16:20:03,35.378,N,65.174,W
9/10/2001,16:22:02,35.383,N,65.177,W
9/10/2001,16:24:02,35.388,N,65.18,W
9/10/2001,16:26:03,35.393,N,65.184,W
9/10/2001,16:28:02,35.398,N,65.187,W
9/10/2001,16:30:03,35.403,N,65.19,W
9/10/2001,16:32:02,35.408,N,65.193,W
9/10/2001,16:34:03,35.413,N,65.197,W
9/10/2001,16:36:02,35.418,N,65.2,W
9/10/2001,16:38:03,35.423,N,65.203,W
9/10/2001,16:40:02,35.428,N,65.206,W
9/10/2001,16:42:03,35.433,N,65.209,W
9/10/2001,16:44:02,35.438,N,65.213,W
9/10/2001,16:46:03,35.443,N,65.216,W
9/10/2001,16:48:02,35.448,N,65.219,W
9/10/2001,16:50:03,35.453,N,65.222,W
9/10/2001,16:52:02,35.459,N,65.225,W
9/10/2001,16:54:02,35.464,N,65.229,W
9/10/2001,16:56:03,35.469,N,65.232,W
9/10/2001,16:58:02,35.474,N,65.235,W
9/10/2001,17:00:03,35.479,N,65.238,W
9/10/2001,17:02:02,35.484,N,65.241,W
9/10/2001,17:04:03,35.489,N,65.244,W
9/10/2001,17:06:02,35.494,N,65.248,W
9/10/2001,17:08:03,35.499,N,65.251,W
9/10/2001,17:10:02,35.504,N,65.254,W
9/10/2001,17:12:03,35.509,N,65.257,W
9/10/2001,17:14:02,35.515,N,65.26,W
9/10/2001,17:16:03,35.52,N,65.264,W
9/10/2001,17:18:02,35.525,N,65.267,W
9/10/2001,17:20:03,35.53,N,65.27,W
9/10/2001,17:22:02,35.535,N,65.273,W
9/10/2001,17:24:02,35.54,N,65.276,W
9/10/2001,17:26:03,35.545,N,65.279,W
9/10/2001,17:28:02,35.55,N,65.282,W
9/10/2001,17:30:03,35.555,N,65.286,W
9/10/2001,17:32:02,35.561,N,65.289,W
9/10/2001,17:34:03,35.566,N,65.292,W
9/10/2001,17:36:02,35.571,N,65.295,W
9/10/2001,17:38:03,35.576,N,65.298,W
9/10/2001,17:40:02,35.581,N,65.301,W
9/10/2001,17:42:03,35.586,N,65.305,W
9/10/2001,17:44:02,35.591,N,65.308,W
9/10/2001,17:46:03,35.596,N,65.311,W
9/10/2001,17:48:02,35.602,N,65.314,W
9/10/2001,17:50:03,35.607,N,65.317,W
9/10/2001,17:52:02,35.612,N,65.32,W
9/10/2001,17:54:02,35.617,N,65.323,W
9/10/2001,17:56:03,35.622,N,65.327,W
9/10/2001,17:58:02,35.627,N,65.33,W
9/10/2001,18:00:03,35.632,N,65.333,W
9/10/2001,18:02:02,35.638,N,65.336,W
9/10/2001,18:04:03,35.643,N,65.339,W
9/10/2001,18:06:02,35.648,N,65.342,W
9/10/2001,18:08:03,35.653,N,65.345,W
9/10/2001,18:10:02,35.658,N,65.349,W
9/10/2001,18:12:03,35.663,N,65.352,W
9/10/2001,18:14:02,35.669,N,65.355,W
9/10/2001,18:16:03,35.674,N,65.358,W
9/10/2001,18:18:02,35.679,N,65.361,W
9/10/2001,18:19:14,35.682,N,65.363,W
9/10/2001,18:21:15,35.687,N,65.366,W
9/10/2001,18:23:14,35.692,N,65.369,W
9/10/2001,18:25:15,35.697,N,65.372,W
9/10/2001,18:27:14,35.703,N,65.375,W
9/10/2001,18:29:15,35.708,N,65.379,W
9/10/2001,18:31:14,35.713,N,65.382,W
9/10/2001,18:33:15,35.718,N,65.385,W
9/10/2001,18:35:14,35.723,N,65.388,W
9/10/2001,18:37:15,35.729,N,65.391,W
9/10/2001,18:39:14,35.734,N,65.394,W
9/10/2001,18:41:15,35.739,N,65.397,W
9/10/2001,18:43:15,35.744,N,65.4,W
9/10/2001,18:45:14,35.749,N,65.404,W
9/10/2001,18:47:15,35.754,N,65.407,W
9/10/2001,18:49:14,35.76,N,65.41,W
9/10/2001,18:51:15,35.765,N,65.413,W
9/10/2001,18:53:14,35.77,N,65.416,W
9/10/2001,18:55:15,35.775,N,65.419,W
9/10/2001,18:57:14,35.78,N,65.422,W
9/10/2001,18:59:15,35.785,N,65.426,W
9/10/2001,19:01:14,35.791,N,65.429,W
9/10/2001,19:03:15,35.796,N,65.432,W
9/10/2001,19:05:14,35.801,N,65.435,W
9/10/2001,19:07:15,35.806,N,65.438,W
9/10/2001,19:09:14,35.811,N,65.441,W
9/10/2001,19:11:15,35.817,N,65.444,W
9/10/2001,19:13:15,35.822,N,65.447,W
9/10/2001,19:15:14,35.827,N,65.451,W
9/10/2001,19:17:15,35.832,N,65.454,W
9/10/2001,19:18:46,35.836,N,65.456,W
9/10/2001,19:20:47,35.846,N,65.457,W
9/10/2001,19:22:46,35.856,N,65.458,W
9/10/2001,19:23:48,35.861,N,65.459,W
9/10/2001,19:25:47,35.865,N,65.461,W
9/10/2001,19:27:47,35.869,N,65.463,W
9/10/2001,19:29:48,35.873,N,65.465,W
9/10/2001,19:31:47,35.877,N,65.466,W
9/10/2001,19:33:48,35.882,N,65.468,W
9/10/2001,19:35:47,35.886,N,65.47,W
9/10/2001,19:37:48,35.89,N,65.472,W
9/10/2001,19:39:47,35.894,N,65.474,W
9/10/2001,19:41:48,35.898,N,65.476,W
9/10/2001,19:43:47,35.902,N,65.478,W
9/10/2001,19:45:48,35.906,N,65.48,W
9/10/2001,19:47:47,35.91,N,65.481,W
9/10/2001,19:49:48,35.915,N,65.483,W
9/10/2001,19:51:47,35.919,N,65.485,W
9/10/2001,19:53:48,35.923,N,65.487,W
9/10/2001,19:55:47,35.927,N,65.489,W
9/10/2001,19:57:47,35.931,N,65.491,W
9/10/2001,19:59:48,35.935,N,65.493,W
9/10/2001,20:01:47,35.939,N,65.494,W
9/10/2001,20:03:48,35.943,N,65.496,W
9/10/2001,20:05:47,35.947,N,65.498,W
9/10/2001,20:07:48,35.952,N,65.5,W
9/10/2001,20:09:47,35.956,N,65.502,W
9/10/2001,20:11:48,35.96,N,65.504,W
9/10/2001,20:13:47,35.964,N,65.506,W
9/10/2001,20:15:48,35.968,N,65.507,W
9/10/2001,20:17:47,35.972,N,65.509,W
9/10/2001,20:19:48,35.976,N,65.511,W
9/10/2001,20:21:47,35.98,N,65.513,W
9/10/2001,20:23:48,35.984,N,65.515,W
9/10/2001,20:25:47,35.988,N,65.517,W
9/10/2001,20:27:47,35.993,N,65.519,W
9/10/2001,20:29:48,35.997,N,65.52,W
9/10/2001,20:31:47,36.001,N,65.522,W
9/10/2001,20:33:48,36.005,N,65.524,W
9/10/2001,20:35:47,36.009,N,65.526,W
9/10/2001,20:37:48,36.013,N,65.528,W
9/10/2001,20:39:47,36.017,N,65.53,W
9/10/2001,20:41:48,36.021,N,65.532,W
9/10/2001,20:43:47,36.025,N,65.533,W
9/10/2001,20:45:48,36.029,N,65.535,W
9/10/2001,20:47:47,36.033,N,65.537,W
9/10/2001,20:49:48,36.037,N,65.539,W
9/10/2001,20:51:47,36.041,N,65.541,W
9/10/2001,20:53:48,36.045,N,65.543,W
9/10/2001,20:55:47,36.05,N,65.544,W
9/10/2001,20:57:47,36.054,N,65.546,W
9/10/2001,20:59:48,36.058,N,65.548,W
9/10/2001,21:01:47,36.062,N,65.55,W
9/10/2001,21:03:48,36.066,N,65.552,W
9/10/2001,21:05:47,36.07,N,65.553,W
9/10/2001,21:07:48,36.074,N,65.555,W
9/10/2001,21:09:47,36.078,N,65.557,W
9/10/2001,21:11:48,36.082,N,65.559,W
9/10/2001,21:13:47,36.086,N,65.561,W
9/10/2001,21:15:48,36.09,N,65.563,W
9/10/2001,21:17:47,36.094,N,65.564,W
9/10/2001,21:19:48,36.098,N,65.566,W
9/10/2001,21:21:47,36.102,N,65.568,W
9/10/2001,21:23:48,36.106,N,65.57,W
9/10/2001,21:25:47,36.11,N,65.572,W
9/10/2001,21:27:47,36.114,N,65.573,W
9/10/2001,21:29:48,36.118,N,65.575,W
9/10/2001,21:31:47,36.122,N,65.577,W
9/10/2001,21:33:48,36.126,N,65.579,W
9/10/2001,21:35:47,36.13,N,65.58,W
9/10/2001,21:37:48,36.134,N,65.582,W
9/10/2001,21:39:47,36.138,N,65.584,W
9/10/2001,21:41:48,36.142,N,65.586,W
9/10/2001,21:43:47,36.146,N,65.588,W
9/10/2001,21:45:48,36.15,N,65.589,W
9/10/2001,21:47:47,36.153,N,65.591,W
9/10/2001,21:49:48,36.157,N,65.593,W
9/10/2001,21:51:47,36.161,N,65.595,W
9/10/2001,21:53:48,36.165,N,65.596,W
9/10/2001,21:55:47,36.169,N,65.598,W
9/10/2001,21:57:47,36.173,N,65.6,W
9/10/2001,21:59:48,36.177,N,65.602,W
