Track,for,Bret,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
7/20/2011,22:35:57,32.214,N,72.881,W,0
7/20/2011,22:37:57,32.218,N,72.877,W,0
7/20/2011,22:39:58,32.223,N,72.872,W,0
7/20/2011,22:41:58,32.228,N,72.868,W,0
7/20/2011,22:43:58,32.232,N,72.864,W,0
7/20/2011,22:45:58,32.237,N,72.859,W,0
7/20/2011,22:47:58,32.242,N,72.855,W,0
7/20/2011,22:49:58,32.246,N,72.851,W,0
7/20/2011,22:51:58,32.251,N,72.846,W,0
7/20/2011,22:53:58,32.255,N,72.842,W,0
7/20/2011,22:55:57,32.26,N,72.837,W,0
7/20/2011,22:57:57,32.264,N,72.833,W,0
7/20/2011,22:59:57,32.269,N,72.829,W,0
7/20/2011,23:01:57,32.274,N,72.824,W,0
7/20/2011,23:03:57,32.278,N,72.82,W,0
7/20/2011,23:05:57,32.283,N,72.816,W,0
7/20/2011,23:07:57,32.287,N,72.811,W,0
7/20/2011,23:09:58,32.292,N,72.807,W,0
7/20/2011,23:11:58,32.296,N,72.803,W,0
7/20/2011,23:13:58,32.301,N,72.798,W,0
7/20/2011,23:15:58,32.305,N,72.794,W,0
7/20/2011,23:17:58,32.309,N,72.79,W,0
7/20/2011,23:19:58,32.314,N,72.785,W,0
7/20/2011,23:21:58,32.318,N,72.781,W,0
7/20/2011,23:23:58,32.323,N,72.777,W,0
7/20/2011,23:25:57,32.327,N,72.772,W,0
7/20/2011,23:27:57,32.332,N,72.768,W,0
7/20/2011,23:29:57,32.336,N,72.764,W,0
7/20/2011,23:31:57,32.34,N,72.76,W,0
7/20/2011,23:33:57,32.345,N,72.755,W,0
7/20/2011,23:35:57,32.349,N,72.751,W,0
7/20/2011,23:37:57,32.353,N,72.747,W,0
7/20/2011,23:39:58,32.358,N,72.742,W,0
7/20/2011,23:41:58,32.362,N,72.738,W,0
7/20/2011,23:43:58,32.366,N,72.734,W,0
7/20/2011,23:45:58,32.37,N,72.73,W,0
7/20/2011,23:47:58,32.375,N,72.725,W,0
7/20/2011,23:49:58,32.379,N,72.721,W,0
7/20/2011,23:51:58,32.383,N,72.717,W,0
7/20/2011,23:53:58,32.387,N,72.713,W,0
7/20/2011,23:55:57,32.392,N,72.709,W,0
7/20/2011,23:57:57,32.396,N,72.704,W,0
7/20/2011,23:59:57,32.4,N,72.7,W,0
7/21/2011,0:01:57,32.404,N,72.696,W,0
7/21/2011,0:03:57,32.408,N,72.692,W,0
7/21/2011,0:05:57,32.412,N,72.687,W,0
7/21/2011,0:07:57,32.417,N,72.683,W,0
7/21/2011,0:09:58,32.421,N,72.679,W,0
7/21/2011,0:11:58,32.425,N,72.675,W,0
7/21/2011,0:13:58,32.429,N,72.671,W,0
7/21/2011,0:15:58,32.433,N,72.667,W,0
7/21/2011,0:17:58,32.437,N,72.662,W,0
7/21/2011,0:19:58,32.441,N,72.658,W,0
7/21/2011,0:21:58,32.445,N,72.654,W,0
7/21/2011,0:23:58,32.449,N,72.65,W,0
7/21/2011,0:25:57,32.453,N,72.646,W,0
7/21/2011,0:27:57,32.457,N,72.642,W,0
7/21/2011,0:29:57,32.461,N,72.637,W,0
7/21/2011,0:31:57,32.465,N,72.633,W,0
7/21/2011,0:33:57,32.469,N,72.629,W,0
7/21/2011,0:35:57,32.473,N,72.625,W,0
7/21/2011,0:37:57,32.477,N,72.621,W,0
7/21/2011,0:39:58,32.481,N,72.617,W,0
7/21/2011,0:41:58,32.485,N,72.613,W,0
7/21/2011,0:43:58,32.488,N,72.609,W,0
7/21/2011,0:45:58,32.492,N,72.605,W,0
7/21/2011,0:47:58,32.496,N,72.6,W,0
7/21/2011,0:49:58,32.5,N,72.596,W,0
7/21/2011,0:51:58,32.504,N,72.592,W,0
7/21/2011,0:53:58,32.508,N,72.588,W,0
7/21/2011,0:55:57,32.512,N,72.584,W,0
7/21/2011,0:57:57,32.515,N,72.58,W,0
7/21/2011,0:59:57,32.519,N,72.576,W,0
7/21/2011,1:01:57,32.523,N,72.572,W,0
7/21/2011,1:03:57,32.527,N,72.568,W,0
7/21/2011,1:05:57,32.53,N,72.564,W,0
7/21/2011,1:07:57,32.534,N,72.56,W,0
7/21/2011,1:09:58,32.538,N,72.556,W,0
7/21/2011,1:11:58,32.542,N,72.552,W,0
7/21/2011,1:13:58,32.545,N,72.548,W,0
7/21/2011,1:15:58,32.549,N,72.544,W,0
7/21/2011,1:17:58,32.553,N,72.54,W,0
7/21/2011,1:19:58,32.556,N,72.536,W,0
7/21/2011,1:21:58,32.56,N,72.532,W,0
7/21/2011,1:23:58,32.564,N,72.528,W,0
7/21/2011,1:25:57,32.567,N,72.524,W,0
7/21/2011,1:27:57,32.571,N,72.52,W,0
7/21/2011,1:29:57,32.575,N,72.516,W,0
7/21/2011,1:31:57,32.578,N,72.512,W,0
7/21/2011,1:33:57,32.582,N,72.508,W,0
7/21/2011,1:35:57,32.585,N,72.504,W,0
7/21/2011,1:37:57,32.589,N,72.5,W,0
7/21/2011,1:39:58,32.593,N,72.496,W,0
7/21/2011,1:41:58,32.596,N,72.492,W,0
7/21/2011,1:43:58,32.6,N,72.488,W,0
7/21/2011,1:45:58,32.603,N,72.484,W,0
7/21/2011,1:47:58,32.607,N,72.48,W,0
7/21/2011,1:49:58,32.61,N,72.476,W,0
7/21/2011,1:51:58,32.614,N,72.472,W,0
7/21/2011,1:53:58,32.617,N,72.468,W,0
7/21/2011,1:55:57,32.621,N,72.464,W,0
7/21/2011,1:57:57,32.624,N,72.46,W,0
7/21/2011,1:59:57,32.628,N,72.456,W,0
7/21/2011,2:01:57,32.631,N,72.452,W,0
7/21/2011,2:03:57,32.635,N,72.448,W,0
7/21/2011,2:05:57,32.638,N,72.444,W,0
7/21/2011,2:07:57,32.642,N,72.44,W,0
7/21/2011,2:09:58,32.645,N,72.436,W,0
7/21/2011,2:11:58,32.649,N,72.432,W,0
7/21/2011,2:13:58,32.652,N,72.428,W,0
7/21/2011,2:15:58,32.655,N,72.425,W,0
7/21/2011,2:17:58,32.659,N,72.421,W,0
7/21/2011,2:19:58,32.662,N,72.417,W,0
7/21/2011,2:21:58,32.666,N,72.413,W,0
7/21/2011,2:23:58,32.669,N,72.409,W,0
7/21/2011,2:25:57,32.672,N,72.405,W,0
7/21/2011,2:27:57,32.676,N,72.401,W,0
7/21/2011,2:29:57,32.679,N,72.397,W,0
7/21/2011,2:31:57,32.682,N,72.393,W,0
7/21/2011,2:33:57,32.686,N,72.389,W,0
7/21/2011,2:35:57,32.689,N,72.386,W,0
7/21/2011,2:37:57,32.692,N,72.382,W,0
7/21/2011,2:39:58,32.696,N,72.378,W,0
7/21/2011,2:41:58,32.699,N,72.374,W,0
7/21/2011,2:43:58,32.702,N,72.37,W,0
7/21/2011,2:45:58,32.705,N,72.366,W,0
7/21/2011,2:47:58,32.709,N,72.362,W,0
7/21/2011,2:49:58,32.712,N,72.358,W,0
7/21/2011,2:51:58,32.715,N,72.355,W,0
7/21/2011,2:53:58,32.718,N,72.351,W,0
7/21/2011,2:55:57,32.722,N,72.347,W,0
7/21/2011,2:57:57,32.725,N,72.343,W,0
7/21/2011,2:59:57,32.728,N,72.339,W,0
7/21/2011,3:01:57,32.731,N,72.335,W,0
7/21/2011,3:03:57,32.735,N,72.331,W,0
7/21/2011,3:05:57,32.738,N,72.328,W,0
7/21/2011,3:07:57,32.741,N,72.324,W,0
7/21/2011,3:09:58,32.744,N,72.32,W,0
7/21/2011,3:11:58,32.747,N,72.316,W,0
7/21/2011,3:13:58,32.751,N,72.312,W,0
7/21/2011,3:15:58,32.754,N,72.308,W,0
7/21/2011,3:17:58,32.757,N,72.305,W,0
7/21/2011,3:19:58,32.76,N,72.301,W,0
7/21/2011,3:21:58,32.763,N,72.297,W,0
7/21/2011,3:23:58,32.766,N,72.293,W,0
7/21/2011,3:25:57,32.77,N,72.289,W,0
7/21/2011,3:27:57,32.773,N,72.286,W,0
7/21/2011,3:29:57,32.776,N,72.282,W,0
7/21/2011,3:31:57,32.779,N,72.278,W,0
7/21/2011,3:33:57,32.782,N,72.274,W,0
7/21/2011,3:35:57,32.785,N,72.27,W,0
7/21/2011,3:37:57,32.788,N,72.267,W,0
7/21/2011,3:39:58,32.791,N,72.263,W,0
7/21/2011,3:41:58,32.795,N,72.259,W,0
7/21/2011,3:43:58,32.798,N,72.255,W,0
7/21/2011,3:45:58,32.801,N,72.251,W,0
7/21/2011,3:47:58,32.804,N,72.248,W,0
7/21/2011,3:49:58,32.807,N,72.244,W,0
7/21/2011,3:51:58,32.81,N,72.24,W,0
7/21/2011,3:53:58,32.813,N,72.236,W,0
7/21/2011,3:55:57,32.816,N,72.232,W,0
7/21/2011,3:57:57,32.819,N,72.229,W,0
7/21/2011,3:59:57,32.822,N,72.225,W,0
7/21/2011,4:01:57,32.825,N,72.221,W,0
7/21/2011,4:03:57,32.828,N,72.217,W,0
7/21/2011,4:05:57,32.831,N,72.213,W,0
7/21/2011,4:07:57,32.834,N,72.21,W,0
7/21/2011,4:09:58,32.837,N,72.206,W,0
7/21/2011,4:11:58,32.841,N,72.202,W,0
7/21/2011,4:13:58,32.844,N,72.198,W,0
7/21/2011,4:15:58,32.847,N,72.195,W,0
7/21/2011,4:17:58,32.85,N,72.191,W,0
7/21/2011,4:19:58,32.853,N,72.187,W,0
7/21/2011,4:21:58,32.856,N,72.183,W,0
7/21/2011,4:23:58,32.859,N,72.18,W,0
7/21/2011,4:25:57,32.862,N,72.176,W,0
7/21/2011,4:27:57,32.865,N,72.172,W,0
7/21/2011,4:29:57,32.868,N,72.168,W,0
7/21/2011,4:31:57,32.871,N,72.165,W,0
7/21/2011,4:33:57,32.874,N,72.161,W,0
7/21/2011,4:35:57,32.877,N,72.157,W,0
7/21/2011,4:37:57,32.88,N,72.153,W,0
7/21/2011,4:39:58,32.883,N,72.149,W,0
7/21/2011,4:41:58,32.886,N,72.146,W,0
7/21/2011,4:43:58,32.888,N,72.142,W,0
7/21/2011,4:45:58,32.891,N,72.138,W,0
7/21/2011,4:47:58,32.894,N,72.134,W,0
7/21/2011,4:49:58,32.897,N,72.131,W,0
7/21/2011,4:51:58,32.9,N,72.127,W,0
7/21/2011,4:53:58,32.903,N,72.123,W,0
7/21/2011,4:55:57,32.906,N,72.12,W,0
7/21/2011,4:57:57,32.909,N,72.116,W,0
7/21/2011,4:59:57,32.912,N,72.112,W,0
7/21/2011,5:01:57,32.915,N,72.108,W,0
7/21/2011,5:03:57,32.918,N,72.105,W,0
7/21/2011,5:05:57,32.921,N,72.101,W,0
7/21/2011,5:07:57,32.924,N,72.097,W,0
7/21/2011,5:09:58,32.927,N,72.093,W,0
7/21/2011,5:11:58,32.93,N,72.09,W,0
7/21/2011,5:13:58,32.933,N,72.086,W,0
7/21/2011,5:15:58,32.936,N,72.082,W,0
7/21/2011,5:17:58,32.939,N,72.078,W,0
7/21/2011,5:19:58,32.942,N,72.075,W,0
7/21/2011,5:21:58,32.944,N,72.071,W,0
7/21/2011,5:23:58,32.947,N,72.067,W,0
7/21/2011,5:25:57,32.95,N,72.063,W,0
7/21/2011,5:27:57,32.953,N,72.06,W,0
7/21/2011,5:29:57,32.956,N,72.056,W,0
7/21/2011,5:31:57,32.959,N,72.052,W,0
7/21/2011,5:33:57,32.962,N,72.049,W,0
7/21/2011,5:35:57,32.965,N,72.045,W,0
7/21/2011,5:37:57,32.968,N,72.041,W,0
7/21/2011,5:39:58,32.971,N,72.037,W,0
7/21/2011,5:41:58,32.974,N,72.034,W,0
7/21/2011,5:43:58,32.977,N,72.03,W,0
7/21/2011,5:45:58,32.98,N,72.026,W,0
7/21/2011,5:47:58,32.982,N,72.022,W,0
7/21/2011,5:49:58,32.985,N,72.019,W,0
7/21/2011,5:51:58,32.988,N,72.015,W,0
7/21/2011,5:53:58,32.991,N,72.011,W,0
7/21/2011,5:55:57,32.994,N,72.008,W,0
7/21/2011,5:57:57,32.997,N,72.004,W,0
7/21/2011,5:59:57,33,N,72,W,0
7/21/2011,5:57:57,32.997,N,72.004,W,0
7/21/2011,6:00:57,33,N,72,W,0
