Track,for,Ingrid,2007,,
9/15/2007,0:56:13,15.297,N,51.618,W
9/15/2007,0:58:13,15.295,N,51.624,W
9/15/2007,1:00:13,15.293,N,51.63,W
9/15/2007,1:02:14,15.291,N,51.636,W
9/15/2007,1:04:14,15.289,N,51.642,W
9/15/2007,1:06:14,15.288,N,51.649,W
9/15/2007,1:08:14,15.286,N,51.654,W
9/15/2007,1:10:13,15.285,N,51.66,W
9/15/2007,1:12:13,15.283,N,51.666,W
9/15/2007,1:14:13,15.282,N,51.672,W
9/15/2007,1:16:14,15.28,N,51.678,W
9/15/2007,1:18:14,15.279,N,51.683,W
9/15/2007,1:20:14,15.278,N,51.689,W
9/15/2007,1:22:14,15.277,N,51.694,W
9/15/2007,1:24:13,15.276,N,51.7,W
9/15/2007,1:26:13,15.275,N,51.705,W
9/15/2007,1:28:13,15.274,N,51.71,W
9/15/2007,1:30:13,15.273,N,51.716,W
9/15/2007,1:32:14,15.272,N,51.721,W
9/15/2007,1:34:14,15.271,N,51.726,W
9/15/2007,1:36:14,15.271,N,51.731,W
9/15/2007,1:38:14,15.27,N,51.735,W
9/15/2007,1:40:13,15.27,N,51.74,W
9/15/2007,1:42:13,15.269,N,51.745,W
9/15/2007,1:44:13,15.269,N,51.75,W
9/15/2007,1:46:14,15.269,N,51.754,W
9/15/2007,1:48:14,15.268,N,51.759,W
9/15/2007,1:50:14,15.268,N,51.763,W
9/15/2007,1:52:14,15.268,N,51.767,W
9/15/2007,1:54:13,15.268,N,51.772,W
9/15/2007,1:56:13,15.269,N,51.776,W
9/15/2007,1:58:13,15.269,N,51.78,W
9/15/2007,2:00:13,15.269,N,51.784,W
9/15/2007,2:02:14,15.269,N,51.788,W
9/15/2007,2:04:14,15.27,N,51.791,W
9/15/2007,2:06:14,15.27,N,51.795,W
9/15/2007,2:08:14,15.271,N,51.799,W
9/15/2007,2:10:13,15.272,N,51.802,W
9/15/2007,2:12:13,15.272,N,51.806,W
9/15/2007,2:14:13,15.273,N,51.809,W
9/15/2007,2:16:14,15.274,N,51.812,W
9/15/2007,2:18:14,15.275,N,51.815,W
9/15/2007,2:20:14,15.276,N,51.818,W
9/15/2007,2:22:14,15.278,N,51.821,W
9/15/2007,2:24:13,15.279,N,51.824,W
9/15/2007,2:26:13,15.28,N,51.827,W
9/15/2007,2:28:13,15.282,N,51.83,W
9/15/2007,2:30:13,15.283,N,51.832,W
9/15/2007,2:32:14,15.285,N,51.835,W
9/15/2007,2:34:14,15.287,N,51.837,W
9/15/2007,2:36:14,15.289,N,51.839,W
9/15/2007,2:38:14,15.291,N,51.842,W
9/15/2007,2:40:13,15.293,N,51.844,W
9/15/2007,2:42:13,15.295,N,51.846,W
9/15/2007,2:44:13,15.297,N,51.848,W
9/15/2007,2:46:14,15.299,N,51.849,W
9/15/2007,2:48:14,15.302,N,51.851,W
9/15/2007,2:50:14,15.304,N,51.853,W
9/15/2007,2:52:14,15.307,N,51.854,W
9/15/2007,2:54:13,15.31,N,51.855,W
9/15/2007,2:56:13,15.313,N,51.857,W
9/15/2007,2:58:13,15.315,N,51.858,W
9/15/2007,3:00:13,15.318,N,51.859,W
9/15/2007,3:02:14,15.322,N,51.86,W
9/15/2007,3:04:14,15.325,N,51.861,W
9/15/2007,3:06:14,15.328,N,51.862,W
9/15/2007,3:08:14,15.331,N,51.862,W
9/15/2007,3:10:13,15.335,N,51.863,W
9/15/2007,3:12:13,15.338,N,51.864,W
9/15/2007,3:14:13,15.342,N,51.864,W
9/15/2007,3:16:14,15.346,N,51.864,W
9/15/2007,3:18:14,15.349,N,51.865,W
9/15/2007,3:20:14,15.353,N,51.865,W
9/15/2007,3:22:14,15.357,N,51.865,W
9/15/2007,3:24:13,15.361,N,51.865,W
9/15/2007,3:26:13,15.365,N,51.865,W
9/15/2007,3:28:13,15.369,N,51.865,W
9/15/2007,3:30:13,15.374,N,51.865,W
9/15/2007,3:32:14,15.378,N,51.865,W
9/15/2007,3:34:14,15.382,N,51.864,W
9/15/2007,3:36:14,15.387,N,51.864,W
9/15/2007,3:38:14,15.391,N,51.864,W
9/15/2007,3:40:13,15.396,N,51.863,W
9/15/2007,3:42:13,15.401,N,51.863,W
9/15/2007,3:44:13,15.405,N,51.862,W
9/15/2007,3:46:14,15.41,N,51.862,W
9/15/2007,3:48:14,15.415,N,51.861,W
9/15/2007,3:50:14,15.42,N,51.86,W
9/15/2007,3:52:14,15.425,N,51.859,W
9/15/2007,3:54:13,15.43,N,51.858,W
9/15/2007,3:56:13,15.435,N,51.858,W
9/15/2007,3:58:13,15.44,N,51.857,W
9/15/2007,4:00:13,15.445,N,51.856,W
9/15/2007,4:02:14,15.451,N,51.855,W
9/15/2007,4:04:14,15.456,N,51.854,W
9/15/2007,4:06:14,15.461,N,51.852,W
9/15/2007,4:08:14,15.467,N,51.851,W
9/15/2007,4:10:13,15.472,N,51.85,W
9/15/2007,4:12:13,15.478,N,51.849,W
9/15/2007,4:14:13,15.483,N,51.848,W
9/15/2007,4:16:14,15.489,N,51.846,W
9/15/2007,4:18:14,15.495,N,51.845,W
9/15/2007,4:20:14,15.501,N,51.844,W
9/15/2007,4:22:14,15.506,N,51.842,W
9/15/2007,4:24:13,15.512,N,51.841,W
9/15/2007,4:26:13,15.518,N,51.84,W
9/15/2007,4:28:13,15.524,N,51.838,W
9/15/2007,4:30:13,15.53,N,51.837,W
9/15/2007,4:32:14,15.536,N,51.835,W
9/15/2007,4:34:14,15.542,N,51.834,W
9/15/2007,4:36:14,15.548,N,51.832,W
9/15/2007,4:38:14,15.554,N,51.831,W
9/15/2007,4:40:13,15.56,N,51.829,W
9/15/2007,4:42:13,15.566,N,51.828,W
9/15/2007,4:44:13,15.572,N,51.826,W
9/15/2007,4:46:14,15.579,N,51.825,W
9/15/2007,4:48:14,15.585,N,51.823,W
9/15/2007,4:50:14,15.591,N,51.822,W
9/15/2007,4:52:14,15.598,N,51.82,W
9/15/2007,4:54:13,15.604,N,51.819,W
9/15/2007,4:56:13,15.61,N,51.817,W
9/15/2007,4:58:13,15.617,N,51.816,W
9/15/2007,5:00:13,15.623,N,51.814,W
9/15/2007,5:02:14,15.63,N,51.813,W
9/15/2007,5:04:14,15.636,N,51.811,W
9/15/2007,5:06:14,15.642,N,51.81,W
9/15/2007,5:08:14,15.649,N,51.808,W
9/15/2007,5:10:13,15.655,N,51.807,W
9/15/2007,5:12:13,15.662,N,51.805,W
9/15/2007,5:14:13,15.669,N,51.804,W
9/15/2007,5:16:14,15.675,N,51.803,W
9/15/2007,5:18:14,15.682,N,51.801,W
9/15/2007,5:20:14,15.688,N,51.8,W
9/15/2007,5:22:14,15.695,N,51.799,W
9/15/2007,5:24:13,15.701,N,51.797,W
9/15/2007,5:26:13,15.708,N,51.796,W
9/15/2007,5:28:13,15.715,N,51.795,W
9/15/2007,5:30:13,15.721,N,51.794,W
9/15/2007,5:32:14,15.728,N,51.792,W
9/15/2007,5:34:14,15.735,N,51.791,W
9/15/2007,5:36:14,15.741,N,51.79,W
9/15/2007,5:38:14,15.748,N,51.789,W
9/15/2007,5:40:13,15.755,N,51.788,W
9/15/2007,5:42:13,15.761,N,51.787,W
9/15/2007,5:44:13,15.768,N,51.786,W
9/15/2007,5:46:14,15.774,N,51.785,W
9/15/2007,5:48:14,15.781,N,51.785,W
9/15/2007,5:50:14,15.788,N,51.784,W
9/15/2007,5:52:14,15.794,N,51.783,W
9/15/2007,5:54:13,15.801,N,51.782,W
9/15/2007,5:56:13,15.808,N,51.782,W
9/15/2007,5:58:13,15.814,N,51.781,W
9/15/2007,6:00:13,15.821,N,51.781,W
9/15/2007,6:02:14,15.827,N,51.78,W
9/15/2007,6:04:14,15.834,N,51.78,W
9/15/2007,6:06:14,15.84,N,51.78,W
9/15/2007,6:08:14,15.847,N,51.779,W
9/15/2007,6:10:13,15.853,N,51.779,W
9/15/2007,6:12:13,15.86,N,51.779,W
9/15/2007,6:14:13,15.866,N,51.779,W
9/15/2007,6:16:14,15.873,N,51.779,W
9/15/2007,6:18:14,15.879,N,51.779,W
9/15/2007,6:20:14,15.886,N,51.779,W
9/15/2007,6:22:14,15.892,N,51.78,W
9/15/2007,6:24:13,15.899,N,51.78,W
9/15/2007,6:26:13,15.905,N,51.78,W
9/15/2007,6:28:13,15.911,N,51.781,W
9/15/2007,6:30:13,15.917,N,51.781,W
9/15/2007,6:32:14,15.924,N,51.782,W
9/15/2007,6:34:14,15.93,N,51.783,W
9/15/2007,6:36:14,15.936,N,51.784,W
9/15/2007,6:38:14,15.942,N,51.785,W
9/15/2007,6:40:13,15.948,N,51.786,W
9/15/2007,6:42:13,15.955,N,51.787,W
9/15/2007,6:44:13,15.961,N,51.788,W
9/15/2007,6:46:14,15.967,N,51.789,W
9/15/2007,6:48:14,15.973,N,51.791,W
9/15/2007,6:50:14,15.979,N,51.792,W
9/15/2007,6:52:14,15.984,N,51.794,W
9/15/2007,6:54:13,15.99,N,51.795,W
9/15/2007,6:56:13,15.996,N,51.797,W
9/15/2007,6:58:13,16.002,N,51.799,W
9/15/2007,7:00:13,16.008,N,51.801,W
9/15/2007,7:02:14,16.013,N,51.803,W
9/15/2007,7:04:14,16.019,N,51.806,W
9/15/2007,7:06:14,16.024,N,51.808,W
9/15/2007,7:08:14,16.03,N,51.811,W
9/15/2007,7:10:13,16.036,N,51.813,W
9/15/2007,7:12:13,16.041,N,51.816,W
9/15/2007,7:14:13,16.046,N,51.819,W
9/15/2007,7:16:14,16.052,N,51.822,W
9/15/2007,7:18:14,16.057,N,51.825,W
9/15/2007,7:20:14,16.062,N,51.828,W
9/15/2007,7:22:14,16.067,N,51.831,W
9/15/2007,7:24:13,16.072,N,51.835,W
9/15/2007,7:26:13,16.077,N,51.839,W
9/15/2007,7:28:13,16.082,N,51.842,W
9/15/2007,7:30:13,16.087,N,51.846,W
9/15/2007,7:32:14,16.092,N,51.85,W
9/15/2007,7:34:14,16.097,N,51.854,W
9/15/2007,7:36:14,16.102,N,51.859,W
9/15/2007,7:38:14,16.106,N,51.863,W
9/15/2007,7:40:13,16.111,N,51.868,W
9/15/2007,7:42:13,16.115,N,51.873,W
9/15/2007,7:44:13,16.12,N,51.877,W
9/15/2007,7:46:14,16.124,N,51.882,W
9/15/2007,7:48:14,16.129,N,51.888,W
9/15/2007,7:50:14,16.133,N,51.893,W
9/15/2007,7:52:14,16.137,N,51.898,W
9/15/2007,7:54:13,16.141,N,51.904,W
9/15/2007,7:56:13,16.145,N,51.91,W
9/15/2007,7:58:13,16.149,N,51.916,W
9/15/2007,8:00:13,16.153,N,51.922,W
9/15/2007,8:02:14,16.157,N,51.928,W
9/15/2007,8:04:14,16.16,N,51.934,W
9/15/2007,8:06:14,16.164,N,51.941,W
9/15/2007,8:08:14,16.168,N,51.947,W
9/15/2007,8:10:13,16.171,N,51.954,W
9/15/2007,8:12:13,16.175,N,51.961,W
9/15/2007,8:14:13,16.178,N,51.968,W
9/15/2007,8:16:14,16.182,N,51.975,W
9/15/2007,8:18:14,16.185,N,51.983,W
9/15/2007,8:20:14,16.188,N,51.99,W
9/15/2007,8:22:14,16.191,N,51.998,W
9/15/2007,8:24:13,16.194,N,52.005,W
9/15/2007,8:26:13,16.197,N,52.013,W
9/15/2007,8:28:13,16.2,N,52.021,W
9/15/2007,8:30:13,16.203,N,52.029,W
9/15/2007,8:32:14,16.206,N,52.037,W
9/15/2007,8:34:14,16.209,N,52.046,W
9/15/2007,8:36:14,16.212,N,52.054,W
9/15/2007,8:38:14,16.214,N,52.063,W
9/15/2007,8:40:13,16.217,N,52.071,W
9/15/2007,8:42:13,16.219,N,52.08,W
9/15/2007,8:44:13,16.222,N,52.089,W
9/15/2007,8:46:14,16.224,N,52.098,W
9/15/2007,8:48:14,16.227,N,52.107,W
9/15/2007,8:50:14,16.229,N,52.117,W
9/15/2007,8:52:14,16.231,N,52.126,W
9/15/2007,8:54:13,16.233,N,52.136,W
9/15/2007,8:56:13,16.236,N,52.145,W
9/15/2007,8:58:13,16.238,N,52.155,W
9/15/2007,9:00:13,16.24,N,52.165,W
9/15/2007,9:02:14,16.242,N,52.175,W
9/15/2007,9:04:14,16.244,N,52.185,W
9/15/2007,9:06:14,16.246,N,52.195,W
9/15/2007,9:08:14,16.247,N,52.206,W
9/15/2007,9:10:13,16.249,N,52.216,W
9/15/2007,9:12:13,16.251,N,52.227,W
9/15/2007,9:14:13,16.253,N,52.237,W
9/15/2007,9:16:14,16.254,N,52.248,W
9/15/2007,9:18:14,16.256,N,52.259,W
9/15/2007,9:20:14,16.257,N,52.27,W
9/15/2007,9:22:14,16.259,N,52.281,W
9/15/2007,9:24:13,16.26,N,52.292,W
9/15/2007,9:26:13,16.262,N,52.303,W
9/15/2007,9:28:13,16.263,N,52.315,W
9/15/2007,9:30:13,16.264,N,52.326,W
9/15/2007,9:32:14,16.266,N,52.338,W
9/15/2007,9:34:14,16.267,N,52.349,W
9/15/2007,9:36:14,16.268,N,52.361,W
9/15/2007,9:38:14,16.269,N,52.373,W
9/15/2007,9:40:13,16.27,N,52.385,W
9/15/2007,9:42:13,16.271,N,52.397,W
9/15/2007,9:44:13,16.272,N,52.409,W
9/15/2007,9:46:14,16.273,N,52.421,W
9/15/2007,9:48:14,16.274,N,52.433,W
9/15/2007,9:50:14,16.275,N,52.446,W
9/15/2007,9:52:14,16.276,N,52.458,W
9/15/2007,9:54:13,16.276,N,52.471,W
9/15/2007,9:56:13,16.277,N,52.483,W
9/15/2007,9:58:13,16.278,N,52.496,W
9/15/2007,10:00:13,16.278,N,52.509,W
9/15/2007,10:02:14,16.279,N,52.522,W
9/15/2007,10:04:14,16.28,N,52.534,W
9/15/2007,10:06:14,16.28,N,52.548,W
9/15/2007,10:08:14,16.281,N,52.561,W
9/15/2007,10:10:13,16.281,N,52.574,W
9/15/2007,10:12:13,16.282,N,52.587,W
9/15/2007,10:14:13,16.282,N,52.6,W
9/15/2007,10:16:14,16.282,N,52.614,W
9/15/2007,10:18:14,16.283,N,52.627,W
9/15/2007,10:20:14,16.283,N,52.641,W
9/15/2007,10:22:14,16.283,N,52.654,W
9/15/2007,10:24:13,16.283,N,52.668,W
9/15/2007,10:26:13,16.283,N,52.682,W
9/15/2007,10:28:13,16.284,N,52.696,W
9/15/2007,10:30:13,16.284,N,52.71,W
9/15/2007,10:32:14,16.284,N,52.724,W
9/15/2007,10:34:14,16.284,N,52.738,W
9/15/2007,10:36:14,16.284,N,52.752,W
9/15/2007,10:38:14,16.284,N,52.766,W
9/15/2007,10:40:13,16.284,N,52.78,W
9/15/2007,10:42:13,16.284,N,52.794,W
9/15/2007,10:44:13,16.284,N,52.809,W
9/15/2007,10:46:14,16.283,N,52.823,W
9/15/2007,10:48:14,16.283,N,52.838,W
9/15/2007,10:50:14,16.283,N,52.852,W
9/15/2007,10:52:14,16.283,N,52.867,W
9/15/2007,10:54:13,16.283,N,52.881,W
9/15/2007,10:56:13,16.282,N,52.896,W
9/15/2007,10:58:13,16.282,N,52.911,W
9/15/2007,11:00:13,16.282,N,52.926,W
9/15/2007,11:02:14,16.281,N,52.94,W
9/15/2007,11:04:14,16.281,N,52.955,W
9/15/2007,11:06:14,16.281,N,52.97,W
9/15/2007,11:08:14,16.28,N,52.985,W
9/15/2007,11:10:13,16.28,N,53,W
9/15/2007,11:12:13,16.279,N,53.015,W
9/15/2007,11:14:13,16.279,N,53.031,W
9/15/2007,11:16:14,16.278,N,53.046,W
9/15/2007,11:18:14,16.278,N,53.061,W
9/15/2007,11:20:14,16.277,N,53.076,W
9/15/2007,11:22:14,16.277,N,53.092,W
9/15/2007,11:24:13,16.276,N,53.107,W
9/15/2007,11:26:13,16.276,N,53.122,W
9/15/2007,11:28:13,16.275,N,53.138,W
9/15/2007,11:30:13,16.274,N,53.153,W
9/15/2007,11:32:14,16.274,N,53.169,W
9/15/2007,11:34:14,16.273,N,53.184,W
9/15/2007,11:36:14,16.272,N,53.2,W
9/15/2007,11:38:14,16.272,N,53.215,W
9/15/2007,11:40:13,16.271,N,53.231,W
9/15/2007,11:42:13,16.27,N,53.247,W
9/15/2007,11:44:13,16.269,N,53.262,W
9/15/2007,11:46:14,16.269,N,53.278,W
9/15/2007,11:48:14,16.268,N,53.294,W
9/15/2007,11:50:14,16.267,N,53.309,W
9/15/2007,11:50:41,16.267,N,53.313,W
9/15/2007,11:52:41,16.266,N,53.331,W
9/15/2007,11:54:40,16.264,N,53.349,W
9/15/2007,11:56:40,16.263,N,53.367,W
9/15/2007,11:58:40,16.262,N,53.385,W
9/15/2007,12:00:41,16.26,N,53.403,W
9/15/2007,12:02:41,16.259,N,53.42,W
9/15/2007,12:04:41,16.258,N,53.437,W
9/15/2007,12:06:41,16.257,N,53.454,W
9/15/2007,12:08:40,16.256,N,53.471,W
9/15/2007,12:10:40,16.255,N,53.488,W
9/15/2007,12:12:40,16.254,N,53.504,W
9/15/2007,12:14:40,16.253,N,53.52,W
9/15/2007,12:16:41,16.252,N,53.536,W
9/15/2007,12:18:41,16.251,N,53.552,W
9/15/2007,12:20:41,16.25,N,53.568,W
9/15/2007,12:22:41,16.25,N,53.583,W
9/15/2007,12:24:40,16.249,N,53.599,W
9/15/2007,12:26:40,16.248,N,53.614,W
9/15/2007,12:28:40,16.247,N,53.629,W
9/15/2007,12:30:41,16.247,N,53.643,W
9/15/2007,12:32:41,16.246,N,53.658,W
9/15/2007,12:34:41,16.246,N,53.672,W
9/15/2007,12:36:41,16.245,N,53.687,W
9/15/2007,12:38:40,16.245,N,53.701,W
9/15/2007,12:40:40,16.244,N,53.714,W
9/15/2007,12:41:46,16.244,N,53.722,W
9/15/2007,12:43:46,16.246,N,53.726,W
9/15/2007,12:45:46,16.248,N,53.73,W
9/15/2007,12:47:47,16.249,N,53.734,W
9/15/2007,12:49:47,16.251,N,53.738,W
9/15/2007,12:51:47,16.253,N,53.741,W
9/15/2007,12:53:47,16.255,N,53.745,W
9/15/2007,12:55:46,16.256,N,53.749,W
9/15/2007,12:57:46,16.258,N,53.753,W
9/15/2007,12:59:46,16.26,N,53.757,W
9/15/2007,13:01:47,16.262,N,53.761,W
9/15/2007,13:03:47,16.263,N,53.765,W
9/15/2007,13:05:47,16.265,N,53.769,W
9/15/2007,13:07:47,16.267,N,53.773,W
9/15/2007,13:09:46,16.269,N,53.777,W
9/15/2007,13:11:46,16.27,N,53.78,W
9/15/2007,13:13:46,16.272,N,53.784,W
9/15/2007,13:15:46,16.274,N,53.788,W
9/15/2007,13:17:47,16.275,N,53.792,W
9/15/2007,13:19:47,16.277,N,53.796,W
9/15/2007,13:21:47,16.279,N,53.8,W
9/15/2007,13:23:47,16.281,N,53.804,W
9/15/2007,13:25:46,16.282,N,53.808,W
9/15/2007,13:27:46,16.284,N,53.812,W
9/15/2007,13:29:46,16.286,N,53.816,W
9/15/2007,13:31:47,16.288,N,53.82,W
9/15/2007,13:33:47,16.289,N,53.824,W
9/15/2007,13:35:47,16.291,N,53.828,W
9/15/2007,13:37:47,16.293,N,53.831,W
9/15/2007,13:39:46,16.295,N,53.835,W
9/15/2007,13:41:46,16.296,N,53.839,W
9/15/2007,13:43:46,16.298,N,53.843,W
9/15/2007,13:45:46,16.3,N,53.847,W
9/15/2007,13:47:47,16.301,N,53.851,W
9/15/2007,13:49:47,16.303,N,53.855,W
9/15/2007,13:51:47,16.305,N,53.859,W
9/15/2007,13:53:47,16.307,N,53.863,W
9/15/2007,13:55:46,16.308,N,53.867,W
9/15/2007,13:57:46,16.31,N,53.871,W
9/15/2007,13:59:46,16.312,N,53.875,W
9/15/2007,14:01:47,16.313,N,53.879,W
9/15/2007,14:03:47,16.315,N,53.883,W
9/15/2007,14:05:47,16.317,N,53.887,W
9/15/2007,14:07:47,16.319,N,53.891,W
9/15/2007,14:09:46,16.32,N,53.895,W
9/15/2007,14:11:46,16.322,N,53.899,W
9/15/2007,14:13:46,16.324,N,53.903,W
9/15/2007,14:15:46,16.325,N,53.907,W
9/15/2007,14:17:47,16.327,N,53.911,W
9/15/2007,14:19:47,16.329,N,53.915,W
9/15/2007,14:21:47,16.331,N,53.919,W
9/15/2007,14:23:47,16.332,N,53.923,W
9/15/2007,14:25:46,16.334,N,53.927,W
9/15/2007,14:27:46,16.336,N,53.931,W
9/15/2007,14:29:46,16.337,N,53.935,W
9/15/2007,14:31:47,16.339,N,53.939,W
9/15/2007,14:33:47,16.341,N,53.944,W
9/15/2007,14:35:47,16.342,N,53.948,W
9/15/2007,14:37:47,16.344,N,53.952,W
9/15/2007,14:39:46,16.346,N,53.956,W
9/15/2007,14:41:46,16.347,N,53.96,W
9/15/2007,14:43:46,16.349,N,53.964,W
9/15/2007,14:45:46,16.351,N,53.968,W
9/15/2007,14:47:47,16.352,N,53.972,W
9/15/2007,14:49:47,16.354,N,53.976,W
9/15/2007,14:51:47,16.356,N,53.98,W
9/15/2007,14:53:47,16.357,N,53.984,W
9/15/2007,14:55:46,16.359,N,53.989,W
9/15/2007,14:57:46,16.361,N,53.993,W
9/15/2007,14:59:46,16.362,N,53.997,W
9/15/2007,15:01:47,16.364,N,54.001,W
9/15/2007,15:03:47,16.366,N,54.005,W
9/15/2007,15:05:47,16.367,N,54.009,W
9/15/2007,15:07:47,16.369,N,54.013,W
9/15/2007,15:09:46,16.371,N,54.018,W
9/15/2007,15:11:46,16.372,N,54.022,W
9/15/2007,15:13:46,16.374,N,54.026,W
9/15/2007,15:15:46,16.376,N,54.03,W
9/15/2007,15:17:47,16.377,N,54.034,W
9/15/2007,15:19:47,16.379,N,54.038,W
9/15/2007,15:21:47,16.381,N,54.043,W
9/15/2007,15:23:47,16.382,N,54.047,W
9/15/2007,15:25:46,16.384,N,54.051,W
9/15/2007,15:27:46,16.385,N,54.055,W
9/15/2007,15:29:46,16.387,N,54.059,W
9/15/2007,15:31:47,16.389,N,54.064,W
9/15/2007,15:33:47,16.39,N,54.068,W
9/15/2007,15:35:47,16.392,N,54.072,W
9/15/2007,15:37:47,16.393,N,54.076,W
9/15/2007,15:39:46,16.395,N,54.081,W
9/15/2007,15:41:46,16.397,N,54.085,W
9/15/2007,15:43:46,16.398,N,54.089,W
9/15/2007,15:45:46,16.4,N,54.093,W
9/15/2007,15:47:47,16.402,N,54.098,W
9/15/2007,15:49:47,16.403,N,54.102,W
9/15/2007,15:51:47,16.405,N,54.106,W
9/15/2007,15:53:47,16.406,N,54.111,W
9/15/2007,15:55:46,16.408,N,54.115,W
9/15/2007,15:57:46,16.409,N,54.119,W
9/15/2007,15:59:46,16.411,N,54.124,W
9/15/2007,16:01:47,16.413,N,54.128,W
9/15/2007,16:03:47,16.414,N,54.132,W
9/15/2007,16:05:47,16.416,N,54.137,W
9/15/2007,16:07:47,16.417,N,54.141,W
9/15/2007,16:09:46,16.419,N,54.145,W
9/15/2007,16:11:46,16.42,N,54.15,W
9/15/2007,16:13:46,16.422,N,54.154,W
9/15/2007,16:15:46,16.424,N,54.159,W
9/15/2007,16:17:46,16.425,N,54.163,W
9/15/2007,16:19:46,16.427,N,54.167,W
9/15/2007,16:21:46,16.428,N,54.172,W
9/15/2007,16:23:46,16.43,N,54.176,W
9/15/2007,16:25:47,16.431,N,54.181,W
9/15/2007,16:27:47,16.433,N,54.185,W
9/15/2007,16:29:47,16.434,N,54.19,W
9/15/2007,16:31:47,16.436,N,54.194,W
9/15/2007,16:33:47,16.438,N,54.198,W
9/15/2007,16:35:47,16.439,N,54.203,W
9/15/2007,16:37:47,16.441,N,54.207,W
9/15/2007,16:39:46,16.442,N,54.212,W
9/15/2007,16:41:46,16.444,N,54.216,W
9/15/2007,16:43:46,16.445,N,54.221,W
9/15/2007,16:45:46,16.447,N,54.225,W
9/15/2007,16:47:46,16.448,N,54.23,W
9/15/2007,16:49:46,16.45,N,54.235,W
9/15/2007,16:51:46,16.451,N,54.239,W
9/15/2007,16:53:46,16.453,N,54.244,W
9/15/2007,16:55:47,16.454,N,54.248,W
9/15/2007,16:57:47,16.456,N,54.253,W
9/15/2007,16:59:47,16.457,N,54.257,W
9/15/2007,17:01:47,16.459,N,54.262,W
9/15/2007,17:03:47,16.46,N,54.267,W
9/15/2007,17:05:47,16.462,N,54.271,W
9/15/2007,17:07:47,16.463,N,54.276,W
9/15/2007,17:09:46,16.464,N,54.28,W
9/15/2007,17:11:46,16.466,N,54.285,W
9/15/2007,17:13:46,16.467,N,54.29,W
9/15/2007,17:15:46,16.469,N,54.294,W
9/15/2007,17:17:46,16.47,N,54.299,W
9/15/2007,17:19:46,16.472,N,54.304,W
9/15/2007,17:21:46,16.473,N,54.308,W
9/15/2007,17:23:46,16.475,N,54.313,W
9/15/2007,17:25:47,16.476,N,54.318,W
9/15/2007,17:27:47,16.477,N,54.323,W
9/15/2007,17:29:47,16.479,N,54.327,W
9/15/2007,17:31:47,16.48,N,54.332,W
9/15/2007,17:33:47,16.482,N,54.337,W
9/15/2007,17:35:47,16.483,N,54.341,W
9/15/2007,17:37:47,16.485,N,54.346,W
9/15/2007,17:39:46,16.486,N,54.351,W
9/15/2007,17:41:46,16.487,N,54.356,W
9/15/2007,17:43:46,16.489,N,54.361,W
9/15/2007,17:45:46,16.49,N,54.365,W
9/15/2007,17:47:46,16.492,N,54.37,W
9/15/2007,17:49:46,16.493,N,54.375,W
9/15/2007,17:51:46,16.494,N,54.38,W
9/15/2007,17:53:46,16.496,N,54.385,W
9/15/2007,17:55:47,16.497,N,54.39,W
9/15/2007,17:57:47,16.498,N,54.395,W
9/15/2007,17:59:47,16.5,N,54.399,W
9/15/2007,18:01:47,16.501,N,54.404,W
9/15/2007,18:03:47,16.503,N,54.409,W
9/15/2007,18:05:47,16.504,N,54.414,W
9/15/2007,18:07:47,16.505,N,54.419,W
9/15/2007,18:09:46,16.507,N,54.424,W
9/15/2007,18:11:46,16.508,N,54.429,W
9/15/2007,18:13:46,16.509,N,54.434,W
9/15/2007,18:15:46,16.511,N,54.439,W
9/15/2007,18:17:46,16.512,N,54.444,W
9/15/2007,18:19:46,16.513,N,54.449,W
9/15/2007,18:21:46,16.515,N,54.454,W
9/15/2007,18:23:46,16.516,N,54.459,W
9/15/2007,18:25:47,16.517,N,54.464,W
9/15/2007,18:27:47,16.519,N,54.469,W
9/15/2007,18:29:47,16.52,N,54.474,W
9/15/2007,18:31:47,16.521,N,54.479,W
9/15/2007,18:33:47,16.522,N,54.484,W
9/15/2007,18:35:47,16.524,N,54.489,W
9/15/2007,18:37:47,16.525,N,54.494,W
9/15/2007,18:39:46,16.526,N,54.5,W
9/15/2007,18:41:46,16.528,N,54.505,W
9/15/2007,18:43:46,16.529,N,54.51,W
9/15/2007,18:45:46,16.53,N,54.515,W
9/15/2007,18:47:46,16.531,N,54.52,W
9/15/2007,18:49:46,16.533,N,54.525,W
9/15/2007,18:51:46,16.534,N,54.53,W
9/15/2007,18:53:46,16.535,N,54.535,W
9/15/2007,18:55:47,16.536,N,54.541,W
9/15/2007,18:57:47,16.538,N,54.546,W
9/15/2007,18:59:47,16.539,N,54.551,W
9/15/2007,19:01:47,16.54,N,54.556,W
9/15/2007,19:03:47,16.541,N,54.561,W
9/15/2007,19:05:47,16.543,N,54.567,W
9/15/2007,19:07:47,16.544,N,54.572,W
9/15/2007,19:09:46,16.545,N,54.577,W
9/15/2007,19:11:46,16.546,N,54.582,W
9/15/2007,19:13:46,16.548,N,54.588,W
9/15/2007,19:15:46,16.549,N,54.593,W
9/15/2007,19:17:46,16.55,N,54.598,W
9/15/2007,19:19:46,16.551,N,54.603,W
9/15/2007,19:21:46,16.553,N,54.609,W
9/15/2007,19:23:46,16.554,N,54.614,W
9/15/2007,19:25:47,16.555,N,54.619,W
9/15/2007,19:27:47,16.556,N,54.625,W
9/15/2007,19:29:47,16.557,N,54.63,W
