Track,for,Cindy,2017,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
6/22/2017,2:28:00,28.852,N,93.006,W,0
6/22/2017,2:30:00,28.857,N,93.008,W,0
6/22/2017,2:31:59,28.861,N,93.011,W,0
6/22/2017,2:33:59,28.866,N,93.015,W,0
6/22/2017,2:35:59,28.87,N,93.018,W,0
6/22/2017,2:37:59,28.875,N,93.022,W,0
6/22/2017,2:39:59,28.879,N,93.025,W,0
6/22/2017,2:41:59,28.884,N,93.029,W,0
6/22/2017,2:43:59,28.888,N,93.033,W,0
6/22/2017,2:46:00,28.893,N,93.038,W,0
6/22/2017,2:48:00,28.897,N,93.042,W,0
6/22/2017,2:50:00,28.902,N,93.047,W,0
6/22/2017,2:52:00,28.906,N,93.051,W,0
6/22/2017,2:54:00,28.91,N,93.056,W,0
6/22/2017,2:56:00,28.915,N,93.061,W,0
6/22/2017,2:58:00,28.919,N,93.066,W,0
6/22/2017,3:00:00,28.924,N,93.072,W,0
6/22/2017,3:01:59,28.928,N,93.077,W,0
6/22/2017,3:03:59,28.933,N,93.083,W,0
6/22/2017,3:05:59,28.937,N,93.089,W,0
6/22/2017,3:07:59,28.942,N,93.095,W,0
6/22/2017,3:09:59,28.946,N,93.101,W,0
6/22/2017,3:11:59,28.95,N,93.107,W,0
6/22/2017,3:13:59,28.955,N,93.113,W,0
6/22/2017,3:16:00,28.959,N,93.12,W,0
6/22/2017,3:18:00,28.964,N,93.127,W,0
6/22/2017,3:20:00,28.968,N,93.133,W,0
6/22/2017,3:22:00,28.972,N,93.14,W,0
6/22/2017,3:24:00,28.977,N,93.147,W,0
6/22/2017,3:26:00,28.981,N,93.154,W,0
6/22/2017,3:28:00,28.986,N,93.162,W,0
6/22/2017,3:30:00,28.99,N,93.169,W,0
6/22/2017,3:31:59,28.994,N,93.176,W,0
6/22/2017,3:33:59,28.999,N,93.184,W,0
6/22/2017,3:35:59,29.003,N,93.192,W,0
6/22/2017,3:37:59,29.008,N,93.2,W,0
6/22/2017,3:39:59,29.012,N,93.208,W,0
6/22/2017,3:41:59,29.016,N,93.216,W,0
6/22/2017,3:42:20,29.017,N,93.217,W,0
6/22/2017,3:44:20,29.016,N,93.234,W,0
6/22/2017,3:46:20,29.016,N,93.25,W,0
6/22/2017,3:48:20,29.015,N,93.266,W,0
6/22/2017,3:50:20,29.015,N,93.281,W,0
6/22/2017,3:52:20,29.016,N,93.296,W,0
6/22/2017,3:54:20,29.016,N,93.311,W,0
6/22/2017,3:56:19,29.017,N,93.326,W,0
6/22/2017,3:58:19,29.018,N,93.34,W,0
6/22/2017,4:00:19,29.019,N,93.354,W,0
6/22/2017,4:02:19,29.021,N,93.367,W,0
6/22/2017,4:04:19,29.022,N,93.38,W,0
6/22/2017,4:06:19,29.024,N,93.393,W,0
6/22/2017,4:08:19,29.026,N,93.406,W,0
6/22/2017,4:10:20,29.029,N,93.418,W,0
6/22/2017,4:12:20,29.032,N,93.43,W,0
6/22/2017,4:14:20,29.034,N,93.441,W,0
6/22/2017,4:16:20,29.038,N,93.453,W,0
6/22/2017,4:18:20,29.041,N,93.464,W,0
6/22/2017,4:20:20,29.045,N,93.474,W,0
6/22/2017,4:22:20,29.048,N,93.485,W,0
6/22/2017,4:24:20,29.052,N,93.495,W,0
6/22/2017,4:26:19,29.057,N,93.505,W,0
6/22/2017,4:28:19,29.061,N,93.514,W,0
6/22/2017,4:30:19,29.066,N,93.524,W,0
6/22/2017,4:32:19,29.07,N,93.533,W,0
6/22/2017,4:34:19,29.075,N,93.542,W,0
6/22/2017,4:36:19,29.081,N,93.55,W,0
6/22/2017,4:38:19,29.086,N,93.558,W,0
6/22/2017,4:40:20,29.092,N,93.566,W,0
6/22/2017,4:42:20,29.098,N,93.574,W,0
6/22/2017,4:44:20,29.104,N,93.581,W,0
6/22/2017,4:46:20,29.11,N,93.589,W,0
6/22/2017,4:48:20,29.116,N,93.596,W,0
6/22/2017,4:50:20,29.123,N,93.602,W,0
6/22/2017,4:52:20,29.129,N,93.609,W,0
6/22/2017,4:54:20,29.136,N,93.615,W,0
6/22/2017,4:56:19,29.143,N,93.621,W,0
6/22/2017,4:58:19,29.151,N,93.627,W,0
6/22/2017,5:00:19,29.158,N,93.632,W,0
6/22/2017,5:02:19,29.165,N,93.638,W,0
6/22/2017,5:04:19,29.173,N,93.643,W,0
6/22/2017,5:06:19,29.181,N,93.648,W,0
6/22/2017,5:08:19,29.189,N,93.653,W,0
6/22/2017,5:10:20,29.197,N,93.657,W,0
6/22/2017,5:12:20,29.206,N,93.662,W,0
6/22/2017,5:14:20,29.214,N,93.666,W,0
6/22/2017,5:16:20,29.223,N,93.67,W,0
6/22/2017,5:18:20,29.232,N,93.673,W,0
6/22/2017,5:20:20,29.24,N,93.677,W,0
6/22/2017,5:22:20,29.249,N,93.68,W,0
6/22/2017,5:24:20,29.259,N,93.684,W,0
6/22/2017,5:26:19,29.268,N,93.687,W,0
6/22/2017,5:28:19,29.277,N,93.689,W,0
6/22/2017,5:30:19,29.287,N,93.692,W,0
6/22/2017,5:32:19,29.297,N,93.695,W,0
6/22/2017,5:34:19,29.306,N,93.697,W,0
6/22/2017,5:36:19,29.316,N,93.699,W,0
6/22/2017,5:38:19,29.326,N,93.701,W,0
6/22/2017,5:40:20,29.337,N,93.703,W,0
6/22/2017,5:42:20,29.347,N,93.705,W,0
6/22/2017,5:44:20,29.357,N,93.707,W,0
6/22/2017,5:46:20,29.368,N,93.708,W,0
6/22/2017,5:48:20,29.378,N,93.71,W,0
6/22/2017,5:50:20,29.389,N,93.711,W,0
6/22/2017,5:52:20,29.4,N,93.712,W,0
6/22/2017,5:54:20,29.41,N,93.713,W,0
6/22/2017,5:56:19,29.421,N,93.714,W,0
6/22/2017,5:58:19,29.432,N,93.714,W,0
6/22/2017,6:00:19,29.443,N,93.715,W,0
6/22/2017,6:02:19,29.455,N,93.716,W,0
6/22/2017,6:04:19,29.466,N,93.716,W,0
6/22/2017,6:06:19,29.477,N,93.716,W,0
6/22/2017,6:08:19,29.489,N,93.717,W,0
6/22/2017,6:10:20,29.5,N,93.717,W,0
6/22/2017,6:12:20,29.512,N,93.717,W,0
6/22/2017,6:14:20,29.523,N,93.717,W,0
6/22/2017,6:16:20,29.535,N,93.717,W,0
6/22/2017,6:18:20,29.547,N,93.716,W,0
6/22/2017,6:20:20,29.558,N,93.716,W,0
6/22/2017,6:22:20,29.57,N,93.716,W,0
6/22/2017,6:24:20,29.582,N,93.715,W,0
6/22/2017,6:26:19,29.594,N,93.715,W,0
6/22/2017,6:28:19,29.606,N,93.714,W,0
6/22/2017,6:30:19,29.618,N,93.714,W,0
6/22/2017,6:32:19,29.63,N,93.713,W,0
6/22/2017,6:34:19,29.642,N,93.712,W,0
6/22/2017,6:36:19,29.655,N,93.711,W,0
6/22/2017,6:38:19,29.667,N,93.711,W,0
6/22/2017,6:40:20,29.679,N,93.71,W,0
6/22/2017,6:42:20,29.691,N,93.709,W,0
6/22/2017,6:44:20,29.703,N,93.708,W,0
6/22/2017,6:46:20,29.716,N,93.707,W,0
6/22/2017,6:48:20,29.728,N,93.706,W,0
6/22/2017,6:50:20,29.74,N,93.705,W,0
6/22/2017,6:52:20,29.753,N,93.704,W,0
6/22/2017,6:54:20,29.765,N,93.703,W,0
6/22/2017,6:56:19,29.777,N,93.702,W,0
6/22/2017,6:58:19,29.79,N,93.701,W,0
