Track,for,Gustav,2002,,,
9/11/2002,14:00:41,38.551,N,69.503,W,2
9/11/2002,14:02:41,38.565,N,69.487,W,2
9/11/2002,14:04:41,38.579,N,69.47,W,2
9/11/2002,14:06:41,38.593,N,69.454,W,2
9/11/2002,14:08:41,38.608,N,69.438,W,2
9/11/2002,14:10:42,38.622,N,69.422,W,2
9/11/2002,14:12:42,38.637,N,69.406,W,2
9/11/2002,14:14:42,38.651,N,69.39,W,2
9/11/2002,14:16:42,38.666,N,69.374,W,2
9/11/2002,14:18:42,38.681,N,69.358,W,2
9/11/2002,14:20:42,38.695,N,69.342,W,2
9/11/2002,14:22:42,38.71,N,69.326,W,2
9/11/2002,14:24:42,38.725,N,69.31,W,2
9/11/2002,14:26:41,38.74,N,69.294,W,2
9/11/2002,14:28:41,38.755,N,69.277,W,2
9/11/2002,14:30:41,38.77,N,69.261,W,2
9/11/2002,14:32:41,38.785,N,69.245,W,2
9/11/2002,14:34:41,38.8,N,69.229,W,2
9/11/2002,14:36:41,38.815,N,69.213,W,2
9/11/2002,14:38:41,38.83,N,69.197,W,2
9/11/2002,14:40:42,38.845,N,69.181,W,2
9/11/2002,14:42:42,38.86,N,69.165,W,2
9/11/2002,14:44:42,38.876,N,69.149,W,2
9/11/2002,14:46:42,38.891,N,69.133,W,2
9/11/2002,14:48:42,38.907,N,69.117,W,2
9/11/2002,14:50:42,38.922,N,69.101,W,2
9/11/2002,14:52:42,38.938,N,69.085,W,2
9/11/2002,14:54:42,38.953,N,69.069,W,2
9/11/2002,14:56:41,38.969,N,69.053,W,2
9/11/2002,14:58:41,38.984,N,69.037,W,2
9/11/2002,15:00:41,39,N,69.021,W,2
9/11/2002,15:02:41,39.016,N,69.005,W,2
9/11/2002,15:04:41,39.032,N,68.989,W,2
9/11/2002,15:06:41,39.047,N,68.973,W,2
9/11/2002,15:08:41,39.063,N,68.957,W,2
9/11/2002,15:10:42,39.079,N,68.941,W,2
9/11/2002,15:12:42,39.095,N,68.925,W,2
9/11/2002,15:14:42,39.111,N,68.909,W,2
9/11/2002,15:16:42,39.127,N,68.893,W,2
9/11/2002,15:18:42,39.143,N,68.877,W,2
9/11/2002,15:20:42,39.159,N,68.861,W,2
9/11/2002,15:22:42,39.176,N,68.845,W,2
9/11/2002,15:24:42,39.192,N,68.83,W,2
9/11/2002,15:26:41,39.208,N,68.814,W,2
9/11/2002,15:28:41,39.224,N,68.798,W,2
9/11/2002,15:30:41,39.241,N,68.782,W,2
9/11/2002,15:32:41,39.257,N,68.766,W,2
9/11/2002,15:34:41,39.273,N,68.75,W,2
9/11/2002,15:36:41,39.29,N,68.734,W,2
9/11/2002,15:38:41,39.306,N,68.718,W,2
9/11/2002,15:40:42,39.323,N,68.702,W,2
9/11/2002,15:42:42,39.339,N,68.686,W,2
9/11/2002,15:44:42,39.356,N,68.67,W,2
9/11/2002,15:46:42,39.373,N,68.654,W,2
9/11/2002,15:48:42,39.389,N,68.639,W,2
9/11/2002,15:50:42,39.406,N,68.623,W,2
9/11/2002,15:52:42,39.423,N,68.607,W,2
9/11/2002,15:54:42,39.44,N,68.591,W,2
9/11/2002,15:56:41,39.456,N,68.575,W,2
9/11/2002,15:58:41,39.473,N,68.559,W,2
9/11/2002,16:00:41,39.49,N,68.543,W,2
9/11/2002,16:02:41,39.507,N,68.527,W,2
9/11/2002,16:04:41,39.524,N,68.511,W,2
9/11/2002,16:06:41,39.541,N,68.496,W,2
9/11/2002,16:08:41,39.558,N,68.48,W,2
9/11/2002,16:10:42,39.575,N,68.464,W,2
9/11/2002,16:12:42,39.592,N,68.448,W,2
9/11/2002,16:14:42,39.609,N,68.432,W,2
9/11/2002,16:16:42,39.626,N,68.416,W,2
9/11/2002,16:18:42,39.643,N,68.4,W,2
9/11/2002,16:20:42,39.66,N,68.385,W,2
9/11/2002,16:22:42,39.678,N,68.369,W,2
9/11/2002,16:24:42,39.695,N,68.353,W,2
9/11/2002,16:26:41,39.712,N,68.337,W,2
9/11/2002,16:28:41,39.729,N,68.321,W,2
9/11/2002,16:30:41,39.747,N,68.305,W,2
9/11/2002,16:32:41,39.764,N,68.289,W,2
9/11/2002,16:34:41,39.781,N,68.274,W,2
9/11/2002,16:36:41,39.799,N,68.258,W,2
9/11/2002,16:38:41,39.816,N,68.242,W,2
9/11/2002,16:40:42,39.834,N,68.226,W,2
9/11/2002,16:42:42,39.851,N,68.21,W,2
9/11/2002,16:44:42,39.869,N,68.195,W,2
9/11/2002,16:46:42,39.886,N,68.179,W,2
9/11/2002,16:48:42,39.904,N,68.163,W,2
9/11/2002,16:50:42,39.921,N,68.147,W,2
9/11/2002,16:52:42,39.939,N,68.131,W,2
9/11/2002,16:54:42,39.956,N,68.115,W,2
9/11/2002,16:56:41,39.974,N,68.1,W,2
9/11/2002,16:58:41,39.992,N,68.084,W,2
9/11/2002,17:00:41,40.009,N,68.068,W,2
9/11/2002,17:02:41,40.027,N,68.052,W,2
9/11/2002,17:04:41,40.045,N,68.036,W,2
9/11/2002,17:06:41,40.062,N,68.021,W,2
9/11/2002,17:08:41,40.08,N,68.005,W,2
9/11/2002,17:10:42,40.098,N,67.989,W,2
9/11/2002,17:12:42,40.116,N,67.973,W,2
9/11/2002,17:14:42,40.133,N,67.957,W,2
9/11/2002,17:16:42,40.151,N,67.942,W,2
9/11/2002,17:18:42,40.169,N,67.926,W,2
9/11/2002,17:20:42,40.187,N,67.91,W,2
9/11/2002,17:22:42,40.205,N,67.894,W,2
9/11/2002,17:24:42,40.222,N,67.878,W,2
9/11/2002,17:26:41,40.24,N,67.863,W,2
9/11/2002,17:28:41,40.258,N,67.847,W,2
9/11/2002,17:30:41,40.276,N,67.831,W,2
9/11/2002,17:32:41,40.294,N,67.815,W,2
9/11/2002,17:34:41,40.312,N,67.8,W,2
9/11/2002,17:36:41,40.33,N,67.784,W,2
9/11/2002,17:38:41,40.348,N,67.768,W,2
9/11/2002,17:40:42,40.366,N,67.752,W,2
9/11/2002,17:42:42,40.384,N,67.736,W,2
9/11/2002,17:44:42,40.402,N,67.721,W,2
9/11/2002,17:46:42,40.42,N,67.705,W,2
9/11/2002,17:48:42,40.438,N,67.689,W,2
9/11/2002,17:50:42,40.456,N,67.673,W,2
9/11/2002,17:52:42,40.474,N,67.658,W,2
9/11/2002,17:54:42,40.492,N,67.642,W,2
9/11/2002,17:56:41,40.51,N,67.626,W,2
9/11/2002,17:58:41,40.528,N,67.61,W,2
9/11/2002,18:00:41,40.546,N,67.594,W,2
9/11/2002,18:02:41,40.564,N,67.579,W,2
9/11/2002,18:04:41,40.582,N,67.563,W,2
9/11/2002,18:06:41,40.6,N,67.547,W,2
9/11/2002,18:08:41,40.618,N,67.531,W,2
9/11/2002,18:10:42,40.636,N,67.516,W,2
9/11/2002,18:12:42,40.654,N,67.5,W,2
9/11/2002,18:14:42,40.673,N,67.484,W,2
9/11/2002,18:16:42,40.691,N,67.468,W,2
9/11/2002,18:18:42,40.709,N,67.452,W,2
9/11/2002,18:20:42,40.727,N,67.437,W,2
9/11/2002,18:22:42,40.745,N,67.421,W,2
9/11/2002,18:24:42,40.763,N,67.405,W,2
9/11/2002,18:26:41,40.781,N,67.389,W,2
9/11/2002,18:28:41,40.799,N,67.374,W,2
9/11/2002,18:30:41,40.817,N,67.358,W,2
9/11/2002,18:26:41,40.781,N,67.389,W,2
9/11/2002,18:28:41,40.799,N,67.374,W,2
9/11/2002,18:30:41,40.817,N,67.358,W,2
