Track,for,Bonnie,2010,,
7/24/2010,6:58:11,26.597,N,84.967,W
7/24/2010,7:00:11,26.599,N,84.975,W
7/24/2010,7:02:10,26.602,N,84.983,W
7/24/2010,7:04:10,26.604,N,84.991,W
7/24/2010,7:06:10,26.606,N,84.999,W
7/24/2010,7:08:11,26.608,N,85.007,W
7/24/2010,7:10:11,26.61,N,85.015,W
7/24/2010,7:12:11,26.613,N,85.023,W
7/24/2010,7:14:11,26.615,N,85.03,W
7/24/2010,7:16:10,26.617,N,85.038,W
7/24/2010,7:18:10,26.62,N,85.046,W
7/24/2010,7:20:10,26.622,N,85.053,W
7/24/2010,7:22:10,26.625,N,85.061,W
7/24/2010,7:24:11,26.627,N,85.068,W
7/24/2010,7:26:11,26.63,N,85.076,W
7/24/2010,7:28:11,26.632,N,85.083,W
7/24/2010,7:30:11,26.635,N,85.091,W
7/24/2010,7:32:10,26.638,N,85.098,W
7/24/2010,7:34:10,26.641,N,85.105,W
7/24/2010,7:36:10,26.643,N,85.113,W
7/24/2010,7:38:11,26.646,N,85.12,W
7/24/2010,7:40:11,26.649,N,85.127,W
7/24/2010,7:42:11,26.652,N,85.134,W
7/24/2010,7:44:11,26.655,N,85.142,W
7/24/2010,7:46:10,26.658,N,85.149,W
7/24/2010,7:48:10,26.662,N,85.156,W
7/24/2010,7:50:10,26.665,N,85.163,W
7/24/2010,7:52:10,26.668,N,85.17,W
7/24/2010,7:54:11,26.672,N,85.177,W
7/24/2010,7:56:11,26.675,N,85.184,W
7/24/2010,7:58:11,26.679,N,85.191,W
7/24/2010,8:00:11,26.683,N,85.198,W
7/24/2010,8:02:10,26.686,N,85.205,W
7/24/2010,8:04:10,26.69,N,85.212,W
7/24/2010,8:06:10,26.694,N,85.219,W
7/24/2010,8:08:11,26.698,N,85.226,W
7/24/2010,8:10:11,26.702,N,85.233,W
7/24/2010,8:12:11,26.707,N,85.24,W
7/24/2010,8:14:11,26.711,N,85.247,W
7/24/2010,8:16:10,26.715,N,85.254,W
7/24/2010,8:18:10,26.72,N,85.261,W
7/24/2010,8:20:10,26.725,N,85.268,W
7/24/2010,8:22:10,26.729,N,85.275,W
7/24/2010,8:24:11,26.734,N,85.282,W
7/24/2010,8:26:11,26.739,N,85.288,W
7/24/2010,8:28:11,26.744,N,85.295,W
7/24/2010,8:30:11,26.749,N,85.302,W
7/24/2010,8:32:10,26.754,N,85.309,W
7/24/2010,8:34:10,26.759,N,85.316,W
7/24/2010,8:36:10,26.765,N,85.323,W
7/24/2010,8:38:11,26.77,N,85.33,W
7/24/2010,8:40:11,26.775,N,85.336,W
7/24/2010,8:42:11,26.781,N,85.343,W
7/24/2010,8:44:11,26.787,N,85.35,W
7/24/2010,8:46:10,26.792,N,85.357,W
7/24/2010,8:47:08,26.795,N,85.36,W
7/24/2010,8:49:09,26.801,N,85.366,W
7/24/2010,8:51:09,26.807,N,85.373,W
7/24/2010,8:53:09,26.813,N,85.379,W
7/24/2010,8:55:08,26.819,N,85.385,W
7/24/2010,8:57:08,26.825,N,85.392,W
7/24/2010,8:59:08,26.831,N,85.398,W
7/24/2010,9:01:08,26.837,N,85.404,W
7/24/2010,9:03:09,26.843,N,85.411,W
7/24/2010,9:05:09,26.85,N,85.417,W
7/24/2010,9:07:09,26.856,N,85.423,W
7/24/2010,9:09:09,26.862,N,85.429,W
7/24/2010,9:11:08,26.869,N,85.436,W
7/24/2010,9:13:08,26.875,N,85.442,W
7/24/2010,9:15:08,26.882,N,85.448,W
7/24/2010,9:17:08,26.888,N,85.455,W
7/24/2010,9:19:09,26.895,N,85.461,W
7/24/2010,9:21:09,26.902,N,85.467,W
7/24/2010,9:23:09,26.908,N,85.473,W
7/24/2010,9:25:08,26.915,N,85.48,W
7/24/2010,9:27:08,26.922,N,85.486,W
7/24/2010,9:29:08,26.929,N,85.492,W
7/24/2010,9:31:08,26.936,N,85.499,W
7/24/2010,9:33:09,26.943,N,85.505,W
7/24/2010,9:35:09,26.95,N,85.511,W
7/24/2010,9:37:09,26.957,N,85.518,W
7/24/2010,9:39:09,26.964,N,85.524,W
7/24/2010,9:41:08,26.971,N,85.531,W
7/24/2010,9:43:08,26.978,N,85.537,W
7/24/2010,9:45:08,26.985,N,85.544,W
7/24/2010,9:47:08,26.992,N,85.55,W
7/24/2010,9:49:09,27,N,85.557,W
7/24/2010,9:51:09,27.007,N,85.563,W
7/24/2010,9:53:09,27.014,N,85.57,W
7/24/2010,9:55:08,27.022,N,85.576,W
7/24/2010,9:57:08,27.029,N,85.583,W
7/24/2010,9:59:08,27.036,N,85.59,W
7/24/2010,10:01:08,27.044,N,85.597,W
7/24/2010,10:03:09,27.052,N,85.603,W
7/24/2010,10:05:09,27.059,N,85.61,W
7/24/2010,10:07:09,27.067,N,85.617,W
7/24/2010,10:09:09,27.074,N,85.624,W
7/24/2010,10:11:08,27.082,N,85.631,W
7/24/2010,10:13:08,27.09,N,85.638,W
7/24/2010,10:15:08,27.098,N,85.645,W
7/24/2010,10:17:08,27.106,N,85.652,W
7/24/2010,10:19:09,27.113,N,85.659,W
7/24/2010,10:21:09,27.121,N,85.666,W
7/24/2010,10:23:09,27.129,N,85.673,W
7/24/2010,10:25:08,27.137,N,85.68,W
7/24/2010,10:27:08,27.145,N,85.687,W
7/24/2010,10:29:08,27.153,N,85.695,W
7/24/2010,10:31:08,27.161,N,85.702,W
7/24/2010,10:33:09,27.169,N,85.709,W
7/24/2010,10:35:09,27.178,N,85.716,W
7/24/2010,10:37:09,27.186,N,85.724,W
7/24/2010,10:39:09,27.194,N,85.731,W
7/24/2010,10:40:08,27.198,N,85.735,W
7/24/2010,10:42:08,27.207,N,85.743,W
7/24/2010,10:44:08,27.216,N,85.75,W
7/24/2010,10:46:08,27.225,N,85.758,W
7/24/2010,10:48:09,27.234,N,85.766,W
7/24/2010,10:50:09,27.243,N,85.774,W
7/24/2010,10:52:09,27.252,N,85.782,W
7/24/2010,10:54:09,27.261,N,85.789,W
7/24/2010,10:56:08,27.271,N,85.797,W
7/24/2010,10:58:08,27.28,N,85.805,W
7/24/2010,11:00:08,27.29,N,85.813,W
7/24/2010,11:02:08,27.299,N,85.822,W
7/24/2010,11:04:09,27.309,N,85.83,W
7/24/2010,11:06:09,27.318,N,85.838,W
7/24/2010,11:08:09,27.328,N,85.846,W
7/24/2010,11:10:08,27.337,N,85.854,W
7/24/2010,11:12:08,27.347,N,85.862,W
7/24/2010,11:14:08,27.357,N,85.871,W
7/24/2010,11:16:08,27.366,N,85.879,W
7/24/2010,11:18:09,27.376,N,85.887,W
7/24/2010,11:20:09,27.386,N,85.895,W
7/24/2010,11:22:09,27.396,N,85.904,W
7/24/2010,11:24:09,27.405,N,85.912,W
7/24/2010,11:26:08,27.415,N,85.92,W
7/24/2010,11:28:08,27.425,N,85.929,W
7/24/2010,11:30:08,27.434,N,85.937,W
7/24/2010,11:32:08,27.444,N,85.945,W
7/24/2010,11:34:09,27.454,N,85.954,W
7/24/2010,11:36:09,27.463,N,85.962,W
7/24/2010,11:38:09,27.473,N,85.97,W
7/24/2010,11:40:08,27.482,N,85.979,W
7/24/2010,11:42:08,27.492,N,85.987,W
7/24/2010,11:44:08,27.501,N,85.995,W
7/24/2010,11:46:08,27.51,N,86.004,W
7/24/2010,11:48:09,27.52,N,86.012,W
7/24/2010,11:50:09,27.529,N,86.02,W
7/24/2010,11:52:09,27.538,N,86.029,W
7/24/2010,11:54:09,27.547,N,86.037,W
7/24/2010,11:56:08,27.556,N,86.045,W
7/24/2010,11:58:08,27.565,N,86.053,W
7/24/2010,12:00:08,27.574,N,86.061,W
7/24/2010,12:02:08,27.582,N,86.07,W
7/24/2010,12:04:09,27.591,N,86.078,W
7/24/2010,12:06:09,27.6,N,86.086,W
7/24/2010,12:08:09,27.608,N,86.094,W
7/24/2010,12:10:08,27.616,N,86.102,W
7/24/2010,12:12:08,27.624,N,86.11,W
7/24/2010,12:14:08,27.632,N,86.118,W
7/24/2010,12:16:08,27.64,N,86.126,W
7/24/2010,12:18:09,27.648,N,86.133,W
7/24/2010,12:20:09,27.656,N,86.141,W
7/24/2010,12:22:09,27.663,N,86.149,W
7/24/2010,12:24:09,27.67,N,86.157,W
7/24/2010,12:26:08,27.678,N,86.164,W
7/24/2010,12:28:08,27.685,N,86.172,W
7/24/2010,12:30:08,27.692,N,86.179,W
7/24/2010,12:32:08,27.698,N,86.187,W
7/24/2010,12:34:09,27.705,N,86.194,W
7/24/2010,12:36:09,27.711,N,86.202,W
7/24/2010,12:37:05,27.714,N,86.205,W
7/24/2010,12:39:05,27.717,N,86.211,W
7/24/2010,12:41:05,27.719,N,86.218,W
7/24/2010,12:43:05,27.722,N,86.224,W
7/24/2010,12:45:04,27.725,N,86.23,W
7/24/2010,12:47:04,27.728,N,86.237,W
7/24/2010,12:49:04,27.73,N,86.243,W
7/24/2010,12:51:04,27.733,N,86.249,W
7/24/2010,12:53:05,27.736,N,86.256,W
7/24/2010,12:55:05,27.738,N,86.262,W
7/24/2010,12:57:05,27.741,N,86.268,W
7/24/2010,12:59:04,27.744,N,86.274,W
7/24/2010,13:01:04,27.746,N,86.281,W
7/24/2010,13:03:04,27.749,N,86.287,W
7/24/2010,13:05:04,27.752,N,86.293,W
7/24/2010,13:07:05,27.754,N,86.299,W
7/24/2010,13:09:05,27.757,N,86.305,W
7/24/2010,13:11:05,27.759,N,86.311,W
7/24/2010,13:13:05,27.762,N,86.318,W
7/24/2010,13:15:04,27.765,N,86.324,W
7/24/2010,13:17:04,27.767,N,86.33,W
7/24/2010,13:19:04,27.77,N,86.336,W
7/24/2010,13:21:04,27.772,N,86.342,W
7/24/2010,13:23:05,27.775,N,86.348,W
7/24/2010,13:25:05,27.777,N,86.354,W
7/24/2010,13:27:05,27.78,N,86.36,W
7/24/2010,13:29:04,27.782,N,86.366,W
7/24/2010,13:31:04,27.785,N,86.372,W
7/24/2010,13:33:04,27.787,N,86.378,W
7/24/2010,13:35:04,27.79,N,86.384,W
7/24/2010,13:37:05,27.792,N,86.39,W
7/24/2010,13:39:05,27.795,N,86.396,W
7/24/2010,13:41:05,27.797,N,86.402,W
7/24/2010,13:43:05,27.8,N,86.408,W
7/24/2010,13:45:04,27.802,N,86.414,W
7/24/2010,13:47:04,27.804,N,86.419,W
7/24/2010,13:49:04,27.807,N,86.425,W
7/24/2010,13:51:04,27.809,N,86.431,W
7/24/2010,13:53:05,27.811,N,86.437,W
7/24/2010,13:55:05,27.814,N,86.443,W
7/24/2010,13:57:05,27.816,N,86.448,W
7/24/2010,13:59:04,27.818,N,86.454,W
7/24/2010,14:01:04,27.821,N,86.46,W
7/24/2010,14:03:04,27.823,N,86.465,W
7/24/2010,14:05:04,27.825,N,86.471,W
7/24/2010,14:07:05,27.827,N,86.477,W
7/24/2010,14:09:05,27.83,N,86.482,W
7/24/2010,14:11:05,27.832,N,86.488,W
7/24/2010,14:13:05,27.834,N,86.493,W
7/24/2010,14:15:04,27.836,N,86.499,W
7/24/2010,14:17:04,27.839,N,86.505,W
7/24/2010,14:19:04,27.841,N,86.51,W
7/24/2010,14:21:04,27.843,N,86.516,W
7/24/2010,14:23:05,27.845,N,86.521,W
7/24/2010,14:25:05,27.847,N,86.527,W
7/24/2010,14:27:05,27.849,N,86.532,W
7/24/2010,14:29:04,27.851,N,86.537,W
7/24/2010,14:31:04,27.853,N,86.543,W
7/24/2010,14:33:04,27.856,N,86.548,W
7/24/2010,14:35:04,27.858,N,86.554,W
7/24/2010,14:37:05,27.86,N,86.559,W
7/24/2010,14:39:05,27.862,N,86.564,W
7/24/2010,14:41:05,27.864,N,86.57,W
7/24/2010,14:43:05,27.866,N,86.575,W
7/24/2010,14:45:04,27.868,N,86.58,W
7/24/2010,14:47:04,27.87,N,86.585,W
7/24/2010,14:49:04,27.872,N,86.591,W
7/24/2010,14:51:04,27.874,N,86.596,W
7/24/2010,14:53:05,27.876,N,86.601,W
7/24/2010,14:55:05,27.878,N,86.606,W
7/24/2010,14:57:05,27.88,N,86.611,W
7/24/2010,14:59:04,27.881,N,86.617,W
7/24/2010,15:01:04,27.883,N,86.622,W
7/24/2010,15:03:04,27.885,N,86.627,W
7/24/2010,15:05:04,27.887,N,86.632,W
7/24/2010,15:07:05,27.889,N,86.637,W
7/24/2010,15:09:05,27.891,N,86.642,W
7/24/2010,15:11:05,27.893,N,86.647,W
7/24/2010,15:13:05,27.895,N,86.652,W
7/24/2010,15:15:04,27.897,N,86.657,W
7/24/2010,15:17:04,27.898,N,86.662,W
7/24/2010,15:19:04,27.9,N,86.667,W
7/24/2010,15:21:04,27.902,N,86.672,W
7/24/2010,15:23:05,27.904,N,86.677,W
7/24/2010,15:25:05,27.906,N,86.682,W
7/24/2010,15:27:05,27.907,N,86.687,W
7/24/2010,15:29:04,27.909,N,86.692,W
7/24/2010,15:31:04,27.911,N,86.697,W
7/24/2010,15:33:04,27.913,N,86.702,W
7/24/2010,15:35:04,27.915,N,86.707,W
7/24/2010,15:37:05,27.916,N,86.712,W
7/24/2010,15:39:05,27.918,N,86.717,W
7/24/2010,15:41:05,27.92,N,86.721,W
7/24/2010,15:43:05,27.921,N,86.726,W
7/24/2010,15:45:04,27.923,N,86.731,W
7/24/2010,15:47:04,27.925,N,86.736,W
7/24/2010,15:49:04,27.927,N,86.741,W
7/24/2010,15:51:04,27.928,N,86.746,W
7/24/2010,15:53:05,27.93,N,86.75,W
7/24/2010,15:55:05,27.932,N,86.755,W
7/24/2010,15:57:05,27.933,N,86.76,W
7/24/2010,15:59:04,27.935,N,86.765,W
7/24/2010,16:01:05,27.937,N,86.77,W
7/24/2010,16:03:05,27.938,N,86.774,W
7/24/2010,16:05:05,27.94,N,86.779,W
7/24/2010,16:07:05,27.942,N,86.784,W
7/24/2010,16:09:05,27.943,N,86.788,W
7/24/2010,16:11:05,27.945,N,86.793,W
7/24/2010,16:13:05,27.947,N,86.798,W
7/24/2010,16:15:04,27.948,N,86.803,W
7/24/2010,16:17:04,27.95,N,86.807,W
7/24/2010,16:19:04,27.951,N,86.812,W
7/24/2010,16:21:04,27.953,N,86.817,W
7/24/2010,16:23:04,27.955,N,86.821,W
7/24/2010,16:25:04,27.956,N,86.826,W
7/24/2010,16:27:04,27.958,N,86.831,W
7/24/2010,16:29:05,27.959,N,86.835,W
7/24/2010,16:31:05,27.961,N,86.84,W
7/24/2010,16:33:05,27.963,N,86.845,W
7/24/2010,16:35:05,27.964,N,86.849,W
7/24/2010,16:37:05,27.966,N,86.854,W
7/24/2010,16:39:05,27.967,N,86.858,W
7/24/2010,16:41:05,27.969,N,86.863,W
7/24/2010,16:43:05,27.97,N,86.868,W
7/24/2010,16:45:04,27.972,N,86.872,W
7/24/2010,16:47:04,27.973,N,86.877,W
7/24/2010,16:49:04,27.975,N,86.881,W
7/24/2010,16:51:04,27.977,N,86.886,W
7/24/2010,16:53:04,27.978,N,86.891,W
7/24/2010,16:55:04,27.98,N,86.895,W
7/24/2010,16:57:04,27.981,N,86.9,W
7/24/2010,16:59:05,27.983,N,86.904,W
7/24/2010,17:01:05,27.984,N,86.909,W
7/24/2010,17:03:05,27.986,N,86.913,W
7/24/2010,17:05:05,27.987,N,86.918,W
7/24/2010,17:07:05,27.989,N,86.922,W
7/24/2010,17:09:05,27.99,N,86.927,W
7/24/2010,17:11:05,27.992,N,86.932,W
7/24/2010,17:13:05,27.993,N,86.936,W
7/24/2010,17:15:04,27.995,N,86.941,W
7/24/2010,17:17:04,27.996,N,86.945,W
7/24/2010,17:19:04,27.998,N,86.95,W
7/24/2010,17:21:04,27.999,N,86.954,W
7/24/2010,17:23:04,28.001,N,86.959,W
7/24/2010,17:25:04,28.002,N,86.963,W
7/24/2010,17:27:04,28.004,N,86.968,W
7/24/2010,17:29:05,28.005,N,86.972,W
7/24/2010,17:31:05,28.007,N,86.977,W
7/24/2010,17:33:05,28.009,N,86.982,W
