Track,for,Iris,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/7/2001,23:47:51,17.3,N,80.49,W,4
10/7/2001,23:49:51,17.3,N,80.499,W,4
10/7/2001,23:51:51,17.3,N,80.508,W,4
10/7/2001,23:53:52,17.3,N,80.516,W,4
10/7/2001,23:55:52,17.3,N,80.525,W,4
10/7/2001,23:57:52,17.3,N,80.534,W,4
10/7/2001,23:59:52,17.3,N,80.543,W,4
10/8/2001,0:01:52,17.3,N,80.551,W,4
10/8/2001,0:03:52,17.3,N,80.56,W,4
10/8/2001,0:05:52,17.3,N,80.569,W,4
10/8/2001,0:07:52,17.3,N,80.577,W,4
10/8/2001,0:09:51,17.3,N,80.586,W,4
10/8/2001,0:11:51,17.3,N,80.595,W,4
10/8/2001,0:13:51,17.3,N,80.603,W,4
10/8/2001,0:15:51,17.3,N,80.612,W,4
10/8/2001,0:17:51,17.3,N,80.62,W,4
10/8/2001,0:19:51,17.3,N,80.629,W,4
10/8/2001,0:21:51,17.3,N,80.637,W,4
10/8/2001,0:23:52,17.3,N,80.646,W,4
10/8/2001,0:25:52,17.3,N,80.654,W,4
10/8/2001,0:27:52,17.3,N,80.662,W,4
10/8/2001,0:29:52,17.3,N,80.671,W,4
10/8/2001,0:31:52,17.3,N,80.679,W,4
10/8/2001,0:33:52,17.3,N,80.687,W,4
10/8/2001,0:35:52,17.3,N,80.695,W,4
10/8/2001,0:37:52,17.3,N,80.704,W,4
10/8/2001,0:39:51,17.3,N,80.712,W,4
10/8/2001,0:41:51,17.3,N,80.72,W,4
10/8/2001,0:43:51,17.3,N,80.728,W,4
10/8/2001,0:45:51,17.3,N,80.736,W,4
10/8/2001,0:47:51,17.3,N,80.744,W,4
10/8/2001,0:49:51,17.3,N,80.752,W,4
10/8/2001,0:51:51,17.3,N,80.76,W,4
10/8/2001,0:53:52,17.3,N,80.768,W,4
10/8/2001,0:55:52,17.3,N,80.776,W,4
10/8/2001,0:57:52,17.3,N,80.784,W,4
10/8/2001,0:59:52,17.3,N,80.791,W,4
10/8/2001,1:01:52,17.3,N,80.799,W,4
10/8/2001,1:03:52,17.3,N,80.807,W,4
10/8/2001,1:05:52,17.3,N,80.815,W,4
10/8/2001,1:07:52,17.3,N,80.822,W,4
10/8/2001,1:09:51,17.3,N,80.83,W,4
10/8/2001,1:11:51,17.3,N,80.838,W,4
10/8/2001,1:13:51,17.3,N,80.845,W,4
10/8/2001,1:15:51,17.3,N,80.853,W,4
10/8/2001,1:17:51,17.3,N,80.861,W,4
10/8/2001,1:19:51,17.3,N,80.868,W,4
10/8/2001,1:21:51,17.3,N,80.876,W,4
10/8/2001,1:23:52,17.301,N,80.883,W,4
10/8/2001,1:25:52,17.301,N,80.891,W,4
10/8/2001,1:27:52,17.301,N,80.898,W,4
10/8/2001,1:29:52,17.301,N,80.906,W,4
10/8/2001,1:31:52,17.301,N,80.913,W,4
10/8/2001,1:33:52,17.301,N,80.921,W,4
10/8/2001,1:35:52,17.301,N,80.928,W,4
10/8/2001,1:37:52,17.301,N,80.936,W,4
10/8/2001,1:39:51,17.301,N,80.943,W,4
10/8/2001,1:41:51,17.301,N,80.951,W,4
10/8/2001,1:43:51,17.301,N,80.958,W,4
10/8/2001,1:45:51,17.301,N,80.966,W,4
10/8/2001,1:47:51,17.301,N,80.973,W,4
10/8/2001,1:49:51,17.301,N,80.981,W,4
10/8/2001,1:51:51,17.301,N,80.988,W,4
10/8/2001,1:53:52,17.301,N,80.996,W,4
10/8/2001,1:55:52,17.301,N,81.003,W,4
10/8/2001,1:57:52,17.301,N,81.011,W,4
10/8/2001,1:59:52,17.301,N,81.019,W,4
10/8/2001,2:01:52,17.301,N,81.026,W,4
10/8/2001,2:03:52,17.301,N,81.034,W,4
10/8/2001,2:05:52,17.301,N,81.041,W,4
10/8/2001,2:07:52,17.301,N,81.049,W,4
10/8/2001,2:09:51,17.3,N,81.056,W,4
10/8/2001,2:11:51,17.3,N,81.064,W,4
10/8/2001,2:13:51,17.3,N,81.072,W,4
10/8/2001,2:15:51,17.3,N,81.079,W,4
10/8/2001,2:17:51,17.3,N,81.087,W,4
10/8/2001,2:19:51,17.3,N,81.095,W,4
10/8/2001,2:21:51,17.3,N,81.103,W,4
10/8/2001,2:23:52,17.3,N,81.11,W,4
10/8/2001,2:25:52,17.3,N,81.118,W,4
10/8/2001,2:27:52,17.299,N,81.126,W,4
10/8/2001,2:29:52,17.299,N,81.134,W,4
10/8/2001,2:31:52,17.299,N,81.142,W,4
10/8/2001,2:33:52,17.299,N,81.15,W,4
10/8/2001,2:35:52,17.299,N,81.158,W,4
10/8/2001,2:37:52,17.299,N,81.166,W,4
10/8/2001,2:39:51,17.298,N,81.174,W,4
10/8/2001,2:41:51,17.298,N,81.182,W,4
10/8/2001,2:43:51,17.298,N,81.19,W,4
10/8/2001,2:45:51,17.298,N,81.198,W,4
10/8/2001,2:47:51,17.297,N,81.206,W,4
10/8/2001,2:49:51,17.297,N,81.215,W,4
10/8/2001,2:51:51,17.297,N,81.223,W,4
10/8/2001,2:53:52,17.297,N,81.231,W,4
10/8/2001,2:55:52,17.296,N,81.24,W,4
10/8/2001,2:57:52,17.296,N,81.248,W,4
10/8/2001,2:59:52,17.296,N,81.257,W,4
10/8/2001,3:01:52,17.295,N,81.265,W,4
10/8/2001,3:03:52,17.295,N,81.274,W,4
10/8/2001,3:05:52,17.294,N,81.283,W,4
10/8/2001,3:07:52,17.294,N,81.291,W,4
10/8/2001,3:09:51,17.294,N,81.3,W,4
10/8/2001,3:11:51,17.293,N,81.309,W,4
10/8/2001,3:13:51,17.293,N,81.318,W,4
10/8/2001,3:15:51,17.292,N,81.327,W,4
10/8/2001,3:17:51,17.292,N,81.336,W,4
10/8/2001,3:19:51,17.291,N,81.345,W,4
10/8/2001,3:21:51,17.291,N,81.354,W,4
10/8/2001,3:23:52,17.29,N,81.364,W,4
10/8/2001,3:25:52,17.29,N,81.373,W,4
10/8/2001,3:27:52,17.289,N,81.382,W,4
10/8/2001,3:29:52,17.288,N,81.392,W,4
10/8/2001,3:31:52,17.288,N,81.401,W,4
10/8/2001,3:33:52,17.287,N,81.411,W,4
10/8/2001,3:35:52,17.286,N,81.421,W,4
10/8/2001,3:37:52,17.286,N,81.43,W,4
10/8/2001,3:39:51,17.285,N,81.44,W,4
10/8/2001,3:41:51,17.284,N,81.45,W,4
10/8/2001,3:43:51,17.284,N,81.46,W,4
10/8/2001,3:45:51,17.283,N,81.47,W,4
10/8/2001,3:47:51,17.282,N,81.48,W,4
10/8/2001,3:49:51,17.281,N,81.491,W,4
10/8/2001,3:51:51,17.281,N,81.501,W,4
10/8/2001,3:53:52,17.28,N,81.511,W,4
10/8/2001,3:55:52,17.279,N,81.522,W,4
10/8/2001,3:57:52,17.278,N,81.532,W,4
10/8/2001,3:59:52,17.277,N,81.543,W,4
10/8/2001,4:01:52,17.276,N,81.553,W,4
10/8/2001,4:03:52,17.275,N,81.564,W,4
10/8/2001,4:05:52,17.274,N,81.575,W,4
10/8/2001,4:07:52,17.273,N,81.586,W,4
10/8/2001,4:09:51,17.272,N,81.597,W,4
10/8/2001,4:11:51,17.271,N,81.608,W,4
10/8/2001,4:13:51,17.271,N,81.619,W,4
10/8/2001,4:15:51,17.27,N,81.63,W,4
10/8/2001,4:17:51,17.268,N,81.641,W,4
10/8/2001,4:19:51,17.267,N,81.652,W,4
10/8/2001,4:21:51,17.266,N,81.663,W,4
10/8/2001,4:23:52,17.265,N,81.675,W,4
10/8/2001,4:25:52,17.264,N,81.686,W,4
10/8/2001,4:27:52,17.263,N,81.697,W,4
10/8/2001,4:29:52,17.262,N,81.709,W,4
10/8/2001,4:31:52,17.261,N,81.72,W,4
10/8/2001,4:33:52,17.26,N,81.732,W,4
10/8/2001,4:35:52,17.259,N,81.744,W,4
10/8/2001,4:37:52,17.258,N,81.755,W,4
10/8/2001,4:39:51,17.256,N,81.767,W,4
10/8/2001,4:41:51,17.255,N,81.779,W,4
10/8/2001,4:43:51,17.254,N,81.791,W,4
10/8/2001,4:45:51,17.253,N,81.802,W,4
10/8/2001,4:47:51,17.252,N,81.814,W,4
10/8/2001,4:49:51,17.25,N,81.826,W,4
10/8/2001,4:51:51,17.249,N,81.838,W,4
10/8/2001,4:53:52,17.248,N,81.85,W,4
10/8/2001,4:55:52,17.247,N,81.862,W,4
10/8/2001,4:57:52,17.245,N,81.875,W,4
10/8/2001,4:59:52,17.244,N,81.887,W,4
10/8/2001,5:01:52,17.243,N,81.899,W,4
10/8/2001,5:03:52,17.241,N,81.911,W,4
10/8/2001,5:05:52,17.24,N,81.923,W,4
10/8/2001,5:07:52,17.239,N,81.936,W,4
10/8/2001,5:09:51,17.238,N,81.948,W,4
10/8/2001,5:11:51,17.236,N,81.96,W,4
10/8/2001,5:13:51,17.235,N,81.973,W,4
10/8/2001,5:15:51,17.234,N,81.985,W,4
10/8/2001,5:17:51,17.232,N,81.998,W,4
10/8/2001,5:19:51,17.231,N,82.01,W,4
10/8/2001,5:21:51,17.229,N,82.023,W,4
10/8/2001,5:23:52,17.228,N,82.035,W,4
10/8/2001,5:25:52,17.227,N,82.048,W,4
10/8/2001,5:27:52,17.225,N,82.061,W,4
10/8/2001,5:29:52,17.224,N,82.073,W,4
10/8/2001,5:31:52,17.222,N,82.086,W,4
10/8/2001,5:33:52,17.221,N,82.099,W,4
10/8/2001,5:35:52,17.22,N,82.111,W,4
10/8/2001,5:37:52,17.218,N,82.124,W,4
10/8/2001,5:39:51,17.217,N,82.137,W,4
10/8/2001,5:41:51,17.215,N,82.149,W,4
10/8/2001,5:43:51,17.214,N,82.162,W,4
10/8/2001,5:45:51,17.213,N,82.175,W,4
10/8/2001,5:47:51,17.211,N,82.188,W,4
10/8/2001,5:49:51,17.21,N,82.201,W,4
10/8/2001,5:51:51,17.208,N,82.214,W,4
10/8/2001,5:53:52,17.207,N,82.226,W,4
10/8/2001,5:55:52,17.205,N,82.239,W,4
10/8/2001,5:57:52,17.204,N,82.252,W,4
10/8/2001,5:59:52,17.202,N,82.265,W,4
10/8/2001,6:01:52,17.201,N,82.278,W,4
10/8/2001,6:03:52,17.199,N,82.291,W,4
10/8/2001,6:05:52,17.198,N,82.304,W,4
10/8/2001,6:07:52,17.196,N,82.317,W,4
10/8/2001,6:08:31,17.196,N,82.321,W,4
10/8/2001,6:10:30,17.194,N,82.334,W,4
10/8/2001,6:12:30,17.193,N,82.348,W,4
10/8/2001,6:14:30,17.191,N,82.361,W,4
10/8/2001,6:16:30,17.19,N,82.374,W,4
10/8/2001,6:18:30,17.189,N,82.386,W,4
10/8/2001,6:20:30,17.187,N,82.399,W,4
10/8/2001,6:20:42,17.187,N,82.4,W,4
10/8/2001,6:22:42,17.186,N,82.413,W,4
10/8/2001,6:24:42,17.184,N,82.426,W,4
10/8/2001,6:26:42,17.183,N,82.438,W,4
10/8/2001,6:28:43,17.181,N,82.451,W,4
10/8/2001,6:30:43,17.18,N,82.463,W,4
10/8/2001,6:32:43,17.178,N,82.476,W,4
10/8/2001,6:34:43,17.177,N,82.488,W,4
10/8/2001,6:36:43,17.176,N,82.501,W,4
10/8/2001,6:38:43,17.174,N,82.513,W,4
10/8/2001,6:40:43,17.173,N,82.525,W,4
10/8/2001,6:42:43,17.171,N,82.537,W,4
10/8/2001,6:44:42,17.17,N,82.548,W,4
10/8/2001,6:46:42,17.169,N,82.56,W,4
10/8/2001,6:48:42,17.168,N,82.571,W,4
10/8/2001,6:50:42,17.166,N,82.583,W,4
10/8/2001,6:52:42,17.165,N,82.594,W,4
10/8/2001,6:54:42,17.164,N,82.605,W,4
10/8/2001,6:56:42,17.163,N,82.615,W,4
10/8/2001,6:58:43,17.161,N,82.626,W,4
10/8/2001,7:00:43,17.16,N,82.636,W,4
10/8/2001,7:02:43,17.159,N,82.646,W,4
10/8/2001,7:04:43,17.158,N,82.656,W,4
10/8/2001,7:06:43,17.157,N,82.666,W,4
10/8/2001,7:08:43,17.156,N,82.675,W,4
10/8/2001,7:10:43,17.155,N,82.684,W,4
10/8/2001,7:12:43,17.154,N,82.693,W,4
10/8/2001,7:14:42,17.153,N,82.702,W,4
10/8/2001,7:16:42,17.152,N,82.71,W,4
10/8/2001,7:18:42,17.151,N,82.719,W,4
10/8/2001,7:20:42,17.15,N,82.727,W,4
10/8/2001,7:22:42,17.149,N,82.734,W,4
10/8/2001,7:24:42,17.149,N,82.742,W,4
10/8/2001,7:26:42,17.148,N,82.749,W,4
10/8/2001,7:28:43,17.147,N,82.756,W,4
10/8/2001,7:30:43,17.146,N,82.764,W,4
10/8/2001,7:32:43,17.146,N,82.77,W,4
10/8/2001,7:34:43,17.145,N,82.777,W,4
10/8/2001,7:36:43,17.144,N,82.784,W,4
10/8/2001,7:38:43,17.144,N,82.79,W,4
10/8/2001,7:40:43,17.143,N,82.797,W,4
10/8/2001,7:42:43,17.142,N,82.803,W,4
10/8/2001,7:44:42,17.142,N,82.81,W,4
10/8/2001,7:46:42,17.141,N,82.816,W,4
10/8/2001,7:48:42,17.141,N,82.822,W,4
10/8/2001,7:50:42,17.14,N,82.828,W,4
10/8/2001,7:51:31,17.14,N,82.831,W,4
10/8/2001,7:53:31,17.139,N,82.839,W,4
10/8/2001,7:55:31,17.138,N,82.848,W,4
10/8/2001,7:57:31,17.137,N,82.856,W,4
10/8/2001,7:59:32,17.137,N,82.864,W,4
10/8/2001,8:01:32,17.136,N,82.872,W,4
10/8/2001,8:03:32,17.135,N,82.881,W,4
10/8/2001,8:05:32,17.134,N,82.889,W,4
10/8/2001,8:07:32,17.134,N,82.897,W,4
10/8/2001,8:09:32,17.133,N,82.905,W,4
10/8/2001,8:11:32,17.132,N,82.913,W,4
10/8/2001,8:13:31,17.131,N,82.921,W,4
10/8/2001,8:15:31,17.131,N,82.929,W,4
10/8/2001,8:17:31,17.13,N,82.937,W,4
10/8/2001,8:19:31,17.129,N,82.945,W,4
10/8/2001,8:21:31,17.129,N,82.953,W,4
10/8/2001,8:23:31,17.128,N,82.961,W,4
10/8/2001,8:25:31,17.128,N,82.968,W,4
10/8/2001,8:27:31,17.127,N,82.976,W,4
10/8/2001,8:29:32,17.126,N,82.984,W,4
10/8/2001,8:31:32,17.126,N,82.992,W,4
10/8/2001,8:33:32,17.125,N,83,W,4
10/8/2001,8:35:32,17.125,N,83.008,W,4
10/8/2001,8:37:32,17.125,N,83.016,W,4
10/8/2001,8:39:32,17.124,N,83.024,W,4
10/8/2001,8:41:32,17.124,N,83.032,W,4
10/8/2001,8:43:31,17.123,N,83.04,W,4
10/8/2001,8:45:31,17.123,N,83.048,W,4
10/8/2001,8:47:31,17.123,N,83.056,W,4
10/8/2001,8:49:31,17.122,N,83.064,W,4
10/8/2001,8:51:31,17.122,N,83.072,W,4
10/8/2001,8:53:31,17.122,N,83.081,W,4
10/8/2001,8:55:31,17.122,N,83.089,W,4
10/8/2001,8:57:31,17.122,N,83.097,W,4
10/8/2001,8:59:32,17.121,N,83.105,W,4
10/8/2001,9:01:32,17.121,N,83.114,W,4
10/8/2001,9:03:32,17.121,N,83.122,W,4
10/8/2001,9:05:32,17.121,N,83.131,W,4
10/8/2001,9:07:32,17.121,N,83.139,W,4
10/8/2001,9:09:32,17.121,N,83.148,W,4
10/8/2001,9:11:32,17.121,N,83.157,W,4
10/8/2001,9:13:31,17.121,N,83.166,W,4
10/8/2001,9:15:31,17.121,N,83.175,W,4
10/8/2001,9:17:31,17.122,N,83.184,W,4
10/8/2001,9:19:31,17.122,N,83.193,W,4
10/8/2001,9:21:21,17.122,N,83.201,W,4
10/8/2001,9:23:21,17.123,N,83.21,W,4
10/8/2001,9:25:21,17.124,N,83.219,W,4
10/8/2001,9:27:21,17.125,N,83.228,W,4
10/8/2001,9:29:20,17.126,N,83.237,W,4
10/8/2001,9:31:20,17.127,N,83.246,W,4
10/8/2001,9:33:20,17.128,N,83.255,W,4
10/8/2001,9:35:20,17.129,N,83.264,W,4
10/8/2001,9:37:20,17.13,N,83.273,W,4
10/8/2001,9:39:20,17.131,N,83.282,W,4
10/8/2001,9:41:20,17.132,N,83.292,W,4
10/8/2001,9:43:21,17.133,N,83.301,W,4
10/8/2001,9:45:21,17.134,N,83.31,W,4
10/8/2001,9:47:21,17.135,N,83.32,W,4
10/8/2001,9:49:21,17.136,N,83.329,W,4
10/8/2001,9:51:21,17.137,N,83.339,W,4
10/8/2001,9:53:21,17.138,N,83.349,W,4
10/8/2001,9:55:21,17.138,N,83.359,W,4
10/8/2001,9:57:21,17.139,N,83.369,W,4
10/8/2001,9:59:20,17.14,N,83.379,W,4
10/8/2001,10:01:20,17.141,N,83.389,W,4
10/8/2001,10:03:20,17.142,N,83.399,W,4
10/8/2001,10:05:20,17.142,N,83.409,W,4
10/8/2001,10:07:20,17.143,N,83.419,W,4
10/8/2001,10:09:20,17.144,N,83.43,W,4
10/8/2001,10:11:20,17.144,N,83.44,W,4
10/8/2001,10:13:21,17.145,N,83.451,W,4
10/8/2001,10:15:21,17.145,N,83.462,W,4
10/8/2001,10:17:21,17.145,N,83.473,W,4
10/8/2001,10:19:21,17.146,N,83.483,W,4
10/8/2001,10:21:21,17.146,N,83.494,W,4
10/8/2001,10:23:21,17.146,N,83.505,W,4
10/8/2001,10:25:21,17.147,N,83.516,W,4
10/8/2001,10:27:21,17.147,N,83.528,W,4
10/8/2001,10:29:20,17.147,N,83.539,W,4
10/8/2001,10:31:20,17.147,N,83.55,W,4
10/8/2001,10:33:20,17.147,N,83.561,W,4
10/8/2001,10:35:20,17.147,N,83.573,W,4
10/8/2001,10:37:20,17.147,N,83.584,W,4
10/8/2001,10:38:53,17.147,N,83.593,W,4
10/8/2001,10:40:52,17.147,N,83.604,W,4
10/8/2001,10:42:52,17.147,N,83.615,W,4
10/8/2001,10:44:52,17.147,N,83.626,W,4
10/8/2001,10:46:52,17.147,N,83.638,W,4
10/8/2001,10:48:52,17.147,N,83.649,W,4
10/8/2001,10:50:52,17.147,N,83.661,W,4
10/8/2001,10:52:52,17.147,N,83.672,W,4
10/8/2001,10:54:52,17.147,N,83.684,W,4
10/8/2001,10:56:53,17.147,N,83.696,W,4
10/8/2001,10:58:53,17.147,N,83.707,W,4
10/8/2001,11:00:53,17.146,N,83.719,W,4
10/8/2001,11:02:53,17.146,N,83.731,W,4
10/8/2001,11:04:53,17.146,N,83.743,W,4
10/8/2001,11:06:53,17.145,N,83.756,W,4
10/8/2001,11:08:53,17.145,N,83.768,W,4
10/8/2001,11:10:52,17.144,N,83.78,W,4
10/8/2001,11:12:52,17.144,N,83.793,W,4
10/8/2001,11:14:28,17.143,N,83.803,W,4
10/8/2001,11:16:28,17.143,N,83.815,W,4
10/8/2001,11:18:28,17.142,N,83.827,W,4
10/8/2001,11:20:29,17.142,N,83.838,W,4
10/8/2001,11:22:29,17.142,N,83.85,W,4
10/8/2001,11:24:29,17.142,N,83.862,W,4
10/8/2001,11:26:29,17.141,N,83.873,W,4
10/8/2001,11:28:29,17.141,N,83.885,W,4
10/8/2001,11:30:29,17.14,N,83.897,W,4
10/8/2001,11:32:29,17.14,N,83.909,W,4
10/8/2001,11:34:29,17.14,N,83.92,W,4
10/8/2001,11:36:28,17.139,N,83.932,W,4
10/8/2001,11:38:28,17.139,N,83.944,W,4
10/8/2001,11:40:28,17.139,N,83.955,W,4
10/8/2001,11:42:28,17.138,N,83.967,W,4
10/8/2001,11:44:28,17.138,N,83.979,W,4
10/8/2001,11:46:28,17.137,N,83.99,W,4
10/8/2001,11:48:28,17.137,N,84.002,W,4
10/8/2001,11:50:29,17.136,N,84.014,W,4
10/8/2001,11:52:29,17.136,N,84.025,W,4
10/8/2001,11:54:29,17.135,N,84.037,W,4
10/8/2001,11:56:29,17.135,N,84.048,W,4
10/8/2001,11:58:29,17.134,N,84.06,W,4
10/8/2001,12:00:29,17.134,N,84.072,W,4
10/8/2001,12:02:29,17.133,N,84.083,W,4
10/8/2001,12:04:29,17.132,N,84.095,W,4
10/8/2001,12:06:28,17.132,N,84.106,W,4
10/8/2001,12:08:28,17.131,N,84.118,W,4
10/8/2001,12:10:28,17.13,N,84.129,W,4
10/8/2001,12:12:28,17.13,N,84.141,W,4
10/8/2001,12:14:28,17.129,N,84.152,W,4
10/8/2001,12:16:28,17.128,N,84.164,W,4
10/8/2001,12:18:28,17.127,N,84.175,W,4
10/8/2001,12:20:29,17.127,N,84.186,W,4
10/8/2001,12:22:29,17.126,N,84.198,W,4
10/8/2001,12:24:29,17.125,N,84.209,W,4
10/8/2001,12:26:29,17.124,N,84.221,W,4
10/8/2001,12:28:29,17.123,N,84.232,W,4
10/8/2001,12:30:29,17.122,N,84.243,W,4
10/8/2001,12:32:29,17.121,N,84.255,W,4
10/8/2001,12:34:29,17.12,N,84.266,W,4
10/8/2001,12:36:28,17.119,N,84.277,W,4
10/8/2001,12:38:28,17.118,N,84.288,W,4
10/8/2001,12:40:28,17.117,N,84.3,W,4
10/8/2001,12:42:28,17.116,N,84.311,W,4
10/8/2001,12:44:28,17.115,N,84.322,W,4
10/8/2001,12:46:28,17.114,N,84.333,W,4
10/8/2001,12:48:28,17.113,N,84.345,W,4
10/8/2001,12:50:29,17.111,N,84.356,W,4
10/8/2001,12:52:29,17.11,N,84.367,W,4
10/8/2001,12:54:29,17.109,N,84.378,W,4
10/8/2001,12:56:29,17.108,N,84.389,W,4
10/8/2001,12:58:29,17.106,N,84.4,W,4
10/8/2001,13:00:29,17.105,N,84.411,W,4
10/8/2001,13:02:29,17.104,N,84.422,W,4
10/8/2001,13:04:29,17.102,N,84.433,W,4
10/8/2001,13:06:28,17.101,N,84.444,W,4
10/8/2001,13:08:28,17.099,N,84.455,W,4
10/8/2001,13:10:28,17.098,N,84.466,W,4
10/8/2001,13:12:28,17.096,N,84.477,W,4
10/8/2001,13:14:28,17.094,N,84.488,W,4
10/8/2001,13:16:28,17.093,N,84.499,W,4
10/8/2001,13:18:28,17.091,N,84.51,W,4
10/8/2001,13:20:29,17.089,N,84.52,W,4
10/8/2001,13:22:29,17.088,N,84.531,W,4
10/8/2001,13:24:29,17.086,N,84.542,W,4
10/8/2001,13:26:29,17.084,N,84.553,W,4
10/8/2001,13:28:29,17.082,N,84.563,W,4
10/8/2001,13:30:29,17.08,N,84.574,W,4
10/8/2001,13:32:29,17.078,N,84.585,W,4
10/8/2001,13:34:29,17.076,N,84.595,W,4
10/8/2001,13:36:28,17.074,N,84.606,W,4
10/8/2001,13:38:28,17.072,N,84.617,W,4
10/8/2001,13:40:28,17.07,N,84.627,W,4
10/8/2001,13:42:28,17.068,N,84.638,W,4
10/8/2001,13:44:28,17.066,N,84.648,W,4
10/8/2001,13:46:28,17.063,N,84.659,W,4
10/8/2001,13:48:28,17.061,N,84.669,W,4
10/8/2001,13:50:29,17.059,N,84.68,W,4
10/8/2001,13:52:29,17.057,N,84.69,W,4
10/8/2001,13:54:29,17.054,N,84.7,W,4
10/8/2001,13:56:29,17.052,N,84.711,W,4
10/8/2001,13:58:29,17.05,N,84.721,W,4
10/8/2001,14:00:29,17.047,N,84.732,W,4
10/8/2001,14:02:29,17.045,N,84.742,W,4
10/8/2001,14:04:29,17.042,N,84.752,W,4
10/8/2001,14:06:28,17.04,N,84.762,W,4
10/8/2001,14:08:28,17.037,N,84.773,W,4
10/8/2001,14:10:28,17.035,N,84.783,W,4
10/8/2001,14:12:28,17.032,N,84.793,W,4
10/8/2001,14:14:28,17.029,N,84.803,W,4
10/8/2001,14:16:28,17.027,N,84.813,W,4
10/8/2001,14:18:28,17.024,N,84.824,W,4
10/8/2001,14:20:29,17.021,N,84.834,W,4
10/8/2001,14:22:29,17.019,N,84.844,W,4
10/8/2001,14:24:29,17.016,N,84.854,W,4
10/8/2001,14:26:29,17.013,N,84.864,W,4
10/8/2001,14:28:29,17.011,N,84.874,W,4
10/8/2001,14:30:29,17.008,N,84.884,W,4
10/8/2001,14:32:29,17.005,N,84.894,W,4
10/8/2001,14:34:29,17.002,N,84.904,W,4
10/8/2001,14:36:28,16.999,N,84.914,W,4
10/8/2001,14:38:28,16.997,N,84.924,W,4
10/8/2001,14:40:28,16.994,N,84.934,W,4
10/8/2001,14:42:28,16.991,N,84.944,W,4
10/8/2001,14:44:28,16.988,N,84.954,W,4
10/8/2001,14:46:28,16.985,N,84.964,W,4
10/8/2001,14:48:28,16.983,N,84.974,W,4
10/8/2001,14:50:29,16.98,N,84.984,W,4
10/8/2001,14:52:29,16.977,N,84.994,W,4
10/8/2001,14:54:29,16.974,N,85.004,W,4
10/8/2001,14:56:29,16.971,N,85.014,W,4
10/8/2001,14:58:29,16.968,N,85.024,W,4
10/8/2001,15:00:29,16.965,N,85.034,W,4
10/8/2001,15:02:29,16.963,N,85.044,W,4
10/8/2001,15:04:29,16.96,N,85.053,W,4
10/8/2001,15:06:28,16.957,N,85.063,W,4
10/8/2001,15:08:28,16.954,N,85.073,W,4
10/8/2001,15:10:28,16.951,N,85.083,W,4
10/8/2001,15:12:28,16.948,N,85.093,W,4
10/8/2001,15:14:28,16.946,N,85.103,W,4
10/8/2001,15:16:28,16.943,N,85.112,W,4
10/8/2001,15:18:28,16.94,N,85.122,W,4
10/8/2001,15:20:29,16.937,N,85.132,W,4
10/8/2001,15:22:29,16.934,N,85.142,W,4
10/8/2001,15:24:29,16.931,N,85.152,W,4
10/8/2001,15:26:29,16.929,N,85.162,W,4
10/8/2001,15:28:29,16.926,N,85.171,W,4
10/8/2001,15:30:29,16.923,N,85.181,W,4
10/8/2001,15:32:29,16.92,N,85.191,W,4
10/8/2001,15:34:29,16.918,N,85.201,W,4
10/8/2001,15:36:28,16.915,N,85.21,W,4
10/8/2001,15:38:28,16.912,N,85.22,W,4
10/8/2001,15:40:28,16.91,N,85.23,W,4
10/8/2001,15:42:28,16.907,N,85.24,W,4
10/8/2001,15:44:28,16.904,N,85.25,W,4
10/8/2001,15:46:28,16.902,N,85.259,W,4
10/8/2001,15:48:28,16.899,N,85.269,W,4
10/8/2001,15:50:29,16.896,N,85.279,W,4
10/8/2001,15:52:29,16.894,N,85.289,W,4
10/8/2001,15:54:29,16.891,N,85.299,W,4
10/8/2001,15:56:29,16.889,N,85.308,W,4
10/8/2001,15:58:29,16.886,N,85.318,W,4
10/8/2001,16:00:29,16.884,N,85.328,W,4
10/8/2001,16:02:29,16.881,N,85.338,W,4
10/8/2001,16:04:29,16.879,N,85.348,W,4
10/8/2001,16:06:28,16.877,N,85.357,W,4
10/8/2001,16:08:28,16.874,N,85.367,W,4
10/8/2001,16:10:28,16.872,N,85.377,W,4
10/8/2001,16:12:28,16.87,N,85.387,W,4
10/8/2001,16:14:28,16.867,N,85.397,W,4
10/8/2001,16:16:28,16.865,N,85.407,W,4
10/8/2001,16:18:28,16.863,N,85.416,W,4
10/8/2001,16:20:29,16.861,N,85.426,W,4
10/8/2001,16:22:29,16.859,N,85.436,W,4
10/8/2001,16:24:29,16.857,N,85.446,W,4
10/8/2001,16:26:29,16.855,N,85.456,W,4
10/8/2001,16:28:29,16.853,N,85.466,W,4
10/8/2001,16:30:29,16.851,N,85.476,W,4
10/8/2001,16:32:29,16.849,N,85.486,W,4
10/8/2001,16:34:29,16.847,N,85.495,W,4
10/8/2001,16:36:28,16.845,N,85.505,W,4
10/8/2001,16:38:28,16.843,N,85.515,W,4
10/8/2001,16:40:28,16.841,N,85.525,W,4
10/8/2001,16:42:28,16.84,N,85.535,W,4
10/8/2001,16:44:28,16.838,N,85.545,W,4
10/8/2001,16:46:28,16.836,N,85.555,W,4
10/8/2001,16:48:28,16.835,N,85.565,W,4
10/8/2001,16:50:29,16.833,N,85.575,W,4
10/8/2001,16:52:29,16.831,N,85.585,W,4
