Track,for,Humberto,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/23/2001,15:01:32,31.466,N,67.483,W,2
9/23/2001,15:03:32,31.471,N,67.482,W,2
9/23/2001,15:05:32,31.477,N,67.481,W,2
9/23/2001,15:07:32,31.483,N,67.48,W,2
9/23/2001,15:09:33,31.488,N,67.479,W,2
9/23/2001,15:11:33,31.494,N,67.478,W,2
9/23/2001,15:13:33,31.5,N,67.477,W,2
9/23/2001,15:15:33,31.505,N,67.476,W,2
9/23/2001,15:17:32,31.511,N,67.475,W,2
9/23/2001,15:19:32,31.517,N,67.474,W,2
9/23/2001,15:21:32,31.522,N,67.473,W,2
9/23/2001,15:23:33,31.528,N,67.472,W,2
9/23/2001,15:25:33,31.533,N,67.471,W,2
9/23/2001,15:27:33,31.539,N,67.47,W,2
9/23/2001,15:29:33,31.545,N,67.469,W,2
9/23/2001,15:31:32,31.55,N,67.468,W,2
9/23/2001,15:33:32,31.556,N,67.467,W,2
9/23/2001,15:35:32,31.562,N,67.466,W,2
9/23/2001,15:37:32,31.567,N,67.465,W,2
9/23/2001,15:39:33,31.573,N,67.464,W,2
9/23/2001,15:41:33,31.578,N,67.463,W,2
9/23/2001,15:43:33,31.584,N,67.462,W,2
9/23/2001,15:45:33,31.59,N,67.461,W,2
9/23/2001,15:47:32,31.595,N,67.46,W,2
9/23/2001,15:49:32,31.601,N,67.459,W,2
9/23/2001,15:51:32,31.606,N,67.458,W,2
9/23/2001,15:53:33,31.612,N,67.457,W,2
9/23/2001,15:55:33,31.617,N,67.456,W,2
9/23/2001,15:57:33,31.623,N,67.455,W,2
9/23/2001,15:59:33,31.628,N,67.454,W,2
9/23/2001,16:01:32,31.634,N,67.453,W,2
9/23/2001,16:03:32,31.64,N,67.451,W,2
9/23/2001,16:05:32,31.645,N,67.45,W,2
9/23/2001,16:07:32,31.651,N,67.449,W,2
9/23/2001,16:09:32,31.656,N,67.448,W,2
9/23/2001,16:11:32,31.662,N,67.447,W,2
9/23/2001,16:13:32,31.667,N,67.446,W,2
9/23/2001,16:15:32,31.673,N,67.445,W,2
9/23/2001,16:17:33,31.678,N,67.444,W,2
9/23/2001,16:19:33,31.684,N,67.443,W,2
9/23/2001,16:21:33,31.689,N,67.442,W,2
9/23/2001,16:23:33,31.695,N,67.44,W,2
9/23/2001,16:25:33,31.7,N,67.439,W,2
9/23/2001,16:27:33,31.706,N,67.438,W,2
9/23/2001,16:29:33,31.711,N,67.437,W,2
9/23/2001,16:31:32,31.717,N,67.436,W,2
9/23/2001,16:33:32,31.722,N,67.435,W,2
9/23/2001,16:35:32,31.728,N,67.434,W,2
9/23/2001,16:37:32,31.733,N,67.433,W,2
9/23/2001,16:39:32,31.739,N,67.431,W,2
9/23/2001,16:41:32,31.744,N,67.43,W,2
9/23/2001,16:43:32,31.75,N,67.429,W,2
9/23/2001,16:45:32,31.755,N,67.428,W,2
9/23/2001,16:47:33,31.76,N,67.427,W,2
9/23/2001,16:49:33,31.766,N,67.426,W,2
9/23/2001,16:51:33,31.771,N,67.425,W,2
9/23/2001,16:53:33,31.777,N,67.423,W,2
9/23/2001,16:55:33,31.782,N,67.422,W,2
9/23/2001,16:57:33,31.788,N,67.421,W,2
9/23/2001,16:59:33,31.793,N,67.42,W,2
9/23/2001,17:01:32,31.799,N,67.419,W,2
9/23/2001,17:03:32,31.804,N,67.418,W,2
9/23/2001,17:05:32,31.809,N,67.416,W,2
9/23/2001,17:07:32,31.815,N,67.415,W,2
9/23/2001,17:09:32,31.82,N,67.414,W,2
9/23/2001,17:11:32,31.826,N,67.413,W,2
9/23/2001,17:13:32,31.831,N,67.412,W,2
9/23/2001,17:15:32,31.837,N,67.411,W,2
9/23/2001,17:17:33,31.842,N,67.409,W,2
9/23/2001,17:19:33,31.847,N,67.408,W,2
9/23/2001,17:21:33,31.853,N,67.407,W,2
9/23/2001,17:23:33,31.858,N,67.406,W,2
9/23/2001,17:25:33,31.864,N,67.405,W,2
9/23/2001,17:27:33,31.869,N,67.403,W,2
9/23/2001,17:29:33,31.874,N,67.402,W,2
9/23/2001,17:31:32,31.88,N,67.401,W,2
9/23/2001,17:33:32,31.885,N,67.4,W,2
9/23/2001,17:35:32,31.891,N,67.399,W,2
9/23/2001,17:37:32,31.896,N,67.397,W,2
9/23/2001,17:39:32,31.901,N,67.396,W,2
9/23/2001,17:41:32,31.907,N,67.395,W,2
9/23/2001,17:43:32,31.912,N,67.394,W,2
9/23/2001,17:45:32,31.917,N,67.393,W,2
9/23/2001,17:47:33,31.923,N,67.391,W,2
9/23/2001,17:49:33,31.928,N,67.39,W,2
9/23/2001,17:49:51,31.929,N,67.39,W,2
9/23/2001,17:51:50,31.935,N,67.39,W,2
9/23/2001,17:53:50,31.942,N,67.39,W,2
9/23/2001,17:55:50,31.948,N,67.39,W,2
9/23/2001,17:57:50,31.955,N,67.39,W,2
9/23/2001,17:59:50,31.961,N,67.39,W,2
9/23/2001,18:01:50,31.967,N,67.39,W,2
9/23/2001,18:03:50,31.973,N,67.39,W,2
9/23/2001,18:05:51,31.979,N,67.39,W,2
9/23/2001,18:07:51,31.985,N,67.389,W,2
9/23/2001,18:09:51,31.991,N,67.389,W,2
9/23/2001,18:11:51,31.997,N,67.388,W,2
9/23/2001,18:13:51,32.003,N,67.387,W,2
9/23/2001,18:15:51,32.008,N,67.387,W,2
9/23/2001,18:17:51,32.014,N,67.386,W,2
9/23/2001,18:19:51,32.02,N,67.385,W,2
9/23/2001,18:21:50,32.025,N,67.384,W,2
9/23/2001,18:23:50,32.031,N,67.383,W,2
9/23/2001,18:25:50,32.036,N,67.382,W,2
9/23/2001,18:27:50,32.042,N,67.381,W,2
9/23/2001,18:29:50,32.047,N,67.38,W,2
9/23/2001,18:31:50,32.052,N,67.378,W,2
9/23/2001,18:33:50,32.058,N,67.377,W,2
9/23/2001,18:35:51,32.063,N,67.376,W,2
9/23/2001,18:37:51,32.068,N,67.374,W,2
9/23/2001,18:39:51,32.073,N,67.373,W,2
9/23/2001,18:41:51,32.078,N,67.371,W,2
9/23/2001,18:43:51,32.083,N,67.369,W,2
9/23/2001,18:45:51,32.088,N,67.368,W,2
9/23/2001,18:47:51,32.093,N,67.366,W,2
9/23/2001,18:49:51,32.098,N,67.364,W,2
9/23/2001,18:51:50,32.103,N,67.362,W,2
9/23/2001,18:53:50,32.108,N,67.36,W,2
9/23/2001,18:55:50,32.112,N,67.358,W,2
9/23/2001,18:57:50,32.117,N,67.356,W,2
9/23/2001,18:59:50,32.122,N,67.354,W,2
9/23/2001,19:01:50,32.126,N,67.352,W,2
9/23/2001,19:03:50,32.131,N,67.35,W,2
9/23/2001,19:05:51,32.136,N,67.348,W,2
9/23/2001,19:07:51,32.14,N,67.345,W,2
9/23/2001,19:09:51,32.145,N,67.343,W,2
9/23/2001,19:11:51,32.149,N,67.341,W,2
9/23/2001,19:13:51,32.154,N,67.338,W,2
9/23/2001,19:14:01,32.154,N,67.338,W,2
9/23/2001,19:16:01,32.158,N,67.336,W,2
9/23/2001,19:18:00,32.162,N,67.333,W,2
9/23/2001,19:20:00,32.166,N,67.331,W,2
9/23/2001,19:22:00,32.17,N,67.328,W,2
9/23/2001,19:24:00,32.174,N,67.326,W,2
9/23/2001,19:26:00,32.178,N,67.323,W,2
9/23/2001,19:28:00,32.182,N,67.32,W,2
9/23/2001,19:30:00,32.186,N,67.317,W,2
9/23/2001,19:32:00,32.19,N,67.315,W,2
9/23/2001,19:34:01,32.193,N,67.312,W,2
9/23/2001,19:36:01,32.197,N,67.309,W,2
9/23/2001,19:38:01,32.201,N,67.306,W,2
9/23/2001,19:40:01,32.204,N,67.303,W,2
9/23/2001,19:42:01,32.208,N,67.3,W,2
9/23/2001,19:44:01,32.212,N,67.297,W,2
9/23/2001,19:46:01,32.215,N,67.294,W,2
9/23/2001,19:48:00,32.219,N,67.291,W,2
9/23/2001,19:50:00,32.223,N,67.288,W,2
9/23/2001,19:52:00,32.227,N,67.284,W,2
9/23/2001,19:54:00,32.23,N,67.281,W,2
9/23/2001,19:56:00,32.234,N,67.278,W,2
9/23/2001,19:58:00,32.238,N,67.275,W,2
9/23/2001,20:00:00,32.242,N,67.272,W,2
9/23/2001,20:02:00,32.246,N,67.269,W,2
9/23/2001,20:04:01,32.25,N,67.266,W,2
9/23/2001,20:06:01,32.254,N,67.262,W,2
9/23/2001,20:08:01,32.258,N,67.259,W,2
9/23/2001,20:10:01,32.262,N,67.256,W,2
9/23/2001,20:12:01,32.266,N,67.253,W,2
9/23/2001,20:14:01,32.27,N,67.25,W,2
9/23/2001,20:16:01,32.274,N,67.247,W,2
9/23/2001,20:18:00,32.279,N,67.244,W,2
9/23/2001,20:20:00,32.283,N,67.241,W,2
9/23/2001,20:22:00,32.288,N,67.238,W,2
9/23/2001,20:24:00,32.293,N,67.235,W,2
9/23/2001,20:26:00,32.297,N,67.232,W,2
9/23/2001,20:28:00,32.302,N,67.229,W,2
9/23/2001,20:28:44,32.304,N,67.228,W,2
9/23/2001,20:30:44,32.31,N,67.226,W,2
9/23/2001,20:32:43,32.315,N,67.223,W,2
9/23/2001,20:34:43,32.321,N,67.221,W,2
9/23/2001,20:36:43,32.327,N,67.219,W,2
9/23/2001,20:38:43,32.333,N,67.216,W,2
9/23/2001,20:40:43,32.339,N,67.214,W,2
9/23/2001,20:42:43,32.345,N,67.212,W,2
9/23/2001,20:44:43,32.352,N,67.21,W,2
9/23/2001,20:46:44,32.358,N,67.208,W,2
9/23/2001,20:48:44,32.365,N,67.206,W,2
9/23/2001,20:50:44,32.372,N,67.204,W,2
9/23/2001,20:52:44,32.378,N,67.202,W,2
9/23/2001,20:54:44,32.385,N,67.2,W,2
9/23/2001,20:56:44,32.392,N,67.198,W,2
9/23/2001,20:58:44,32.399,N,67.196,W,2
9/23/2001,21:00:44,32.406,N,67.194,W,2
9/23/2001,21:02:43,32.414,N,67.192,W,2
9/23/2001,21:04:43,32.421,N,67.191,W,2
9/23/2001,21:06:43,32.428,N,67.189,W,2
9/23/2001,21:08:43,32.436,N,67.187,W,2
9/23/2001,21:10:43,32.443,N,67.185,W,2
9/23/2001,21:12:43,32.451,N,67.183,W,2
9/23/2001,21:14:43,32.458,N,67.182,W,2
9/23/2001,21:16:44,32.466,N,67.18,W,2
9/23/2001,21:18:44,32.473,N,67.178,W,2
9/23/2001,21:20:44,32.481,N,67.176,W,2
9/23/2001,21:22:44,32.489,N,67.174,W,2
9/23/2001,21:24:44,32.496,N,67.173,W,2
9/23/2001,21:26:44,32.504,N,67.171,W,2
9/23/2001,21:28:44,32.511,N,67.169,W,2
9/23/2001,21:30:44,32.519,N,67.167,W,2
9/23/2001,21:32:43,32.527,N,67.165,W,2
9/23/2001,21:34:43,32.534,N,67.164,W,2
9/23/2001,21:36:43,32.542,N,67.162,W,2
9/23/2001,21:38:43,32.549,N,67.16,W,2
9/23/2001,21:40:43,32.557,N,67.158,W,2
9/23/2001,21:42:43,32.564,N,67.156,W,2
9/23/2001,21:44:43,32.572,N,67.154,W,2
9/23/2001,21:46:44,32.579,N,67.152,W,2
9/23/2001,21:48:44,32.586,N,67.15,W,2
9/23/2001,21:50:44,32.594,N,67.148,W,2
9/23/2001,21:52:44,32.601,N,67.145,W,2
9/23/2001,21:54:44,32.608,N,67.143,W,2
9/23/2001,21:56:44,32.615,N,67.141,W,2
9/23/2001,21:57:38,32.618,N,67.14,W,2
9/23/2001,21:59:38,32.624,N,67.138,W,2
9/23/2001,22:01:38,32.631,N,67.135,W,2
9/23/2001,22:03:39,32.637,N,67.133,W,2
9/23/2001,22:05:39,32.644,N,67.13,W,2
9/23/2001,22:07:39,32.65,N,67.128,W,2
9/23/2001,22:09:39,32.656,N,67.125,W,2
9/23/2001,22:11:39,32.662,N,67.123,W,2
9/23/2001,22:13:39,32.669,N,67.12,W,2
9/23/2001,22:15:39,32.675,N,67.118,W,2
9/23/2001,22:17:38,32.681,N,67.115,W,2
9/23/2001,22:19:38,32.687,N,67.112,W,2
9/23/2001,22:21:38,32.693,N,67.11,W,2
9/23/2001,22:23:38,32.699,N,67.107,W,2
9/23/2001,22:25:38,32.705,N,67.104,W,2
9/23/2001,22:27:38,32.71,N,67.101,W,2
9/23/2001,22:29:38,32.716,N,67.098,W,2
9/23/2001,22:31:38,32.722,N,67.096,W,2
9/23/2001,22:33:39,32.728,N,67.093,W,2
9/23/2001,22:35:39,32.733,N,67.09,W,2
9/23/2001,22:37:39,32.739,N,67.087,W,2
9/23/2001,22:39:39,32.744,N,67.084,W,2
9/23/2001,22:41:39,32.75,N,67.081,W,2
9/23/2001,22:43:39,32.755,N,67.078,W,2
9/23/2001,22:45:39,32.761,N,67.074,W,2
9/23/2001,22:47:38,32.766,N,67.071,W,2
9/23/2001,22:49:38,32.771,N,67.068,W,2
9/23/2001,22:51:38,32.776,N,67.065,W,2
9/23/2001,22:53:38,32.781,N,67.061,W,2
9/23/2001,22:55:38,32.786,N,67.058,W,2
9/23/2001,22:57:38,32.791,N,67.055,W,2
9/23/2001,22:59:38,32.796,N,67.051,W,2
9/23/2001,23:01:38,32.801,N,67.048,W,2
9/23/2001,23:03:39,32.806,N,67.044,W,2
9/23/2001,23:05:39,32.81,N,67.041,W,2
9/23/2001,23:07:39,32.815,N,67.037,W,2
9/23/2001,23:09:39,32.82,N,67.034,W,2
9/23/2001,23:11:39,32.824,N,67.03,W,2
9/23/2001,23:13:39,32.829,N,67.026,W,2
9/23/2001,23:15:39,32.833,N,67.022,W,2
9/23/2001,23:17:38,32.837,N,67.018,W,2
9/23/2001,23:19:38,32.841,N,67.015,W,2
9/23/2001,23:21:38,32.846,N,67.011,W,2
9/23/2001,23:23:38,32.85,N,67.007,W,2
9/23/2001,23:25:38,32.854,N,67.003,W,2
9/23/2001,23:27:23,32.857,N,66.999,W,2
9/23/2001,23:29:23,32.862,N,66.996,W,2
9/23/2001,23:31:23,32.867,N,66.994,W,2
9/23/2001,23:33:23,32.873,N,66.991,W,2
9/23/2001,23:35:23,32.878,N,66.989,W,2
9/23/2001,23:37:24,32.883,N,66.986,W,2
9/23/2001,23:39:24,32.888,N,66.984,W,2
9/23/2001,23:41:24,32.893,N,66.981,W,2
9/23/2001,23:43:24,32.898,N,66.979,W,2
9/23/2001,23:45:24,32.904,N,66.977,W,2
9/23/2001,23:47:24,32.909,N,66.974,W,2
9/23/2001,23:49:24,32.914,N,66.972,W,2
9/23/2001,23:51:23,32.919,N,66.97,W,2
9/23/2001,23:53:23,32.924,N,66.968,W,2
9/23/2001,23:55:23,32.929,N,66.966,W,2
9/23/2001,23:57:23,32.934,N,66.963,W,2
9/23/2001,23:59:23,32.939,N,66.961,W,2
9/24/2001,0:01:23,32.945,N,66.959,W,2
9/24/2001,0:03:23,32.95,N,66.957,W,2
9/24/2001,0:05:23,32.955,N,66.955,W,2
9/24/2001,0:07:24,32.96,N,66.954,W,2
9/24/2001,0:09:24,32.965,N,66.952,W,2
9/24/2001,0:11:24,32.97,N,66.95,W,2
9/24/2001,0:13:24,32.975,N,66.948,W,2
9/24/2001,0:15:24,32.98,N,66.947,W,2
9/24/2001,0:17:24,32.985,N,66.945,W,2
9/24/2001,0:19:24,32.99,N,66.943,W,2
9/24/2001,0:21:23,32.995,N,66.942,W,2
9/24/2001,0:23:23,33,N,66.94,W,2
9/24/2001,0:25:23,33.005,N,66.939,W,2
9/24/2001,0:27:23,33.01,N,66.938,W,2
9/24/2001,0:29:23,33.014,N,66.936,W,2
9/24/2001,0:31:23,33.019,N,66.935,W,2
9/24/2001,0:33:23,33.024,N,66.934,W,2
9/24/2001,0:35:23,33.029,N,66.933,W,2
9/24/2001,0:37:24,33.034,N,66.932,W,2
9/24/2001,0:39:24,33.039,N,66.931,W,2
9/24/2001,0:41:24,33.044,N,66.93,W,2
9/24/2001,0:43:24,33.049,N,66.929,W,2
9/24/2001,0:45:24,33.053,N,66.928,W,2
9/24/2001,0:47:24,33.058,N,66.927,W,2
9/24/2001,0:49:24,33.063,N,66.927,W,2
9/24/2001,0:51:23,33.068,N,66.926,W,2
9/24/2001,0:53:23,33.072,N,66.925,W,2
9/24/2001,0:55:23,33.077,N,66.925,W,2
9/24/2001,0:57:23,33.082,N,66.924,W,2
9/24/2001,0:59:23,33.087,N,66.924,W,2
9/24/2001,1:01:23,33.091,N,66.924,W,2
9/24/2001,1:03:23,33.096,N,66.923,W,2
9/24/2001,1:05:23,33.101,N,66.923,W,2
9/24/2001,1:07:24,33.105,N,66.923,W,2
9/24/2001,1:09:24,33.11,N,66.923,W,2
9/24/2001,1:11:24,33.115,N,66.923,W,2
9/24/2001,1:13:24,33.119,N,66.923,W,2
9/24/2001,1:15:24,33.124,N,66.923,W,2
9/24/2001,1:17:24,33.128,N,66.924,W,2
9/24/2001,1:19:24,33.133,N,66.924,W,2
9/24/2001,1:21:23,33.138,N,66.924,W,2
9/24/2001,1:23:23,33.142,N,66.925,W,2
9/24/2001,1:25:23,33.147,N,66.925,W,2
9/24/2001,1:27:23,33.151,N,66.926,W,2
9/24/2001,1:29:23,33.156,N,66.926,W,2
9/24/2001,1:31:23,33.16,N,66.927,W,2
9/24/2001,1:33:23,33.165,N,66.928,W,2
9/24/2001,1:35:23,33.169,N,66.929,W,2
9/24/2001,1:37:24,33.174,N,66.93,W,2
9/24/2001,1:39:24,33.178,N,66.93,W,2
9/24/2001,1:41:24,33.182,N,66.931,W,2
9/24/2001,1:43:24,33.187,N,66.932,W,2
9/24/2001,1:45:24,33.191,N,66.933,W,2
9/24/2001,1:47:24,33.196,N,66.935,W,2
9/24/2001,1:49:24,33.2,N,66.936,W,2
9/24/2001,1:51:23,33.204,N,66.937,W,2
9/24/2001,1:53:23,33.209,N,66.938,W,2
9/24/2001,1:55:23,33.213,N,66.939,W,2
9/24/2001,1:57:23,33.218,N,66.941,W,2
9/24/2001,1:59:23,33.222,N,66.942,W,2
9/24/2001,2:01:23,33.226,N,66.943,W,2
9/24/2001,2:03:23,33.231,N,66.945,W,2
9/24/2001,2:05:23,33.235,N,66.946,W,2
9/24/2001,2:07:24,33.239,N,66.948,W,2
9/24/2001,2:09:24,33.244,N,66.949,W,2
9/24/2001,2:11:24,33.248,N,66.951,W,2
9/24/2001,2:13:24,33.252,N,66.952,W,2
9/24/2001,2:15:24,33.257,N,66.954,W,2
9/24/2001,2:17:24,33.261,N,66.955,W,2
9/24/2001,2:19:24,33.265,N,66.957,W,2
9/24/2001,2:21:23,33.27,N,66.959,W,2
9/24/2001,2:23:23,33.274,N,66.96,W,2
9/24/2001,2:25:23,33.278,N,66.962,W,2
9/24/2001,2:27:23,33.283,N,66.964,W,2
9/24/2001,2:29:23,33.287,N,66.965,W,2
9/24/2001,2:31:23,33.291,N,66.967,W,2
9/24/2001,2:33:23,33.295,N,66.969,W,2
9/24/2001,2:35:23,33.3,N,66.971,W,2
9/24/2001,2:37:24,33.304,N,66.972,W,2
9/24/2001,2:39:24,33.308,N,66.974,W,2
9/24/2001,2:41:24,33.313,N,66.976,W,2
9/24/2001,2:43:24,33.317,N,66.977,W,2
9/24/2001,2:45:24,33.321,N,66.979,W,2
9/24/2001,2:47:24,33.326,N,66.981,W,2
9/24/2001,2:49:24,33.33,N,66.983,W,2
9/24/2001,2:51:23,33.334,N,66.984,W,2
9/24/2001,2:53:23,33.339,N,66.986,W,2
9/24/2001,2:55:23,33.343,N,66.988,W,2
9/24/2001,2:57:23,33.347,N,66.989,W,2
9/24/2001,2:59:23,33.352,N,66.991,W,2
9/24/2001,3:01:23,33.356,N,66.993,W,2
9/24/2001,3:03:23,33.361,N,66.994,W,2
9/24/2001,3:05:23,33.365,N,66.996,W,2
9/24/2001,3:07:24,33.369,N,66.998,W,2
9/24/2001,3:09:24,33.374,N,66.999,W,2
9/24/2001,3:11:24,33.378,N,67.001,W,2
9/24/2001,3:13:24,33.383,N,67.002,W,2
9/24/2001,3:15:24,33.387,N,67.004,W,2
9/24/2001,3:17:24,33.392,N,67.006,W,2
9/24/2001,3:19:24,33.396,N,67.007,W,2
9/24/2001,3:21:23,33.4,N,67.008,W,2
9/24/2001,3:23:23,33.405,N,67.01,W,2
9/24/2001,3:25:23,33.409,N,67.011,W,2
9/24/2001,3:27:23,33.414,N,67.013,W,2
9/24/2001,3:29:23,33.418,N,67.014,W,2
9/24/2001,3:31:23,33.423,N,67.015,W,2
9/24/2001,3:33:23,33.427,N,67.016,W,2
9/24/2001,3:35:23,33.432,N,67.018,W,2
9/24/2001,3:37:24,33.437,N,67.019,W,2
9/24/2001,3:39:24,33.441,N,67.02,W,2
9/24/2001,3:41:24,33.446,N,67.021,W,2
9/24/2001,3:43:24,33.45,N,67.022,W,2
9/24/2001,3:45:24,33.455,N,67.023,W,2
9/24/2001,3:47:24,33.46,N,67.024,W,2
9/24/2001,3:49:24,33.464,N,67.025,W,2
9/24/2001,3:51:23,33.469,N,67.026,W,2
9/24/2001,3:53:23,33.474,N,67.026,W,2
9/24/2001,3:55:23,33.479,N,67.027,W,2
9/24/2001,3:57:23,33.483,N,67.028,W,2
9/24/2001,3:59:23,33.488,N,67.028,W,2
9/24/2001,4:01:23,33.493,N,67.029,W,2
9/24/2001,4:03:23,33.498,N,67.029,W,2
9/24/2001,4:05:23,33.502,N,67.03,W,2
9/24/2001,4:07:24,33.507,N,67.03,W,2
9/24/2001,4:09:24,33.512,N,67.03,W,2
9/24/2001,4:11:24,33.517,N,67.03,W,2
9/24/2001,4:13:24,33.522,N,67.031,W,2
9/24/2001,4:15:24,33.527,N,67.031,W,2
9/24/2001,4:17:24,33.532,N,67.031,W,2
9/24/2001,4:19:24,33.537,N,67.03,W,2
9/24/2001,4:21:23,33.542,N,67.03,W,2
9/24/2001,4:23:23,33.547,N,67.03,W,2
9/24/2001,4:25:23,33.552,N,67.03,W,2
9/24/2001,4:27:23,33.557,N,67.029,W,2
9/24/2001,4:29:23,33.562,N,67.029,W,2
9/24/2001,4:31:23,33.567,N,67.028,W,2
9/24/2001,4:33:23,33.572,N,67.028,W,2
9/24/2001,4:35:23,33.578,N,67.027,W,2
9/24/2001,4:37:24,33.583,N,67.026,W,2
9/24/2001,4:39:24,33.588,N,67.025,W,2
9/24/2001,4:41:24,33.593,N,67.024,W,2
9/24/2001,4:43:24,33.598,N,67.023,W,2
9/24/2001,4:45:24,33.604,N,67.022,W,2
9/24/2001,4:47:24,33.609,N,67.021,W,2
9/24/2001,4:49:24,33.614,N,67.019,W,2
9/24/2001,4:51:23,33.62,N,67.018,W,2
9/24/2001,4:53:23,33.625,N,67.016,W,2
9/24/2001,4:55:23,33.631,N,67.015,W,2
9/24/2001,4:57:23,33.636,N,67.013,W,2
9/24/2001,4:59:23,33.642,N,67.012,W,2
9/24/2001,5:01:23,33.647,N,67.01,W,2
9/24/2001,5:03:23,33.653,N,67.008,W,2
9/24/2001,5:05:23,33.658,N,67.006,W,2
9/24/2001,5:07:24,33.664,N,67.004,W,2
9/24/2001,5:09:24,33.669,N,67.002,W,2
9/24/2001,5:11:24,33.675,N,67,W,2
9/24/2001,5:13:24,33.68,N,66.998,W,2
9/24/2001,5:15:24,33.686,N,66.996,W,2
9/24/2001,5:17:24,33.692,N,66.993,W,2
9/24/2001,5:19:24,33.697,N,66.991,W,2
9/24/2001,5:21:23,33.703,N,66.989,W,2
9/24/2001,5:23:23,33.709,N,66.986,W,2
9/24/2001,5:25:23,33.714,N,66.984,W,2
9/24/2001,5:27:23,33.72,N,66.981,W,2
9/24/2001,5:29:23,33.726,N,66.978,W,2
9/24/2001,5:31:23,33.732,N,66.976,W,2
9/24/2001,5:33:23,33.738,N,66.973,W,2
9/24/2001,5:35:23,33.743,N,66.97,W,2
9/24/2001,5:37:24,33.749,N,66.967,W,2
9/24/2001,5:39:24,33.755,N,66.964,W,2
9/24/2001,5:41:24,33.761,N,66.961,W,2
9/24/2001,5:43:24,33.767,N,66.958,W,2
9/24/2001,5:45:24,33.773,N,66.955,W,2
9/24/2001,5:47:24,33.779,N,66.952,W,2
9/24/2001,5:49:24,33.785,N,66.949,W,2
9/24/2001,5:51:23,33.791,N,66.945,W,2
9/24/2001,5:53:23,33.797,N,66.942,W,2
9/24/2001,5:55:13,33.802,N,66.939,W,2
9/24/2001,5:57:13,33.808,N,66.936,W,2
9/24/2001,5:59:13,33.814,N,66.933,W,2
9/24/2001,6:01:13,33.82,N,66.93,W,2
9/24/2001,6:03:13,33.825,N,66.927,W,2
9/24/2001,6:05:13,33.831,N,66.923,W,2
9/24/2001,6:07:13,33.837,N,66.92,W,2
9/24/2001,6:09:14,33.843,N,66.917,W,2
9/24/2001,6:11:14,33.849,N,66.913,W,2
9/24/2001,6:13:14,33.855,N,66.91,W,2
9/24/2001,6:15:14,33.861,N,66.907,W,2
9/24/2001,6:17:14,33.867,N,66.903,W,2
9/24/2001,6:19:14,33.873,N,66.9,W,2
9/24/2001,6:21:14,33.879,N,66.896,W,2
9/24/2001,6:23:14,33.885,N,66.892,W,2
9/24/2001,6:25:13,33.891,N,66.889,W,2
9/24/2001,6:27:13,33.897,N,66.885,W,2
9/24/2001,6:29:13,33.903,N,66.881,W,2
9/24/2001,6:31:13,33.909,N,66.878,W,2
9/24/2001,6:33:13,33.915,N,66.874,W,2
9/24/2001,6:35:13,33.922,N,66.87,W,2
9/24/2001,6:37:13,33.928,N,66.866,W,2
9/24/2001,6:39:14,33.934,N,66.862,W,2
9/24/2001,6:41:14,33.94,N,66.858,W,2
9/24/2001,6:43:14,33.946,N,66.854,W,2
9/24/2001,6:45:14,33.953,N,66.85,W,2
9/24/2001,6:47:14,33.959,N,66.846,W,2
9/24/2001,6:49:14,33.965,N,66.841,W,2
9/24/2001,6:51:14,33.971,N,66.837,W,2
9/24/2001,6:53:14,33.978,N,66.833,W,2
9/24/2001,6:55:13,33.984,N,66.828,W,2
9/24/2001,6:57:13,33.99,N,66.824,W,2
9/24/2001,6:59:13,33.996,N,66.82,W,2
9/24/2001,7:01:13,34.003,N,66.815,W,2
9/24/2001,7:03:13,34.009,N,66.811,W,2
9/24/2001,7:05:13,34.016,N,66.806,W,2
9/24/2001,7:07:13,34.022,N,66.801,W,2
9/24/2001,7:09:14,34.028,N,66.797,W,2
9/24/2001,7:11:14,34.035,N,66.792,W,2
9/24/2001,7:13:14,34.041,N,66.787,W,2
9/24/2001,7:15:14,34.048,N,66.783,W,2
9/24/2001,7:17:14,34.054,N,66.778,W,2
9/24/2001,7:19:14,34.061,N,66.773,W,2
9/24/2001,7:21:14,34.067,N,66.768,W,2
9/24/2001,7:23:14,34.074,N,66.763,W,2
9/24/2001,7:25:13,34.08,N,66.758,W,2
9/24/2001,7:27:13,34.087,N,66.753,W,2
9/24/2001,7:29:13,34.093,N,66.748,W,2
9/24/2001,7:31:13,34.1,N,66.743,W,2
9/24/2001,7:33:13,34.106,N,66.738,W,2
9/24/2001,7:35:13,34.113,N,66.732,W,2
9/24/2001,7:37:13,34.119,N,66.727,W,2
9/24/2001,7:39:14,34.126,N,66.722,W,2
9/24/2001,7:41:14,34.133,N,66.717,W,2
9/24/2001,7:43:14,34.139,N,66.711,W,2
9/24/2001,7:44:03,34.142,N,66.709,W,2
9/24/2001,7:46:03,34.148,N,66.705,W,2
9/24/2001,7:48:03,34.154,N,66.7,W,2
9/24/2001,7:50:03,34.161,N,66.696,W,2
9/24/2001,7:52:03,34.167,N,66.692,W,2
9/24/2001,7:54:03,34.173,N,66.688,W,2
9/24/2001,7:56:04,34.179,N,66.683,W,2
9/24/2001,7:58:04,34.185,N,66.679,W,2
9/24/2001,8:00:04,34.192,N,66.675,W,2
9/24/2001,8:02:04,34.198,N,66.67,W,2
9/24/2001,8:04:04,34.204,N,66.666,W,2
