Track,for,Beryl,2012,,,
5/28/2012,6:54:15,30.211,N,81.787,W,0
5/28/2012,6:56:15,30.212,N,81.792,W,0
5/28/2012,6:58:14,30.213,N,81.797,W,0
5/28/2012,7:00:14,30.214,N,81.801,W,0
5/28/2012,7:02:14,30.214,N,81.806,W,0
5/28/2012,7:04:15,30.215,N,81.811,W,0
5/28/2012,7:06:15,30.216,N,81.816,W,0
5/28/2012,7:08:15,30.217,N,81.821,W,0
5/28/2012,7:10:15,30.218,N,81.825,W,0
5/28/2012,7:12:14,30.218,N,81.83,W,0
5/28/2012,7:14:14,30.219,N,81.835,W,0
5/28/2012,7:16:14,30.22,N,81.84,W,0
5/28/2012,7:18:14,30.221,N,81.845,W,0
5/28/2012,7:20:15,30.222,N,81.849,W,0
5/28/2012,7:22:15,30.223,N,81.854,W,0
5/28/2012,7:24:15,30.223,N,81.859,W,0
5/28/2012,7:26:15,30.224,N,81.864,W,0
5/28/2012,7:28:14,30.225,N,81.868,W,0
5/28/2012,7:30:14,30.226,N,81.873,W,0
5/28/2012,7:32:14,30.227,N,81.878,W,0
5/28/2012,7:34:15,30.228,N,81.883,W,0
5/28/2012,7:36:15,30.229,N,81.888,W,0
5/28/2012,7:38:15,30.23,N,81.892,W,0
5/28/2012,7:40:15,30.231,N,81.897,W,0
5/28/2012,7:42:14,30.232,N,81.902,W,0
5/28/2012,7:44:14,30.233,N,81.907,W,0
5/28/2012,7:46:14,30.234,N,81.911,W,0
5/28/2012,7:48:14,30.235,N,81.916,W,0
5/28/2012,7:50:15,30.236,N,81.921,W,0
5/28/2012,7:52:15,30.237,N,81.925,W,0
5/28/2012,7:54:15,30.238,N,81.93,W,0
5/28/2012,7:56:15,30.239,N,81.935,W,0
5/28/2012,7:58:14,30.24,N,81.94,W,0
5/28/2012,8:00:14,30.241,N,81.944,W,0
5/28/2012,8:02:14,30.242,N,81.949,W,0
5/28/2012,8:04:15,30.243,N,81.954,W,0
5/28/2012,8:06:15,30.244,N,81.959,W,0
5/28/2012,8:08:15,30.245,N,81.963,W,0
5/28/2012,8:10:15,30.246,N,81.968,W,0
5/28/2012,8:12:14,30.247,N,81.973,W,0
5/28/2012,8:14:14,30.248,N,81.977,W,0
5/28/2012,8:16:14,30.249,N,81.982,W,0
5/28/2012,8:18:14,30.25,N,81.987,W,0
5/28/2012,8:20:15,30.251,N,81.992,W,0
5/28/2012,8:22:15,30.252,N,81.996,W,0
5/28/2012,8:24:15,30.253,N,82.001,W,0
5/28/2012,8:26:15,30.254,N,82.006,W,0
5/28/2012,8:28:14,30.256,N,82.01,W,0
5/28/2012,8:30:14,30.257,N,82.015,W,0
5/28/2012,8:32:14,30.258,N,82.02,W,0
5/28/2012,8:34:15,30.259,N,82.024,W,0
5/28/2012,8:36:15,30.26,N,82.029,W,0
5/28/2012,8:38:15,30.261,N,82.034,W,0
5/28/2012,8:40:15,30.262,N,82.039,W,0
5/28/2012,8:42:14,30.264,N,82.043,W,0
5/28/2012,8:44:14,30.265,N,82.048,W,0
5/28/2012,8:46:14,30.266,N,82.053,W,0
5/28/2012,8:48:14,30.267,N,82.057,W,0
5/28/2012,8:50:15,30.268,N,82.062,W,0
5/28/2012,8:52:15,30.27,N,82.067,W,0
5/28/2012,8:54:15,30.271,N,82.071,W,0
5/28/2012,8:56:15,30.272,N,82.076,W,0
5/28/2012,8:58:14,30.273,N,82.081,W,0
5/28/2012,9:00:14,30.274,N,82.085,W,0
5/28/2012,9:02:14,30.276,N,82.09,W,0
5/28/2012,9:04:15,30.277,N,82.095,W,0
5/28/2012,9:06:15,30.278,N,82.099,W,0
5/28/2012,9:08:15,30.279,N,82.104,W,0
5/28/2012,9:10:15,30.281,N,82.109,W,0
5/28/2012,9:12:14,30.282,N,82.113,W,0
5/28/2012,9:14:14,30.283,N,82.118,W,0
5/28/2012,9:16:14,30.284,N,82.123,W,0
5/28/2012,9:18:14,30.286,N,82.127,W,0
5/28/2012,9:20:15,30.287,N,82.132,W,0
5/28/2012,9:22:15,30.288,N,82.137,W,0
5/28/2012,9:24:15,30.289,N,82.141,W,0
5/28/2012,9:26:15,30.291,N,82.146,W,0
5/28/2012,9:28:14,30.292,N,82.15,W,0
5/28/2012,9:30:14,30.293,N,82.155,W,0
5/28/2012,9:32:14,30.295,N,82.16,W,0
5/28/2012,9:34:15,30.296,N,82.164,W,0
5/28/2012,9:36:15,30.297,N,82.169,W,0
5/28/2012,9:38:15,30.299,N,82.174,W,0
5/28/2012,9:40:15,30.3,N,82.178,W,0
5/28/2012,9:42:14,30.301,N,82.183,W,0
5/28/2012,9:44:14,30.303,N,82.188,W,0
5/28/2012,9:46:14,30.304,N,82.192,W,0
5/28/2012,9:48:14,30.305,N,82.197,W,0
5/28/2012,9:50:15,30.307,N,82.201,W,0
5/28/2012,9:52:15,30.308,N,82.206,W,0
5/28/2012,9:54:15,30.309,N,82.211,W,0
5/28/2012,9:56:15,30.311,N,82.215,W,0
5/28/2012,9:58:14,30.312,N,82.22,W,0
5/28/2012,10:00:14,30.313,N,82.225,W,0
5/28/2012,10:02:14,30.315,N,82.229,W,0
5/28/2012,10:04:15,30.316,N,82.234,W,0
5/28/2012,10:06:15,30.318,N,82.238,W,0
5/28/2012,10:08:15,30.319,N,82.243,W,0
5/28/2012,10:10:15,30.32,N,82.248,W,0
5/28/2012,10:12:14,30.322,N,82.252,W,0
5/28/2012,10:14:14,30.323,N,82.257,W,0
5/28/2012,10:16:14,30.324,N,82.262,W,0
5/28/2012,10:18:14,30.326,N,82.266,W,0
5/28/2012,10:20:15,30.327,N,82.271,W,0
5/28/2012,10:22:15,30.329,N,82.275,W,0
5/28/2012,10:24:15,30.33,N,82.28,W,0
5/28/2012,10:26:15,30.332,N,82.285,W,0
5/28/2012,10:28:14,30.333,N,82.289,W,0
5/28/2012,10:30:14,30.334,N,82.294,W,0
5/28/2012,10:32:14,30.336,N,82.298,W,0
5/28/2012,10:34:15,30.337,N,82.303,W,0
5/28/2012,10:36:15,30.339,N,82.308,W,0
5/28/2012,10:38:15,30.34,N,82.312,W,0
5/28/2012,10:40:15,30.341,N,82.317,W,0
5/28/2012,10:42:14,30.343,N,82.321,W,0
5/28/2012,10:44:14,30.344,N,82.326,W,0
5/28/2012,10:46:14,30.346,N,82.331,W,0
5/28/2012,10:48:14,30.347,N,82.335,W,0
5/28/2012,10:50:15,30.349,N,82.34,W,0
5/28/2012,10:52:15,30.35,N,82.344,W,0
5/28/2012,10:54:15,30.352,N,82.349,W,0
5/28/2012,10:56:15,30.353,N,82.354,W,0
5/28/2012,10:58:14,30.354,N,82.358,W,0
5/28/2012,11:00:14,30.356,N,82.363,W,0
5/28/2012,11:02:14,30.357,N,82.367,W,0
5/28/2012,11:04:15,30.359,N,82.372,W,0
5/28/2012,11:06:15,30.36,N,82.377,W,0
5/28/2012,11:08:15,30.362,N,82.381,W,0
5/28/2012,11:10:15,30.363,N,82.386,W,0
5/28/2012,11:12:14,30.365,N,82.39,W,0
5/28/2012,11:14:14,30.366,N,82.395,W,0
5/28/2012,11:16:14,30.368,N,82.4,W,0
5/28/2012,11:18:14,30.369,N,82.404,W,0
5/28/2012,11:20:15,30.371,N,82.409,W,0
5/28/2012,11:22:15,30.372,N,82.413,W,0
5/28/2012,11:24:15,30.374,N,82.418,W,0
5/28/2012,11:26:15,30.375,N,82.423,W,0
5/28/2012,11:28:14,30.376,N,82.427,W,0
5/28/2012,11:30:14,30.378,N,82.432,W,0
5/28/2012,11:32:14,30.379,N,82.436,W,0
5/28/2012,11:34:15,30.381,N,82.441,W,0
5/28/2012,11:36:15,30.382,N,82.446,W,0
5/28/2012,11:38:15,30.384,N,82.45,W,0
5/28/2012,11:40:15,30.385,N,82.455,W,0
5/28/2012,11:42:14,30.387,N,82.459,W,0
5/28/2012,11:44:14,30.388,N,82.464,W,0
5/28/2012,11:46:14,30.39,N,82.468,W,0
5/28/2012,11:48:14,30.391,N,82.473,W,0
5/28/2012,11:50:15,30.393,N,82.478,W,0
5/28/2012,11:52:15,30.394,N,82.482,W,0
5/28/2012,11:54:15,30.396,N,82.487,W,0
5/28/2012,11:56:15,30.397,N,82.491,W,0
5/28/2012,11:58:14,30.399,N,82.496,W,0
