Track,for,Karen,2013,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/5/2013,7:49:24,27.006,N,91.302,W,0
10/5/2013,7:51:23,27.011,N,91.303,W,0
10/5/2013,7:53:23,27.015,N,91.304,W,0
10/5/2013,7:55:23,27.019,N,91.305,W,0
10/5/2013,7:57:23,27.022,N,91.305,W,0
10/5/2013,7:59:23,27.026,N,91.306,W,0
10/5/2013,8:01:23,27.029,N,91.306,W,0
10/5/2013,8:03:23,27.033,N,91.306,W,0
10/5/2013,8:05:23,27.036,N,91.306,W,0
10/5/2013,8:07:24,27.039,N,91.305,W,0
10/5/2013,8:09:24,27.042,N,91.305,W,0
10/5/2013,8:11:24,27.044,N,91.304,W,0
10/5/2013,8:13:24,27.047,N,91.304,W,0
10/5/2013,8:15:24,27.05,N,91.303,W,0
10/5/2013,8:17:24,27.052,N,91.302,W,0
10/5/2013,8:19:24,27.055,N,91.301,W,0
10/5/2013,8:21:23,27.058,N,91.301,W,0
10/5/2013,8:23:23,27.06,N,91.3,W,0
10/5/2013,8:25:23,27.063,N,91.299,W,0
10/5/2013,8:27:23,27.065,N,91.298,W,0
10/5/2013,8:29:23,27.068,N,91.297,W,0
10/5/2013,8:31:23,27.071,N,91.297,W,0
10/5/2013,8:33:00,27.073,N,91.296,W,0
10/5/2013,8:35:00,27.078,N,91.298,W,0
10/5/2013,8:37:00,27.083,N,91.301,W,0
10/5/2013,8:39:00,27.087,N,91.304,W,0
10/5/2013,8:41:00,27.092,N,91.307,W,0
10/5/2013,8:43:00,27.098,N,91.31,W,0
10/5/2013,8:45:00,27.103,N,91.314,W,0
10/5/2013,8:46:59,27.108,N,91.318,W,0
10/5/2013,8:48:59,27.114,N,91.322,W,0
10/5/2013,8:50:59,27.119,N,91.326,W,0
10/5/2013,8:52:59,27.125,N,91.33,W,0
10/5/2013,8:54:59,27.131,N,91.334,W,0
10/5/2013,8:56:59,27.137,N,91.339,W,0
10/5/2013,8:58:59,27.143,N,91.343,W,0
10/5/2013,9:01:00,27.149,N,91.348,W,0
10/5/2013,9:03:00,27.155,N,91.352,W,0
10/5/2013,9:05:00,27.161,N,91.357,W,0
10/5/2013,9:07:00,27.168,N,91.362,W,0
10/5/2013,9:09:00,27.174,N,91.367,W,0
10/5/2013,9:11:00,27.181,N,91.371,W,0
10/5/2013,9:13:00,27.187,N,91.376,W,0
10/5/2013,9:15:00,27.194,N,91.381,W,0
10/5/2013,9:16:59,27.201,N,91.385,W,0
10/5/2013,9:18:59,27.207,N,91.39,W,0
10/5/2013,9:20:59,27.214,N,91.394,W,0
10/5/2013,9:22:59,27.221,N,91.399,W,0
10/5/2013,9:24:59,27.228,N,91.403,W,0
10/5/2013,9:26:59,27.235,N,91.407,W,0
10/5/2013,9:28:59,27.242,N,91.411,W,0
10/5/2013,9:31:00,27.249,N,91.415,W,0
10/5/2013,9:33:00,27.256,N,91.419,W,0
10/5/2013,9:35:00,27.264,N,91.422,W,0
10/5/2013,9:37:00,27.271,N,91.425,W,0
10/5/2013,9:39:00,27.278,N,91.428,W,0
10/5/2013,9:41:00,27.285,N,91.431,W,0
10/5/2013,9:43:00,27.293,N,91.433,W,0
10/5/2013,9:45:00,27.3,N,91.435,W,0
10/5/2013,9:46:59,27.307,N,91.437,W,0
10/5/2013,9:48:59,27.315,N,91.439,W,0
10/5/2013,9:50:59,27.322,N,91.44,W,0
10/5/2013,9:52:59,27.33,N,91.441,W,0
10/5/2013,9:54:59,27.337,N,91.441,W,0
10/5/2013,9:56:59,27.345,N,91.441,W,0
10/5/2013,9:58:59,27.352,N,91.441,W,0
10/5/2013,10:01:00,27.36,N,91.441,W,0
10/5/2013,10:03:00,27.367,N,91.44,W,0
10/5/2013,10:04:51,27.374,N,91.439,W,0
10/5/2013,10:06:51,27.382,N,91.436,W,0
10/5/2013,10:08:52,27.389,N,91.432,W,0
10/5/2013,10:10:52,27.397,N,91.429,W,0
10/5/2013,10:12:52,27.405,N,91.425,W,0
10/5/2013,10:14:52,27.412,N,91.422,W,0
10/5/2013,10:16:52,27.42,N,91.418,W,0
10/5/2013,10:18:52,27.427,N,91.415,W,0
10/5/2013,10:20:52,27.435,N,91.411,W,0
10/5/2013,10:22:52,27.443,N,91.408,W,0
10/5/2013,10:24:51,27.45,N,91.404,W,0
10/5/2013,10:26:51,27.458,N,91.401,W,0
10/5/2013,10:28:51,27.465,N,91.397,W,0
10/5/2013,10:30:51,27.473,N,91.394,W,0
10/5/2013,10:32:51,27.481,N,91.39,W,0
10/5/2013,10:34:51,27.488,N,91.387,W,0
10/5/2013,10:36:51,27.496,N,91.383,W,0
10/5/2013,10:38:52,27.504,N,91.38,W,0
10/5/2013,10:40:52,27.511,N,91.376,W,0
10/5/2013,10:42:52,27.519,N,91.373,W,0
10/5/2013,10:44:52,27.526,N,91.369,W,0
10/5/2013,10:46:52,27.534,N,91.366,W,0
10/5/2013,10:48:52,27.542,N,91.362,W,0
10/5/2013,10:50:52,27.549,N,91.359,W,0
10/5/2013,10:52:52,27.557,N,91.355,W,0
10/5/2013,10:54:51,27.565,N,91.352,W,0
10/5/2013,10:56:51,27.572,N,91.348,W,0
10/5/2013,10:58:07,27.577,N,91.346,W,0
10/5/2013,11:00:07,27.58,N,91.349,W,0
10/5/2013,11:02:07,27.584,N,91.352,W,0
10/5/2013,11:04:07,27.587,N,91.355,W,0
10/5/2013,11:06:06,27.59,N,91.358,W,0
10/5/2013,11:08:06,27.594,N,91.362,W,0
10/5/2013,11:10:06,27.597,N,91.365,W,0
10/5/2013,11:12:06,27.6,N,91.368,W,0
10/5/2013,11:14:06,27.603,N,91.371,W,0
10/5/2013,11:16:06,27.607,N,91.374,W,0
10/5/2013,11:18:06,27.61,N,91.377,W,0
10/5/2013,11:20:07,27.613,N,91.38,W,0
10/5/2013,11:22:07,27.617,N,91.383,W,0
10/5/2013,11:24:07,27.62,N,91.386,W,0
10/5/2013,11:26:07,27.623,N,91.389,W,0
10/5/2013,11:28:07,27.626,N,91.392,W,0
10/5/2013,11:30:07,27.63,N,91.395,W,0
10/5/2013,11:32:07,27.633,N,91.399,W,0
10/5/2013,11:34:07,27.636,N,91.402,W,0
10/5/2013,11:36:06,27.639,N,91.405,W,0
10/5/2013,11:38:06,27.642,N,91.408,W,0
10/5/2013,11:40:06,27.646,N,91.411,W,0
10/5/2013,11:42:06,27.649,N,91.414,W,0
10/5/2013,11:44:06,27.652,N,91.417,W,0
10/5/2013,11:46:06,27.655,N,91.42,W,0
10/5/2013,11:48:06,27.658,N,91.423,W,0
10/5/2013,11:50:07,27.661,N,91.426,W,0
10/5/2013,11:52:07,27.665,N,91.429,W,0
10/5/2013,11:54:07,27.668,N,91.432,W,0
10/5/2013,11:56:07,27.671,N,91.435,W,0
10/5/2013,11:58:07,27.674,N,91.438,W,0
10/5/2013,12:00:07,27.677,N,91.441,W,0
10/5/2013,12:02:07,27.68,N,91.444,W,0
10/5/2013,12:04:07,27.683,N,91.447,W,0
10/5/2013,12:06:06,27.686,N,91.45,W,0
10/5/2013,12:08:06,27.69,N,91.453,W,0
10/5/2013,12:10:06,27.693,N,91.456,W,0
10/5/2013,12:12:06,27.696,N,91.459,W,0
10/5/2013,12:14:06,27.699,N,91.462,W,0
10/5/2013,12:16:06,27.702,N,91.465,W,0
10/5/2013,12:18:06,27.705,N,91.468,W,0
10/5/2013,12:20:07,27.708,N,91.471,W,0
10/5/2013,12:22:07,27.711,N,91.473,W,0
10/5/2013,12:24:07,27.714,N,91.476,W,0
10/5/2013,12:26:07,27.717,N,91.479,W,0
10/5/2013,12:28:07,27.72,N,91.482,W,0
10/5/2013,12:30:07,27.723,N,91.485,W,0
10/5/2013,12:32:07,27.726,N,91.488,W,0
10/5/2013,12:34:07,27.729,N,91.491,W,0
10/5/2013,12:36:06,27.732,N,91.494,W,0
10/5/2013,12:38:06,27.734,N,91.497,W,0
10/5/2013,12:40:06,27.737,N,91.5,W,0
10/5/2013,12:42:06,27.74,N,91.502,W,0
10/5/2013,12:44:06,27.743,N,91.505,W,0
10/5/2013,12:46:06,27.746,N,91.508,W,0
10/5/2013,12:48:06,27.749,N,91.511,W,0
10/5/2013,12:50:07,27.752,N,91.514,W,0
10/5/2013,12:52:07,27.755,N,91.517,W,0
10/5/2013,12:54:07,27.757,N,91.519,W,0
10/5/2013,12:56:07,27.76,N,91.522,W,0
10/5/2013,12:58:07,27.763,N,91.525,W,0
10/5/2013,13:00:07,27.766,N,91.528,W,0
10/5/2013,13:02:07,27.768,N,91.53,W,0
10/5/2013,13:04:07,27.771,N,91.533,W,0
10/5/2013,13:06:06,27.774,N,91.536,W,0
10/5/2013,13:08:06,27.777,N,91.539,W,0
10/5/2013,13:10:06,27.779,N,91.541,W,0
10/5/2013,13:12:06,27.782,N,91.544,W,0
10/5/2013,13:14:06,27.785,N,91.547,W,0
10/5/2013,13:16:06,27.787,N,91.55,W,0
10/5/2013,13:18:06,27.79,N,91.552,W,0
10/5/2013,13:20:07,27.793,N,91.555,W,0
10/5/2013,13:22:07,27.795,N,91.558,W,0
10/5/2013,13:24:07,27.798,N,91.56,W,0
10/5/2013,13:26:07,27.8,N,91.563,W,0
10/5/2013,13:28:07,27.803,N,91.566,W,0
10/5/2013,13:30:07,27.805,N,91.568,W,0
10/5/2013,13:32:07,27.808,N,91.571,W,0
10/5/2013,13:34:07,27.81,N,91.574,W,0
10/5/2013,13:36:06,27.813,N,91.576,W,0
10/5/2013,13:38:06,27.815,N,91.579,W,0
10/5/2013,13:40:06,27.818,N,91.581,W,0
10/5/2013,13:42:06,27.82,N,91.584,W,0
10/5/2013,13:44:06,27.823,N,91.587,W,0
10/5/2013,13:46:06,27.825,N,91.589,W,0
10/5/2013,13:48:06,27.828,N,91.592,W,0
10/5/2013,13:50:07,27.83,N,91.594,W,0
10/5/2013,13:52:07,27.832,N,91.597,W,0
10/5/2013,13:54:07,27.835,N,91.599,W,0
10/5/2013,13:56:07,27.837,N,91.602,W,0
10/5/2013,13:58:07,27.839,N,91.604,W,0
10/5/2013,14:00:07,27.842,N,91.607,W,0
10/5/2013,14:02:07,27.844,N,91.609,W,0
10/5/2013,14:04:07,27.846,N,91.612,W,0
10/5/2013,14:06:06,27.848,N,91.614,W,0
10/5/2013,14:08:06,27.85,N,91.617,W,0
10/5/2013,14:10:06,27.853,N,91.619,W,0
10/5/2013,14:12:06,27.855,N,91.621,W,0
10/5/2013,14:14:06,27.857,N,91.624,W,0
10/5/2013,14:16:06,27.859,N,91.626,W,0
10/5/2013,14:18:06,27.861,N,91.629,W,0
10/5/2013,14:20:07,27.863,N,91.631,W,0
10/5/2013,14:22:07,27.865,N,91.633,W,0
10/5/2013,14:24:07,27.867,N,91.636,W,0
10/5/2013,14:26:07,27.869,N,91.638,W,0
10/5/2013,14:28:07,27.871,N,91.64,W,0
10/5/2013,14:30:07,27.873,N,91.642,W,0
10/5/2013,14:32:07,27.875,N,91.645,W,0
10/5/2013,14:34:07,27.877,N,91.647,W,0
10/5/2013,14:36:06,27.879,N,91.649,W,0
10/5/2013,14:38:06,27.881,N,91.652,W,0
10/5/2013,14:40:06,27.883,N,91.654,W,0
10/5/2013,14:42:06,27.885,N,91.656,W,0
10/5/2013,14:44:06,27.887,N,91.658,W,0
10/5/2013,14:46:06,27.888,N,91.66,W,0
10/5/2013,14:48:06,27.89,N,91.663,W,0
10/5/2013,14:50:07,27.892,N,91.665,W,0
10/5/2013,14:52:07,27.894,N,91.667,W,0
10/5/2013,14:54:07,27.895,N,91.669,W,0
10/5/2013,14:56:07,27.897,N,91.671,W,0
10/5/2013,14:58:07,27.899,N,91.673,W,0
10/5/2013,15:00:07,27.9,N,91.675,W,0
10/5/2013,15:02:07,27.902,N,91.677,W,0
10/5/2013,15:04:07,27.904,N,91.679,W,0
10/5/2013,15:06:06,27.905,N,91.682,W,0
10/5/2013,15:08:06,27.907,N,91.684,W,0
10/5/2013,15:10:06,27.908,N,91.686,W,0
10/5/2013,15:12:06,27.91,N,91.688,W,0
10/5/2013,15:14:06,27.911,N,91.69,W,0
10/5/2013,15:16:06,27.913,N,91.692,W,0
10/5/2013,15:18:06,27.914,N,91.693,W,0
10/5/2013,15:20:07,27.915,N,91.695,W,0
10/5/2013,15:22:07,27.917,N,91.697,W,0
10/5/2013,15:24:07,27.918,N,91.699,W,0
10/5/2013,15:26:07,27.919,N,91.701,W,0
10/5/2013,15:28:07,27.921,N,91.703,W,0
10/5/2013,15:30:07,27.922,N,91.705,W,0
10/5/2013,15:32:07,27.923,N,91.707,W,0
10/5/2013,15:34:07,27.924,N,91.709,W,0
10/5/2013,15:36:06,27.926,N,91.71,W,0
10/5/2013,15:38:06,27.927,N,91.712,W,0
10/5/2013,15:40:06,27.928,N,91.714,W,0
10/5/2013,15:42:06,27.929,N,91.716,W,0
10/5/2013,15:44:06,27.93,N,91.717,W,0
10/5/2013,15:46:06,27.931,N,91.719,W,0
10/5/2013,15:48:06,27.932,N,91.721,W,0
10/5/2013,15:50:07,27.933,N,91.723,W,0
10/5/2013,15:52:07,27.934,N,91.724,W,0
10/5/2013,15:54:07,27.935,N,91.726,W,0
10/5/2013,15:56:07,27.936,N,91.728,W,0
10/5/2013,15:58:07,27.937,N,91.729,W,0
10/5/2013,16:00:07,27.938,N,91.731,W,0
10/5/2013,16:02:07,27.939,N,91.732,W,0
10/5/2013,16:04:07,27.94,N,91.734,W,0
10/5/2013,16:06:06,27.94,N,91.736,W,0
10/5/2013,16:08:06,27.941,N,91.737,W,0
10/5/2013,16:10:06,27.942,N,91.739,W,0
10/5/2013,16:12:06,27.943,N,91.74,W,0
10/5/2013,16:14:06,27.943,N,91.742,W,0
10/5/2013,16:16:06,27.944,N,91.743,W,0
10/5/2013,16:18:06,27.944,N,91.745,W,0
10/5/2013,16:20:07,27.945,N,91.746,W,0
10/5/2013,16:22:07,27.946,N,91.748,W,0
10/5/2013,16:24:07,27.946,N,91.749,W,0
10/5/2013,16:26:07,27.947,N,91.751,W,0
10/5/2013,16:28:07,27.947,N,91.752,W,0
10/5/2013,16:30:07,27.948,N,91.753,W,0
10/5/2013,16:32:07,27.948,N,91.755,W,0
10/5/2013,16:34:07,27.949,N,91.756,W,0
10/5/2013,16:36:06,27.949,N,91.757,W,0
10/5/2013,16:38:06,27.95,N,91.759,W,0
10/5/2013,16:40:06,27.95,N,91.76,W,0
10/5/2013,16:42:06,27.95,N,91.761,W,0
10/5/2013,16:44:06,27.951,N,91.763,W,0
10/5/2013,16:46:06,27.951,N,91.764,W,0
10/5/2013,16:48:06,27.951,N,91.765,W,0
10/5/2013,16:50:07,27.951,N,91.766,W,0
10/5/2013,16:52:07,27.952,N,91.768,W,0
10/5/2013,16:54:07,27.952,N,91.769,W,0
10/5/2013,16:56:07,27.952,N,91.77,W,0
10/5/2013,16:58:07,27.952,N,91.771,W,0
10/5/2013,17:00:07,27.952,N,91.772,W,0
10/5/2013,17:02:07,27.952,N,91.774,W,0
10/5/2013,17:04:07,27.953,N,91.775,W,0
10/5/2013,17:06:06,27.953,N,91.776,W,0
10/5/2013,17:08:06,27.953,N,91.777,W,0
10/5/2013,17:10:06,27.953,N,91.778,W,0
10/5/2013,17:12:06,27.953,N,91.779,W,0
10/5/2013,17:14:06,27.953,N,91.78,W,0
10/5/2013,17:16:06,27.953,N,91.781,W,0
10/5/2013,17:18:06,27.953,N,91.782,W,0
10/5/2013,17:20:07,27.953,N,91.783,W,0
10/5/2013,17:22:07,27.953,N,91.785,W,0
10/5/2013,17:24:07,27.952,N,91.786,W,0
10/5/2013,17:26:07,27.952,N,91.787,W,0
10/5/2013,17:28:07,27.952,N,91.788,W,0
10/5/2013,17:30:07,27.952,N,91.789,W,0
10/5/2013,17:32:07,27.952,N,91.79,W,0
10/5/2013,17:34:07,27.952,N,91.791,W,0
10/5/2013,17:36:06,27.951,N,91.791,W,0
10/5/2013,17:38:06,27.951,N,91.792,W,0
10/5/2013,17:40:06,27.951,N,91.793,W,0
10/5/2013,17:42:06,27.951,N,91.794,W,0
10/5/2013,17:44:06,27.95,N,91.795,W,0
10/5/2013,17:46:06,27.95,N,91.796,W,0
10/5/2013,17:48:06,27.95,N,91.797,W,0
10/5/2013,17:50:07,27.949,N,91.798,W,0
10/5/2013,17:52:07,27.949,N,91.799,W,0
10/5/2013,17:54:07,27.949,N,91.8,W,0
10/5/2013,17:56:07,27.948,N,91.8,W,0
10/5/2013,17:58:07,27.948,N,91.801,W,0
10/5/2013,18:00:07,27.948,N,91.802,W,0
10/5/2013,18:02:07,27.947,N,91.803,W,0
10/5/2013,18:04:07,27.947,N,91.804,W,0
10/5/2013,18:06:06,27.946,N,91.805,W,0
10/5/2013,18:08:06,27.946,N,91.805,W,0
10/5/2013,18:10:06,27.945,N,91.806,W,0
10/5/2013,18:12:06,27.945,N,91.807,W,0
10/5/2013,18:14:06,27.944,N,91.808,W,0
10/5/2013,18:16:06,27.944,N,91.808,W,0
10/5/2013,18:18:06,27.943,N,91.809,W,0
10/5/2013,18:20:07,27.942,N,91.81,W,0
10/5/2013,18:22:07,27.942,N,91.811,W,0
10/5/2013,18:24:07,27.941,N,91.811,W,0
10/5/2013,18:26:07,27.941,N,91.812,W,0
10/5/2013,18:28:07,27.94,N,91.813,W,0
10/5/2013,18:30:07,27.939,N,91.813,W,0
10/5/2013,18:32:07,27.939,N,91.814,W,0
10/5/2013,18:34:07,27.938,N,91.815,W,0
10/5/2013,18:36:06,27.937,N,91.815,W,0
10/5/2013,18:38:06,27.936,N,91.816,W,0
10/5/2013,18:40:06,27.936,N,91.817,W,0
10/5/2013,18:42:06,27.935,N,91.817,W,0
10/5/2013,18:44:06,27.934,N,91.818,W,0
10/5/2013,18:46:06,27.933,N,91.819,W,0
10/5/2013,18:48:06,27.933,N,91.819,W,0
10/5/2013,18:50:07,27.932,N,91.82,W,0
10/5/2013,18:52:07,27.931,N,91.82,W,0
10/5/2013,18:54:07,27.93,N,91.821,W,0
10/5/2013,18:56:07,27.929,N,91.822,W,0
10/5/2013,18:58:07,27.929,N,91.822,W,0
10/5/2013,19:00:07,27.928,N,91.823,W,0
10/5/2013,19:02:07,27.927,N,91.823,W,0
10/5/2013,19:04:07,27.926,N,91.824,W,0
10/5/2013,19:06:06,27.925,N,91.824,W,0
10/5/2013,19:08:06,27.924,N,91.825,W,0
10/5/2013,19:10:06,27.923,N,91.825,W,0
10/5/2013,19:12:06,27.922,N,91.826,W,0
10/5/2013,19:14:06,27.921,N,91.826,W,0
10/5/2013,19:16:06,27.92,N,91.827,W,0
10/5/2013,19:18:06,27.919,N,91.827,W,0
10/5/2013,19:20:07,27.919,N,91.828,W,0
10/5/2013,19:22:07,27.918,N,91.828,W,0
10/5/2013,19:24:07,27.917,N,91.829,W,0
10/5/2013,19:26:07,27.916,N,91.829,W,0
10/5/2013,19:28:07,27.915,N,91.83,W,0
10/5/2013,19:30:07,27.914,N,91.83,W,0
10/5/2013,19:32:07,27.913,N,91.831,W,0
10/5/2013,19:34:07,27.911,N,91.831,W,0
10/5/2013,19:36:06,27.91,N,91.832,W,0
10/5/2013,19:38:06,27.909,N,91.832,W,0
10/5/2013,19:40:06,27.908,N,91.833,W,0
10/5/2013,19:42:06,27.907,N,91.833,W,0
10/5/2013,19:44:06,27.906,N,91.833,W,0
10/5/2013,19:46:06,27.905,N,91.834,W,0
10/5/2013,19:48:06,27.904,N,91.834,W,0
10/5/2013,19:50:07,27.903,N,91.835,W,0
10/5/2013,19:52:07,27.902,N,91.835,W,0
10/5/2013,19:54:07,27.901,N,91.836,W,0
10/5/2013,19:56:07,27.9,N,91.836,W,0
10/5/2013,19:58:07,27.898,N,91.836,W,0
10/5/2013,20:00:07,27.897,N,91.837,W,0
10/5/2013,20:02:07,27.896,N,91.837,W,0
10/5/2013,20:04:07,27.895,N,91.838,W,0
10/5/2013,20:06:06,27.894,N,91.838,W,0
10/5/2013,20:08:06,27.893,N,91.838,W,0
10/5/2013,20:10:06,27.891,N,91.839,W,0
10/5/2013,20:12:06,27.89,N,91.839,W,0
10/5/2013,20:14:06,27.889,N,91.839,W,0
10/5/2013,20:16:06,27.888,N,91.84,W,0
10/5/2013,20:18:06,27.887,N,91.84,W,0
10/5/2013,20:20:07,27.885,N,91.84,W,0
10/5/2013,20:22:07,27.884,N,91.841,W,0
10/5/2013,20:24:07,27.883,N,91.841,W,0
10/5/2013,20:26:07,27.882,N,91.841,W,0
10/5/2013,20:28:07,27.881,N,91.842,W,0
10/5/2013,20:30:07,27.879,N,91.842,W,0
10/5/2013,20:32:07,27.878,N,91.842,W,0
10/5/2013,20:34:07,27.877,N,91.843,W,0
10/5/2013,20:36:06,27.876,N,91.843,W,0
10/5/2013,20:38:06,27.874,N,91.843,W,0
10/5/2013,20:40:06,27.873,N,91.844,W,0
10/5/2013,20:42:06,27.872,N,91.844,W,0
10/5/2013,20:44:06,27.871,N,91.844,W,0
10/5/2013,20:46:06,27.869,N,91.845,W,0
10/5/2013,20:48:06,27.868,N,91.845,W,0
10/5/2013,20:50:07,27.867,N,91.845,W,0
10/5/2013,20:52:07,27.866,N,91.846,W,0
10/5/2013,20:54:07,27.864,N,91.846,W,0
10/5/2013,20:56:07,27.863,N,91.846,W,0
10/5/2013,20:58:07,27.862,N,91.847,W,0
10/5/2013,21:00:07,27.861,N,91.847,W,0
10/5/2013,21:02:07,27.859,N,91.847,W,0
10/5/2013,21:04:07,27.858,N,91.848,W,0
10/5/2013,21:06:06,27.857,N,91.848,W,0
10/5/2013,21:08:06,27.855,N,91.848,W,0
10/5/2013,21:10:06,27.854,N,91.848,W,0
10/5/2013,21:12:06,27.853,N,91.849,W,0
10/5/2013,21:14:06,27.851,N,91.849,W,0
10/5/2013,21:16:06,27.85,N,91.849,W,0
10/5/2013,21:18:06,27.849,N,91.85,W,0
10/5/2013,21:20:07,27.848,N,91.85,W,0
10/5/2013,21:22:07,27.846,N,91.85,W,0
10/5/2013,21:24:07,27.845,N,91.851,W,0
10/5/2013,21:26:07,27.844,N,91.851,W,0
