Track,for,Ike,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/11/2008,13:54:43,25.394,N,88.24,W
9/11/2008,13:56:44,25.394,N,88.243,W
9/11/2008,13:58:43,25.395,N,88.246,W
9/11/2008,14:00:44,25.396,N,88.249,W
9/11/2008,14:02:44,25.397,N,88.252,W
9/11/2008,14:04:43,25.397,N,88.254,W
9/11/2008,14:06:44,25.398,N,88.257,W
9/11/2008,14:08:43,25.399,N,88.26,W
9/11/2008,14:10:44,25.399,N,88.262,W
9/11/2008,14:12:43,25.4,N,88.265,W
9/11/2008,14:14:44,25.401,N,88.268,W
9/11/2008,14:16:43,25.401,N,88.27,W
9/11/2008,14:18:44,25.402,N,88.273,W
9/11/2008,14:20:43,25.403,N,88.275,W
9/11/2008,14:22:44,25.403,N,88.278,W
9/11/2008,14:24:43,25.404,N,88.28,W
9/11/2008,14:26:44,25.405,N,88.283,W
9/11/2008,14:28:43,25.405,N,88.285,W
9/11/2008,14:30:44,25.406,N,88.288,W
9/11/2008,14:31:00,25.406,N,88.288,W
9/11/2008,14:33:00,25.407,N,88.291,W
9/11/2008,14:35:01,25.409,N,88.294,W
9/11/2008,14:37:00,25.41,N,88.297,W
9/11/2008,14:39:01,25.412,N,88.301,W
9/11/2008,14:41:00,25.414,N,88.304,W
9/11/2008,14:43:01,25.415,N,88.307,W
9/11/2008,14:45:00,25.417,N,88.31,W
9/11/2008,14:47:01,25.419,N,88.314,W
9/11/2008,14:49:00,25.421,N,88.317,W
9/11/2008,14:51:01,25.423,N,88.321,W
9/11/2008,14:53:00,25.425,N,88.324,W
9/11/2008,14:55:01,25.428,N,88.328,W
9/11/2008,14:57:00,25.43,N,88.331,W
9/11/2008,14:59:01,25.432,N,88.335,W
9/11/2008,15:01:00,25.435,N,88.338,W
9/11/2008,15:03:00,25.437,N,88.342,W
9/11/2008,15:05:01,25.44,N,88.346,W
9/11/2008,15:07:00,25.443,N,88.35,W
9/11/2008,15:09:01,25.446,N,88.353,W
9/11/2008,15:11:00,25.449,N,88.357,W
9/11/2008,15:13:01,25.452,N,88.361,W
9/11/2008,15:15:00,25.455,N,88.365,W
9/11/2008,15:17:01,25.459,N,88.369,W
9/11/2008,15:19:00,25.462,N,88.373,W
9/11/2008,15:21:01,25.466,N,88.377,W
9/11/2008,15:23:00,25.469,N,88.382,W
9/11/2008,15:25:01,25.473,N,88.386,W
9/11/2008,15:27:00,25.477,N,88.39,W
9/11/2008,15:29:01,25.481,N,88.395,W
9/11/2008,15:31:00,25.485,N,88.399,W
9/11/2008,15:33:00,25.49,N,88.404,W
9/11/2008,15:35:01,25.494,N,88.408,W
9/11/2008,15:37:00,25.499,N,88.413,W
9/11/2008,15:39:01,25.503,N,88.417,W
9/11/2008,15:41:00,25.508,N,88.422,W
9/11/2008,15:43:01,25.513,N,88.427,W
9/11/2008,15:45:00,25.518,N,88.432,W
9/11/2008,15:47:01,25.523,N,88.437,W
9/11/2008,15:49:00,25.528,N,88.442,W
9/11/2008,15:51:01,25.533,N,88.447,W
9/11/2008,15:53:00,25.538,N,88.452,W
9/11/2008,15:55:01,25.544,N,88.457,W
9/11/2008,15:57:00,25.549,N,88.462,W
9/11/2008,15:59:01,25.555,N,88.467,W
9/11/2008,16:01:00,25.56,N,88.473,W
9/11/2008,16:03:00,25.566,N,88.478,W
9/11/2008,16:05:01,25.571,N,88.483,W
9/11/2008,16:07:00,25.577,N,88.489,W
9/11/2008,16:09:01,25.583,N,88.494,W
9/11/2008,16:11:00,25.588,N,88.5,W
9/11/2008,16:13:01,25.594,N,88.505,W
9/11/2008,16:15:00,25.6,N,88.511,W
9/11/2008,16:17:01,25.606,N,88.517,W
9/11/2008,16:19:00,25.612,N,88.523,W
9/11/2008,16:21:01,25.618,N,88.528,W
9/11/2008,16:23:00,25.624,N,88.534,W
9/11/2008,16:25:01,25.629,N,88.54,W
9/11/2008,16:27:00,25.635,N,88.546,W
9/11/2008,16:29:01,25.641,N,88.552,W
9/11/2008,16:31:00,25.647,N,88.558,W
9/11/2008,16:33:00,25.653,N,88.564,W
9/11/2008,16:35:01,25.659,N,88.57,W
9/11/2008,16:37:00,25.665,N,88.576,W
9/11/2008,16:39:01,25.671,N,88.582,W
9/11/2008,16:41:00,25.677,N,88.589,W
9/11/2008,16:43:01,25.682,N,88.595,W
9/11/2008,16:45:00,25.688,N,88.601,W
9/11/2008,16:47:01,25.694,N,88.607,W
9/11/2008,16:49:00,25.699,N,88.614,W
9/11/2008,16:51:01,25.705,N,88.62,W
9/11/2008,16:53:00,25.711,N,88.627,W
9/11/2008,16:55:01,25.716,N,88.633,W
9/11/2008,16:57:00,25.722,N,88.64,W
9/11/2008,16:59:01,25.727,N,88.646,W
9/11/2008,17:01:00,25.732,N,88.653,W
9/11/2008,17:03:00,25.738,N,88.659,W
9/11/2008,17:05:01,25.743,N,88.666,W
9/11/2008,17:07:00,25.748,N,88.673,W
9/11/2008,17:09:01,25.753,N,88.679,W
9/11/2008,17:11:00,25.758,N,88.686,W
9/11/2008,17:13:01,25.763,N,88.693,W
9/11/2008,17:15:00,25.767,N,88.7,W
9/11/2008,17:17:01,25.772,N,88.707,W
9/11/2008,17:19:00,25.777,N,88.713,W
9/11/2008,17:21:01,25.781,N,88.72,W
9/11/2008,17:21:30,25.782,N,88.722,W
9/11/2008,17:23:29,25.785,N,88.729,W
9/11/2008,17:25:30,25.789,N,88.736,W
9/11/2008,17:27:29,25.792,N,88.743,W
9/11/2008,17:29:30,25.795,N,88.75,W
9/11/2008,17:31:29,25.798,N,88.757,W
9/11/2008,17:33:30,25.801,N,88.764,W
9/11/2008,17:35:29,25.805,N,88.771,W
9/11/2008,17:37:30,25.808,N,88.779,W
9/11/2008,17:39:30,25.811,N,88.786,W
9/11/2008,17:41:29,25.814,N,88.793,W
9/11/2008,17:43:30,25.817,N,88.8,W
9/11/2008,17:45:29,25.82,N,88.808,W
9/11/2008,17:47:30,25.822,N,88.815,W
9/11/2008,17:49:29,25.825,N,88.822,W
9/11/2008,17:51:30,25.828,N,88.83,W
9/11/2008,17:53:29,25.831,N,88.837,W
9/11/2008,17:55:30,25.834,N,88.844,W
9/11/2008,17:57:29,25.836,N,88.852,W
9/11/2008,17:59:30,25.839,N,88.859,W
9/11/2008,18:01:29,25.842,N,88.867,W
9/11/2008,18:03:30,25.844,N,88.874,W
9/11/2008,18:05:29,25.847,N,88.882,W
9/11/2008,18:07:30,25.849,N,88.889,W
9/11/2008,18:09:30,25.851,N,88.897,W
9/11/2008,18:11:29,25.854,N,88.904,W
9/11/2008,18:13:30,25.856,N,88.912,W
9/11/2008,18:15:29,25.858,N,88.919,W
9/11/2008,18:17:30,25.861,N,88.927,W
9/11/2008,18:19:29,25.863,N,88.934,W
9/11/2008,18:21:30,25.865,N,88.942,W
9/11/2008,18:23:29,25.867,N,88.95,W
9/11/2008,18:25:30,25.869,N,88.957,W
9/11/2008,18:27:29,25.871,N,88.965,W
9/11/2008,18:29:30,25.873,N,88.972,W
9/11/2008,18:31:29,25.875,N,88.98,W
9/11/2008,18:33:30,25.877,N,88.987,W
9/11/2008,18:35:29,25.879,N,88.995,W
9/11/2008,18:37:30,25.88,N,89.003,W
9/11/2008,18:39:30,25.882,N,89.01,W
9/11/2008,18:41:29,25.884,N,89.018,W
9/11/2008,18:43:30,25.885,N,89.025,W
9/11/2008,18:45:29,25.887,N,89.033,W
9/11/2008,18:47:30,25.888,N,89.04,W
9/11/2008,18:49:29,25.89,N,89.048,W
9/11/2008,18:51:30,25.891,N,89.055,W
9/11/2008,18:53:29,25.893,N,89.063,W
9/11/2008,18:55:30,25.894,N,89.07,W
9/11/2008,18:57:29,25.895,N,89.078,W
9/11/2008,18:59:30,25.896,N,89.085,W
9/11/2008,19:01:29,25.898,N,89.093,W
9/11/2008,19:03:30,25.899,N,89.1,W
9/11/2008,19:05:29,25.9,N,89.108,W
9/11/2008,19:07:30,25.901,N,89.115,W
9/11/2008,19:09:30,25.902,N,89.123,W
9/11/2008,19:11:29,25.903,N,89.13,W
9/11/2008,19:13:30,25.904,N,89.138,W
9/11/2008,19:13:54,25.904,N,89.139,W
9/11/2008,19:15:53,25.904,N,89.149,W
9/11/2008,19:17:54,25.904,N,89.159,W
9/11/2008,19:19:53,25.904,N,89.168,W
9/11/2008,19:21:54,25.903,N,89.178,W
9/11/2008,19:23:53,25.903,N,89.188,W
9/11/2008,19:25:54,25.903,N,89.198,W
9/11/2008,19:27:53,25.903,N,89.208,W
9/11/2008,19:29:54,25.902,N,89.218,W
9/11/2008,19:31:53,25.902,N,89.227,W
9/11/2008,19:33:54,25.902,N,89.237,W
9/11/2008,19:35:53,25.901,N,89.247,W
9/11/2008,19:37:54,25.901,N,89.256,W
9/11/2008,19:39:53,25.9,N,89.266,W
9/11/2008,19:41:54,25.9,N,89.275,W
9/11/2008,19:43:54,25.9,N,89.284,W
9/11/2008,19:45:53,25.899,N,89.294,W
9/11/2008,19:47:54,25.899,N,89.303,W
9/11/2008,19:49:53,25.899,N,89.312,W
9/11/2008,19:51:54,25.898,N,89.321,W
9/11/2008,19:53:53,25.898,N,89.329,W
9/11/2008,19:55:54,25.898,N,89.338,W
9/11/2008,19:57:53,25.897,N,89.346,W
9/11/2008,19:59:54,25.897,N,89.355,W
9/11/2008,20:01:53,25.897,N,89.363,W
9/11/2008,20:03:54,25.897,N,89.371,W
9/11/2008,20:05:53,25.897,N,89.379,W
9/11/2008,20:07:54,25.897,N,89.386,W
9/11/2008,20:09:53,25.897,N,89.394,W
9/11/2008,20:11:54,25.897,N,89.401,W
9/11/2008,20:13:54,25.898,N,89.408,W
9/11/2008,20:15:53,25.898,N,89.414,W
9/11/2008,20:17:54,25.898,N,89.421,W
9/11/2008,20:19:53,25.899,N,89.427,W
9/11/2008,20:21:54,25.899,N,89.433,W
9/11/2008,20:23:53,25.9,N,89.439,W
9/11/2008,20:25:54,25.901,N,89.444,W
9/11/2008,20:27:53,25.902,N,89.45,W
9/11/2008,20:29:54,25.903,N,89.455,W
9/11/2008,20:31:53,25.904,N,89.459,W
9/11/2008,20:33:54,25.905,N,89.464,W
9/11/2008,20:35:53,25.906,N,89.468,W
9/11/2008,20:37:54,25.907,N,89.472,W
9/11/2008,20:39:53,25.909,N,89.476,W
9/11/2008,20:41:54,25.91,N,89.48,W
9/11/2008,20:43:54,25.911,N,89.484,W
9/11/2008,20:45:53,25.913,N,89.487,W
9/11/2008,20:47:54,25.914,N,89.49,W
9/11/2008,20:49:53,25.916,N,89.493,W
9/11/2008,20:50:55,25.917,N,89.495,W
9/11/2008,20:52:54,25.919,N,89.497,W
9/11/2008,20:54:55,25.921,N,89.498,W
9/11/2008,20:56:54,25.923,N,89.499,W
9/11/2008,20:58:55,25.924,N,89.501,W
9/11/2008,21:00:54,25.926,N,89.502,W
9/11/2008,21:02:55,25.929,N,89.503,W
9/11/2008,21:04:54,25.931,N,89.503,W
9/11/2008,21:06:55,25.933,N,89.504,W
9/11/2008,21:08:54,25.935,N,89.505,W
9/11/2008,21:10:55,25.937,N,89.506,W
9/11/2008,21:12:54,25.939,N,89.506,W
9/11/2008,21:14:55,25.942,N,89.507,W
9/11/2008,21:16:55,25.944,N,89.508,W
9/11/2008,21:18:54,25.946,N,89.509,W
9/11/2008,21:20:55,25.949,N,89.509,W
9/11/2008,21:22:54,25.951,N,89.51,W
9/11/2008,21:24:55,25.953,N,89.511,W
9/11/2008,21:26:54,25.956,N,89.512,W
9/11/2008,21:28:55,25.958,N,89.513,W
9/11/2008,21:30:54,25.961,N,89.515,W
9/11/2008,21:32:55,25.963,N,89.516,W
9/11/2008,21:34:54,25.966,N,89.518,W
9/11/2008,21:36:55,25.968,N,89.519,W
9/11/2008,21:38:54,25.971,N,89.521,W
9/11/2008,21:40:55,25.973,N,89.523,W
9/11/2008,21:42:54,25.976,N,89.526,W
9/11/2008,21:44:55,25.978,N,89.528,W
9/11/2008,21:46:55,25.98,N,89.531,W
9/11/2008,21:48:12,25.982,N,89.533,W
9/11/2008,21:50:13,25.985,N,89.54,W
9/11/2008,21:52:13,25.989,N,89.547,W
9/11/2008,21:54:12,25.993,N,89.554,W
9/11/2008,21:56:13,25.996,N,89.561,W
9/11/2008,21:58:12,26,N,89.569,W
9/11/2008,22:00:13,26.003,N,89.577,W
9/11/2008,22:02:12,26.007,N,89.585,W
9/11/2008,22:04:13,26.011,N,89.593,W
9/11/2008,22:06:12,26.014,N,89.601,W
9/11/2008,22:08:13,26.018,N,89.61,W
9/11/2008,22:10:12,26.021,N,89.618,W
9/11/2008,22:12:13,26.025,N,89.626,W
9/11/2008,22:14:12,26.028,N,89.635,W
9/11/2008,22:16:13,26.031,N,89.643,W
9/11/2008,22:18:12,26.034,N,89.651,W
9/11/2008,22:20:13,26.037,N,89.659,W
9/11/2008,22:22:13,26.04,N,89.667,W
9/11/2008,22:24:12,26.043,N,89.674,W
9/11/2008,22:26:13,26.045,N,89.682,W
9/11/2008,22:28:12,26.048,N,89.689,W
9/11/2008,22:30:13,26.05,N,89.696,W
9/11/2008,22:32:12,26.052,N,89.703,W
9/11/2008,22:34:13,26.054,N,89.709,W
9/11/2008,22:36:12,26.056,N,89.715,W
9/11/2008,22:38:13,26.057,N,89.721,W
9/11/2008,22:40:12,26.059,N,89.727,W
9/11/2008,22:42:13,26.06,N,89.733,W
9/11/2008,22:44:12,26.061,N,89.738,W
9/11/2008,22:46:13,26.063,N,89.744,W
9/11/2008,22:48:12,26.064,N,89.749,W
9/11/2008,22:50:13,26.065,N,89.754,W
9/11/2008,22:52:13,26.066,N,89.759,W
9/11/2008,22:54:12,26.066,N,89.763,W
9/11/2008,22:56:13,26.067,N,89.768,W
9/11/2008,22:58:12,26.068,N,89.773,W
9/11/2008,23:00:13,26.069,N,89.777,W
9/11/2008,23:02:12,26.069,N,89.782,W
9/11/2008,23:04:13,26.07,N,89.786,W
9/11/2008,23:05:12,26.07,N,89.788,W
9/11/2008,23:07:11,26.07,N,89.792,W
9/11/2008,23:09:12,26.071,N,89.797,W
9/11/2008,23:11:11,26.071,N,89.801,W
9/11/2008,23:13:12,26.072,N,89.805,W
9/11/2008,23:13:13,26.072,N,89.805,W
9/11/2008,23:15:14,26.073,N,89.809,W
9/11/2008,23:17:13,26.073,N,89.814,W
9/11/2008,23:19:14,26.074,N,89.818,W
9/11/2008,23:21:13,26.075,N,89.822,W
9/11/2008,23:23:14,26.076,N,89.826,W
9/11/2008,23:25:14,26.076,N,89.831,W
9/11/2008,23:27:13,26.078,N,89.835,W
9/11/2008,23:29:14,26.079,N,89.84,W
9/11/2008,23:31:13,26.08,N,89.844,W
9/11/2008,23:33:14,26.081,N,89.849,W
9/11/2008,23:35:13,26.083,N,89.853,W
9/11/2008,23:37:14,26.085,N,89.858,W
9/11/2008,23:39:13,26.087,N,89.862,W
9/11/2008,23:41:14,26.089,N,89.867,W
9/11/2008,23:43:13,26.091,N,89.872,W
9/11/2008,23:45:14,26.093,N,89.876,W
9/11/2008,23:47:13,26.096,N,89.881,W
9/11/2008,23:49:14,26.099,N,89.886,W
9/11/2008,23:51:13,26.102,N,89.891,W
9/11/2008,23:53:14,26.105,N,89.896,W
9/11/2008,23:55:14,26.109,N,89.901,W
9/11/2008,23:57:13,26.112,N,89.906,W
9/11/2008,23:59:14,26.116,N,89.911,W
9/12/2008,0:01:13,26.12,N,89.916,W
9/12/2008,0:03:14,26.124,N,89.921,W
9/12/2008,0:05:13,26.128,N,89.927,W
9/12/2008,0:07:14,26.132,N,89.932,W
9/12/2008,0:09:13,26.136,N,89.938,W
9/12/2008,0:11:14,26.14,N,89.944,W
9/12/2008,0:13:13,26.144,N,89.949,W
9/12/2008,0:15:14,26.148,N,89.956,W
9/12/2008,0:17:13,26.152,N,89.962,W
9/12/2008,0:19:14,26.156,N,89.968,W
9/12/2008,0:19:49,26.157,N,89.97,W
9/12/2008,0:21:50,26.162,N,89.98,W
9/12/2008,0:23:49,26.166,N,89.99,W
9/12/2008,0:25:50,26.171,N,90,W
9/12/2008,0:27:49,26.175,N,90.01,W
9/12/2008,0:29:50,26.18,N,90.02,W
9/12/2008,0:31:49,26.184,N,90.03,W
9/12/2008,0:33:49,26.188,N,90.04,W
9/12/2008,0:35:50,26.192,N,90.05,W
9/12/2008,0:37:49,26.195,N,90.06,W
9/12/2008,0:39:50,26.198,N,90.07,W
9/12/2008,0:41:49,26.201,N,90.08,W
9/12/2008,0:43:50,26.204,N,90.09,W
9/12/2008,0:45:49,26.207,N,90.099,W
9/12/2008,0:47:50,26.209,N,90.109,W
9/12/2008,0:49:49,26.21,N,90.118,W
9/12/2008,0:51:50,26.211,N,90.127,W
9/12/2008,0:53:49,26.212,N,90.135,W
9/12/2008,0:55:50,26.213,N,90.144,W
9/12/2008,0:57:49,26.213,N,90.152,W
9/12/2008,0:59:50,26.212,N,90.16,W
9/12/2008,1:01:49,26.212,N,90.168,W
9/12/2008,1:03:49,26.211,N,90.175,W
9/12/2008,1:05:50,26.21,N,90.183,W
9/12/2008,1:07:49,26.208,N,90.19,W
9/12/2008,1:09:50,26.206,N,90.197,W
9/12/2008,1:11:49,26.204,N,90.204,W
9/12/2008,1:13:50,26.202,N,90.211,W
9/12/2008,1:14:46,26.201,N,90.214,W
9/12/2008,1:16:47,26.196,N,90.223,W
9/12/2008,1:18:46,26.191,N,90.231,W
9/12/2008,1:20:47,26.186,N,90.239,W
9/12/2008,1:22:46,26.181,N,90.246,W
9/12/2008,1:24:46,26.177,N,90.253,W
9/12/2008,1:26:47,26.173,N,90.26,W
9/12/2008,1:28:46,26.17,N,90.266,W
9/12/2008,1:30:47,26.167,N,90.271,W
9/12/2008,1:32:46,26.165,N,90.276,W
9/12/2008,1:34:47,26.164,N,90.28,W
9/12/2008,1:36:46,26.163,N,90.284,W
9/12/2008,1:38:12,26.163,N,90.286,W
9/12/2008,1:40:11,26.162,N,90.288,W
9/12/2008,1:42:12,26.161,N,90.29,W
9/12/2008,1:44:11,26.161,N,90.291,W
9/12/2008,1:46:12,26.162,N,90.291,W
9/12/2008,1:48:11,26.163,N,90.292,W
9/12/2008,1:50:12,26.164,N,90.292,W
9/12/2008,1:52:11,26.166,N,90.292,W
9/12/2008,1:54:12,26.169,N,90.292,W
9/12/2008,1:56:11,26.172,N,90.292,W
9/12/2008,1:58:12,26.175,N,90.293,W
9/12/2008,2:00:11,26.179,N,90.295,W
9/12/2008,2:02:12,26.183,N,90.297,W
9/12/2008,2:04:05,26.188,N,90.299,W
9/12/2008,2:06:06,26.201,N,90.299,W
9/12/2008,2:08:05,26.213,N,90.299,W
9/12/2008,2:10:06,26.224,N,90.301,W
9/12/2008,2:12:05,26.234,N,90.303,W
9/12/2008,2:14:06,26.241,N,90.307,W
9/12/2008,2:16:05,26.247,N,90.313,W
9/12/2008,2:18:05,26.252,N,90.32,W
9/12/2008,2:20:06,26.255,N,90.328,W
9/12/2008,2:22:05,26.258,N,90.337,W
9/12/2008,2:24:06,26.259,N,90.346,W
9/12/2008,2:25:50,26.26,N,90.355,W
9/12/2008,2:27:51,26.261,N,90.365,W
9/12/2008,2:28:43,26.261,N,90.37,W
9/12/2008,2:30:44,26.262,N,90.381,W
9/12/2008,2:32:44,26.263,N,90.391,W
9/12/2008,2:34:43,26.264,N,90.401,W
9/12/2008,2:36:44,26.266,N,90.412,W
9/12/2008,2:38:43,26.268,N,90.422,W
9/12/2008,2:40:44,26.271,N,90.433,W
9/12/2008,2:42:43,26.274,N,90.443,W
9/12/2008,2:44:44,26.279,N,90.453,W
9/12/2008,2:46:43,26.284,N,90.464,W
9/12/2008,2:48:44,26.29,N,90.474,W
9/12/2008,2:50:43,26.297,N,90.484,W
9/12/2008,2:52:44,26.305,N,90.494,W
9/12/2008,2:54:43,26.314,N,90.504,W
9/12/2008,2:55:21,26.317,N,90.507,W
9/12/2008,2:57:22,26.319,N,90.518,W
9/12/2008,2:59:21,26.32,N,90.528,W
9/12/2008,3:01:22,26.32,N,90.539,W
9/12/2008,3:03:21,26.32,N,90.55,W
9/12/2008,3:05:22,26.319,N,90.561,W
9/12/2008,3:07:21,26.318,N,90.571,W
9/12/2008,3:09:22,26.316,N,90.582,W
9/12/2008,3:11:21,26.314,N,90.593,W
9/12/2008,3:13:22,26.311,N,90.603,W
9/12/2008,3:15:21,26.308,N,90.613,W
9/12/2008,3:17:21,26.305,N,90.623,W
9/12/2008,3:19:22,26.302,N,90.633,W
9/12/2008,3:21:21,26.298,N,90.642,W
9/12/2008,3:23:22,26.295,N,90.651,W
9/12/2008,3:25:21,26.291,N,90.66,W
9/12/2008,3:27:22,26.288,N,90.668,W
9/12/2008,3:29:21,26.285,N,90.676,W
9/12/2008,3:31:22,26.281,N,90.683,W
9/12/2008,3:33:21,26.279,N,90.69,W
9/12/2008,3:35:22,26.276,N,90.696,W
9/12/2008,3:37:21,26.274,N,90.701,W
9/12/2008,3:39:22,26.272,N,90.706,W
9/12/2008,3:41:21,26.271,N,90.71,W
9/12/2008,3:43:22,26.27,N,90.714,W
9/12/2008,3:45:21,26.269,N,90.717,W
9/12/2008,3:47:21,26.269,N,90.719,W
9/12/2008,3:49:22,26.269,N,90.722,W
9/12/2008,3:51:21,26.269,N,90.724,W
9/12/2008,3:53:22,26.269,N,90.725,W
9/12/2008,3:55:21,26.27,N,90.727,W
9/12/2008,3:55:53,26.27,N,90.727,W
9/12/2008,3:57:52,26.271,N,90.729,W
9/12/2008,3:59:53,26.271,N,90.73,W
9/12/2008,4:01:52,26.272,N,90.731,W
9/12/2008,4:03:53,26.273,N,90.731,W
9/12/2008,4:05:52,26.275,N,90.731,W
9/12/2008,4:07:53,26.276,N,90.731,W
9/12/2008,4:09:09,26.277,N,90.731,W
9/12/2008,4:11:10,26.278,N,90.732,W
9/12/2008,4:13:10,26.279,N,90.733,W
9/12/2008,4:15:09,26.28,N,90.734,W
9/12/2008,4:17:10,26.281,N,90.735,W
9/12/2008,4:19:09,26.283,N,90.737,W
9/12/2008,4:21:10,26.284,N,90.738,W
9/12/2008,4:23:09,26.285,N,90.74,W
9/12/2008,4:25:10,26.286,N,90.742,W
9/12/2008,4:27:09,26.288,N,90.745,W
9/12/2008,4:29:10,26.289,N,90.747,W
9/12/2008,4:31:09,26.29,N,90.75,W
9/12/2008,4:33:10,26.291,N,90.753,W
9/12/2008,4:35:09,26.293,N,90.757,W
9/12/2008,4:37:10,26.294,N,90.76,W
9/12/2008,4:39:09,26.296,N,90.764,W
9/12/2008,4:41:10,26.297,N,90.769,W
9/12/2008,4:43:10,26.299,N,90.773,W
9/12/2008,4:45:09,26.301,N,90.779,W
9/12/2008,4:47:10,26.302,N,90.784,W
9/12/2008,4:49:09,26.304,N,90.79,W
9/12/2008,4:51:10,26.306,N,90.796,W
9/12/2008,4:53:09,26.308,N,90.803,W
9/12/2008,4:55:10,26.309,N,90.81,W
9/12/2008,4:57:09,26.311,N,90.818,W
9/12/2008,4:59:10,26.313,N,90.826,W
9/12/2008,5:01:09,26.315,N,90.835,W
9/12/2008,5:03:10,26.318,N,90.844,W
9/12/2008,5:05:09,26.32,N,90.854,W
9/12/2008,5:07:10,26.322,N,90.864,W
9/12/2008,5:09:09,26.324,N,90.875,W
9/12/2008,5:11:10,26.327,N,90.886,W
9/12/2008,5:13:10,26.329,N,90.898,W
9/12/2008,5:15:09,26.332,N,90.909,W
9/12/2008,5:17:10,26.334,N,90.922,W
9/12/2008,5:19:09,26.337,N,90.934,W
9/12/2008,5:21:10,26.34,N,90.947,W
9/12/2008,5:23:09,26.342,N,90.959,W
9/12/2008,5:25:10,26.345,N,90.973,W
9/12/2008,5:27:09,26.348,N,90.986,W
9/12/2008,5:29:10,26.351,N,90.999,W
9/12/2008,5:31:09,26.354,N,91.012,W
9/12/2008,5:33:10,26.357,N,91.026,W
9/12/2008,5:35:09,26.36,N,91.039,W
9/12/2008,5:37:10,26.363,N,91.053,W
9/12/2008,5:39:09,26.366,N,91.066,W
9/12/2008,5:41:10,26.369,N,91.079,W
9/12/2008,5:43:10,26.372,N,91.092,W
9/12/2008,5:45:09,26.375,N,91.105,W
9/12/2008,5:47:10,26.379,N,91.118,W
9/12/2008,5:49:09,26.382,N,91.13,W
9/12/2008,5:50:23,26.384,N,91.138,W
9/12/2008,5:52:24,26.387,N,91.142,W
9/12/2008,5:54:23,26.391,N,91.145,W
9/12/2008,5:56:24,26.394,N,91.148,W
9/12/2008,5:58:23,26.397,N,91.152,W
9/12/2008,6:00:24,26.401,N,91.155,W
9/12/2008,6:02:23,26.404,N,91.158,W
9/12/2008,6:04:24,26.408,N,91.161,W
9/12/2008,6:06:24,26.411,N,91.163,W
9/12/2008,6:08:23,26.415,N,91.166,W
9/12/2008,6:10:24,26.418,N,91.169,W
9/12/2008,6:12:23,26.422,N,91.171,W
9/12/2008,6:14:24,26.426,N,91.174,W
9/12/2008,6:16:23,26.429,N,91.177,W
9/12/2008,6:18:24,26.433,N,91.179,W
9/12/2008,6:20:23,26.437,N,91.182,W
9/12/2008,6:22:24,26.441,N,91.184,W
9/12/2008,6:24:23,26.444,N,91.187,W
9/12/2008,6:26:24,26.448,N,91.189,W
9/12/2008,6:28:23,26.452,N,91.192,W
9/12/2008,6:30:24,26.456,N,91.195,W
9/12/2008,6:32:23,26.46,N,91.197,W
9/12/2008,6:34:24,26.464,N,91.2,W
9/12/2008,6:36:24,26.467,N,91.203,W
9/12/2008,6:38:23,26.471,N,91.206,W
9/12/2008,6:40:24,26.475,N,91.209,W
9/12/2008,6:42:23,26.479,N,91.212,W
9/12/2008,6:44:24,26.483,N,91.215,W
9/12/2008,6:46:23,26.487,N,91.219,W
9/12/2008,6:48:24,26.49,N,91.222,W
9/12/2008,6:50:23,26.494,N,91.226,W
9/12/2008,6:52:24,26.498,N,91.23,W
9/12/2008,6:54:23,26.502,N,91.234,W
9/12/2008,6:56:24,26.506,N,91.238,W
9/12/2008,6:58:23,26.51,N,91.243,W
9/12/2008,7:00:24,26.513,N,91.247,W
9/12/2008,7:02:23,26.517,N,91.252,W
9/12/2008,7:04:24,26.521,N,91.257,W
9/12/2008,7:06:24,26.525,N,91.262,W
9/12/2008,7:08:23,26.528,N,91.268,W
9/12/2008,7:10:24,26.532,N,91.273,W
9/12/2008,7:12:23,26.536,N,91.279,W
9/12/2008,7:14:24,26.539,N,91.285,W
9/12/2008,7:14:41,26.54,N,91.286,W
9/12/2008,7:16:42,26.546,N,91.289,W
9/12/2008,7:18:41,26.553,N,91.293,W
9/12/2008,7:20:42,26.559,N,91.297,W
9/12/2008,7:22:41,26.565,N,91.301,W
9/12/2008,7:24:42,26.571,N,91.305,W
9/12/2008,7:26:42,26.576,N,91.31,W
9/12/2008,7:28:41,26.582,N,91.314,W
9/12/2008,7:30:42,26.587,N,91.32,W
9/12/2008,7:32:41,26.593,N,91.325,W
9/12/2008,7:34:42,26.598,N,91.331,W
9/12/2008,7:36:41,26.602,N,91.338,W
9/12/2008,7:38:42,26.607,N,91.344,W
9/12/2008,7:40:41,26.611,N,91.351,W
9/12/2008,7:42:42,26.615,N,91.359,W
9/12/2008,7:44:41,26.619,N,91.367,W
9/12/2008,7:46:42,26.622,N,91.375,W
9/12/2008,7:48:41,26.626,N,91.383,W
9/12/2008,7:50:42,26.629,N,91.392,W
9/12/2008,7:52:41,26.632,N,91.401,W
9/12/2008,7:54:42,26.635,N,91.41,W
9/12/2008,7:56:42,26.638,N,91.42,W
9/12/2008,7:58:41,26.64,N,91.43,W
9/12/2008,8:00:42,26.642,N,91.439,W
9/12/2008,8:02:41,26.645,N,91.45,W
9/12/2008,8:04:42,26.647,N,91.46,W
9/12/2008,8:06:41,26.649,N,91.471,W
