Track,for,Earl,2016,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/2/2016,22:58:30,16.299,N,81.956,W,1
8/2/2016,23:00:29,16.299,N,81.966,W,1
8/2/2016,23:02:29,16.299,N,81.976,W,1
8/2/2016,23:04:30,16.299,N,81.986,W,1
8/2/2016,23:06:30,16.299,N,81.997,W,1
8/2/2016,23:08:29,16.299,N,82.007,W,1
8/2/2016,23:10:29,16.3,N,82.017,W,1
8/2/2016,23:12:30,16.3,N,82.027,W,1
8/2/2016,23:14:30,16.3,N,82.037,W,1
8/2/2016,23:16:29,16.3,N,82.047,W,1
8/2/2016,23:18:29,16.3,N,82.057,W,1
8/2/2016,23:20:30,16.3,N,82.067,W,1
8/2/2016,23:22:30,16.301,N,82.077,W,1
8/2/2016,23:24:29,16.301,N,82.087,W,1
8/2/2016,23:26:30,16.301,N,82.097,W,1
8/2/2016,23:28:30,16.301,N,82.107,W,1
8/2/2016,23:30:29,16.301,N,82.116,W,1
8/2/2016,23:32:29,16.301,N,82.126,W,1
8/2/2016,23:34:30,16.301,N,82.136,W,1
8/2/2016,23:36:30,16.302,N,82.146,W,1
8/2/2016,23:38:29,16.302,N,82.155,W,1
8/2/2016,23:40:29,16.302,N,82.165,W,1
8/2/2016,23:42:30,16.302,N,82.174,W,1
8/2/2016,23:44:30,16.302,N,82.184,W,1
8/2/2016,23:46:29,16.302,N,82.193,W,1
8/2/2016,23:48:29,16.302,N,82.203,W,1
8/2/2016,23:50:30,16.302,N,82.212,W,1
8/2/2016,23:52:30,16.302,N,82.221,W,1
8/2/2016,23:54:29,16.302,N,82.23,W,1
8/2/2016,23:56:30,16.302,N,82.24,W,1
8/2/2016,23:58:30,16.302,N,82.249,W,1
8/3/2016,0:00:29,16.302,N,82.258,W,1
8/3/2016,0:02:29,16.302,N,82.267,W,1
8/3/2016,0:04:30,16.302,N,82.276,W,1
8/3/2016,0:06:30,16.302,N,82.285,W,1
8/3/2016,0:08:29,16.302,N,82.294,W,1
8/3/2016,0:10:29,16.303,N,82.303,W,1
8/3/2016,0:12:30,16.303,N,82.311,W,1
8/3/2016,0:14:30,16.302,N,82.32,W,1
8/3/2016,0:16:29,16.302,N,82.329,W,1
8/3/2016,0:18:29,16.302,N,82.337,W,1
8/3/2016,0:20:30,16.302,N,82.346,W,1
8/3/2016,0:22:30,16.302,N,82.354,W,1
8/3/2016,0:24:29,16.302,N,82.363,W,1
8/3/2016,0:26:30,16.302,N,82.371,W,1
8/3/2016,0:28:30,16.302,N,82.38,W,1
8/3/2016,0:30:29,16.302,N,82.388,W,1
8/3/2016,0:32:29,16.302,N,82.396,W,1
8/3/2016,0:34:30,16.302,N,82.404,W,1
8/3/2016,0:36:30,16.302,N,82.413,W,1
8/3/2016,0:38:29,16.302,N,82.421,W,1
8/3/2016,0:40:29,16.302,N,82.429,W,1
8/3/2016,0:42:30,16.302,N,82.437,W,1
8/3/2016,0:44:30,16.301,N,82.444,W,1
8/3/2016,0:46:29,16.301,N,82.452,W,1
8/3/2016,0:48:29,16.301,N,82.46,W,1
8/3/2016,0:50:30,16.301,N,82.468,W,1
8/3/2016,0:52:30,16.301,N,82.475,W,1
8/3/2016,0:54:29,16.301,N,82.483,W,1
8/3/2016,0:56:30,16.301,N,82.49,W,1
8/3/2016,0:58:30,16.3,N,82.498,W,1
8/3/2016,1:00:29,16.3,N,82.505,W,1
8/3/2016,1:02:29,16.3,N,82.512,W,1
8/3/2016,1:04:30,16.3,N,82.52,W,1
8/3/2016,1:06:30,16.3,N,82.527,W,1
8/3/2016,1:08:29,16.299,N,82.534,W,1
8/3/2016,1:10:29,16.299,N,82.541,W,1
8/3/2016,1:12:30,16.299,N,82.548,W,1
8/3/2016,1:14:30,16.299,N,82.555,W,1
8/3/2016,1:16:29,16.298,N,82.562,W,1
8/3/2016,1:18:29,16.298,N,82.568,W,1
8/3/2016,1:20:30,16.298,N,82.575,W,1
8/3/2016,1:22:30,16.297,N,82.582,W,1
8/3/2016,1:24:29,16.297,N,82.588,W,1
8/3/2016,1:26:30,16.297,N,82.594,W,1
8/3/2016,1:28:30,16.297,N,82.601,W,1
8/3/2016,1:30:29,16.296,N,82.607,W,1
8/3/2016,1:32:29,16.296,N,82.613,W,1
8/3/2016,1:34:30,16.295,N,82.62,W,1
8/3/2016,1:36:30,16.295,N,82.626,W,1
8/3/2016,1:38:29,16.295,N,82.632,W,1
8/3/2016,1:40:29,16.294,N,82.638,W,1
8/3/2016,1:42:30,16.294,N,82.643,W,1
8/3/2016,1:44:30,16.294,N,82.649,W,1
8/3/2016,1:46:29,16.293,N,82.655,W,1
8/3/2016,1:48:29,16.293,N,82.661,W,1
8/3/2016,1:50:30,16.292,N,82.666,W,1
8/3/2016,1:52:30,16.292,N,82.672,W,1
8/3/2016,1:54:29,16.291,N,82.677,W,1
8/3/2016,1:56:30,16.291,N,82.683,W,1
8/3/2016,1:58:30,16.291,N,82.688,W,1
8/3/2016,2:00:29,16.29,N,82.693,W,1
8/3/2016,2:02:29,16.29,N,82.699,W,1
8/3/2016,2:04:30,16.289,N,82.704,W,1
8/3/2016,2:06:30,16.289,N,82.709,W,1
8/3/2016,2:08:29,16.288,N,82.714,W,1
8/3/2016,2:10:29,16.288,N,82.719,W,1
8/3/2016,2:12:30,16.287,N,82.724,W,1
8/3/2016,2:14:30,16.287,N,82.729,W,1
8/3/2016,2:16:29,16.286,N,82.734,W,1
8/3/2016,2:18:29,16.286,N,82.739,W,1
8/3/2016,2:20:30,16.285,N,82.743,W,1
8/3/2016,2:22:30,16.285,N,82.748,W,1
8/3/2016,2:24:29,16.284,N,82.753,W,1
8/3/2016,2:26:30,16.284,N,82.757,W,1
8/3/2016,2:28:30,16.283,N,82.762,W,1
8/3/2016,2:30:29,16.283,N,82.766,W,1
8/3/2016,2:32:29,16.282,N,82.771,W,1
8/3/2016,2:34:30,16.281,N,82.775,W,1
8/3/2016,2:36:30,16.281,N,82.78,W,1
8/3/2016,2:38:29,16.28,N,82.784,W,1
8/3/2016,2:40:29,16.28,N,82.788,W,1
8/3/2016,2:42:30,16.279,N,82.793,W,1
8/3/2016,2:44:30,16.279,N,82.797,W,1
8/3/2016,2:46:29,16.278,N,82.801,W,1
8/3/2016,2:48:29,16.277,N,82.805,W,1
8/3/2016,2:50:30,16.277,N,82.809,W,1
8/3/2016,2:52:30,16.276,N,82.813,W,1
8/3/2016,2:54:29,16.276,N,82.817,W,1
8/3/2016,2:56:30,16.275,N,82.821,W,1
8/3/2016,2:58:30,16.275,N,82.825,W,1
8/3/2016,3:00:29,16.274,N,82.829,W,1
8/3/2016,3:02:29,16.273,N,82.833,W,1
8/3/2016,3:04:30,16.273,N,82.837,W,1
8/3/2016,3:06:30,16.272,N,82.841,W,1
8/3/2016,3:08:29,16.272,N,82.845,W,1
8/3/2016,3:10:29,16.271,N,82.849,W,1
8/3/2016,3:12:30,16.27,N,82.852,W,1
8/3/2016,3:14:30,16.27,N,82.856,W,1
8/3/2016,3:16:29,16.269,N,82.86,W,1
8/3/2016,3:18:29,16.269,N,82.864,W,1
8/3/2016,3:20:30,16.268,N,82.867,W,1
8/3/2016,3:22:30,16.267,N,82.871,W,1
8/3/2016,3:24:29,16.267,N,82.875,W,1
8/3/2016,3:26:30,16.266,N,82.878,W,1
8/3/2016,3:28:30,16.266,N,82.882,W,1
8/3/2016,3:30:29,16.265,N,82.886,W,1
8/3/2016,3:32:29,16.264,N,82.889,W,1
8/3/2016,3:34:30,16.264,N,82.893,W,1
8/3/2016,3:36:30,16.263,N,82.896,W,1
8/3/2016,3:38:29,16.263,N,82.9,W,1
8/3/2016,3:40:29,16.262,N,82.903,W,1
8/3/2016,3:42:30,16.261,N,82.907,W,1
8/3/2016,3:44:30,16.261,N,82.91,W,1
8/3/2016,3:46:29,16.26,N,82.914,W,1
8/3/2016,3:48:29,16.26,N,82.917,W,1
8/3/2016,3:50:30,16.259,N,82.921,W,1
8/3/2016,3:52:30,16.259,N,82.924,W,1
8/3/2016,3:54:29,16.258,N,82.928,W,1
8/3/2016,3:56:30,16.257,N,82.931,W,1
8/3/2016,3:58:30,16.257,N,82.935,W,1
8/3/2016,4:00:29,16.256,N,82.938,W,1
8/3/2016,4:02:29,16.256,N,82.942,W,1
8/3/2016,4:04:30,16.255,N,82.945,W,1
8/3/2016,4:06:30,16.255,N,82.949,W,1
8/3/2016,4:08:29,16.254,N,82.952,W,1
8/3/2016,4:10:29,16.254,N,82.955,W,1
8/3/2016,4:12:30,16.253,N,82.959,W,1
8/3/2016,4:14:30,16.253,N,82.962,W,1
8/3/2016,4:16:29,16.252,N,82.966,W,1
8/3/2016,4:18:29,16.251,N,82.969,W,1
8/3/2016,4:20:30,16.251,N,82.973,W,1
8/3/2016,4:22:30,16.25,N,82.976,W,1
8/3/2016,4:24:29,16.25,N,82.98,W,1
8/3/2016,4:26:30,16.249,N,82.983,W,1
8/3/2016,4:28:30,16.249,N,82.987,W,1
8/3/2016,4:30:29,16.248,N,82.99,W,1
8/3/2016,4:32:29,16.248,N,82.994,W,1
8/3/2016,4:34:30,16.247,N,82.998,W,1
8/3/2016,4:36:30,16.247,N,83.001,W,1
8/3/2016,4:38:29,16.247,N,83.005,W,1
8/3/2016,4:40:29,16.246,N,83.008,W,1
8/3/2016,4:42:30,16.246,N,83.012,W,1
8/3/2016,4:44:30,16.245,N,83.016,W,1
8/3/2016,4:46:29,16.245,N,83.019,W,1
8/3/2016,4:48:29,16.244,N,83.023,W,1
8/3/2016,4:50:30,16.244,N,83.027,W,1
8/3/2016,4:52:30,16.243,N,83.03,W,1
8/3/2016,4:54:29,16.243,N,83.034,W,1
8/3/2016,4:56:30,16.243,N,83.038,W,1
8/3/2016,4:58:30,16.242,N,83.042,W,1
8/3/2016,5:00:29,16.242,N,83.046,W,1
8/3/2016,5:02:29,16.242,N,83.049,W,1
8/3/2016,5:04:30,16.241,N,83.053,W,1
8/3/2016,5:06:30,16.241,N,83.057,W,1
8/3/2016,5:08:29,16.241,N,83.061,W,1
8/3/2016,5:10:29,16.24,N,83.065,W,1
8/3/2016,5:12:30,16.24,N,83.069,W,1
8/3/2016,5:14:30,16.24,N,83.073,W,1
8/3/2016,5:16:29,16.239,N,83.077,W,1
8/3/2016,5:18:29,16.239,N,83.081,W,1
8/3/2016,5:20:30,16.239,N,83.085,W,1
8/3/2016,5:22:30,16.238,N,83.09,W,1
8/3/2016,5:24:29,16.238,N,83.094,W,1
8/3/2016,5:26:30,16.238,N,83.098,W,1
8/3/2016,5:28:30,16.238,N,83.102,W,1
8/3/2016,5:30:29,16.237,N,83.107,W,1
8/3/2016,5:32:29,16.237,N,83.111,W,1
8/3/2016,5:34:30,16.237,N,83.115,W,1
8/3/2016,5:36:30,16.237,N,83.12,W,1
8/3/2016,5:38:29,16.237,N,83.124,W,1
8/3/2016,5:40:29,16.237,N,83.129,W,1
8/3/2016,5:42:30,16.236,N,83.134,W,1
8/3/2016,5:44:30,16.236,N,83.138,W,1
8/3/2016,5:46:29,16.236,N,83.143,W,1
8/3/2016,5:48:29,16.236,N,83.148,W,1
8/3/2016,5:50:30,16.236,N,83.152,W,1
8/3/2016,5:52:30,16.236,N,83.157,W,1
8/3/2016,5:54:29,16.236,N,83.162,W,1
8/3/2016,5:56:30,16.236,N,83.167,W,1
8/3/2016,5:58:30,16.236,N,83.172,W,1
8/3/2016,6:00:29,16.236,N,83.177,W,1
8/3/2016,6:02:29,16.236,N,83.182,W,1
8/3/2016,6:04:30,16.236,N,83.187,W,1
8/3/2016,6:06:30,16.236,N,83.192,W,1
8/3/2016,6:08:29,16.236,N,83.197,W,1
8/3/2016,6:10:29,16.236,N,83.203,W,1
8/3/2016,6:12:30,16.236,N,83.208,W,1
8/3/2016,6:14:30,16.236,N,83.213,W,1
8/3/2016,6:16:29,16.236,N,83.219,W,1
8/3/2016,6:18:29,16.236,N,83.224,W,1
8/3/2016,6:20:30,16.236,N,83.23,W,1
8/3/2016,6:22:30,16.236,N,83.235,W,1
8/3/2016,6:24:29,16.236,N,83.241,W,1
8/3/2016,6:26:30,16.236,N,83.246,W,1
8/3/2016,6:28:30,16.236,N,83.252,W,1
8/3/2016,6:30:29,16.236,N,83.257,W,1
8/3/2016,6:32:29,16.237,N,83.263,W,1
8/3/2016,6:34:30,16.237,N,83.269,W,1
8/3/2016,6:36:30,16.237,N,83.275,W,1
8/3/2016,6:38:29,16.237,N,83.281,W,1
8/3/2016,6:40:29,16.237,N,83.286,W,1
8/3/2016,6:42:30,16.237,N,83.292,W,1
8/3/2016,6:44:30,16.238,N,83.298,W,1
8/3/2016,6:46:29,16.238,N,83.304,W,1
8/3/2016,6:48:29,16.238,N,83.31,W,1
8/3/2016,6:50:30,16.238,N,83.316,W,1
8/3/2016,6:52:30,16.239,N,83.322,W,1
8/3/2016,6:54:29,16.239,N,83.328,W,1
8/3/2016,6:56:30,16.239,N,83.335,W,1
8/3/2016,6:58:30,16.239,N,83.341,W,1
8/3/2016,7:00:29,16.24,N,83.347,W,1
8/3/2016,7:02:29,16.24,N,83.353,W,1
8/3/2016,7:04:30,16.24,N,83.36,W,1
8/3/2016,7:06:30,16.241,N,83.366,W,1
8/3/2016,7:08:29,16.241,N,83.372,W,1
8/3/2016,7:10:29,16.241,N,83.379,W,1
8/3/2016,7:12:30,16.242,N,83.385,W,1
8/3/2016,7:14:30,16.242,N,83.392,W,1
8/3/2016,7:16:29,16.242,N,83.398,W,1
8/3/2016,7:18:29,16.243,N,83.405,W,1
8/3/2016,7:20:30,16.243,N,83.411,W,1
8/3/2016,7:22:30,16.243,N,83.418,W,1
8/3/2016,7:24:29,16.244,N,83.424,W,1
8/3/2016,7:26:30,16.244,N,83.431,W,1
8/3/2016,7:28:30,16.245,N,83.438,W,1
8/3/2016,7:30:29,16.245,N,83.444,W,1
8/3/2016,7:32:29,16.245,N,83.451,W,1
8/3/2016,7:34:30,16.246,N,83.458,W,1
8/3/2016,7:36:30,16.246,N,83.465,W,1
8/3/2016,7:38:29,16.247,N,83.472,W,1
8/3/2016,7:40:29,16.247,N,83.478,W,1
8/3/2016,7:42:30,16.248,N,83.485,W,1
8/3/2016,7:44:30,16.248,N,83.492,W,1
8/3/2016,7:46:29,16.249,N,83.499,W,1
8/3/2016,7:48:29,16.249,N,83.506,W,1
8/3/2016,7:50:30,16.25,N,83.513,W,1
8/3/2016,7:52:30,16.25,N,83.52,W,1
8/3/2016,7:54:29,16.251,N,83.527,W,1
8/3/2016,7:56:30,16.251,N,83.534,W,1
8/3/2016,7:58:30,16.252,N,83.541,W,1
8/3/2016,8:00:30,16.252,N,83.548,W,1
8/3/2016,8:02:30,16.253,N,83.556,W,1
8/3/2016,8:04:30,16.253,N,83.563,W,1
8/3/2016,8:06:30,16.254,N,83.57,W,1
8/3/2016,8:08:29,16.254,N,83.577,W,1
8/3/2016,8:10:29,16.255,N,83.584,W,1
8/3/2016,8:12:29,16.255,N,83.592,W,1
8/3/2016,8:14:29,16.256,N,83.599,W,1
8/3/2016,8:16:30,16.257,N,83.606,W,1
8/3/2016,8:18:30,16.257,N,83.613,W,1
8/3/2016,8:20:30,16.258,N,83.621,W,1
8/3/2016,8:22:30,16.258,N,83.628,W,1
8/3/2016,8:24:29,16.259,N,83.635,W,1
8/3/2016,8:26:29,16.259,N,83.643,W,1
8/3/2016,8:28:29,16.26,N,83.65,W,1
8/3/2016,8:30:30,16.261,N,83.658,W,1
8/3/2016,8:32:30,16.261,N,83.665,W,1
8/3/2016,8:34:30,16.262,N,83.672,W,1
8/3/2016,8:36:30,16.262,N,83.68,W,1
8/3/2016,8:38:29,16.263,N,83.687,W,1
8/3/2016,8:40:29,16.264,N,83.695,W,1
8/3/2016,8:42:29,16.264,N,83.702,W,1
8/3/2016,8:44:29,16.265,N,83.71,W,1
8/3/2016,8:46:30,16.266,N,83.718,W,1
8/3/2016,8:48:30,16.266,N,83.725,W,1
8/3/2016,8:50:30,16.267,N,83.733,W,1
8/3/2016,8:52:30,16.268,N,83.74,W,1
8/3/2016,8:54:29,16.268,N,83.748,W,1
8/3/2016,8:56:29,16.269,N,83.756,W,1
8/3/2016,8:58:29,16.27,N,83.763,W,1
8/3/2016,9:00:30,16.27,N,83.771,W,1
8/3/2016,9:02:30,16.271,N,83.778,W,1
8/3/2016,9:02:53,16.271,N,83.78,W,1
8/3/2016,9:04:53,16.272,N,83.788,W,1
8/3/2016,9:06:54,16.272,N,83.796,W,1
8/3/2016,9:08:54,16.273,N,83.803,W,1
8/3/2016,9:10:54,16.274,N,83.811,W,1
8/3/2016,9:12:54,16.275,N,83.819,W,1
8/3/2016,9:14:53,16.275,N,83.827,W,1
8/3/2016,9:16:53,16.276,N,83.835,W,1
8/3/2016,9:18:53,16.277,N,83.842,W,1
8/3/2016,9:20:53,16.277,N,83.85,W,1
8/3/2016,9:22:54,16.278,N,83.858,W,1
8/3/2016,9:24:54,16.279,N,83.866,W,1
8/3/2016,9:26:54,16.279,N,83.874,W,1
8/3/2016,9:28:53,16.28,N,83.881,W,1
8/3/2016,9:30:53,16.281,N,83.889,W,1
8/3/2016,9:32:53,16.282,N,83.897,W,1
8/3/2016,9:34:53,16.282,N,83.905,W,1
8/3/2016,9:36:54,16.283,N,83.912,W,1
8/3/2016,9:38:54,16.284,N,83.92,W,1
8/3/2016,9:40:54,16.284,N,83.928,W,1
8/3/2016,9:42:54,16.285,N,83.936,W,1
8/3/2016,9:44:53,16.286,N,83.944,W,1
8/3/2016,9:46:53,16.286,N,83.951,W,1
8/3/2016,9:48:53,16.287,N,83.959,W,1
8/3/2016,9:50:53,16.288,N,83.967,W,1
8/3/2016,9:52:54,16.289,N,83.975,W,1
8/3/2016,9:54:54,16.289,N,83.983,W,1
8/3/2016,9:56:54,16.29,N,83.99,W,1
8/3/2016,9:58:53,16.291,N,83.998,W,1
8/3/2016,10:00:53,16.291,N,84.006,W,1
8/3/2016,10:02:53,16.292,N,84.014,W,1
8/3/2016,10:04:53,16.293,N,84.022,W,1
8/3/2016,10:05:32,16.293,N,84.024,W,1
8/3/2016,10:07:32,16.294,N,84.031,W,1
8/3/2016,10:09:32,16.295,N,84.037,W,1
8/3/2016,10:11:32,16.296,N,84.043,W,1
8/3/2016,10:13:31,16.297,N,84.049,W,1
8/3/2016,10:15:31,16.298,N,84.055,W,1
8/3/2016,10:17:31,16.299,N,84.061,W,1
8/3/2016,10:19:31,16.3,N,84.067,W,1
8/3/2016,10:21:32,16.301,N,84.073,W,1
8/3/2016,10:23:32,16.302,N,84.078,W,1
8/3/2016,10:25:32,16.303,N,84.083,W,1
8/3/2016,10:27:32,16.304,N,84.088,W,1
8/3/2016,10:29:31,16.305,N,84.093,W,1
8/3/2016,10:31:31,16.307,N,84.098,W,1
8/3/2016,10:33:31,16.308,N,84.103,W,1
8/3/2016,10:35:32,16.309,N,84.107,W,1
8/3/2016,10:37:32,16.31,N,84.112,W,1
8/3/2016,10:39:32,16.312,N,84.116,W,1
8/3/2016,10:41:32,16.313,N,84.12,W,1
8/3/2016,10:43:31,16.314,N,84.124,W,1
8/3/2016,10:45:31,16.316,N,84.127,W,1
8/3/2016,10:47:31,16.317,N,84.131,W,1
8/3/2016,10:49:31,16.319,N,84.134,W,1
8/3/2016,10:51:32,16.32,N,84.137,W,1
8/3/2016,10:53:32,16.322,N,84.14,W,1
8/3/2016,10:55:32,16.323,N,84.143,W,1
8/3/2016,10:57:32,16.325,N,84.145,W,1
8/3/2016,10:58:51,16.326,N,84.147,W,1
8/3/2016,11:00:52,16.328,N,84.152,W,1
8/3/2016,11:02:52,16.329,N,84.156,W,1
8/3/2016,11:04:52,16.331,N,84.161,W,1
8/3/2016,11:06:52,16.332,N,84.165,W,1
8/3/2016,11:08:51,16.334,N,84.17,W,1
8/3/2016,11:10:51,16.336,N,84.175,W,1
8/3/2016,11:12:51,16.338,N,84.179,W,1
8/3/2016,11:14:51,16.339,N,84.184,W,1
8/3/2016,11:16:52,16.341,N,84.188,W,1
8/3/2016,11:18:52,16.343,N,84.193,W,1
8/3/2016,11:20:52,16.345,N,84.197,W,1
8/3/2016,11:22:52,16.347,N,84.202,W,1
8/3/2016,11:24:51,16.349,N,84.207,W,1
8/3/2016,11:26:51,16.351,N,84.211,W,1
8/3/2016,11:28:51,16.353,N,84.216,W,1
8/3/2016,11:30:52,16.355,N,84.22,W,1
8/3/2016,11:32:52,16.358,N,84.225,W,1
8/3/2016,11:34:52,16.36,N,84.229,W,1
8/3/2016,11:36:52,16.362,N,84.234,W,1
8/3/2016,11:38:51,16.365,N,84.238,W,1
8/3/2016,11:40:51,16.367,N,84.243,W,1
8/3/2016,11:42:51,16.37,N,84.248,W,1
8/3/2016,11:44:51,16.372,N,84.252,W,1
8/3/2016,11:46:52,16.375,N,84.257,W,1
8/3/2016,11:48:52,16.377,N,84.261,W,1
8/3/2016,11:50:52,16.38,N,84.266,W,1
8/3/2016,11:52:52,16.383,N,84.27,W,1
8/3/2016,11:54:51,16.386,N,84.275,W,1
8/3/2016,11:56:51,16.389,N,84.279,W,1
8/3/2016,11:58:51,16.392,N,84.284,W,1
8/3/2016,12:00:52,16.395,N,84.288,W,1
8/3/2016,12:02:52,16.398,N,84.293,W,1
8/3/2016,12:04:52,16.401,N,84.297,W,1
8/3/2016,12:06:52,16.405,N,84.302,W,1
8/3/2016,12:08:51,16.408,N,84.307,W,1
8/3/2016,12:10:51,16.411,N,84.311,W,1
8/3/2016,12:12:51,16.415,N,84.316,W,1
8/3/2016,12:14:51,16.418,N,84.32,W,1
8/3/2016,12:16:52,16.422,N,84.325,W,1
8/3/2016,12:18:52,16.425,N,84.329,W,1
8/3/2016,12:20:52,16.429,N,84.334,W,1
8/3/2016,12:22:52,16.432,N,84.339,W,1
8/3/2016,12:24:51,16.436,N,84.344,W,1
8/3/2016,12:26:51,16.44,N,84.348,W,1
8/3/2016,12:28:51,16.444,N,84.353,W,1
8/3/2016,12:30:52,16.447,N,84.358,W,1
8/3/2016,12:32:52,16.451,N,84.363,W,1
8/3/2016,12:34:52,16.455,N,84.368,W,1
8/3/2016,12:36:52,16.459,N,84.372,W,1
8/3/2016,12:38:51,16.463,N,84.377,W,1
8/3/2016,12:40:51,16.467,N,84.382,W,1
8/3/2016,12:42:51,16.471,N,84.387,W,1
8/3/2016,12:44:51,16.475,N,84.393,W,1
8/3/2016,12:46:52,16.479,N,84.398,W,1
8/3/2016,12:48:52,16.484,N,84.403,W,1
8/3/2016,12:50:52,16.488,N,84.408,W,1
8/3/2016,12:52:52,16.492,N,84.413,W,1
8/3/2016,12:54:51,16.496,N,84.419,W,1
8/3/2016,12:56:51,16.5,N,84.424,W,1
8/3/2016,12:58:51,16.505,N,84.43,W,1
8/3/2016,13:00:52,16.509,N,84.435,W,1
8/3/2016,13:02:52,16.513,N,84.441,W,1
8/3/2016,13:04:52,16.518,N,84.446,W,1
8/3/2016,13:06:52,16.522,N,84.452,W,1
8/3/2016,13:08:51,16.526,N,84.458,W,1
8/3/2016,13:10:51,16.531,N,84.464,W,1
8/3/2016,13:12:51,16.535,N,84.47,W,1
8/3/2016,13:14:51,16.54,N,84.476,W,1
8/3/2016,13:16:52,16.544,N,84.482,W,1
8/3/2016,13:18:52,16.548,N,84.488,W,1
8/3/2016,13:20:52,16.553,N,84.494,W,1
8/3/2016,13:22:52,16.557,N,84.501,W,1
8/3/2016,13:24:51,16.562,N,84.507,W,1
8/3/2016,13:26:51,16.566,N,84.514,W,1
8/3/2016,13:28:51,16.571,N,84.52,W,1
8/3/2016,13:30:52,16.575,N,84.527,W,1
8/3/2016,13:32:52,16.579,N,84.534,W,1
8/3/2016,13:34:52,16.584,N,84.541,W,1
8/3/2016,13:36:52,16.588,N,84.548,W,1
8/3/2016,13:38:51,16.593,N,84.555,W,1
8/3/2016,13:40:51,16.597,N,84.562,W,1
8/3/2016,13:42:51,16.601,N,84.569,W,1
8/3/2016,13:44:51,16.606,N,84.577,W,1
8/3/2016,13:46:52,16.61,N,84.584,W,1
8/3/2016,13:48:52,16.615,N,84.592,W,1
8/3/2016,13:50:52,16.619,N,84.6,W,1
8/3/2016,13:52:52,16.623,N,84.608,W,1
8/3/2016,13:54:51,16.628,N,84.616,W,1
8/3/2016,13:56:51,16.632,N,84.624,W,1
8/3/2016,13:58:51,16.636,N,84.632,W,1
8/3/2016,14:00:52,16.641,N,84.64,W,1
8/3/2016,14:02:47,16.645,N,84.648,W,1
8/3/2016,14:04:48,16.65,N,84.658,W,1
8/3/2016,14:06:48,16.655,N,84.668,W,1
8/3/2016,14:08:48,16.66,N,84.679,W,1
8/3/2016,14:10:48,16.664,N,84.689,W,1
8/3/2016,14:12:47,16.669,N,84.699,W,1
8/3/2016,14:14:47,16.674,N,84.71,W,1
8/3/2016,14:16:47,16.679,N,84.72,W,1
8/3/2016,14:18:47,16.683,N,84.73,W,1
8/3/2016,14:20:48,16.688,N,84.741,W,1
8/3/2016,14:22:48,16.693,N,84.751,W,1
8/3/2016,14:24:48,16.698,N,84.761,W,1
8/3/2016,14:26:48,16.702,N,84.771,W,1
8/3/2016,14:28:47,16.707,N,84.782,W,1
8/3/2016,14:30:47,16.712,N,84.792,W,1
8/3/2016,14:32:47,16.716,N,84.802,W,1
8/3/2016,14:34:48,16.721,N,84.812,W,1
8/3/2016,14:36:48,16.725,N,84.822,W,1
8/3/2016,14:38:48,16.73,N,84.832,W,1
8/3/2016,14:40:48,16.734,N,84.842,W,1
8/3/2016,14:42:47,16.739,N,84.852,W,1
8/3/2016,14:44:47,16.743,N,84.862,W,1
8/3/2016,14:46:47,16.747,N,84.872,W,1
8/3/2016,14:48:47,16.752,N,84.881,W,1
8/3/2016,14:50:48,16.756,N,84.891,W,1
8/3/2016,14:52:48,16.76,N,84.901,W,1
8/3/2016,14:54:48,16.764,N,84.91,W,1
8/3/2016,14:56:48,16.768,N,84.92,W,1
8/3/2016,14:58:47,16.772,N,84.929,W,1
8/3/2016,15:00:47,16.776,N,84.938,W,1
8/3/2016,15:02:47,16.78,N,84.948,W,1
8/3/2016,15:04:48,16.784,N,84.957,W,1
8/3/2016,15:06:48,16.788,N,84.966,W,1
8/3/2016,15:08:48,16.792,N,84.975,W,1
8/3/2016,15:10:48,16.795,N,84.983,W,1
8/3/2016,15:12:47,16.799,N,84.992,W,1
8/3/2016,15:14:47,16.803,N,85.001,W,1
8/3/2016,15:16:47,16.806,N,85.009,W,1
8/3/2016,15:18:47,16.81,N,85.018,W,1
8/3/2016,15:20:48,16.813,N,85.027,W,1
8/3/2016,15:22:48,16.817,N,85.035,W,1
8/3/2016,15:24:48,16.82,N,85.043,W,1
8/3/2016,15:26:48,16.824,N,85.052,W,1
8/3/2016,15:28:47,16.827,N,85.06,W,1
8/3/2016,15:29:20,16.828,N,85.062,W,1
8/3/2016,15:31:20,16.832,N,85.071,W,1
8/3/2016,15:33:20,16.835,N,85.079,W,1
8/3/2016,15:35:21,16.839,N,85.088,W,1
8/3/2016,15:37:21,16.843,N,85.096,W,1
8/3/2016,15:39:21,16.846,N,85.105,W,1
8/3/2016,15:41:21,16.85,N,85.113,W,1
8/3/2016,15:43:20,16.853,N,85.122,W,1
8/3/2016,15:45:20,16.856,N,85.13,W,1
8/3/2016,15:47:20,16.86,N,85.138,W,1
8/3/2016,15:49:20,16.863,N,85.146,W,1
8/3/2016,15:51:21,16.866,N,85.154,W,1
8/3/2016,15:53:21,16.87,N,85.162,W,1
8/3/2016,15:55:21,16.873,N,85.17,W,1
8/3/2016,15:57:21,16.876,N,85.178,W,1
8/3/2016,15:59:20,16.879,N,85.186,W,1
8/3/2016,16:01:20,16.882,N,85.194,W,1
