Track,for,Isaac,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/22/2012,12:51:10,15.92,N,58.82,W
8/22/2012,12:53:11,15.923,N,58.83,W
8/22/2012,12:55:11,15.925,N,58.84,W
8/22/2012,12:57:11,15.928,N,58.85,W
8/22/2012,12:59:11,15.93,N,58.859,W
8/22/2012,13:01:10,15.933,N,58.869,W
8/22/2012,13:03:10,15.935,N,58.879,W
8/22/2012,13:05:10,15.937,N,58.888,W
8/22/2012,13:07:10,15.94,N,58.898,W
8/22/2012,13:09:11,15.942,N,58.907,W
8/22/2012,13:11:11,15.944,N,58.917,W
8/22/2012,13:13:11,15.947,N,58.926,W
8/22/2012,13:15:11,15.949,N,58.936,W
8/22/2012,13:17:10,15.951,N,58.945,W
8/22/2012,13:19:10,15.953,N,58.955,W
8/22/2012,13:21:10,15.956,N,58.964,W
8/22/2012,13:23:11,15.958,N,58.973,W
8/22/2012,13:25:11,15.96,N,58.983,W
8/22/2012,13:27:11,15.962,N,58.992,W
8/22/2012,13:29:11,15.964,N,59.001,W
8/22/2012,13:31:10,15.967,N,59.011,W
8/22/2012,13:33:10,15.969,N,59.02,W
8/22/2012,13:35:10,15.971,N,59.029,W
8/22/2012,13:37:10,15.973,N,59.038,W
8/22/2012,13:39:11,15.975,N,59.047,W
8/22/2012,13:41:11,15.977,N,59.057,W
8/22/2012,13:43:11,15.979,N,59.066,W
8/22/2012,13:45:11,15.981,N,59.075,W
8/22/2012,13:47:10,15.983,N,59.084,W
8/22/2012,13:49:10,15.985,N,59.093,W
8/22/2012,13:51:10,15.987,N,59.102,W
8/22/2012,13:53:11,15.989,N,59.111,W
8/22/2012,13:55:11,15.991,N,59.12,W
8/22/2012,13:57:11,15.992,N,59.129,W
8/22/2012,13:59:11,15.994,N,59.138,W
8/22/2012,14:01:10,15.996,N,59.147,W
8/22/2012,14:03:10,15.998,N,59.156,W
8/22/2012,14:05:10,16,N,59.165,W
8/22/2012,14:07:10,16.001,N,59.174,W
8/22/2012,14:09:11,16.003,N,59.183,W
8/22/2012,14:11:11,16.005,N,59.191,W
8/22/2012,14:13:11,16.006,N,59.2,W
8/22/2012,14:15:11,16.008,N,59.209,W
8/22/2012,14:17:10,16.01,N,59.218,W
8/22/2012,14:19:10,16.011,N,59.227,W
8/22/2012,14:21:10,16.013,N,59.236,W
8/22/2012,14:23:11,16.014,N,59.244,W
8/22/2012,14:25:11,16.016,N,59.253,W
8/22/2012,14:27:11,16.017,N,59.262,W
8/22/2012,14:29:11,16.019,N,59.271,W
8/22/2012,14:31:10,16.02,N,59.28,W
8/22/2012,14:33:10,16.022,N,59.288,W
8/22/2012,14:35:10,16.023,N,59.297,W
8/22/2012,14:37:10,16.024,N,59.306,W
8/22/2012,14:39:11,16.026,N,59.315,W
8/22/2012,14:41:11,16.027,N,59.323,W
8/22/2012,14:43:11,16.028,N,59.332,W
8/22/2012,14:45:11,16.029,N,59.341,W
8/22/2012,14:47:10,16.031,N,59.35,W
8/22/2012,14:49:10,16.032,N,59.358,W
8/22/2012,14:51:10,16.033,N,59.367,W
8/22/2012,14:53:11,16.034,N,59.376,W
8/22/2012,14:55:11,16.035,N,59.384,W
8/22/2012,14:57:11,16.036,N,59.393,W
8/22/2012,14:59:11,16.037,N,59.402,W
8/22/2012,15:01:10,16.038,N,59.411,W
8/22/2012,15:03:10,16.039,N,59.419,W
8/22/2012,15:05:10,16.04,N,59.428,W
8/22/2012,15:07:10,16.041,N,59.437,W
8/22/2012,15:09:11,16.041,N,59.445,W
8/22/2012,15:11:11,16.042,N,59.454,W
8/22/2012,15:13:11,16.043,N,59.463,W
8/22/2012,15:15:11,16.044,N,59.472,W
8/22/2012,15:17:10,16.044,N,59.48,W
8/22/2012,15:19:10,16.045,N,59.489,W
8/22/2012,15:21:10,16.046,N,59.498,W
8/22/2012,15:23:11,16.046,N,59.507,W
8/22/2012,15:25:11,16.047,N,59.516,W
8/22/2012,15:27:11,16.047,N,59.524,W
8/22/2012,15:29:11,16.048,N,59.533,W
8/22/2012,15:31:10,16.048,N,59.542,W
8/22/2012,15:33:10,16.049,N,59.551,W
8/22/2012,15:35:10,16.049,N,59.56,W
8/22/2012,15:37:10,16.049,N,59.568,W
8/22/2012,15:39:11,16.049,N,59.577,W
8/22/2012,15:41:11,16.05,N,59.586,W
8/22/2012,15:43:11,16.05,N,59.595,W
8/22/2012,15:45:11,16.05,N,59.604,W
8/22/2012,15:47:10,16.05,N,59.613,W
8/22/2012,15:49:10,16.05,N,59.622,W
8/22/2012,15:51:10,16.05,N,59.631,W
8/22/2012,15:53:11,16.05,N,59.64,W
8/22/2012,15:55:11,16.05,N,59.649,W
8/22/2012,15:57:11,16.05,N,59.658,W
8/22/2012,15:59:11,16.05,N,59.667,W
8/22/2012,16:01:10,16.05,N,59.676,W
8/22/2012,16:03:10,16.05,N,59.685,W
8/22/2012,16:05:10,16.049,N,59.694,W
8/22/2012,16:07:10,16.049,N,59.703,W
8/22/2012,16:09:11,16.049,N,59.712,W
8/22/2012,16:11:11,16.048,N,59.721,W
8/22/2012,16:13:11,16.048,N,59.73,W
8/22/2012,16:15:11,16.047,N,59.739,W
8/22/2012,16:17:10,16.047,N,59.748,W
8/22/2012,16:19:10,16.046,N,59.758,W
8/22/2012,16:21:10,16.046,N,59.767,W
8/22/2012,16:23:11,16.045,N,59.776,W
8/22/2012,16:25:11,16.044,N,59.785,W
8/22/2012,16:27:11,16.044,N,59.795,W
8/22/2012,16:29:11,16.043,N,59.804,W
8/22/2012,16:31:10,16.042,N,59.813,W
8/22/2012,16:33:10,16.041,N,59.823,W
8/22/2012,16:35:10,16.04,N,59.832,W
8/22/2012,16:37:10,16.039,N,59.842,W
8/22/2012,16:39:11,16.038,N,59.851,W
8/22/2012,16:41:11,16.037,N,59.86,W
8/22/2012,16:43:11,16.036,N,59.87,W
8/22/2012,16:45:11,16.035,N,59.879,W
8/22/2012,16:47:10,16.034,N,59.889,W
8/22/2012,16:49:10,16.033,N,59.898,W
8/22/2012,16:51:10,16.032,N,59.908,W
8/22/2012,16:53:11,16.03,N,59.918,W
8/22/2012,16:55:11,16.029,N,59.927,W
8/22/2012,16:57:11,16.028,N,59.937,W
8/22/2012,16:59:11,16.026,N,59.946,W
8/22/2012,17:01:10,16.025,N,59.956,W
8/22/2012,17:03:10,16.023,N,59.966,W
8/22/2012,17:05:10,16.022,N,59.975,W
8/22/2012,17:07:10,16.02,N,59.985,W
8/22/2012,17:09:11,16.019,N,59.995,W
8/22/2012,17:11:11,16.017,N,60.005,W
8/22/2012,17:13:11,16.016,N,60.014,W
8/22/2012,17:15:11,16.014,N,60.024,W
8/22/2012,17:17:10,16.012,N,60.034,W
8/22/2012,17:19:10,16.011,N,60.044,W
8/22/2012,17:21:10,16.009,N,60.054,W
8/22/2012,17:23:11,16.007,N,60.063,W
8/22/2012,17:25:11,16.005,N,60.073,W
8/22/2012,17:27:11,16.003,N,60.083,W
8/22/2012,17:29:11,16.002,N,60.093,W
8/22/2012,17:31:10,16,N,60.103,W
8/22/2012,17:33:10,15.998,N,60.113,W
8/22/2012,17:35:10,15.996,N,60.123,W
8/22/2012,17:37:10,15.994,N,60.133,W
8/22/2012,17:39:11,15.992,N,60.143,W
8/22/2012,17:41:11,15.99,N,60.153,W
8/22/2012,17:43:11,15.988,N,60.163,W
8/22/2012,17:45:11,15.985,N,60.173,W
8/22/2012,17:47:10,15.983,N,60.183,W
8/22/2012,17:49:10,15.981,N,60.193,W
8/22/2012,17:51:10,15.979,N,60.203,W
8/22/2012,17:53:11,15.977,N,60.213,W
8/22/2012,17:55:11,15.975,N,60.223,W
8/22/2012,17:57:11,15.972,N,60.233,W
8/22/2012,17:59:11,15.97,N,60.243,W
8/22/2012,18:01:10,15.968,N,60.253,W
8/22/2012,18:03:10,15.965,N,60.264,W
8/22/2012,18:05:10,15.963,N,60.274,W
8/22/2012,18:05:15,15.963,N,60.274,W
8/22/2012,18:07:15,15.96,N,60.283,W
8/22/2012,18:09:15,15.956,N,60.292,W
8/22/2012,18:11:15,15.953,N,60.301,W
8/22/2012,18:13:14,15.949,N,60.31,W
8/22/2012,18:15:14,15.946,N,60.319,W
8/22/2012,18:17:14,15.943,N,60.328,W
8/22/2012,18:19:15,15.939,N,60.337,W
8/22/2012,18:21:15,15.936,N,60.347,W
8/22/2012,18:23:15,15.933,N,60.356,W
8/22/2012,18:25:15,15.93,N,60.365,W
8/22/2012,18:27:14,15.926,N,60.375,W
8/22/2012,18:29:14,15.923,N,60.384,W
8/22/2012,18:31:14,15.92,N,60.394,W
8/22/2012,18:33:14,15.917,N,60.404,W
8/22/2012,18:35:15,15.914,N,60.414,W
8/22/2012,18:37:15,15.911,N,60.423,W
8/22/2012,18:39:15,15.908,N,60.433,W
8/22/2012,18:41:15,15.905,N,60.443,W
8/22/2012,18:43:14,15.902,N,60.453,W
8/22/2012,18:45:14,15.899,N,60.463,W
8/22/2012,18:47:14,15.896,N,60.473,W
8/22/2012,18:49:15,15.893,N,60.483,W
8/22/2012,18:51:15,15.891,N,60.494,W
8/22/2012,18:53:15,15.888,N,60.504,W
8/22/2012,18:55:15,15.885,N,60.514,W
8/22/2012,18:57:14,15.882,N,60.525,W
8/22/2012,18:59:14,15.88,N,60.535,W
8/22/2012,19:01:14,15.877,N,60.546,W
8/22/2012,19:03:14,15.874,N,60.556,W
8/22/2012,19:05:15,15.872,N,60.567,W
8/22/2012,19:07:15,15.869,N,60.577,W
8/22/2012,19:09:15,15.866,N,60.588,W
8/22/2012,19:11:15,15.864,N,60.599,W
8/22/2012,19:13:14,15.861,N,60.61,W
8/22/2012,19:15:14,15.859,N,60.62,W
8/22/2012,19:17:14,15.856,N,60.631,W
8/22/2012,19:19:15,15.854,N,60.642,W
8/22/2012,19:21:15,15.851,N,60.653,W
8/22/2012,19:23:15,15.849,N,60.664,W
8/22/2012,19:25:15,15.847,N,60.675,W
8/22/2012,19:27:14,15.844,N,60.686,W
8/22/2012,19:29:14,15.842,N,60.698,W
8/22/2012,19:31:14,15.839,N,60.709,W
8/22/2012,19:33:14,15.837,N,60.72,W
8/22/2012,19:35:15,15.835,N,60.731,W
8/22/2012,19:37:15,15.832,N,60.743,W
8/22/2012,19:39:15,15.83,N,60.754,W
8/22/2012,19:41:15,15.828,N,60.765,W
8/22/2012,19:43:14,15.826,N,60.777,W
8/22/2012,19:45:14,15.824,N,60.788,W
8/22/2012,19:47:14,15.821,N,60.8,W
8/22/2012,19:49:15,15.819,N,60.811,W
8/22/2012,19:51:15,15.817,N,60.823,W
8/22/2012,19:53:15,15.815,N,60.835,W
8/22/2012,19:55:15,15.812,N,60.847,W
8/22/2012,19:57:14,15.81,N,60.859,W
8/22/2012,19:59:14,15.807,N,60.871,W
8/22/2012,20:01:14,15.805,N,60.883,W
8/22/2012,20:03:14,15.803,N,60.895,W
8/22/2012,20:05:15,15.801,N,60.907,W
8/22/2012,20:07:15,15.798,N,60.919,W
8/22/2012,20:09:15,15.796,N,60.931,W
8/22/2012,20:11:15,15.794,N,60.943,W
8/22/2012,20:13:14,15.792,N,60.956,W
8/22/2012,20:15:14,15.789,N,60.968,W
8/22/2012,20:17:14,15.787,N,60.98,W
8/22/2012,20:19:15,15.785,N,60.993,W
8/22/2012,20:21:15,15.783,N,61.005,W
8/22/2012,20:23:15,15.781,N,61.018,W
8/22/2012,20:25:15,15.779,N,61.03,W
8/22/2012,20:27:14,15.777,N,61.043,W
8/22/2012,20:29:14,15.775,N,61.055,W
8/22/2012,20:31:14,15.773,N,61.068,W
8/22/2012,20:33:14,15.771,N,61.08,W
8/22/2012,20:35:15,15.769,N,61.093,W
8/22/2012,20:37:15,15.767,N,61.105,W
8/22/2012,20:39:15,15.765,N,61.118,W
8/22/2012,20:41:15,15.763,N,61.13,W
8/22/2012,20:43:14,15.761,N,61.143,W
8/22/2012,20:45:14,15.759,N,61.155,W
8/22/2012,20:47:14,15.757,N,61.168,W
8/22/2012,20:49:15,15.755,N,61.18,W
8/22/2012,20:51:15,15.754,N,61.193,W
8/22/2012,20:53:15,15.752,N,61.205,W
8/22/2012,20:55:15,15.75,N,61.218,W
8/22/2012,20:57:14,15.748,N,61.23,W
8/22/2012,20:59:14,15.747,N,61.243,W
8/22/2012,21:01:14,15.745,N,61.255,W
8/22/2012,21:03:14,15.743,N,61.267,W
8/22/2012,21:05:15,15.742,N,61.28,W
8/22/2012,21:07:15,15.74,N,61.292,W
8/22/2012,21:09:15,15.739,N,61.304,W
8/22/2012,21:11:15,15.737,N,61.316,W
8/22/2012,21:13:14,15.736,N,61.328,W
8/22/2012,21:15:14,15.734,N,61.34,W
8/22/2012,21:17:14,15.733,N,61.352,W
8/22/2012,21:19:15,15.731,N,61.364,W
8/22/2012,21:21:15,15.73,N,61.376,W
8/22/2012,21:23:15,15.728,N,61.388,W
8/22/2012,21:25:15,15.727,N,61.4,W
8/22/2012,21:27:14,15.726,N,61.412,W
8/22/2012,21:29:14,15.724,N,61.423,W
8/22/2012,21:31:14,15.723,N,61.435,W
8/22/2012,21:33:14,15.722,N,61.446,W
8/22/2012,21:34:35,15.721,N,61.454,W
8/22/2012,21:36:34,15.72,N,61.465,W
8/22/2012,21:38:34,15.719,N,61.475,W
8/22/2012,21:40:34,15.718,N,61.486,W
8/22/2012,21:42:34,15.718,N,61.496,W
8/22/2012,21:44:35,15.717,N,61.507,W
8/22/2012,21:46:35,15.716,N,61.517,W
8/22/2012,21:48:35,15.715,N,61.528,W
8/22/2012,21:50:35,15.714,N,61.538,W
8/22/2012,21:52:34,15.713,N,61.549,W
8/22/2012,21:54:34,15.712,N,61.559,W
8/22/2012,21:56:34,15.712,N,61.57,W
8/22/2012,21:58:34,15.711,N,61.58,W
8/22/2012,22:00:35,15.71,N,61.591,W
8/22/2012,22:02:35,15.709,N,61.601,W
8/22/2012,22:04:35,15.708,N,61.612,W
8/22/2012,22:06:34,15.707,N,61.622,W
8/22/2012,22:08:34,15.706,N,61.633,W
8/22/2012,22:10:34,15.706,N,61.644,W
8/22/2012,22:12:34,15.705,N,61.654,W
8/22/2012,22:14:35,15.704,N,61.665,W
8/22/2012,22:16:35,15.703,N,61.675,W
8/22/2012,22:18:35,15.702,N,61.686,W
8/22/2012,22:20:35,15.701,N,61.696,W
8/22/2012,22:22:34,15.7,N,61.707,W
8/22/2012,22:24:34,15.7,N,61.717,W
8/22/2012,22:26:34,15.699,N,61.728,W
8/22/2012,22:28:34,15.698,N,61.738,W
8/22/2012,22:30:35,15.697,N,61.749,W
8/22/2012,22:32:35,15.696,N,61.759,W
8/22/2012,22:34:35,15.695,N,61.77,W
8/22/2012,22:36:34,15.694,N,61.78,W
8/22/2012,22:38:34,15.694,N,61.791,W
8/22/2012,22:40:34,15.693,N,61.801,W
8/22/2012,22:42:34,15.692,N,61.812,W
8/22/2012,22:44:35,15.691,N,61.822,W
8/22/2012,22:46:35,15.69,N,61.833,W
8/22/2012,22:48:35,15.689,N,61.844,W
8/22/2012,22:50:35,15.688,N,61.854,W
8/22/2012,22:52:34,15.687,N,61.865,W
8/22/2012,22:54:34,15.687,N,61.875,W
8/22/2012,22:56:34,15.686,N,61.886,W
8/22/2012,22:58:34,15.685,N,61.896,W
8/22/2012,23:00:35,15.684,N,61.907,W
8/22/2012,23:02:35,15.683,N,61.917,W
8/22/2012,23:04:35,15.682,N,61.928,W
8/22/2012,23:05:22,15.682,N,61.932,W
8/22/2012,23:07:22,15.688,N,61.928,W
8/22/2012,23:09:22,15.694,N,61.924,W
8/22/2012,23:11:23,15.7,N,61.919,W
8/22/2012,23:12:29,15.703,N,61.916,W
8/22/2012,23:14:29,15.701,N,61.922,W
8/22/2012,23:16:29,15.699,N,61.928,W
8/22/2012,23:18:29,15.697,N,61.934,W
8/22/2012,23:20:28,15.695,N,61.939,W
8/22/2012,23:22:28,15.693,N,61.945,W
8/22/2012,23:24:28,15.691,N,61.951,W
8/22/2012,23:26:28,15.689,N,61.957,W
8/22/2012,23:28:29,15.687,N,61.963,W
8/22/2012,23:30:29,15.685,N,61.969,W
8/22/2012,23:32:29,15.683,N,61.974,W
8/22/2012,23:34:29,15.681,N,61.98,W
8/22/2012,23:36:28,15.679,N,61.986,W
8/22/2012,23:38:28,15.677,N,61.992,W
8/22/2012,23:40:28,15.675,N,61.998,W
8/22/2012,23:42:29,15.673,N,62.004,W
8/22/2012,23:44:29,15.671,N,62.01,W
8/22/2012,23:46:29,15.669,N,62.015,W
8/22/2012,23:48:29,15.667,N,62.021,W
8/22/2012,23:50:28,15.665,N,62.027,W
8/22/2012,23:52:28,15.663,N,62.033,W
8/22/2012,23:54:28,15.661,N,62.039,W
8/22/2012,23:56:28,15.659,N,62.045,W
8/22/2012,23:58:29,15.657,N,62.05,W
8/23/2012,0:00:29,15.655,N,62.056,W
8/23/2012,0:02:29,15.653,N,62.062,W
8/23/2012,0:04:29,15.651,N,62.068,W
8/23/2012,0:06:28,15.649,N,62.074,W
8/23/2012,0:08:28,15.647,N,62.08,W
8/23/2012,0:10:28,15.645,N,62.086,W
8/23/2012,0:12:29,15.643,N,62.091,W
8/23/2012,0:14:29,15.641,N,62.097,W
8/23/2012,0:16:29,15.639,N,62.103,W
8/23/2012,0:18:29,15.637,N,62.109,W
8/23/2012,0:20:28,15.635,N,62.115,W
8/23/2012,0:22:28,15.633,N,62.121,W
8/23/2012,0:24:28,15.631,N,62.126,W
8/23/2012,0:26:28,15.629,N,62.132,W
8/23/2012,0:28:29,15.627,N,62.138,W
8/23/2012,0:30:29,15.625,N,62.144,W
8/23/2012,0:32:29,15.623,N,62.15,W
8/23/2012,0:34:29,15.621,N,62.156,W
8/23/2012,0:36:28,15.619,N,62.162,W
8/23/2012,0:38:28,15.617,N,62.167,W
8/23/2012,0:40:28,15.615,N,62.173,W
8/23/2012,0:42:29,15.613,N,62.179,W
8/23/2012,0:44:29,15.611,N,62.185,W
8/23/2012,0:46:29,15.609,N,62.191,W
8/23/2012,0:48:29,15.607,N,62.197,W
8/23/2012,0:50:28,15.605,N,62.202,W
8/23/2012,0:52:28,15.603,N,62.208,W
8/23/2012,0:54:28,15.601,N,62.214,W
8/23/2012,0:56:28,15.599,N,62.22,W
8/23/2012,0:58:29,15.597,N,62.226,W
8/23/2012,1:00:29,15.595,N,62.232,W
8/23/2012,1:02:29,15.593,N,62.238,W
8/23/2012,1:04:29,15.591,N,62.243,W
8/23/2012,1:06:28,15.589,N,62.249,W
8/23/2012,1:08:28,15.587,N,62.255,W
8/23/2012,1:10:28,15.585,N,62.261,W
8/23/2012,1:12:29,15.583,N,62.267,W
8/23/2012,1:14:29,15.58,N,62.273,W
8/23/2012,1:16:29,15.578,N,62.278,W
8/23/2012,1:18:29,15.576,N,62.284,W
8/23/2012,1:20:28,15.574,N,62.29,W
8/23/2012,1:22:28,15.572,N,62.296,W
8/23/2012,1:24:28,15.57,N,62.302,W
8/23/2012,1:26:28,15.568,N,62.308,W
8/23/2012,1:26:56,15.568,N,62.309,W
8/23/2012,1:28:56,15.564,N,62.315,W
8/23/2012,1:30:56,15.559,N,62.321,W
8/23/2012,1:32:56,15.555,N,62.327,W
8/23/2012,1:34:55,15.55,N,62.333,W
8/23/2012,1:36:55,15.546,N,62.339,W
8/23/2012,1:38:55,15.541,N,62.346,W
8/23/2012,1:40:55,15.536,N,62.352,W
8/23/2012,1:42:56,15.531,N,62.358,W
8/23/2012,1:44:56,15.526,N,62.364,W
8/23/2012,1:46:56,15.521,N,62.37,W
8/23/2012,1:48:56,15.515,N,62.376,W
8/23/2012,1:50:55,15.51,N,62.382,W
8/23/2012,1:52:55,15.504,N,62.389,W
8/23/2012,1:54:55,15.499,N,62.395,W
8/23/2012,1:56:56,15.493,N,62.401,W
8/23/2012,1:58:56,15.487,N,62.407,W
8/23/2012,2:00:56,15.481,N,62.414,W
8/23/2012,2:02:56,15.475,N,62.42,W
8/23/2012,2:04:55,15.468,N,62.426,W
8/23/2012,2:06:55,15.462,N,62.432,W
8/23/2012,2:08:55,15.455,N,62.439,W
8/23/2012,2:10:55,15.449,N,62.445,W
8/23/2012,2:12:56,15.442,N,62.451,W
8/23/2012,2:14:56,15.435,N,62.458,W
8/23/2012,2:16:56,15.428,N,62.464,W
8/23/2012,2:18:56,15.421,N,62.47,W
8/23/2012,2:20:55,15.414,N,62.477,W
8/23/2012,2:22:55,15.406,N,62.483,W
8/23/2012,2:24:55,15.399,N,62.489,W
8/23/2012,2:26:56,15.392,N,62.496,W
8/23/2012,2:28:56,15.384,N,62.502,W
8/23/2012,2:30:56,15.376,N,62.509,W
8/23/2012,2:32:56,15.368,N,62.515,W
8/23/2012,2:34:55,15.361,N,62.522,W
8/23/2012,2:36:55,15.353,N,62.528,W
8/23/2012,2:38:55,15.345,N,62.535,W
8/23/2012,2:40:55,15.336,N,62.542,W
8/23/2012,2:42:56,15.328,N,62.548,W
8/23/2012,2:44:56,15.32,N,62.555,W
8/23/2012,2:46:56,15.312,N,62.561,W
8/23/2012,2:48:56,15.303,N,62.568,W
8/23/2012,2:50:55,15.295,N,62.575,W
8/23/2012,2:52:55,15.286,N,62.582,W
8/23/2012,2:54:55,15.278,N,62.588,W
8/23/2012,2:56:56,15.269,N,62.595,W
8/23/2012,2:58:56,15.261,N,62.602,W
8/23/2012,3:00:56,15.252,N,62.609,W
8/23/2012,3:02:56,15.243,N,62.616,W
8/23/2012,3:04:55,15.235,N,62.623,W
8/23/2012,3:06:55,15.226,N,62.63,W
8/23/2012,3:08:55,15.217,N,62.637,W
8/23/2012,3:10:55,15.208,N,62.644,W
8/23/2012,3:12:56,15.2,N,62.651,W
8/23/2012,3:14:56,15.191,N,62.658,W
8/23/2012,3:16:56,15.182,N,62.665,W
8/23/2012,3:18:56,15.173,N,62.672,W
8/23/2012,3:20:55,15.164,N,62.68,W
8/23/2012,3:22:55,15.155,N,62.687,W
8/23/2012,3:24:55,15.146,N,62.694,W
8/23/2012,3:26:56,15.137,N,62.702,W
8/23/2012,3:28:56,15.129,N,62.709,W
8/23/2012,3:30:56,15.12,N,62.716,W
8/23/2012,3:32:56,15.111,N,62.724,W
8/23/2012,3:34:55,15.102,N,62.732,W
8/23/2012,3:36:55,15.093,N,62.739,W
8/23/2012,3:38:55,15.084,N,62.747,W
8/23/2012,3:40:55,15.076,N,62.754,W
8/23/2012,3:42:56,15.067,N,62.762,W
8/23/2012,3:44:56,15.058,N,62.77,W
8/23/2012,3:46:56,15.049,N,62.778,W
8/23/2012,3:48:56,15.041,N,62.786,W
8/23/2012,3:50:55,15.032,N,62.793,W
8/23/2012,3:52:55,15.023,N,62.801,W
8/23/2012,3:54:55,15.015,N,62.809,W
8/23/2012,3:56:56,15.006,N,62.817,W
8/23/2012,3:58:56,14.998,N,62.826,W
8/23/2012,4:00:56,14.99,N,62.834,W
8/23/2012,4:02:56,14.981,N,62.842,W
8/23/2012,4:04:55,14.973,N,62.85,W
8/23/2012,4:06:55,14.965,N,62.859,W
8/23/2012,4:08:55,14.957,N,62.867,W
8/23/2012,4:10:55,14.949,N,62.875,W
8/23/2012,4:12:56,14.941,N,62.884,W
8/23/2012,4:14:56,14.933,N,62.893,W
8/23/2012,4:16:56,14.925,N,62.901,W
8/23/2012,4:18:56,14.918,N,62.91,W
8/23/2012,4:20:55,14.91,N,62.919,W
8/23/2012,4:22:55,14.902,N,62.927,W
8/23/2012,4:24:55,14.895,N,62.936,W
8/23/2012,4:26:56,14.888,N,62.945,W
8/23/2012,4:28:56,14.88,N,62.954,W
8/23/2012,4:30:56,14.873,N,62.963,W
8/23/2012,4:32:56,14.866,N,62.973,W
8/23/2012,4:34:55,14.859,N,62.982,W
8/23/2012,4:36:55,14.853,N,62.991,W
8/23/2012,4:38:55,14.846,N,63,W
8/23/2012,4:40:55,14.839,N,63.01,W
8/23/2012,4:42:56,14.833,N,63.019,W
8/23/2012,4:44:56,14.827,N,63.029,W
8/23/2012,4:46:56,14.821,N,63.038,W
8/23/2012,4:48:56,14.815,N,63.048,W
8/23/2012,4:50:55,14.809,N,63.058,W
8/23/2012,4:52:55,14.803,N,63.068,W
8/23/2012,4:54:55,14.797,N,63.078,W
8/23/2012,4:56:56,14.792,N,63.088,W
8/23/2012,4:58:56,14.787,N,63.098,W
8/23/2012,5:00:56,14.781,N,63.108,W
8/23/2012,5:02:56,14.776,N,63.118,W
8/23/2012,5:04:55,14.772,N,63.128,W
8/23/2012,5:06:55,14.767,N,63.139,W
8/23/2012,5:08:55,14.762,N,63.149,W
8/23/2012,5:10:55,14.758,N,63.16,W
8/23/2012,5:12:56,14.754,N,63.17,W
8/23/2012,5:14:56,14.75,N,63.181,W
8/23/2012,5:16:56,14.746,N,63.191,W
8/23/2012,5:18:56,14.742,N,63.202,W
8/23/2012,5:20:55,14.738,N,63.213,W
8/23/2012,5:22:55,14.735,N,63.224,W
8/23/2012,5:24:55,14.731,N,63.235,W
8/23/2012,5:26:56,14.728,N,63.246,W
8/23/2012,5:28:56,14.725,N,63.257,W
8/23/2012,5:30:56,14.722,N,63.268,W
8/23/2012,5:32:56,14.719,N,63.28,W
8/23/2012,5:34:55,14.716,N,63.291,W
8/23/2012,5:36:55,14.713,N,63.302,W
8/23/2012,5:38:55,14.711,N,63.314,W
8/23/2012,5:40:55,14.708,N,63.325,W
8/23/2012,5:42:56,14.706,N,63.337,W
8/23/2012,5:44:56,14.704,N,63.348,W
8/23/2012,5:46:56,14.702,N,63.36,W
8/23/2012,5:48:56,14.7,N,63.371,W
8/23/2012,5:50:55,14.698,N,63.383,W
8/23/2012,5:52:55,14.696,N,63.395,W
8/23/2012,5:54:55,14.695,N,63.407,W
8/23/2012,5:56:56,14.693,N,63.419,W
8/23/2012,5:57:07,14.693,N,63.42,W
8/23/2012,5:59:07,14.69,N,63.438,W
8/23/2012,6:01:08,14.688,N,63.456,W
8/23/2012,6:03:08,14.686,N,63.474,W
8/23/2012,6:05:08,14.683,N,63.492,W
8/23/2012,6:07:07,14.681,N,63.51,W
8/23/2012,6:09:07,14.679,N,63.528,W
8/23/2012,6:11:07,14.677,N,63.546,W
8/23/2012,6:13:07,14.675,N,63.563,W
8/23/2012,6:15:08,14.674,N,63.581,W
8/23/2012,6:17:08,14.672,N,63.598,W
8/23/2012,6:19:08,14.67,N,63.615,W
8/23/2012,6:21:08,14.669,N,63.632,W
8/23/2012,6:23:07,14.668,N,63.649,W
8/23/2012,6:25:07,14.666,N,63.666,W
8/23/2012,6:27:07,14.665,N,63.683,W
8/23/2012,6:29:07,14.664,N,63.699,W
8/23/2012,6:31:08,14.663,N,63.715,W
8/23/2012,6:33:08,14.662,N,63.731,W
8/23/2012,6:35:08,14.662,N,63.747,W
8/23/2012,6:37:07,14.661,N,63.763,W
8/23/2012,6:39:07,14.661,N,63.778,W
8/23/2012,6:41:07,14.66,N,63.793,W
8/23/2012,6:43:07,14.66,N,63.808,W
8/23/2012,6:45:08,14.66,N,63.823,W
8/23/2012,6:47:08,14.66,N,63.837,W
8/23/2012,6:49:08,14.66,N,63.851,W
8/23/2012,6:51:08,14.66,N,63.865,W
8/23/2012,6:53:07,14.661,N,63.879,W
8/23/2012,6:55:07,14.661,N,63.893,W
8/23/2012,6:57:07,14.662,N,63.906,W
8/23/2012,6:59:07,14.663,N,63.919,W
8/23/2012,7:01:08,14.663,N,63.931,W
8/23/2012,7:03:08,14.664,N,63.944,W
8/23/2012,7:05:08,14.665,N,63.956,W
8/23/2012,7:07:07,14.667,N,63.967,W
8/23/2012,7:09:07,14.668,N,63.979,W
8/23/2012,7:11:07,14.669,N,63.99,W
8/23/2012,7:13:07,14.671,N,64.001,W
8/23/2012,7:15:08,14.673,N,64.011,W
