Track,for,Hanna,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/11/2002,23:01:26,26.221,N,86.646,W,0
9/11/2002,23:03:26,26.223,N,86.642,W,0
9/11/2002,23:05:25,26.226,N,86.638,W,0
9/11/2002,23:07:25,26.228,N,86.634,W,0
9/11/2002,23:09:26,26.23,N,86.63,W,0
9/11/2002,23:11:26,26.233,N,86.626,W,0
9/11/2002,23:13:25,26.235,N,86.622,W,0
9/11/2002,23:15:26,26.238,N,86.617,W,0
9/11/2002,23:17:26,26.24,N,86.613,W,0
9/11/2002,23:19:25,26.243,N,86.609,W,0
9/11/2002,23:21:25,26.245,N,86.605,W,0
9/11/2002,23:23:26,26.247,N,86.601,W,0
9/11/2002,23:25:26,26.25,N,86.597,W,0
9/11/2002,23:27:25,26.252,N,86.593,W,0
9/11/2002,23:29:25,26.255,N,86.589,W,0
9/11/2002,23:31:26,26.257,N,86.585,W,0
9/11/2002,23:33:26,26.26,N,86.581,W,0
9/11/2002,23:35:25,26.262,N,86.577,W,0
9/11/2002,23:37:25,26.264,N,86.573,W,0
9/11/2002,23:39:26,26.267,N,86.569,W,0
9/11/2002,23:41:26,26.269,N,86.565,W,0
9/11/2002,23:43:25,26.272,N,86.561,W,0
9/11/2002,23:45:26,26.274,N,86.557,W,0
9/11/2002,23:47:26,26.276,N,86.554,W,0
9/11/2002,23:49:25,26.279,N,86.55,W,0
9/11/2002,23:51:25,26.281,N,86.546,W,0
9/11/2002,23:53:26,26.284,N,86.543,W,0
9/11/2002,23:55:26,26.286,N,86.539,W,0
9/11/2002,23:57:25,26.288,N,86.535,W,0
9/11/2002,23:59:25,26.291,N,86.532,W,0
9/12/2002,0:01:26,26.293,N,86.528,W,0
9/12/2002,0:03:26,26.296,N,86.525,W,0
9/12/2002,0:05:25,26.298,N,86.521,W,0
9/12/2002,0:07:25,26.3,N,86.518,W,0
9/12/2002,0:09:26,26.303,N,86.515,W,0
9/12/2002,0:11:26,26.305,N,86.511,W,0
9/12/2002,0:13:25,26.308,N,86.508,W,0
9/12/2002,0:15:26,26.31,N,86.505,W,0
9/12/2002,0:17:26,26.312,N,86.502,W,0
9/12/2002,0:19:25,26.315,N,86.499,W,0
9/12/2002,0:21:25,26.317,N,86.496,W,0
9/12/2002,0:23:26,26.319,N,86.493,W,0
9/12/2002,0:25:26,26.322,N,86.49,W,0
9/12/2002,0:27:25,26.324,N,86.488,W,0
9/12/2002,0:29:25,26.326,N,86.485,W,0
9/12/2002,0:31:26,26.329,N,86.482,W,0
9/12/2002,0:33:26,26.331,N,86.48,W,0
9/12/2002,0:35:25,26.333,N,86.478,W,0
9/12/2002,0:37:25,26.336,N,86.475,W,0
9/12/2002,0:39:26,26.338,N,86.473,W,0
9/12/2002,0:41:26,26.34,N,86.471,W,0
9/12/2002,0:43:25,26.343,N,86.469,W,0
9/12/2002,0:45:26,26.345,N,86.467,W,0
9/12/2002,0:47:26,26.347,N,86.465,W,0
9/12/2002,0:49:25,26.35,N,86.463,W,0
9/12/2002,0:51:25,26.352,N,86.461,W,0
9/12/2002,0:53:26,26.354,N,86.459,W,0
9/12/2002,0:55:26,26.357,N,86.458,W,0
9/12/2002,0:57:25,26.359,N,86.456,W,0
9/12/2002,0:59:25,26.361,N,86.455,W,0
9/12/2002,1:01:26,26.363,N,86.454,W,0
9/12/2002,1:03:26,26.366,N,86.453,W,0
9/12/2002,1:05:25,26.368,N,86.451,W,0
9/12/2002,1:07:25,26.37,N,86.451,W,0
9/12/2002,1:09:26,26.373,N,86.45,W,0
9/12/2002,1:11:26,26.375,N,86.449,W,0
9/12/2002,1:13:25,26.377,N,86.448,W,0
9/12/2002,1:15:26,26.379,N,86.448,W,0
9/12/2002,1:17:26,26.381,N,86.447,W,0
9/12/2002,1:19:25,26.384,N,86.447,W,0
9/12/2002,1:21:25,26.386,N,86.447,W,0
9/12/2002,1:23:26,26.388,N,86.447,W,0
9/12/2002,1:25:26,26.39,N,86.447,W,0
9/12/2002,1:27:25,26.393,N,86.447,W,0
9/12/2002,1:29:25,26.395,N,86.447,W,0
9/12/2002,1:31:26,26.397,N,86.448,W,0
9/12/2002,1:33:26,26.399,N,86.448,W,0
9/12/2002,1:35:25,26.401,N,86.449,W,0
9/12/2002,1:37:25,26.403,N,86.45,W,0
9/12/2002,1:39:26,26.406,N,86.451,W,0
9/12/2002,1:41:26,26.408,N,86.452,W,0
9/12/2002,1:43:25,26.41,N,86.453,W,0
9/12/2002,1:45:26,26.412,N,86.455,W,0
9/12/2002,1:47:26,26.414,N,86.456,W,0
9/12/2002,1:49:25,26.416,N,86.458,W,0
9/12/2002,1:51:25,26.418,N,86.46,W,0
9/12/2002,1:53:26,26.421,N,86.462,W,0
9/12/2002,1:55:26,26.423,N,86.464,W,0
9/12/2002,1:57:25,26.425,N,86.466,W,0
9/12/2002,1:59:25,26.427,N,86.469,W,0
9/12/2002,2:01:26,26.429,N,86.471,W,0
9/12/2002,2:03:26,26.431,N,86.474,W,0
9/12/2002,2:05:25,26.433,N,86.477,W,0
9/12/2002,2:07:25,26.435,N,86.48,W,0
9/12/2002,2:09:26,26.437,N,86.483,W,0
9/12/2002,2:11:26,26.439,N,86.486,W,0
9/12/2002,2:13:25,26.441,N,86.49,W,0
9/12/2002,2:15:26,26.443,N,86.494,W,0
9/12/2002,2:17:07,26.445,N,86.497,W,0
9/12/2002,2:19:08,26.447,N,86.497,W,0
9/12/2002,2:21:08,26.449,N,86.498,W,0
9/12/2002,2:23:07,26.452,N,86.498,W,0
9/12/2002,2:25:07,26.454,N,86.499,W,0
9/12/2002,2:27:08,26.456,N,86.499,W,0
9/12/2002,2:29:08,26.458,N,86.499,W,0
9/12/2002,2:31:07,26.46,N,86.5,W,0
9/12/2002,2:33:07,26.463,N,86.5,W,0
9/12/2002,2:35:08,26.465,N,86.501,W,0
9/12/2002,2:37:07,26.467,N,86.501,W,0
9/12/2002,2:39:07,26.469,N,86.501,W,0
9/12/2002,2:41:08,26.472,N,86.502,W,0
9/12/2002,2:43:08,26.474,N,86.502,W,0
9/12/2002,2:45:07,26.476,N,86.502,W,0
9/12/2002,2:47:07,26.478,N,86.503,W,0
9/12/2002,2:49:08,26.48,N,86.503,W,0
9/12/2002,2:51:08,26.483,N,86.503,W,0
9/12/2002,2:53:07,26.485,N,86.504,W,0
9/12/2002,2:55:07,26.487,N,86.504,W,0
9/12/2002,2:57:08,26.489,N,86.504,W,0
9/12/2002,2:59:08,26.492,N,86.505,W,0
9/12/2002,3:01:07,26.494,N,86.505,W,0
9/12/2002,3:03:07,26.496,N,86.505,W,0
9/12/2002,3:05:08,26.498,N,86.505,W,0
9/12/2002,3:07:07,26.501,N,86.506,W,0
9/12/2002,3:09:07,26.503,N,86.506,W,0
9/12/2002,3:11:08,26.505,N,86.506,W,0
9/12/2002,3:13:08,26.507,N,86.507,W,0
9/12/2002,3:15:07,26.509,N,86.507,W,0
9/12/2002,3:17:07,26.512,N,86.507,W,0
9/12/2002,3:19:08,26.514,N,86.507,W,0
9/12/2002,3:21:08,26.516,N,86.507,W,0
9/12/2002,3:23:07,26.518,N,86.508,W,0
9/12/2002,3:25:07,26.521,N,86.508,W,0
9/12/2002,3:27:08,26.523,N,86.508,W,0
9/12/2002,3:29:08,26.525,N,86.508,W,0
9/12/2002,3:31:07,26.527,N,86.508,W,0
9/12/2002,3:33:07,26.53,N,86.509,W,0
9/12/2002,3:35:08,26.532,N,86.509,W,0
9/12/2002,3:37:07,26.534,N,86.509,W,0
9/12/2002,3:39:07,26.537,N,86.509,W,0
9/12/2002,3:41:08,26.539,N,86.509,W,0
9/12/2002,3:43:08,26.541,N,86.509,W,0
9/12/2002,3:45:07,26.543,N,86.51,W,0
9/12/2002,3:47:07,26.546,N,86.51,W,0
9/12/2002,3:49:08,26.548,N,86.51,W,0
9/12/2002,3:51:08,26.55,N,86.51,W,0
9/12/2002,3:53:07,26.552,N,86.51,W,0
9/12/2002,3:55:07,26.555,N,86.51,W,0
9/12/2002,3:57:08,26.557,N,86.51,W,0
9/12/2002,3:59:08,26.559,N,86.51,W,0
9/12/2002,4:01:07,26.562,N,86.51,W,0
9/12/2002,4:03:07,26.564,N,86.51,W,0
9/12/2002,4:05:08,26.566,N,86.51,W,0
9/12/2002,4:07:07,26.568,N,86.51,W,0
9/12/2002,4:09:07,26.571,N,86.51,W,0
9/12/2002,4:11:08,26.573,N,86.51,W,0
9/12/2002,4:13:08,26.575,N,86.51,W,0
9/12/2002,4:15:07,26.578,N,86.51,W,0
9/12/2002,4:17:07,26.58,N,86.51,W,0
9/12/2002,4:19:08,26.582,N,86.51,W,0
9/12/2002,4:21:08,26.585,N,86.51,W,0
9/12/2002,4:23:07,26.587,N,86.51,W,0
9/12/2002,4:25:07,26.589,N,86.51,W,0
9/12/2002,4:27:08,26.591,N,86.51,W,0
9/12/2002,4:29:08,26.594,N,86.51,W,0
9/12/2002,4:31:07,26.596,N,86.51,W,0
9/12/2002,4:33:07,26.598,N,86.51,W,0
9/12/2002,4:35:08,26.601,N,86.51,W,0
9/12/2002,4:37:07,26.603,N,86.51,W,0
9/12/2002,4:39:07,26.605,N,86.51,W,0
9/12/2002,4:41:08,26.608,N,86.509,W,0
9/12/2002,4:43:08,26.61,N,86.509,W,0
9/12/2002,4:45:07,26.612,N,86.509,W,0
9/12/2002,4:47:07,26.615,N,86.509,W,0
9/12/2002,4:49:08,26.617,N,86.509,W,0
9/12/2002,4:51:08,26.619,N,86.508,W,0
9/12/2002,4:53:07,26.622,N,86.508,W,0
9/12/2002,4:55:07,26.624,N,86.508,W,0
9/12/2002,4:57:08,26.626,N,86.508,W,0
9/12/2002,4:59:08,26.629,N,86.508,W,0
9/12/2002,5:01:07,26.631,N,86.507,W,0
9/12/2002,5:03:07,26.634,N,86.507,W,0
9/12/2002,5:05:08,26.636,N,86.507,W,0
9/12/2002,5:07:07,26.638,N,86.506,W,0
9/12/2002,5:09:07,26.641,N,86.506,W,0
9/12/2002,5:11:08,26.643,N,86.506,W,0
9/12/2002,5:13:08,26.645,N,86.505,W,0
9/12/2002,5:15:07,26.648,N,86.505,W,0
9/12/2002,5:17:07,26.65,N,86.505,W,0
9/12/2002,5:19:08,26.653,N,86.504,W,0
9/12/2002,5:21:08,26.655,N,86.504,W,0
9/12/2002,5:23:07,26.657,N,86.504,W,0
9/12/2002,5:25:07,26.66,N,86.503,W,0
9/12/2002,5:27:08,26.662,N,86.503,W,0
9/12/2002,5:29:08,26.664,N,86.502,W,0
9/12/2002,5:31:07,26.667,N,86.502,W,0
9/12/2002,5:33:07,26.669,N,86.501,W,0
9/12/2002,5:35:08,26.672,N,86.501,W,0
9/12/2002,5:37:07,26.674,N,86.5,W,0
9/12/2002,5:39:07,26.677,N,86.5,W,0
9/12/2002,5:41:08,26.679,N,86.499,W,0
9/12/2002,5:43:08,26.681,N,86.499,W,0
9/12/2002,5:45:07,26.684,N,86.498,W,0
9/12/2002,5:47:07,26.686,N,86.498,W,0
9/12/2002,5:49:08,26.689,N,86.497,W,0
9/12/2002,5:51:08,26.691,N,86.496,W,0
9/12/2002,5:53:07,26.694,N,86.496,W,0
9/12/2002,5:55:07,26.696,N,86.495,W,0
9/12/2002,5:57:08,26.698,N,86.495,W,0
9/12/2002,5:59:08,26.701,N,86.494,W,0
9/12/2002,6:01:07,26.703,N,86.493,W,0
9/12/2002,6:03:07,26.706,N,86.493,W,0
9/12/2002,6:05:08,26.708,N,86.492,W,0
9/12/2002,6:07:07,26.711,N,86.491,W,0
9/12/2002,6:09:07,26.713,N,86.49,W,0
9/12/2002,6:11:08,26.716,N,86.49,W,0
9/12/2002,6:13:08,26.718,N,86.489,W,0
9/12/2002,6:15:07,26.721,N,86.488,W,0
9/12/2002,6:17:07,26.723,N,86.487,W,0
9/12/2002,6:19:08,26.725,N,86.487,W,0
9/12/2002,6:21:08,26.728,N,86.486,W,0
9/12/2002,6:23:07,26.73,N,86.485,W,0
9/12/2002,6:25:07,26.733,N,86.484,W,0
9/12/2002,6:27:08,26.735,N,86.483,W,0
9/12/2002,6:29:08,26.738,N,86.483,W,0
9/12/2002,6:31:07,26.74,N,86.482,W,0
9/12/2002,6:33:07,26.743,N,86.481,W,0
9/12/2002,6:35:08,26.745,N,86.48,W,0
9/12/2002,6:37:07,26.748,N,86.479,W,0
9/12/2002,6:39:07,26.75,N,86.478,W,0
9/12/2002,6:41:08,26.753,N,86.477,W,0
9/12/2002,6:43:08,26.755,N,86.477,W,0
9/12/2002,6:45:07,26.758,N,86.476,W,0
9/12/2002,6:47:07,26.76,N,86.475,W,0
9/12/2002,6:49:08,26.763,N,86.474,W,0
9/12/2002,6:51:08,26.765,N,86.473,W,0
9/12/2002,6:53:07,26.768,N,86.472,W,0
9/12/2002,6:55:07,26.77,N,86.471,W,0
9/12/2002,6:57:08,26.773,N,86.47,W,0
9/12/2002,6:59:08,26.775,N,86.469,W,0
9/12/2002,7:01:07,26.778,N,86.469,W,0
9/12/2002,7:03:07,26.78,N,86.468,W,0
9/12/2002,7:05:08,26.783,N,86.467,W,0
9/12/2002,7:07:07,26.785,N,86.466,W,0
9/12/2002,7:09:07,26.788,N,86.465,W,0
9/12/2002,7:11:08,26.79,N,86.464,W,0
9/12/2002,7:13:08,26.793,N,86.463,W,0
9/12/2002,7:15:07,26.795,N,86.462,W,0
9/12/2002,7:17:07,26.798,N,86.461,W,0
9/12/2002,7:19:08,26.8,N,86.46,W,0
9/12/2002,7:21:08,26.803,N,86.46,W,0
9/12/2002,7:23:07,26.805,N,86.459,W,0
9/12/2002,7:25:07,26.808,N,86.458,W,0
9/12/2002,7:27:08,26.81,N,86.457,W,0
9/12/2002,7:29:08,26.813,N,86.456,W,0
9/12/2002,7:31:07,26.815,N,86.455,W,0
9/12/2002,7:33:07,26.817,N,86.454,W,0
9/12/2002,7:35:08,26.82,N,86.453,W,0
9/12/2002,7:37:07,26.822,N,86.453,W,0
9/12/2002,7:39:07,26.825,N,86.452,W,0
9/12/2002,7:41:08,26.827,N,86.451,W,0
9/12/2002,7:43:08,26.83,N,86.45,W,0
9/12/2002,7:45:07,26.832,N,86.449,W,0
9/12/2002,7:47:07,26.835,N,86.448,W,0
9/12/2002,7:49:08,26.837,N,86.448,W,0
9/12/2002,7:51:08,26.84,N,86.447,W,0
9/12/2002,7:53:07,26.842,N,86.446,W,0
9/12/2002,7:55:07,26.844,N,86.445,W,0
9/12/2002,7:57:08,26.847,N,86.445,W,0
9/12/2002,7:59:08,26.849,N,86.444,W,0
9/12/2002,8:01:08,26.852,N,86.443,W,0
9/12/2002,8:03:08,26.854,N,86.442,W,0
9/12/2002,8:05:08,26.857,N,86.442,W,0
9/12/2002,8:07:07,26.859,N,86.441,W,0
9/12/2002,8:09:07,26.861,N,86.44,W,0
9/12/2002,8:11:07,26.864,N,86.44,W,0
9/12/2002,8:13:07,26.866,N,86.439,W,0
9/12/2002,8:15:08,26.869,N,86.438,W,0
9/12/2002,8:17:08,26.871,N,86.438,W,0
9/12/2002,8:19:08,26.873,N,86.437,W,0
9/12/2002,8:21:08,26.876,N,86.436,W,0
9/12/2002,8:23:07,26.878,N,86.436,W,0
9/12/2002,8:25:07,26.881,N,86.435,W,0
9/12/2002,8:27:07,26.883,N,86.435,W,0
9/12/2002,8:29:07,26.885,N,86.434,W,0
9/12/2002,8:31:08,26.888,N,86.434,W,0
9/12/2002,8:33:08,26.89,N,86.433,W,0
9/12/2002,8:35:08,26.892,N,86.433,W,0
9/12/2002,8:37:07,26.895,N,86.432,W,0
9/12/2002,8:39:07,26.897,N,86.432,W,0
9/12/2002,8:41:07,26.899,N,86.431,W,0
9/12/2002,8:43:07,26.902,N,86.431,W,0
9/12/2002,8:45:08,26.904,N,86.431,W,0
9/12/2002,8:47:08,26.906,N,86.43,W,0
9/12/2002,8:49:08,26.909,N,86.43,W,0
9/12/2002,8:51:08,26.911,N,86.43,W,0
9/12/2002,8:53:07,26.913,N,86.429,W,0
9/12/2002,8:55:07,26.916,N,86.429,W,0
9/12/2002,8:57:07,26.918,N,86.429,W,0
9/12/2002,8:59:07,26.92,N,86.429,W,0
9/12/2002,9:01:08,26.922,N,86.428,W,0
9/12/2002,9:03:08,26.925,N,86.428,W,0
9/12/2002,9:05:08,26.927,N,86.428,W,0
9/12/2002,9:07:07,26.929,N,86.428,W,0
9/12/2002,9:09:07,26.931,N,86.428,W,0
9/12/2002,9:11:07,26.934,N,86.428,W,0
9/12/2002,9:13:07,26.936,N,86.428,W,0
9/12/2002,9:15:08,26.938,N,86.428,W,0
9/12/2002,9:17:08,26.94,N,86.428,W,0
9/12/2002,9:19:08,26.942,N,86.428,W,0
9/12/2002,9:21:08,26.945,N,86.428,W,0
9/12/2002,9:23:07,26.947,N,86.428,W,0
9/12/2002,9:25:07,26.949,N,86.428,W,0
9/12/2002,9:27:07,26.951,N,86.428,W,0
9/12/2002,9:29:07,26.953,N,86.429,W,0
9/12/2002,9:31:08,26.955,N,86.429,W,0
9/12/2002,9:33:08,26.958,N,86.429,W,0
9/12/2002,9:35:08,26.96,N,86.429,W,0
9/12/2002,9:37:07,26.962,N,86.43,W,0
9/12/2002,9:39:07,26.964,N,86.43,W,0
9/12/2002,9:41:07,26.966,N,86.43,W,0
9/12/2002,9:43:07,26.968,N,86.431,W,0
9/12/2002,9:45:08,26.97,N,86.431,W,0
9/12/2002,9:47:08,26.972,N,86.432,W,0
9/12/2002,9:49:08,26.974,N,86.432,W,0
9/12/2002,9:51:08,26.976,N,86.433,W,0
9/12/2002,9:53:07,26.978,N,86.433,W,0
9/12/2002,9:55:07,26.98,N,86.434,W,0
9/12/2002,9:57:07,26.982,N,86.435,W,0
9/12/2002,9:59:07,26.984,N,86.436,W,0
9/12/2002,10:01:08,26.986,N,86.436,W,0
9/12/2002,10:03:08,26.988,N,86.437,W,0
9/12/2002,10:05:08,26.99,N,86.438,W,0
9/12/2002,10:07:07,26.992,N,86.439,W,0
9/12/2002,10:09:07,26.994,N,86.44,W,0
9/12/2002,10:11:07,26.996,N,86.441,W,0
9/12/2002,10:13:07,26.998,N,86.442,W,0
9/12/2002,10:15:08,27,N,86.443,W,0
9/12/2002,10:17:08,27.002,N,86.444,W,0
9/12/2002,10:19:08,27.004,N,86.445,W,0
9/12/2002,10:21:08,27.006,N,86.446,W,0
9/12/2002,10:23:07,27.008,N,86.447,W,0
9/12/2002,10:25:07,27.01,N,86.448,W,0
9/12/2002,10:27:07,27.011,N,86.45,W,0
9/12/2002,10:29:07,27.013,N,86.451,W,0
9/12/2002,10:31:08,27.015,N,86.452,W,0
9/12/2002,10:33:08,27.017,N,86.454,W,0
9/12/2002,10:35:08,27.019,N,86.455,W,0
9/12/2002,10:37:07,27.02,N,86.457,W,0
9/12/2002,10:39:07,27.022,N,86.458,W,0
9/12/2002,10:41:07,27.024,N,86.46,W,0
9/12/2002,10:43:07,27.026,N,86.462,W,0
9/12/2002,10:45:08,27.027,N,86.463,W,0
9/12/2002,10:47:08,27.029,N,86.465,W,0
9/12/2002,10:49:08,27.031,N,86.467,W,0
9/12/2002,10:51:08,27.033,N,86.469,W,0
9/12/2002,10:53:07,27.034,N,86.471,W,0
9/12/2002,10:55:07,27.036,N,86.472,W,0
9/12/2002,10:57:07,27.038,N,86.474,W,0
9/12/2002,10:59:07,27.039,N,86.476,W,0
9/12/2002,11:01:08,27.041,N,86.479,W,0
9/12/2002,11:03:08,27.042,N,86.481,W,0
9/12/2002,11:05:08,27.044,N,86.483,W,0
9/12/2002,11:07:07,27.046,N,86.485,W,0
9/12/2002,11:09:07,27.047,N,86.487,W,0
9/12/2002,11:11:07,27.049,N,86.49,W,0
9/12/2002,11:13:07,27.05,N,86.492,W,0
9/12/2002,11:15:08,27.052,N,86.495,W,0
9/12/2002,11:17:08,27.053,N,86.497,W,0
9/12/2002,11:19:08,27.055,N,86.5,W,0
9/12/2002,11:21:08,27.056,N,86.502,W,0
9/12/2002,11:23:07,27.058,N,86.505,W,0
9/12/2002,11:25:07,27.059,N,86.508,W,0
9/12/2002,11:27:07,27.061,N,86.51,W,0
9/12/2002,11:29:07,27.062,N,86.513,W,0
9/12/2002,11:31:08,27.063,N,86.516,W,0
9/12/2002,11:33:08,27.065,N,86.519,W,0
9/12/2002,11:35:08,27.066,N,86.522,W,0
9/12/2002,11:37:07,27.067,N,86.525,W,0
9/12/2002,11:39:07,27.069,N,86.528,W,0
9/12/2002,11:41:07,27.07,N,86.531,W,0
9/12/2002,11:43:07,27.071,N,86.534,W,0
9/12/2002,11:45:08,27.073,N,86.538,W,0
9/12/2002,11:47:08,27.074,N,86.541,W,0
9/12/2002,11:49:08,27.075,N,86.544,W,0
9/12/2002,11:51:08,27.077,N,86.548,W,0
9/12/2002,11:53:07,27.078,N,86.551,W,0
9/12/2002,11:55:07,27.079,N,86.555,W,0
9/12/2002,11:57:07,27.08,N,86.558,W,0
9/12/2002,11:59:07,27.082,N,86.562,W,0
9/12/2002,12:01:08,27.083,N,86.565,W,0
9/12/2002,12:03:08,27.084,N,86.569,W,0
9/12/2002,12:05:08,27.085,N,86.573,W,0
9/12/2002,12:07:07,27.086,N,86.576,W,0
9/12/2002,12:09:07,27.087,N,86.58,W,0
9/12/2002,12:11:07,27.089,N,86.584,W,0
9/12/2002,12:13:07,27.09,N,86.588,W,0
9/12/2002,12:15:08,27.091,N,86.592,W,0
9/12/2002,12:17:08,27.092,N,86.596,W,0
9/12/2002,12:19:08,27.093,N,86.6,W,0
9/12/2002,12:21:08,27.094,N,86.604,W,0
9/12/2002,12:23:07,27.095,N,86.608,W,0
9/12/2002,12:25:07,27.096,N,86.612,W,0
9/12/2002,12:27:07,27.097,N,86.616,W,0
9/12/2002,12:29:07,27.098,N,86.621,W,0
9/12/2002,12:31:08,27.099,N,86.625,W,0
9/12/2002,12:33:08,27.1,N,86.629,W,0
9/12/2002,12:35:08,27.101,N,86.634,W,0
9/12/2002,12:37:07,27.102,N,86.638,W,0
9/12/2002,12:39:07,27.103,N,86.642,W,0
9/12/2002,12:41:07,27.104,N,86.647,W,0
9/12/2002,12:43:07,27.105,N,86.651,W,0
9/12/2002,12:45:08,27.106,N,86.656,W,0
9/12/2002,12:47:08,27.107,N,86.661,W,0
9/12/2002,12:49:08,27.108,N,86.665,W,0
9/12/2002,12:51:08,27.109,N,86.67,W,0
9/12/2002,12:53:07,27.11,N,86.675,W,0
9/12/2002,12:55:07,27.11,N,86.679,W,0
9/12/2002,12:57:07,27.111,N,86.684,W,0
9/12/2002,12:59:07,27.112,N,86.689,W,0
9/12/2002,13:01:08,27.113,N,86.694,W,0
9/12/2002,13:03:08,27.114,N,86.699,W,0
9/12/2002,13:05:08,27.115,N,86.704,W,0
9/12/2002,13:07:07,27.116,N,86.709,W,0
9/12/2002,13:09:07,27.116,N,86.714,W,0
9/12/2002,13:11:07,27.117,N,86.719,W,0
9/12/2002,13:13:07,27.118,N,86.724,W,0
9/12/2002,13:15:08,27.119,N,86.729,W,0
9/12/2002,13:17:08,27.119,N,86.734,W,0
9/12/2002,13:19:08,27.12,N,86.739,W,0
9/12/2002,13:21:08,27.121,N,86.744,W,0
9/12/2002,13:23:07,27.122,N,86.75,W,0
9/12/2002,13:25:07,27.122,N,86.755,W,0
9/12/2002,13:27:07,27.123,N,86.76,W,0
9/12/2002,13:29:07,27.124,N,86.765,W,0
9/12/2002,13:31:08,27.125,N,86.771,W,0
9/12/2002,13:33:08,27.125,N,86.776,W,0
9/12/2002,13:35:08,27.126,N,86.782,W,0
9/12/2002,13:37:07,27.127,N,86.787,W,0
9/12/2002,13:39:07,27.127,N,86.793,W,0
9/12/2002,13:41:07,27.128,N,86.798,W,0
9/12/2002,13:43:07,27.129,N,86.804,W,0
9/12/2002,13:45:08,27.129,N,86.809,W,0
9/12/2002,13:47:08,27.13,N,86.815,W,0
9/12/2002,13:49:08,27.131,N,86.82,W,0
9/12/2002,13:51:08,27.131,N,86.826,W,0
9/12/2002,13:53:07,27.132,N,86.832,W,0
9/12/2002,13:55:07,27.133,N,86.838,W,0
9/12/2002,13:57:07,27.133,N,86.843,W,0
9/12/2002,13:59:07,27.134,N,86.849,W,0
9/12/2002,14:01:08,27.134,N,86.855,W,0
9/12/2002,14:03:08,27.135,N,86.861,W,0
9/12/2002,14:05:08,27.135,N,86.867,W,0
9/12/2002,14:07:07,27.136,N,86.872,W,0
9/12/2002,14:09:07,27.137,N,86.878,W,0
9/12/2002,14:11:07,27.137,N,86.884,W,0
9/12/2002,14:13:07,27.138,N,86.89,W,0
9/12/2002,14:15:08,27.138,N,86.896,W,0
9/12/2002,14:17:08,27.139,N,86.902,W,0
9/12/2002,14:19:08,27.139,N,86.908,W,0
9/12/2002,14:21:08,27.14,N,86.914,W,0
9/12/2002,14:23:07,27.14,N,86.92,W,0
9/12/2002,14:25:07,27.141,N,86.926,W,0
9/12/2002,14:27:07,27.141,N,86.932,W,0
9/12/2002,14:29:07,27.142,N,86.939,W,0
9/12/2002,14:31:08,27.142,N,86.945,W,0
9/12/2002,14:33:08,27.143,N,86.951,W,0
9/12/2002,14:33:48,27.143,N,86.953,W,0
9/12/2002,14:35:48,27.145,N,86.961,W,0
9/12/2002,14:37:49,27.147,N,86.968,W,0
9/12/2002,14:39:49,27.149,N,86.976,W,0
9/12/2002,14:41:49,27.151,N,86.983,W,0
9/12/2002,14:43:49,27.153,N,86.991,W,0
9/12/2002,14:45:48,27.155,N,86.998,W,0
9/12/2002,14:47:48,27.156,N,87.006,W,0
9/12/2002,14:49:48,27.158,N,87.013,W,0
9/12/2002,14:51:48,27.16,N,87.02,W,0
9/12/2002,14:53:49,27.161,N,87.027,W,0
9/12/2002,14:55:49,27.163,N,87.035,W,0
9/12/2002,14:57:49,27.164,N,87.042,W,0
9/12/2002,14:59:48,27.165,N,87.049,W,0
9/12/2002,15:01:48,27.166,N,87.056,W,0
9/12/2002,15:03:48,27.168,N,87.063,W,0
9/12/2002,15:05:48,27.169,N,87.07,W,0
9/12/2002,15:07:49,27.17,N,87.077,W,0
9/12/2002,15:09:49,27.171,N,87.084,W,0
9/12/2002,15:11:49,27.172,N,87.091,W,0
9/12/2002,15:13:49,27.173,N,87.098,W,0
9/12/2002,15:15:48,27.173,N,87.105,W,0
9/12/2002,15:17:48,27.174,N,87.112,W,0
9/12/2002,15:19:48,27.175,N,87.118,W,0
9/12/2002,15:21:48,27.175,N,87.125,W,0
9/12/2002,15:23:49,27.176,N,87.132,W,0
9/12/2002,15:25:49,27.177,N,87.139,W,0
9/12/2002,15:27:49,27.177,N,87.145,W,0
9/12/2002,15:29:48,27.177,N,87.152,W,0
9/12/2002,15:31:48,27.178,N,87.158,W,0
9/12/2002,15:33:48,27.178,N,87.165,W,0
9/12/2002,15:35:48,27.178,N,87.172,W,0
9/12/2002,15:37:49,27.178,N,87.178,W,0
9/12/2002,15:39:49,27.179,N,87.184,W,0
9/12/2002,15:41:49,27.179,N,87.191,W,0
9/12/2002,15:43:49,27.179,N,87.197,W,0
9/12/2002,15:45:48,27.179,N,87.204,W,0
9/12/2002,15:47:48,27.179,N,87.21,W,0
9/12/2002,15:49:48,27.178,N,87.216,W,0
9/12/2002,15:51:48,27.178,N,87.223,W,0
9/12/2002,15:53:49,27.178,N,87.229,W,0
9/12/2002,15:55:49,27.178,N,87.235,W,0
9/12/2002,15:57:49,27.178,N,87.241,W,0
9/12/2002,15:59:48,27.177,N,87.247,W,0
9/12/2002,16:01:48,27.177,N,87.254,W,0
9/12/2002,16:03:48,27.176,N,87.26,W,0
9/12/2002,16:05:48,27.176,N,87.266,W,0
9/12/2002,16:07:49,27.175,N,87.272,W,0
9/12/2002,16:09:49,27.175,N,87.278,W,0
