Track,for,Fiona,2010,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/31/2010,5:54:00,15.896,N,52.461,W,0
8/31/2010,5:56:00,15.898,N,52.474,W,0
8/31/2010,5:58:00,15.899,N,52.487,W,0
8/31/2010,6:00:00,15.9,N,52.5,W,0
8/31/2010,6:01:59,15.901,N,52.513,W,0
8/31/2010,6:03:59,15.902,N,52.526,W,0
8/31/2010,6:05:59,15.904,N,52.539,W,0
8/31/2010,6:07:59,15.905,N,52.552,W,0
8/31/2010,6:09:59,15.906,N,52.565,W,0
8/31/2010,6:11:59,15.907,N,52.578,W,0
8/31/2010,6:13:59,15.908,N,52.591,W,0
8/31/2010,6:16:00,15.909,N,52.604,W,0
8/31/2010,6:18:00,15.911,N,52.617,W,0
8/31/2010,6:20:00,15.912,N,52.63,W,0
8/31/2010,6:22:00,15.913,N,52.643,W,0
8/31/2010,6:24:00,15.914,N,52.656,W,0
8/31/2010,6:26:00,15.915,N,52.669,W,0
8/31/2010,6:28:00,15.916,N,52.682,W,0
8/31/2010,6:30:00,15.918,N,52.695,W,0
8/31/2010,6:31:59,15.919,N,52.708,W,0
8/31/2010,6:33:59,15.92,N,52.721,W,0
8/31/2010,6:35:59,15.921,N,52.734,W,0
8/31/2010,6:37:59,15.922,N,52.747,W,0
8/31/2010,6:39:59,15.923,N,52.76,W,0
8/31/2010,6:41:59,15.925,N,52.773,W,0
8/31/2010,6:43:59,15.926,N,52.786,W,0
8/31/2010,6:46:00,15.927,N,52.799,W,0
8/31/2010,6:48:00,15.928,N,52.812,W,0
8/31/2010,6:50:00,15.929,N,52.825,W,0
8/31/2010,6:52:00,15.93,N,52.838,W,0
8/31/2010,6:54:00,15.932,N,52.851,W,0
8/31/2010,6:56:00,15.933,N,52.864,W,0
8/31/2010,6:58:00,15.934,N,52.876,W,0
8/31/2010,7:00:00,15.935,N,52.889,W,0
8/31/2010,7:01:59,15.936,N,52.902,W,0
8/31/2010,7:03:59,15.937,N,52.915,W,0
8/31/2010,7:05:59,15.939,N,52.928,W,0
8/31/2010,7:07:59,15.94,N,52.941,W,0
8/31/2010,7:09:59,15.941,N,52.954,W,0
8/31/2010,7:11:59,15.942,N,52.967,W,0
8/31/2010,7:13:59,15.943,N,52.98,W,0
8/31/2010,7:16:00,15.944,N,52.993,W,0
8/31/2010,7:18:00,15.946,N,53.006,W,0
8/31/2010,7:20:00,15.947,N,53.019,W,0
8/31/2010,7:22:00,15.948,N,53.032,W,0
8/31/2010,7:24:00,15.949,N,53.045,W,0
8/31/2010,7:26:00,15.95,N,53.058,W,0
8/31/2010,7:28:00,15.951,N,53.071,W,0
8/31/2010,7:30:00,15.952,N,53.084,W,0
8/31/2010,7:31:59,15.954,N,53.097,W,0
8/31/2010,7:33:59,15.955,N,53.11,W,0
8/31/2010,7:35:59,15.956,N,53.123,W,0
8/31/2010,7:37:59,15.957,N,53.136,W,0
8/31/2010,7:39:59,15.958,N,53.149,W,0
8/31/2010,7:41:59,15.959,N,53.162,W,0
8/31/2010,7:43:59,15.961,N,53.174,W,0
8/31/2010,7:46:00,15.962,N,53.187,W,0
8/31/2010,7:48:00,15.963,N,53.2,W,0
8/31/2010,7:50:00,15.964,N,53.213,W,0
8/31/2010,7:52:00,15.965,N,53.226,W,0
8/31/2010,7:54:00,15.966,N,53.239,W,0
8/31/2010,7:56:00,15.967,N,53.252,W,0
8/31/2010,7:58:00,15.969,N,53.265,W,0
8/31/2010,8:00:00,15.97,N,53.278,W,0
8/31/2010,8:02:00,15.971,N,53.291,W,0
8/31/2010,8:03:59,15.972,N,53.304,W,0
8/31/2010,8:06:00,15.973,N,53.317,W,0
8/31/2010,8:07:59,15.974,N,53.33,W,0
8/31/2010,8:10:00,15.976,N,53.342,W,0
8/31/2010,8:11:59,15.977,N,53.355,W,0
8/31/2010,8:14:00,15.978,N,53.368,W,0
8/31/2010,8:15:59,15.979,N,53.381,W,0
8/31/2010,8:18:00,15.98,N,53.394,W,0
8/31/2010,8:19:59,15.981,N,53.407,W,0
8/31/2010,8:22:00,15.982,N,53.42,W,0
8/31/2010,8:23:59,15.984,N,53.433,W,0
8/31/2010,8:26:00,15.985,N,53.446,W,0
8/31/2010,8:27:59,15.986,N,53.458,W,0
8/31/2010,8:30:00,15.987,N,53.471,W,0
8/31/2010,8:32:00,15.988,N,53.484,W,0
8/31/2010,8:33:59,15.989,N,53.497,W,0
8/31/2010,8:36:00,15.99,N,53.51,W,0
8/31/2010,8:37:59,15.992,N,53.523,W,0
8/31/2010,8:40:00,15.993,N,53.536,W,0
8/31/2010,8:41:59,15.994,N,53.549,W,0
8/31/2010,8:44:00,15.995,N,53.561,W,0
8/31/2010,8:45:59,15.996,N,53.574,W,0
8/31/2010,8:48:00,15.997,N,53.587,W,0
8/31/2010,8:49:59,15.998,N,53.6,W,0
8/31/2010,8:52:00,15.999,N,53.613,W,0
8/31/2010,8:53:59,16.001,N,53.626,W,0
8/31/2010,8:56:00,16.002,N,53.639,W,0
8/31/2010,8:57:59,16.003,N,53.651,W,0
8/31/2010,9:00:00,16.004,N,53.664,W,0
8/31/2010,9:02:00,16.005,N,53.677,W,0
8/31/2010,9:03:59,16.006,N,53.69,W,0
8/31/2010,9:06:00,16.007,N,53.703,W,0
8/31/2010,9:07:59,16.008,N,53.715,W,0
8/31/2010,9:10:00,16.01,N,53.728,W,0
8/31/2010,9:11:59,16.011,N,53.741,W,0
8/31/2010,9:14:00,16.012,N,53.754,W,0
8/31/2010,9:15:59,16.013,N,53.767,W,0
8/31/2010,9:18:00,16.014,N,53.78,W,0
8/31/2010,9:19:59,16.015,N,53.792,W,0
8/31/2010,9:22:00,16.016,N,53.805,W,0
8/31/2010,9:23:59,16.017,N,53.818,W,0
8/31/2010,9:26:00,16.019,N,53.831,W,0
8/31/2010,9:27:59,16.02,N,53.843,W,0
8/31/2010,9:30:00,16.021,N,53.856,W,0
8/31/2010,9:32:00,16.022,N,53.869,W,0
8/31/2010,9:33:59,16.023,N,53.882,W,0
8/31/2010,9:36:00,16.024,N,53.895,W,0
8/31/2010,9:37:59,16.025,N,53.907,W,0
8/31/2010,9:40:00,16.026,N,53.92,W,0
8/31/2010,9:41:59,16.027,N,53.933,W,0
8/31/2010,9:44:00,16.028,N,53.946,W,0
8/31/2010,9:45:59,16.03,N,53.958,W,0
8/31/2010,9:48:00,16.031,N,53.971,W,0
8/31/2010,9:49:59,16.032,N,53.984,W,0
8/31/2010,9:52:00,16.033,N,53.996,W,0
8/31/2010,9:53:59,16.034,N,54.009,W,0
8/31/2010,9:56:00,16.035,N,54.022,W,0
8/31/2010,9:57:59,16.036,N,54.035,W,0
8/31/2010,10:00:00,16.037,N,54.047,W,0
8/31/2010,10:02:00,16.038,N,54.06,W,0
8/31/2010,10:03:59,16.039,N,54.073,W,0
8/31/2010,10:06:00,16.041,N,54.085,W,0
8/31/2010,10:07:59,16.042,N,54.098,W,0
8/31/2010,10:10:00,16.043,N,54.111,W,0
8/31/2010,10:11:59,16.044,N,54.124,W,0
8/31/2010,10:14:00,16.045,N,54.136,W,0
8/31/2010,10:15:59,16.046,N,54.149,W,0
8/31/2010,10:18:00,16.047,N,54.162,W,0
8/31/2010,10:19:59,16.048,N,54.174,W,0
8/31/2010,10:22:00,16.049,N,54.187,W,0
8/31/2010,10:23:59,16.05,N,54.199,W,0
8/31/2010,10:26:00,16.051,N,54.212,W,0
8/31/2010,10:27:59,16.052,N,54.225,W,0
8/31/2010,10:30:00,16.053,N,54.237,W,0
8/31/2010,10:32:00,16.055,N,54.25,W,0
8/31/2010,10:33:59,16.056,N,54.263,W,0
8/31/2010,10:36:00,16.057,N,54.275,W,0
8/31/2010,10:37:59,16.058,N,54.288,W,0
8/31/2010,10:40:00,16.059,N,54.301,W,0
8/31/2010,10:41:59,16.06,N,54.313,W,0
8/31/2010,10:44:00,16.061,N,54.326,W,0
8/31/2010,10:45:59,16.062,N,54.338,W,0
8/31/2010,10:48:00,16.063,N,54.351,W,0
8/31/2010,10:49:59,16.064,N,54.363,W,0
8/31/2010,10:52:00,16.065,N,54.376,W,0
8/31/2010,10:53:59,16.066,N,54.389,W,0
8/31/2010,10:56:00,16.067,N,54.401,W,0
8/31/2010,10:57:59,16.068,N,54.414,W,0
8/31/2010,11:00:00,16.069,N,54.426,W,0
8/31/2010,11:02:00,16.07,N,54.439,W,0
8/31/2010,11:03:59,16.071,N,54.451,W,0
8/31/2010,11:06:00,16.072,N,54.464,W,0
8/31/2010,11:07:59,16.074,N,54.476,W,0
8/31/2010,11:10:00,16.075,N,54.489,W,0
8/31/2010,11:11:59,16.076,N,54.501,W,0
8/31/2010,11:14:00,16.077,N,54.514,W,0
8/31/2010,11:15:59,16.078,N,54.527,W,0
8/31/2010,11:18:00,16.079,N,54.539,W,0
8/31/2010,11:19:59,16.08,N,54.552,W,0
8/31/2010,11:22:00,16.081,N,54.564,W,0
8/31/2010,11:23:59,16.082,N,54.576,W,0
8/31/2010,11:26:00,16.083,N,54.589,W,0
8/31/2010,11:27:59,16.084,N,54.601,W,0
8/31/2010,11:30:00,16.085,N,54.614,W,0
8/31/2010,11:32:00,16.086,N,54.626,W,0
8/31/2010,11:33:59,16.087,N,54.639,W,0
8/31/2010,11:36:00,16.088,N,54.651,W,0
8/31/2010,11:37:59,16.089,N,54.664,W,0
8/31/2010,11:40:00,16.09,N,54.676,W,0
8/31/2010,11:41:59,16.091,N,54.689,W,0
8/31/2010,11:44:00,16.092,N,54.701,W,0
8/31/2010,11:45:59,16.093,N,54.713,W,0
8/31/2010,11:48:00,16.094,N,54.726,W,0
8/31/2010,11:49:59,16.095,N,54.738,W,0
8/31/2010,11:52:00,16.096,N,54.751,W,0
8/31/2010,11:53:59,16.097,N,54.763,W,0
8/31/2010,11:56:00,16.098,N,54.775,W,0
8/31/2010,11:57:59,16.099,N,54.788,W,0
8/31/2010,12:00:00,16.1,N,54.8,W,0
8/31/2010,12:02:00,16.101,N,54.812,W,0
8/31/2010,12:03:59,16.102,N,54.825,W,0
8/31/2010,12:06:00,16.103,N,54.837,W,0
8/31/2010,12:07:59,16.104,N,54.849,W,0
8/31/2010,12:10:00,16.105,N,54.862,W,0
8/31/2010,12:11:59,16.106,N,54.874,W,0
8/31/2010,12:14:00,16.107,N,54.886,W,0
8/31/2010,12:15:59,16.108,N,54.899,W,0
8/31/2010,12:18:00,16.109,N,54.911,W,0
8/31/2010,12:19:59,16.11,N,54.923,W,0
8/31/2010,12:22:00,16.111,N,54.936,W,0
8/31/2010,12:23:59,16.112,N,54.948,W,0
8/31/2010,12:26:00,16.113,N,54.96,W,0
8/31/2010,12:27:59,16.114,N,54.972,W,0
8/31/2010,12:30:00,16.115,N,54.985,W,0
8/31/2010,12:32:00,16.116,N,54.997,W,0
8/31/2010,12:33:59,16.117,N,55.009,W,0
8/31/2010,12:36:00,16.118,N,55.021,W,0
8/31/2010,12:37:59,16.119,N,55.033,W,0
8/31/2010,12:40:00,16.119,N,55.046,W,0
8/31/2010,12:41:59,16.12,N,55.058,W,0
8/31/2010,12:44:00,16.121,N,55.07,W,0
8/31/2010,12:45:59,16.122,N,55.082,W,0
8/31/2010,12:48:00,16.123,N,55.094,W,0
8/31/2010,12:49:59,16.124,N,55.107,W,0
8/31/2010,12:52:00,16.125,N,55.119,W,0
8/31/2010,12:53:59,16.126,N,55.131,W,0
8/31/2010,12:56:00,16.127,N,55.143,W,0
8/31/2010,12:57:59,16.128,N,55.155,W,0
8/31/2010,13:00:00,16.129,N,55.167,W,0
8/31/2010,13:02:00,16.13,N,55.18,W,0
8/31/2010,13:03:59,16.131,N,55.192,W,0
8/31/2010,13:06:00,16.132,N,55.204,W,0
8/31/2010,13:07:59,16.133,N,55.216,W,0
8/31/2010,13:10:00,16.134,N,55.228,W,0
8/31/2010,13:11:59,16.134,N,55.24,W,0
8/31/2010,13:14:00,16.135,N,55.252,W,0
8/31/2010,13:15:59,16.136,N,55.264,W,0
8/31/2010,13:18:00,16.137,N,55.276,W,0
8/31/2010,13:19:59,16.138,N,55.288,W,0
8/31/2010,13:22:00,16.139,N,55.3,W,0
8/31/2010,13:23:59,16.14,N,55.312,W,0
8/31/2010,13:26:00,16.141,N,55.325,W,0
8/31/2010,13:27:59,16.142,N,55.337,W,0
8/31/2010,13:30:00,16.143,N,55.349,W,0
8/31/2010,13:32:00,16.144,N,55.361,W,0
8/31/2010,13:33:59,16.144,N,55.373,W,0
8/31/2010,13:36:00,16.145,N,55.385,W,0
8/31/2010,13:37:59,16.146,N,55.397,W,0
8/31/2010,13:40:00,16.147,N,55.409,W,0
8/31/2010,13:41:59,16.148,N,55.421,W,0
8/31/2010,13:44:00,16.149,N,55.433,W,0
8/31/2010,13:45:59,16.15,N,55.445,W,0
8/31/2010,13:48:00,16.151,N,55.457,W,0
8/31/2010,13:49:59,16.152,N,55.468,W,0
8/31/2010,13:52:00,16.152,N,55.48,W,0
8/31/2010,13:53:59,16.153,N,55.492,W,0
8/31/2010,13:56:00,16.154,N,55.504,W,0
8/31/2010,13:57:59,16.155,N,55.516,W,0
8/31/2010,14:00:00,16.156,N,55.528,W,0
8/31/2010,14:02:00,16.157,N,55.54,W,0
8/31/2010,14:03:59,16.158,N,55.552,W,0
8/31/2010,14:06:00,16.159,N,55.564,W,0
8/31/2010,14:07:59,16.159,N,55.576,W,0
8/31/2010,14:10:00,16.16,N,55.588,W,0
8/31/2010,14:11:59,16.161,N,55.6,W,0
8/31/2010,14:14:00,16.162,N,55.611,W,0
8/31/2010,14:15:59,16.163,N,55.623,W,0
8/31/2010,14:18:00,16.164,N,55.635,W,0
8/31/2010,14:19:59,16.165,N,55.647,W,0
8/31/2010,14:22:00,16.165,N,55.659,W,0
8/31/2010,14:23:59,16.166,N,55.671,W,0
8/31/2010,14:26:00,16.167,N,55.683,W,0
8/31/2010,14:27:59,16.168,N,55.694,W,0
8/31/2010,14:30:00,16.169,N,55.706,W,0
8/31/2010,14:32:00,16.17,N,55.718,W,0
8/31/2010,14:33:59,16.17,N,55.73,W,0
8/31/2010,14:36:00,16.171,N,55.742,W,0
8/31/2010,14:37:59,16.172,N,55.754,W,0
8/31/2010,14:40:00,16.173,N,55.765,W,0
8/31/2010,14:41:59,16.174,N,55.777,W,0
8/31/2010,14:44:00,16.175,N,55.789,W,0
8/31/2010,14:45:59,16.176,N,55.801,W,0
8/31/2010,14:48:00,16.176,N,55.813,W,0
8/31/2010,14:49:59,16.177,N,55.824,W,0
8/31/2010,14:52:00,16.178,N,55.836,W,0
8/31/2010,14:53:59,16.179,N,55.848,W,0
8/31/2010,14:56:00,16.18,N,55.86,W,0
8/31/2010,14:57:59,16.181,N,55.871,W,0
8/31/2010,15:00:00,16.181,N,55.883,W,0
8/31/2010,15:02:00,16.182,N,55.895,W,0
8/31/2010,15:03:59,16.183,N,55.907,W,0
8/31/2010,15:06:00,16.184,N,55.918,W,0
8/31/2010,15:07:59,16.185,N,55.93,W,0
8/31/2010,15:10:00,16.185,N,55.942,W,0
8/31/2010,15:11:59,16.186,N,55.954,W,0
8/31/2010,15:14:00,16.187,N,55.965,W,0
8/31/2010,15:15:59,16.188,N,55.977,W,0
8/31/2010,15:18:00,16.189,N,55.989,W,0
8/31/2010,15:19:59,16.189,N,56,W,0
8/31/2010,15:22:00,16.19,N,56.012,W,0
8/31/2010,15:23:59,16.191,N,56.024,W,0
8/31/2010,15:26:00,16.192,N,56.035,W,0
8/31/2010,15:27:59,16.193,N,56.047,W,0
8/31/2010,15:30:00,16.194,N,56.059,W,0
8/31/2010,15:32:00,16.194,N,56.071,W,0
8/31/2010,15:33:59,16.195,N,56.082,W,0
8/31/2010,15:36:00,16.196,N,56.094,W,0
8/31/2010,15:37:59,16.197,N,56.106,W,0
8/31/2010,15:40:00,16.198,N,56.117,W,0
8/31/2010,15:41:59,16.198,N,56.129,W,0
8/31/2010,15:44:00,16.199,N,56.14,W,0
8/31/2010,15:45:59,16.2,N,56.152,W,0
8/31/2010,15:48:00,16.201,N,56.164,W,0
8/31/2010,15:49:59,16.201,N,56.175,W,0
8/31/2010,15:52:00,16.202,N,56.187,W,0
8/31/2010,15:53:59,16.203,N,56.199,W,0
8/31/2010,15:56:00,16.204,N,56.21,W,0
8/31/2010,15:57:59,16.205,N,56.222,W,0
8/31/2010,16:00:00,16.205,N,56.233,W,0
8/31/2010,16:01:59,16.206,N,56.245,W,0
8/31/2010,16:04:00,16.207,N,56.257,W,0
8/31/2010,16:06:00,16.208,N,56.268,W,0
8/31/2010,16:07:59,16.209,N,56.28,W,0
8/31/2010,16:09:59,16.209,N,56.291,W,0
8/31/2010,16:12:00,16.21,N,56.303,W,0
8/31/2010,16:14:00,16.211,N,56.315,W,0
8/31/2010,16:15:59,16.212,N,56.326,W,0
8/31/2010,16:17:59,16.212,N,56.338,W,0
8/31/2010,16:20:00,16.213,N,56.349,W,0
8/31/2010,16:22:00,16.214,N,56.361,W,0
8/31/2010,16:23:59,16.215,N,56.373,W,0
8/31/2010,16:25:59,16.216,N,56.384,W,0
8/31/2010,16:28:00,16.216,N,56.396,W,0
8/31/2010,16:30:00,16.217,N,56.407,W,0
8/31/2010,16:31:59,16.218,N,56.419,W,0
8/31/2010,16:34:00,16.219,N,56.43,W,0
8/31/2010,16:36:00,16.219,N,56.442,W,0
8/31/2010,16:37:59,16.22,N,56.453,W,0
8/31/2010,16:39:59,16.221,N,56.465,W,0
8/31/2010,16:42:00,16.222,N,56.476,W,0
8/31/2010,16:44:00,16.222,N,56.488,W,0
8/31/2010,16:45:59,16.223,N,56.5,W,0
8/31/2010,16:47:59,16.224,N,56.511,W,0
8/31/2010,16:50:00,16.225,N,56.523,W,0
8/31/2010,16:52:00,16.226,N,56.534,W,0
8/31/2010,16:53:59,16.226,N,56.546,W,0
8/31/2010,16:55:59,16.227,N,56.557,W,0
8/31/2010,16:58:00,16.228,N,56.569,W,0
8/31/2010,17:00:00,16.229,N,56.58,W,0
8/31/2010,17:01:59,16.229,N,56.592,W,0
8/31/2010,17:04:00,16.23,N,56.603,W,0
8/31/2010,17:06:00,16.231,N,56.615,W,0
8/31/2010,17:07:59,16.232,N,56.626,W,0
8/31/2010,17:09:59,16.232,N,56.638,W,0
8/31/2010,17:12:00,16.233,N,56.649,W,0
8/31/2010,17:14:00,16.234,N,56.661,W,0
8/31/2010,17:15:59,16.235,N,56.672,W,0
8/31/2010,17:17:59,16.235,N,56.684,W,0
8/31/2010,17:20:00,16.236,N,56.695,W,0
8/31/2010,17:22:00,16.237,N,56.707,W,0
8/31/2010,17:23:59,16.238,N,56.718,W,0
8/31/2010,17:25:13,16.238,N,56.725,W,0
8/31/2010,17:27:13,16.242,N,56.734,W,0
8/31/2010,17:29:12,16.246,N,56.743,W,0
8/31/2010,17:31:12,16.251,N,56.752,W,0
8/31/2010,17:33:13,16.255,N,56.76,W,0
8/31/2010,17:35:13,16.259,N,56.769,W,0
8/31/2010,17:37:12,16.264,N,56.778,W,0
8/31/2010,17:39:12,16.268,N,56.787,W,0
8/31/2010,17:41:13,16.273,N,56.795,W,0
8/31/2010,17:43:13,16.277,N,56.804,W,0
8/31/2010,17:45:12,16.282,N,56.812,W,0
8/31/2010,17:47:13,16.287,N,56.82,W,0
8/31/2010,17:49:13,16.291,N,56.829,W,0
8/31/2010,17:51:12,16.296,N,56.837,W,0
8/31/2010,17:53:12,16.301,N,56.845,W,0
8/31/2010,17:55:13,16.306,N,56.854,W,0
8/31/2010,17:57:13,16.311,N,56.862,W,0
8/31/2010,17:59:12,16.316,N,56.87,W,0
8/31/2010,18:01:12,16.322,N,56.878,W,0
8/31/2010,18:03:13,16.327,N,56.886,W,0
8/31/2010,18:05:13,16.332,N,56.894,W,0
8/31/2010,18:07:12,16.337,N,56.901,W,0
8/31/2010,18:09:12,16.343,N,56.909,W,0
8/31/2010,18:11:13,16.348,N,56.917,W,0
8/31/2010,18:13:13,16.354,N,56.925,W,0
8/31/2010,18:15:12,16.36,N,56.932,W,0
8/31/2010,18:17:13,16.365,N,56.94,W,0
8/31/2010,18:19:13,16.371,N,56.947,W,0
8/31/2010,18:21:12,16.377,N,56.955,W,0
8/31/2010,18:23:12,16.383,N,56.962,W,0
8/31/2010,18:25:13,16.389,N,56.969,W,0
8/31/2010,18:27:13,16.395,N,56.977,W,0
8/31/2010,18:29:12,16.401,N,56.984,W,0
8/31/2010,18:31:12,16.407,N,56.991,W,0
8/31/2010,18:33:13,16.413,N,56.998,W,0
8/31/2010,18:35:13,16.419,N,57.005,W,0
8/31/2010,18:37:12,16.425,N,57.012,W,0
8/31/2010,18:39:12,16.432,N,57.019,W,0
8/31/2010,18:41:13,16.438,N,57.026,W,0
8/31/2010,18:43:13,16.444,N,57.033,W,0
8/31/2010,18:45:12,16.451,N,57.04,W,0
8/31/2010,18:47:13,16.457,N,57.047,W,0
8/31/2010,18:49:13,16.464,N,57.054,W,0
8/31/2010,18:51:12,16.47,N,57.06,W,0
8/31/2010,18:53:12,16.477,N,57.067,W,0
8/31/2010,18:55:13,16.484,N,57.074,W,0
8/31/2010,18:57:13,16.49,N,57.08,W,0
8/31/2010,18:59:12,16.497,N,57.087,W,0
8/31/2010,19:01:12,16.504,N,57.093,W,0
8/31/2010,19:03:13,16.511,N,57.1,W,0
8/31/2010,19:05:13,16.518,N,57.106,W,0
8/31/2010,19:07:12,16.525,N,57.113,W,0
8/31/2010,19:09:12,16.532,N,57.119,W,0
8/31/2010,19:11:13,16.539,N,57.125,W,0
8/31/2010,19:13:13,16.546,N,57.132,W,0
8/31/2010,19:15:12,16.553,N,57.138,W,0
8/31/2010,19:17:13,16.56,N,57.144,W,0
8/31/2010,19:19:13,16.567,N,57.15,W,0
8/31/2010,19:21:12,16.574,N,57.156,W,0
8/31/2010,19:23:12,16.581,N,57.162,W,0
8/31/2010,19:25:13,16.589,N,57.168,W,0
8/31/2010,19:27:13,16.596,N,57.174,W,0
8/31/2010,19:28:05,16.599,N,57.177,W,0
8/31/2010,19:30:04,16.604,N,57.184,W,0
8/31/2010,19:32:04,16.61,N,57.192,W,0
8/31/2010,19:34:05,16.615,N,57.199,W,0
8/31/2010,19:36:05,16.621,N,57.207,W,0
8/31/2010,19:38:04,16.626,N,57.215,W,0
8/31/2010,19:40:05,16.631,N,57.222,W,0
8/31/2010,19:42:05,16.636,N,57.23,W,0
8/31/2010,19:44:04,16.642,N,57.237,W,0
8/31/2010,19:46:04,16.647,N,57.245,W,0
8/31/2010,19:48:05,16.652,N,57.252,W,0
8/31/2010,19:50:05,16.657,N,57.26,W,0
8/31/2010,19:52:04,16.662,N,57.267,W,0
8/31/2010,19:54:04,16.668,N,57.275,W,0
8/31/2010,19:56:05,16.673,N,57.282,W,0
8/31/2010,19:58:05,16.678,N,57.29,W,0
8/31/2010,20:00:04,16.683,N,57.298,W,0
8/31/2010,20:02:04,16.688,N,57.305,W,0
8/31/2010,20:04:05,16.693,N,57.313,W,0
8/31/2010,20:06:05,16.698,N,57.32,W,0
8/31/2010,20:08:04,16.703,N,57.328,W,0
8/31/2010,20:10:05,16.708,N,57.336,W,0
8/31/2010,20:12:05,16.713,N,57.343,W,0
8/31/2010,20:14:04,16.717,N,57.351,W,0
8/31/2010,20:16:04,16.722,N,57.359,W,0
8/31/2010,20:18:05,16.727,N,57.366,W,0
8/31/2010,20:20:05,16.732,N,57.374,W,0
8/31/2010,20:22:04,16.736,N,57.382,W,0
8/31/2010,20:24:04,16.741,N,57.389,W,0
8/31/2010,20:26:05,16.746,N,57.397,W,0
8/31/2010,20:28:05,16.75,N,57.405,W,0
8/31/2010,20:30:04,16.755,N,57.413,W,0
8/31/2010,20:32:04,16.76,N,57.42,W,0
8/31/2010,20:34:05,16.764,N,57.428,W,0
8/31/2010,20:36:05,16.769,N,57.436,W,0
8/31/2010,20:38:04,16.773,N,57.443,W,0
8/31/2010,20:40:05,16.778,N,57.451,W,0
8/31/2010,20:42:05,16.782,N,57.459,W,0
8/31/2010,20:44:04,16.786,N,57.467,W,0
8/31/2010,20:46:04,16.791,N,57.475,W,0
8/31/2010,20:48:05,16.795,N,57.482,W,0
8/31/2010,20:50:05,16.799,N,57.49,W,0
8/31/2010,20:52:04,16.803,N,57.498,W,0
8/31/2010,20:54:04,16.808,N,57.506,W,0
8/31/2010,20:56:05,16.812,N,57.514,W,0
8/31/2010,20:58:05,16.816,N,57.522,W,0
8/31/2010,21:00:04,16.82,N,57.53,W,0
8/31/2010,21:02:04,16.824,N,57.537,W,0
8/31/2010,21:04:05,16.828,N,57.545,W,0
8/31/2010,21:06:05,16.832,N,57.553,W,0
8/31/2010,21:08:04,16.836,N,57.561,W,0
8/31/2010,21:10:05,16.84,N,57.569,W,0
8/31/2010,21:12:05,16.843,N,57.577,W,0
8/31/2010,21:14:04,16.847,N,57.585,W,0
8/31/2010,21:16:04,16.851,N,57.593,W,0
8/31/2010,21:18:05,16.855,N,57.601,W,0
8/31/2010,21:20:05,16.858,N,57.609,W,0
8/31/2010,21:22:04,16.862,N,57.617,W,0
8/31/2010,21:24:04,16.866,N,57.625,W,0
8/31/2010,21:26:05,16.869,N,57.633,W,0
8/31/2010,21:28:05,16.873,N,57.641,W,0
8/31/2010,21:30:04,16.876,N,57.649,W,0
8/31/2010,21:32:04,16.879,N,57.657,W,0
8/31/2010,21:34:05,16.883,N,57.665,W,0
8/31/2010,21:36:05,16.886,N,57.673,W,0
8/31/2010,21:38:04,16.889,N,57.681,W,0
8/31/2010,21:40:05,16.893,N,57.689,W,0
8/31/2010,21:42:05,16.896,N,57.697,W,0
8/31/2010,21:44:04,16.899,N,57.706,W,0
8/31/2010,21:46:04,16.902,N,57.714,W,0
8/31/2010,21:48:05,16.905,N,57.722,W,0
8/31/2010,21:50:05,16.908,N,57.73,W,0
8/31/2010,21:52:04,16.911,N,57.738,W,0
8/31/2010,21:54:04,16.914,N,57.746,W,0
8/31/2010,21:56:05,16.917,N,57.755,W,0
8/31/2010,21:58:05,16.92,N,57.763,W,0
8/31/2010,22:00:04,16.922,N,57.771,W,0
8/31/2010,22:02:04,16.925,N,57.779,W,0
8/31/2010,22:04:05,16.928,N,57.788,W,0
8/31/2010,22:06:05,16.93,N,57.796,W,0
8/31/2010,22:08:04,16.933,N,57.804,W,0
8/31/2010,22:10:05,16.936,N,57.813,W,0
8/31/2010,22:12:05,16.938,N,57.821,W,0
8/31/2010,22:14:04,16.94,N,57.829,W,0
8/31/2010,22:16:04,16.943,N,57.838,W,0
8/31/2010,22:18:05,16.945,N,57.846,W,0
8/31/2010,22:20:05,16.947,N,57.854,W,0
8/31/2010,22:22:04,16.95,N,57.863,W,0
8/31/2010,22:24:04,16.952,N,57.871,W,0
8/31/2010,22:26:05,16.954,N,57.88,W,0
8/31/2010,22:28:05,16.956,N,57.888,W,0
8/31/2010,22:30:04,16.958,N,57.897,W,0
8/31/2010,22:32:04,16.96,N,57.905,W,0
8/31/2010,22:34:05,16.962,N,57.913,W,0
8/31/2010,22:36:05,16.964,N,57.922,W,0
8/31/2010,22:38:04,16.965,N,57.93,W,0
8/31/2010,22:40:05,16.967,N,57.939,W,0
8/31/2010,22:42:05,16.969,N,57.948,W,0
8/31/2010,22:44:04,16.971,N,57.956,W,0
8/31/2010,22:46:04,16.972,N,57.965,W,0
8/31/2010,22:48:05,16.974,N,57.973,W,0
8/31/2010,22:50:05,16.975,N,57.982,W,0
8/31/2010,22:52:04,16.977,N,57.99,W,0
8/31/2010,22:54:04,16.978,N,57.999,W,0
8/31/2010,22:56:05,16.98,N,58.008,W,0
8/31/2010,22:58:05,16.981,N,58.016,W,0
8/31/2010,23:00:04,16.983,N,58.025,W,0
8/31/2010,23:02:04,16.984,N,58.033,W,0
