Track,for,Hermine,2016,,,
9/4/2016,10:10:26,37.318,N,69.965,W,1
9/4/2016,10:12:26,37.318,N,69.959,W,1
9/4/2016,10:14:25,37.317,N,69.952,W,1
9/4/2016,10:16:26,37.315,N,69.946,W,1
9/4/2016,10:18:25,37.314,N,69.94,W,1
9/4/2016,10:20:26,37.313,N,69.934,W,1
9/4/2016,10:22:25,37.312,N,69.928,W,1
9/4/2016,10:24:26,37.311,N,69.922,W,1
9/4/2016,10:26:25,37.31,N,69.916,W,1
9/4/2016,10:28:26,37.309,N,69.91,W,1
9/4/2016,10:30:25,37.307,N,69.904,W,1
9/4/2016,10:32:26,37.306,N,69.898,W,1
9/4/2016,10:34:25,37.305,N,69.892,W,1
9/4/2016,10:36:26,37.303,N,69.886,W,1
9/4/2016,10:38:25,37.302,N,69.88,W,1
9/4/2016,10:40:26,37.3,N,69.875,W,1
9/4/2016,10:42:26,37.299,N,69.869,W,1
9/4/2016,10:44:25,37.297,N,69.863,W,1
9/4/2016,10:46:26,37.295,N,69.858,W,1
9/4/2016,10:48:25,37.294,N,69.852,W,1
9/4/2016,10:50:26,37.292,N,69.846,W,1
9/4/2016,10:52:25,37.291,N,69.841,W,1
9/4/2016,10:54:26,37.289,N,69.835,W,1
9/4/2016,10:56:25,37.287,N,69.83,W,1
9/4/2016,10:58:26,37.285,N,69.824,W,1
9/4/2016,11:00:25,37.283,N,69.819,W,1
9/4/2016,11:02:26,37.282,N,69.813,W,1
9/4/2016,11:04:25,37.28,N,69.808,W,1
9/4/2016,11:06:26,37.278,N,69.803,W,1
9/4/2016,11:08:25,37.276,N,69.797,W,1
9/4/2016,11:10:26,37.274,N,69.792,W,1
9/4/2016,11:12:26,37.272,N,69.787,W,1
9/4/2016,11:14:25,37.27,N,69.782,W,1
9/4/2016,11:16:26,37.268,N,69.776,W,1
9/4/2016,11:18:25,37.265,N,69.771,W,1
9/4/2016,11:20:26,37.263,N,69.766,W,1
9/4/2016,11:22:25,37.261,N,69.761,W,1
9/4/2016,11:24:26,37.259,N,69.756,W,1
9/4/2016,11:26:25,37.257,N,69.751,W,1
9/4/2016,11:28:26,37.255,N,69.746,W,1
9/4/2016,11:30:25,37.252,N,69.741,W,1
9/4/2016,11:32:26,37.25,N,69.736,W,1
9/4/2016,11:34:25,37.248,N,69.731,W,1
9/4/2016,11:36:26,37.245,N,69.726,W,1
9/4/2016,11:38:25,37.243,N,69.721,W,1
9/4/2016,11:40:26,37.24,N,69.716,W,1
9/4/2016,11:40:46,37.24,N,69.715,W,1
9/4/2016,11:42:47,37.237,N,69.71,W,1
9/4/2016,11:44:46,37.234,N,69.706,W,1
9/4/2016,11:46:47,37.23,N,69.701,W,1
9/4/2016,11:48:46,37.227,N,69.696,W,1
9/4/2016,11:50:47,37.224,N,69.692,W,1
9/4/2016,11:52:46,37.221,N,69.687,W,1
9/4/2016,11:54:46,37.218,N,69.683,W,1
9/4/2016,11:56:47,37.215,N,69.678,W,1
9/4/2016,11:58:46,37.211,N,69.674,W,1
9/4/2016,12:00:47,37.208,N,69.669,W,1
9/4/2016,12:02:46,37.205,N,69.664,W,1
9/4/2016,12:04:47,37.202,N,69.66,W,1
9/4/2016,12:06:46,37.199,N,69.655,W,1
9/4/2016,12:08:47,37.196,N,69.651,W,1
9/4/2016,12:10:46,37.192,N,69.646,W,1
9/4/2016,12:12:47,37.189,N,69.642,W,1
9/4/2016,12:14:46,37.186,N,69.637,W,1
9/4/2016,12:16:47,37.183,N,69.633,W,1
9/4/2016,12:18:46,37.18,N,69.629,W,1
9/4/2016,12:20:47,37.176,N,69.624,W,1
9/4/2016,12:22:46,37.173,N,69.62,W,1
9/4/2016,12:24:46,37.17,N,69.615,W,1
9/4/2016,12:26:47,37.167,N,69.611,W,1
9/4/2016,12:28:46,37.164,N,69.606,W,1
9/4/2016,12:30:47,37.161,N,69.602,W,1
9/4/2016,12:32:46,37.158,N,69.598,W,1
9/4/2016,12:34:47,37.154,N,69.593,W,1
9/4/2016,12:36:46,37.151,N,69.589,W,1
9/4/2016,12:38:47,37.148,N,69.584,W,1
9/4/2016,12:40:46,37.145,N,69.58,W,1
9/4/2016,12:42:47,37.142,N,69.576,W,1
9/4/2016,12:44:46,37.139,N,69.571,W,1
9/4/2016,12:46:47,37.136,N,69.567,W,1
9/4/2016,12:48:46,37.133,N,69.563,W,1
9/4/2016,12:50:47,37.129,N,69.558,W,1
9/4/2016,12:52:46,37.126,N,69.554,W,1
9/4/2016,12:54:46,37.123,N,69.55,W,1
9/4/2016,12:56:47,37.12,N,69.546,W,1
9/4/2016,12:58:46,37.117,N,69.541,W,1
9/4/2016,13:00:47,37.114,N,69.537,W,1
9/4/2016,13:02:46,37.111,N,69.533,W,1
9/4/2016,13:04:47,37.108,N,69.528,W,1
9/4/2016,13:06:46,37.105,N,69.524,W,1
9/4/2016,13:08:47,37.102,N,69.52,W,1
9/4/2016,13:10:46,37.099,N,69.516,W,1
9/4/2016,13:12:47,37.096,N,69.511,W,1
9/4/2016,13:14:46,37.093,N,69.507,W,1
9/4/2016,13:16:47,37.09,N,69.503,W,1
9/4/2016,13:18:46,37.087,N,69.499,W,1
9/4/2016,13:20:47,37.084,N,69.495,W,1
9/4/2016,13:22:46,37.081,N,69.49,W,1
9/4/2016,13:24:46,37.078,N,69.486,W,1
9/4/2016,13:26:47,37.075,N,69.482,W,1
9/4/2016,13:28:46,37.072,N,69.478,W,1
9/4/2016,13:30:47,37.069,N,69.474,W,1
9/4/2016,13:32:46,37.067,N,69.47,W,1
9/4/2016,13:34:47,37.064,N,69.465,W,1
9/4/2016,13:36:46,37.061,N,69.461,W,1
9/4/2016,13:38:47,37.058,N,69.457,W,1
9/4/2016,13:40:46,37.055,N,69.453,W,1
9/4/2016,13:42:47,37.052,N,69.449,W,1
9/4/2016,13:44:46,37.05,N,69.445,W,1
9/4/2016,13:46:47,37.047,N,69.441,W,1
9/4/2016,13:48:46,37.044,N,69.436,W,1
9/4/2016,13:50:47,37.041,N,69.432,W,1
9/4/2016,13:52:46,37.039,N,69.428,W,1
9/4/2016,13:54:46,37.036,N,69.424,W,1
9/4/2016,13:56:47,37.033,N,69.42,W,1
9/4/2016,13:58:46,37.031,N,69.416,W,1
9/4/2016,14:00:47,37.028,N,69.412,W,1
9/4/2016,14:02:11,37.026,N,69.409,W,1
9/4/2016,14:04:10,37.023,N,69.404,W,1
9/4/2016,14:06:11,37.021,N,69.4,W,1
9/4/2016,14:08:10,37.018,N,69.395,W,1
9/4/2016,14:10:11,37.016,N,69.391,W,1
9/4/2016,14:12:10,37.013,N,69.386,W,1
9/4/2016,14:14:11,37.01,N,69.382,W,1
9/4/2016,14:16:11,37.008,N,69.377,W,1
9/4/2016,14:18:10,37.005,N,69.373,W,1
9/4/2016,14:20:11,37.003,N,69.368,W,1
9/4/2016,14:22:10,37,N,69.363,W,1
9/4/2016,14:24:11,36.998,N,69.359,W,1
9/4/2016,14:26:10,36.996,N,69.354,W,1
9/4/2016,14:28:11,36.993,N,69.35,W,1
9/4/2016,14:30:10,36.991,N,69.345,W,1
9/4/2016,14:32:11,36.988,N,69.34,W,1
9/4/2016,14:34:10,36.986,N,69.336,W,1
9/4/2016,14:36:11,36.984,N,69.331,W,1
9/4/2016,14:38:10,36.981,N,69.326,W,1
9/4/2016,14:40:11,36.979,N,69.322,W,1
9/4/2016,14:42:10,36.977,N,69.317,W,1
9/4/2016,14:44:11,36.975,N,69.312,W,1
9/4/2016,14:46:11,36.972,N,69.307,W,1
9/4/2016,14:48:10,36.97,N,69.303,W,1
9/4/2016,14:50:11,36.968,N,69.298,W,1
9/4/2016,14:52:10,36.966,N,69.293,W,1
9/4/2016,14:54:11,36.964,N,69.289,W,1
9/4/2016,14:56:10,36.961,N,69.284,W,1
9/4/2016,14:58:11,36.959,N,69.279,W,1
9/4/2016,15:00:10,36.957,N,69.274,W,1
9/4/2016,15:02:11,36.955,N,69.269,W,1
9/4/2016,15:04:10,36.953,N,69.265,W,1
9/4/2016,15:06:11,36.951,N,69.26,W,1
9/4/2016,15:08:10,36.949,N,69.255,W,1
9/4/2016,15:10:11,36.947,N,69.25,W,1
9/4/2016,15:12:10,36.945,N,69.245,W,1
9/4/2016,15:14:11,36.943,N,69.24,W,1
9/4/2016,15:16:11,36.942,N,69.235,W,1
9/4/2016,15:18:10,36.94,N,69.231,W,1
9/4/2016,15:20:11,36.938,N,69.226,W,1
9/4/2016,15:22:10,36.936,N,69.221,W,1
9/4/2016,15:24:11,36.934,N,69.216,W,1
9/4/2016,15:26:10,36.933,N,69.211,W,1
9/4/2016,15:28:11,36.931,N,69.206,W,1
9/4/2016,15:30:10,36.929,N,69.201,W,1
9/4/2016,15:32:11,36.927,N,69.196,W,1
9/4/2016,15:34:10,36.926,N,69.191,W,1
9/4/2016,15:36:11,36.924,N,69.186,W,1
9/4/2016,15:38:10,36.923,N,69.181,W,1
9/4/2016,15:40:11,36.921,N,69.176,W,1
9/4/2016,15:42:10,36.919,N,69.171,W,1
9/4/2016,15:44:11,36.918,N,69.166,W,1
9/4/2016,15:46:11,36.916,N,69.161,W,1
9/4/2016,15:48:10,36.915,N,69.156,W,1
9/4/2016,15:50:11,36.914,N,69.15,W,1
9/4/2016,15:52:10,36.912,N,69.145,W,1
9/4/2016,15:54:11,36.911,N,69.14,W,1
9/4/2016,15:56:10,36.909,N,69.135,W,1
9/4/2016,15:58:11,36.908,N,69.13,W,1
9/4/2016,16:00:10,36.907,N,69.125,W,1
9/4/2016,16:02:11,36.906,N,69.12,W,1
9/4/2016,16:04:10,36.904,N,69.114,W,1
9/4/2016,16:06:11,36.903,N,69.109,W,1
9/4/2016,16:08:10,36.902,N,69.104,W,1
9/4/2016,16:10:11,36.901,N,69.099,W,1
9/4/2016,16:12:10,36.9,N,69.093,W,1
9/4/2016,16:14:11,36.899,N,69.088,W,1
9/4/2016,16:16:11,36.898,N,69.083,W,1
9/4/2016,16:18:10,36.897,N,69.077,W,1
9/4/2016,16:20:11,36.896,N,69.072,W,1
9/4/2016,16:22:10,36.895,N,69.067,W,1
9/4/2016,16:24:11,36.894,N,69.061,W,1
9/4/2016,16:26:10,36.893,N,69.056,W,1
9/4/2016,16:28:11,36.892,N,69.051,W,1
9/4/2016,16:30:10,36.891,N,69.045,W,1
9/4/2016,16:32:11,36.891,N,69.04,W,1
9/4/2016,16:34:10,36.89,N,69.034,W,1
9/4/2016,16:36:11,36.889,N,69.029,W,1
9/4/2016,16:38:10,36.889,N,69.023,W,1
9/4/2016,16:40:11,36.888,N,69.018,W,1
9/4/2016,16:42:10,36.887,N,69.012,W,1
9/4/2016,16:44:11,36.887,N,69.007,W,1
9/4/2016,16:46:11,36.886,N,69.001,W,1
9/4/2016,16:48:10,36.886,N,68.996,W,1
9/4/2016,16:50:11,36.885,N,68.99,W,1
9/4/2016,16:52:10,36.885,N,68.985,W,1
9/4/2016,16:54:11,36.884,N,68.979,W,1
9/4/2016,16:56:10,36.884,N,68.973,W,1
9/4/2016,16:58:11,36.884,N,68.968,W,1
9/4/2016,17:00:10,36.883,N,68.962,W,1
9/4/2016,17:02:11,36.883,N,68.957,W,1
9/4/2016,17:04:10,36.883,N,68.951,W,1
9/4/2016,17:06:11,36.883,N,68.945,W,1
9/4/2016,17:08:10,36.883,N,68.94,W,1
9/4/2016,17:10:11,36.882,N,68.934,W,1
9/4/2016,17:12:10,36.882,N,68.928,W,1
9/4/2016,17:14:11,36.882,N,68.923,W,1
9/4/2016,17:16:11,36.882,N,68.917,W,1
9/4/2016,17:18:10,36.882,N,68.911,W,1
9/4/2016,17:20:11,36.882,N,68.905,W,1
9/4/2016,17:22:10,36.882,N,68.9,W,1
9/4/2016,17:24:11,36.882,N,68.894,W,1
9/4/2016,17:26:10,36.882,N,68.888,W,1
9/4/2016,17:28:11,36.882,N,68.882,W,1
9/4/2016,17:30:10,36.883,N,68.877,W,1
9/4/2016,17:32:11,36.883,N,68.871,W,1
9/4/2016,17:34:10,36.883,N,68.865,W,1
9/4/2016,17:36:11,36.883,N,68.86,W,1
9/4/2016,17:38:10,36.883,N,68.854,W,1
9/4/2016,17:40:11,36.884,N,68.848,W,1
9/4/2016,17:42:10,36.884,N,68.842,W,1
9/4/2016,17:44:11,36.884,N,68.837,W,1
9/4/2016,17:46:11,36.885,N,68.831,W,1
9/4/2016,17:48:10,36.885,N,68.825,W,1
9/4/2016,17:50:11,36.886,N,68.819,W,1
9/4/2016,17:52:10,36.886,N,68.814,W,1
9/4/2016,17:54:11,36.886,N,68.808,W,1
9/4/2016,17:56:10,36.887,N,68.802,W,1
9/4/2016,17:58:11,36.887,N,68.796,W,1
9/4/2016,18:00:10,36.888,N,68.791,W,1
9/4/2016,18:02:11,36.889,N,68.785,W,1
9/4/2016,18:04:10,36.889,N,68.779,W,1
9/4/2016,18:06:11,36.89,N,68.773,W,1
9/4/2016,18:08:10,36.89,N,68.768,W,1
9/4/2016,18:10:11,36.891,N,68.762,W,1
9/4/2016,18:12:10,36.892,N,68.756,W,1
9/4/2016,18:14:11,36.892,N,68.751,W,1
9/4/2016,18:16:11,36.893,N,68.745,W,1
9/4/2016,18:18:10,36.894,N,68.739,W,1
9/4/2016,18:20:11,36.895,N,68.734,W,1
9/4/2016,18:22:10,36.895,N,68.728,W,1
9/4/2016,18:24:11,36.896,N,68.722,W,1
9/4/2016,18:26:10,36.897,N,68.717,W,1
9/4/2016,18:28:11,36.898,N,68.711,W,1
9/4/2016,18:30:10,36.899,N,68.706,W,1
9/4/2016,18:32:11,36.9,N,68.7,W,1
9/4/2016,18:34:10,36.901,N,68.694,W,1
9/4/2016,18:36:11,36.902,N,68.689,W,1
9/4/2016,18:38:10,36.902,N,68.683,W,1
9/4/2016,18:40:11,36.903,N,68.678,W,1
9/4/2016,18:42:10,36.904,N,68.672,W,1
9/4/2016,18:44:11,36.905,N,68.667,W,1
9/4/2016,18:46:11,36.906,N,68.661,W,1
9/4/2016,18:48:10,36.908,N,68.656,W,1
9/4/2016,18:50:11,36.909,N,68.65,W,1
9/4/2016,18:52:10,36.91,N,68.645,W,1
9/4/2016,18:54:11,36.911,N,68.639,W,1
9/4/2016,18:56:10,36.912,N,68.634,W,1
9/4/2016,18:58:11,36.913,N,68.629,W,1
9/4/2016,19:00:10,36.914,N,68.623,W,1
9/4/2016,19:02:11,36.915,N,68.618,W,1
9/4/2016,19:04:10,36.917,N,68.613,W,1
9/4/2016,19:06:11,36.918,N,68.607,W,1
9/4/2016,19:08:10,36.919,N,68.602,W,1
9/4/2016,19:10:11,36.92,N,68.597,W,1
9/4/2016,19:12:10,36.921,N,68.592,W,1
9/4/2016,19:14:11,36.923,N,68.586,W,1
9/4/2016,19:16:11,36.924,N,68.581,W,1
9/4/2016,19:18:10,36.925,N,68.576,W,1
9/4/2016,19:20:11,36.927,N,68.571,W,1
9/4/2016,19:22:10,36.928,N,68.566,W,1
9/4/2016,19:24:11,36.929,N,68.561,W,1
9/4/2016,19:26:10,36.931,N,68.556,W,1
9/4/2016,19:28:11,36.932,N,68.551,W,1
9/4/2016,19:30:10,36.933,N,68.546,W,1
9/4/2016,19:32:11,36.935,N,68.541,W,1
9/4/2016,19:34:10,36.936,N,68.536,W,1
9/4/2016,19:36:11,36.938,N,68.531,W,1
9/4/2016,19:38:10,36.939,N,68.526,W,1
9/4/2016,19:40:11,36.94,N,68.521,W,1
9/4/2016,19:42:10,36.942,N,68.516,W,1
9/4/2016,19:44:11,36.943,N,68.511,W,1
9/4/2016,19:46:11,36.945,N,68.506,W,1
9/4/2016,19:48:10,36.946,N,68.502,W,1
9/4/2016,19:50:11,36.948,N,68.497,W,1
9/4/2016,19:52:10,36.949,N,68.492,W,1
9/4/2016,19:54:11,36.951,N,68.488,W,1
9/4/2016,19:56:10,36.952,N,68.483,W,1
9/4/2016,19:58:11,36.954,N,68.479,W,1
9/4/2016,20:00:10,36.955,N,68.474,W,1
9/4/2016,20:02:11,36.957,N,68.47,W,1
9/4/2016,20:04:10,36.959,N,68.465,W,1
9/4/2016,20:06:11,36.96,N,68.461,W,1
9/4/2016,20:08:10,36.962,N,68.456,W,1
9/4/2016,20:10:11,36.963,N,68.452,W,1
9/4/2016,20:12:10,36.965,N,68.448,W,1
9/4/2016,20:14:11,36.967,N,68.443,W,1
9/4/2016,20:16:11,36.968,N,68.439,W,1
9/4/2016,20:18:10,36.97,N,68.435,W,1
9/4/2016,20:20:11,36.971,N,68.431,W,1
9/4/2016,20:22:10,36.973,N,68.427,W,1
9/4/2016,20:24:11,36.975,N,68.422,W,1
9/4/2016,20:26:10,36.976,N,68.418,W,1
9/4/2016,20:28:11,36.978,N,68.414,W,1
9/4/2016,20:30:10,36.98,N,68.41,W,1
9/4/2016,20:32:11,36.981,N,68.407,W,1
9/4/2016,20:34:10,36.983,N,68.403,W,1
9/4/2016,20:36:11,36.985,N,68.399,W,1
9/4/2016,20:38:10,36.986,N,68.395,W,1
9/4/2016,20:40:11,36.988,N,68.391,W,1
9/4/2016,20:42:10,36.99,N,68.388,W,1
9/4/2016,20:44:11,36.991,N,68.384,W,1
9/4/2016,20:46:11,36.993,N,68.38,W,1
9/4/2016,20:48:10,36.995,N,68.377,W,1
9/4/2016,20:50:11,36.996,N,68.373,W,1
9/4/2016,20:52:10,36.998,N,68.37,W,1
9/4/2016,20:54:11,37,N,68.367,W,1
9/4/2016,20:56:10,37.002,N,68.363,W,1
9/4/2016,20:58:11,37.003,N,68.36,W,1
9/4/2016,21:00:10,37.005,N,68.357,W,1
9/4/2016,21:02:11,37.007,N,68.354,W,1
9/4/2016,21:04:10,37.008,N,68.35,W,1
9/4/2016,21:06:11,37.01,N,68.347,W,1
9/4/2016,21:08:10,37.012,N,68.344,W,1
9/4/2016,21:10:11,37.014,N,68.341,W,1
9/4/2016,21:12:10,37.015,N,68.338,W,1
9/4/2016,21:14:11,37.017,N,68.335,W,1
9/4/2016,21:16:11,37.019,N,68.333,W,1
9/4/2016,21:18:10,37.02,N,68.33,W,1
9/4/2016,21:20:11,37.022,N,68.327,W,1
9/4/2016,21:22:10,37.024,N,68.324,W,1
9/4/2016,21:24:11,37.026,N,68.322,W,1
9/4/2016,21:26:10,37.027,N,68.319,W,1
9/4/2016,21:28:11,37.029,N,68.317,W,1
9/4/2016,21:30:10,37.031,N,68.314,W,1
9/4/2016,21:32:11,37.033,N,68.312,W,1
9/4/2016,21:34:10,37.034,N,68.31,W,1
9/4/2016,21:36:11,37.036,N,68.307,W,1
9/4/2016,21:38:10,37.038,N,68.305,W,1
9/4/2016,21:40:11,37.039,N,68.303,W,1
9/4/2016,21:42:10,37.041,N,68.301,W,1
9/4/2016,21:44:11,37.043,N,68.299,W,1
9/4/2016,21:46:11,37.044,N,68.297,W,1
9/4/2016,21:48:10,37.046,N,68.295,W,1
9/4/2016,21:50:11,37.048,N,68.293,W,1
9/4/2016,21:52:10,37.05,N,68.292,W,1
9/4/2016,21:54:11,37.051,N,68.29,W,1
9/4/2016,21:56:10,37.053,N,68.288,W,1
9/4/2016,21:58:11,37.055,N,68.287,W,1
9/4/2016,22:00:10,37.056,N,68.285,W,1
9/4/2016,22:02:11,37.058,N,68.283,W,1
9/4/2016,22:04:10,37.06,N,68.282,W,1
9/4/2016,22:06:11,37.061,N,68.281,W,1
9/4/2016,22:08:10,37.063,N,68.279,W,1
9/4/2016,22:10:11,37.065,N,68.278,W,1
9/4/2016,22:12:10,37.066,N,68.277,W,1
9/4/2016,22:14:11,37.068,N,68.275,W,1
9/4/2016,22:16:11,37.07,N,68.274,W,1
9/4/2016,22:18:10,37.071,N,68.273,W,1
9/4/2016,22:20:11,37.073,N,68.272,W,1
9/4/2016,22:22:10,37.075,N,68.271,W,1
9/4/2016,22:24:11,37.076,N,68.27,W,1
9/4/2016,22:26:10,37.078,N,68.269,W,1
9/4/2016,22:28:11,37.08,N,68.268,W,1
9/4/2016,22:30:10,37.081,N,68.268,W,1
9/4/2016,22:32:11,37.083,N,68.267,W,1
9/4/2016,22:34:10,37.085,N,68.266,W,1
9/4/2016,22:36:11,37.086,N,68.265,W,1
9/4/2016,22:38:10,37.088,N,68.265,W,1
9/4/2016,22:40:11,37.09,N,68.264,W,1
9/4/2016,22:42:10,37.091,N,68.264,W,1
9/4/2016,22:44:11,37.093,N,68.263,W,1
9/4/2016,22:46:11,37.094,N,68.263,W,1
9/4/2016,22:48:10,37.096,N,68.262,W,1
9/4/2016,22:50:11,37.098,N,68.262,W,1
9/4/2016,22:52:10,37.099,N,68.262,W,1
9/4/2016,22:54:11,37.101,N,68.262,W,1
9/4/2016,22:56:10,37.103,N,68.261,W,1
9/4/2016,22:58:11,37.104,N,68.261,W,1
9/4/2016,23:00:10,37.106,N,68.261,W,1
9/4/2016,23:02:11,37.107,N,68.261,W,1
9/4/2016,23:04:10,37.109,N,68.261,W,1
9/4/2016,23:06:11,37.111,N,68.261,W,1
9/4/2016,23:08:10,37.112,N,68.261,W,1
9/4/2016,23:10:11,37.114,N,68.261,W,1
9/4/2016,23:12:10,37.116,N,68.261,W,1
9/4/2016,23:14:11,37.117,N,68.261,W,1
9/4/2016,23:16:11,37.119,N,68.262,W,1
9/4/2016,23:18:10,37.12,N,68.262,W,1
9/4/2016,23:20:11,37.122,N,68.262,W,1
9/4/2016,23:22:10,37.124,N,68.262,W,1
9/4/2016,23:24:11,37.125,N,68.263,W,1
9/4/2016,23:26:10,37.127,N,68.263,W,1
9/4/2016,23:28:11,37.128,N,68.264,W,1
9/4/2016,23:30:10,37.13,N,68.264,W,1
9/4/2016,23:32:11,37.132,N,68.264,W,1
9/4/2016,23:34:10,37.133,N,68.265,W,1
9/4/2016,23:36:11,37.135,N,68.266,W,1
9/4/2016,23:38:10,37.136,N,68.266,W,1
9/4/2016,23:40:11,37.138,N,68.267,W,1
9/4/2016,23:42:10,37.14,N,68.268,W,1
9/4/2016,23:44:11,37.141,N,68.268,W,1
9/4/2016,23:46:11,37.143,N,68.269,W,1
9/4/2016,23:48:10,37.144,N,68.27,W,1
9/4/2016,23:48:50,37.145,N,68.27,W,1
9/4/2016,23:50:51,37.148,N,68.273,W,1
9/4/2016,23:52:50,37.151,N,68.276,W,1
9/4/2016,23:54:51,37.154,N,68.279,W,1
9/4/2016,23:56:50,37.157,N,68.282,W,1
9/4/2016,23:58:51,37.16,N,68.285,W,1
9/5/2016,0:00:50,37.163,N,68.288,W,1
9/5/2016,0:02:51,37.165,N,68.291,W,1
9/5/2016,0:04:50,37.168,N,68.294,W,1
9/5/2016,0:06:50,37.171,N,68.297,W,1
9/5/2016,0:08:51,37.173,N,68.3,W,1
9/5/2016,0:10:50,37.176,N,68.302,W,1
9/5/2016,0:12:51,37.179,N,68.305,W,1
9/5/2016,0:14:50,37.181,N,68.307,W,1
9/5/2016,0:16:51,37.184,N,68.31,W,1
9/5/2016,0:18:50,37.186,N,68.313,W,1
9/5/2016,0:20:51,37.188,N,68.315,W,1
9/5/2016,0:22:50,37.191,N,68.318,W,1
9/5/2016,0:24:51,37.193,N,68.32,W,1
9/5/2016,0:26:50,37.195,N,68.322,W,1
9/5/2016,0:28:51,37.197,N,68.325,W,1
9/5/2016,0:30:50,37.2,N,68.327,W,1
9/5/2016,0:32:51,37.202,N,68.329,W,1
9/5/2016,0:34:50,37.204,N,68.331,W,1
9/5/2016,0:36:50,37.206,N,68.334,W,1
9/5/2016,0:38:51,37.208,N,68.336,W,1
9/5/2016,0:40:50,37.21,N,68.338,W,1
9/5/2016,0:42:51,37.212,N,68.34,W,1
9/5/2016,0:44:50,37.214,N,68.342,W,1
9/5/2016,0:46:51,37.216,N,68.344,W,1
9/5/2016,0:48:50,37.218,N,68.346,W,1
9/5/2016,0:50:51,37.219,N,68.348,W,1
9/5/2016,0:52:50,37.221,N,68.349,W,1
9/5/2016,0:54:51,37.223,N,68.351,W,1
9/5/2016,0:56:50,37.225,N,68.353,W,1
9/5/2016,0:58:51,37.226,N,68.355,W,1
9/5/2016,1:00:50,37.228,N,68.357,W,1
9/5/2016,1:02:51,37.229,N,68.358,W,1
9/5/2016,1:04:50,37.231,N,68.36,W,1
9/5/2016,1:06:50,37.232,N,68.362,W,1
9/5/2016,1:08:51,37.234,N,68.363,W,1
9/5/2016,1:10:50,37.235,N,68.365,W,1
9/5/2016,1:12:51,37.237,N,68.366,W,1
9/5/2016,1:14:50,37.238,N,68.368,W,1
9/5/2016,1:16:51,37.24,N,68.369,W,1
9/5/2016,1:18:50,37.241,N,68.371,W,1
9/5/2016,1:20:51,37.242,N,68.372,W,1
9/5/2016,1:22:50,37.243,N,68.373,W,1
9/5/2016,1:24:51,37.245,N,68.375,W,1
9/5/2016,1:26:50,37.246,N,68.376,W,1
9/5/2016,1:28:51,37.247,N,68.377,W,1
9/5/2016,1:30:50,37.248,N,68.378,W,1
9/5/2016,1:32:51,37.249,N,68.38,W,1
9/5/2016,1:34:50,37.25,N,68.381,W,1
9/5/2016,1:36:50,37.251,N,68.382,W,1
9/5/2016,1:38:51,37.252,N,68.383,W,1
9/5/2016,1:40:50,37.253,N,68.384,W,1
9/5/2016,1:42:51,37.254,N,68.385,W,1
9/5/2016,1:44:50,37.255,N,68.386,W,1
9/5/2016,1:46:51,37.256,N,68.387,W,1
9/5/2016,1:48:50,37.257,N,68.388,W,1
9/5/2016,1:50:51,37.258,N,68.389,W,1
9/5/2016,1:52:50,37.259,N,68.39,W,1
9/5/2016,1:54:51,37.26,N,68.391,W,1
9/5/2016,1:56:50,37.26,N,68.392,W,1
9/5/2016,1:58:51,37.261,N,68.393,W,1
9/5/2016,2:00:50,37.262,N,68.394,W,1
9/5/2016,2:02:51,37.263,N,68.394,W,1
9/5/2016,2:04:50,37.263,N,68.395,W,1
9/5/2016,2:06:50,37.264,N,68.396,W,1
9/5/2016,2:08:51,37.265,N,68.397,W,1
9/5/2016,2:10:50,37.265,N,68.397,W,1
9/5/2016,2:12:51,37.266,N,68.398,W,1
9/5/2016,2:14:50,37.266,N,68.399,W,1
9/5/2016,2:16:51,37.267,N,68.399,W,1
9/5/2016,2:18:50,37.268,N,68.4,W,1
9/5/2016,2:20:51,37.268,N,68.401,W,1
9/5/2016,2:22:50,37.269,N,68.401,W,1
9/5/2016,2:24:51,37.269,N,68.402,W,1
9/5/2016,2:26:50,37.269,N,68.402,W,1
9/5/2016,2:28:51,37.27,N,68.403,W,1
9/5/2016,2:29:16,37.27,N,68.403,W,1
9/5/2016,2:31:17,37.27,N,68.403,W,1
9/5/2016,2:33:16,37.27,N,68.403,W,1
9/5/2016,2:35:17,37.27,N,68.403,W,1
9/5/2016,2:37:16,37.27,N,68.404,W,1
9/5/2016,2:39:17,37.27,N,68.404,W,1
9/5/2016,2:41:16,37.27,N,68.404,W,1
9/5/2016,2:43:17,37.27,N,68.404,W,1
9/5/2016,2:45:16,37.27,N,68.404,W,1
9/5/2016,2:47:16,37.27,N,68.404,W,1
9/5/2016,2:49:17,37.271,N,68.404,W,1
9/5/2016,2:51:16,37.271,N,68.405,W,1
9/5/2016,2:53:17,37.271,N,68.405,W,1
9/5/2016,2:55:16,37.271,N,68.405,W,1
9/5/2016,2:57:17,37.271,N,68.405,W,1
9/5/2016,2:59:16,37.271,N,68.405,W,1
9/5/2016,3:01:17,37.271,N,68.405,W,1
9/5/2016,3:03:16,37.271,N,68.405,W,1
9/5/2016,3:05:17,37.271,N,68.406,W,1
9/5/2016,3:07:16,37.271,N,68.406,W,1
9/5/2016,3:09:17,37.271,N,68.406,W,1
9/5/2016,3:11:16,37.271,N,68.406,W,1
9/5/2016,3:13:17,37.271,N,68.406,W,1
9/5/2016,3:15:16,37.271,N,68.406,W,1
9/5/2016,3:17:16,37.271,N,68.406,W,1
9/5/2016,3:19:17,37.271,N,68.407,W,1
