Track,for,Irene,2005,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/8/2005,2:06:00,21.445,N,47.515,W,2
8/8/2005,2:07:59,21.447,N,47.522,W,2
8/8/2005,2:09:59,21.449,N,47.529,W,2
8/8/2005,2:12:00,21.451,N,47.536,W,2
8/8/2005,2:14:00,21.453,N,47.543,W,2
8/8/2005,2:15:59,21.455,N,47.55,W,2
8/8/2005,2:17:59,21.457,N,47.556,W,2
8/8/2005,2:20:00,21.459,N,47.563,W,2
8/8/2005,2:22:00,21.461,N,47.57,W,2
8/8/2005,2:23:59,21.463,N,47.577,W,2
8/8/2005,2:25:59,21.465,N,47.584,W,2
8/8/2005,2:28:00,21.467,N,47.591,W,2
8/8/2005,2:30:00,21.469,N,47.598,W,2
8/8/2005,2:31:59,21.471,N,47.604,W,2
8/8/2005,2:34:00,21.473,N,47.611,W,2
8/8/2005,2:36:00,21.475,N,47.618,W,2
8/8/2005,2:37:59,21.477,N,47.625,W,2
8/8/2005,2:39:59,21.479,N,47.632,W,2
8/8/2005,2:42:00,21.481,N,47.639,W,2
8/8/2005,2:44:00,21.483,N,47.645,W,2
8/8/2005,2:45:59,21.486,N,47.652,W,2
8/8/2005,2:47:59,21.488,N,47.659,W,2
8/8/2005,2:50:00,21.49,N,47.666,W,2
8/8/2005,2:52:00,21.492,N,47.673,W,2
8/8/2005,2:53:59,21.494,N,47.68,W,2
8/8/2005,2:55:59,21.496,N,47.686,W,2
8/8/2005,2:58:00,21.498,N,47.693,W,2
8/8/2005,3:00:00,21.5,N,47.7,W,2
8/8/2005,3:01:59,21.502,N,47.706,W,2
8/8/2005,3:04:00,21.504,N,47.712,W,2
8/8/2005,3:06:00,21.506,N,47.719,W,2
8/8/2005,3:07:59,21.509,N,47.725,W,2
8/8/2005,3:09:59,21.511,N,47.731,W,2
8/8/2005,3:12:00,21.513,N,47.737,W,2
8/8/2005,3:14:00,21.515,N,47.743,W,2
8/8/2005,3:15:59,21.517,N,47.75,W,2
8/8/2005,3:17:59,21.519,N,47.756,W,2
8/8/2005,3:20:00,21.521,N,47.762,W,2
8/8/2005,3:22:00,21.524,N,47.768,W,2
8/8/2005,3:23:59,21.526,N,47.774,W,2
8/8/2005,3:25:59,21.528,N,47.78,W,2
8/8/2005,3:28:00,21.53,N,47.786,W,2
8/8/2005,3:30:00,21.532,N,47.793,W,2
8/8/2005,3:31:59,21.534,N,47.799,W,2
8/8/2005,3:34:00,21.536,N,47.805,W,2
8/8/2005,3:36:00,21.538,N,47.811,W,2
8/8/2005,3:37:59,21.541,N,47.817,W,2
8/8/2005,3:39:59,21.543,N,47.823,W,2
8/8/2005,3:42:00,21.545,N,47.829,W,2
8/8/2005,3:44:00,21.547,N,47.835,W,2
8/8/2005,3:45:59,21.549,N,47.842,W,2
8/8/2005,3:47:59,21.551,N,47.848,W,2
8/8/2005,3:50:00,21.553,N,47.854,W,2
8/8/2005,3:52:00,21.556,N,47.86,W,2
8/8/2005,3:53:59,21.558,N,47.866,W,2
8/8/2005,3:55:59,21.56,N,47.872,W,2
8/8/2005,3:58:00,21.562,N,47.878,W,2
8/8/2005,4:00:00,21.564,N,47.884,W,2
8/8/2005,4:01:59,21.566,N,47.89,W,2
8/8/2005,4:04:00,21.568,N,47.896,W,2
8/8/2005,4:06:00,21.57,N,47.903,W,2
8/8/2005,4:07:59,21.573,N,47.909,W,2
8/8/2005,4:09:59,21.575,N,47.915,W,2
8/8/2005,4:12:00,21.577,N,47.921,W,2
8/8/2005,4:14:00,21.579,N,47.927,W,2
8/8/2005,4:15:59,21.581,N,47.933,W,2
8/8/2005,4:17:59,21.583,N,47.939,W,2
8/8/2005,4:20:00,21.585,N,47.945,W,2
8/8/2005,4:22:00,21.587,N,47.951,W,2
8/8/2005,4:23:59,21.59,N,47.957,W,2
8/8/2005,4:25:59,21.592,N,47.963,W,2
8/8/2005,4:28:00,21.594,N,47.97,W,2
8/8/2005,4:30:00,21.596,N,47.976,W,2
8/8/2005,4:31:59,21.598,N,47.982,W,2
8/8/2005,4:34:00,21.6,N,47.988,W,2
8/8/2005,4:36:00,21.602,N,47.994,W,2
8/8/2005,4:37:59,21.604,N,48,W,2
8/8/2005,4:39:59,21.607,N,48.006,W,2
8/8/2005,4:42:00,21.609,N,48.012,W,2
8/8/2005,4:44:00,21.611,N,48.018,W,2
8/8/2005,4:45:59,21.613,N,48.024,W,2
8/8/2005,4:47:59,21.615,N,48.031,W,2
8/8/2005,4:50:00,21.617,N,48.037,W,2
8/8/2005,4:52:00,21.619,N,48.043,W,2
8/8/2005,4:53:59,21.621,N,48.049,W,2
8/8/2005,4:55:59,21.624,N,48.055,W,2
8/8/2005,4:58:00,21.626,N,48.061,W,2
8/8/2005,5:00:00,21.628,N,48.067,W,2
8/8/2005,5:01:59,21.63,N,48.074,W,2
8/8/2005,5:04:00,21.632,N,48.08,W,2
8/8/2005,5:06:00,21.634,N,48.086,W,2
8/8/2005,5:07:59,21.636,N,48.092,W,2
8/8/2005,5:09:59,21.639,N,48.098,W,2
8/8/2005,5:12:00,21.641,N,48.104,W,2
8/8/2005,5:14:00,21.643,N,48.111,W,2
8/8/2005,5:15:59,21.645,N,48.117,W,2
8/8/2005,5:17:59,21.647,N,48.123,W,2
8/8/2005,5:20:00,21.649,N,48.129,W,2
8/8/2005,5:22:00,21.651,N,48.135,W,2
8/8/2005,5:23:59,21.654,N,48.142,W,2
8/8/2005,5:25:59,21.656,N,48.148,W,2
8/8/2005,5:28:00,21.658,N,48.154,W,2
8/8/2005,5:30:00,21.66,N,48.16,W,2
8/8/2005,5:31:59,21.662,N,48.167,W,2
8/8/2005,5:34:00,21.664,N,48.173,W,2
8/8/2005,5:36:00,21.667,N,48.179,W,2
8/8/2005,5:37:59,21.669,N,48.185,W,2
8/8/2005,5:39:59,21.671,N,48.192,W,2
8/8/2005,5:42:00,21.673,N,48.198,W,2
8/8/2005,5:44:00,21.675,N,48.204,W,2
8/8/2005,5:45:59,21.677,N,48.211,W,2
8/8/2005,5:47:59,21.679,N,48.217,W,2
8/8/2005,5:50:00,21.682,N,48.223,W,2
8/8/2005,5:52:00,21.684,N,48.23,W,2
8/8/2005,5:53:59,21.686,N,48.236,W,2
8/8/2005,5:55:59,21.688,N,48.242,W,2
8/8/2005,5:58:00,21.69,N,48.249,W,2
8/8/2005,6:00:00,21.692,N,48.255,W,2
8/8/2005,6:01:59,21.695,N,48.261,W,2
8/8/2005,6:04:00,21.697,N,48.268,W,2
8/8/2005,6:06:00,21.699,N,48.274,W,2
8/8/2005,6:07:59,21.701,N,48.281,W,2
8/8/2005,6:09:59,21.703,N,48.287,W,2
8/8/2005,6:12:00,21.706,N,48.294,W,2
8/8/2005,6:14:00,21.708,N,48.3,W,2
8/8/2005,6:15:59,21.71,N,48.306,W,2
8/8/2005,6:17:59,21.712,N,48.313,W,2
8/8/2005,6:20:00,21.714,N,48.319,W,2
8/8/2005,6:22:00,21.717,N,48.326,W,2
8/8/2005,6:23:59,21.719,N,48.333,W,2
8/8/2005,6:25:59,21.721,N,48.339,W,2
8/8/2005,6:28:00,21.723,N,48.346,W,2
8/8/2005,6:30:00,21.725,N,48.352,W,2
8/8/2005,6:31:59,21.728,N,48.359,W,2
8/8/2005,6:34:00,21.73,N,48.365,W,2
8/8/2005,6:36:00,21.732,N,48.372,W,2
8/8/2005,6:37:59,21.734,N,48.379,W,2
8/8/2005,6:39:59,21.736,N,48.385,W,2
8/8/2005,6:42:00,21.739,N,48.392,W,2
8/8/2005,6:44:00,21.741,N,48.399,W,2
8/8/2005,6:45:59,21.743,N,48.405,W,2
8/8/2005,6:47:59,21.745,N,48.412,W,2
8/8/2005,6:50:00,21.748,N,48.419,W,2
8/8/2005,6:52:00,21.75,N,48.425,W,2
8/8/2005,6:53:59,21.752,N,48.432,W,2
8/8/2005,6:55:59,21.754,N,48.439,W,2
8/8/2005,6:58:00,21.757,N,48.446,W,2
8/8/2005,7:00:00,21.759,N,48.453,W,2
8/8/2005,7:01:59,21.761,N,48.459,W,2
8/8/2005,7:04:00,21.763,N,48.466,W,2
8/8/2005,7:06:00,21.766,N,48.473,W,2
8/8/2005,7:07:59,21.768,N,48.48,W,2
8/8/2005,7:09:59,21.77,N,48.487,W,2
8/8/2005,7:12:00,21.772,N,48.494,W,2
8/8/2005,7:14:00,21.775,N,48.501,W,2
8/8/2005,7:15:59,21.777,N,48.508,W,2
8/8/2005,7:17:59,21.779,N,48.515,W,2
8/8/2005,7:20:00,21.781,N,48.522,W,2
8/8/2005,7:22:00,21.784,N,48.529,W,2
8/8/2005,7:23:59,21.786,N,48.536,W,2
8/8/2005,7:25:59,21.788,N,48.543,W,2
8/8/2005,7:28:00,21.791,N,48.55,W,2
8/8/2005,7:30:00,21.793,N,48.557,W,2
8/8/2005,7:31:59,21.795,N,48.564,W,2
8/8/2005,7:34:00,21.797,N,48.571,W,2
8/8/2005,7:36:00,21.8,N,48.578,W,2
8/8/2005,7:37:59,21.802,N,48.585,W,2
8/8/2005,7:39:59,21.804,N,48.593,W,2
8/8/2005,7:42:00,21.807,N,48.6,W,2
8/8/2005,7:44:00,21.809,N,48.607,W,2
8/8/2005,7:45:59,21.811,N,48.614,W,2
8/8/2005,7:47:59,21.814,N,48.622,W,2
8/8/2005,7:50:00,21.816,N,48.629,W,2
8/8/2005,7:52:00,21.818,N,48.636,W,2
8/8/2005,7:53:59,21.821,N,48.644,W,2
8/8/2005,7:55:59,21.823,N,48.651,W,2
8/8/2005,7:58:00,21.825,N,48.658,W,2
8/8/2005,8:00:00,21.828,N,48.666,W,2
8/8/2005,8:01:59,21.83,N,48.673,W,2
8/8/2005,8:03:59,21.832,N,48.681,W,2
8/8/2005,8:05:59,21.835,N,48.688,W,2
8/8/2005,8:08:00,21.837,N,48.696,W,2
8/8/2005,8:10:00,21.839,N,48.703,W,2
8/8/2005,8:12:00,21.842,N,48.711,W,2
8/8/2005,8:14:00,21.844,N,48.718,W,2
8/8/2005,8:15:59,21.847,N,48.726,W,2
8/8/2005,8:17:59,21.849,N,48.734,W,2
8/8/2005,8:19:59,21.851,N,48.741,W,2
8/8/2005,8:21:59,21.854,N,48.749,W,2
8/8/2005,8:24:00,21.856,N,48.757,W,2
8/8/2005,8:26:00,21.859,N,48.764,W,2
8/8/2005,8:28:00,21.861,N,48.772,W,2
8/8/2005,8:30:00,21.863,N,48.78,W,2
8/8/2005,8:31:59,21.866,N,48.788,W,2
8/8/2005,8:33:59,21.868,N,48.796,W,2
8/8/2005,8:35:59,21.871,N,48.803,W,2
8/8/2005,8:38:00,21.873,N,48.811,W,2
8/8/2005,8:40:00,21.875,N,48.819,W,2
8/8/2005,8:42:00,21.878,N,48.827,W,2
8/8/2005,8:44:00,21.88,N,48.835,W,2
8/8/2005,8:45:59,21.883,N,48.843,W,2
8/8/2005,8:47:59,21.885,N,48.851,W,2
8/8/2005,8:49:59,21.888,N,48.859,W,2
8/8/2005,8:51:59,21.89,N,48.867,W,2
8/8/2005,8:54:00,21.893,N,48.875,W,2
8/8/2005,8:56:00,21.895,N,48.884,W,2
8/8/2005,8:58:00,21.898,N,48.892,W,2
8/8/2005,9:00:00,21.9,N,48.9,W,2
8/8/2005,9:01:59,21.903,N,48.909,W,2
8/8/2005,9:03:59,21.906,N,48.918,W,2
8/8/2005,9:05:59,21.908,N,48.928,W,2
8/8/2005,9:08:00,21.911,N,48.937,W,2
8/8/2005,9:10:00,21.914,N,48.946,W,2
8/8/2005,9:12:00,21.917,N,48.956,W,2
8/8/2005,9:14:00,21.92,N,48.965,W,2
8/8/2005,9:15:59,21.923,N,48.975,W,2
8/8/2005,9:17:59,21.926,N,48.984,W,2
8/8/2005,9:19:59,21.929,N,48.994,W,2
8/8/2005,9:21:59,21.932,N,49.003,W,2
8/8/2005,9:24:00,21.934,N,49.013,W,2
8/8/2005,9:26:00,21.937,N,49.023,W,2
8/8/2005,9:28:00,21.94,N,49.032,W,2
8/8/2005,9:30:00,21.943,N,49.042,W,2
8/8/2005,9:31:59,21.946,N,49.052,W,2
8/8/2005,9:33:59,21.949,N,49.062,W,2
8/8/2005,9:35:59,21.952,N,49.072,W,2
8/8/2005,9:38:00,21.955,N,49.081,W,2
8/8/2005,9:40:00,21.958,N,49.091,W,2
8/8/2005,9:42:00,21.961,N,49.101,W,2
8/8/2005,9:44:00,21.964,N,49.111,W,2
8/8/2005,9:45:59,21.967,N,49.121,W,2
8/8/2005,9:47:59,21.97,N,49.131,W,2
8/8/2005,9:49:59,21.973,N,49.141,W,2
8/8/2005,9:51:59,21.976,N,49.151,W,2
8/8/2005,9:54:00,21.979,N,49.162,W,2
8/8/2005,9:56:00,21.982,N,49.172,W,2
8/8/2005,9:58:00,21.985,N,49.182,W,2
8/8/2005,10:00:00,21.988,N,49.192,W,2
8/8/2005,10:01:59,21.991,N,49.202,W,2
8/8/2005,10:03:59,21.994,N,49.212,W,2
8/8/2005,10:05:59,21.997,N,49.223,W,2
8/8/2005,10:08:00,22,N,49.233,W,2
8/8/2005,10:10:00,22.003,N,49.243,W,2
8/8/2005,10:12:00,22.006,N,49.254,W,2
8/8/2005,10:14:00,22.009,N,49.264,W,2
8/8/2005,10:15:59,22.013,N,49.274,W,2
8/8/2005,10:17:59,22.016,N,49.285,W,2
8/8/2005,10:19:59,22.019,N,49.295,W,2
8/8/2005,10:21:59,22.022,N,49.306,W,2
8/8/2005,10:24:00,22.025,N,49.316,W,2
8/8/2005,10:26:00,22.028,N,49.326,W,2
8/8/2005,10:28:00,22.031,N,49.337,W,2
8/8/2005,10:30:00,22.034,N,49.347,W,2
8/8/2005,10:31:59,22.037,N,49.358,W,2
8/8/2005,10:33:59,22.04,N,49.369,W,2
8/8/2005,10:35:59,22.043,N,49.379,W,2
8/8/2005,10:38:00,22.046,N,49.39,W,2
8/8/2005,10:40:00,22.05,N,49.4,W,2
8/8/2005,10:42:00,22.053,N,49.411,W,2
8/8/2005,10:44:00,22.056,N,49.422,W,2
8/8/2005,10:45:59,22.059,N,49.432,W,2
8/8/2005,10:47:59,22.062,N,49.443,W,2
8/8/2005,10:49:59,22.065,N,49.453,W,2
8/8/2005,10:51:59,22.068,N,49.464,W,2
8/8/2005,10:54:00,22.071,N,49.475,W,2
8/8/2005,10:56:00,22.074,N,49.486,W,2
8/8/2005,10:58:00,22.077,N,49.496,W,2
8/8/2005,11:00:00,22.08,N,49.507,W,2
8/8/2005,11:01:59,22.084,N,49.518,W,2
8/8/2005,11:03:59,22.087,N,49.528,W,2
8/8/2005,11:05:59,22.09,N,49.539,W,2
8/8/2005,11:08:00,22.093,N,49.55,W,2
8/8/2005,11:10:00,22.096,N,49.561,W,2
8/8/2005,11:12:00,22.099,N,49.571,W,2
8/8/2005,11:14:00,22.102,N,49.582,W,2
8/8/2005,11:15:59,22.105,N,49.593,W,2
8/8/2005,11:17:59,22.108,N,49.604,W,2
8/8/2005,11:19:59,22.111,N,49.614,W,2
8/8/2005,11:21:59,22.115,N,49.625,W,2
8/8/2005,11:24:00,22.118,N,49.636,W,2
8/8/2005,11:26:00,22.121,N,49.647,W,2
8/8/2005,11:28:00,22.124,N,49.658,W,2
8/8/2005,11:30:00,22.127,N,49.668,W,2
8/8/2005,11:31:59,22.13,N,49.679,W,2
8/8/2005,11:33:59,22.133,N,49.69,W,2
8/8/2005,11:35:59,22.136,N,49.701,W,2
8/8/2005,11:38:00,22.139,N,49.712,W,2
8/8/2005,11:40:00,22.142,N,49.722,W,2
8/8/2005,11:42:00,22.145,N,49.733,W,2
8/8/2005,11:44:00,22.148,N,49.744,W,2
8/8/2005,11:45:59,22.151,N,49.755,W,2
8/8/2005,11:47:59,22.154,N,49.765,W,2
8/8/2005,11:49:59,22.157,N,49.776,W,2
8/8/2005,11:51:59,22.16,N,49.787,W,2
8/8/2005,11:54:00,22.163,N,49.798,W,2
8/8/2005,11:56:00,22.166,N,49.809,W,2
8/8/2005,11:58:00,22.169,N,49.819,W,2
8/8/2005,12:00:00,22.172,N,49.83,W,2
8/8/2005,12:01:59,22.176,N,49.841,W,2
8/8/2005,12:03:59,22.179,N,49.851,W,2
8/8/2005,12:05:59,22.182,N,49.862,W,2
8/8/2005,12:08:00,22.184,N,49.873,W,2
8/8/2005,12:10:00,22.187,N,49.884,W,2
8/8/2005,12:12:00,22.19,N,49.894,W,2
8/8/2005,12:14:00,22.193,N,49.905,W,2
8/8/2005,12:15:59,22.196,N,49.916,W,2
8/8/2005,12:17:59,22.199,N,49.926,W,2
8/8/2005,12:19:59,22.202,N,49.937,W,2
8/8/2005,12:21:59,22.205,N,49.948,W,2
8/8/2005,12:24:00,22.208,N,49.958,W,2
8/8/2005,12:26:00,22.211,N,49.969,W,2
8/8/2005,12:28:00,22.214,N,49.979,W,2
8/8/2005,12:30:00,22.217,N,49.99,W,2
8/8/2005,12:31:59,22.22,N,50.001,W,2
8/8/2005,12:33:59,22.223,N,50.011,W,2
8/8/2005,12:35:59,22.226,N,50.022,W,2
8/8/2005,12:38:00,22.228,N,50.032,W,2
8/8/2005,12:40:00,22.231,N,50.043,W,2
8/8/2005,12:42:00,22.234,N,50.053,W,2
8/8/2005,12:44:00,22.237,N,50.064,W,2
8/8/2005,12:45:59,22.24,N,50.074,W,2
8/8/2005,12:47:59,22.243,N,50.084,W,2
8/8/2005,12:49:59,22.246,N,50.095,W,2
8/8/2005,12:51:59,22.248,N,50.105,W,2
8/8/2005,12:54:00,22.251,N,50.116,W,2
8/8/2005,12:56:00,22.254,N,50.126,W,2
8/8/2005,12:58:00,22.257,N,50.136,W,2
8/8/2005,13:00:00,22.26,N,50.146,W,2
8/8/2005,13:01:59,22.262,N,50.157,W,2
8/8/2005,13:03:59,22.265,N,50.167,W,2
8/8/2005,13:05:59,22.268,N,50.177,W,2
8/8/2005,13:08:00,22.27,N,50.187,W,2
8/8/2005,13:10:00,22.273,N,50.197,W,2
8/8/2005,13:12:00,22.276,N,50.208,W,2
8/8/2005,13:14:00,22.279,N,50.218,W,2
8/8/2005,13:15:59,22.281,N,50.228,W,2
8/8/2005,13:17:59,22.284,N,50.238,W,2
8/8/2005,13:19:59,22.287,N,50.248,W,2
8/8/2005,13:21:59,22.289,N,50.258,W,2
8/8/2005,13:24:00,22.292,N,50.268,W,2
8/8/2005,13:26:00,22.294,N,50.278,W,2
8/8/2005,13:28:00,22.297,N,50.288,W,2
8/8/2005,13:30:00,22.3,N,50.298,W,2
8/8/2005,13:31:59,22.302,N,50.307,W,2
8/8/2005,13:33:59,22.305,N,50.317,W,2
8/8/2005,13:35:59,22.307,N,50.327,W,2
8/8/2005,13:38:00,22.31,N,50.337,W,2
8/8/2005,13:40:00,22.312,N,50.346,W,2
8/8/2005,13:42:00,22.315,N,50.356,W,2
8/8/2005,13:44:00,22.317,N,50.366,W,2
8/8/2005,13:45:59,22.32,N,50.375,W,2
8/8/2005,13:47:59,22.322,N,50.385,W,2
8/8/2005,13:49:59,22.325,N,50.394,W,2
8/8/2005,13:51:59,22.327,N,50.404,W,2
8/8/2005,13:54:00,22.33,N,50.413,W,2
8/8/2005,13:56:00,22.332,N,50.423,W,2
8/8/2005,13:58:00,22.335,N,50.432,W,2
8/8/2005,14:00:00,22.337,N,50.441,W,2
8/8/2005,14:01:59,22.339,N,50.451,W,2
8/8/2005,14:03:59,22.342,N,50.46,W,2
8/8/2005,14:05:59,22.344,N,50.469,W,2
8/8/2005,14:08:00,22.346,N,50.478,W,2
8/8/2005,14:10:00,22.349,N,50.487,W,2
8/8/2005,14:12:00,22.351,N,50.496,W,2
8/8/2005,14:14:00,22.353,N,50.505,W,2
8/8/2005,14:15:59,22.355,N,50.514,W,2
8/8/2005,14:17:59,22.358,N,50.523,W,2
8/8/2005,14:19:59,22.36,N,50.532,W,2
8/8/2005,14:21:59,22.362,N,50.541,W,2
8/8/2005,14:24:00,22.364,N,50.55,W,2
8/8/2005,14:26:00,22.366,N,50.559,W,2
8/8/2005,14:28:00,22.368,N,50.567,W,2
8/8/2005,14:30:00,22.371,N,50.576,W,2
8/8/2005,14:31:59,22.373,N,50.585,W,2
8/8/2005,14:33:59,22.375,N,50.593,W,2
8/8/2005,14:35:59,22.377,N,50.602,W,2
8/8/2005,14:38:00,22.379,N,50.61,W,2
8/8/2005,14:40:00,22.381,N,50.619,W,2
8/8/2005,14:42:00,22.383,N,50.627,W,2
8/8/2005,14:44:00,22.385,N,50.635,W,2
8/8/2005,14:45:59,22.387,N,50.644,W,2
8/8/2005,14:47:59,22.389,N,50.652,W,2
8/8/2005,14:49:59,22.391,N,50.66,W,2
8/8/2005,14:51:59,22.393,N,50.668,W,2
8/8/2005,14:54:00,22.394,N,50.676,W,2
8/8/2005,14:56:00,22.396,N,50.684,W,2
8/8/2005,14:58:00,22.398,N,50.692,W,2
8/8/2005,15:00:00,22.4,N,50.7,W,2
8/8/2005,15:01:59,22.402,N,50.707,W,2
8/8/2005,15:03:59,22.403,N,50.713,W,2
8/8/2005,15:05:59,22.405,N,50.72,W,2
8/8/2005,15:08:00,22.406,N,50.727,W,2
8/8/2005,15:10:00,22.408,N,50.733,W,2
8/8/2005,15:12:00,22.409,N,50.739,W,2
8/8/2005,15:14:00,22.411,N,50.746,W,2
8/8/2005,15:15:59,22.412,N,50.752,W,2
8/8/2005,15:17:59,22.414,N,50.759,W,2
8/8/2005,15:19:59,22.415,N,50.765,W,2
8/8/2005,15:21:59,22.416,N,50.771,W,2
8/8/2005,15:24:00,22.418,N,50.777,W,2
8/8/2005,15:26:00,22.419,N,50.783,W,2
8/8/2005,15:28:00,22.42,N,50.789,W,2
8/8/2005,15:30:00,22.422,N,50.795,W,2
8/8/2005,15:31:59,22.423,N,50.801,W,2
8/8/2005,15:33:59,22.424,N,50.807,W,2
8/8/2005,15:35:59,22.426,N,50.813,W,2
8/8/2005,15:38:00,22.427,N,50.819,W,2
8/8/2005,15:40:00,22.428,N,50.825,W,2
8/8/2005,15:42:00,22.429,N,50.83,W,2
8/8/2005,15:44:00,22.431,N,50.836,W,2
8/8/2005,15:45:59,22.432,N,50.842,W,2
8/8/2005,15:47:59,22.433,N,50.847,W,2
8/8/2005,15:49:59,22.434,N,50.853,W,2
8/8/2005,15:51:59,22.435,N,50.858,W,2
8/8/2005,15:54:00,22.436,N,50.864,W,2
8/8/2005,15:56:00,22.437,N,50.869,W,2
8/8/2005,15:58:00,22.438,N,50.875,W,2
8/8/2005,16:00:00,22.44,N,50.88,W,2
8/8/2005,16:01:59,22.441,N,50.885,W,2
8/8/2005,16:03:59,22.442,N,50.891,W,2
8/8/2005,16:05:59,22.443,N,50.896,W,2
8/8/2005,16:08:00,22.444,N,50.901,W,2
8/8/2005,16:10:00,22.445,N,50.906,W,2
8/8/2005,16:12:00,22.446,N,50.911,W,2
8/8/2005,16:14:00,22.447,N,50.916,W,2
8/8/2005,16:15:59,22.448,N,50.921,W,2
8/8/2005,16:17:59,22.448,N,50.926,W,2
8/8/2005,16:19:59,22.449,N,50.931,W,2
8/8/2005,16:21:59,22.45,N,50.936,W,2
8/8/2005,16:24:00,22.451,N,50.941,W,2
8/8/2005,16:26:00,22.452,N,50.946,W,2
8/8/2005,16:28:00,22.453,N,50.951,W,2
8/8/2005,16:30:00,22.454,N,50.956,W,2
8/8/2005,16:31:59,22.455,N,50.96,W,2
8/8/2005,16:33:59,22.455,N,50.965,W,2
8/8/2005,16:35:59,22.456,N,50.97,W,2
8/8/2005,16:38:00,22.457,N,50.974,W,2
8/8/2005,16:40:00,22.458,N,50.979,W,2
8/8/2005,16:42:00,22.459,N,50.984,W,2
8/8/2005,16:44:00,22.459,N,50.988,W,2
8/8/2005,16:45:59,22.46,N,50.993,W,2
8/8/2005,16:47:59,22.461,N,50.997,W,2
8/8/2005,16:49:59,22.462,N,51.002,W,2
8/8/2005,16:51:59,22.462,N,51.006,W,2
8/8/2005,16:54:00,22.463,N,51.011,W,2
8/8/2005,16:56:00,22.464,N,51.015,W,2
8/8/2005,16:58:00,22.464,N,51.02,W,2
8/8/2005,17:00:00,22.465,N,51.024,W,2
8/8/2005,17:01:59,22.466,N,51.028,W,2
8/8/2005,17:03:59,22.466,N,51.033,W,2
8/8/2005,17:05:59,22.467,N,51.037,W,2
8/8/2005,17:08:00,22.467,N,51.041,W,2
8/8/2005,17:10:00,22.468,N,51.045,W,2
8/8/2005,17:12:00,22.469,N,51.05,W,2
8/8/2005,17:14:00,22.469,N,51.054,W,2
8/8/2005,17:15:59,22.47,N,51.058,W,2
8/8/2005,17:17:59,22.47,N,51.062,W,2
8/8/2005,17:19:59,22.471,N,51.066,W,2
8/8/2005,17:21:59,22.471,N,51.07,W,2
8/8/2005,17:24:00,22.472,N,51.074,W,2
8/8/2005,17:26:00,22.473,N,51.078,W,2
8/8/2005,17:28:00,22.473,N,51.083,W,2
8/8/2005,17:30:00,22.474,N,51.087,W,2
8/8/2005,17:31:59,22.474,N,51.091,W,2
8/8/2005,17:33:59,22.475,N,51.095,W,2
8/8/2005,17:35:59,22.475,N,51.099,W,2
8/8/2005,17:38:00,22.475,N,51.102,W,2
8/8/2005,17:40:00,22.476,N,51.106,W,2
8/8/2005,17:42:00,22.476,N,51.11,W,2
8/8/2005,17:44:00,22.477,N,51.114,W,2
8/8/2005,17:45:59,22.477,N,51.118,W,2
8/8/2005,17:47:59,22.478,N,51.122,W,2
8/8/2005,17:49:59,22.478,N,51.126,W,2
8/8/2005,17:51:59,22.478,N,51.13,W,2
8/8/2005,17:54:00,22.479,N,51.134,W,2
8/8/2005,17:56:00,22.479,N,51.137,W,2
8/8/2005,17:58:00,22.48,N,51.141,W,2
8/8/2005,18:00:00,22.48,N,51.145,W,2
8/8/2005,18:01:59,22.48,N,51.149,W,2
8/8/2005,18:03:59,22.481,N,51.153,W,2
8/8/2005,18:05:59,22.481,N,51.156,W,2
8/8/2005,18:08:00,22.481,N,51.16,W,2
8/8/2005,18:10:00,22.482,N,51.164,W,2
8/8/2005,18:12:00,22.482,N,51.168,W,2
8/8/2005,18:14:00,22.482,N,51.171,W,2
8/8/2005,18:15:59,22.483,N,51.175,W,2
8/8/2005,18:17:59,22.483,N,51.179,W,2
8/8/2005,18:19:59,22.483,N,51.182,W,2
8/8/2005,18:21:59,22.484,N,51.186,W,2
8/8/2005,18:24:00,22.484,N,51.19,W,2
8/8/2005,18:26:00,22.484,N,51.194,W,2
8/8/2005,18:28:00,22.485,N,51.197,W,2
8/8/2005,18:30:00,22.485,N,51.201,W,2
8/8/2005,18:31:59,22.485,N,51.205,W,2
8/8/2005,18:33:59,22.485,N,51.208,W,2
8/8/2005,18:35:59,22.486,N,51.212,W,2
8/8/2005,18:38:00,22.486,N,51.216,W,2
8/8/2005,18:40:00,22.486,N,51.219,W,2
8/8/2005,18:42:00,22.486,N,51.223,W,2
8/8/2005,18:44:00,22.487,N,51.227,W,2
8/8/2005,18:45:59,22.487,N,51.23,W,2
8/8/2005,18:47:59,22.487,N,51.234,W,2
8/8/2005,18:49:59,22.487,N,51.238,W,2
8/8/2005,18:51:59,22.488,N,51.241,W,2
8/8/2005,18:54:00,22.488,N,51.245,W,2
8/8/2005,18:56:00,22.488,N,51.249,W,2
8/8/2005,18:58:00,22.488,N,51.252,W,2
8/8/2005,19:00:00,22.488,N,51.256,W,2
8/8/2005,19:01:59,22.489,N,51.26,W,2
8/8/2005,19:03:59,22.489,N,51.263,W,2
8/8/2005,19:05:59,22.489,N,51.267,W,2
8/8/2005,19:08:00,22.489,N,51.271,W,2
8/8/2005,19:10:00,22.489,N,51.274,W,2
8/8/2005,19:12:00,22.49,N,51.278,W,2
8/8/2005,19:14:00,22.49,N,51.282,W,2
8/8/2005,19:15:59,22.49,N,51.286,W,2
