Track,for,Dolly,2014,,,
9/2/2014,22:10:10,21.922,N,97.126,W,0
9/2/2014,22:12:10,21.917,N,97.124,W,0
9/2/2014,22:14:09,21.912,N,97.122,W,0
9/2/2014,22:16:09,21.908,N,97.12,W,0
9/2/2014,22:18:09,21.904,N,97.117,W,0
9/2/2014,22:20:10,21.9,N,97.115,W,0
9/2/2014,22:22:10,21.897,N,97.113,W,0
9/2/2014,22:24:10,21.894,N,97.111,W,0
9/2/2014,22:26:10,21.892,N,97.109,W,0
9/2/2014,22:28:09,21.89,N,97.106,W,0
9/2/2014,22:30:09,21.888,N,97.104,W,0
9/2/2014,22:32:09,21.886,N,97.102,W,0
9/2/2014,22:32:47,21.886,N,97.101,W,0
9/2/2014,22:34:48,21.887,N,97.098,W,0
9/2/2014,22:36:48,21.887,N,97.096,W,0
9/2/2014,22:38:48,21.888,N,97.093,W,0
9/2/2014,22:40:48,21.889,N,97.091,W,0
9/2/2014,22:42:47,21.889,N,97.088,W,0
9/2/2014,22:44:47,21.89,N,97.086,W,0
9/2/2014,22:46:47,21.891,N,97.083,W,0
9/2/2014,22:48:47,21.892,N,97.081,W,0
9/2/2014,22:50:48,21.892,N,97.078,W,0
9/2/2014,22:52:48,21.893,N,97.076,W,0
9/2/2014,22:54:48,21.894,N,97.073,W,0
9/2/2014,22:56:48,21.894,N,97.071,W,0
9/2/2014,22:58:47,21.895,N,97.068,W,0
9/2/2014,23:00:47,21.896,N,97.066,W,0
9/2/2014,23:02:47,21.896,N,97.063,W,0
9/2/2014,23:04:48,21.897,N,97.061,W,0
9/2/2014,23:06:48,21.898,N,97.058,W,0
9/2/2014,23:08:48,21.898,N,97.056,W,0
9/2/2014,23:10:48,21.899,N,97.053,W,0
9/2/2014,23:12:47,21.9,N,97.051,W,0
9/2/2014,23:13:19,21.9,N,97.05,W,0
9/2/2014,23:15:19,21.902,N,97.054,W,0
9/2/2014,23:17:19,21.904,N,97.058,W,0
9/2/2014,23:19:20,21.907,N,97.063,W,0
9/2/2014,23:21:20,21.909,N,97.067,W,0
9/2/2014,23:23:20,21.911,N,97.071,W,0
9/2/2014,23:25:19,21.913,N,97.075,W,0
9/2/2014,23:27:19,21.915,N,97.08,W,0
9/2/2014,23:29:19,21.917,N,97.084,W,0
9/2/2014,23:31:19,21.92,N,97.088,W,0
9/2/2014,23:33:20,21.922,N,97.092,W,0
9/2/2014,23:35:20,21.924,N,97.097,W,0
9/2/2014,23:37:20,21.926,N,97.101,W,0
9/2/2014,23:39:20,21.928,N,97.105,W,0
9/2/2014,23:41:19,21.93,N,97.109,W,0
9/2/2014,23:43:19,21.932,N,97.114,W,0
9/2/2014,23:45:19,21.934,N,97.118,W,0
9/2/2014,23:47:19,21.936,N,97.122,W,0
9/2/2014,23:49:20,21.938,N,97.127,W,0
9/2/2014,23:51:20,21.94,N,97.131,W,0
9/2/2014,23:53:20,21.942,N,97.135,W,0
9/2/2014,23:55:19,21.944,N,97.139,W,0
9/2/2014,23:57:19,21.946,N,97.144,W,0
9/2/2014,23:59:19,21.948,N,97.148,W,0
9/3/2014,0:01:19,21.95,N,97.152,W,0
9/3/2014,0:03:20,21.952,N,97.157,W,0
9/3/2014,0:05:20,21.954,N,97.161,W,0
9/3/2014,0:07:20,21.956,N,97.165,W,0
9/3/2014,0:09:20,21.958,N,97.169,W,0
9/3/2014,0:11:19,21.96,N,97.174,W,0
9/3/2014,0:13:19,21.962,N,97.178,W,0
9/3/2014,0:15:19,21.963,N,97.182,W,0
9/3/2014,0:17:19,21.965,N,97.187,W,0
9/3/2014,0:19:20,21.967,N,97.191,W,0
9/3/2014,0:21:20,21.969,N,97.195,W,0
9/3/2014,0:23:20,21.971,N,97.2,W,0
9/3/2014,0:25:19,21.972,N,97.204,W,0
9/3/2014,0:27:19,21.974,N,97.208,W,0
9/3/2014,0:29:19,21.976,N,97.213,W,0
9/3/2014,0:31:19,21.978,N,97.217,W,0
9/3/2014,0:33:20,21.979,N,97.221,W,0
9/3/2014,0:35:20,21.981,N,97.226,W,0
9/3/2014,0:37:20,21.983,N,97.23,W,0
9/3/2014,0:39:20,21.984,N,97.234,W,0
9/3/2014,0:41:19,21.986,N,97.239,W,0
9/3/2014,0:43:19,21.987,N,97.243,W,0
9/3/2014,0:45:19,21.989,N,97.247,W,0
9/3/2014,0:47:19,21.991,N,97.252,W,0
9/3/2014,0:49:20,21.992,N,97.256,W,0
9/3/2014,0:51:20,21.994,N,97.261,W,0
9/3/2014,0:53:20,21.995,N,97.265,W,0
9/3/2014,0:55:19,21.996,N,97.269,W,0
9/3/2014,0:57:19,21.998,N,97.274,W,0
9/3/2014,0:59:19,21.999,N,97.278,W,0
9/3/2014,1:01:19,22.001,N,97.283,W,0
9/3/2014,1:03:20,22.002,N,97.287,W,0
9/3/2014,1:05:20,22.003,N,97.291,W,0
9/3/2014,1:07:20,22.005,N,97.296,W,0
9/3/2014,1:09:20,22.006,N,97.3,W,0
9/3/2014,1:11:19,22.007,N,97.305,W,0
9/3/2014,1:13:19,22.008,N,97.309,W,0
9/3/2014,1:15:19,22.01,N,97.313,W,0
9/3/2014,1:17:19,22.011,N,97.318,W,0
9/3/2014,1:19:20,22.012,N,97.322,W,0
9/3/2014,1:21:20,22.013,N,97.327,W,0
9/3/2014,1:23:20,22.014,N,97.331,W,0
9/3/2014,1:25:19,22.015,N,97.336,W,0
9/3/2014,1:27:19,22.016,N,97.34,W,0
9/3/2014,1:29:19,22.017,N,97.345,W,0
9/3/2014,1:31:19,22.018,N,97.349,W,0
9/3/2014,1:33:20,22.019,N,97.354,W,0
9/3/2014,1:35:20,22.02,N,97.358,W,0
9/3/2014,1:37:20,22.021,N,97.363,W,0
9/3/2014,1:39:20,22.022,N,97.367,W,0
9/3/2014,1:41:19,22.022,N,97.372,W,0
9/3/2014,1:43:19,22.023,N,97.376,W,0
9/3/2014,1:45:19,22.024,N,97.381,W,0
9/3/2014,1:47:19,22.025,N,97.385,W,0
9/3/2014,1:49:20,22.025,N,97.39,W,0
9/3/2014,1:51:20,22.026,N,97.394,W,0
9/3/2014,1:53:20,22.027,N,97.399,W,0
9/3/2014,1:55:19,22.027,N,97.403,W,0
9/3/2014,1:57:19,22.028,N,97.408,W,0
9/3/2014,1:59:19,22.028,N,97.413,W,0
9/3/2014,2:01:19,22.029,N,97.417,W,0
9/3/2014,2:03:20,22.029,N,97.422,W,0
9/3/2014,2:05:20,22.03,N,97.426,W,0
9/3/2014,2:07:20,22.03,N,97.431,W,0
9/3/2014,2:09:20,22.03,N,97.435,W,0
9/3/2014,2:11:19,22.031,N,97.44,W,0
9/3/2014,2:13:19,22.031,N,97.445,W,0
9/3/2014,2:15:19,22.031,N,97.449,W,0
9/3/2014,2:17:19,22.032,N,97.454,W,0
9/3/2014,2:19:20,22.032,N,97.459,W,0
9/3/2014,2:21:20,22.032,N,97.463,W,0
9/3/2014,2:23:20,22.032,N,97.468,W,0
9/3/2014,2:25:19,22.032,N,97.473,W,0
9/3/2014,2:27:19,22.032,N,97.477,W,0
9/3/2014,2:29:19,22.032,N,97.482,W,0
9/3/2014,2:31:19,22.032,N,97.487,W,0
9/3/2014,2:33:20,22.032,N,97.491,W,0
9/3/2014,2:35:20,22.032,N,97.496,W,0
9/3/2014,2:37:20,22.032,N,97.501,W,0
9/3/2014,2:39:20,22.031,N,97.505,W,0
9/3/2014,2:41:19,22.031,N,97.51,W,0
9/3/2014,2:43:19,22.031,N,97.515,W,0
9/3/2014,2:45:19,22.031,N,97.52,W,0
9/3/2014,2:47:19,22.03,N,97.524,W,0
9/3/2014,2:49:20,22.03,N,97.529,W,0
9/3/2014,2:51:20,22.03,N,97.534,W,0
9/3/2014,2:53:20,22.029,N,97.538,W,0
9/3/2014,2:55:19,22.029,N,97.543,W,0
9/3/2014,2:57:19,22.028,N,97.548,W,0
9/3/2014,2:59:19,22.028,N,97.553,W,0
9/3/2014,3:01:19,22.027,N,97.558,W,0
9/3/2014,3:03:20,22.027,N,97.562,W,0
9/3/2014,3:05:20,22.026,N,97.567,W,0
9/3/2014,3:07:20,22.026,N,97.572,W,0
9/3/2014,3:09:20,22.025,N,97.577,W,0
9/3/2014,3:11:19,22.024,N,97.582,W,0
9/3/2014,3:13:19,22.024,N,97.586,W,0
9/3/2014,3:15:19,22.023,N,97.591,W,0
9/3/2014,3:17:19,22.022,N,97.596,W,0
9/3/2014,3:19:20,22.021,N,97.601,W,0
9/3/2014,3:21:20,22.02,N,97.606,W,0
9/3/2014,3:23:20,22.02,N,97.61,W,0
9/3/2014,3:25:19,22.019,N,97.615,W,0
9/3/2014,3:27:19,22.018,N,97.62,W,0
9/3/2014,3:29:19,22.017,N,97.625,W,0
9/3/2014,3:31:19,22.016,N,97.63,W,0
9/3/2014,3:33:20,22.015,N,97.635,W,0
9/3/2014,3:35:20,22.014,N,97.64,W,0
9/3/2014,3:37:20,22.013,N,97.644,W,0
9/3/2014,3:39:20,22.012,N,97.649,W,0
9/3/2014,3:41:19,22.011,N,97.654,W,0
9/3/2014,3:43:19,22.01,N,97.659,W,0
9/3/2014,3:45:19,22.009,N,97.664,W,0
9/3/2014,3:47:19,22.008,N,97.669,W,0
9/3/2014,3:49:20,22.006,N,97.674,W,0
9/3/2014,3:51:20,22.005,N,97.679,W,0
9/3/2014,3:53:20,22.004,N,97.684,W,0
9/3/2014,3:55:19,22.003,N,97.689,W,0
9/3/2014,3:57:19,22.002,N,97.693,W,0
9/3/2014,3:59:19,22,N,97.698,W,0
9/3/2014,4:01:19,21.999,N,97.703,W,0
9/3/2014,4:03:20,21.998,N,97.708,W,0
9/3/2014,4:05:20,21.997,N,97.713,W,0
9/3/2014,4:07:20,21.995,N,97.718,W,0
9/3/2014,4:09:20,21.994,N,97.723,W,0
9/3/2014,4:11:19,21.992,N,97.728,W,0
9/3/2014,4:13:19,21.991,N,97.733,W,0
9/3/2014,4:15:19,21.99,N,97.738,W,0
9/3/2014,4:17:19,21.988,N,97.743,W,0
9/3/2014,4:19:20,21.987,N,97.748,W,0
9/3/2014,4:21:20,21.985,N,97.753,W,0
9/3/2014,4:23:20,21.984,N,97.758,W,0
9/3/2014,4:25:19,21.982,N,97.763,W,0
9/3/2014,4:27:19,21.981,N,97.768,W,0
9/3/2014,4:29:19,21.979,N,97.773,W,0
9/3/2014,4:31:19,21.978,N,97.778,W,0
9/3/2014,4:33:20,21.976,N,97.783,W,0
9/3/2014,4:35:20,21.975,N,97.787,W,0
9/3/2014,4:37:20,21.973,N,97.792,W,0
9/3/2014,4:39:20,21.972,N,97.797,W,0
9/3/2014,4:41:19,21.97,N,97.802,W,0
9/3/2014,4:43:19,21.968,N,97.807,W,0
9/3/2014,4:45:19,21.967,N,97.812,W,0
9/3/2014,4:47:19,21.965,N,97.817,W,0
9/3/2014,4:49:20,21.963,N,97.822,W,0
9/3/2014,4:51:20,21.962,N,97.827,W,0
9/3/2014,4:53:20,21.96,N,97.832,W,0
9/3/2014,4:55:19,21.958,N,97.837,W,0
9/3/2014,4:57:19,21.957,N,97.842,W,0
9/3/2014,4:59:19,21.955,N,97.847,W,0
9/3/2014,5:01:19,21.953,N,97.852,W,0
9/3/2014,5:03:20,21.952,N,97.857,W,0
9/3/2014,5:05:20,21.95,N,97.862,W,0
9/3/2014,5:07:20,21.948,N,97.868,W,0
9/3/2014,5:09:20,21.946,N,97.873,W,0
9/3/2014,5:11:19,21.945,N,97.878,W,0
9/3/2014,5:13:19,21.943,N,97.883,W,0
9/3/2014,5:15:19,21.941,N,97.888,W,0
9/3/2014,5:17:19,21.939,N,97.893,W,0
9/3/2014,5:19:20,21.937,N,97.898,W,0
9/3/2014,5:21:20,21.936,N,97.903,W,0
9/3/2014,5:23:20,21.934,N,97.908,W,0
9/3/2014,5:25:19,21.932,N,97.913,W,0
9/3/2014,5:27:19,21.93,N,97.918,W,0
9/3/2014,5:29:19,21.928,N,97.923,W,0
9/3/2014,5:31:19,21.927,N,97.928,W,0
9/3/2014,5:33:20,21.925,N,97.933,W,0
9/3/2014,5:35:20,21.923,N,97.938,W,0
9/3/2014,5:37:20,21.921,N,97.943,W,0
9/3/2014,5:39:20,21.919,N,97.948,W,0
9/3/2014,5:41:19,21.917,N,97.953,W,0
9/3/2014,5:43:19,21.916,N,97.958,W,0
9/3/2014,5:45:19,21.914,N,97.963,W,0
9/3/2014,5:47:19,21.912,N,97.968,W,0
9/3/2014,5:49:20,21.91,N,97.973,W,0
9/3/2014,5:51:20,21.908,N,97.978,W,0
9/3/2014,5:53:20,21.906,N,97.983,W,0
9/3/2014,5:55:19,21.904,N,97.988,W,0
9/3/2014,5:57:19,21.902,N,97.993,W,0
9/3/2014,5:59:19,21.901,N,97.998,W,0
