Track,for,Henri,2003,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/5/2003,3:55:44,27.497,N,85.274,W,0
9/5/2003,3:57:44,27.498,N,85.272,W,0
9/5/2003,3:59:44,27.5,N,85.27,W,0
9/5/2003,4:01:43,27.501,N,85.267,W,0
9/5/2003,4:03:43,27.503,N,85.265,W,0
9/5/2003,4:05:43,27.504,N,85.263,W,0
9/5/2003,4:07:43,27.506,N,85.261,W,0
9/5/2003,4:09:44,27.507,N,85.258,W,0
9/5/2003,4:11:44,27.509,N,85.256,W,0
9/5/2003,4:13:44,27.51,N,85.253,W,0
9/5/2003,4:15:44,27.512,N,85.251,W,0
9/5/2003,4:17:43,27.514,N,85.248,W,0
9/5/2003,4:19:43,27.515,N,85.246,W,0
9/5/2003,4:21:43,27.517,N,85.243,W,0
9/5/2003,4:23:44,27.518,N,85.241,W,0
9/5/2003,4:25:44,27.52,N,85.238,W,0
9/5/2003,4:27:44,27.522,N,85.235,W,0
9/5/2003,4:29:44,27.524,N,85.233,W,0
9/5/2003,4:31:43,27.525,N,85.23,W,0
9/5/2003,4:33:43,27.527,N,85.227,W,0
9/5/2003,4:35:43,27.529,N,85.224,W,0
9/5/2003,4:37:43,27.531,N,85.221,W,0
9/5/2003,4:39:44,27.532,N,85.218,W,0
9/5/2003,4:41:44,27.534,N,85.215,W,0
9/5/2003,4:43:44,27.536,N,85.212,W,0
9/5/2003,4:45:44,27.538,N,85.209,W,0
9/5/2003,4:47:43,27.54,N,85.206,W,0
9/5/2003,4:49:43,27.542,N,85.203,W,0
9/5/2003,4:51:43,27.544,N,85.2,W,0
9/5/2003,4:53:44,27.545,N,85.196,W,0
9/5/2003,4:55:44,27.547,N,85.193,W,0
9/5/2003,4:57:44,27.549,N,85.19,W,0
9/5/2003,4:59:44,27.551,N,85.186,W,0
9/5/2003,5:01:43,27.553,N,85.183,W,0
9/5/2003,5:03:43,27.555,N,85.179,W,0
9/5/2003,5:05:43,27.557,N,85.175,W,0
9/5/2003,5:07:43,27.559,N,85.172,W,0
9/5/2003,5:09:44,27.561,N,85.168,W,0
9/5/2003,5:11:44,27.563,N,85.164,W,0
9/5/2003,5:13:44,27.565,N,85.16,W,0
9/5/2003,5:15:44,27.567,N,85.156,W,0
9/5/2003,5:17:43,27.569,N,85.152,W,0
9/5/2003,5:19:43,27.572,N,85.148,W,0
9/5/2003,5:21:43,27.574,N,85.144,W,0
9/5/2003,5:23:44,27.576,N,85.14,W,0
9/5/2003,5:25:44,27.578,N,85.136,W,0
9/5/2003,5:27:44,27.58,N,85.132,W,0
9/5/2003,5:29:44,27.582,N,85.128,W,0
9/5/2003,5:31:43,27.584,N,85.123,W,0
9/5/2003,5:33:43,27.587,N,85.119,W,0
9/5/2003,5:35:43,27.589,N,85.115,W,0
9/5/2003,5:37:43,27.591,N,85.11,W,0
9/5/2003,5:39:44,27.593,N,85.106,W,0
9/5/2003,5:41:44,27.595,N,85.101,W,0
9/5/2003,5:43:44,27.598,N,85.097,W,0
9/5/2003,5:44:09,27.598,N,85.096,W,0
9/5/2003,5:46:09,27.599,N,85.089,W,0
9/5/2003,5:48:09,27.601,N,85.083,W,0
9/5/2003,5:50:10,27.602,N,85.076,W,0
9/5/2003,5:52:10,27.603,N,85.07,W,0
9/5/2003,5:54:10,27.605,N,85.064,W,0
9/5/2003,5:56:10,27.606,N,85.057,W,0
9/5/2003,5:58:09,27.608,N,85.051,W,0
9/5/2003,6:00:09,27.609,N,85.044,W,0
9/5/2003,6:02:09,27.611,N,85.038,W,0
9/5/2003,6:04:09,27.613,N,85.032,W,0
9/5/2003,6:06:10,27.614,N,85.025,W,0
9/5/2003,6:08:10,27.616,N,85.019,W,0
9/5/2003,6:10:10,27.618,N,85.013,W,0
9/5/2003,6:12:10,27.619,N,85.007,W,0
9/5/2003,6:14:09,27.621,N,85.001,W,0
9/5/2003,6:16:09,27.623,N,84.995,W,0
9/5/2003,6:18:09,27.625,N,84.989,W,0
9/5/2003,6:20:10,27.627,N,84.983,W,0
9/5/2003,6:22:10,27.629,N,84.977,W,0
9/5/2003,6:24:10,27.631,N,84.971,W,0
9/5/2003,6:26:10,27.633,N,84.965,W,0
9/5/2003,6:28:09,27.635,N,84.959,W,0
9/5/2003,6:30:09,27.637,N,84.953,W,0
9/5/2003,6:32:09,27.639,N,84.947,W,0
9/5/2003,6:34:09,27.641,N,84.942,W,0
9/5/2003,6:36:10,27.644,N,84.936,W,0
9/5/2003,6:38:10,27.646,N,84.931,W,0
9/5/2003,6:40:10,27.648,N,84.925,W,0
9/5/2003,6:42:10,27.651,N,84.92,W,0
9/5/2003,6:44:09,27.653,N,84.914,W,0
9/5/2003,6:46:09,27.656,N,84.909,W,0
9/5/2003,6:48:09,27.658,N,84.904,W,0
9/5/2003,6:50:10,27.661,N,84.899,W,0
9/5/2003,6:52:10,27.663,N,84.894,W,0
9/5/2003,6:54:10,27.666,N,84.888,W,0
9/5/2003,6:56:10,27.669,N,84.883,W,0
9/5/2003,6:58:09,27.671,N,84.878,W,0
9/5/2003,7:00:09,27.674,N,84.874,W,0
9/5/2003,7:02:09,27.677,N,84.869,W,0
9/5/2003,7:04:09,27.68,N,84.864,W,0
9/5/2003,7:06:10,27.683,N,84.859,W,0
9/5/2003,7:08:10,27.686,N,84.854,W,0
9/5/2003,7:10:10,27.689,N,84.85,W,0
9/5/2003,7:12:10,27.692,N,84.845,W,0
9/5/2003,7:14:09,27.695,N,84.841,W,0
9/5/2003,7:16:09,27.698,N,84.836,W,0
9/5/2003,7:18:09,27.701,N,84.832,W,0
9/5/2003,7:20:10,27.704,N,84.827,W,0
9/5/2003,7:22:10,27.707,N,84.823,W,0
9/5/2003,7:24:10,27.711,N,84.819,W,0
9/5/2003,7:26:10,27.714,N,84.814,W,0
9/5/2003,7:28:09,27.717,N,84.81,W,0
9/5/2003,7:30:09,27.721,N,84.806,W,0
9/5/2003,7:32:09,27.724,N,84.802,W,0
9/5/2003,7:34:09,27.727,N,84.798,W,0
9/5/2003,7:36:10,27.731,N,84.794,W,0
9/5/2003,7:38:10,27.734,N,84.79,W,0
9/5/2003,7:40:10,27.738,N,84.786,W,0
9/5/2003,7:42:10,27.741,N,84.782,W,0
9/5/2003,7:42:34,27.742,N,84.781,W,0
9/5/2003,7:44:35,27.746,N,84.777,W,0
9/5/2003,7:46:35,27.749,N,84.773,W,0
9/5/2003,7:48:35,27.753,N,84.77,W,0
9/5/2003,7:50:35,27.757,N,84.766,W,0
9/5/2003,7:52:34,27.761,N,84.763,W,0
9/5/2003,7:54:34,27.765,N,84.759,W,0
9/5/2003,7:56:34,27.769,N,84.756,W,0
9/5/2003,7:58:34,27.773,N,84.752,W,0
9/5/2003,8:00:35,27.777,N,84.749,W,0
9/5/2003,8:02:35,27.781,N,84.746,W,0
9/5/2003,8:04:35,27.785,N,84.742,W,0
9/5/2003,8:06:34,27.789,N,84.739,W,0
9/5/2003,8:08:34,27.793,N,84.736,W,0
9/5/2003,8:10:34,27.797,N,84.733,W,0
9/5/2003,8:12:34,27.801,N,84.73,W,0
9/5/2003,8:14:35,27.805,N,84.727,W,0
9/5/2003,8:16:35,27.81,N,84.724,W,0
9/5/2003,8:18:35,27.814,N,84.721,W,0
9/5/2003,8:20:35,27.818,N,84.718,W,0
9/5/2003,8:22:34,27.822,N,84.715,W,0
9/5/2003,8:24:34,27.827,N,84.712,W,0
9/5/2003,8:26:34,27.831,N,84.709,W,0
9/5/2003,8:28:34,27.835,N,84.706,W,0
9/5/2003,8:30:35,27.84,N,84.703,W,0
9/5/2003,8:32:35,27.844,N,84.7,W,0
9/5/2003,8:34:35,27.848,N,84.697,W,0
9/5/2003,8:36:34,27.853,N,84.694,W,0
9/5/2003,8:38:34,27.857,N,84.691,W,0
9/5/2003,8:40:34,27.861,N,84.688,W,0
9/5/2003,8:42:34,27.866,N,84.686,W,0
9/5/2003,8:44:35,27.87,N,84.683,W,0
9/5/2003,8:46:35,27.874,N,84.68,W,0
9/5/2003,8:48:35,27.879,N,84.677,W,0
9/5/2003,8:50:35,27.883,N,84.674,W,0
9/5/2003,8:52:34,27.887,N,84.671,W,0
9/5/2003,8:54:34,27.892,N,84.668,W,0
9/5/2003,8:56:34,27.896,N,84.665,W,0
9/5/2003,8:58:34,27.9,N,84.662,W,0
9/5/2003,9:00:35,27.904,N,84.659,W,0
9/5/2003,9:02:35,27.909,N,84.656,W,0
9/5/2003,9:04:35,27.913,N,84.653,W,0
9/5/2003,9:06:34,27.917,N,84.65,W,0
9/5/2003,9:08:34,27.921,N,84.647,W,0
9/5/2003,9:10:34,27.925,N,84.644,W,0
9/5/2003,9:12:34,27.929,N,84.641,W,0
9/5/2003,9:14:35,27.933,N,84.638,W,0
9/5/2003,9:16:35,27.938,N,84.635,W,0
9/5/2003,9:18:35,27.942,N,84.631,W,0
9/5/2003,9:20:35,27.945,N,84.628,W,0
9/5/2003,9:22:34,27.949,N,84.625,W,0
9/5/2003,9:24:34,27.953,N,84.622,W,0
9/5/2003,9:26:34,27.957,N,84.618,W,0
9/5/2003,9:28:34,27.961,N,84.615,W,0
9/5/2003,9:30:35,27.965,N,84.611,W,0
9/5/2003,9:32:35,27.968,N,84.608,W,0
9/5/2003,9:34:35,27.972,N,84.604,W,0
9/5/2003,9:35:39,27.974,N,84.602,W,0
9/5/2003,9:37:39,27.978,N,84.598,W,0
9/5/2003,9:39:39,27.981,N,84.594,W,0
9/5/2003,9:41:39,27.985,N,84.591,W,0
9/5/2003,9:43:40,27.988,N,84.587,W,0
9/5/2003,9:45:40,27.992,N,84.583,W,0
9/5/2003,9:47:40,27.995,N,84.579,W,0
9/5/2003,9:49:40,27.999,N,84.575,W,0
9/5/2003,9:51:39,28.002,N,84.571,W,0
9/5/2003,9:53:39,28.006,N,84.567,W,0
9/5/2003,9:55:39,28.009,N,84.563,W,0
9/5/2003,9:57:40,28.013,N,84.559,W,0
9/5/2003,9:59:40,28.016,N,84.555,W,0
9/5/2003,10:01:40,28.019,N,84.551,W,0
9/5/2003,10:03:40,28.022,N,84.547,W,0
9/5/2003,10:05:39,28.026,N,84.542,W,0
9/5/2003,10:07:39,28.029,N,84.538,W,0
9/5/2003,10:09:39,28.032,N,84.534,W,0
9/5/2003,10:11:39,28.035,N,84.53,W,0
9/5/2003,10:13:40,28.038,N,84.525,W,0
9/5/2003,10:15:40,28.042,N,84.521,W,0
9/5/2003,10:17:40,28.045,N,84.516,W,0
9/5/2003,10:19:40,28.048,N,84.512,W,0
9/5/2003,10:21:39,28.051,N,84.507,W,0
9/5/2003,10:23:39,28.054,N,84.503,W,0
9/5/2003,10:25:39,28.057,N,84.498,W,0
9/5/2003,10:27:40,28.059,N,84.494,W,0
9/5/2003,10:29:40,28.062,N,84.489,W,0
9/5/2003,10:31:40,28.065,N,84.484,W,0
9/5/2003,10:33:40,28.068,N,84.48,W,0
9/5/2003,10:35:39,28.071,N,84.475,W,0
9/5/2003,10:37:39,28.073,N,84.47,W,0
9/5/2003,10:39:39,28.076,N,84.465,W,0
9/5/2003,10:41:39,28.079,N,84.461,W,0
9/5/2003,10:43:40,28.082,N,84.456,W,0
9/5/2003,10:45:40,28.084,N,84.451,W,0
9/5/2003,10:47:40,28.087,N,84.446,W,0
9/5/2003,10:49:40,28.089,N,84.441,W,0
9/5/2003,10:51:39,28.092,N,84.437,W,0
9/5/2003,10:53:39,28.094,N,84.432,W,0
9/5/2003,10:55:39,28.097,N,84.427,W,0
9/5/2003,10:57:40,28.099,N,84.422,W,0
9/5/2003,10:59:40,28.102,N,84.417,W,0
9/5/2003,11:01:40,28.104,N,84.413,W,0
9/5/2003,11:03:40,28.107,N,84.408,W,0
9/5/2003,11:05:39,28.109,N,84.403,W,0
9/5/2003,11:07:39,28.111,N,84.398,W,0
9/5/2003,11:09:39,28.114,N,84.393,W,0
9/5/2003,11:11:39,28.116,N,84.389,W,0
9/5/2003,11:13:40,28.118,N,84.384,W,0
9/5/2003,11:15:40,28.12,N,84.379,W,0
9/5/2003,11:17:40,28.122,N,84.374,W,0
9/5/2003,11:19:05,28.124,N,84.371,W,0
9/5/2003,11:21:05,28.126,N,84.367,W,0
9/5/2003,11:23:05,28.129,N,84.364,W,0
9/5/2003,11:25:06,28.131,N,84.36,W,0
9/5/2003,11:27:06,28.134,N,84.357,W,0
9/5/2003,11:29:06,28.136,N,84.354,W,0
9/5/2003,11:31:06,28.139,N,84.35,W,0
9/5/2003,11:33:05,28.141,N,84.347,W,0
9/5/2003,11:35:05,28.143,N,84.344,W,0
9/5/2003,11:37:05,28.145,N,84.341,W,0
9/5/2003,11:39:06,28.148,N,84.337,W,0
9/5/2003,11:41:06,28.15,N,84.334,W,0
9/5/2003,11:43:06,28.152,N,84.331,W,0
9/5/2003,11:45:06,28.154,N,84.328,W,0
9/5/2003,11:47:05,28.156,N,84.326,W,0
9/5/2003,11:49:05,28.159,N,84.323,W,0
9/5/2003,11:51:05,28.161,N,84.32,W,0
9/5/2003,11:53:05,28.163,N,84.317,W,0
9/5/2003,11:55:06,28.165,N,84.315,W,0
9/5/2003,11:57:06,28.167,N,84.312,W,0
9/5/2003,11:59:06,28.169,N,84.31,W,0
9/5/2003,12:01:06,28.171,N,84.307,W,0
9/5/2003,12:03:05,28.172,N,84.305,W,0
9/5/2003,12:05:05,28.174,N,84.303,W,0
9/5/2003,12:07:05,28.176,N,84.301,W,0
9/5/2003,12:09:06,28.178,N,84.298,W,0
9/5/2003,12:11:06,28.18,N,84.296,W,0
9/5/2003,12:13:06,28.181,N,84.294,W,0
9/5/2003,12:15:06,28.183,N,84.293,W,0
9/5/2003,12:17:05,28.185,N,84.291,W,0
9/5/2003,12:19:05,28.186,N,84.289,W,0
9/5/2003,12:21:05,28.188,N,84.287,W,0
9/5/2003,12:23:05,28.189,N,84.286,W,0
9/5/2003,12:25:06,28.191,N,84.284,W,0
9/5/2003,12:27:06,28.192,N,84.283,W,0
9/5/2003,12:29:06,28.194,N,84.281,W,0
9/5/2003,12:31:06,28.195,N,84.28,W,0
9/5/2003,12:33:05,28.197,N,84.279,W,0
9/5/2003,12:35:05,28.198,N,84.278,W,0
9/5/2003,12:37:05,28.199,N,84.277,W,0
9/5/2003,12:39:06,28.201,N,84.276,W,0
9/5/2003,12:41:06,28.202,N,84.275,W,0
9/5/2003,12:43:06,28.203,N,84.274,W,0
9/5/2003,12:45:06,28.204,N,84.273,W,0
9/5/2003,12:47:05,28.205,N,84.272,W,0
9/5/2003,12:49:05,28.206,N,84.272,W,0
9/5/2003,12:51:05,28.208,N,84.271,W,0
9/5/2003,12:53:05,28.209,N,84.27,W,0
9/5/2003,12:55:06,28.21,N,84.27,W,0
9/5/2003,12:57:06,28.211,N,84.269,W,0
9/5/2003,12:59:06,28.212,N,84.269,W,0
9/5/2003,13:01:06,28.213,N,84.268,W,0
9/5/2003,13:03:05,28.214,N,84.268,W,0
9/5/2003,13:05:05,28.215,N,84.268,W,0
9/5/2003,13:07:05,28.215,N,84.268,W,0
9/5/2003,13:09:06,28.216,N,84.267,W,0
9/5/2003,13:11:06,28.217,N,84.267,W,0
9/5/2003,13:13:06,28.218,N,84.267,W,0
9/5/2003,13:15:06,28.219,N,84.267,W,0
9/5/2003,13:17:05,28.22,N,84.267,W,0
9/5/2003,13:19:05,28.221,N,84.267,W,0
9/5/2003,13:21:05,28.221,N,84.267,W,0
9/5/2003,13:23:05,28.222,N,84.267,W,0
9/5/2003,13:25:06,28.223,N,84.268,W,0
9/5/2003,13:27:06,28.224,N,84.268,W,0
9/5/2003,13:29:06,28.224,N,84.268,W,0
9/5/2003,13:31:06,28.225,N,84.268,W,0
9/5/2003,13:33:05,28.226,N,84.268,W,0
9/5/2003,13:35:05,28.227,N,84.269,W,0
9/5/2003,13:37:05,28.227,N,84.269,W,0
9/5/2003,13:39:06,28.228,N,84.269,W,0
9/5/2003,13:41:06,28.229,N,84.27,W,0
9/5/2003,13:43:06,28.229,N,84.27,W,0
9/5/2003,13:45:06,28.23,N,84.27,W,0
9/5/2003,13:47:05,28.231,N,84.271,W,0
9/5/2003,13:49:05,28.231,N,84.271,W,0
9/5/2003,13:51:05,28.232,N,84.272,W,0
9/5/2003,13:53:05,28.233,N,84.272,W,0
9/5/2003,13:55:06,28.233,N,84.273,W,0
9/5/2003,13:57:06,28.234,N,84.273,W,0
9/5/2003,13:59:06,28.235,N,84.274,W,0
9/5/2003,14:01:06,28.235,N,84.274,W,0
9/5/2003,14:03:05,28.236,N,84.275,W,0
9/5/2003,14:05:05,28.237,N,84.275,W,0
9/5/2003,14:07:05,28.237,N,84.276,W,0
9/5/2003,14:09:06,28.238,N,84.276,W,0
9/5/2003,14:11:06,28.239,N,84.277,W,0
9/5/2003,14:13:06,28.239,N,84.277,W,0
9/5/2003,14:15:06,28.24,N,84.278,W,0
9/5/2003,14:17:05,28.241,N,84.278,W,0
9/5/2003,14:19:05,28.241,N,84.279,W,0
9/5/2003,14:21:05,28.242,N,84.279,W,0
9/5/2003,14:23:05,28.243,N,84.28,W,0
9/5/2003,14:25:06,28.243,N,84.28,W,0
9/5/2003,14:27:06,28.244,N,84.281,W,0
9/5/2003,14:29:06,28.245,N,84.281,W,0
9/5/2003,14:31:06,28.246,N,84.282,W,0
9/5/2003,14:33:05,28.246,N,84.282,W,0
9/5/2003,14:35:05,28.247,N,84.283,W,0
9/5/2003,14:37:05,28.248,N,84.283,W,0
9/5/2003,14:39:06,28.249,N,84.283,W,0
9/5/2003,14:41:06,28.25,N,84.284,W,0
9/5/2003,14:43:06,28.251,N,84.284,W,0
9/5/2003,14:45:06,28.251,N,84.284,W,0
9/5/2003,14:47:05,28.252,N,84.285,W,0
9/5/2003,14:49:05,28.253,N,84.285,W,0
9/5/2003,14:51:05,28.254,N,84.285,W,0
9/5/2003,14:53:05,28.255,N,84.285,W,0
9/5/2003,14:55:06,28.256,N,84.286,W,0
9/5/2003,14:57:06,28.257,N,84.286,W,0
9/5/2003,14:59:06,28.258,N,84.286,W,0
9/5/2003,15:01:06,28.259,N,84.286,W,0
9/5/2003,15:03:05,28.26,N,84.286,W,0
9/5/2003,15:05:05,28.261,N,84.286,W,0
9/5/2003,15:07:05,28.262,N,84.286,W,0
9/5/2003,15:09:06,28.263,N,84.286,W,0
9/5/2003,15:11:06,28.265,N,84.286,W,0
9/5/2003,15:13:06,28.266,N,84.286,W,0
9/5/2003,15:15:06,28.267,N,84.286,W,0
9/5/2003,15:17:05,28.268,N,84.285,W,0
9/5/2003,15:19:05,28.269,N,84.285,W,0
9/5/2003,15:19:59,28.27,N,84.285,W,0
9/5/2003,15:21:59,28.274,N,84.285,W,0
9/5/2003,15:24:00,28.279,N,84.285,W,0
9/5/2003,15:26:00,28.283,N,84.284,W,0
9/5/2003,15:28:00,28.287,N,84.284,W,0
9/5/2003,15:30:00,28.292,N,84.284,W,0
9/5/2003,15:31:59,28.296,N,84.284,W,0
9/5/2003,15:33:59,28.3,N,84.283,W,0
9/5/2003,15:35:59,28.304,N,84.283,W,0
9/5/2003,15:38:00,28.308,N,84.283,W,0
9/5/2003,15:40:00,28.313,N,84.283,W,0
9/5/2003,15:42:00,28.317,N,84.282,W,0
9/5/2003,15:44:00,28.321,N,84.282,W,0
9/5/2003,15:45:59,28.325,N,84.282,W,0
9/5/2003,15:47:59,28.329,N,84.281,W,0
9/5/2003,15:49:59,28.333,N,84.281,W,0
9/5/2003,15:51:59,28.337,N,84.28,W,0
9/5/2003,15:54:00,28.341,N,84.28,W,0
9/5/2003,15:56:00,28.345,N,84.279,W,0
9/5/2003,15:58:00,28.348,N,84.279,W,0
9/5/2003,16:00:00,28.352,N,84.278,W,0
9/5/2003,16:01:59,28.356,N,84.278,W,0
9/5/2003,16:03:59,28.359,N,84.277,W,0
9/5/2003,16:05:59,28.363,N,84.277,W,0
9/5/2003,16:07:59,28.366,N,84.276,W,0
9/5/2003,16:09:59,28.37,N,84.276,W,0
9/5/2003,16:11:59,28.373,N,84.275,W,0
9/5/2003,16:13:59,28.377,N,84.274,W,0
9/5/2003,16:16:00,28.38,N,84.273,W,0
9/5/2003,16:18:00,28.383,N,84.273,W,0
9/5/2003,16:20:00,28.386,N,84.272,W,0
9/5/2003,16:22:00,28.389,N,84.271,W,0
9/5/2003,16:24:00,28.392,N,84.27,W,0
9/5/2003,16:26:00,28.395,N,84.269,W,0
9/5/2003,16:28:00,28.397,N,84.268,W,0
9/5/2003,16:30:00,28.4,N,84.268,W,0
9/5/2003,16:31:59,28.402,N,84.267,W,0
9/5/2003,16:33:59,28.405,N,84.266,W,0
9/5/2003,16:35:59,28.407,N,84.264,W,0
9/5/2003,16:37:59,28.409,N,84.263,W,0
9/5/2003,16:39:59,28.411,N,84.262,W,0
9/5/2003,16:41:59,28.413,N,84.261,W,0
9/5/2003,16:43:59,28.415,N,84.26,W,0
9/5/2003,16:46:00,28.417,N,84.259,W,0
9/5/2003,16:48:00,28.419,N,84.257,W,0
9/5/2003,16:50:00,28.42,N,84.256,W,0
9/5/2003,16:52:00,28.421,N,84.255,W,0
9/5/2003,16:54:00,28.423,N,84.253,W,0
9/5/2003,16:56:00,28.424,N,84.252,W,0
9/5/2003,16:58:00,28.425,N,84.25,W,0
9/5/2003,17:00:00,28.426,N,84.249,W,0
9/5/2003,17:01:59,28.426,N,84.247,W,0
9/5/2003,17:03:59,28.427,N,84.245,W,0
9/5/2003,17:05:59,28.428,N,84.244,W,0
9/5/2003,17:07:59,28.428,N,84.242,W,0
9/5/2003,17:09:59,28.428,N,84.24,W,0
9/5/2003,17:11:59,28.429,N,84.238,W,0
9/5/2003,17:13:59,28.429,N,84.236,W,0
9/5/2003,17:16:00,28.429,N,84.235,W,0
9/5/2003,17:18:00,28.428,N,84.233,W,0
9/5/2003,17:20:00,28.428,N,84.231,W,0
9/5/2003,17:22:00,28.428,N,84.229,W,0
9/5/2003,17:24:00,28.427,N,84.227,W,0
9/5/2003,17:26:00,28.427,N,84.225,W,0
9/5/2003,17:28:00,28.426,N,84.222,W,0
9/5/2003,17:30:00,28.425,N,84.22,W,0
9/5/2003,17:31:59,28.425,N,84.218,W,0
9/5/2003,17:33:59,28.424,N,84.216,W,0
9/5/2003,17:35:59,28.423,N,84.214,W,0
9/5/2003,17:37:59,28.421,N,84.211,W,0
9/5/2003,17:39:59,28.42,N,84.209,W,0
9/5/2003,17:41:59,28.419,N,84.207,W,0
9/5/2003,17:43:59,28.417,N,84.204,W,0
9/5/2003,17:46:00,28.416,N,84.202,W,0
9/5/2003,17:48:00,28.414,N,84.2,W,0
9/5/2003,17:50:00,28.413,N,84.197,W,0
9/5/2003,17:50:52,28.412,N,84.196,W,0
9/5/2003,17:52:52,28.41,N,84.192,W,0
9/5/2003,17:54:51,28.407,N,84.188,W,0
9/5/2003,17:56:51,28.405,N,84.184,W,0
9/5/2003,17:58:51,28.402,N,84.18,W,0
9/5/2003,18:00:51,28.399,N,84.176,W,0
9/5/2003,18:02:51,28.396,N,84.172,W,0
9/5/2003,18:04:51,28.393,N,84.168,W,0
9/5/2003,18:06:51,28.391,N,84.164,W,0
9/5/2003,18:08:52,28.388,N,84.16,W,0
9/5/2003,18:10:52,28.384,N,84.156,W,0
9/5/2003,18:12:52,28.381,N,84.152,W,0
9/5/2003,18:14:52,28.378,N,84.148,W,0
9/5/2003,18:16:52,28.375,N,84.144,W,0
9/5/2003,18:18:52,28.371,N,84.14,W,0
9/5/2003,18:20:52,28.368,N,84.136,W,0
9/5/2003,18:22:52,28.365,N,84.132,W,0
9/5/2003,18:24:51,28.361,N,84.128,W,0
9/5/2003,18:26:51,28.358,N,84.124,W,0
9/5/2003,18:28:51,28.354,N,84.12,W,0
9/5/2003,18:30:51,28.351,N,84.116,W,0
9/5/2003,18:32:51,28.347,N,84.112,W,0
9/5/2003,18:34:51,28.344,N,84.109,W,0
9/5/2003,18:36:51,28.34,N,84.105,W,0
9/5/2003,18:38:52,28.336,N,84.101,W,0
9/5/2003,18:40:52,28.333,N,84.098,W,0
9/5/2003,18:42:52,28.329,N,84.094,W,0
9/5/2003,18:44:52,28.326,N,84.09,W,0
9/5/2003,18:46:52,28.322,N,84.087,W,0
9/5/2003,18:48:52,28.318,N,84.084,W,0
9/5/2003,18:50:52,28.315,N,84.08,W,0
9/5/2003,18:52:52,28.311,N,84.077,W,0
9/5/2003,18:54:51,28.307,N,84.074,W,0
9/5/2003,18:56:51,28.304,N,84.071,W,0
9/5/2003,18:58:51,28.3,N,84.068,W,0
9/5/2003,19:00:51,28.297,N,84.065,W,0
9/5/2003,19:02:51,28.293,N,84.063,W,0
9/5/2003,19:04:51,28.29,N,84.06,W,0
9/5/2003,19:06:51,28.286,N,84.057,W,0
9/5/2003,19:08:52,28.283,N,84.055,W,0
9/5/2003,19:10:52,28.28,N,84.053,W,0
9/5/2003,19:12:52,28.276,N,84.05,W,0
9/5/2003,19:14:52,28.273,N,84.048,W,0
9/5/2003,19:16:52,28.27,N,84.047,W,0
9/5/2003,19:18:52,28.267,N,84.045,W,0
9/5/2003,19:20:52,28.264,N,84.043,W,0
9/5/2003,19:22:52,28.261,N,84.042,W,0
9/5/2003,19:24:51,28.258,N,84.04,W,0
9/5/2003,19:26:51,28.255,N,84.039,W,0
9/5/2003,19:28:51,28.252,N,84.038,W,0
9/5/2003,19:30:51,28.249,N,84.037,W,0
9/5/2003,19:32:51,28.247,N,84.036,W,0
9/5/2003,19:34:51,28.244,N,84.035,W,0
9/5/2003,19:36:51,28.241,N,84.034,W,0
9/5/2003,19:38:36,28.239,N,84.034,W,0
9/5/2003,19:40:36,28.237,N,84.034,W,0
9/5/2003,19:42:37,28.235,N,84.033,W,0
9/5/2003,19:44:37,28.233,N,84.033,W,0
9/5/2003,19:46:37,28.231,N,84.033,W,0
9/5/2003,19:48:37,28.229,N,84.033,W,0
9/5/2003,19:50:37,28.228,N,84.033,W,0
9/5/2003,19:52:37,28.226,N,84.033,W,0
9/5/2003,19:54:37,28.224,N,84.034,W,0
9/5/2003,19:56:37,28.223,N,84.034,W,0
9/5/2003,19:58:36,28.221,N,84.035,W,0
9/5/2003,20:00:36,28.22,N,84.036,W,0
9/5/2003,20:02:36,28.218,N,84.036,W,0
9/5/2003,20:04:36,28.216,N,84.037,W,0
9/5/2003,20:06:36,28.215,N,84.038,W,0
9/5/2003,20:08:36,28.214,N,84.039,W,0
9/5/2003,20:10:36,28.212,N,84.04,W,0
9/5/2003,20:12:37,28.211,N,84.042,W,0
9/5/2003,20:14:37,28.209,N,84.043,W,0
9/5/2003,20:16:37,28.208,N,84.044,W,0
9/5/2003,20:18:37,28.206,N,84.046,W,0
9/5/2003,20:20:37,28.205,N,84.047,W,0
9/5/2003,20:22:37,28.204,N,84.049,W,0
9/5/2003,20:24:37,28.202,N,84.05,W,0
9/5/2003,20:26:37,28.201,N,84.052,W,0
9/5/2003,20:28:36,28.199,N,84.054,W,0
9/5/2003,20:30:36,28.198,N,84.055,W,0
9/5/2003,20:32:36,28.196,N,84.057,W,0
9/5/2003,20:34:36,28.195,N,84.059,W,0
9/5/2003,20:36:36,28.193,N,84.061,W,0
9/5/2003,20:38:36,28.192,N,84.063,W,0
9/5/2003,20:40:36,28.19,N,84.065,W,0
9/5/2003,20:42:37,28.188,N,84.066,W,0
9/5/2003,20:44:37,28.187,N,84.068,W,0
9/5/2003,20:46:37,28.185,N,84.07,W,0
9/5/2003,20:48:37,28.183,N,84.072,W,0
9/5/2003,20:50:37,28.182,N,84.074,W,0
9/5/2003,20:52:37,28.18,N,84.076,W,0
9/5/2003,20:54:37,28.178,N,84.078,W,0
9/5/2003,20:56:37,28.176,N,84.08,W,0
