Track,for,Gabrielle,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/15/2001,17:34:50,29.891,N,78.983,W,1
9/15/2001,17:36:50,29.903,N,78.972,W,1
9/15/2001,17:38:50,29.914,N,78.96,W,1
9/15/2001,17:40:50,29.926,N,78.949,W,1
9/15/2001,17:42:50,29.938,N,78.937,W,1
9/15/2001,17:44:50,29.95,N,78.926,W,1
9/15/2001,17:46:50,29.961,N,78.914,W,1
9/15/2001,17:48:49,29.973,N,78.903,W,1
9/15/2001,17:50:49,29.984,N,78.892,W,1
9/15/2001,17:52:49,29.995,N,78.881,W,1
9/15/2001,17:54:49,30.006,N,78.87,W,1
9/15/2001,17:56:49,30.017,N,78.859,W,1
9/15/2001,17:58:49,30.028,N,78.848,W,1
9/15/2001,18:00:49,30.039,N,78.837,W,1
9/15/2001,18:02:50,30.05,N,78.826,W,1
9/15/2001,18:04:50,30.061,N,78.815,W,1
9/15/2001,18:06:50,30.071,N,78.804,W,1
9/15/2001,18:08:50,30.082,N,78.793,W,1
9/15/2001,18:10:50,30.092,N,78.783,W,1
9/15/2001,18:12:50,30.102,N,78.772,W,1
9/15/2001,18:14:50,30.112,N,78.762,W,1
9/15/2001,18:16:50,30.122,N,78.751,W,1
9/15/2001,18:18:49,30.132,N,78.741,W,1
9/15/2001,18:20:49,30.142,N,78.73,W,1
9/15/2001,18:22:49,30.152,N,78.72,W,1
9/15/2001,18:24:49,30.161,N,78.71,W,1
9/15/2001,18:26:49,30.171,N,78.7,W,1
9/15/2001,18:28:49,30.18,N,78.69,W,1
9/15/2001,18:30:49,30.189,N,78.68,W,1
9/15/2001,18:32:50,30.198,N,78.67,W,1
9/15/2001,18:34:50,30.207,N,78.66,W,1
9/15/2001,18:36:50,30.216,N,78.65,W,1
9/15/2001,18:38:50,30.224,N,78.64,W,1
9/15/2001,18:40:50,30.233,N,78.631,W,1
9/15/2001,18:42:50,30.241,N,78.621,W,1
9/15/2001,18:44:50,30.25,N,78.612,W,1
9/15/2001,18:46:50,30.258,N,78.602,W,1
9/15/2001,18:48:49,30.266,N,78.593,W,1
9/15/2001,18:50:49,30.274,N,78.584,W,1
9/15/2001,18:52:49,30.281,N,78.574,W,1
9/15/2001,18:54:49,30.289,N,78.565,W,1
9/15/2001,18:56:49,30.296,N,78.556,W,1
9/15/2001,18:58:49,30.304,N,78.547,W,1
9/15/2001,19:00:49,30.311,N,78.539,W,1
9/15/2001,19:02:50,30.318,N,78.53,W,1
9/15/2001,19:04:50,30.325,N,78.521,W,1
9/15/2001,19:06:50,30.331,N,78.512,W,1
9/15/2001,19:08:50,30.338,N,78.504,W,1
9/15/2001,19:10:50,30.344,N,78.496,W,1
9/15/2001,19:12:50,30.351,N,78.487,W,1
9/15/2001,19:14:50,30.357,N,78.479,W,1
9/15/2001,19:16:50,30.363,N,78.471,W,1
9/15/2001,19:18:49,30.368,N,78.463,W,1
9/15/2001,19:20:49,30.374,N,78.455,W,1
9/15/2001,19:22:49,30.38,N,78.447,W,1
9/15/2001,19:24:49,30.385,N,78.439,W,1
9/15/2001,19:26:49,30.39,N,78.431,W,1
9/15/2001,19:28:49,30.395,N,78.424,W,1
9/15/2001,19:30:49,30.4,N,78.416,W,1
9/15/2001,19:32:50,30.405,N,78.409,W,1
9/15/2001,19:34:50,30.409,N,78.401,W,1
9/15/2001,19:36:50,30.414,N,78.394,W,1
9/15/2001,19:38:50,30.418,N,78.387,W,1
9/15/2001,19:40:50,30.422,N,78.379,W,1
9/15/2001,19:42:50,30.426,N,78.372,W,1
9/15/2001,19:44:50,30.43,N,78.365,W,1
9/15/2001,19:46:50,30.434,N,78.358,W,1
9/15/2001,19:48:49,30.437,N,78.352,W,1
9/15/2001,19:50:49,30.441,N,78.345,W,1
9/15/2001,19:52:49,30.444,N,78.338,W,1
9/15/2001,19:54:49,30.448,N,78.332,W,1
9/15/2001,19:56:49,30.451,N,78.325,W,1
9/15/2001,19:58:49,30.454,N,78.319,W,1
9/15/2001,20:00:49,30.457,N,78.312,W,1
9/15/2001,20:02:50,30.459,N,78.306,W,1
9/15/2001,20:04:50,30.462,N,78.3,W,1
9/15/2001,20:06:50,30.465,N,78.293,W,1
9/15/2001,20:08:50,30.467,N,78.287,W,1
9/15/2001,20:10:50,30.469,N,78.281,W,1
9/15/2001,20:12:50,30.471,N,78.275,W,1
9/15/2001,20:14:50,30.473,N,78.269,W,1
9/15/2001,20:16:50,30.475,N,78.264,W,1
9/15/2001,20:18:49,30.477,N,78.258,W,1
9/15/2001,20:20:49,30.479,N,78.252,W,1
9/15/2001,20:22:49,30.481,N,78.247,W,1
9/15/2001,20:24:49,30.482,N,78.241,W,1
9/15/2001,20:26:49,30.484,N,78.236,W,1
9/15/2001,20:28:49,30.485,N,78.23,W,1
9/15/2001,20:30:49,30.486,N,78.225,W,1
9/15/2001,20:32:50,30.487,N,78.219,W,1
9/15/2001,20:34:50,30.488,N,78.214,W,1
9/15/2001,20:36:50,30.489,N,78.209,W,1
9/15/2001,20:38:50,30.49,N,78.204,W,1
9/15/2001,20:40:50,30.491,N,78.199,W,1
9/15/2001,20:42:50,30.492,N,78.194,W,1
9/15/2001,20:44:50,30.492,N,78.189,W,1
9/15/2001,20:46:50,30.493,N,78.184,W,1
9/15/2001,20:48:49,30.493,N,78.179,W,1
9/15/2001,20:50:49,30.494,N,78.174,W,1
9/15/2001,20:52:49,30.494,N,78.17,W,1
9/15/2001,20:54:49,30.494,N,78.165,W,1
9/15/2001,20:56:49,30.494,N,78.16,W,1
9/15/2001,20:58:49,30.494,N,78.156,W,1
9/15/2001,21:00:49,30.494,N,78.151,W,1
9/15/2001,21:02:50,30.494,N,78.147,W,1
9/15/2001,21:04:50,30.494,N,78.142,W,1
9/15/2001,21:06:50,30.494,N,78.138,W,1
9/15/2001,21:08:50,30.493,N,78.134,W,1
9/15/2001,21:10:50,30.493,N,78.13,W,1
9/15/2001,21:12:50,30.493,N,78.125,W,1
9/15/2001,21:14:50,30.492,N,78.121,W,1
9/15/2001,21:16:50,30.492,N,78.117,W,1
9/15/2001,21:18:49,30.491,N,78.113,W,1
9/15/2001,21:20:49,30.49,N,78.109,W,1
9/15/2001,21:22:49,30.49,N,78.105,W,1
9/15/2001,21:24:49,30.489,N,78.101,W,1
9/15/2001,21:26:49,30.488,N,78.097,W,1
9/15/2001,21:28:49,30.487,N,78.093,W,1
9/15/2001,21:30:49,30.486,N,78.09,W,1
9/15/2001,21:32:50,30.485,N,78.086,W,1
9/15/2001,21:34:50,30.484,N,78.082,W,1
9/15/2001,21:36:50,30.483,N,78.078,W,1
9/15/2001,21:38:50,30.482,N,78.075,W,1
9/15/2001,21:40:50,30.481,N,78.071,W,1
9/15/2001,21:42:50,30.479,N,78.068,W,1
9/15/2001,21:44:50,30.478,N,78.064,W,1
9/15/2001,21:46:50,30.477,N,78.061,W,1
9/15/2001,21:48:49,30.476,N,78.057,W,1
9/15/2001,21:50:49,30.474,N,78.054,W,1
9/15/2001,21:52:49,30.473,N,78.05,W,1
9/15/2001,21:54:49,30.472,N,78.047,W,1
9/15/2001,21:56:49,30.47,N,78.044,W,1
9/15/2001,21:58:49,30.469,N,78.04,W,1
9/15/2001,22:00:49,30.467,N,78.037,W,1
9/15/2001,22:02:50,30.466,N,78.034,W,1
9/15/2001,22:04:50,30.464,N,78.031,W,1
9/15/2001,22:06:50,30.463,N,78.027,W,1
9/15/2001,22:08:50,30.461,N,78.024,W,1
9/15/2001,22:10:50,30.459,N,78.021,W,1
9/15/2001,22:12:50,30.458,N,78.018,W,1
9/15/2001,22:14:50,30.456,N,78.015,W,1
9/15/2001,22:16:50,30.455,N,78.012,W,1
9/15/2001,22:18:49,30.453,N,78.009,W,1
9/15/2001,22:20:49,30.451,N,78.006,W,1
9/15/2001,22:22:49,30.45,N,78.003,W,1
9/15/2001,22:24:49,30.448,N,78,W,1
9/15/2001,22:26:49,30.446,N,77.997,W,1
9/15/2001,22:28:49,30.445,N,77.994,W,1
9/15/2001,22:30:49,30.443,N,77.991,W,1
9/15/2001,22:32:50,30.441,N,77.989,W,1
9/15/2001,22:34:50,30.44,N,77.986,W,1
9/15/2001,22:36:50,30.438,N,77.983,W,1
9/15/2001,22:38:50,30.436,N,77.98,W,1
9/15/2001,22:40:50,30.435,N,77.977,W,1
9/15/2001,22:42:50,30.433,N,77.975,W,1
9/15/2001,22:44:50,30.431,N,77.972,W,1
9/15/2001,22:46:50,30.43,N,77.969,W,1
9/15/2001,22:48:49,30.428,N,77.966,W,1
9/15/2001,22:50:49,30.426,N,77.964,W,1
9/15/2001,22:52:49,30.425,N,77.961,W,1
9/15/2001,22:54:49,30.423,N,77.958,W,1
9/15/2001,22:56:49,30.422,N,77.956,W,1
9/15/2001,22:58:49,30.42,N,77.953,W,1
9/15/2001,23:00:49,30.419,N,77.951,W,1
9/15/2001,23:02:50,30.417,N,77.948,W,1
9/15/2001,23:04:50,30.415,N,77.945,W,1
9/15/2001,23:06:50,30.414,N,77.943,W,1
9/15/2001,23:08:50,30.412,N,77.94,W,1
9/15/2001,23:10:50,30.411,N,77.938,W,1
9/15/2001,23:12:50,30.409,N,77.935,W,1
9/15/2001,23:14:50,30.408,N,77.933,W,1
9/15/2001,23:16:50,30.406,N,77.93,W,1
9/15/2001,23:18:49,30.405,N,77.928,W,1
9/15/2001,23:20:49,30.403,N,77.925,W,1
9/15/2001,23:22:49,30.402,N,77.923,W,1
9/15/2001,23:24:49,30.4,N,77.92,W,1
9/15/2001,23:26:49,30.399,N,77.918,W,1
9/15/2001,23:28:49,30.398,N,77.915,W,1
9/15/2001,23:30:49,30.396,N,77.913,W,1
9/15/2001,23:32:50,30.395,N,77.91,W,1
9/15/2001,23:34:50,30.393,N,77.908,W,1
9/15/2001,23:36:50,30.392,N,77.906,W,1
9/15/2001,23:38:50,30.39,N,77.903,W,1
9/15/2001,23:40:50,30.389,N,77.901,W,1
9/15/2001,23:42:50,30.388,N,77.899,W,1
9/15/2001,23:44:50,30.386,N,77.896,W,1
9/15/2001,23:46:50,30.385,N,77.894,W,1
9/15/2001,23:48:49,30.383,N,77.892,W,1
9/15/2001,23:50:49,30.382,N,77.889,W,1
9/15/2001,23:52:49,30.381,N,77.887,W,1
9/15/2001,23:53:46,30.38,N,77.886,W,1
9/15/2001,23:55:47,30.376,N,77.888,W,1
9/15/2001,23:57:47,30.372,N,77.891,W,1
9/15/2001,23:59:47,30.368,N,77.893,W,1
9/16/2001,0:01:47,30.364,N,77.895,W,1
9/16/2001,0:03:47,30.36,N,77.897,W,1
9/16/2001,0:05:47,30.356,N,77.899,W,1
9/16/2001,0:07:47,30.352,N,77.901,W,1
9/16/2001,0:09:46,30.348,N,77.903,W,1
9/16/2001,0:11:46,30.345,N,77.904,W,1
9/16/2001,0:13:46,30.341,N,77.906,W,1
9/16/2001,0:15:46,30.338,N,77.907,W,1
9/16/2001,0:17:46,30.334,N,77.908,W,1
9/16/2001,0:19:46,30.331,N,77.909,W,1
9/16/2001,0:21:46,30.328,N,77.91,W,1
9/16/2001,0:23:46,30.325,N,77.911,W,1
9/16/2001,0:25:47,30.322,N,77.911,W,1
9/16/2001,0:27:47,30.319,N,77.912,W,1
9/16/2001,0:29:47,30.316,N,77.912,W,1
9/16/2001,0:31:47,30.314,N,77.912,W,1
9/16/2001,0:33:47,30.311,N,77.912,W,1
9/16/2001,0:35:47,30.309,N,77.911,W,1
9/16/2001,0:37:47,30.307,N,77.911,W,1
9/16/2001,0:39:46,30.304,N,77.91,W,1
9/16/2001,0:41:46,30.302,N,77.91,W,1
9/16/2001,0:43:46,30.3,N,77.909,W,1
9/16/2001,0:45:46,30.298,N,77.908,W,1
9/16/2001,0:47:46,30.297,N,77.907,W,1
9/16/2001,0:49:46,30.295,N,77.905,W,1
9/16/2001,0:51:46,30.293,N,77.904,W,1
9/16/2001,0:53:46,30.292,N,77.902,W,1
9/16/2001,0:55:47,30.29,N,77.9,W,1
9/16/2001,0:57:47,30.289,N,77.898,W,1
9/16/2001,0:59:47,30.288,N,77.896,W,1
9/16/2001,1:01:47,30.287,N,77.894,W,1
9/16/2001,1:03:47,30.286,N,77.892,W,1
9/16/2001,1:05:47,30.285,N,77.889,W,1
9/16/2001,1:07:47,30.284,N,77.887,W,1
9/16/2001,1:09:46,30.283,N,77.884,W,1
9/16/2001,1:11:46,30.283,N,77.881,W,1
9/16/2001,1:13:46,30.282,N,77.878,W,1
9/16/2001,1:15:46,30.282,N,77.875,W,1
9/16/2001,1:17:46,30.281,N,77.871,W,1
9/16/2001,1:19:46,30.281,N,77.868,W,1
9/16/2001,1:21:46,30.281,N,77.865,W,1
9/16/2001,1:23:46,30.281,N,77.861,W,1
9/16/2001,1:25:47,30.28,N,77.857,W,1
9/16/2001,1:27:47,30.28,N,77.853,W,1
9/16/2001,1:29:47,30.281,N,77.849,W,1
9/16/2001,1:31:47,30.281,N,77.845,W,1
9/16/2001,1:33:47,30.281,N,77.841,W,1
9/16/2001,1:35:47,30.281,N,77.836,W,1
9/16/2001,1:37:47,30.282,N,77.832,W,1
9/16/2001,1:39:46,30.282,N,77.827,W,1
9/16/2001,1:41:46,30.283,N,77.823,W,1
9/16/2001,1:43:46,30.283,N,77.818,W,1
9/16/2001,1:45:46,30.284,N,77.813,W,1
9/16/2001,1:47:46,30.285,N,77.808,W,1
9/16/2001,1:49:46,30.286,N,77.803,W,1
9/16/2001,1:51:46,30.287,N,77.798,W,1
9/16/2001,1:53:46,30.287,N,77.792,W,1
9/16/2001,1:55:47,30.288,N,77.787,W,1
9/16/2001,1:57:47,30.29,N,77.781,W,1
9/16/2001,1:59:47,30.291,N,77.776,W,1
9/16/2001,2:01:47,30.292,N,77.77,W,1
9/16/2001,2:03:47,30.293,N,77.764,W,1
9/16/2001,2:05:47,30.295,N,77.758,W,1
9/16/2001,2:07:47,30.296,N,77.752,W,1
9/16/2001,2:09:15,30.297,N,77.748,W,1
9/16/2001,2:11:15,30.297,N,77.742,W,1
9/16/2001,2:13:14,30.298,N,77.737,W,1
9/16/2001,2:15:14,30.299,N,77.731,W,1
9/16/2001,2:17:14,30.299,N,77.725,W,1
9/16/2001,2:19:14,30.3,N,77.719,W,1
9/16/2001,2:21:14,30.301,N,77.712,W,1
9/16/2001,2:23:14,30.302,N,77.706,W,1
9/16/2001,2:25:14,30.303,N,77.7,W,1
9/16/2001,2:27:15,30.304,N,77.693,W,1
9/16/2001,2:29:15,30.305,N,77.687,W,1
9/16/2001,2:31:15,30.306,N,77.68,W,1
9/16/2001,2:33:15,30.307,N,77.673,W,1
9/16/2001,2:35:15,30.309,N,77.666,W,1
9/16/2001,2:37:15,30.31,N,77.659,W,1
9/16/2001,2:39:15,30.311,N,77.652,W,1
9/16/2001,2:41:15,30.313,N,77.645,W,1
9/16/2001,2:43:14,30.315,N,77.638,W,1
9/16/2001,2:45:14,30.316,N,77.631,W,1
9/16/2001,2:47:14,30.318,N,77.623,W,1
9/16/2001,2:49:14,30.32,N,77.616,W,1
9/16/2001,2:51:14,30.322,N,77.608,W,1
9/16/2001,2:53:14,30.324,N,77.601,W,1
9/16/2001,2:55:14,30.326,N,77.593,W,1
9/16/2001,2:57:15,30.328,N,77.585,W,1
9/16/2001,2:59:15,30.33,N,77.577,W,1
9/16/2001,3:01:15,30.333,N,77.57,W,1
9/16/2001,3:03:15,30.335,N,77.562,W,1
9/16/2001,3:05:15,30.338,N,77.554,W,1
9/16/2001,3:07:15,30.34,N,77.546,W,1
9/16/2001,3:09:15,30.343,N,77.538,W,1
9/16/2001,3:11:15,30.345,N,77.53,W,1
9/16/2001,3:13:14,30.348,N,77.522,W,1
9/16/2001,3:15:14,30.351,N,77.513,W,1
9/16/2001,3:17:14,30.354,N,77.505,W,1
9/16/2001,3:19:14,30.357,N,77.497,W,1
9/16/2001,3:21:14,30.36,N,77.489,W,1
9/16/2001,3:23:14,30.363,N,77.48,W,1
9/16/2001,3:25:14,30.367,N,77.472,W,1
9/16/2001,3:27:15,30.37,N,77.463,W,1
9/16/2001,3:29:15,30.373,N,77.455,W,1
9/16/2001,3:31:15,30.377,N,77.447,W,1
9/16/2001,3:33:15,30.381,N,77.438,W,1
9/16/2001,3:35:15,30.384,N,77.43,W,1
9/16/2001,3:37:15,30.388,N,77.421,W,1
9/16/2001,3:39:15,30.392,N,77.413,W,1
9/16/2001,3:41:15,30.396,N,77.404,W,1
9/16/2001,3:43:14,30.4,N,77.396,W,1
9/16/2001,3:45:14,30.404,N,77.387,W,1
9/16/2001,3:47:14,30.408,N,77.378,W,1
9/16/2001,3:49:14,30.413,N,77.37,W,1
9/16/2001,3:51:14,30.417,N,77.361,W,1
9/16/2001,3:53:14,30.422,N,77.353,W,1
9/16/2001,3:55:14,30.426,N,77.344,W,1
9/16/2001,3:57:15,30.431,N,77.336,W,1
9/16/2001,3:59:15,30.435,N,77.327,W,1
9/16/2001,3:59:28,30.436,N,77.326,W,1
9/16/2001,4:01:28,30.44,N,77.318,W,1
9/16/2001,4:03:27,30.444,N,77.31,W,1
9/16/2001,4:05:27,30.448,N,77.302,W,1
9/16/2001,4:07:27,30.452,N,77.294,W,1
9/16/2001,4:09:27,30.456,N,77.285,W,1
9/16/2001,4:11:27,30.46,N,77.277,W,1
9/16/2001,4:13:27,30.464,N,77.269,W,1
9/16/2001,4:15:27,30.469,N,77.261,W,1
9/16/2001,4:17:28,30.473,N,77.253,W,1
9/16/2001,4:19:28,30.478,N,77.244,W,1
9/16/2001,4:21:28,30.482,N,77.236,W,1
9/16/2001,4:23:28,30.487,N,77.228,W,1
9/16/2001,4:25:28,30.492,N,77.219,W,1
9/16/2001,4:27:28,30.496,N,77.211,W,1
9/16/2001,4:29:28,30.501,N,77.202,W,1
9/16/2001,4:31:28,30.506,N,77.194,W,1
9/16/2001,4:33:27,30.511,N,77.186,W,1
9/16/2001,4:35:27,30.517,N,77.177,W,1
9/16/2001,4:37:27,30.522,N,77.169,W,1
9/16/2001,4:39:27,30.527,N,77.16,W,1
9/16/2001,4:41:27,30.533,N,77.151,W,1
9/16/2001,4:43:27,30.538,N,77.143,W,1
9/16/2001,4:45:27,30.544,N,77.134,W,1
9/16/2001,4:47:28,30.55,N,77.125,W,1
9/16/2001,4:49:28,30.556,N,77.117,W,1
9/16/2001,4:51:28,30.562,N,77.108,W,1
9/16/2001,4:53:28,30.568,N,77.099,W,1
9/16/2001,4:55:28,30.574,N,77.09,W,1
9/16/2001,4:57:28,30.58,N,77.082,W,1
9/16/2001,4:59:28,30.587,N,77.073,W,1
9/16/2001,5:01:28,30.593,N,77.064,W,1
9/16/2001,5:03:27,30.6,N,77.055,W,1
9/16/2001,5:05:27,30.606,N,77.046,W,1
9/16/2001,5:07:27,30.613,N,77.037,W,1
9/16/2001,5:09:27,30.62,N,77.028,W,1
9/16/2001,5:11:27,30.627,N,77.019,W,1
9/16/2001,5:13:27,30.634,N,77.01,W,1
9/16/2001,5:15:27,30.642,N,77.001,W,1
9/16/2001,5:17:28,30.649,N,76.991,W,1
9/16/2001,5:19:28,30.656,N,76.982,W,1
9/16/2001,5:21:28,30.664,N,76.973,W,1
9/16/2001,5:23:28,30.672,N,76.964,W,1
9/16/2001,5:25:28,30.68,N,76.954,W,1
9/16/2001,5:27:28,30.688,N,76.945,W,1
9/16/2001,5:29:28,30.696,N,76.936,W,1
9/16/2001,5:31:28,30.704,N,76.926,W,1
9/16/2001,5:33:27,30.712,N,76.917,W,1
9/16/2001,5:35:27,30.72,N,76.907,W,1
9/16/2001,5:36:31,30.725,N,76.902,W,1
9/16/2001,5:38:31,30.731,N,76.893,W,1
9/16/2001,5:40:31,30.737,N,76.884,W,1
9/16/2001,5:42:31,30.742,N,76.875,W,1
9/16/2001,5:44:32,30.748,N,76.866,W,1
9/16/2001,5:46:32,30.754,N,76.857,W,1
9/16/2001,5:48:32,30.759,N,76.849,W,1
9/16/2001,5:50:32,30.765,N,76.84,W,1
9/16/2001,5:52:32,30.771,N,76.831,W,1
9/16/2001,5:54:32,30.776,N,76.822,W,1
9/16/2001,5:56:32,30.782,N,76.813,W,1
9/16/2001,5:58:31,30.788,N,76.804,W,1
9/16/2001,6:00:31,30.793,N,76.795,W,1
9/16/2001,6:02:31,30.799,N,76.786,W,1
9/16/2001,6:04:31,30.805,N,76.777,W,1
9/16/2001,6:06:31,30.81,N,76.768,W,1
9/16/2001,6:08:31,30.816,N,76.758,W,1
9/16/2001,6:10:31,30.821,N,76.749,W,1
9/16/2001,6:12:31,30.827,N,76.74,W,1
9/16/2001,6:14:32,30.832,N,76.731,W,1
9/16/2001,6:16:32,30.838,N,76.722,W,1
9/16/2001,6:18:32,30.843,N,76.713,W,1
9/16/2001,6:20:32,30.849,N,76.704,W,1
9/16/2001,6:22:32,30.854,N,76.695,W,1
9/16/2001,6:24:32,30.86,N,76.686,W,1
9/16/2001,6:26:32,30.865,N,76.676,W,1
9/16/2001,6:28:31,30.87,N,76.667,W,1
9/16/2001,6:30:31,30.876,N,76.658,W,1
9/16/2001,6:32:31,30.881,N,76.649,W,1
9/16/2001,6:34:31,30.886,N,76.64,W,1
9/16/2001,6:36:31,30.892,N,76.63,W,1
9/16/2001,6:38:31,30.897,N,76.621,W,1
9/16/2001,6:40:31,30.902,N,76.612,W,1
9/16/2001,6:42:31,30.908,N,76.602,W,1
9/16/2001,6:44:32,30.913,N,76.593,W,1
9/16/2001,6:46:32,30.918,N,76.584,W,1
9/16/2001,6:48:32,30.923,N,76.574,W,1
9/16/2001,6:50:32,30.929,N,76.565,W,1
9/16/2001,6:52:32,30.934,N,76.556,W,1
9/16/2001,6:54:32,30.939,N,76.546,W,1
9/16/2001,6:56:32,30.944,N,76.537,W,1
9/16/2001,6:58:31,30.949,N,76.528,W,1
9/16/2001,7:00:31,30.954,N,76.518,W,1
9/16/2001,7:02:31,30.959,N,76.509,W,1
9/16/2001,7:04:31,30.964,N,76.499,W,1
9/16/2001,7:06:31,30.969,N,76.49,W,1
9/16/2001,7:08:31,30.974,N,76.48,W,1
9/16/2001,7:10:31,30.979,N,76.471,W,1
9/16/2001,7:12:31,30.984,N,76.461,W,1
9/16/2001,7:14:32,30.989,N,76.451,W,1
9/16/2001,7:16:32,30.994,N,76.442,W,1
9/16/2001,7:18:32,30.999,N,76.432,W,1
9/16/2001,7:20:32,31.004,N,76.423,W,1
9/16/2001,7:22:32,31.009,N,76.413,W,1
9/16/2001,7:24:32,31.014,N,76.403,W,1
9/16/2001,7:26:32,31.018,N,76.394,W,1
9/16/2001,7:28:31,31.023,N,76.384,W,1
9/16/2001,7:30:31,31.028,N,76.374,W,1
9/16/2001,7:32:31,31.033,N,76.365,W,1
9/16/2001,7:34:31,31.037,N,76.355,W,1
9/16/2001,7:36:31,31.042,N,76.345,W,1
9/16/2001,7:38:31,31.047,N,76.335,W,1
9/16/2001,7:40:31,31.051,N,76.325,W,1
9/16/2001,7:42:31,31.056,N,76.316,W,1
9/16/2001,7:44:32,31.061,N,76.306,W,1
9/16/2001,7:46:32,31.065,N,76.296,W,1
9/16/2001,7:48:32,31.07,N,76.286,W,1
9/16/2001,7:50:32,31.075,N,76.276,W,1
9/16/2001,7:52:32,31.079,N,76.266,W,1
9/16/2001,7:54:32,31.084,N,76.256,W,1
9/16/2001,7:56:32,31.088,N,76.247,W,1
9/16/2001,7:58:31,31.093,N,76.237,W,1
9/16/2001,8:00:31,31.097,N,76.227,W,1
9/16/2001,8:02:31,31.102,N,76.217,W,1
9/16/2001,8:04:31,31.106,N,76.207,W,1
9/16/2001,8:06:31,31.111,N,76.197,W,1
9/16/2001,8:08:31,31.115,N,76.187,W,1
9/16/2001,8:10:31,31.12,N,76.177,W,1
9/16/2001,8:12:31,31.124,N,76.167,W,1
9/16/2001,8:14:32,31.128,N,76.156,W,1
9/16/2001,8:16:32,31.133,N,76.146,W,1
9/16/2001,8:18:32,31.137,N,76.136,W,1
9/16/2001,8:20:32,31.142,N,76.126,W,1
9/16/2001,8:22:32,31.146,N,76.116,W,1
9/16/2001,8:24:32,31.15,N,76.106,W,1
9/16/2001,8:26:32,31.155,N,76.096,W,1
9/16/2001,8:28:31,31.159,N,76.086,W,1
9/16/2001,8:30:31,31.163,N,76.075,W,1
9/16/2001,8:32:31,31.168,N,76.065,W,1
9/16/2001,8:34:31,31.172,N,76.055,W,1
9/16/2001,8:36:31,31.176,N,76.045,W,1
9/16/2001,8:38:31,31.18,N,76.035,W,1
9/16/2001,8:40:31,31.185,N,76.024,W,1
9/16/2001,8:42:31,31.189,N,76.014,W,1
9/16/2001,8:44:32,31.193,N,76.004,W,1
9/16/2001,8:46:32,31.197,N,75.994,W,1
9/16/2001,8:48:32,31.202,N,75.983,W,1
9/16/2001,8:50:32,31.206,N,75.973,W,1
9/16/2001,8:52:32,31.21,N,75.963,W,1
9/16/2001,8:54:32,31.214,N,75.952,W,1
9/16/2001,8:56:32,31.219,N,75.942,W,1
9/16/2001,8:58:31,31.223,N,75.932,W,1
9/16/2001,9:00:31,31.227,N,75.921,W,1
9/16/2001,9:02:31,31.231,N,75.911,W,1
9/16/2001,9:04:31,31.235,N,75.9,W,1
9/16/2001,9:06:31,31.24,N,75.89,W,1
9/16/2001,9:08:31,31.244,N,75.88,W,1
9/16/2001,9:10:31,31.248,N,75.869,W,1
9/16/2001,9:12:31,31.252,N,75.859,W,1
9/16/2001,9:14:32,31.256,N,75.848,W,1
9/16/2001,9:16:32,31.26,N,75.838,W,1
9/16/2001,9:18:32,31.265,N,75.827,W,1
9/16/2001,9:20:32,31.269,N,75.817,W,1
9/16/2001,9:22:32,31.273,N,75.806,W,1
9/16/2001,9:24:32,31.277,N,75.796,W,1
9/16/2001,9:26:32,31.281,N,75.785,W,1
9/16/2001,9:28:31,31.285,N,75.775,W,1
9/16/2001,9:30:31,31.29,N,75.764,W,1
9/16/2001,9:32:31,31.294,N,75.754,W,1
9/16/2001,9:34:31,31.298,N,75.743,W,1
9/16/2001,9:36:31,31.302,N,75.733,W,1
9/16/2001,9:38:31,31.306,N,75.722,W,1
9/16/2001,9:40:31,31.31,N,75.711,W,1
9/16/2001,9:42:31,31.314,N,75.701,W,1
9/16/2001,9:44:32,31.319,N,75.69,W,1
9/16/2001,9:46:32,31.323,N,75.679,W,1
9/16/2001,9:48:32,31.327,N,75.669,W,1
9/16/2001,9:50:32,31.331,N,75.658,W,1
9/16/2001,9:52:32,31.335,N,75.648,W,1
9/16/2001,9:54:32,31.339,N,75.637,W,1
9/16/2001,9:56:32,31.343,N,75.626,W,1
9/16/2001,9:58:31,31.348,N,75.616,W,1
9/16/2001,10:00:31,31.352,N,75.605,W,1
9/16/2001,10:02:31,31.356,N,75.594,W,1
9/16/2001,10:04:31,31.36,N,75.583,W,1
9/16/2001,10:06:31,31.364,N,75.573,W,1
9/16/2001,10:08:31,31.368,N,75.562,W,1
9/16/2001,10:10:31,31.373,N,75.551,W,1
9/16/2001,10:12:31,31.377,N,75.54,W,1
9/16/2001,10:14:32,31.381,N,75.53,W,1
9/16/2001,10:16:32,31.385,N,75.519,W,1
9/16/2001,10:18:32,31.389,N,75.508,W,1
9/16/2001,10:20:32,31.394,N,75.497,W,1
9/16/2001,10:22:32,31.398,N,75.487,W,1
9/16/2001,10:24:32,31.402,N,75.476,W,1
9/16/2001,10:26:32,31.406,N,75.465,W,1
9/16/2001,10:28:31,31.411,N,75.454,W,1
9/16/2001,10:30:31,31.415,N,75.443,W,1
9/16/2001,10:32:31,31.419,N,75.433,W,1
9/16/2001,10:34:31,31.423,N,75.422,W,1
9/16/2001,10:36:31,31.428,N,75.411,W,1
9/16/2001,10:38:31,31.432,N,75.4,W,1
