Track,for,Gonzalo,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/15/2014,1:22:15,21.851,N,66.403,W
10/15/2014,1:24:15,21.856,N,66.406,W
10/15/2014,1:26:15,21.86,N,66.41,W
10/15/2014,1:28:14,21.865,N,66.413,W
10/15/2014,1:30:14,21.869,N,66.417,W
10/15/2014,1:32:14,21.874,N,66.42,W
10/15/2014,1:34:14,21.878,N,66.424,W
10/15/2014,1:36:14,21.883,N,66.427,W
10/15/2014,1:38:14,21.887,N,66.431,W
10/15/2014,1:40:14,21.891,N,66.435,W
10/15/2014,1:42:15,21.896,N,66.438,W
10/15/2014,1:44:15,21.9,N,66.442,W
10/15/2014,1:46:15,21.905,N,66.445,W
10/15/2014,1:48:15,21.909,N,66.449,W
10/15/2014,1:50:15,21.914,N,66.453,W
10/15/2014,1:52:15,21.918,N,66.456,W
10/15/2014,1:54:15,21.922,N,66.46,W
10/15/2014,1:56:15,21.927,N,66.463,W
10/15/2014,1:58:14,21.931,N,66.467,W
10/15/2014,2:00:14,21.936,N,66.471,W
10/15/2014,2:02:14,21.94,N,66.474,W
10/15/2014,2:04:14,21.944,N,66.478,W
10/15/2014,2:06:14,21.949,N,66.482,W
10/15/2014,2:08:14,21.953,N,66.485,W
10/15/2014,2:10:14,21.958,N,66.489,W
10/15/2014,2:12:15,21.962,N,66.493,W
10/15/2014,2:14:15,21.966,N,66.496,W
10/15/2014,2:16:15,21.971,N,66.5,W
10/15/2014,2:18:15,21.975,N,66.504,W
10/15/2014,2:20:15,21.979,N,66.507,W
10/15/2014,2:22:15,21.984,N,66.511,W
10/15/2014,2:24:15,21.988,N,66.515,W
10/15/2014,2:26:15,21.992,N,66.519,W
10/15/2014,2:28:14,21.997,N,66.522,W
10/15/2014,2:30:14,22.001,N,66.526,W
10/15/2014,2:32:14,22.005,N,66.53,W
10/15/2014,2:34:14,22.01,N,66.534,W
10/15/2014,2:36:14,22.014,N,66.537,W
10/15/2014,2:38:14,22.018,N,66.541,W
10/15/2014,2:40:14,22.023,N,66.545,W
10/15/2014,2:42:15,22.027,N,66.549,W
10/15/2014,2:44:15,22.031,N,66.553,W
10/15/2014,2:46:15,22.035,N,66.556,W
10/15/2014,2:48:15,22.04,N,66.56,W
10/15/2014,2:50:15,22.044,N,66.564,W
10/15/2014,2:52:15,22.048,N,66.568,W
10/15/2014,2:54:15,22.052,N,66.572,W
10/15/2014,2:56:15,22.057,N,66.576,W
10/15/2014,2:58:14,22.061,N,66.58,W
10/15/2014,3:00:14,22.065,N,66.583,W
10/15/2014,3:02:14,22.069,N,66.587,W
10/15/2014,3:04:14,22.074,N,66.591,W
10/15/2014,3:06:14,22.078,N,66.595,W
10/15/2014,3:08:14,22.082,N,66.599,W
10/15/2014,3:10:14,22.086,N,66.603,W
10/15/2014,3:12:15,22.09,N,66.607,W
10/15/2014,3:14:15,22.095,N,66.611,W
10/15/2014,3:16:15,22.099,N,66.615,W
10/15/2014,3:18:15,22.103,N,66.619,W
10/15/2014,3:20:15,22.107,N,66.623,W
10/15/2014,3:22:15,22.111,N,66.627,W
10/15/2014,3:24:15,22.115,N,66.631,W
10/15/2014,3:26:15,22.12,N,66.635,W
10/15/2014,3:28:14,22.124,N,66.639,W
10/15/2014,3:30:14,22.128,N,66.643,W
10/15/2014,3:32:14,22.132,N,66.647,W
10/15/2014,3:34:14,22.136,N,66.652,W
10/15/2014,3:36:14,22.14,N,66.656,W
10/15/2014,3:38:14,22.144,N,66.66,W
10/15/2014,3:40:14,22.148,N,66.664,W
10/15/2014,3:42:15,22.152,N,66.668,W
10/15/2014,3:44:15,22.156,N,66.672,W
10/15/2014,3:46:15,22.16,N,66.676,W
10/15/2014,3:48:15,22.164,N,66.681,W
10/15/2014,3:50:15,22.168,N,66.685,W
10/15/2014,3:52:15,22.172,N,66.689,W
10/15/2014,3:54:15,22.176,N,66.693,W
10/15/2014,3:56:15,22.18,N,66.698,W
10/15/2014,3:58:14,22.184,N,66.702,W
10/15/2014,4:00:14,22.188,N,66.706,W
10/15/2014,4:02:14,22.192,N,66.71,W
10/15/2014,4:04:14,22.196,N,66.715,W
10/15/2014,4:06:14,22.2,N,66.719,W
10/15/2014,4:08:14,22.204,N,66.723,W
10/15/2014,4:10:14,22.208,N,66.728,W
10/15/2014,4:12:15,22.212,N,66.732,W
10/15/2014,4:14:15,22.216,N,66.737,W
10/15/2014,4:16:15,22.22,N,66.741,W
10/15/2014,4:18:15,22.224,N,66.745,W
10/15/2014,4:20:15,22.228,N,66.75,W
10/15/2014,4:22:15,22.232,N,66.754,W
10/15/2014,4:24:15,22.235,N,66.759,W
10/15/2014,4:26:15,22.239,N,66.763,W
10/15/2014,4:28:14,22.243,N,66.768,W
10/15/2014,4:30:14,22.247,N,66.772,W
10/15/2014,4:32:14,22.251,N,66.777,W
10/15/2014,4:34:14,22.255,N,66.781,W
10/15/2014,4:36:14,22.258,N,66.786,W
10/15/2014,4:38:14,22.262,N,66.79,W
10/15/2014,4:40:14,22.266,N,66.795,W
10/15/2014,4:42:15,22.27,N,66.8,W
10/15/2014,4:44:15,22.273,N,66.804,W
10/15/2014,4:46:15,22.277,N,66.809,W
10/15/2014,4:48:15,22.281,N,66.814,W
10/15/2014,4:50:15,22.285,N,66.818,W
10/15/2014,4:52:15,22.288,N,66.823,W
10/15/2014,4:54:15,22.292,N,66.828,W
10/15/2014,4:56:15,22.296,N,66.833,W
10/15/2014,4:58:14,22.299,N,66.837,W
10/15/2014,5:00:14,22.303,N,66.842,W
10/15/2014,5:02:14,22.307,N,66.847,W
10/15/2014,5:04:14,22.31,N,66.852,W
10/15/2014,5:06:14,22.314,N,66.857,W
10/15/2014,5:08:14,22.318,N,66.861,W
10/15/2014,5:10:14,22.321,N,66.866,W
10/15/2014,5:12:15,22.325,N,66.871,W
10/15/2014,5:14:15,22.328,N,66.876,W
10/15/2014,5:16:15,22.332,N,66.881,W
10/15/2014,5:18:15,22.336,N,66.886,W
10/15/2014,5:20:15,22.339,N,66.891,W
10/15/2014,5:22:15,22.343,N,66.895,W
10/15/2014,5:24:15,22.346,N,66.9,W
10/15/2014,5:26:15,22.35,N,66.905,W
10/15/2014,5:28:14,22.353,N,66.91,W
10/15/2014,5:30:14,22.357,N,66.915,W
10/15/2014,5:32:14,22.36,N,66.92,W
10/15/2014,5:34:14,22.364,N,66.925,W
10/15/2014,5:36:14,22.368,N,66.93,W
10/15/2014,5:38:14,22.371,N,66.935,W
10/15/2014,5:40:14,22.375,N,66.94,W
10/15/2014,5:42:15,22.378,N,66.945,W
10/15/2014,5:44:15,22.382,N,66.95,W
10/15/2014,5:46:15,22.385,N,66.955,W
10/15/2014,5:48:15,22.389,N,66.96,W
10/15/2014,5:50:15,22.392,N,66.965,W
10/15/2014,5:52:15,22.395,N,66.97,W
10/15/2014,5:54:15,22.399,N,66.975,W
10/15/2014,5:56:15,22.402,N,66.98,W
10/15/2014,5:58:14,22.406,N,66.985,W
10/15/2014,6:00:14,22.409,N,66.99,W
10/15/2014,6:02:14,22.413,N,66.995,W
10/15/2014,6:04:14,22.416,N,67,W
10/15/2014,6:06:14,22.42,N,67.006,W
10/15/2014,6:08:14,22.423,N,67.011,W
10/15/2014,6:10:14,22.427,N,67.016,W
10/15/2014,6:12:15,22.43,N,67.021,W
10/15/2014,6:14:15,22.433,N,67.026,W
10/15/2014,6:16:15,22.437,N,67.031,W
10/15/2014,6:18:15,22.44,N,67.036,W
10/15/2014,6:20:15,22.444,N,67.041,W
10/15/2014,6:22:15,22.447,N,67.046,W
10/15/2014,6:24:15,22.45,N,67.051,W
10/15/2014,6:26:15,22.454,N,67.056,W
10/15/2014,6:28:14,22.457,N,67.061,W
10/15/2014,6:30:14,22.461,N,67.066,W
10/15/2014,6:32:14,22.464,N,67.072,W
10/15/2014,6:34:14,22.468,N,67.077,W
10/15/2014,6:36:14,22.471,N,67.082,W
10/15/2014,6:38:14,22.474,N,67.087,W
10/15/2014,6:40:14,22.478,N,67.092,W
10/15/2014,6:42:15,22.481,N,67.097,W
10/15/2014,6:44:15,22.485,N,67.102,W
10/15/2014,6:46:15,22.488,N,67.107,W
10/15/2014,6:48:15,22.491,N,67.112,W
10/15/2014,6:50:15,22.495,N,67.117,W
10/15/2014,6:52:15,22.498,N,67.122,W
10/15/2014,6:54:15,22.502,N,67.127,W
10/15/2014,6:56:15,22.505,N,67.132,W
10/15/2014,6:58:14,22.508,N,67.137,W
10/15/2014,7:00:14,22.512,N,67.142,W
10/15/2014,7:02:14,22.515,N,67.147,W
10/15/2014,7:04:14,22.519,N,67.152,W
10/15/2014,7:06:14,22.522,N,67.158,W
10/15/2014,7:08:14,22.525,N,67.163,W
10/15/2014,7:10:14,22.529,N,67.168,W
10/15/2014,7:12:15,22.532,N,67.173,W
10/15/2014,7:14:15,22.536,N,67.177,W
10/15/2014,7:16:15,22.539,N,67.182,W
10/15/2014,7:18:15,22.543,N,67.187,W
10/15/2014,7:20:15,22.546,N,67.192,W
10/15/2014,7:22:15,22.549,N,67.197,W
10/15/2014,7:24:15,22.553,N,67.202,W
10/15/2014,7:26:15,22.556,N,67.207,W
10/15/2014,7:28:14,22.56,N,67.212,W
10/15/2014,7:30:14,22.563,N,67.217,W
10/15/2014,7:32:14,22.567,N,67.222,W
10/15/2014,7:34:14,22.57,N,67.227,W
10/15/2014,7:36:14,22.573,N,67.232,W
10/15/2014,7:38:14,22.577,N,67.237,W
10/15/2014,7:40:14,22.58,N,67.241,W
10/15/2014,7:42:15,22.584,N,67.246,W
10/15/2014,7:44:15,22.587,N,67.251,W
10/15/2014,7:46:15,22.591,N,67.256,W
10/15/2014,7:48:15,22.594,N,67.261,W
10/15/2014,7:50:15,22.598,N,67.266,W
10/15/2014,7:52:15,22.601,N,67.27,W
10/15/2014,7:54:15,22.605,N,67.275,W
10/15/2014,7:56:15,22.608,N,67.28,W
10/15/2014,7:58:14,22.612,N,67.285,W
10/15/2014,8:00:14,22.615,N,67.289,W
10/15/2014,8:02:14,22.619,N,67.294,W
10/15/2014,8:04:14,22.622,N,67.299,W
10/15/2014,8:06:14,22.626,N,67.303,W
10/15/2014,8:08:14,22.629,N,67.308,W
10/15/2014,8:10:14,22.633,N,67.313,W
10/15/2014,8:12:15,22.637,N,67.317,W
10/15/2014,8:14:15,22.64,N,67.322,W
10/15/2014,8:16:15,22.644,N,67.326,W
10/15/2014,8:18:15,22.647,N,67.331,W
10/15/2014,8:20:15,22.651,N,67.336,W
10/15/2014,8:22:15,22.654,N,67.34,W
10/15/2014,8:24:15,22.658,N,67.345,W
10/15/2014,8:26:15,22.662,N,67.349,W
10/15/2014,8:28:14,22.665,N,67.354,W
10/15/2014,8:30:14,22.669,N,67.358,W
10/15/2014,8:32:14,22.673,N,67.362,W
10/15/2014,8:34:14,22.676,N,67.367,W
10/15/2014,8:36:14,22.68,N,67.371,W
10/15/2014,8:38:14,22.684,N,67.376,W
10/15/2014,8:40:14,22.687,N,67.38,W
10/15/2014,8:42:15,22.691,N,67.384,W
10/15/2014,8:44:15,22.695,N,67.389,W
10/15/2014,8:46:15,22.698,N,67.393,W
10/15/2014,8:48:15,22.702,N,67.397,W
10/15/2014,8:50:15,22.706,N,67.401,W
10/15/2014,8:52:15,22.71,N,67.406,W
10/15/2014,8:54:15,22.713,N,67.41,W
10/15/2014,8:56:15,22.717,N,67.414,W
10/15/2014,8:58:14,22.721,N,67.418,W
10/15/2014,9:00:14,22.725,N,67.422,W
10/15/2014,9:02:14,22.728,N,67.426,W
10/15/2014,9:04:14,22.732,N,67.43,W
10/15/2014,9:06:14,22.736,N,67.434,W
10/15/2014,9:08:14,22.74,N,67.438,W
10/15/2014,9:10:14,22.744,N,67.442,W
10/15/2014,9:12:15,22.748,N,67.446,W
10/15/2014,9:14:15,22.751,N,67.45,W
10/15/2014,9:16:15,22.755,N,67.454,W
10/15/2014,9:18:15,22.759,N,67.458,W
10/15/2014,9:20:15,22.763,N,67.462,W
10/15/2014,9:22:15,22.767,N,67.466,W
10/15/2014,9:24:15,22.771,N,67.47,W
10/15/2014,9:26:15,22.775,N,67.473,W
10/15/2014,9:28:14,22.779,N,67.477,W
10/15/2014,9:30:14,22.783,N,67.481,W
10/15/2014,9:32:14,22.787,N,67.485,W
10/15/2014,9:34:14,22.791,N,67.488,W
10/15/2014,9:36:14,22.795,N,67.492,W
10/15/2014,9:38:14,22.799,N,67.496,W
10/15/2014,9:40:14,22.803,N,67.499,W
10/15/2014,9:42:15,22.806,N,67.503,W
10/15/2014,9:44:15,22.81,N,67.507,W
10/15/2014,9:46:15,22.815,N,67.51,W
10/15/2014,9:48:15,22.819,N,67.514,W
10/15/2014,9:50:15,22.823,N,67.518,W
10/15/2014,9:52:15,22.827,N,67.521,W
10/15/2014,9:54:15,22.831,N,67.525,W
10/15/2014,9:56:15,22.835,N,67.528,W
10/15/2014,9:58:14,22.839,N,67.532,W
10/15/2014,10:00:14,22.843,N,67.535,W
10/15/2014,10:02:14,22.847,N,67.539,W
10/15/2014,10:04:14,22.851,N,67.542,W
10/15/2014,10:06:14,22.855,N,67.545,W
10/15/2014,10:08:14,22.859,N,67.549,W
10/15/2014,10:10:14,22.863,N,67.552,W
10/15/2014,10:12:15,22.867,N,67.556,W
10/15/2014,10:14:15,22.872,N,67.559,W
10/15/2014,10:16:15,22.876,N,67.562,W
10/15/2014,10:18:15,22.88,N,67.566,W
10/15/2014,10:20:15,22.884,N,67.569,W
10/15/2014,10:22:15,22.888,N,67.572,W
10/15/2014,10:24:15,22.892,N,67.575,W
10/15/2014,10:26:15,22.896,N,67.579,W
10/15/2014,10:28:14,22.901,N,67.582,W
10/15/2014,10:30:14,22.905,N,67.585,W
10/15/2014,10:32:14,22.909,N,67.588,W
10/15/2014,10:34:14,22.913,N,67.592,W
10/15/2014,10:36:14,22.917,N,67.595,W
10/15/2014,10:38:14,22.922,N,67.598,W
10/15/2014,10:40:14,22.926,N,67.601,W
10/15/2014,10:42:15,22.93,N,67.604,W
10/15/2014,10:44:15,22.934,N,67.607,W
10/15/2014,10:46:15,22.939,N,67.611,W
10/15/2014,10:48:15,22.943,N,67.614,W
10/15/2014,10:50:15,22.947,N,67.617,W
10/15/2014,10:52:15,22.951,N,67.62,W
10/15/2014,10:54:15,22.956,N,67.623,W
10/15/2014,10:56:15,22.96,N,67.626,W
10/15/2014,10:58:14,22.964,N,67.629,W
10/15/2014,11:00:14,22.968,N,67.632,W
10/15/2014,11:02:14,22.973,N,67.635,W
10/15/2014,11:04:14,22.977,N,67.638,W
10/15/2014,11:06:14,22.981,N,67.641,W
10/15/2014,11:08:14,22.986,N,67.644,W
10/15/2014,11:10:14,22.99,N,67.647,W
10/15/2014,11:12:15,22.994,N,67.65,W
10/15/2014,11:14:15,22.998,N,67.653,W
10/15/2014,11:16:15,23.003,N,67.656,W
10/15/2014,11:18:15,23.007,N,67.659,W
10/15/2014,11:20:15,23.011,N,67.662,W
10/15/2014,11:22:15,23.016,N,67.664,W
10/15/2014,11:24:15,23.02,N,67.667,W
10/15/2014,11:26:15,23.024,N,67.67,W
10/15/2014,11:28:14,23.029,N,67.673,W
10/15/2014,11:30:14,23.033,N,67.676,W
10/15/2014,11:32:14,23.037,N,67.679,W
10/15/2014,11:34:14,23.042,N,67.682,W
10/15/2014,11:36:14,23.046,N,67.685,W
10/15/2014,11:38:14,23.051,N,67.687,W
10/15/2014,11:40:14,23.055,N,67.69,W
10/15/2014,11:42:15,23.059,N,67.693,W
10/15/2014,11:44:15,23.064,N,67.696,W
10/15/2014,11:44:23,23.064,N,67.696,W
10/15/2014,11:46:23,23.068,N,67.699,W
10/15/2014,11:48:22,23.073,N,67.701,W
10/15/2014,11:50:22,23.077,N,67.704,W
10/15/2014,11:52:22,23.082,N,67.707,W
10/15/2014,11:54:22,23.086,N,67.709,W
10/15/2014,11:56:22,23.091,N,67.712,W
10/15/2014,11:58:22,23.095,N,67.715,W
10/15/2014,12:00:22,23.099,N,67.718,W
10/15/2014,12:02:22,23.104,N,67.72,W
10/15/2014,12:04:23,23.108,N,67.723,W
10/15/2014,12:06:23,23.113,N,67.726,W
10/15/2014,12:08:23,23.117,N,67.728,W
10/15/2014,12:10:23,23.122,N,67.731,W
10/15/2014,12:12:23,23.126,N,67.734,W
10/15/2014,12:14:23,23.13,N,67.736,W
10/15/2014,12:16:23,23.135,N,67.739,W
10/15/2014,12:18:22,23.139,N,67.742,W
10/15/2014,12:20:22,23.144,N,67.744,W
10/15/2014,12:22:22,23.148,N,67.747,W
10/15/2014,12:24:22,23.153,N,67.75,W
10/15/2014,12:26:22,23.157,N,67.753,W
10/15/2014,12:28:22,23.161,N,67.755,W
10/15/2014,12:30:22,23.166,N,67.758,W
10/15/2014,12:32:22,23.17,N,67.761,W
10/15/2014,12:34:23,23.175,N,67.763,W
10/15/2014,12:36:23,23.179,N,67.766,W
10/15/2014,12:38:23,23.184,N,67.769,W
10/15/2014,12:40:23,23.188,N,67.771,W
10/15/2014,12:42:23,23.192,N,67.774,W
10/15/2014,12:44:23,23.197,N,67.777,W
10/15/2014,12:46:23,23.201,N,67.779,W
10/15/2014,12:48:22,23.206,N,67.782,W
10/15/2014,12:50:22,23.21,N,67.785,W
10/15/2014,12:52:22,23.215,N,67.788,W
10/15/2014,12:54:22,23.219,N,67.79,W
10/15/2014,12:56:22,23.223,N,67.793,W
10/15/2014,12:58:22,23.228,N,67.796,W
10/15/2014,13:00:22,23.232,N,67.798,W
10/15/2014,13:02:22,23.237,N,67.801,W
10/15/2014,13:04:23,23.241,N,67.804,W
10/15/2014,13:06:06,23.245,N,67.806,W
10/15/2014,13:08:06,23.249,N,67.812,W
10/15/2014,13:10:06,23.253,N,67.818,W
10/15/2014,13:12:06,23.256,N,67.824,W
10/15/2014,13:14:06,23.26,N,67.83,W
10/15/2014,13:16:06,23.264,N,67.836,W
10/15/2014,13:18:06,23.268,N,67.842,W
10/15/2014,13:20:07,23.271,N,67.848,W
10/15/2014,13:22:07,23.275,N,67.853,W
10/15/2014,13:24:07,23.279,N,67.859,W
10/15/2014,13:26:07,23.283,N,67.865,W
10/15/2014,13:28:07,23.287,N,67.871,W
10/15/2014,13:30:07,23.291,N,67.877,W
10/15/2014,13:32:07,23.295,N,67.882,W
10/15/2014,13:34:07,23.299,N,67.888,W
10/15/2014,13:36:06,23.302,N,67.893,W
10/15/2014,13:38:06,23.307,N,67.899,W
10/15/2014,13:40:06,23.311,N,67.904,W
10/15/2014,13:42:06,23.315,N,67.909,W
10/15/2014,13:44:06,23.319,N,67.914,W
10/15/2014,13:45:07,23.321,N,67.916,W
10/15/2014,13:47:07,23.326,N,67.919,W
10/15/2014,13:49:07,23.331,N,67.921,W
10/15/2014,13:51:07,23.335,N,67.924,W
10/15/2014,13:53:08,23.34,N,67.926,W
10/15/2014,13:55:08,23.345,N,67.929,W
10/15/2014,13:57:08,23.35,N,67.931,W
10/15/2014,13:59:08,23.354,N,67.934,W
10/15/2014,14:01:08,23.359,N,67.937,W
10/15/2014,14:03:08,23.364,N,67.939,W
10/15/2014,14:05:08,23.369,N,67.942,W
10/15/2014,14:07:07,23.374,N,67.944,W
10/15/2014,14:09:07,23.378,N,67.947,W
10/15/2014,14:11:07,23.383,N,67.95,W
10/15/2014,14:13:07,23.388,N,67.952,W
10/15/2014,14:15:07,23.393,N,67.955,W
10/15/2014,14:17:07,23.397,N,67.957,W
10/15/2014,14:19:07,23.402,N,67.96,W
10/15/2014,14:21:07,23.407,N,67.963,W
10/15/2014,14:23:08,23.412,N,67.965,W
10/15/2014,14:25:08,23.416,N,67.968,W
10/15/2014,14:27:08,23.421,N,67.97,W
10/15/2014,14:29:08,23.426,N,67.973,W
10/15/2014,14:31:08,23.431,N,67.975,W
10/15/2014,14:33:08,23.436,N,67.978,W
10/15/2014,14:35:08,23.44,N,67.981,W
10/15/2014,14:37:07,23.445,N,67.983,W
10/15/2014,14:39:07,23.45,N,67.986,W
10/15/2014,14:41:07,23.455,N,67.988,W
10/15/2014,14:43:07,23.459,N,67.991,W
10/15/2014,14:45:07,23.464,N,67.994,W
10/15/2014,14:45:27,23.465,N,67.994,W
10/15/2014,14:47:28,23.47,N,67.997,W
10/15/2014,14:49:28,23.474,N,67.999,W
10/15/2014,14:51:28,23.479,N,68.002,W
10/15/2014,14:53:28,23.484,N,68.004,W
10/15/2014,14:55:28,23.489,N,68.007,W
10/15/2014,14:57:28,23.493,N,68.01,W
10/15/2014,14:59:28,23.498,N,68.012,W
10/15/2014,15:01:28,23.503,N,68.015,W
10/15/2014,15:03:27,23.507,N,68.017,W
10/15/2014,15:05:27,23.512,N,68.02,W
10/15/2014,15:07:27,23.516,N,68.022,W
10/15/2014,15:09:27,23.521,N,68.025,W
10/15/2014,15:11:27,23.526,N,68.028,W
10/15/2014,15:13:27,23.53,N,68.03,W
10/15/2014,15:15:27,23.535,N,68.033,W
10/15/2014,15:17:28,23.54,N,68.035,W
10/15/2014,15:19:28,23.544,N,68.038,W
10/15/2014,15:21:28,23.549,N,68.04,W
10/15/2014,15:23:28,23.553,N,68.043,W
10/15/2014,15:25:28,23.558,N,68.046,W
10/15/2014,15:27:28,23.562,N,68.048,W
10/15/2014,15:29:28,23.567,N,68.051,W
10/15/2014,15:31:28,23.572,N,68.053,W
10/15/2014,15:33:27,23.576,N,68.056,W
10/15/2014,15:35:27,23.581,N,68.059,W
10/15/2014,15:37:27,23.585,N,68.061,W
10/15/2014,15:39:27,23.59,N,68.064,W
10/15/2014,15:41:27,23.594,N,68.066,W
10/15/2014,15:43:27,23.599,N,68.069,W
10/15/2014,15:45:27,23.603,N,68.071,W
10/15/2014,15:47:28,23.607,N,68.074,W
10/15/2014,15:49:28,23.612,N,68.077,W
10/15/2014,15:51:28,23.616,N,68.079,W
10/15/2014,15:53:28,23.621,N,68.082,W
10/15/2014,15:55:28,23.625,N,68.084,W
10/15/2014,15:57:28,23.629,N,68.087,W
10/15/2014,15:59:28,23.634,N,68.089,W
10/15/2014,16:01:28,23.638,N,68.092,W
10/15/2014,16:03:27,23.643,N,68.095,W
10/15/2014,16:05:27,23.647,N,68.097,W
10/15/2014,16:07:27,23.651,N,68.1,W
10/15/2014,16:09:27,23.656,N,68.102,W
10/15/2014,16:11:27,23.66,N,68.105,W
10/15/2014,16:13:27,23.664,N,68.107,W
10/15/2014,16:15:27,23.668,N,68.11,W
10/15/2014,16:17:28,23.673,N,68.112,W
10/15/2014,16:19:28,23.677,N,68.115,W
10/15/2014,16:21:28,23.681,N,68.118,W
10/15/2014,16:23:28,23.685,N,68.12,W
10/15/2014,16:25:28,23.689,N,68.123,W
10/15/2014,16:27:28,23.694,N,68.125,W
10/15/2014,16:29:28,23.698,N,68.128,W
10/15/2014,16:31:28,23.702,N,68.13,W
10/15/2014,16:33:27,23.706,N,68.133,W
10/15/2014,16:35:27,23.71,N,68.136,W
10/15/2014,16:37:27,23.714,N,68.138,W
10/15/2014,16:39:27,23.718,N,68.141,W
10/15/2014,16:41:27,23.722,N,68.143,W
10/15/2014,16:43:27,23.726,N,68.146,W
10/15/2014,16:45:27,23.731,N,68.148,W
10/15/2014,16:47:28,23.735,N,68.151,W
10/15/2014,16:49:28,23.739,N,68.153,W
10/15/2014,16:51:28,23.743,N,68.156,W
10/15/2014,16:53:28,23.746,N,68.159,W
10/15/2014,16:55:28,23.75,N,68.161,W
10/15/2014,16:57:28,23.754,N,68.164,W
10/15/2014,16:59:28,23.758,N,68.166,W
10/15/2014,17:01:28,23.762,N,68.169,W
10/15/2014,17:03:27,23.766,N,68.171,W
10/15/2014,17:05:27,23.77,N,68.174,W
10/15/2014,17:07:27,23.774,N,68.176,W
10/15/2014,17:09:27,23.777,N,68.179,W
10/15/2014,17:11:27,23.781,N,68.181,W
10/15/2014,17:13:27,23.785,N,68.184,W
10/15/2014,17:15:27,23.789,N,68.187,W
10/15/2014,17:17:28,23.792,N,68.189,W
10/15/2014,17:19:28,23.796,N,68.192,W
10/15/2014,17:21:28,23.8,N,68.194,W
10/15/2014,17:23:28,23.804,N,68.197,W
10/15/2014,17:25:28,23.807,N,68.199,W
10/15/2014,17:27:28,23.811,N,68.202,W
10/15/2014,17:29:28,23.814,N,68.204,W
10/15/2014,17:31:28,23.818,N,68.207,W
10/15/2014,17:33:27,23.822,N,68.209,W
10/15/2014,17:35:27,23.825,N,68.212,W
10/15/2014,17:37:27,23.829,N,68.215,W
10/15/2014,17:39:27,23.832,N,68.217,W
10/15/2014,17:41:27,23.836,N,68.22,W
10/15/2014,17:43:27,23.839,N,68.222,W
10/15/2014,17:45:27,23.842,N,68.225,W
10/15/2014,17:47:28,23.846,N,68.227,W
10/15/2014,17:49:28,23.849,N,68.23,W
10/15/2014,17:51:28,23.853,N,68.232,W
10/15/2014,17:53:28,23.856,N,68.235,W
10/15/2014,17:55:28,23.859,N,68.237,W
10/15/2014,17:57:28,23.862,N,68.24,W
10/15/2014,17:59:28,23.866,N,68.242,W
10/15/2014,18:01:28,23.869,N,68.245,W
10/15/2014,18:03:27,23.872,N,68.247,W
10/15/2014,18:05:27,23.875,N,68.25,W
10/15/2014,18:07:27,23.879,N,68.252,W
10/15/2014,18:09:27,23.882,N,68.255,W
10/15/2014,18:11:27,23.885,N,68.257,W
10/15/2014,18:13:27,23.888,N,68.26,W
10/15/2014,18:15:27,23.891,N,68.263,W
10/15/2014,18:17:28,23.894,N,68.265,W
10/15/2014,18:19:28,23.897,N,68.268,W
10/15/2014,18:21:28,23.9,N,68.27,W
10/15/2014,18:23:28,23.903,N,68.273,W
10/15/2014,18:25:28,23.906,N,68.275,W
10/15/2014,18:27:28,23.909,N,68.278,W
10/15/2014,18:29:28,23.912,N,68.28,W
10/15/2014,18:31:28,23.915,N,68.283,W
10/15/2014,18:33:27,23.918,N,68.285,W
10/15/2014,18:35:27,23.92,N,68.288,W
10/15/2014,18:37:27,23.923,N,68.29,W
10/15/2014,18:39:27,23.926,N,68.293,W
10/15/2014,18:41:27,23.929,N,68.295,W
10/15/2014,18:43:27,23.932,N,68.297,W
10/15/2014,18:45:27,23.934,N,68.3,W
10/15/2014,18:47:28,23.937,N,68.302,W
10/15/2014,18:49:28,23.94,N,68.305,W
10/15/2014,18:51:28,23.943,N,68.307,W
10/15/2014,18:53:28,23.945,N,68.31,W
10/15/2014,18:55:28,23.948,N,68.312,W
10/15/2014,18:57:28,23.951,N,68.315,W
10/15/2014,18:59:28,23.953,N,68.317,W
10/15/2014,19:01:28,23.956,N,68.32,W
10/15/2014,19:03:27,23.959,N,68.322,W
10/15/2014,19:05:27,23.961,N,68.324,W
10/15/2014,19:07:27,23.964,N,68.327,W
10/15/2014,19:09:27,23.966,N,68.329,W
10/15/2014,19:11:27,23.969,N,68.332,W
10/15/2014,19:13:27,23.971,N,68.334,W
10/15/2014,19:15:27,23.974,N,68.337,W
10/15/2014,19:17:28,23.976,N,68.339,W
10/15/2014,19:19:28,23.979,N,68.341,W
10/15/2014,19:21:28,23.981,N,68.344,W
10/15/2014,19:23:28,23.984,N,68.346,W
10/15/2014,19:25:28,23.986,N,68.349,W
10/15/2014,19:27:28,23.989,N,68.351,W
10/15/2014,19:29:28,23.991,N,68.353,W
10/15/2014,19:31:28,23.993,N,68.356,W
10/15/2014,19:33:27,23.996,N,68.358,W
10/15/2014,19:35:27,23.998,N,68.36,W
10/15/2014,19:37:27,24.001,N,68.363,W
10/15/2014,19:39:27,24.003,N,68.365,W
10/15/2014,19:41:27,24.005,N,68.367,W
10/15/2014,19:43:27,24.008,N,68.37,W
10/15/2014,19:45:27,24.01,N,68.372,W
10/15/2014,19:47:28,24.012,N,68.374,W
10/15/2014,19:49:28,24.015,N,68.377,W
