Track,for,Dean,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/22/2001,9:44:40,17.557,N,63.733,W,0
8/22/2001,9:46:40,17.561,N,63.742,W,0
8/22/2001,9:48:40,17.566,N,63.75,W,0
8/22/2001,9:50:39,17.57,N,63.759,W,0
8/22/2001,9:52:39,17.574,N,63.767,W,0
8/22/2001,9:54:39,17.578,N,63.776,W,0
8/22/2001,9:56:39,17.583,N,63.784,W,0
8/22/2001,9:58:40,17.587,N,63.792,W,0
8/22/2001,10:00:40,17.592,N,63.801,W,0
8/22/2001,10:02:40,17.596,N,63.809,W,0
8/22/2001,10:04:40,17.6,N,63.818,W,0
8/22/2001,10:06:39,17.605,N,63.826,W,0
8/22/2001,10:08:39,17.609,N,63.834,W,0
8/22/2001,10:10:39,17.614,N,63.843,W,0
8/22/2001,10:12:40,17.618,N,63.851,W,0
8/22/2001,10:14:40,17.623,N,63.86,W,0
8/22/2001,10:16:40,17.628,N,63.868,W,0
8/22/2001,10:18:40,17.632,N,63.876,W,0
8/22/2001,10:20:39,17.637,N,63.885,W,0
8/22/2001,10:22:39,17.642,N,63.893,W,0
8/22/2001,10:24:39,17.646,N,63.901,W,0
8/22/2001,10:26:39,17.651,N,63.91,W,0
8/22/2001,10:28:40,17.656,N,63.918,W,0
8/22/2001,10:30:40,17.661,N,63.927,W,0
8/22/2001,10:32:40,17.666,N,63.935,W,0
8/22/2001,10:34:40,17.67,N,63.943,W,0
8/22/2001,10:36:39,17.675,N,63.952,W,0
8/22/2001,10:38:39,17.68,N,63.96,W,0
8/22/2001,10:40:39,17.685,N,63.968,W,0
8/22/2001,10:42:40,17.69,N,63.977,W,0
8/22/2001,10:44:40,17.695,N,63.985,W,0
8/22/2001,10:46:40,17.7,N,63.994,W,0
8/22/2001,10:48:40,17.705,N,64.002,W,0
8/22/2001,10:50:39,17.71,N,64.01,W,0
8/22/2001,10:52:39,17.715,N,64.019,W,0
8/22/2001,10:54:39,17.72,N,64.027,W,0
8/22/2001,10:56:39,17.725,N,64.035,W,0
8/22/2001,10:58:40,17.731,N,64.044,W,0
8/22/2001,11:00:40,17.736,N,64.052,W,0
8/22/2001,11:02:40,17.741,N,64.061,W,0
8/22/2001,11:04:40,17.746,N,64.069,W,0
8/22/2001,11:06:39,17.752,N,64.077,W,0
8/22/2001,11:08:39,17.757,N,64.086,W,0
8/22/2001,11:10:39,17.762,N,64.094,W,0
8/22/2001,11:12:40,17.767,N,64.102,W,0
8/22/2001,11:14:40,17.773,N,64.111,W,0
8/22/2001,11:16:40,17.778,N,64.119,W,0
8/22/2001,11:18:40,17.784,N,64.127,W,0
8/22/2001,11:20:39,17.789,N,64.136,W,0
8/22/2001,11:22:39,17.794,N,64.144,W,0
8/22/2001,11:24:39,17.8,N,64.153,W,0
8/22/2001,11:26:39,17.805,N,64.161,W,0
8/22/2001,11:28:40,17.811,N,64.169,W,0
8/22/2001,11:30:40,17.816,N,64.178,W,0
8/22/2001,11:32:40,17.822,N,64.186,W,0
8/22/2001,11:34:40,17.828,N,64.194,W,0
8/22/2001,11:36:39,17.833,N,64.203,W,0
8/22/2001,11:38:39,17.839,N,64.211,W,0
8/22/2001,11:40:39,17.844,N,64.219,W,0
8/22/2001,11:42:40,17.85,N,64.228,W,0
8/22/2001,11:44:40,17.856,N,64.236,W,0
8/22/2001,11:46:40,17.861,N,64.244,W,0
8/22/2001,11:48:40,17.867,N,64.253,W,0
8/22/2001,11:50:39,17.873,N,64.261,W,0
8/22/2001,11:52:39,17.879,N,64.269,W,0
8/22/2001,11:54:39,17.884,N,64.278,W,0
8/22/2001,11:56:39,17.89,N,64.286,W,0
8/22/2001,11:58:40,17.896,N,64.294,W,0
8/22/2001,12:00:00,17.9,N,64.3,W,0
8/22/2001,12:01:59,17.909,N,64.304,W,0
8/22/2001,12:03:59,17.918,N,64.308,W,0
8/22/2001,12:05:59,17.927,N,64.312,W,0
8/22/2001,12:08:00,17.936,N,64.316,W,0
8/22/2001,12:10:00,17.945,N,64.32,W,0
8/22/2001,12:12:00,17.954,N,64.324,W,0
8/22/2001,12:14:00,17.963,N,64.328,W,0
8/22/2001,12:15:59,17.972,N,64.332,W,0
8/22/2001,12:17:59,17.98,N,64.337,W,0
8/22/2001,12:19:59,17.989,N,64.341,W,0
8/22/2001,12:21:59,17.998,N,64.346,W,0
8/22/2001,12:24:00,18.007,N,64.35,W,0
8/22/2001,12:26:00,18.016,N,64.355,W,0
8/22/2001,12:28:00,18.024,N,64.359,W,0
8/22/2001,12:30:00,18.033,N,64.364,W,0
8/22/2001,12:31:59,18.041,N,64.369,W,0
8/22/2001,12:33:59,18.05,N,64.374,W,0
8/22/2001,12:35:59,18.059,N,64.379,W,0
8/22/2001,12:38:00,18.067,N,64.384,W,0
8/22/2001,12:40:00,18.076,N,64.389,W,0
8/22/2001,12:42:00,18.084,N,64.394,W,0
8/22/2001,12:44:00,18.092,N,64.399,W,0
8/22/2001,12:45:59,18.101,N,64.404,W,0
8/22/2001,12:47:59,18.109,N,64.41,W,0
8/22/2001,12:49:59,18.117,N,64.415,W,0
8/22/2001,12:51:59,18.126,N,64.421,W,0
8/22/2001,12:54:00,18.134,N,64.427,W,0
8/22/2001,12:56:00,18.142,N,64.432,W,0
8/22/2001,12:58:00,18.15,N,64.438,W,0
8/22/2001,13:00:00,18.158,N,64.444,W,0
8/22/2001,13:01:59,18.166,N,64.45,W,0
8/22/2001,13:03:59,18.174,N,64.456,W,0
8/22/2001,13:05:59,18.182,N,64.462,W,0
8/22/2001,13:08:00,18.19,N,64.468,W,0
8/22/2001,13:10:00,18.198,N,64.475,W,0
8/22/2001,13:12:00,18.206,N,64.481,W,0
8/22/2001,13:14:00,18.214,N,64.487,W,0
8/22/2001,13:15:59,18.222,N,64.494,W,0
8/22/2001,13:17:59,18.229,N,64.5,W,0
8/22/2001,13:19:59,18.237,N,64.507,W,0
8/22/2001,13:21:59,18.245,N,64.514,W,0
8/22/2001,13:24:00,18.252,N,64.52,W,0
8/22/2001,13:26:00,18.26,N,64.527,W,0
8/22/2001,13:28:00,18.268,N,64.534,W,0
8/22/2001,13:30:00,18.275,N,64.541,W,0
8/22/2001,13:31:59,18.283,N,64.548,W,0
8/22/2001,13:33:59,18.29,N,64.555,W,0
8/22/2001,13:35:59,18.298,N,64.562,W,0
8/22/2001,13:38:00,18.305,N,64.57,W,0
8/22/2001,13:40:00,18.312,N,64.577,W,0
8/22/2001,13:42:00,18.32,N,64.584,W,0
8/22/2001,13:44:00,18.327,N,64.592,W,0
8/22/2001,13:45:59,18.334,N,64.599,W,0
8/22/2001,13:47:59,18.342,N,64.607,W,0
8/22/2001,13:49:59,18.349,N,64.614,W,0
8/22/2001,13:51:59,18.356,N,64.622,W,0
8/22/2001,13:54:00,18.363,N,64.63,W,0
8/22/2001,13:56:00,18.37,N,64.638,W,0
8/22/2001,13:58:00,18.377,N,64.645,W,0
8/22/2001,14:00:00,18.385,N,64.653,W,0
8/22/2001,14:01:59,18.392,N,64.661,W,0
8/22/2001,14:03:59,18.399,N,64.669,W,0
8/22/2001,14:05:59,18.406,N,64.677,W,0
8/22/2001,14:08:00,18.413,N,64.686,W,0
8/22/2001,14:10:00,18.42,N,64.694,W,0
8/22/2001,14:12:00,18.426,N,64.702,W,0
8/22/2001,14:14:00,18.433,N,64.71,W,0
8/22/2001,14:15:59,18.44,N,64.719,W,0
8/22/2001,14:17:59,18.447,N,64.727,W,0
8/22/2001,14:19:59,18.454,N,64.736,W,0
8/22/2001,14:21:59,18.461,N,64.744,W,0
8/22/2001,14:24:00,18.467,N,64.753,W,0
8/22/2001,14:26:00,18.474,N,64.761,W,0
8/22/2001,14:28:00,18.481,N,64.77,W,0
8/22/2001,14:30:00,18.487,N,64.779,W,0
8/22/2001,14:31:59,18.494,N,64.788,W,0
8/22/2001,14:33:59,18.501,N,64.796,W,0
8/22/2001,14:35:59,18.507,N,64.805,W,0
8/22/2001,14:38:00,18.514,N,64.814,W,0
8/22/2001,14:40:00,18.52,N,64.823,W,0
8/22/2001,14:42:00,18.527,N,64.832,W,0
8/22/2001,14:44:00,18.533,N,64.841,W,0
8/22/2001,14:45:59,18.54,N,64.85,W,0
8/22/2001,14:47:59,18.546,N,64.86,W,0
8/22/2001,14:49:59,18.553,N,64.869,W,0
8/22/2001,14:51:59,18.559,N,64.878,W,0
8/22/2001,14:54:00,18.566,N,64.887,W,0
8/22/2001,14:56:00,18.572,N,64.897,W,0
8/22/2001,14:58:00,18.578,N,64.906,W,0
8/22/2001,15:00:00,18.585,N,64.916,W,0
8/22/2001,15:01:59,18.591,N,64.925,W,0
8/22/2001,15:03:59,18.597,N,64.935,W,0
8/22/2001,15:05:59,18.604,N,64.944,W,0
8/22/2001,15:08:00,18.61,N,64.954,W,0
8/22/2001,15:10:00,18.616,N,64.963,W,0
8/22/2001,15:12:00,18.622,N,64.973,W,0
8/22/2001,15:14:00,18.629,N,64.983,W,0
8/22/2001,15:15:59,18.635,N,64.993,W,0
8/22/2001,15:17:59,18.641,N,65.002,W,0
8/22/2001,15:19:59,18.647,N,65.012,W,0
8/22/2001,15:21:59,18.653,N,65.022,W,0
8/22/2001,15:24:00,18.659,N,65.032,W,0
8/22/2001,15:26:00,18.665,N,65.042,W,0
8/22/2001,15:28:00,18.671,N,65.052,W,0
8/22/2001,15:30:00,18.677,N,65.062,W,0
8/22/2001,15:31:59,18.683,N,65.072,W,0
8/22/2001,15:33:59,18.689,N,65.082,W,0
8/22/2001,15:35:59,18.695,N,65.092,W,0
8/22/2001,15:38:00,18.701,N,65.102,W,0
8/22/2001,15:40:00,18.707,N,65.112,W,0
8/22/2001,15:42:00,18.713,N,65.122,W,0
8/22/2001,15:44:00,18.719,N,65.133,W,0
8/22/2001,15:45:59,18.725,N,65.143,W,0
8/22/2001,15:47:59,18.731,N,65.153,W,0
8/22/2001,15:49:59,18.737,N,65.163,W,0
8/22/2001,15:51:59,18.743,N,65.174,W,0
8/22/2001,15:54:00,18.749,N,65.184,W,0
8/22/2001,15:56:00,18.755,N,65.195,W,0
8/22/2001,15:58:00,18.761,N,65.205,W,0
8/22/2001,16:00:00,18.766,N,65.215,W,0
8/22/2001,16:01:59,18.772,N,65.226,W,0
8/22/2001,16:03:59,18.778,N,65.236,W,0
8/22/2001,16:05:59,18.784,N,65.247,W,0
8/22/2001,16:08:00,18.79,N,65.257,W,0
8/22/2001,16:10:00,18.795,N,65.268,W,0
8/22/2001,16:12:00,18.801,N,65.278,W,0
8/22/2001,16:14:00,18.807,N,65.289,W,0
8/22/2001,16:15:59,18.813,N,65.3,W,0
8/22/2001,16:17:59,18.818,N,65.31,W,0
8/22/2001,16:19:59,18.824,N,65.321,W,0
8/22/2001,16:21:59,18.83,N,65.332,W,0
8/22/2001,16:24:00,18.836,N,65.342,W,0
8/22/2001,16:26:00,18.841,N,65.353,W,0
8/22/2001,16:28:00,18.847,N,65.364,W,0
8/22/2001,16:30:00,18.853,N,65.374,W,0
8/22/2001,16:31:59,18.858,N,65.385,W,0
8/22/2001,16:33:59,18.864,N,65.396,W,0
8/22/2001,16:35:59,18.87,N,65.407,W,0
8/22/2001,16:38:00,18.875,N,65.418,W,0
8/22/2001,16:40:00,18.881,N,65.428,W,0
8/22/2001,16:42:00,18.887,N,65.439,W,0
8/22/2001,16:44:00,18.892,N,65.45,W,0
8/22/2001,16:45:59,18.898,N,65.461,W,0
8/22/2001,16:47:59,18.904,N,65.472,W,0
8/22/2001,16:49:59,18.909,N,65.483,W,0
8/22/2001,16:51:59,18.915,N,65.493,W,0
8/22/2001,16:54:00,18.92,N,65.504,W,0
8/22/2001,16:56:00,18.926,N,65.515,W,0
8/22/2001,16:58:00,18.932,N,65.526,W,0
8/22/2001,17:00:00,18.937,N,65.537,W,0
8/22/2001,17:01:59,18.943,N,65.548,W,0
8/22/2001,17:03:59,18.948,N,65.559,W,0
8/22/2001,17:05:39,18.953,N,65.568,W,0
8/22/2001,17:07:39,18.959,N,65.579,W,0
8/22/2001,17:09:39,18.965,N,65.591,W,0
8/22/2001,17:11:39,18.97,N,65.602,W,0
8/22/2001,17:13:40,18.976,N,65.613,W,0
8/22/2001,17:15:40,18.981,N,65.624,W,0
8/22/2001,17:17:40,18.987,N,65.635,W,0
8/22/2001,17:19:40,18.993,N,65.646,W,0
8/22/2001,17:21:39,18.998,N,65.656,W,0
8/22/2001,17:23:39,19.003,N,65.667,W,0
8/22/2001,17:25:22,19.008,N,65.676,W,0
8/22/2001,17:27:22,19.013,N,65.685,W,0
8/22/2001,17:29:22,19.017,N,65.694,W,0
8/22/2001,17:31:21,19.022,N,65.703,W,0
8/22/2001,17:33:21,19.026,N,65.713,W,0
8/22/2001,17:35:21,19.031,N,65.722,W,0
8/22/2001,17:37:21,19.035,N,65.731,W,0
8/22/2001,17:39:22,19.04,N,65.74,W,0
8/22/2001,17:41:22,19.044,N,65.749,W,0
8/22/2001,17:43:22,19.049,N,65.758,W,0
8/22/2001,17:45:22,19.053,N,65.767,W,0
8/22/2001,17:47:21,19.058,N,65.776,W,0
8/22/2001,17:49:21,19.062,N,65.786,W,0
8/22/2001,17:51:21,19.067,N,65.795,W,0
8/22/2001,17:53:22,19.071,N,65.804,W,0
8/22/2001,17:55:22,19.076,N,65.813,W,0
8/22/2001,17:57:22,19.08,N,65.822,W,0
8/22/2001,17:59:22,19.085,N,65.831,W,0
8/22/2001,18:01:21,19.089,N,65.84,W,0
8/22/2001,18:03:21,19.094,N,65.849,W,0
8/22/2001,18:05:21,19.098,N,65.859,W,0
8/22/2001,18:07:21,19.103,N,65.868,W,0
8/22/2001,18:09:22,19.107,N,65.877,W,0
8/22/2001,18:11:22,19.112,N,65.886,W,0
8/22/2001,18:13:22,19.117,N,65.895,W,0
8/22/2001,18:15:22,19.121,N,65.904,W,0
8/22/2001,18:17:21,19.126,N,65.913,W,0
8/22/2001,18:19:21,19.13,N,65.922,W,0
8/22/2001,18:21:21,19.135,N,65.932,W,0
8/22/2001,18:23:22,19.139,N,65.941,W,0
8/22/2001,18:25:22,19.144,N,65.95,W,0
8/22/2001,18:27:22,19.148,N,65.959,W,0
8/22/2001,18:29:22,19.153,N,65.968,W,0
8/22/2001,18:31:21,19.157,N,65.977,W,0
8/22/2001,18:33:21,19.162,N,65.986,W,0
8/22/2001,18:35:21,19.166,N,65.996,W,0
8/22/2001,18:37:21,19.171,N,66.005,W,0
8/22/2001,18:39:22,19.175,N,66.014,W,0
8/22/2001,18:41:22,19.18,N,66.023,W,0
8/22/2001,18:43:22,19.184,N,66.032,W,0
8/22/2001,18:45:22,19.189,N,66.041,W,0
8/22/2001,18:47:21,19.193,N,66.05,W,0
8/22/2001,18:49:21,19.198,N,66.059,W,0
8/22/2001,18:51:21,19.202,N,66.069,W,0
8/22/2001,18:53:22,19.207,N,66.078,W,0
8/22/2001,18:55:22,19.211,N,66.087,W,0
8/22/2001,18:57:22,19.216,N,66.096,W,0
8/22/2001,18:59:22,19.221,N,66.105,W,0
8/22/2001,19:01:21,19.225,N,66.114,W,0
8/22/2001,19:03:21,19.23,N,66.123,W,0
8/22/2001,19:05:21,19.234,N,66.132,W,0
8/22/2001,19:07:21,19.239,N,66.142,W,0
8/22/2001,19:09:22,19.243,N,66.151,W,0
8/22/2001,19:11:22,19.248,N,66.16,W,0
8/22/2001,19:13:22,19.252,N,66.169,W,0
8/22/2001,19:15:22,19.257,N,66.178,W,0
8/22/2001,19:17:21,19.261,N,66.187,W,0
8/22/2001,19:19:21,19.266,N,66.196,W,0
8/22/2001,19:21:21,19.27,N,66.205,W,0
8/22/2001,19:23:22,19.275,N,66.215,W,0
8/22/2001,19:24:20,19.277,N,66.219,W,0
8/22/2001,19:26:19,19.282,N,66.228,W,0
8/22/2001,19:28:19,19.286,N,66.237,W,0
8/22/2001,19:30:19,19.291,N,66.246,W,0
8/22/2001,19:32:19,19.295,N,66.255,W,0
8/22/2001,19:34:20,19.3,N,66.264,W,0
8/22/2001,19:36:20,19.304,N,66.274,W,0
8/22/2001,19:38:20,19.309,N,66.283,W,0
8/22/2001,19:40:19,19.313,N,66.292,W,0
8/22/2001,19:42:19,19.318,N,66.301,W,0
8/22/2001,19:44:19,19.323,N,66.31,W,0
8/22/2001,19:46:19,19.327,N,66.319,W,0
8/22/2001,19:48:20,19.332,N,66.328,W,0
8/22/2001,19:50:20,19.336,N,66.337,W,0
8/22/2001,19:52:20,19.341,N,66.346,W,0
8/22/2001,19:54:20,19.345,N,66.355,W,0
8/22/2001,19:56:19,19.35,N,66.364,W,0
8/22/2001,19:58:19,19.354,N,66.373,W,0
8/22/2001,20:00:19,19.359,N,66.382,W,0
8/22/2001,20:02:19,19.364,N,66.391,W,0
8/22/2001,20:04:20,19.368,N,66.4,W,0
8/22/2001,20:06:20,19.373,N,66.41,W,0
8/22/2001,20:08:20,19.377,N,66.419,W,0
8/22/2001,20:10:19,19.382,N,66.428,W,0
8/22/2001,20:12:19,19.386,N,66.437,W,0
8/22/2001,20:14:19,19.391,N,66.446,W,0
8/22/2001,20:16:19,19.396,N,66.455,W,0
8/22/2001,20:18:20,19.4,N,66.464,W,0
8/22/2001,20:20:20,19.405,N,66.473,W,0
8/22/2001,20:22:20,19.409,N,66.482,W,0
8/22/2001,20:24:20,19.414,N,66.491,W,0
8/22/2001,20:26:19,19.419,N,66.5,W,0
8/22/2001,20:28:19,19.423,N,66.509,W,0
8/22/2001,20:30:19,19.428,N,66.518,W,0
8/22/2001,20:32:19,19.432,N,66.527,W,0
8/22/2001,20:34:20,19.437,N,66.536,W,0
8/22/2001,20:36:20,19.441,N,66.545,W,0
8/22/2001,20:38:20,19.446,N,66.554,W,0
8/22/2001,20:40:19,19.451,N,66.563,W,0
8/22/2001,20:42:19,19.455,N,66.572,W,0
8/22/2001,20:44:19,19.46,N,66.581,W,0
8/22/2001,20:46:19,19.464,N,66.59,W,0
8/22/2001,20:48:20,19.469,N,66.599,W,0
8/22/2001,20:50:20,19.474,N,66.608,W,0
8/22/2001,20:52:20,19.478,N,66.617,W,0
8/22/2001,20:54:20,19.483,N,66.626,W,0
8/22/2001,20:56:19,19.488,N,66.635,W,0
8/22/2001,20:58:19,19.492,N,66.644,W,0
8/22/2001,21:00:19,19.497,N,66.653,W,0
8/22/2001,21:02:19,19.501,N,66.662,W,0
8/22/2001,21:04:20,19.506,N,66.671,W,0
8/22/2001,21:06:20,19.511,N,66.68,W,0
8/22/2001,21:08:20,19.515,N,66.689,W,0
8/22/2001,21:10:19,19.52,N,66.698,W,0
8/22/2001,21:12:19,19.525,N,66.707,W,0
8/22/2001,21:14:19,19.529,N,66.716,W,0
8/22/2001,21:16:19,19.534,N,66.725,W,0
8/22/2001,21:18:20,19.538,N,66.734,W,0
8/22/2001,21:20:20,19.543,N,66.743,W,0
8/22/2001,21:22:20,19.548,N,66.751,W,0
8/22/2001,21:24:20,19.552,N,66.76,W,0
8/22/2001,21:26:19,19.557,N,66.769,W,0
8/22/2001,21:28:19,19.562,N,66.778,W,0
8/22/2001,21:30:19,19.566,N,66.787,W,0
8/22/2001,21:32:19,19.571,N,66.796,W,0
8/22/2001,21:34:20,19.576,N,66.805,W,0
8/22/2001,21:36:20,19.58,N,66.814,W,0
8/22/2001,21:38:20,19.585,N,66.823,W,0
8/22/2001,21:40:19,19.59,N,66.832,W,0
8/22/2001,21:42:19,19.594,N,66.841,W,0
8/22/2001,21:44:19,19.599,N,66.85,W,0
8/22/2001,21:46:19,19.604,N,66.858,W,0
8/22/2001,21:48:20,19.608,N,66.867,W,0
8/22/2001,21:50:20,19.613,N,66.876,W,0
8/22/2001,21:52:20,19.618,N,66.885,W,0
8/22/2001,21:54:20,19.622,N,66.894,W,0
8/22/2001,21:56:19,19.627,N,66.903,W,0
8/22/2001,21:58:19,19.632,N,66.912,W,0
8/22/2001,22:00:19,19.636,N,66.921,W,0
8/22/2001,22:02:19,19.641,N,66.929,W,0
8/22/2001,22:04:20,19.646,N,66.938,W,0
8/22/2001,22:06:20,19.65,N,66.947,W,0
8/22/2001,22:08:20,19.655,N,66.956,W,0
8/22/2001,22:10:19,19.66,N,66.965,W,0
8/22/2001,22:12:19,19.665,N,66.974,W,0
8/22/2001,22:14:19,19.669,N,66.983,W,0
8/22/2001,22:16:19,19.674,N,66.991,W,0
8/22/2001,22:18:20,19.679,N,67,W,0
8/22/2001,22:20:20,19.683,N,67.009,W,0
8/22/2001,22:22:20,19.688,N,67.018,W,0
8/22/2001,22:24:20,19.693,N,67.027,W,0
8/22/2001,22:26:19,19.698,N,67.036,W,0
8/22/2001,22:28:19,19.702,N,67.044,W,0
8/22/2001,22:30:19,19.707,N,67.053,W,0
8/22/2001,22:32:19,19.712,N,67.062,W,0
8/22/2001,22:34:20,19.717,N,67.071,W,0
8/22/2001,22:36:20,19.721,N,67.08,W,0
8/22/2001,22:38:20,19.726,N,67.088,W,0
8/22/2001,22:40:19,19.731,N,67.097,W,0
8/22/2001,22:42:19,19.735,N,67.106,W,0
8/22/2001,22:44:19,19.74,N,67.115,W,0
8/22/2001,22:46:19,19.745,N,67.123,W,0
8/22/2001,22:48:20,19.75,N,67.132,W,0
8/22/2001,22:50:20,19.754,N,67.141,W,0
8/22/2001,22:52:20,19.759,N,67.15,W,0
8/22/2001,22:54:20,19.764,N,67.158,W,0
8/22/2001,22:56:19,19.769,N,67.167,W,0
8/22/2001,22:58:19,19.774,N,67.176,W,0
8/22/2001,23:00:19,19.778,N,67.185,W,0
8/22/2001,23:02:19,19.783,N,67.193,W,0
8/22/2001,23:04:20,19.788,N,67.202,W,0
8/22/2001,23:06:20,19.793,N,67.211,W,0
8/22/2001,23:08:20,19.797,N,67.22,W,0
8/22/2001,23:10:19,19.802,N,67.228,W,0
8/22/2001,23:12:19,19.807,N,67.237,W,0
8/22/2001,23:14:19,19.812,N,67.246,W,0
8/22/2001,23:16:19,19.817,N,67.254,W,0
8/22/2001,23:18:20,19.821,N,67.263,W,0
8/22/2001,23:20:20,19.826,N,67.272,W,0
8/22/2001,23:22:20,19.831,N,67.28,W,0
8/22/2001,23:24:20,19.836,N,67.289,W,0
8/22/2001,23:26:19,19.841,N,67.298,W,0
8/22/2001,23:28:19,19.846,N,67.306,W,0
8/22/2001,23:30:19,19.85,N,67.315,W,0
8/22/2001,23:32:19,19.855,N,67.324,W,0
8/22/2001,23:34:20,19.86,N,67.332,W,0
8/22/2001,23:36:20,19.865,N,67.341,W,0
8/22/2001,23:38:20,19.87,N,67.35,W,0
8/22/2001,23:40:19,19.875,N,67.358,W,0
8/22/2001,23:42:19,19.879,N,67.367,W,0
8/22/2001,23:44:19,19.884,N,67.375,W,0
8/22/2001,23:46:19,19.889,N,67.384,W,0
8/22/2001,23:48:20,19.894,N,67.393,W,0
8/22/2001,23:50:20,19.899,N,67.401,W,0
8/22/2001,23:52:20,19.904,N,67.41,W,0
8/22/2001,23:54:20,19.909,N,67.418,W,0
8/22/2001,23:56:19,19.913,N,67.427,W,0
8/22/2001,23:58:19,19.918,N,67.436,W,0
8/23/2001,0:00:19,19.923,N,67.444,W,0
8/23/2001,0:02:19,19.928,N,67.453,W,0
8/23/2001,0:04:20,19.933,N,67.461,W,0
8/23/2001,0:06:20,19.938,N,67.47,W,0
8/23/2001,0:08:20,19.943,N,67.478,W,0
8/23/2001,0:10:19,19.948,N,67.487,W,0
8/23/2001,0:12:19,19.952,N,67.496,W,0
8/23/2001,0:14:19,19.957,N,67.504,W,0
8/23/2001,0:16:19,19.962,N,67.513,W,0
8/23/2001,0:18:20,19.967,N,67.521,W,0
8/23/2001,0:20:20,19.972,N,67.53,W,0
8/23/2001,0:22:20,19.977,N,67.538,W,0
8/23/2001,0:24:20,19.982,N,67.547,W,0
8/23/2001,0:26:19,19.987,N,67.555,W,0
8/23/2001,0:28:19,19.992,N,67.564,W,0
8/23/2001,0:30:19,19.997,N,67.572,W,0
8/23/2001,0:32:19,20.002,N,67.581,W,0
8/23/2001,0:34:20,20.007,N,67.589,W,0
8/23/2001,0:36:20,20.012,N,67.597,W,0
8/23/2001,0:38:20,20.017,N,67.606,W,0
8/23/2001,0:40:19,20.021,N,67.614,W,0
8/23/2001,0:42:19,20.026,N,67.623,W,0
8/23/2001,0:44:19,20.031,N,67.631,W,0
8/23/2001,0:46:19,20.036,N,67.64,W,0
8/23/2001,0:48:20,20.041,N,67.648,W,0
8/23/2001,0:50:20,20.046,N,67.657,W,0
8/23/2001,0:52:20,20.051,N,67.665,W,0
8/23/2001,0:54:20,20.056,N,67.673,W,0
8/23/2001,0:56:19,20.061,N,67.682,W,0
8/23/2001,0:58:19,20.066,N,67.69,W,0
8/23/2001,1:00:19,20.071,N,67.699,W,0
8/23/2001,1:02:19,20.076,N,67.707,W,0
8/23/2001,1:04:20,20.081,N,67.715,W,0
8/23/2001,1:06:20,20.086,N,67.724,W,0
8/23/2001,1:08:20,20.091,N,67.732,W,0
8/23/2001,1:10:19,20.096,N,67.74,W,0
8/23/2001,1:12:19,20.101,N,67.749,W,0
8/23/2001,1:14:19,20.106,N,67.757,W,0
8/23/2001,1:16:19,20.111,N,67.765,W,0
8/23/2001,1:18:20,20.116,N,67.774,W,0
8/23/2001,1:20:20,20.121,N,67.782,W,0
8/23/2001,1:22:20,20.127,N,67.79,W,0
8/23/2001,1:24:20,20.132,N,67.799,W,0
8/23/2001,1:26:19,20.137,N,67.807,W,0
8/23/2001,1:28:19,20.142,N,67.815,W,0
8/23/2001,1:30:19,20.147,N,67.823,W,0
8/23/2001,1:32:19,20.152,N,67.832,W,0
8/23/2001,1:34:20,20.157,N,67.84,W,0
8/23/2001,1:36:20,20.162,N,67.848,W,0
8/23/2001,1:38:20,20.167,N,67.856,W,0
8/23/2001,1:40:19,20.172,N,67.865,W,0
8/23/2001,1:42:19,20.177,N,67.873,W,0
8/23/2001,1:44:19,20.182,N,67.881,W,0
8/23/2001,1:46:19,20.187,N,67.889,W,0
8/23/2001,1:48:20,20.193,N,67.898,W,0
8/23/2001,1:50:20,20.198,N,67.906,W,0
8/23/2001,1:52:20,20.203,N,67.914,W,0
8/23/2001,1:54:20,20.208,N,67.922,W,0
8/23/2001,1:56:19,20.213,N,67.93,W,0
8/23/2001,1:58:19,20.218,N,67.939,W,0
8/23/2001,2:00:19,20.223,N,67.947,W,0
8/23/2001,2:02:19,20.228,N,67.955,W,0
8/23/2001,2:04:20,20.234,N,67.963,W,0
8/23/2001,2:06:20,20.239,N,67.971,W,0
8/23/2001,2:08:20,20.244,N,67.979,W,0
8/23/2001,2:10:19,20.249,N,67.987,W,0
8/23/2001,2:12:19,20.254,N,67.996,W,0
8/23/2001,2:14:19,20.259,N,68.004,W,0
8/23/2001,2:16:19,20.265,N,68.012,W,0
8/23/2001,2:18:20,20.27,N,68.02,W,0
8/23/2001,2:20:20,20.275,N,68.028,W,0
8/23/2001,2:22:20,20.28,N,68.036,W,0
8/23/2001,2:24:20,20.285,N,68.044,W,0
8/23/2001,2:26:19,20.291,N,68.052,W,0
8/23/2001,2:28:19,20.296,N,68.06,W,0
8/23/2001,2:30:19,20.301,N,68.068,W,0
8/23/2001,2:32:19,20.306,N,68.076,W,0
8/23/2001,2:34:20,20.311,N,68.084,W,0
8/23/2001,2:36:20,20.317,N,68.092,W,0
8/23/2001,2:38:20,20.322,N,68.1,W,0
8/23/2001,2:40:19,20.327,N,68.108,W,0
8/23/2001,2:42:19,20.332,N,68.116,W,0
8/23/2001,2:44:19,20.338,N,68.124,W,0
8/23/2001,2:46:19,20.343,N,68.132,W,0
8/23/2001,2:48:20,20.348,N,68.14,W,0
8/23/2001,2:50:20,20.353,N,68.148,W,0
8/23/2001,2:52:20,20.359,N,68.156,W,0
