Track,for,Maria,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/11/2011,12:26:00,18.419,N,64.563,W
9/11/2011,12:28:00,18.424,N,64.566,W
9/11/2011,12:30:00,18.429,N,64.568,W
9/11/2011,12:31:59,18.433,N,64.57,W
9/11/2011,12:33:59,18.438,N,64.573,W
9/11/2011,12:35:59,18.443,N,64.575,W
9/11/2011,12:38:00,18.449,N,64.577,W
9/11/2011,12:40:00,18.454,N,64.578,W
9/11/2011,12:42:00,18.459,N,64.58,W
9/11/2011,12:44:00,18.465,N,64.582,W
9/11/2011,12:45:59,18.47,N,64.583,W
9/11/2011,12:47:59,18.476,N,64.585,W
9/11/2011,12:49:59,18.482,N,64.586,W
9/11/2011,12:51:59,18.487,N,64.587,W
9/11/2011,12:54:00,18.493,N,64.588,W
9/11/2011,12:56:00,18.499,N,64.589,W
9/11/2011,12:58:00,18.506,N,64.59,W
9/11/2011,13:00:00,18.512,N,64.591,W
9/11/2011,13:01:59,18.518,N,64.592,W
9/11/2011,13:03:59,18.524,N,64.592,W
9/11/2011,13:05:59,18.531,N,64.593,W
9/11/2011,13:08:00,18.538,N,64.593,W
9/11/2011,13:10:00,18.544,N,64.594,W
9/11/2011,13:12:00,18.551,N,64.594,W
9/11/2011,13:14:00,18.558,N,64.594,W
9/11/2011,13:15:59,18.565,N,64.594,W
9/11/2011,13:17:59,18.572,N,64.594,W
9/11/2011,13:19:59,18.579,N,64.594,W
9/11/2011,13:21:59,18.586,N,64.594,W
9/11/2011,13:24:00,18.593,N,64.594,W
9/11/2011,13:26:00,18.601,N,64.594,W
9/11/2011,13:28:00,18.608,N,64.593,W
9/11/2011,13:30:00,18.615,N,64.593,W
9/11/2011,13:31:59,18.623,N,64.592,W
9/11/2011,13:33:59,18.631,N,64.592,W
9/11/2011,13:35:59,18.638,N,64.591,W
9/11/2011,13:38:00,18.646,N,64.59,W
9/11/2011,13:40:00,18.654,N,64.589,W
9/11/2011,13:42:00,18.662,N,64.588,W
9/11/2011,13:44:00,18.67,N,64.588,W
9/11/2011,13:45:59,18.678,N,64.586,W
9/11/2011,13:47:59,18.686,N,64.585,W
9/11/2011,13:49:59,18.694,N,64.584,W
9/11/2011,13:51:59,18.702,N,64.583,W
9/11/2011,13:54:00,18.71,N,64.582,W
9/11/2011,13:56:00,18.719,N,64.58,W
9/11/2011,13:58:00,18.727,N,64.579,W
9/11/2011,13:59:24,18.733,N,64.578,W
9/11/2011,14:01:24,18.743,N,64.573,W
9/11/2011,14:03:24,18.753,N,64.568,W
9/11/2011,14:05:24,18.764,N,64.563,W
9/11/2011,14:07:23,18.774,N,64.558,W
9/11/2011,14:09:23,18.784,N,64.553,W
9/11/2011,14:11:23,18.794,N,64.548,W
9/11/2011,14:13:23,18.804,N,64.543,W
9/11/2011,14:15:24,18.815,N,64.538,W
9/11/2011,14:17:24,18.825,N,64.533,W
9/11/2011,14:19:24,18.835,N,64.529,W
9/11/2011,14:21:23,18.845,N,64.524,W
9/11/2011,14:23:23,18.855,N,64.52,W
9/11/2011,14:25:23,18.865,N,64.516,W
9/11/2011,14:27:23,18.875,N,64.512,W
9/11/2011,14:29:24,18.885,N,64.508,W
9/11/2011,14:31:24,18.895,N,64.504,W
9/11/2011,14:33:24,18.905,N,64.5,W
9/11/2011,14:35:24,18.915,N,64.497,W
9/11/2011,14:37:23,18.925,N,64.493,W
9/11/2011,14:39:23,18.934,N,64.49,W
9/11/2011,14:41:23,18.944,N,64.487,W
9/11/2011,14:43:23,18.954,N,64.484,W
9/11/2011,14:45:24,18.963,N,64.481,W
9/11/2011,14:47:24,18.973,N,64.478,W
9/11/2011,14:49:24,18.982,N,64.476,W
9/11/2011,14:51:23,18.991,N,64.474,W
9/11/2011,14:53:23,19.001,N,64.472,W
9/11/2011,14:55:23,19.01,N,64.47,W
9/11/2011,14:57:23,19.019,N,64.468,W
9/11/2011,14:59:24,19.028,N,64.466,W
9/11/2011,15:01:24,19.037,N,64.465,W
9/11/2011,15:03:24,19.046,N,64.464,W
9/11/2011,15:05:24,19.055,N,64.462,W
9/11/2011,15:07:23,19.064,N,64.461,W
9/11/2011,15:09:23,19.073,N,64.461,W
9/11/2011,15:11:23,19.082,N,64.46,W
9/11/2011,15:13:23,19.09,N,64.459,W
9/11/2011,15:15:24,19.099,N,64.459,W
9/11/2011,15:17:24,19.108,N,64.458,W
9/11/2011,15:19:24,19.116,N,64.458,W
9/11/2011,15:21:23,19.125,N,64.458,W
9/11/2011,15:23:23,19.133,N,64.458,W
9/11/2011,15:25:23,19.142,N,64.459,W
9/11/2011,15:27:23,19.15,N,64.459,W
9/11/2011,15:29:24,19.158,N,64.459,W
9/11/2011,15:31:24,19.167,N,64.46,W
9/11/2011,15:33:24,19.175,N,64.461,W
9/11/2011,15:35:24,19.183,N,64.462,W
9/11/2011,15:36:06,19.186,N,64.462,W
9/11/2011,15:38:06,19.195,N,64.461,W
9/11/2011,15:40:06,19.203,N,64.461,W
9/11/2011,15:42:07,19.212,N,64.46,W
9/11/2011,15:44:07,19.221,N,64.46,W
9/11/2011,15:46:07,19.229,N,64.46,W
9/11/2011,15:48:07,19.238,N,64.46,W
9/11/2011,15:50:06,19.246,N,64.46,W
9/11/2011,15:52:06,19.255,N,64.46,W
9/11/2011,15:54:06,19.263,N,64.46,W
9/11/2011,15:56:06,19.271,N,64.46,W
9/11/2011,15:58:07,19.28,N,64.461,W
9/11/2011,16:00:07,19.288,N,64.461,W
9/11/2011,16:02:07,19.296,N,64.462,W
9/11/2011,16:04:07,19.304,N,64.463,W
9/11/2011,16:06:06,19.312,N,64.464,W
9/11/2011,16:08:06,19.32,N,64.465,W
9/11/2011,16:10:06,19.328,N,64.466,W
9/11/2011,16:12:07,19.336,N,64.468,W
9/11/2011,16:14:07,19.344,N,64.469,W
9/11/2011,16:16:07,19.352,N,64.471,W
9/11/2011,16:18:07,19.36,N,64.473,W
9/11/2011,16:20:06,19.368,N,64.475,W
9/11/2011,16:22:06,19.375,N,64.477,W
9/11/2011,16:24:06,19.383,N,64.479,W
9/11/2011,16:26:06,19.391,N,64.482,W
9/11/2011,16:28:07,19.398,N,64.484,W
9/11/2011,16:30:07,19.406,N,64.487,W
9/11/2011,16:32:07,19.413,N,64.49,W
9/11/2011,16:34:07,19.42,N,64.493,W
9/11/2011,16:36:06,19.427,N,64.497,W
9/11/2011,16:38:06,19.435,N,64.5,W
9/11/2011,16:40:06,19.442,N,64.504,W
9/11/2011,16:42:07,19.449,N,64.507,W
9/11/2011,16:44:07,19.456,N,64.511,W
9/11/2011,16:46:07,19.463,N,64.515,W
9/11/2011,16:48:07,19.47,N,64.52,W
9/11/2011,16:50:06,19.477,N,64.524,W
9/11/2011,16:52:06,19.483,N,64.529,W
9/11/2011,16:54:06,19.49,N,64.534,W
9/11/2011,16:56:06,19.497,N,64.539,W
9/11/2011,16:58:07,19.503,N,64.544,W
9/11/2011,17:00:07,19.51,N,64.55,W
9/11/2011,17:02:07,19.516,N,64.555,W
9/11/2011,17:04:07,19.522,N,64.561,W
9/11/2011,17:06:06,19.529,N,64.567,W
9/11/2011,17:08:06,19.535,N,64.573,W
9/11/2011,17:10:06,19.541,N,64.58,W
9/11/2011,17:12:07,19.547,N,64.586,W
9/11/2011,17:14:07,19.553,N,64.593,W
9/11/2011,17:16:07,19.559,N,64.6,W
9/11/2011,17:18:07,19.564,N,64.607,W
9/11/2011,17:20:06,19.57,N,64.615,W
9/11/2011,17:20:26,19.571,N,64.616,W
9/11/2011,17:22:26,19.573,N,64.619,W
9/11/2011,17:24:26,19.575,N,64.623,W
9/11/2011,17:26:26,19.577,N,64.626,W
9/11/2011,17:28:25,19.58,N,64.63,W
9/11/2011,17:30:25,19.582,N,64.633,W
9/11/2011,17:32:25,19.584,N,64.637,W
9/11/2011,17:34:26,19.586,N,64.64,W
9/11/2011,17:36:26,19.588,N,64.643,W
9/11/2011,17:38:26,19.59,N,64.647,W
9/11/2011,17:40:26,19.592,N,64.65,W
9/11/2011,17:42:25,19.595,N,64.654,W
9/11/2011,17:44:25,19.597,N,64.657,W
9/11/2011,17:46:25,19.599,N,64.661,W
9/11/2011,17:48:25,19.601,N,64.664,W
9/11/2011,17:50:26,19.603,N,64.667,W
9/11/2011,17:52:26,19.605,N,64.671,W
9/11/2011,17:54:26,19.608,N,64.674,W
9/11/2011,17:56:26,19.61,N,64.678,W
9/11/2011,17:58:25,19.612,N,64.681,W
9/11/2011,18:00:25,19.614,N,64.684,W
9/11/2011,18:02:25,19.616,N,64.688,W
9/11/2011,18:04:26,19.618,N,64.691,W
9/11/2011,18:06:26,19.62,N,64.695,W
9/11/2011,18:08:26,19.623,N,64.698,W
9/11/2011,18:10:26,19.625,N,64.702,W
9/11/2011,18:12:25,19.627,N,64.705,W
9/11/2011,18:14:25,19.629,N,64.708,W
9/11/2011,18:16:25,19.631,N,64.712,W
9/11/2011,18:18:25,19.633,N,64.715,W
9/11/2011,18:20:26,19.635,N,64.719,W
9/11/2011,18:22:26,19.638,N,64.722,W
9/11/2011,18:24:26,19.64,N,64.726,W
9/11/2011,18:26:26,19.642,N,64.729,W
9/11/2011,18:28:25,19.644,N,64.732,W
9/11/2011,18:30:25,19.646,N,64.736,W
9/11/2011,18:32:25,19.648,N,64.739,W
9/11/2011,18:34:26,19.65,N,64.743,W
9/11/2011,18:36:26,19.653,N,64.746,W
9/11/2011,18:38:26,19.655,N,64.75,W
9/11/2011,18:40:26,19.657,N,64.753,W
9/11/2011,18:42:25,19.659,N,64.756,W
9/11/2011,18:44:25,19.661,N,64.76,W
9/11/2011,18:46:25,19.663,N,64.763,W
9/11/2011,18:48:25,19.665,N,64.767,W
9/11/2011,18:50:26,19.668,N,64.77,W
9/11/2011,18:52:26,19.67,N,64.773,W
9/11/2011,18:54:26,19.672,N,64.777,W
9/11/2011,18:56:26,19.674,N,64.78,W
9/11/2011,18:58:25,19.676,N,64.784,W
9/11/2011,19:00:25,19.678,N,64.787,W
9/11/2011,19:02:25,19.681,N,64.791,W
9/11/2011,19:04:26,19.683,N,64.794,W
9/11/2011,19:06:26,19.685,N,64.797,W
9/11/2011,19:08:26,19.687,N,64.801,W
9/11/2011,19:10:26,19.689,N,64.804,W
9/11/2011,19:12:25,19.691,N,64.808,W
9/11/2011,19:14:25,19.693,N,64.811,W
9/11/2011,19:16:25,19.696,N,64.815,W
9/11/2011,19:18:25,19.698,N,64.818,W
9/11/2011,19:20:26,19.7,N,64.821,W
9/11/2011,19:22:26,19.702,N,64.825,W
9/11/2011,19:24:26,19.704,N,64.828,W
9/11/2011,19:26:26,19.706,N,64.832,W
9/11/2011,19:28:25,19.708,N,64.835,W
9/11/2011,19:30:25,19.711,N,64.839,W
9/11/2011,19:32:25,19.713,N,64.842,W
9/11/2011,19:34:26,19.715,N,64.845,W
9/11/2011,19:36:26,19.717,N,64.849,W
9/11/2011,19:38:26,19.719,N,64.852,W
9/11/2011,19:40:26,19.721,N,64.856,W
9/11/2011,19:42:25,19.723,N,64.859,W
9/11/2011,19:44:25,19.726,N,64.863,W
9/11/2011,19:46:25,19.728,N,64.866,W
9/11/2011,19:48:25,19.73,N,64.869,W
9/11/2011,19:50:26,19.732,N,64.873,W
9/11/2011,19:52:26,19.734,N,64.876,W
9/11/2011,19:54:26,19.736,N,64.88,W
9/11/2011,19:56:26,19.738,N,64.883,W
9/11/2011,19:58:25,19.741,N,64.886,W
9/11/2011,20:00:25,19.743,N,64.89,W
9/11/2011,20:02:25,19.745,N,64.893,W
9/11/2011,20:04:26,19.747,N,64.897,W
9/11/2011,20:06:26,19.749,N,64.9,W
9/11/2011,20:08:26,19.751,N,64.904,W
9/11/2011,20:10:26,19.754,N,64.907,W
9/11/2011,20:12:25,19.756,N,64.91,W
9/11/2011,20:14:25,19.758,N,64.914,W
9/11/2011,20:16:25,19.76,N,64.917,W
9/11/2011,20:18:25,19.762,N,64.921,W
9/11/2011,20:20:26,19.764,N,64.924,W
9/11/2011,20:22:26,19.766,N,64.928,W
9/11/2011,20:24:26,19.769,N,64.931,W
9/11/2011,20:26:26,19.771,N,64.934,W
9/11/2011,20:28:25,19.773,N,64.938,W
9/11/2011,20:30:25,19.775,N,64.941,W
9/11/2011,20:32:25,19.777,N,64.945,W
9/11/2011,20:34:26,19.779,N,64.948,W
9/11/2011,20:36:26,19.781,N,64.952,W
9/11/2011,20:38:26,19.784,N,64.955,W
9/11/2011,20:40:26,19.786,N,64.958,W
9/11/2011,20:42:25,19.788,N,64.962,W
9/11/2011,20:44:25,19.79,N,64.965,W
9/11/2011,20:46:25,19.792,N,64.969,W
9/11/2011,20:48:25,19.794,N,64.972,W
9/11/2011,20:50:26,19.796,N,64.975,W
9/11/2011,20:52:26,19.799,N,64.979,W
9/11/2011,20:54:26,19.801,N,64.982,W
9/11/2011,20:56:26,19.803,N,64.986,W
9/11/2011,20:58:25,19.805,N,64.989,W
9/11/2011,21:00:25,19.807,N,64.993,W
9/11/2011,21:02:25,19.809,N,64.996,W
9/11/2011,21:04:26,19.812,N,64.999,W
9/11/2011,21:06:26,19.814,N,65.003,W
9/11/2011,21:08:26,19.816,N,65.006,W
9/11/2011,21:10:26,19.818,N,65.01,W
9/11/2011,21:12:25,19.82,N,65.013,W
9/11/2011,21:14:25,19.822,N,65.017,W
9/11/2011,21:16:25,19.824,N,65.02,W
9/11/2011,21:18:25,19.827,N,65.023,W
9/11/2011,21:20:26,19.829,N,65.027,W
9/11/2011,21:22:26,19.831,N,65.03,W
9/11/2011,21:24:26,19.833,N,65.034,W
9/11/2011,21:26:26,19.835,N,65.037,W
9/11/2011,21:28:25,19.837,N,65.041,W
9/11/2011,21:30:25,19.839,N,65.044,W
9/11/2011,21:32:25,19.842,N,65.047,W
9/11/2011,21:34:26,19.844,N,65.051,W
9/11/2011,21:36:26,19.846,N,65.054,W
9/11/2011,21:38:26,19.848,N,65.058,W
9/11/2011,21:40:26,19.85,N,65.061,W
9/11/2011,21:42:25,19.852,N,65.065,W
9/11/2011,21:44:25,19.854,N,65.068,W
9/11/2011,21:46:25,19.857,N,65.071,W
9/11/2011,21:48:25,19.859,N,65.075,W
9/11/2011,21:50:26,19.861,N,65.078,W
9/11/2011,21:52:26,19.863,N,65.082,W
9/11/2011,21:54:26,19.865,N,65.085,W
9/11/2011,21:56:26,19.867,N,65.088,W
9/11/2011,21:58:25,19.869,N,65.092,W
9/11/2011,22:00:25,19.872,N,65.095,W
9/11/2011,22:02:25,19.874,N,65.099,W
9/11/2011,22:04:26,19.876,N,65.102,W
9/11/2011,22:06:26,19.878,N,65.106,W
9/11/2011,22:08:26,19.88,N,65.109,W
9/11/2011,22:10:26,19.882,N,65.112,W
9/11/2011,22:12:25,19.885,N,65.116,W
9/11/2011,22:14:25,19.887,N,65.119,W
9/11/2011,22:16:25,19.889,N,65.123,W
9/11/2011,22:18:25,19.891,N,65.126,W
9/11/2011,22:20:26,19.893,N,65.13,W
9/11/2011,22:22:26,19.895,N,65.133,W
9/11/2011,22:24:26,19.897,N,65.136,W
9/11/2011,22:26:26,19.9,N,65.14,W
9/11/2011,22:28:25,19.902,N,65.143,W
9/11/2011,22:30:25,19.904,N,65.147,W
9/11/2011,22:32:25,19.906,N,65.15,W
9/11/2011,22:34:26,19.908,N,65.154,W
9/11/2011,22:36:26,19.91,N,65.157,W
9/11/2011,22:38:26,19.912,N,65.16,W
9/11/2011,22:40:26,19.915,N,65.164,W
9/11/2011,22:42:25,19.917,N,65.167,W
9/11/2011,22:44:25,19.919,N,65.171,W
9/11/2011,22:46:25,19.921,N,65.174,W
9/11/2011,22:48:25,19.923,N,65.177,W
9/11/2011,22:50:26,19.925,N,65.181,W
9/11/2011,22:52:26,19.927,N,65.184,W
9/11/2011,22:54:26,19.93,N,65.188,W
9/11/2011,22:56:26,19.932,N,65.191,W
9/11/2011,22:58:25,19.934,N,65.195,W
9/11/2011,23:00:25,19.936,N,65.198,W
9/11/2011,23:02:25,19.938,N,65.201,W
9/11/2011,23:04:26,19.94,N,65.205,W
9/11/2011,23:06:26,19.942,N,65.208,W
9/11/2011,23:08:26,19.945,N,65.212,W
9/11/2011,23:10:26,19.947,N,65.215,W
9/11/2011,23:12:25,19.949,N,65.219,W
9/11/2011,23:14:25,19.951,N,65.222,W
9/11/2011,23:16:25,19.953,N,65.225,W
9/11/2011,23:18:25,19.955,N,65.229,W
9/11/2011,23:20:26,19.958,N,65.232,W
9/11/2011,23:22:26,19.96,N,65.236,W
9/11/2011,23:24:26,19.962,N,65.239,W
9/11/2011,23:26:26,19.964,N,65.243,W
9/11/2011,23:28:25,19.966,N,65.246,W
9/11/2011,23:30:25,19.968,N,65.249,W
9/11/2011,23:32:25,19.97,N,65.253,W
9/11/2011,23:34:26,19.973,N,65.256,W
9/11/2011,23:36:26,19.975,N,65.26,W
9/11/2011,23:38:26,19.977,N,65.263,W
9/11/2011,23:40:26,19.979,N,65.267,W
9/11/2011,23:42:25,19.981,N,65.27,W
9/11/2011,23:44:25,19.983,N,65.273,W
9/11/2011,23:46:25,19.985,N,65.277,W
9/11/2011,23:48:25,19.988,N,65.28,W
9/11/2011,23:50:26,19.99,N,65.284,W
9/11/2011,23:52:26,19.992,N,65.287,W
9/11/2011,23:54:26,19.994,N,65.29,W
9/11/2011,23:56:26,19.996,N,65.294,W
9/11/2011,23:58:25,19.998,N,65.297,W
9/12/2011,0:00:00,20,N,65.3,W
9/12/2011,0:01:59,20.002,N,65.303,W
9/12/2011,0:03:59,20.004,N,65.307,W
9/12/2011,0:05:59,20.006,N,65.31,W
9/12/2011,0:08:00,20.008,N,65.313,W
9/12/2011,0:10:00,20.01,N,65.317,W
9/12/2011,0:12:00,20.012,N,65.32,W
9/12/2011,0:14:00,20.014,N,65.324,W
9/12/2011,0:15:59,20.016,N,65.327,W
9/12/2011,0:17:59,20.019,N,65.33,W
9/12/2011,0:19:59,20.021,N,65.334,W
9/12/2011,0:21:59,20.023,N,65.337,W
9/12/2011,0:24:00,20.025,N,65.34,W
9/12/2011,0:26:00,20.027,N,65.344,W
9/12/2011,0:28:00,20.029,N,65.347,W
9/12/2011,0:30:00,20.031,N,65.35,W
9/12/2011,0:31:59,20.033,N,65.354,W
9/12/2011,0:33:59,20.035,N,65.357,W
9/12/2011,0:35:59,20.037,N,65.36,W
9/12/2011,0:38:00,20.039,N,65.364,W
9/12/2011,0:40:00,20.041,N,65.367,W
9/12/2011,0:42:00,20.043,N,65.371,W
9/12/2011,0:44:00,20.045,N,65.374,W
9/12/2011,0:45:59,20.047,N,65.377,W
9/12/2011,0:47:59,20.049,N,65.381,W
9/12/2011,0:49:59,20.051,N,65.384,W
9/12/2011,0:51:59,20.053,N,65.387,W
9/12/2011,0:54:00,20.055,N,65.391,W
9/12/2011,0:56:00,20.057,N,65.394,W
9/12/2011,0:58:00,20.059,N,65.397,W
9/12/2011,1:00:00,20.061,N,65.401,W
9/12/2011,1:01:59,20.063,N,65.404,W
9/12/2011,1:03:59,20.065,N,65.407,W
9/12/2011,1:05:59,20.067,N,65.411,W
9/12/2011,1:08:00,20.07,N,65.414,W
9/12/2011,1:10:00,20.072,N,65.417,W
9/12/2011,1:12:00,20.074,N,65.421,W
9/12/2011,1:14:00,20.076,N,65.424,W
9/12/2011,1:15:59,20.078,N,65.427,W
9/12/2011,1:17:59,20.08,N,65.431,W
9/12/2011,1:19:59,20.082,N,65.434,W
9/12/2011,1:21:59,20.084,N,65.437,W
9/12/2011,1:24:00,20.086,N,65.441,W
9/12/2011,1:26:00,20.088,N,65.444,W
9/12/2011,1:28:00,20.09,N,65.447,W
9/12/2011,1:30:00,20.092,N,65.451,W
9/12/2011,1:31:59,20.094,N,65.454,W
9/12/2011,1:33:59,20.096,N,65.457,W
9/12/2011,1:35:59,20.098,N,65.461,W
9/12/2011,1:38:00,20.1,N,65.464,W
9/12/2011,1:40:00,20.102,N,65.467,W
9/12/2011,1:42:00,20.104,N,65.471,W
9/12/2011,1:44:00,20.106,N,65.474,W
9/12/2011,1:45:59,20.108,N,65.477,W
9/12/2011,1:47:59,20.11,N,65.481,W
9/12/2011,1:49:59,20.112,N,65.484,W
9/12/2011,1:51:59,20.114,N,65.487,W
9/12/2011,1:54:00,20.116,N,65.491,W
9/12/2011,1:56:00,20.118,N,65.494,W
9/12/2011,1:58:00,20.12,N,65.497,W
9/12/2011,2:00:00,20.122,N,65.5,W
9/12/2011,2:01:59,20.124,N,65.504,W
9/12/2011,2:03:59,20.126,N,65.507,W
9/12/2011,2:05:59,20.127,N,65.51,W
9/12/2011,2:08:00,20.129,N,65.514,W
9/12/2011,2:10:00,20.131,N,65.517,W
9/12/2011,2:12:00,20.133,N,65.52,W
9/12/2011,2:14:00,20.135,N,65.524,W
9/12/2011,2:15:59,20.137,N,65.527,W
9/12/2011,2:17:59,20.139,N,65.53,W
9/12/2011,2:19:59,20.141,N,65.533,W
9/12/2011,2:21:59,20.143,N,65.537,W
9/12/2011,2:24:00,20.145,N,65.54,W
9/12/2011,2:26:00,20.147,N,65.543,W
9/12/2011,2:28:00,20.149,N,65.547,W
9/12/2011,2:30:00,20.151,N,65.55,W
9/12/2011,2:31:59,20.153,N,65.553,W
9/12/2011,2:33:59,20.155,N,65.557,W
9/12/2011,2:35:59,20.157,N,65.56,W
9/12/2011,2:38:00,20.159,N,65.563,W
9/12/2011,2:40:00,20.161,N,65.566,W
9/12/2011,2:42:00,20.163,N,65.57,W
9/12/2011,2:44:00,20.165,N,65.573,W
9/12/2011,2:45:59,20.167,N,65.576,W
9/12/2011,2:47:59,20.169,N,65.58,W
9/12/2011,2:49:59,20.171,N,65.583,W
9/12/2011,2:51:59,20.173,N,65.586,W
9/12/2011,2:54:00,20.174,N,65.589,W
9/12/2011,2:56:00,20.176,N,65.593,W
9/12/2011,2:58:00,20.178,N,65.596,W
9/12/2011,3:00:00,20.18,N,65.599,W
9/12/2011,3:01:59,20.182,N,65.603,W
9/12/2011,3:03:59,20.184,N,65.606,W
9/12/2011,3:05:59,20.186,N,65.609,W
9/12/2011,3:08:00,20.188,N,65.612,W
9/12/2011,3:10:00,20.19,N,65.616,W
9/12/2011,3:12:00,20.192,N,65.619,W
9/12/2011,3:14:00,20.194,N,65.622,W
9/12/2011,3:15:59,20.196,N,65.625,W
9/12/2011,3:17:59,20.198,N,65.629,W
9/12/2011,3:19:59,20.199,N,65.632,W
9/12/2011,3:21:59,20.201,N,65.635,W
9/12/2011,3:24:00,20.203,N,65.638,W
9/12/2011,3:26:00,20.205,N,65.642,W
9/12/2011,3:28:00,20.207,N,65.645,W
9/12/2011,3:30:00,20.209,N,65.648,W
9/12/2011,3:31:59,20.211,N,65.652,W
9/12/2011,3:33:59,20.213,N,65.655,W
9/12/2011,3:35:59,20.215,N,65.658,W
9/12/2011,3:38:00,20.217,N,65.661,W
9/12/2011,3:40:00,20.219,N,65.665,W
9/12/2011,3:42:00,20.22,N,65.668,W
9/12/2011,3:44:00,20.222,N,65.671,W
9/12/2011,3:45:59,20.224,N,65.674,W
9/12/2011,3:47:59,20.226,N,65.678,W
9/12/2011,3:49:59,20.228,N,65.681,W
9/12/2011,3:51:59,20.23,N,65.684,W
9/12/2011,3:54:00,20.232,N,65.687,W
9/12/2011,3:56:00,20.234,N,65.69,W
9/12/2011,3:58:00,20.236,N,65.694,W
9/12/2011,4:00:00,20.237,N,65.697,W
9/12/2011,4:01:59,20.239,N,65.7,W
9/12/2011,4:03:59,20.241,N,65.703,W
9/12/2011,4:05:59,20.243,N,65.707,W
9/12/2011,4:08:00,20.245,N,65.71,W
9/12/2011,4:10:00,20.247,N,65.713,W
9/12/2011,4:12:00,20.249,N,65.716,W
9/12/2011,4:14:00,20.25,N,65.72,W
9/12/2011,4:15:59,20.252,N,65.723,W
9/12/2011,4:17:59,20.254,N,65.726,W
9/12/2011,4:19:59,20.256,N,65.729,W
9/12/2011,4:21:59,20.258,N,65.733,W
9/12/2011,4:24:00,20.26,N,65.736,W
9/12/2011,4:26:00,20.262,N,65.739,W
9/12/2011,4:28:00,20.263,N,65.742,W
9/12/2011,4:30:00,20.265,N,65.745,W
9/12/2011,4:31:59,20.267,N,65.749,W
9/12/2011,4:33:59,20.269,N,65.752,W
9/12/2011,4:35:59,20.271,N,65.755,W
9/12/2011,4:38:00,20.273,N,65.758,W
9/12/2011,4:40:00,20.275,N,65.761,W
9/12/2011,4:42:00,20.276,N,65.765,W
9/12/2011,4:44:00,20.278,N,65.768,W
9/12/2011,4:45:59,20.28,N,65.771,W
9/12/2011,4:47:59,20.282,N,65.774,W
9/12/2011,4:49:59,20.284,N,65.778,W
9/12/2011,4:51:59,20.285,N,65.781,W
9/12/2011,4:54:00,20.287,N,65.784,W
9/12/2011,4:56:00,20.289,N,65.787,W
9/12/2011,4:58:00,20.291,N,65.79,W
9/12/2011,5:00:00,20.293,N,65.794,W
9/12/2011,5:01:59,20.295,N,65.797,W
9/12/2011,5:03:59,20.296,N,65.8,W
9/12/2011,5:05:59,20.298,N,65.803,W
9/12/2011,5:08:00,20.3,N,65.806,W
9/12/2011,5:10:00,20.302,N,65.809,W
9/12/2011,5:12:00,20.304,N,65.813,W
9/12/2011,5:14:00,20.305,N,65.816,W
9/12/2011,5:15:59,20.307,N,65.819,W
9/12/2011,5:17:59,20.309,N,65.822,W
9/12/2011,5:19:59,20.311,N,65.825,W
9/12/2011,5:21:59,20.313,N,65.829,W
9/12/2011,5:24:00,20.314,N,65.832,W
9/12/2011,5:26:00,20.316,N,65.835,W
9/12/2011,5:28:00,20.318,N,65.838,W
9/12/2011,5:30:00,20.32,N,65.841,W
9/12/2011,5:31:59,20.322,N,65.844,W
9/12/2011,5:33:59,20.323,N,65.848,W
9/12/2011,5:35:59,20.325,N,65.851,W
9/12/2011,5:38:00,20.327,N,65.854,W
9/12/2011,5:40:00,20.329,N,65.857,W
9/12/2011,5:42:00,20.33,N,65.86,W
9/12/2011,5:44:00,20.332,N,65.863,W
9/12/2011,5:45:59,20.334,N,65.867,W
9/12/2011,5:47:59,20.336,N,65.87,W
9/12/2011,5:49:59,20.337,N,65.873,W
9/12/2011,5:51:59,20.339,N,65.876,W
9/12/2011,5:54:00,20.341,N,65.879,W
9/12/2011,5:56:00,20.343,N,65.882,W
9/12/2011,5:58:00,20.344,N,65.886,W
9/12/2011,6:00:00,20.346,N,65.889,W
9/12/2011,6:01:59,20.348,N,65.892,W
9/12/2011,6:03:59,20.35,N,65.895,W
9/12/2011,6:05:59,20.351,N,65.898,W
9/12/2011,6:08:00,20.353,N,65.901,W
9/12/2011,6:10:00,20.355,N,65.904,W
9/12/2011,6:12:00,20.357,N,65.908,W
9/12/2011,6:14:00,20.358,N,65.911,W
9/12/2011,6:15:59,20.36,N,65.914,W
9/12/2011,6:17:59,20.362,N,65.917,W
9/12/2011,6:19:59,20.364,N,65.92,W
9/12/2011,6:21:59,20.365,N,65.923,W
9/12/2011,6:24:00,20.367,N,65.926,W
9/12/2011,6:26:00,20.369,N,65.93,W
9/12/2011,6:28:00,20.37,N,65.933,W
9/12/2011,6:30:00,20.372,N,65.936,W
9/12/2011,6:31:59,20.374,N,65.939,W
9/12/2011,6:33:59,20.376,N,65.942,W
9/12/2011,6:35:59,20.377,N,65.945,W
9/12/2011,6:38:00,20.379,N,65.948,W
9/12/2011,6:40:00,20.381,N,65.951,W
9/12/2011,6:42:00,20.382,N,65.955,W
9/12/2011,6:44:00,20.384,N,65.958,W
9/12/2011,6:45:59,20.386,N,65.961,W
9/12/2011,6:47:59,20.387,N,65.964,W
9/12/2011,6:49:59,20.389,N,65.967,W
9/12/2011,6:51:59,20.391,N,65.97,W
9/12/2011,6:54:00,20.393,N,65.973,W
