Track,for,Ingrid,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/13/2013,5:54:00,19.604,N,94.593,W
9/13/2013,5:56:00,19.603,N,94.595,W
9/13/2013,5:58:00,19.601,N,94.598,W
9/13/2013,6:00:00,19.6,N,94.6,W
9/13/2013,6:01:59,19.599,N,94.602,W
9/13/2013,6:03:59,19.597,N,94.605,W
9/13/2013,6:05:59,19.596,N,94.607,W
9/13/2013,6:07:59,19.594,N,94.609,W
9/13/2013,6:09:59,19.593,N,94.611,W
9/13/2013,6:11:59,19.591,N,94.614,W
9/13/2013,6:13:59,19.59,N,94.616,W
9/13/2013,6:16:00,19.588,N,94.618,W
9/13/2013,6:18:00,19.587,N,94.62,W
9/13/2013,6:20:00,19.585,N,94.623,W
9/13/2013,6:22:00,19.584,N,94.625,W
9/13/2013,6:24:00,19.583,N,94.627,W
9/13/2013,6:26:00,19.581,N,94.629,W
9/13/2013,6:28:00,19.58,N,94.632,W
9/13/2013,6:30:00,19.578,N,94.634,W
9/13/2013,6:31:59,19.577,N,94.636,W
9/13/2013,6:33:59,19.575,N,94.638,W
9/13/2013,6:35:59,19.574,N,94.641,W
9/13/2013,6:37:59,19.572,N,94.643,W
9/13/2013,6:39:59,19.571,N,94.645,W
9/13/2013,6:41:59,19.569,N,94.648,W
9/13/2013,6:43:59,19.568,N,94.65,W
9/13/2013,6:46:00,19.567,N,94.652,W
9/13/2013,6:48:00,19.565,N,94.655,W
9/13/2013,6:50:00,19.564,N,94.657,W
9/13/2013,6:52:00,19.562,N,94.659,W
9/13/2013,6:54:00,19.561,N,94.662,W
9/13/2013,6:56:00,19.559,N,94.664,W
9/13/2013,6:58:00,19.558,N,94.666,W
9/13/2013,7:00:00,19.556,N,94.669,W
9/13/2013,7:01:59,19.555,N,94.671,W
9/13/2013,7:03:59,19.554,N,94.673,W
9/13/2013,7:05:59,19.552,N,94.676,W
9/13/2013,7:07:59,19.551,N,94.678,W
9/13/2013,7:09:59,19.549,N,94.68,W
9/13/2013,7:11:59,19.548,N,94.683,W
9/13/2013,7:13:59,19.546,N,94.685,W
9/13/2013,7:16:00,19.545,N,94.688,W
9/13/2013,7:18:00,19.543,N,94.69,W
9/13/2013,7:20:00,19.542,N,94.693,W
9/13/2013,7:22:00,19.541,N,94.695,W
9/13/2013,7:24:00,19.539,N,94.697,W
9/13/2013,7:26:00,19.538,N,94.7,W
9/13/2013,7:28:00,19.536,N,94.702,W
9/13/2013,7:30:00,19.535,N,94.705,W
9/13/2013,7:31:59,19.533,N,94.707,W
9/13/2013,7:33:59,19.532,N,94.71,W
9/13/2013,7:35:59,19.531,N,94.712,W
9/13/2013,7:37:59,19.529,N,94.715,W
9/13/2013,7:39:59,19.528,N,94.717,W
9/13/2013,7:41:59,19.526,N,94.72,W
9/13/2013,7:43:59,19.525,N,94.723,W
9/13/2013,7:46:00,19.523,N,94.725,W
9/13/2013,7:48:00,19.522,N,94.728,W
9/13/2013,7:50:00,19.521,N,94.73,W
9/13/2013,7:52:00,19.519,N,94.733,W
9/13/2013,7:54:00,19.518,N,94.736,W
9/13/2013,7:56:00,19.516,N,94.738,W
9/13/2013,7:58:00,19.515,N,94.741,W
9/13/2013,8:00:00,19.514,N,94.744,W
9/13/2013,8:02:00,19.512,N,94.746,W
9/13/2013,8:03:59,19.511,N,94.749,W
9/13/2013,8:06:00,19.509,N,94.752,W
9/13/2013,8:07:59,19.508,N,94.754,W
9/13/2013,8:10:00,19.506,N,94.757,W
9/13/2013,8:11:59,19.505,N,94.76,W
9/13/2013,8:14:00,19.504,N,94.763,W
9/13/2013,8:15:59,19.502,N,94.765,W
9/13/2013,8:18:00,19.501,N,94.768,W
9/13/2013,8:19:59,19.499,N,94.771,W
9/13/2013,8:22:00,19.498,N,94.774,W
9/13/2013,8:23:59,19.497,N,94.777,W
9/13/2013,8:26:00,19.495,N,94.78,W
9/13/2013,8:27:59,19.494,N,94.782,W
9/13/2013,8:30:00,19.492,N,94.785,W
9/13/2013,8:32:00,19.491,N,94.788,W
9/13/2013,8:33:59,19.49,N,94.791,W
9/13/2013,8:36:00,19.488,N,94.794,W
9/13/2013,8:37:59,19.487,N,94.797,W
9/13/2013,8:40:00,19.486,N,94.8,W
9/13/2013,8:41:59,19.484,N,94.803,W
9/13/2013,8:44:00,19.483,N,94.806,W
9/13/2013,8:45:59,19.481,N,94.809,W
9/13/2013,8:48:00,19.48,N,94.812,W
9/13/2013,8:49:59,19.479,N,94.815,W
9/13/2013,8:52:00,19.477,N,94.818,W
9/13/2013,8:53:59,19.476,N,94.822,W
9/13/2013,8:56:00,19.475,N,94.825,W
9/13/2013,8:57:59,19.473,N,94.828,W
9/13/2013,9:00:00,19.472,N,94.831,W
9/13/2013,9:02:00,19.47,N,94.834,W
9/13/2013,9:03:59,19.469,N,94.838,W
9/13/2013,9:06:00,19.468,N,94.841,W
9/13/2013,9:07:59,19.466,N,94.844,W
9/13/2013,9:10:00,19.465,N,94.847,W
9/13/2013,9:11:59,19.464,N,94.851,W
9/13/2013,9:14:00,19.462,N,94.854,W
9/13/2013,9:15:59,19.461,N,94.857,W
9/13/2013,9:18:00,19.46,N,94.861,W
9/13/2013,9:19:59,19.458,N,94.864,W
9/13/2013,9:22:00,19.457,N,94.868,W
9/13/2013,9:23:59,19.456,N,94.871,W
9/13/2013,9:26:00,19.454,N,94.875,W
9/13/2013,9:27:59,19.453,N,94.878,W
9/13/2013,9:30:00,19.452,N,94.882,W
9/13/2013,9:32:00,19.45,N,94.885,W
9/13/2013,9:33:59,19.449,N,94.889,W
9/13/2013,9:36:00,19.448,N,94.892,W
9/13/2013,9:37:59,19.446,N,94.896,W
9/13/2013,9:40:00,19.445,N,94.9,W
9/13/2013,9:41:59,19.444,N,94.903,W
9/13/2013,9:44:00,19.442,N,94.907,W
9/13/2013,9:45:59,19.441,N,94.911,W
9/13/2013,9:48:00,19.44,N,94.914,W
9/13/2013,9:49:59,19.439,N,94.918,W
9/13/2013,9:52:00,19.437,N,94.922,W
9/13/2013,9:53:59,19.436,N,94.926,W
9/13/2013,9:56:00,19.435,N,94.93,W
9/13/2013,9:57:59,19.433,N,94.934,W
9/13/2013,10:00:00,19.432,N,94.937,W
9/13/2013,10:02:00,19.431,N,94.941,W
9/13/2013,10:03:59,19.429,N,94.945,W
9/13/2013,10:06:00,19.428,N,94.949,W
9/13/2013,10:07:59,19.427,N,94.953,W
9/13/2013,10:10:00,19.426,N,94.957,W
9/13/2013,10:11:59,19.424,N,94.961,W
9/13/2013,10:14:00,19.423,N,94.965,W
9/13/2013,10:15:59,19.422,N,94.969,W
9/13/2013,10:18:00,19.42,N,94.973,W
9/13/2013,10:19:59,19.419,N,94.977,W
9/13/2013,10:22:00,19.418,N,94.982,W
9/13/2013,10:23:59,19.417,N,94.986,W
9/13/2013,10:26:00,19.415,N,94.99,W
9/13/2013,10:27:59,19.414,N,94.994,W
9/13/2013,10:30:00,19.413,N,94.998,W
9/13/2013,10:32:00,19.412,N,95.002,W
9/13/2013,10:33:59,19.41,N,95.007,W
9/13/2013,10:36:00,19.409,N,95.011,W
9/13/2013,10:37:59,19.408,N,95.015,W
9/13/2013,10:40:00,19.407,N,95.019,W
9/13/2013,10:41:59,19.405,N,95.024,W
9/13/2013,10:44:00,19.404,N,95.028,W
9/13/2013,10:45:59,19.403,N,95.032,W
9/13/2013,10:48:00,19.402,N,95.037,W
9/13/2013,10:49:59,19.4,N,95.041,W
9/13/2013,10:52:00,19.399,N,95.045,W
9/13/2013,10:53:59,19.398,N,95.05,W
9/13/2013,10:56:00,19.397,N,95.054,W
9/13/2013,10:57:59,19.395,N,95.059,W
9/13/2013,11:00:00,19.394,N,95.063,W
9/13/2013,11:02:00,19.393,N,95.068,W
9/13/2013,11:03:59,19.392,N,95.072,W
9/13/2013,11:06:00,19.39,N,95.076,W
9/13/2013,11:07:59,19.389,N,95.081,W
9/13/2013,11:10:00,19.388,N,95.086,W
9/13/2013,11:11:59,19.387,N,95.09,W
9/13/2013,11:14:00,19.386,N,95.095,W
9/13/2013,11:15:59,19.384,N,95.099,W
9/13/2013,11:18:00,19.383,N,95.104,W
9/13/2013,11:19:59,19.382,N,95.108,W
9/13/2013,11:22:00,19.381,N,95.113,W
9/13/2013,11:23:59,19.379,N,95.117,W
9/13/2013,11:26:00,19.378,N,95.122,W
9/13/2013,11:27:59,19.377,N,95.127,W
9/13/2013,11:30:00,19.376,N,95.131,W
9/13/2013,11:32:00,19.375,N,95.136,W
9/13/2013,11:33:59,19.373,N,95.141,W
9/13/2013,11:36:00,19.372,N,95.145,W
9/13/2013,11:37:59,19.371,N,95.15,W
9/13/2013,11:40:00,19.37,N,95.155,W
9/13/2013,11:41:59,19.368,N,95.159,W
9/13/2013,11:44:00,19.367,N,95.164,W
9/13/2013,11:45:59,19.366,N,95.169,W
9/13/2013,11:48:00,19.365,N,95.174,W
9/13/2013,11:49:59,19.364,N,95.178,W
9/13/2013,11:52:00,19.362,N,95.183,W
9/13/2013,11:53:59,19.361,N,95.188,W
9/13/2013,11:56:00,19.36,N,95.193,W
9/13/2013,11:57:59,19.359,N,95.197,W
9/13/2013,12:00:00,19.358,N,95.202,W
9/13/2013,12:02:00,19.356,N,95.207,W
9/13/2013,12:03:59,19.355,N,95.212,W
9/13/2013,12:06:00,19.354,N,95.217,W
9/13/2013,12:07:59,19.353,N,95.221,W
9/13/2013,12:10:00,19.352,N,95.226,W
9/13/2013,12:11:59,19.35,N,95.231,W
9/13/2013,12:14:00,19.349,N,95.236,W
9/13/2013,12:15:59,19.348,N,95.241,W
9/13/2013,12:18:00,19.347,N,95.246,W
9/13/2013,12:19:59,19.346,N,95.25,W
9/13/2013,12:22:00,19.344,N,95.255,W
9/13/2013,12:23:59,19.343,N,95.26,W
9/13/2013,12:26:00,19.342,N,95.265,W
9/13/2013,12:27:59,19.341,N,95.27,W
9/13/2013,12:30:00,19.34,N,95.275,W
9/13/2013,12:32:00,19.338,N,95.28,W
9/13/2013,12:33:59,19.337,N,95.285,W
9/13/2013,12:36:00,19.336,N,95.289,W
9/13/2013,12:37:59,19.335,N,95.294,W
9/13/2013,12:40:00,19.334,N,95.299,W
9/13/2013,12:41:59,19.332,N,95.304,W
9/13/2013,12:42:47,19.332,N,95.306,W
9/13/2013,12:44:46,19.335,N,95.304,W
9/13/2013,12:46:46,19.338,N,95.303,W
9/13/2013,12:48:47,19.341,N,95.301,W
9/13/2013,12:50:46,19.343,N,95.298,W
9/13/2013,12:52:47,19.345,N,95.296,W
9/13/2013,12:54:46,19.347,N,95.293,W
9/13/2013,12:56:47,19.349,N,95.29,W
9/13/2013,12:58:46,19.35,N,95.287,W
9/13/2013,13:00:47,19.35,N,95.284,W
9/13/2013,13:02:46,19.351,N,95.281,W
9/13/2013,13:04:47,19.35,N,95.278,W
9/13/2013,13:06:46,19.35,N,95.275,W
9/13/2013,13:07:04,19.35,N,95.274,W
9/13/2013,13:09:05,19.348,N,95.27,W
9/13/2013,13:11:04,19.346,N,95.266,W
9/13/2013,13:13:05,19.345,N,95.263,W
9/13/2013,13:15:04,19.343,N,95.259,W
9/13/2013,13:17:05,19.341,N,95.255,W
9/13/2013,13:19:04,19.339,N,95.251,W
9/13/2013,13:21:05,19.337,N,95.247,W
9/13/2013,13:23:04,19.335,N,95.244,W
9/13/2013,13:25:04,19.334,N,95.24,W
9/13/2013,13:27:05,19.332,N,95.236,W
9/13/2013,13:29:04,19.33,N,95.232,W
9/13/2013,13:31:05,19.328,N,95.229,W
9/13/2013,13:31:20,19.328,N,95.228,W
9/13/2013,13:33:19,19.326,N,95.224,W
9/13/2013,13:35:20,19.324,N,95.221,W
9/13/2013,13:37:19,19.323,N,95.217,W
9/13/2013,13:39:20,19.321,N,95.213,W
9/13/2013,13:41:19,19.319,N,95.209,W
9/13/2013,13:43:20,19.317,N,95.206,W
9/13/2013,13:45:19,19.315,N,95.202,W
9/13/2013,13:47:20,19.313,N,95.199,W
9/13/2013,13:49:19,19.312,N,95.195,W
9/13/2013,13:51:19,19.31,N,95.191,W
9/13/2013,13:53:20,19.308,N,95.188,W
9/13/2013,13:55:19,19.306,N,95.184,W
9/13/2013,13:57:20,19.304,N,95.181,W
9/13/2013,13:59:19,19.302,N,95.177,W
9/13/2013,14:01:20,19.3,N,95.174,W
9/13/2013,14:03:19,19.299,N,95.17,W
9/13/2013,14:05:20,19.297,N,95.167,W
9/13/2013,14:07:19,19.295,N,95.164,W
9/13/2013,14:09:20,19.293,N,95.16,W
9/13/2013,14:11:19,19.291,N,95.157,W
9/13/2013,14:13:20,19.289,N,95.154,W
9/13/2013,14:15:19,19.287,N,95.15,W
9/13/2013,14:17:20,19.285,N,95.147,W
9/13/2013,14:19:19,19.284,N,95.144,W
9/13/2013,14:21:19,19.282,N,95.141,W
9/13/2013,14:23:20,19.28,N,95.138,W
9/13/2013,14:25:19,19.278,N,95.135,W
9/13/2013,14:27:20,19.276,N,95.132,W
9/13/2013,14:29:19,19.274,N,95.129,W
9/13/2013,14:31:20,19.272,N,95.126,W
9/13/2013,14:33:19,19.27,N,95.123,W
9/13/2013,14:35:20,19.268,N,95.12,W
9/13/2013,14:37:19,19.266,N,95.117,W
9/13/2013,14:39:20,19.264,N,95.114,W
9/13/2013,14:41:19,19.262,N,95.112,W
9/13/2013,14:43:20,19.261,N,95.109,W
9/13/2013,14:45:19,19.259,N,95.106,W
9/13/2013,14:47:20,19.257,N,95.104,W
9/13/2013,14:49:19,19.255,N,95.101,W
9/13/2013,14:51:19,19.253,N,95.099,W
9/13/2013,14:53:20,19.251,N,95.096,W
9/13/2013,14:55:19,19.249,N,95.094,W
9/13/2013,14:57:20,19.247,N,95.092,W
9/13/2013,14:59:19,19.245,N,95.09,W
9/13/2013,15:01:20,19.243,N,95.087,W
9/13/2013,15:03:19,19.241,N,95.085,W
9/13/2013,15:05:20,19.239,N,95.083,W
9/13/2013,15:07:19,19.237,N,95.081,W
9/13/2013,15:09:20,19.235,N,95.079,W
9/13/2013,15:11:19,19.233,N,95.077,W
9/13/2013,15:13:20,19.23,N,95.075,W
9/13/2013,15:15:19,19.228,N,95.074,W
9/13/2013,15:17:20,19.226,N,95.072,W
9/13/2013,15:19:19,19.224,N,95.07,W
9/13/2013,15:21:19,19.222,N,95.069,W
9/13/2013,15:23:20,19.22,N,95.067,W
9/13/2013,15:25:19,19.218,N,95.066,W
9/13/2013,15:27:20,19.216,N,95.064,W
9/13/2013,15:29:19,19.214,N,95.063,W
9/13/2013,15:31:20,19.212,N,95.062,W
9/13/2013,15:33:19,19.21,N,95.061,W
9/13/2013,15:35:20,19.207,N,95.06,W
9/13/2013,15:37:19,19.205,N,95.059,W
9/13/2013,15:39:20,19.203,N,95.058,W
9/13/2013,15:41:19,19.201,N,95.057,W
9/13/2013,15:43:20,19.199,N,95.056,W
9/13/2013,15:45:19,19.196,N,95.055,W
9/13/2013,15:47:20,19.194,N,95.055,W
9/13/2013,15:49:19,19.192,N,95.054,W
9/13/2013,15:51:19,19.19,N,95.054,W
9/13/2013,15:53:20,19.188,N,95.053,W
9/13/2013,15:55:19,19.185,N,95.053,W
9/13/2013,15:57:20,19.183,N,95.053,W
9/13/2013,15:59:19,19.181,N,95.053,W
9/13/2013,16:01:20,19.179,N,95.053,W
9/13/2013,16:03:19,19.176,N,95.053,W
9/13/2013,16:05:19,19.174,N,95.053,W
9/13/2013,16:07:20,19.172,N,95.053,W
9/13/2013,16:09:20,19.169,N,95.054,W
9/13/2013,16:11:19,19.167,N,95.054,W
9/13/2013,16:13:19,19.165,N,95.054,W
9/13/2013,16:15:20,19.162,N,95.055,W
9/13/2013,16:17:20,19.16,N,95.056,W
9/13/2013,16:19:19,19.158,N,95.056,W
9/13/2013,16:21:20,19.155,N,95.057,W
9/13/2013,16:23:20,19.153,N,95.058,W
9/13/2013,16:25:19,19.151,N,95.059,W
9/13/2013,16:27:19,19.148,N,95.06,W
9/13/2013,16:29:20,19.146,N,95.061,W
9/13/2013,16:31:20,19.143,N,95.063,W
9/13/2013,16:33:19,19.141,N,95.064,W
9/13/2013,16:35:19,19.139,N,95.065,W
9/13/2013,16:37:20,19.136,N,95.067,W
9/13/2013,16:39:20,19.134,N,95.068,W
9/13/2013,16:41:19,19.132,N,95.07,W
9/13/2013,16:43:19,19.129,N,95.071,W
9/13/2013,16:45:20,19.127,N,95.073,W
9/13/2013,16:47:20,19.124,N,95.075,W
9/13/2013,16:49:19,19.122,N,95.077,W
9/13/2013,16:51:20,19.12,N,95.078,W
9/13/2013,16:53:20,19.117,N,95.08,W
9/13/2013,16:55:19,19.115,N,95.082,W
9/13/2013,16:57:19,19.113,N,95.084,W
9/13/2013,16:59:20,19.11,N,95.086,W
9/13/2013,17:01:20,19.108,N,95.088,W
9/13/2013,17:03:19,19.106,N,95.091,W
9/13/2013,17:05:19,19.104,N,95.093,W
9/13/2013,17:07:20,19.101,N,95.095,W
9/13/2013,17:09:20,19.099,N,95.097,W
9/13/2013,17:11:19,19.097,N,95.1,W
9/13/2013,17:13:19,19.095,N,95.102,W
9/13/2013,17:15:20,19.093,N,95.105,W
9/13/2013,17:17:20,19.09,N,95.107,W
9/13/2013,17:19:19,19.088,N,95.109,W
9/13/2013,17:21:20,19.086,N,95.112,W
9/13/2013,17:23:20,19.084,N,95.115,W
9/13/2013,17:25:19,19.082,N,95.117,W
9/13/2013,17:27:19,19.08,N,95.12,W
9/13/2013,17:29:20,19.078,N,95.122,W
9/13/2013,17:31:20,19.076,N,95.125,W
9/13/2013,17:33:19,19.074,N,95.128,W
9/13/2013,17:35:19,19.072,N,95.131,W
9/13/2013,17:37:20,19.07,N,95.133,W
9/13/2013,17:39:20,19.068,N,95.136,W
9/13/2013,17:41:19,19.066,N,95.139,W
9/13/2013,17:43:19,19.064,N,95.142,W
9/13/2013,17:45:20,19.062,N,95.145,W
9/13/2013,17:47:20,19.061,N,95.147,W
9/13/2013,17:49:19,19.059,N,95.15,W
9/13/2013,17:51:20,19.057,N,95.153,W
9/13/2013,17:53:20,19.055,N,95.156,W
9/13/2013,17:55:19,19.054,N,95.159,W
9/13/2013,17:57:19,19.052,N,95.162,W
9/13/2013,17:59:20,19.051,N,95.165,W
9/13/2013,18:01:20,19.049,N,95.167,W
9/13/2013,18:03:19,19.047,N,95.17,W
9/13/2013,18:05:19,19.046,N,95.173,W
9/13/2013,18:07:20,19.045,N,95.176,W
9/13/2013,18:09:20,19.043,N,95.179,W
9/13/2013,18:11:19,19.042,N,95.182,W
9/13/2013,18:13:19,19.041,N,95.185,W
9/13/2013,18:15:20,19.039,N,95.188,W
9/13/2013,18:17:20,19.038,N,95.191,W
9/13/2013,18:19:19,19.037,N,95.193,W
9/13/2013,18:21:20,19.036,N,95.196,W
9/13/2013,18:23:20,19.035,N,95.199,W
9/13/2013,18:25:19,19.034,N,95.202,W
9/13/2013,18:27:19,19.033,N,95.205,W
9/13/2013,18:29:20,19.032,N,95.207,W
9/13/2013,18:31:20,19.031,N,95.21,W
9/13/2013,18:33:19,19.03,N,95.213,W
9/13/2013,18:35:19,19.029,N,95.216,W
9/13/2013,18:37:20,19.028,N,95.218,W
9/13/2013,18:39:20,19.028,N,95.221,W
9/13/2013,18:41:19,19.027,N,95.224,W
9/13/2013,18:43:19,19.027,N,95.226,W
9/13/2013,18:45:20,19.026,N,95.229,W
9/13/2013,18:47:20,19.026,N,95.231,W
9/13/2013,18:49:19,19.025,N,95.234,W
9/13/2013,18:51:20,19.025,N,95.236,W
9/13/2013,18:53:20,19.025,N,95.239,W
9/13/2013,18:55:19,19.024,N,95.241,W
9/13/2013,18:57:19,19.024,N,95.244,W
9/13/2013,18:59:20,19.024,N,95.246,W
9/13/2013,19:01:20,19.024,N,95.248,W
9/13/2013,19:03:19,19.024,N,95.251,W
9/13/2013,19:05:19,19.024,N,95.253,W
9/13/2013,19:07:20,19.024,N,95.255,W
9/13/2013,19:09:20,19.024,N,95.257,W
9/13/2013,19:11:19,19.025,N,95.259,W
9/13/2013,19:13:19,19.025,N,95.261,W
9/13/2013,19:15:20,19.025,N,95.263,W
9/13/2013,19:17:20,19.026,N,95.265,W
9/13/2013,19:19:19,19.026,N,95.267,W
9/13/2013,19:21:20,19.027,N,95.269,W
9/13/2013,19:23:20,19.028,N,95.27,W
9/13/2013,19:25:19,19.028,N,95.272,W
9/13/2013,19:27:19,19.029,N,95.274,W
9/13/2013,19:29:20,19.03,N,95.276,W
9/13/2013,19:31:20,19.031,N,95.277,W
9/13/2013,19:33:19,19.032,N,95.279,W
9/13/2013,19:35:19,19.033,N,95.28,W
9/13/2013,19:37:20,19.034,N,95.282,W
9/13/2013,19:39:20,19.035,N,95.283,W
9/13/2013,19:41:19,19.036,N,95.285,W
9/13/2013,19:43:19,19.037,N,95.286,W
9/13/2013,19:45:20,19.039,N,95.288,W
9/13/2013,19:47:20,19.04,N,95.289,W
9/13/2013,19:49:19,19.041,N,95.29,W
9/13/2013,19:51:20,19.043,N,95.291,W
9/13/2013,19:53:20,19.044,N,95.293,W
9/13/2013,19:55:19,19.046,N,95.294,W
9/13/2013,19:57:19,19.047,N,95.295,W
9/13/2013,19:59:20,19.049,N,95.296,W
9/13/2013,20:01:20,19.05,N,95.297,W
9/13/2013,20:03:19,19.052,N,95.298,W
9/13/2013,20:05:19,19.054,N,95.299,W
9/13/2013,20:07:20,19.056,N,95.3,W
9/13/2013,20:09:20,19.057,N,95.301,W
9/13/2013,20:11:19,19.059,N,95.302,W
9/13/2013,20:13:19,19.061,N,95.303,W
9/13/2013,20:15:20,19.063,N,95.304,W
9/13/2013,20:17:20,19.065,N,95.305,W
9/13/2013,20:19:19,19.067,N,95.306,W
9/13/2013,20:21:20,19.069,N,95.306,W
9/13/2013,20:23:20,19.071,N,95.307,W
9/13/2013,20:25:19,19.073,N,95.308,W
9/13/2013,20:27:19,19.075,N,95.308,W
9/13/2013,20:29:20,19.078,N,95.309,W
9/13/2013,20:31:20,19.08,N,95.31,W
9/13/2013,20:33:19,19.082,N,95.31,W
9/13/2013,20:35:19,19.084,N,95.311,W
9/13/2013,20:37:20,19.087,N,95.312,W
9/13/2013,20:39:20,19.089,N,95.312,W
9/13/2013,20:41:19,19.092,N,95.313,W
9/13/2013,20:43:19,19.094,N,95.313,W
9/13/2013,20:45:20,19.096,N,95.314,W
9/13/2013,20:47:20,19.099,N,95.314,W
9/13/2013,20:49:19,19.101,N,95.315,W
9/13/2013,20:51:20,19.104,N,95.315,W
9/13/2013,20:53:20,19.107,N,95.315,W
9/13/2013,20:55:19,19.109,N,95.316,W
9/13/2013,20:57:19,19.112,N,95.316,W
9/13/2013,20:59:20,19.114,N,95.317,W
9/13/2013,21:01:20,19.117,N,95.317,W
9/13/2013,21:03:19,19.12,N,95.317,W
9/13/2013,21:05:19,19.122,N,95.318,W
9/13/2013,21:07:20,19.125,N,95.318,W
9/13/2013,21:09:20,19.128,N,95.318,W
9/13/2013,21:11:19,19.131,N,95.318,W
9/13/2013,21:13:19,19.134,N,95.319,W
9/13/2013,21:15:20,19.136,N,95.319,W
9/13/2013,21:17:20,19.139,N,95.319,W
9/13/2013,21:19:19,19.142,N,95.319,W
9/13/2013,21:21:20,19.145,N,95.32,W
9/13/2013,21:23:20,19.148,N,95.32,W
9/13/2013,21:25:19,19.151,N,95.32,W
9/13/2013,21:26:16,19.152,N,95.32,W
9/13/2013,21:28:16,19.155,N,95.32,W
9/13/2013,21:30:15,19.158,N,95.32,W
9/13/2013,21:32:15,19.161,N,95.32,W
9/13/2013,21:34:16,19.164,N,95.32,W
9/13/2013,21:36:16,19.167,N,95.321,W
9/13/2013,21:38:15,19.17,N,95.321,W
9/13/2013,21:40:16,19.173,N,95.321,W
9/13/2013,21:42:16,19.176,N,95.321,W
9/13/2013,21:44:15,19.179,N,95.321,W
9/13/2013,21:46:15,19.182,N,95.321,W
9/13/2013,21:48:16,19.185,N,95.321,W
9/13/2013,21:50:16,19.188,N,95.321,W
9/13/2013,21:52:15,19.191,N,95.321,W
9/13/2013,21:54:15,19.194,N,95.321,W
9/13/2013,21:56:16,19.197,N,95.322,W
9/13/2013,21:58:16,19.2,N,95.322,W
9/13/2013,22:00:15,19.203,N,95.322,W
9/13/2013,22:02:15,19.206,N,95.322,W
9/13/2013,22:04:16,19.209,N,95.322,W
9/13/2013,22:04:19,19.209,N,95.322,W
9/13/2013,22:06:20,19.211,N,95.32,W
9/13/2013,22:08:20,19.214,N,95.317,W
9/13/2013,22:10:19,19.216,N,95.314,W
9/13/2013,22:12:19,19.218,N,95.312,W
9/13/2013,22:14:20,19.22,N,95.309,W
9/13/2013,22:16:20,19.221,N,95.306,W
9/13/2013,22:18:19,19.223,N,95.303,W
9/13/2013,22:20:19,19.224,N,95.299,W
9/13/2013,22:22:20,19.224,N,95.296,W
9/13/2013,22:24:20,19.225,N,95.293,W
9/13/2013,22:26:19,19.225,N,95.29,W
9/13/2013,22:26:19,19.225,N,95.29,W
9/13/2013,22:28:19,19.225,N,95.287,W
9/13/2013,22:30:20,19.226,N,95.284,W
9/13/2013,22:32:20,19.226,N,95.281,W
9/13/2013,22:34:19,19.225,N,95.278,W
9/13/2013,22:36:20,19.225,N,95.274,W
9/13/2013,22:38:20,19.224,N,95.271,W
9/13/2013,22:40:19,19.222,N,95.268,W
9/13/2013,22:42:19,19.221,N,95.265,W
9/13/2013,22:44:20,19.219,N,95.261,W
9/13/2013,22:46:20,19.218,N,95.258,W
9/13/2013,22:48:19,19.216,N,95.255,W
9/13/2013,22:48:22,19.216,N,95.255,W
9/13/2013,22:50:22,19.22,N,95.254,W
9/13/2013,22:52:23,19.224,N,95.254,W
9/13/2013,22:54:23,19.228,N,95.253,W
9/13/2013,22:56:22,19.231,N,95.253,W
9/13/2013,22:58:22,19.235,N,95.252,W
9/13/2013,23:00:23,19.239,N,95.252,W
9/13/2013,23:02:23,19.243,N,95.251,W
9/13/2013,23:04:22,19.247,N,95.251,W
9/13/2013,23:06:22,19.251,N,95.25,W
9/13/2013,23:08:23,19.254,N,95.25,W
9/13/2013,23:10:23,19.258,N,95.249,W
9/13/2013,23:12:22,19.262,N,95.249,W
9/13/2013,23:14:22,19.266,N,95.248,W
9/13/2013,23:16:23,19.27,N,95.247,W
9/13/2013,23:18:22,19.274,N,95.247,W
9/13/2013,23:20:22,19.277,N,95.246,W
9/13/2013,23:22:23,19.281,N,95.246,W
9/13/2013,23:24:23,19.285,N,95.245,W
9/13/2013,23:26:22,19.289,N,95.245,W
9/13/2013,23:28:22,19.293,N,95.244,W
9/13/2013,23:30:23,19.297,N,95.244,W
9/13/2013,23:32:23,19.301,N,95.243,W
9/13/2013,23:34:22,19.304,N,95.243,W
9/13/2013,23:36:22,19.308,N,95.242,W
9/13/2013,23:38:23,19.312,N,95.242,W
9/13/2013,23:40:23,19.316,N,95.241,W
9/13/2013,23:40:24,19.316,N,95.241,W
9/13/2013,23:42:24,19.32,N,95.24,W
9/13/2013,23:44:25,19.324,N,95.24,W
9/13/2013,23:46:24,19.327,N,95.239,W
9/13/2013,23:48:24,19.331,N,95.239,W
9/13/2013,23:50:25,19.335,N,95.238,W
9/13/2013,23:52:25,19.339,N,95.238,W
9/13/2013,23:54:24,19.342,N,95.237,W
9/13/2013,23:56:24,19.346,N,95.237,W
9/13/2013,23:58:25,19.35,N,95.236,W
9/14/2013,0:00:25,19.354,N,95.236,W
9/14/2013,0:02:24,19.357,N,95.235,W
9/14/2013,0:04:24,19.361,N,95.234,W
9/14/2013,0:06:25,19.365,N,95.234,W
9/14/2013,0:08:25,19.369,N,95.233,W
9/14/2013,0:10:24,19.372,N,95.233,W
9/14/2013,0:12:24,19.376,N,95.232,W
