Track,for,Lili,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/25/2002,16:30:24,14.206,N,69.024,W,4
9/25/2002,16:32:24,14.206,N,69.026,W,4
9/25/2002,16:34:24,14.206,N,69.029,W,4
9/25/2002,16:36:24,14.206,N,69.031,W,4
9/25/2002,16:38:24,14.205,N,69.033,W,4
9/25/2002,16:40:25,14.205,N,69.035,W,4
9/25/2002,16:42:25,14.204,N,69.038,W,4
9/25/2002,16:44:25,14.204,N,69.04,W,4
9/25/2002,16:46:25,14.203,N,69.042,W,4
9/25/2002,16:48:25,14.202,N,69.045,W,4
9/25/2002,16:50:25,14.201,N,69.047,W,4
9/25/2002,16:52:25,14.2,N,69.05,W,4
9/25/2002,16:54:24,14.198,N,69.052,W,4
9/25/2002,16:56:24,14.197,N,69.054,W,4
9/25/2002,16:58:24,14.195,N,69.057,W,4
9/25/2002,17:00:24,14.194,N,69.059,W,4
9/25/2002,17:02:24,14.192,N,69.062,W,4
9/25/2002,17:04:24,14.19,N,69.064,W,4
9/25/2002,17:06:24,14.188,N,69.067,W,4
9/25/2002,17:08:24,14.186,N,69.069,W,4
9/25/2002,17:10:25,14.184,N,69.072,W,4
9/25/2002,17:12:25,14.181,N,69.074,W,4
9/25/2002,17:14:25,14.179,N,69.077,W,4
9/25/2002,17:16:25,14.176,N,69.079,W,4
9/25/2002,17:18:25,14.174,N,69.082,W,4
9/25/2002,17:20:25,14.171,N,69.084,W,4
9/25/2002,17:22:25,14.168,N,69.087,W,4
9/25/2002,17:24:24,14.165,N,69.089,W,4
9/25/2002,17:26:24,14.162,N,69.092,W,4
9/25/2002,17:28:24,14.158,N,69.095,W,4
9/25/2002,17:30:24,14.155,N,69.097,W,4
9/25/2002,17:32:24,14.151,N,69.1,W,4
9/25/2002,17:34:24,14.148,N,69.102,W,4
9/25/2002,17:36:24,14.144,N,69.105,W,4
9/25/2002,17:38:24,14.14,N,69.108,W,4
9/25/2002,17:40:25,14.136,N,69.111,W,4
9/25/2002,17:42:25,14.132,N,69.113,W,4
9/25/2002,17:44:25,14.128,N,69.116,W,4
9/25/2002,17:46:25,14.124,N,69.119,W,4
9/25/2002,17:48:25,14.12,N,69.122,W,4
9/25/2002,17:50:25,14.115,N,69.124,W,4
9/25/2002,17:52:25,14.111,N,69.127,W,4
9/25/2002,17:54:24,14.106,N,69.13,W,4
9/25/2002,17:56:24,14.102,N,69.133,W,4
9/25/2002,17:58:24,14.097,N,69.136,W,4
9/25/2002,18:00:24,14.092,N,69.139,W,4
9/25/2002,18:02:24,14.087,N,69.141,W,4
9/25/2002,18:04:24,14.082,N,69.144,W,4
9/25/2002,18:06:24,14.077,N,69.147,W,4
9/25/2002,18:08:24,14.072,N,69.15,W,4
9/25/2002,18:10:25,14.067,N,69.153,W,4
9/25/2002,18:12:25,14.062,N,69.156,W,4
9/25/2002,18:14:25,14.056,N,69.159,W,4
9/25/2002,18:16:25,14.051,N,69.162,W,4
9/25/2002,18:18:25,14.045,N,69.165,W,4
9/25/2002,18:20:25,14.04,N,69.169,W,4
9/25/2002,18:22:25,14.034,N,69.172,W,4
9/25/2002,18:24:24,14.029,N,69.175,W,4
9/25/2002,18:26:24,14.023,N,69.178,W,4
9/25/2002,18:28:24,14.017,N,69.181,W,4
9/25/2002,18:30:24,14.011,N,69.184,W,4
9/25/2002,18:32:24,14.005,N,69.188,W,4
9/25/2002,18:34:24,14,N,69.191,W,4
9/25/2002,18:36:24,13.994,N,69.194,W,4
9/25/2002,18:38:24,13.988,N,69.197,W,4
9/25/2002,18:40:25,13.981,N,69.201,W,4
9/25/2002,18:42:25,13.975,N,69.204,W,4
9/25/2002,18:44:25,13.969,N,69.208,W,4
9/25/2002,18:46:25,13.963,N,69.211,W,4
9/25/2002,18:48:25,13.957,N,69.214,W,4
9/25/2002,18:50:25,13.95,N,69.218,W,4
9/25/2002,18:52:25,13.944,N,69.221,W,4
9/25/2002,18:54:24,13.938,N,69.225,W,4
9/25/2002,18:56:24,13.931,N,69.228,W,4
9/25/2002,18:58:24,13.925,N,69.232,W,4
9/25/2002,19:00:24,13.919,N,69.236,W,4
9/25/2002,19:02:24,13.912,N,69.239,W,4
9/25/2002,19:04:24,13.906,N,69.243,W,4
9/25/2002,19:06:24,13.899,N,69.247,W,4
9/25/2002,19:08:24,13.893,N,69.25,W,4
9/25/2002,19:10:25,13.886,N,69.254,W,4
9/25/2002,19:12:25,13.879,N,69.258,W,4
9/25/2002,19:14:25,13.873,N,69.262,W,4
9/25/2002,19:16:25,13.866,N,69.266,W,4
9/25/2002,19:18:25,13.86,N,69.269,W,4
9/25/2002,19:20:25,13.853,N,69.273,W,4
9/25/2002,19:22:25,13.846,N,69.277,W,4
9/25/2002,19:24:24,13.84,N,69.281,W,4
9/25/2002,19:26:24,13.833,N,69.285,W,4
9/25/2002,19:28:24,13.826,N,69.289,W,4
9/25/2002,19:30:24,13.82,N,69.293,W,4
9/25/2002,19:32:24,13.813,N,69.298,W,4
9/25/2002,19:34:24,13.806,N,69.302,W,4
9/25/2002,19:36:24,13.8,N,69.306,W,4
9/25/2002,19:38:24,13.793,N,69.31,W,4
9/25/2002,19:40:25,13.787,N,69.314,W,4
9/25/2002,19:42:25,13.78,N,69.319,W,4
9/25/2002,19:44:25,13.773,N,69.323,W,4
9/25/2002,19:46:25,13.767,N,69.327,W,4
9/25/2002,19:48:25,13.76,N,69.332,W,4
9/25/2002,19:50:25,13.753,N,69.336,W,4
9/25/2002,19:52:25,13.747,N,69.34,W,4
9/25/2002,19:54:24,13.74,N,69.345,W,4
9/25/2002,19:56:24,13.734,N,69.349,W,4
9/25/2002,19:58:24,13.727,N,69.354,W,4
9/25/2002,20:00:24,13.721,N,69.359,W,4
9/25/2002,20:02:24,13.714,N,69.363,W,4
9/25/2002,20:04:24,13.708,N,69.368,W,4
9/25/2002,20:06:24,13.702,N,69.373,W,4
9/25/2002,20:08:24,13.695,N,69.377,W,4
9/25/2002,20:10:25,13.689,N,69.382,W,4
9/25/2002,20:12:25,13.683,N,69.387,W,4
9/25/2002,20:14:25,13.676,N,69.392,W,4
9/25/2002,20:16:25,13.67,N,69.397,W,4
9/25/2002,20:18:25,13.664,N,69.402,W,4
9/25/2002,20:20:25,13.658,N,69.407,W,4
9/25/2002,20:22:25,13.652,N,69.412,W,4
9/25/2002,20:24:24,13.646,N,69.417,W,4
9/25/2002,20:26:24,13.64,N,69.422,W,4
9/25/2002,20:28:24,13.634,N,69.427,W,4
9/25/2002,20:30:24,13.628,N,69.432,W,4
9/25/2002,20:32:24,13.622,N,69.438,W,4
9/25/2002,20:34:24,13.616,N,69.443,W,4
9/25/2002,20:36:24,13.61,N,69.448,W,4
9/25/2002,20:38:24,13.604,N,69.453,W,4
9/25/2002,20:40:25,13.599,N,69.459,W,4
9/25/2002,20:42:25,13.593,N,69.464,W,4
9/25/2002,20:44:25,13.588,N,69.47,W,4
9/25/2002,20:46:25,13.582,N,69.475,W,4
9/25/2002,20:48:25,13.577,N,69.481,W,4
9/25/2002,20:50:25,13.572,N,69.487,W,4
9/25/2002,20:52:25,13.566,N,69.492,W,4
9/25/2002,20:54:24,13.561,N,69.498,W,4
9/25/2002,20:56:24,13.556,N,69.504,W,4
9/25/2002,20:58:24,13.551,N,69.51,W,4
9/25/2002,21:00:24,13.546,N,69.515,W,4
9/25/2002,21:02:24,13.541,N,69.521,W,4
9/25/2002,21:04:24,13.536,N,69.527,W,4
9/25/2002,21:06:24,13.532,N,69.533,W,4
9/25/2002,21:08:24,13.527,N,69.539,W,4
9/25/2002,21:10:25,13.522,N,69.545,W,4
9/25/2002,21:12:25,13.518,N,69.552,W,4
9/25/2002,21:14:25,13.514,N,69.558,W,4
9/25/2002,21:16:25,13.509,N,69.564,W,4
9/25/2002,21:18:25,13.505,N,69.57,W,4
9/25/2002,21:20:25,13.501,N,69.577,W,4
9/25/2002,21:22:25,13.497,N,69.583,W,4
9/25/2002,21:24:24,13.493,N,69.589,W,4
9/25/2002,21:26:24,13.489,N,69.596,W,4
9/25/2002,21:28:24,13.486,N,69.602,W,4
9/25/2002,21:30:24,13.482,N,69.609,W,4
9/25/2002,21:32:24,13.479,N,69.616,W,4
9/25/2002,21:34:24,13.475,N,69.622,W,4
9/25/2002,21:36:24,13.472,N,69.629,W,4
9/25/2002,21:38:24,13.469,N,69.636,W,4
9/25/2002,21:40:25,13.466,N,69.643,W,4
9/25/2002,21:42:25,13.463,N,69.65,W,4
9/25/2002,21:44:25,13.46,N,69.657,W,4
9/25/2002,21:46:25,13.457,N,69.664,W,4
9/25/2002,21:48:25,13.455,N,69.671,W,4
9/25/2002,21:50:25,13.452,N,69.678,W,4
9/25/2002,21:52:25,13.45,N,69.685,W,4
9/25/2002,21:54:24,13.447,N,69.692,W,4
9/25/2002,21:56:24,13.445,N,69.699,W,4
9/25/2002,21:58:24,13.443,N,69.707,W,4
9/25/2002,22:00:24,13.441,N,69.714,W,4
9/25/2002,22:02:24,13.439,N,69.721,W,4
9/25/2002,22:04:24,13.438,N,69.729,W,4
9/25/2002,22:06:24,13.436,N,69.736,W,4
9/25/2002,22:08:24,13.434,N,69.744,W,4
9/25/2002,22:10:25,13.433,N,69.752,W,4
9/25/2002,22:12:25,13.432,N,69.759,W,4
9/25/2002,22:14:25,13.43,N,69.767,W,4
9/25/2002,22:16:25,13.429,N,69.775,W,4
9/25/2002,22:18:25,13.428,N,69.782,W,4
9/25/2002,22:20:25,13.427,N,69.79,W,4
9/25/2002,22:22:25,13.426,N,69.798,W,4
9/25/2002,22:24:24,13.426,N,69.806,W,4
9/25/2002,22:26:24,13.425,N,69.814,W,4
9/25/2002,22:28:24,13.424,N,69.822,W,4
9/25/2002,22:30:24,13.424,N,69.83,W,4
9/25/2002,22:32:24,13.424,N,69.838,W,4
9/25/2002,22:34:24,13.423,N,69.846,W,4
9/25/2002,22:36:24,13.423,N,69.854,W,4
9/25/2002,22:38:24,13.423,N,69.863,W,4
9/25/2002,22:40:25,13.423,N,69.871,W,4
9/25/2002,22:42:25,13.423,N,69.879,W,4
9/25/2002,22:44:25,13.423,N,69.888,W,4
9/25/2002,22:46:25,13.424,N,69.896,W,4
9/25/2002,22:48:25,13.424,N,69.904,W,4
9/25/2002,22:50:25,13.424,N,69.913,W,4
9/25/2002,22:52:25,13.425,N,69.921,W,4
9/25/2002,22:54:24,13.426,N,69.93,W,4
9/25/2002,22:56:24,13.426,N,69.938,W,4
9/25/2002,22:58:24,13.427,N,69.947,W,4
9/25/2002,23:00:24,13.428,N,69.956,W,4
9/25/2002,23:02:24,13.429,N,69.964,W,4
9/25/2002,23:04:24,13.43,N,69.973,W,4
9/25/2002,23:06:24,13.431,N,69.982,W,4
9/25/2002,23:08:24,13.432,N,69.991,W,4
9/25/2002,23:10:25,13.433,N,70,W,4
9/25/2002,23:12:25,13.435,N,70.008,W,4
9/25/2002,23:14:25,13.436,N,70.017,W,4
9/25/2002,23:16:25,13.438,N,70.026,W,4
9/25/2002,23:18:25,13.439,N,70.035,W,4
9/25/2002,23:20:25,13.441,N,70.044,W,4
9/25/2002,23:22:25,13.442,N,70.053,W,4
9/25/2002,23:24:24,13.444,N,70.062,W,4
9/25/2002,23:26:24,13.446,N,70.072,W,4
9/25/2002,23:28:24,13.448,N,70.081,W,4
9/25/2002,23:30:24,13.45,N,70.09,W,4
9/25/2002,23:32:24,13.452,N,70.099,W,4
9/25/2002,23:34:24,13.454,N,70.108,W,4
9/25/2002,23:36:24,13.456,N,70.118,W,4
9/25/2002,23:38:24,13.459,N,70.127,W,4
9/25/2002,23:40:25,13.461,N,70.136,W,4
9/25/2002,23:42:25,13.463,N,70.146,W,4
9/25/2002,23:44:25,13.466,N,70.155,W,4
9/25/2002,23:46:25,13.468,N,70.164,W,4
9/25/2002,23:47:48,13.47,N,70.171,W,4
9/25/2002,23:49:48,13.471,N,70.184,W,4
9/25/2002,23:51:48,13.472,N,70.198,W,4
9/25/2002,23:53:48,13.474,N,70.211,W,4
9/25/2002,23:55:48,13.475,N,70.224,W,4
9/25/2002,23:57:48,13.477,N,70.237,W,4
9/25/2002,23:59:49,13.478,N,70.251,W,4
9/26/2002,0:01:49,13.48,N,70.264,W,4
9/26/2002,0:03:49,13.482,N,70.277,W,4
9/26/2002,0:05:49,13.483,N,70.29,W,4
9/26/2002,0:07:49,13.485,N,70.303,W,4
9/26/2002,0:09:49,13.487,N,70.316,W,4
9/26/2002,0:11:49,13.489,N,70.329,W,4
9/26/2002,0:13:49,13.491,N,70.341,W,4
9/26/2002,0:15:48,13.493,N,70.354,W,4
9/26/2002,0:17:48,13.496,N,70.367,W,4
9/26/2002,0:19:48,13.498,N,70.379,W,4
9/26/2002,0:21:48,13.5,N,70.392,W,4
9/26/2002,0:23:48,13.503,N,70.404,W,4
9/26/2002,0:25:48,13.505,N,70.417,W,4
9/26/2002,0:27:48,13.508,N,70.429,W,4
9/26/2002,0:29:49,13.51,N,70.441,W,4
9/26/2002,0:31:49,13.513,N,70.453,W,4
9/26/2002,0:33:49,13.516,N,70.465,W,4
9/26/2002,0:35:49,13.519,N,70.477,W,4
9/26/2002,0:37:49,13.522,N,70.489,W,4
9/26/2002,0:39:49,13.525,N,70.501,W,4
9/26/2002,0:41:49,13.528,N,70.513,W,4
9/26/2002,0:43:49,13.531,N,70.524,W,4
9/26/2002,0:45:48,13.535,N,70.536,W,4
9/26/2002,0:47:48,13.538,N,70.547,W,4
9/26/2002,0:49:48,13.542,N,70.558,W,4
9/26/2002,0:51:48,13.545,N,70.57,W,4
9/26/2002,0:53:48,13.549,N,70.581,W,4
9/26/2002,0:55:48,13.553,N,70.592,W,4
9/26/2002,0:57:48,13.556,N,70.602,W,4
9/26/2002,0:59:49,13.56,N,70.613,W,4
9/26/2002,1:01:49,13.564,N,70.624,W,4
9/26/2002,1:03:49,13.568,N,70.634,W,4
9/26/2002,1:05:49,13.573,N,70.645,W,4
9/26/2002,1:07:49,13.577,N,70.655,W,4
9/26/2002,1:09:49,13.581,N,70.665,W,4
9/26/2002,1:11:49,13.586,N,70.675,W,4
9/26/2002,1:13:49,13.59,N,70.685,W,4
9/26/2002,1:15:48,13.595,N,70.695,W,4
9/26/2002,1:17:48,13.599,N,70.704,W,4
9/26/2002,1:19:48,13.604,N,70.714,W,4
9/26/2002,1:21:48,13.609,N,70.723,W,4
9/26/2002,1:23:48,13.614,N,70.732,W,4
9/26/2002,1:25:48,13.619,N,70.741,W,4
9/26/2002,1:27:48,13.624,N,70.75,W,4
9/26/2002,1:29:49,13.629,N,70.759,W,4
9/26/2002,1:31:49,13.635,N,70.767,W,4
9/26/2002,1:33:49,13.64,N,70.776,W,4
9/26/2002,1:35:49,13.646,N,70.784,W,4
9/26/2002,1:37:49,13.651,N,70.792,W,4
9/26/2002,1:39:49,13.657,N,70.8,W,4
9/26/2002,1:41:49,13.663,N,70.808,W,4
9/26/2002,1:43:49,13.668,N,70.816,W,4
9/26/2002,1:45:48,13.674,N,70.823,W,4
9/26/2002,1:47:48,13.68,N,70.831,W,4
9/26/2002,1:49:48,13.687,N,70.838,W,4
9/26/2002,1:51:48,13.693,N,70.845,W,4
9/26/2002,1:53:48,13.699,N,70.852,W,4
9/26/2002,1:55:48,13.705,N,70.859,W,4
9/26/2002,1:57:48,13.712,N,70.865,W,4
9/26/2002,1:59:49,13.718,N,70.872,W,4
9/26/2002,2:01:49,13.725,N,70.878,W,4
9/26/2002,2:03:49,13.732,N,70.885,W,4
9/26/2002,2:05:49,13.738,N,70.891,W,4
9/26/2002,2:07:49,13.745,N,70.897,W,4
9/26/2002,2:09:49,13.752,N,70.903,W,4
9/26/2002,2:11:49,13.759,N,70.909,W,4
9/26/2002,2:13:49,13.766,N,70.914,W,4
9/26/2002,2:14:50,13.77,N,70.917,W,4
9/26/2002,2:16:50,13.776,N,70.925,W,4
9/26/2002,2:18:49,13.782,N,70.932,W,4
9/26/2002,2:20:49,13.787,N,70.94,W,4
9/26/2002,2:22:49,13.793,N,70.947,W,4
9/26/2002,2:24:49,13.799,N,70.954,W,4
9/26/2002,2:26:49,13.805,N,70.961,W,4
9/26/2002,2:28:49,13.812,N,70.968,W,4
9/26/2002,2:30:49,13.818,N,70.975,W,4
9/26/2002,2:32:50,13.824,N,70.982,W,4
9/26/2002,2:34:50,13.83,N,70.988,W,4
9/26/2002,2:36:50,13.837,N,70.995,W,4
9/26/2002,2:38:50,13.843,N,71.001,W,4
9/26/2002,2:40:50,13.85,N,71.008,W,4
9/26/2002,2:42:50,13.857,N,71.014,W,4
9/26/2002,2:44:50,13.863,N,71.02,W,4
9/26/2002,2:46:50,13.87,N,71.026,W,4
9/26/2002,2:48:49,13.877,N,71.032,W,4
9/26/2002,2:50:49,13.884,N,71.037,W,4
9/26/2002,2:52:49,13.891,N,71.043,W,4
9/26/2002,2:54:49,13.898,N,71.048,W,4
9/26/2002,2:56:49,13.906,N,71.053,W,4
9/26/2002,2:58:49,13.913,N,71.059,W,4
9/26/2002,3:00:49,13.92,N,71.064,W,4
9/26/2002,3:02:50,13.928,N,71.069,W,4
9/26/2002,3:04:50,13.935,N,71.073,W,4
9/26/2002,3:06:50,13.943,N,71.078,W,4
9/26/2002,3:08:50,13.951,N,71.083,W,4
9/26/2002,3:10:50,13.959,N,71.087,W,4
9/26/2002,3:12:50,13.967,N,71.091,W,4
9/26/2002,3:14:50,13.975,N,71.095,W,4
9/26/2002,3:16:50,13.983,N,71.099,W,4
9/26/2002,3:18:49,13.991,N,71.103,W,4
9/26/2002,3:20:49,13.999,N,71.107,W,4
9/26/2002,3:22:49,14.008,N,71.11,W,4
9/26/2002,3:24:49,14.016,N,71.113,W,4
9/26/2002,3:26:49,14.025,N,71.117,W,4
9/26/2002,3:28:49,14.033,N,71.12,W,4
9/26/2002,3:30:49,14.042,N,71.123,W,4
9/26/2002,3:32:50,14.051,N,71.125,W,4
9/26/2002,3:34:50,14.06,N,71.128,W,4
9/26/2002,3:36:50,14.069,N,71.13,W,4
9/26/2002,3:38:50,14.078,N,71.133,W,4
9/26/2002,3:40:50,14.088,N,71.135,W,4
9/26/2002,3:42:50,14.097,N,71.137,W,4
9/26/2002,3:44:50,14.107,N,71.138,W,4
9/26/2002,3:46:50,14.116,N,71.14,W,4
9/26/2002,3:48:49,14.126,N,71.142,W,4
9/26/2002,3:50:49,14.136,N,71.143,W,4
9/26/2002,3:52:49,14.146,N,71.144,W,4
9/26/2002,3:54:49,14.156,N,71.145,W,4
9/26/2002,3:56:49,14.166,N,71.146,W,4
9/26/2002,3:58:49,14.176,N,71.146,W,4
9/26/2002,4:00:49,14.187,N,71.147,W,4
9/26/2002,4:02:50,14.197,N,71.147,W,4
9/26/2002,4:04:50,14.208,N,71.147,W,4
9/26/2002,4:06:50,14.218,N,71.147,W,4
9/26/2002,4:08:50,14.229,N,71.147,W,4
9/26/2002,4:10:50,14.24,N,71.147,W,4
9/26/2002,4:12:50,14.251,N,71.147,W,4
9/26/2002,4:14:50,14.262,N,71.146,W,4
9/26/2002,4:16:50,14.273,N,71.145,W,4
9/26/2002,4:18:49,14.284,N,71.145,W,4
9/26/2002,4:20:49,14.295,N,71.144,W,4
9/26/2002,4:22:49,14.307,N,71.143,W,4
9/26/2002,4:24:49,14.318,N,71.141,W,4
9/26/2002,4:26:49,14.329,N,71.14,W,4
9/26/2002,4:28:49,14.341,N,71.139,W,4
9/26/2002,4:30:49,14.353,N,71.137,W,4
9/26/2002,4:32:50,14.364,N,71.135,W,4
9/26/2002,4:34:50,14.376,N,71.134,W,4
9/26/2002,4:36:50,14.388,N,71.132,W,4
9/26/2002,4:38:50,14.4,N,71.13,W,4
9/26/2002,4:40:50,14.411,N,71.128,W,4
9/26/2002,4:42:50,14.423,N,71.126,W,4
9/26/2002,4:44:50,14.435,N,71.123,W,4
9/26/2002,4:46:50,14.447,N,71.121,W,4
9/26/2002,4:48:49,14.46,N,71.119,W,4
9/26/2002,4:50:49,14.472,N,71.116,W,4
9/26/2002,4:52:49,14.484,N,71.114,W,4
9/26/2002,4:54:49,14.496,N,71.111,W,4
9/26/2002,4:56:49,14.508,N,71.108,W,4
9/26/2002,4:58:49,14.521,N,71.105,W,4
9/26/2002,5:00:49,14.533,N,71.102,W,4
9/26/2002,5:02:50,14.545,N,71.1,W,4
9/26/2002,5:04:50,14.558,N,71.097,W,4
9/26/2002,5:06:50,14.57,N,71.093,W,4
9/26/2002,5:08:50,14.582,N,71.09,W,4
9/26/2002,5:10:50,14.595,N,71.087,W,4
9/26/2002,5:12:50,14.607,N,71.084,W,4
9/26/2002,5:14:50,14.62,N,71.081,W,4
9/26/2002,5:16:50,14.632,N,71.077,W,4
9/26/2002,5:18:49,14.645,N,71.074,W,4
9/26/2002,5:20:49,14.657,N,71.07,W,4
9/26/2002,5:22:49,14.67,N,71.067,W,4
9/26/2002,5:24:49,14.682,N,71.064,W,4
9/26/2002,5:26:49,14.695,N,71.06,W,4
9/26/2002,5:28:49,14.707,N,71.057,W,4
9/26/2002,5:30:49,14.72,N,71.053,W,4
9/26/2002,5:32:50,14.732,N,71.049,W,4
9/26/2002,5:34:50,14.745,N,71.046,W,4
9/26/2002,5:36:50,14.757,N,71.042,W,4
9/26/2002,5:38:50,14.77,N,71.039,W,4
9/26/2002,5:40:50,14.782,N,71.035,W,4
9/26/2002,5:42:50,14.794,N,71.031,W,4
9/26/2002,5:44:50,14.807,N,71.028,W,4
9/26/2002,5:46:50,14.819,N,71.024,W,4
9/26/2002,5:48:49,14.832,N,71.02,W,4
9/26/2002,5:50:49,14.844,N,71.017,W,4
9/26/2002,5:52:49,14.856,N,71.013,W,4
9/26/2002,5:54:49,14.868,N,71.009,W,4
9/26/2002,5:56:49,14.881,N,71.006,W,4
9/26/2002,5:58:49,14.893,N,71.002,W,4
9/26/2002,6:00:00,14.9,N,71,W,4
9/26/2002,6:01:59,14.907,N,71.004,W,4
9/26/2002,6:03:59,14.914,N,71.008,W,4
9/26/2002,6:05:59,14.921,N,71.013,W,4
9/26/2002,6:07:59,14.927,N,71.017,W,4
9/26/2002,6:09:59,14.934,N,71.021,W,4
9/26/2002,6:11:59,14.94,N,71.026,W,4
9/26/2002,6:13:59,14.947,N,71.031,W,4
9/26/2002,6:16:00,14.953,N,71.035,W,4
9/26/2002,6:18:00,14.959,N,71.04,W,4
9/26/2002,6:20:00,14.966,N,71.045,W,4
9/26/2002,6:22:00,14.972,N,71.05,W,4
9/26/2002,6:24:00,14.978,N,71.055,W,4
9/26/2002,6:26:00,14.984,N,71.06,W,4
9/26/2002,6:28:00,14.989,N,71.066,W,4
9/26/2002,6:30:00,14.995,N,71.071,W,4
9/26/2002,6:31:59,15.001,N,71.077,W,4
9/26/2002,6:33:59,15.006,N,71.082,W,4
9/26/2002,6:35:59,15.012,N,71.088,W,4
9/26/2002,6:37:59,15.017,N,71.094,W,4
9/26/2002,6:39:59,15.022,N,71.1,W,4
9/26/2002,6:41:59,15.027,N,71.106,W,4
9/26/2002,6:43:59,15.033,N,71.112,W,4
9/26/2002,6:46:00,15.038,N,71.118,W,4
9/26/2002,6:48:00,15.042,N,71.125,W,4
9/26/2002,6:50:00,15.047,N,71.131,W,4
9/26/2002,6:52:00,15.052,N,71.137,W,4
9/26/2002,6:54:00,15.057,N,71.144,W,4
9/26/2002,6:56:00,15.061,N,71.151,W,4
9/26/2002,6:58:00,15.065,N,71.158,W,4
9/26/2002,7:00:00,15.07,N,71.164,W,4
9/26/2002,7:01:59,15.074,N,71.171,W,4
9/26/2002,7:03:59,15.078,N,71.178,W,4
9/26/2002,7:05:59,15.082,N,71.186,W,4
9/26/2002,7:07:59,15.086,N,71.193,W,4
9/26/2002,7:09:59,15.09,N,71.2,W,4
9/26/2002,7:11:59,15.094,N,71.207,W,4
9/26/2002,7:13:59,15.098,N,71.215,W,4
9/26/2002,7:16:00,15.102,N,71.222,W,4
9/26/2002,7:18:00,15.105,N,71.23,W,4
9/26/2002,7:20:00,15.109,N,71.238,W,4
9/26/2002,7:22:00,15.112,N,71.245,W,4
9/26/2002,7:24:00,15.116,N,71.253,W,4
9/26/2002,7:26:00,15.119,N,71.261,W,4
9/26/2002,7:28:00,15.122,N,71.269,W,4
9/26/2002,7:30:00,15.125,N,71.277,W,4
9/26/2002,7:31:59,15.129,N,71.285,W,4
9/26/2002,7:33:59,15.132,N,71.293,W,4
9/26/2002,7:35:59,15.135,N,71.301,W,4
9/26/2002,7:37:59,15.137,N,71.309,W,4
9/26/2002,7:39:59,15.14,N,71.317,W,4
9/26/2002,7:41:59,15.143,N,71.326,W,4
9/26/2002,7:43:59,15.146,N,71.334,W,4
9/26/2002,7:46:00,15.148,N,71.342,W,4
9/26/2002,7:48:00,15.151,N,71.351,W,4
9/26/2002,7:50:00,15.154,N,71.359,W,4
9/26/2002,7:52:00,15.156,N,71.368,W,4
9/26/2002,7:54:00,15.158,N,71.376,W,4
9/26/2002,7:56:00,15.161,N,71.385,W,4
9/26/2002,7:58:00,15.163,N,71.394,W,4
9/26/2002,8:00:00,15.165,N,71.402,W,4
9/26/2002,8:01:59,15.167,N,71.411,W,4
9/26/2002,8:03:59,15.169,N,71.42,W,4
9/26/2002,8:05:59,15.172,N,71.429,W,4
9/26/2002,8:07:59,15.174,N,71.437,W,4
9/26/2002,8:09:59,15.176,N,71.446,W,4
9/26/2002,8:11:59,15.177,N,71.455,W,4
9/26/2002,8:13:59,15.179,N,71.464,W,4
9/26/2002,8:16:00,15.181,N,71.473,W,4
9/26/2002,8:18:00,15.183,N,71.482,W,4
9/26/2002,8:20:00,15.185,N,71.491,W,4
9/26/2002,8:22:00,15.186,N,71.5,W,4
9/26/2002,8:24:00,15.188,N,71.508,W,4
9/26/2002,8:26:00,15.189,N,71.517,W,4
9/26/2002,8:28:00,15.191,N,71.526,W,4
9/26/2002,8:30:00,15.192,N,71.535,W,4
9/26/2002,8:31:59,15.194,N,71.544,W,4
9/26/2002,8:33:59,15.195,N,71.553,W,4
9/26/2002,8:35:59,15.197,N,71.562,W,4
9/26/2002,8:37:59,15.198,N,71.571,W,4
9/26/2002,8:39:59,15.199,N,71.58,W,4
9/26/2002,8:41:59,15.2,N,71.589,W,4
9/26/2002,8:43:59,15.202,N,71.598,W,4
9/26/2002,8:46:00,15.203,N,71.607,W,4
9/26/2002,8:48:00,15.204,N,71.616,W,4
9/26/2002,8:50:00,15.205,N,71.625,W,4
9/26/2002,8:52:00,15.206,N,71.634,W,4
9/26/2002,8:54:00,15.207,N,71.643,W,4
9/26/2002,8:56:00,15.208,N,71.652,W,4
9/26/2002,8:58:00,15.209,N,71.661,W,4
9/26/2002,9:00:00,15.21,N,71.67,W,4
9/26/2002,9:01:59,15.211,N,71.679,W,4
9/26/2002,9:03:59,15.212,N,71.688,W,4
9/26/2002,9:05:59,15.213,N,71.697,W,4
9/26/2002,9:07:59,15.214,N,71.706,W,4
9/26/2002,9:09:59,15.215,N,71.715,W,4
9/26/2002,9:11:59,15.216,N,71.723,W,4
9/26/2002,9:13:59,15.216,N,71.732,W,4
9/26/2002,9:16:00,15.217,N,71.741,W,4
9/26/2002,9:18:00,15.218,N,71.749,W,4
9/26/2002,9:20:00,15.219,N,71.758,W,4
9/26/2002,9:22:00,15.219,N,71.767,W,4
9/26/2002,9:24:00,15.22,N,71.775,W,4
9/26/2002,9:26:00,15.221,N,71.784,W,4
9/26/2002,9:28:00,15.221,N,71.792,W,4
9/26/2002,9:30:00,15.222,N,71.801,W,4
9/26/2002,9:31:59,15.223,N,71.809,W,4
9/26/2002,9:33:59,15.223,N,71.818,W,4
9/26/2002,9:35:59,15.224,N,71.826,W,4
9/26/2002,9:37:59,15.225,N,71.834,W,4
