Track,for,Franklin,2017,,,,
Date,Time,(UTC),Latitude,Longitude,,,
MM/DD/Year,HH:MM:SS,(deg),(deg),,,,
8/8/2017,6:50:39,19.071,N,88.134,W,-8.25,-0.12
8/8/2017,6:52:39,19.07,N,88.144,W,-8.26,-0.13
8/8/2017,6:54:40,19.07,N,88.153,W,-8.27,-0.14
8/8/2017,6:56:40,19.07,N,88.163,W,-8.28,-0.15
8/8/2017,6:58:39,19.07,N,88.172,W,-8.29,-0.16
8/8/2017,7:00:39,19.07,N,88.182,W,-8.3,-0.17
8/8/2017,7:02:40,19.07,N,88.191,W,-8.31,-0.18
8/8/2017,7:04:40,19.069,N,88.201,W,-8.32,-0.19
8/8/2017,7:06:39,19.069,N,88.21,W,-8.32,-0.2
8/8/2017,7:08:39,19.069,N,88.22,W,-8.33,-0.21
8/8/2017,7:10:40,19.069,N,88.229,W,-8.34,-0.22
8/8/2017,7:12:39,19.068,N,88.239,W,-8.35,-0.23
8/8/2017,7:14:39,19.068,N,88.248,W,-8.36,-0.24
8/8/2017,7:16:40,19.068,N,88.258,W,-8.37,-0.25
8/8/2017,7:18:40,19.068,N,88.267,W,-8.38,-0.26
8/8/2017,7:20:39,19.067,N,88.277,W,-8.38,-0.27
8/8/2017,7:22:39,19.067,N,88.287,W,-8.39,-0.28
8/8/2017,7:24:40,19.067,N,88.296,W,-8.4,-0.29
8/8/2017,7:26:40,19.067,N,88.306,W,-8.41,-0.3
8/8/2017,7:28:39,19.066,N,88.315,W,-8.41,-0.3
8/8/2017,7:30:39,19.066,N,88.325,W,-8.42,-0.31
8/8/2017,7:32:40,19.066,N,88.335,W,-8.43,-0.32
8/8/2017,7:34:40,19.065,N,88.344,W,-8.43,-0.33
8/8/2017,7:36:39,19.065,N,88.354,W,-8.44,-0.34
8/8/2017,7:38:39,19.064,N,88.363,W,-8.44,-0.34
8/8/2017,7:40:40,19.064,N,88.373,W,-8.45,-0.35
8/8/2017,7:42:39,19.064,N,88.383,W,-8.46,-0.36
8/8/2017,7:44:39,19.063,N,88.392,W,-8.46,-0.37
8/8/2017,7:46:40,19.063,N,88.402,W,-8.47,-0.37
8/8/2017,7:48:40,19.062,N,88.412,W,-8.47,-0.38
8/8/2017,7:50:39,19.062,N,88.421,W,-8.48,-0.39
8/8/2017,7:52:39,19.062,N,88.431,W,-8.48,-0.4
8/8/2017,7:54:40,19.061,N,88.441,W,-8.49,-0.4
8/8/2017,7:56:40,19.061,N,88.45,W,-8.49,-0.41
8/8/2017,7:58:39,19.06,N,88.46,W,-8.49,-0.42
8/8/2017,8:00:40,19.06,N,88.47,W,-8.5,-0.42
8/8/2017,8:02:40,19.059,N,88.48,W,-8.5,-0.43
8/8/2017,8:04:40,19.059,N,88.489,W,-8.51,-0.43
8/8/2017,8:06:39,19.058,N,88.499,W,-8.51,-0.44
8/8/2017,8:08:39,19.058,N,88.509,W,-8.51,-0.45
8/8/2017,8:10:39,19.058,N,88.518,W,-8.52,-0.45
8/8/2017,8:12:40,19.057,N,88.528,W,-8.52,-0.46
8/8/2017,8:14:40,19.057,N,88.538,W,-8.52,-0.46
8/8/2017,8:16:40,19.056,N,88.548,W,-8.52,-0.47
8/8/2017,8:18:40,19.056,N,88.557,W,-8.53,-0.47
8/8/2017,8:20:39,19.055,N,88.567,W,-8.53,-0.48
8/8/2017,8:22:39,19.054,N,88.577,W,-8.53,-0.48
8/8/2017,8:24:39,19.054,N,88.587,W,-8.53,-0.49
8/8/2017,8:26:39,19.053,N,88.596,W,-8.53,-0.49
8/8/2017,8:28:40,19.053,N,88.606,W,-8.53,-0.5
8/8/2017,8:30:40,19.052,N,88.616,W,-8.54,-0.5
8/8/2017,8:32:40,19.052,N,88.625,W,-8.54,-0.5
8/8/2017,8:34:40,19.051,N,88.635,W,-8.54,-0.51
8/8/2017,8:36:39,19.051,N,88.645,W,-8.54,-0.51
8/8/2017,8:38:39,19.05,N,88.655,W,-8.54,-0.52
8/8/2017,8:40:39,19.05,N,88.664,W,-8.54,-0.52
8/8/2017,8:42:40,19.049,N,88.674,W,-8.54,-0.52
8/8/2017,8:44:40,19.048,N,88.684,W,-8.54,-0.53
8/8/2017,8:46:40,19.048,N,88.694,W,-8.54,-0.53
8/8/2017,8:48:40,19.047,N,88.703,W,-8.54,-0.53
8/8/2017,8:50:39,19.047,N,88.713,W,-8.54,-0.53
8/8/2017,8:52:39,19.046,N,88.723,W,-8.53,-0.54
8/8/2017,8:54:39,19.046,N,88.733,W,-8.53,-0.54
8/8/2017,8:56:39,19.045,N,88.742,W,-8.53,-0.54
8/8/2017,8:58:40,19.044,N,88.752,W,-8.53,-0.54
8/8/2017,9:00:40,19.044,N,88.762,W,-8.53,-0.55
8/8/2017,9:02:40,19.043,N,88.772,W,-8.53,-0.55
8/8/2017,9:04:40,19.043,N,88.781,W,-8.52,-0.55
8/8/2017,9:06:39,19.042,N,88.791,W,-8.52,-0.55
8/8/2017,9:08:39,19.041,N,88.801,W,-8.52,-0.55
8/8/2017,9:10:39,19.041,N,88.811,W,-8.52,-0.56
8/8/2017,9:12:40,19.04,N,88.82,W,-8.51,-0.56
8/8/2017,9:14:40,19.04,N,88.83,W,-8.51,-0.56
8/8/2017,9:16:40,19.039,N,88.84,W,-8.51,-0.56
8/8/2017,9:18:40,19.038,N,88.849,W,-8.5,-0.56
8/8/2017,9:20:39,19.038,N,88.859,W,-8.5,-0.56
8/8/2017,9:22:39,19.037,N,88.869,W,-8.5,-0.56
8/8/2017,9:24:39,19.037,N,88.879,W,-8.49,-0.56
8/8/2017,9:26:39,19.036,N,88.888,W,-8.49,-0.56
8/8/2017,9:28:40,19.035,N,88.898,W,-8.48,-0.56
8/8/2017,9:30:40,19.035,N,88.908,W,-8.48,-0.56
8/8/2017,9:32:40,19.034,N,88.917,W,-8.47,-0.56
8/8/2017,9:34:40,19.034,N,88.927,W,-8.47,-0.56
8/8/2017,9:36:39,19.033,N,88.937,W,-8.46,-0.56
8/8/2017,9:38:39,19.032,N,88.946,W,-8.46,-0.56
8/8/2017,9:40:39,19.032,N,88.956,W,-8.45,-0.56
8/8/2017,9:42:40,19.031,N,88.966,W,-8.45,-0.56
8/8/2017,9:44:40,19.031,N,88.975,W,-8.44,-0.56
8/8/2017,9:46:40,19.03,N,88.985,W,-8.44,-0.56
8/8/2017,9:48:40,19.029,N,88.994,W,-8.43,-0.56
8/8/2017,9:50:39,19.029,N,89.004,W,-8.42,-0.56
8/8/2017,9:52:39,19.028,N,89.014,W,-8.42,-0.55
8/8/2017,9:54:39,19.028,N,89.023,W,-8.41,-0.55
8/8/2017,9:56:39,19.027,N,89.033,W,-8.4,-0.55
8/8/2017,9:58:40,19.026,N,89.042,W,-8.39,-0.55
8/8/2017,10:00:40,19.026,N,89.052,W,-8.39,-0.55
8/8/2017,10:02:40,19.025,N,89.062,W,-8.38,-0.54
8/8/2017,10:04:40,19.025,N,89.071,W,-8.37,-0.54
8/8/2017,10:06:39,19.024,N,89.081,W,-8.36,-0.54
8/8/2017,10:08:39,19.023,N,89.09,W,-8.35,-0.54
8/8/2017,10:10:39,19.023,N,89.1,W,-8.35,-0.53
8/8/2017,10:12:40,19.022,N,89.109,W,-8.34,-0.53
8/8/2017,10:14:40,19.022,N,89.119,W,-8.33,-0.53
8/8/2017,10:16:40,19.021,N,89.128,W,-8.32,-0.53
8/8/2017,10:18:40,19.021,N,89.138,W,-8.31,-0.52
8/8/2017,10:20:39,19.02,N,89.147,W,-8.3,-0.52
8/8/2017,10:22:39,19.019,N,89.157,W,-8.29,-0.51
8/8/2017,10:24:39,19.019,N,89.166,W,-8.28,-0.51
8/8/2017,10:26:39,19.018,N,89.176,W,-8.27,-0.51
8/8/2017,10:28:40,19.018,N,89.185,W,-8.26,-0.5
8/8/2017,10:30:40,19.017,N,89.195,W,-8.25,-0.5
8/8/2017,10:32:40,19.017,N,89.204,W,-8.24,-0.49
8/8/2017,10:34:40,19.016,N,89.213,W,-8.23,-0.49
8/8/2017,10:36:39,19.016,N,89.223,W,-8.22,-0.49
8/8/2017,10:38:39,19.015,N,89.232,W,-8.21,-0.48
8/8/2017,10:40:39,19.015,N,89.241,W,-8.2,-0.48
8/8/2017,10:42:40,19.014,N,89.251,W,-8.18,-0.47
8/8/2017,10:44:40,19.014,N,89.26,W,-8.17,-0.47
8/8/2017,10:46:40,19.013,N,89.269,W,-8.16,-0.46
8/8/2017,10:48:40,19.013,N,89.279,W,-8.15,-0.46
8/8/2017,10:50:39,19.012,N,89.288,W,-8.14,-0.45
8/8/2017,10:52:39,19.012,N,89.297,W,-8.12,-0.44
8/8/2017,10:54:39,19.011,N,89.307,W,-8.11,-0.44
8/8/2017,10:56:39,19.011,N,89.316,W,-8.1,-0.43
8/8/2017,10:58:40,19.01,N,89.325,W,-8.09,-0.43
8/8/2017,11:00:40,19.01,N,89.334,W,-8.07,-0.42
8/8/2017,11:02:40,19.009,N,89.344,W,-8.06,-0.41
8/8/2017,11:04:40,19.009,N,89.353,W,-8.04,-0.41
8/8/2017,11:06:39,19.008,N,89.362,W,-8.03,-0.4
8/8/2017,11:08:39,19.008,N,89.371,W,-8.02,-0.39
8/8/2017,11:10:39,19.008,N,89.38,W,-8,-0.39
8/8/2017,11:12:40,19.007,N,89.389,W,-7.99,-0.38
8/8/2017,11:14:40,19.007,N,89.398,W,-7.97,-0.37
8/8/2017,11:16:40,19.006,N,89.408,W,-7.96,-0.37
8/8/2017,11:18:40,19.006,N,89.417,W,-7.94,-0.36
8/8/2017,11:20:39,19.006,N,89.426,W,-7.93,-0.35
8/8/2017,11:22:39,19.005,N,89.435,W,-7.91,-0.34
8/8/2017,11:24:39,19.005,N,89.444,W,-7.9,-0.34
8/8/2017,11:26:39,19.005,N,89.453,W,-7.88,-0.33
8/8/2017,11:28:40,19.004,N,89.462,W,-7.87,-0.32
8/8/2017,11:30:40,19.004,N,89.471,W,-7.85,-0.31
8/8/2017,11:32:40,19.004,N,89.48,W,-7.83,-0.3
8/8/2017,11:34:40,19.003,N,89.489,W,-7.82,-0.29
8/8/2017,11:36:39,19.003,N,89.498,W,-7.8,-0.28
8/8/2017,11:38:39,19.003,N,89.506,W,-7.78,-0.28
8/8/2017,11:40:39,19.002,N,89.515,W,-7.77,-0.27
8/8/2017,11:42:40,19.002,N,89.524,W,-7.75,-0.26
8/8/2017,11:44:40,19.002,N,89.533,W,-7.73,-0.25
8/8/2017,11:46:40,19.001,N,89.542,W,-7.71,-0.24
8/8/2017,11:48:40,19.001,N,89.551,W,-7.7,-0.23
8/8/2017,11:50:39,19.001,N,89.559,W,-7.68,-0.22
8/8/2017,11:52:39,19.001,N,89.568,W,-7.66,-0.21
8/8/2017,11:54:39,19.001,N,89.577,W,-7.64,-0.2
8/8/2017,11:56:39,19,N,89.586,W,-7.62,-0.19
8/8/2017,11:58:40,19,N,89.594,W,-7.6,-0.18
8/8/2017,12:00:00,19,N,89.6,W,0.03,-2.58
8/8/2017,12:01:59,18.997,N,89.6,W,0.04,-2.57
8/8/2017,12:03:59,18.994,N,89.6,W,0.05,-2.56
8/8/2017,12:05:59,18.992,N,89.6,W,0.06,-2.55
8/8/2017,12:08:00,18.989,N,89.6,W,0.07,-2.53
8/8/2017,12:10:00,18.986,N,89.6,W,0.07,-2.52
8/8/2017,12:12:00,18.984,N,89.6,W,0.08,-2.51
8/8/2017,12:14:00,18.981,N,89.6,W,0.09,-2.5
8/8/2017,12:15:59,18.978,N,89.599,W,0.09,-2.49
8/8/2017,12:17:59,18.975,N,89.599,W,0.1,-2.47
8/8/2017,12:19:59,18.973,N,89.599,W,0.11,-2.46
8/8/2017,12:21:59,18.97,N,89.599,W,0.11,-2.45
8/8/2017,12:24:00,18.968,N,89.599,W,0.11,-2.43
8/8/2017,12:26:00,18.965,N,89.599,W,0.12,-2.42
8/8/2017,12:28:00,18.962,N,89.599,W,0.12,-2.41
8/8/2017,12:30:00,18.96,N,89.599,W,0.13,-2.39
8/8/2017,12:31:59,18.957,N,89.598,W,0.13,-2.38
8/8/2017,12:33:59,18.955,N,89.598,W,0.13,-2.36
8/8/2017,12:35:59,18.952,N,89.598,W,0.14,-2.34
8/8/2017,12:38:00,18.95,N,89.598,W,0.14,-2.33
8/8/2017,12:40:00,18.947,N,89.598,W,0.14,-2.31
8/8/2017,12:42:00,18.945,N,89.598,W,0.14,-2.3
8/8/2017,12:44:00,18.942,N,89.597,W,0.14,-2.28
8/8/2017,12:45:59,18.94,N,89.597,W,0.14,-2.26
8/8/2017,12:47:59,18.937,N,89.597,W,0.14,-2.24
8/8/2017,12:49:59,18.935,N,89.597,W,0.14,-2.23
8/8/2017,12:51:59,18.932,N,89.597,W,0.14,-2.21
8/8/2017,12:54:00,18.93,N,89.597,W,0.14,-2.19
8/8/2017,12:56:00,18.928,N,89.596,W,0.14,-2.17
8/8/2017,12:58:00,18.925,N,89.596,W,0.14,-2.15
8/8/2017,13:00:00,18.923,N,89.596,W,0.14,-2.13
8/8/2017,13:01:59,18.921,N,89.596,W,0.14,-2.11
8/8/2017,13:03:59,18.918,N,89.596,W,0.13,-2.09
8/8/2017,13:05:59,18.916,N,89.596,W,0.13,-2.07
8/8/2017,13:08:00,18.914,N,89.596,W,0.13,-2.05
8/8/2017,13:10:00,18.912,N,89.595,W,0.12,-2.03
8/8/2017,13:12:00,18.91,N,89.595,W,0.12,-2.01
8/8/2017,13:14:00,18.907,N,89.595,W,0.11,-1.99
8/8/2017,13:15:59,18.905,N,89.595,W,0.11,-1.97
8/8/2017,13:17:59,18.903,N,89.595,W,0.1,-1.94
8/8/2017,13:19:59,18.901,N,89.595,W,0.1,-1.92
8/8/2017,13:21:59,18.899,N,89.595,W,0.09,-1.9
8/8/2017,13:24:00,18.897,N,89.595,W,0.09,-1.88
8/8/2017,13:26:00,18.895,N,89.594,W,0.08,-1.85
8/8/2017,13:28:00,18.893,N,89.594,W,0.07,-1.83
8/8/2017,13:30:00,18.891,N,89.594,W,0.07,-1.8
8/8/2017,13:31:59,18.889,N,89.594,W,0.06,-1.78
8/8/2017,13:33:59,18.887,N,89.594,W,0.05,-1.76
8/8/2017,13:35:59,18.885,N,89.594,W,0.04,-1.73
8/8/2017,13:38:00,18.883,N,89.594,W,0.03,-1.71
8/8/2017,13:40:00,18.882,N,89.594,W,0.02,-1.68
8/8/2017,13:42:00,18.88,N,89.594,W,0.01,-1.65
8/8/2017,13:44:00,18.878,N,89.594,W,0,-1.63
8/8/2017,13:45:59,18.876,N,89.594,W,-0.01,-1.6
8/8/2017,13:47:59,18.875,N,89.594,W,-0.02,-1.57
8/8/2017,13:49:59,18.873,N,89.594,W,-0.03,-1.55
8/8/2017,13:51:59,18.871,N,89.594,W,-0.04,-1.52
8/8/2017,13:54:00,18.87,N,89.594,W,-0.05,-1.49
8/8/2017,13:56:00,18.868,N,89.594,W,-0.06,-1.46
8/8/2017,13:58:00,18.866,N,89.594,W,-0.08,-1.44
8/8/2017,14:00:00,18.865,N,89.594,W,-0.09,-1.41
8/8/2017,14:01:59,18.863,N,89.594,W,-0.1,-1.38
8/8/2017,14:03:59,18.862,N,89.595,W,-0.11,-1.35
8/8/2017,14:05:59,18.861,N,89.595,W,-0.13,-1.32
8/8/2017,14:08:00,18.859,N,89.595,W,-0.14,-1.29
8/8/2017,14:10:00,18.858,N,89.595,W,-0.16,-1.26
8/8/2017,14:12:00,18.856,N,89.595,W,-0.17,-1.23
8/8/2017,14:14:00,18.855,N,89.595,W,-0.19,-1.2
8/8/2017,14:15:59,18.854,N,89.596,W,-0.2,-1.17
8/8/2017,14:17:59,18.853,N,89.596,W,-0.22,-1.13
8/8/2017,14:19:59,18.851,N,89.596,W,-0.24,-1.1
8/8/2017,14:21:59,18.85,N,89.596,W,-0.25,-1.07
8/8/2017,14:24:00,18.849,N,89.597,W,-0.27,-1.04
8/8/2017,14:26:00,18.848,N,89.597,W,-0.29,-1
8/8/2017,14:28:00,18.847,N,89.597,W,-0.31,-0.97
8/8/2017,14:30:00,18.846,N,89.598,W,-0.32,-0.94
8/8/2017,14:31:59,18.845,N,89.598,W,-0.34,-0.9
8/8/2017,14:33:59,18.844,N,89.599,W,-0.36,-0.87
8/8/2017,14:35:59,18.843,N,89.599,W,-0.38,-0.84
8/8/2017,14:38:00,18.842,N,89.599,W,-0.4,-0.8
8/8/2017,14:40:00,18.841,N,89.6,W,-0.42,-0.77
8/8/2017,14:42:00,18.84,N,89.6,W,-0.44,-0.73
8/8/2017,14:44:00,18.84,N,89.601,W,-0.46,-0.69
8/8/2017,14:45:59,18.839,N,89.601,W,-0.48,-0.66
8/8/2017,14:47:59,18.838,N,89.602,W,-0.51,-0.62
8/8/2017,14:49:59,18.838,N,89.603,W,-0.53,-0.59
8/8/2017,14:51:59,18.837,N,89.603,W,-0.55,-0.55
8/8/2017,14:54:00,18.836,N,89.604,W,-0.57,-0.51
8/8/2017,14:56:00,18.836,N,89.604,W,-0.6,-0.47
8/8/2017,14:58:00,18.835,N,89.605,W,-0.62,-0.44
8/8/2017,15:00:00,18.835,N,89.606,W,-0.64,-0.4
8/8/2017,15:01:59,18.835,N,89.607,W,-0.67,-0.36
8/8/2017,15:03:59,18.834,N,89.607,W,-0.69,-0.32
8/8/2017,15:05:59,18.834,N,89.608,W,-0.72,-0.28
8/8/2017,15:08:00,18.834,N,89.609,W,-0.74,-0.24
8/8/2017,15:10:00,18.833,N,89.61,W,-0.77,-0.2
8/8/2017,15:12:00,18.833,N,89.611,W,-0.79,-0.16
8/8/2017,15:14:00,18.833,N,89.612,W,-0.82,-0.12
8/8/2017,15:15:59,18.833,N,89.613,W,-0.85,-0.08
8/8/2017,15:17:59,18.833,N,89.614,W,-0.87,-0.04
8/8/2017,15:19:59,18.833,N,89.615,W,-0.9,0
8/8/2017,15:21:59,18.833,N,89.616,W,-0.93,0.04
8/8/2017,15:24:00,18.833,N,89.617,W,-0.96,0.08
8/8/2017,15:26:00,18.833,N,89.618,W,-0.98,0.13
8/8/2017,15:28:00,18.833,N,89.619,W,-1.01,0.17
8/8/2017,15:30:00,18.833,N,89.62,W,-1.04,0.21
8/8/2017,15:31:59,18.834,N,89.621,W,-1.07,0.25
8/8/2017,15:33:59,18.834,N,89.623,W,-1.1,0.3
8/8/2017,15:35:59,18.834,N,89.624,W,-1.13,0.34
8/8/2017,15:38:00,18.835,N,89.625,W,-1.16,0.39
8/8/2017,15:40:00,18.835,N,89.627,W,-1.19,0.43
8/8/2017,15:42:00,18.836,N,89.628,W,-1.23,0.47
8/8/2017,15:44:00,18.836,N,89.629,W,-1.26,0.52
8/8/2017,15:45:59,18.837,N,89.631,W,-1.29,0.57
8/8/2017,15:47:59,18.837,N,89.632,W,-1.32,0.61
8/8/2017,15:49:59,18.838,N,89.634,W,-1.36,0.66
8/8/2017,15:51:59,18.839,N,89.635,W,-1.39,0.7
8/8/2017,15:54:00,18.84,N,89.637,W,-1.42,0.75
8/8/2017,15:56:00,18.84,N,89.639,W,-1.45,0.79
8/8/2017,15:58:00,18.841,N,89.64,W,-1.49,0.84
8/8/2017,16:00:00,18.842,N,89.642,W,-1.52,0.89
8/8/2017,16:01:59,18.843,N,89.644,W,-1.55,0.93
8/8/2017,16:03:59,18.844,N,89.646,W,-1.58,0.98
8/8/2017,16:05:59,18.845,N,89.647,W,-1.62,1.02
8/8/2017,16:08:00,18.846,N,89.649,W,-1.65,1.06
8/8/2017,16:10:00,18.848,N,89.651,W,-1.68,1.11
8/8/2017,16:12:00,18.849,N,89.653,W,-1.71,1.15
8/8/2017,16:14:00,18.85,N,89.655,W,-1.74,1.2
8/8/2017,16:15:59,18.851,N,89.657,W,-1.77,1.24
8/8/2017,16:17:59,18.853,N,89.659,W,-1.81,1.28
8/8/2017,16:19:59,18.854,N,89.661,W,-1.84,1.33
8/8/2017,16:21:59,18.856,N,89.663,W,-1.87,1.37
8/8/2017,16:24:00,18.857,N,89.665,W,-1.9,1.41
8/8/2017,16:26:00,18.859,N,89.668,W,-1.93,1.46
8/8/2017,16:28:00,18.86,N,89.67,W,-1.96,1.5
8/8/2017,16:30:00,18.862,N,89.672,W,-1.99,1.54
8/8/2017,16:31:59,18.864,N,89.674,W,-2.02,1.59
8/8/2017,16:33:59,18.865,N,89.677,W,-2.05,1.63
8/8/2017,16:35:59,18.867,N,89.679,W,-2.08,1.67
8/8/2017,16:38:00,18.869,N,89.681,W,-2.11,1.71
8/8/2017,16:40:00,18.871,N,89.684,W,-2.14,1.75
8/8/2017,16:42:00,18.873,N,89.686,W,-2.17,1.79
8/8/2017,16:44:00,18.875,N,89.689,W,-2.2,1.84
8/8/2017,16:45:59,18.877,N,89.691,W,-2.23,1.88
8/8/2017,16:47:59,18.879,N,89.694,W,-2.26,1.92
8/8/2017,16:49:59,18.881,N,89.696,W,-2.29,1.96
8/8/2017,16:51:59,18.883,N,89.699,W,-2.32,2
8/8/2017,16:54:00,18.885,N,89.702,W,-2.35,2.04
8/8/2017,16:56:00,18.887,N,89.704,W,-2.38,2.08
8/8/2017,16:58:00,18.89,N,89.707,W,-2.4,2.12
8/8/2017,17:00:00,18.892,N,89.71,W,-2.43,2.16
8/8/2017,17:01:59,18.894,N,89.713,W,-2.46,2.2
8/8/2017,17:03:59,18.897,N,89.716,W,-2.49,2.24
8/8/2017,17:05:59,18.899,N,89.718,W,-2.52,2.28
8/8/2017,17:08:00,18.902,N,89.721,W,-2.55,2.32
8/8/2017,17:10:00,18.904,N,89.724,W,-2.57,2.36
8/8/2017,17:12:00,18.907,N,89.727,W,-2.6,2.4
8/8/2017,17:14:00,18.909,N,89.73,W,-2.63,2.44
8/8/2017,17:15:59,18.912,N,89.733,W,-2.66,2.47
8/8/2017,17:17:59,18.915,N,89.736,W,-2.68,2.51
8/8/2017,17:19:59,18.917,N,89.739,W,-2.71,2.55
8/8/2017,17:21:59,18.92,N,89.742,W,-2.74,2.59
8/8/2017,17:24:00,18.923,N,89.746,W,-2.77,2.63
8/8/2017,17:26:00,18.926,N,89.749,W,-2.79,2.66
8/8/2017,17:28:00,18.929,N,89.752,W,-2.82,2.7
8/8/2017,17:30:00,18.932,N,89.755,W,-2.85,2.74
8/8/2017,17:31:59,18.935,N,89.758,W,-2.87,2.78
8/8/2017,17:33:59,18.938,N,89.762,W,-2.9,2.81
8/8/2017,17:35:59,18.941,N,89.765,W,-2.93,2.85
8/8/2017,17:38:00,18.944,N,89.768,W,-2.95,2.89
8/8/2017,17:40:00,18.947,N,89.772,W,-2.98,2.92
8/8/2017,17:42:00,18.95,N,89.775,W,-3,2.96
8/8/2017,17:44:00,18.953,N,89.779,W,-3.03,2.99
8/8/2017,17:45:59,18.957,N,89.782,W,-3.06,3.03
8/8/2017,17:47:59,18.96,N,89.786,W,-3.08,3.07
8/8/2017,17:49:59,18.963,N,89.789,W,-3.11,3.1
8/8/2017,17:51:59,18.966,N,89.793,W,-3.13,3.14
8/8/2017,17:54:00,18.97,N,89.796,W,-3.16,3.17
8/8/2017,17:56:00,18.973,N,89.8,W,-3.18,3.21
8/8/2017,17:58:00,18.977,N,89.804,W,-3.21,3.24
8/8/2017,18:00:00,18.98,N,89.807,W,-3.23,3.28
8/8/2017,18:01:59,18.984,N,89.811,W,-3.26,3.31
8/8/2017,18:03:59,18.987,N,89.815,W,-3.28,3.34
8/8/2017,18:05:59,18.991,N,89.818,W,-3.3,3.38
8/8/2017,18:08:00,18.995,N,89.822,W,-3.33,3.41
8/8/2017,18:10:00,18.998,N,89.826,W,-3.35,3.45
8/8/2017,18:12:00,19.002,N,89.83,W,-3.38,3.48
8/8/2017,18:14:00,19.006,N,89.834,W,-3.4,3.51
8/8/2017,18:15:59,19.01,N,89.838,W,-3.42,3.55
8/8/2017,18:17:59,19.014,N,89.842,W,-3.45,3.58
8/8/2017,18:19:59,19.018,N,89.845,W,-3.47,3.61
8/8/2017,18:21:59,19.021,N,89.849,W,-3.49,3.65
8/8/2017,18:24:00,19.025,N,89.853,W,-3.52,3.68
8/8/2017,18:26:00,19.029,N,89.857,W,-3.54,3.71
8/8/2017,18:28:00,19.033,N,89.862,W,-3.56,3.74
8/8/2017,18:30:00,19.037,N,89.866,W,-3.59,3.77
8/8/2017,18:31:59,19.042,N,89.87,W,-3.61,3.81
8/8/2017,18:33:59,19.046,N,89.874,W,-3.63,3.84
8/8/2017,18:35:59,19.05,N,89.878,W,-3.65,3.87
8/8/2017,18:38:00,19.054,N,89.882,W,-3.68,3.9
8/8/2017,18:40:00,19.058,N,89.886,W,-3.7,3.93
8/8/2017,18:42:00,19.062,N,89.891,W,-3.72,3.96
8/8/2017,18:44:00,19.067,N,89.895,W,-3.74,3.99
8/8/2017,18:45:59,19.071,N,89.899,W,-3.76,4.02
8/8/2017,18:47:59,19.075,N,89.904,W,-3.79,4.05
8/8/2017,18:49:59,19.08,N,89.908,W,-3.81,4.08
8/8/2017,18:51:59,19.084,N,89.912,W,-3.83,4.11
8/8/2017,18:54:00,19.089,N,89.917,W,-3.85,4.14
8/8/2017,18:56:00,19.093,N,89.921,W,-3.87,4.17
8/8/2017,18:58:00,19.098,N,89.925,W,-3.89,4.2
8/8/2017,19:00:00,19.102,N,89.93,W,-3.91,4.23
8/8/2017,19:01:59,19.107,N,89.934,W,-3.93,4.26
8/8/2017,19:03:59,19.111,N,89.939,W,-3.95,4.29
8/8/2017,19:05:59,19.116,N,89.943,W,-3.97,4.32
8/8/2017,19:08:00,19.121,N,89.948,W,-4,4.35
8/8/2017,19:10:00,19.126,N,89.953,W,-4.02,4.38
8/8/2017,19:12:00,19.13,N,89.957,W,-4.04,4.4
8/8/2017,19:14:00,19.135,N,89.962,W,-4.06,4.43
8/8/2017,19:15:59,19.14,N,89.966,W,-4.08,4.46
8/8/2017,19:17:59,19.145,N,89.971,W,-4.1,4.49
8/8/2017,19:19:59,19.15,N,89.976,W,-4.11,4.51
8/8/2017,19:21:59,19.154,N,89.98,W,-4.13,4.54
8/8/2017,19:24:00,19.159,N,89.985,W,-4.15,4.57
8/8/2017,19:26:00,19.164,N,89.99,W,-4.17,4.6
8/8/2017,19:28:00,19.169,N,89.995,W,-4.19,4.62
8/8/2017,19:30:00,19.174,N,90,W,-4.21,4.65
8/8/2017,19:31:59,19.179,N,90.004,W,-4.23,4.68
8/8/2017,19:33:59,19.184,N,90.009,W,-4.25,4.7
8/8/2017,19:35:59,19.189,N,90.014,W,-4.27,4.73
8/8/2017,19:38:00,19.195,N,90.019,W,-4.28,4.75
8/8/2017,19:40:00,19.2,N,90.024,W,-4.3,4.78
8/8/2017,19:42:00,19.205,N,90.029,W,-4.32,4.81
8/8/2017,19:44:00,19.21,N,90.034,W,-4.34,4.83
8/8/2017,19:45:59,19.215,N,90.039,W,-4.36,4.86
8/8/2017,19:47:59,19.221,N,90.044,W,-4.37,4.88
8/8/2017,19:49:59,19.226,N,90.049,W,-4.39,4.91
8/8/2017,19:51:59,19.231,N,90.054,W,-4.41,4.93
8/8/2017,19:54:00,19.236,N,90.059,W,-4.43,4.95
8/8/2017,19:56:00,19.242,N,90.064,W,-4.44,4.98
8/8/2017,19:58:00,19.247,N,90.069,W,-4.46,5
8/8/2017,20:00:00,19.253,N,90.074,W,-4.48,5.03
8/8/2017,20:01:59,19.258,N,90.079,W,-4.5,5.05
8/8/2017,20:03:59,19.264,N,90.084,W,-4.51,5.07
8/8/2017,20:05:59,19.269,N,90.09,W,-4.53,5.1
8/8/2017,20:08:00,19.274,N,90.095,W,-4.55,5.12
8/8/2017,20:10:00,19.28,N,90.1,W,-4.56,5.14
8/8/2017,20:12:00,19.286,N,90.105,W,-4.58,5.17
8/8/2017,20:14:00,19.291,N,90.11,W,-4.59,5.19
8/8/2017,20:15:59,19.297,N,90.116,W,-4.61,5.21
