Track,for,Alberto,2006,,
6/12/2006,13:34:15,26.948,N,86.148,W
6/12/2006,13:36:15,26.956,N,86.131,W
6/12/2006,13:38:16,26.964,N,86.114,W
6/12/2006,13:40:16,26.972,N,86.096,W
6/12/2006,13:42:16,26.98,N,86.079,W
6/12/2006,13:44:15,26.988,N,86.062,W
6/12/2006,13:46:15,26.997,N,86.045,W
6/12/2006,13:48:15,27.005,N,86.027,W
6/12/2006,13:50:15,27.013,N,86.01,W
6/12/2006,13:52:16,27.021,N,85.993,W
6/12/2006,13:54:16,27.029,N,85.975,W
6/12/2006,13:56:16,27.037,N,85.958,W
6/12/2006,13:58:16,27.045,N,85.941,W
6/12/2006,13:59:31,27.05,N,85.93,W
6/12/2006,14:01:31,27.054,N,85.919,W
6/12/2006,14:03:31,27.058,N,85.909,W
6/12/2006,14:05:32,27.062,N,85.899,W
6/12/2006,14:07:32,27.065,N,85.889,W
6/12/2006,14:09:32,27.069,N,85.879,W
6/12/2006,14:11:32,27.072,N,85.87,W
6/12/2006,14:13:31,27.075,N,85.861,W
6/12/2006,14:15:31,27.078,N,85.852,W
6/12/2006,14:17:31,27.081,N,85.843,W
6/12/2006,14:19:31,27.084,N,85.835,W
6/12/2006,14:21:32,27.087,N,85.827,W
6/12/2006,14:23:32,27.09,N,85.819,W
6/12/2006,14:25:32,27.092,N,85.811,W
6/12/2006,14:27:32,27.095,N,85.803,W
6/12/2006,14:29:31,27.097,N,85.796,W
6/12/2006,14:31:31,27.1,N,85.789,W
6/12/2006,14:33:31,27.102,N,85.782,W
6/12/2006,14:35:32,27.104,N,85.775,W
6/12/2006,14:37:32,27.107,N,85.769,W
6/12/2006,14:39:32,27.109,N,85.762,W
6/12/2006,14:41:32,27.111,N,85.756,W
6/12/2006,14:43:31,27.113,N,85.75,W
6/12/2006,14:45:31,27.115,N,85.744,W
6/12/2006,14:47:31,27.117,N,85.738,W
6/12/2006,14:49:31,27.119,N,85.732,W
6/12/2006,14:51:32,27.121,N,85.727,W
6/12/2006,14:53:32,27.123,N,85.722,W
6/12/2006,14:55:32,27.125,N,85.716,W
6/12/2006,14:57:32,27.127,N,85.711,W
6/12/2006,14:59:31,27.129,N,85.706,W
6/12/2006,15:01:31,27.131,N,85.702,W
6/12/2006,15:03:31,27.133,N,85.697,W
6/12/2006,15:05:32,27.135,N,85.692,W
6/12/2006,15:07:32,27.137,N,85.688,W
6/12/2006,15:09:32,27.139,N,85.683,W
6/12/2006,15:11:32,27.141,N,85.679,W
6/12/2006,15:13:31,27.144,N,85.675,W
6/12/2006,15:15:31,27.146,N,85.671,W
6/12/2006,15:17:31,27.148,N,85.667,W
6/12/2006,15:19:31,27.151,N,85.663,W
6/12/2006,15:21:32,27.153,N,85.659,W
6/12/2006,15:23:32,27.156,N,85.655,W
6/12/2006,15:25:32,27.158,N,85.651,W
6/12/2006,15:27:32,27.161,N,85.647,W
6/12/2006,15:29:31,27.164,N,85.644,W
6/12/2006,15:31:31,27.167,N,85.64,W
6/12/2006,15:33:31,27.169,N,85.637,W
6/12/2006,15:33:52,27.17,N,85.636,W
6/12/2006,15:35:52,27.173,N,85.631,W
6/12/2006,15:37:52,27.177,N,85.625,W
6/12/2006,15:39:51,27.181,N,85.62,W
6/12/2006,15:41:51,27.184,N,85.615,W
6/12/2006,15:43:51,27.188,N,85.609,W
6/12/2006,15:45:52,27.192,N,85.604,W
6/12/2006,15:47:52,27.196,N,85.599,W
6/12/2006,15:49:52,27.199,N,85.594,W
6/12/2006,15:51:52,27.203,N,85.589,W
6/12/2006,15:53:51,27.207,N,85.584,W
6/12/2006,15:55:51,27.212,N,85.579,W
6/12/2006,15:57:51,27.216,N,85.574,W
6/12/2006,15:59:51,27.22,N,85.57,W
6/12/2006,16:01:52,27.224,N,85.565,W
6/12/2006,16:03:52,27.229,N,85.56,W
6/12/2006,16:05:52,27.233,N,85.556,W
6/12/2006,16:07:52,27.238,N,85.551,W
6/12/2006,16:09:51,27.242,N,85.547,W
6/12/2006,16:11:51,27.247,N,85.543,W
6/12/2006,16:13:51,27.252,N,85.538,W
6/12/2006,16:15:51,27.257,N,85.534,W
6/12/2006,16:17:51,27.262,N,85.53,W
6/12/2006,16:19:51,27.267,N,85.526,W
6/12/2006,16:21:51,27.272,N,85.522,W
6/12/2006,16:23:52,27.277,N,85.518,W
6/12/2006,16:25:52,27.282,N,85.514,W
6/12/2006,16:27:52,27.288,N,85.51,W
6/12/2006,16:29:52,27.293,N,85.507,W
6/12/2006,16:31:52,27.299,N,85.503,W
6/12/2006,16:33:52,27.304,N,85.499,W
6/12/2006,16:35:52,27.31,N,85.496,W
6/12/2006,16:37:52,27.316,N,85.493,W
6/12/2006,16:39:51,27.322,N,85.489,W
6/12/2006,16:41:51,27.328,N,85.486,W
6/12/2006,16:43:51,27.334,N,85.483,W
6/12/2006,16:45:51,27.34,N,85.48,W
6/12/2006,16:47:51,27.347,N,85.477,W
6/12/2006,16:49:51,27.353,N,85.474,W
6/12/2006,16:51:51,27.36,N,85.471,W
6/12/2006,16:53:52,27.366,N,85.469,W
6/12/2006,16:55:52,27.373,N,85.466,W
6/12/2006,16:57:52,27.38,N,85.464,W
6/12/2006,16:59:52,27.387,N,85.461,W
6/12/2006,17:01:52,27.394,N,85.459,W
6/12/2006,17:03:52,27.401,N,85.457,W
6/12/2006,17:05:52,27.408,N,85.455,W
6/12/2006,17:07:52,27.416,N,85.453,W
6/12/2006,17:09:51,27.423,N,85.451,W
6/12/2006,17:11:51,27.431,N,85.449,W
6/12/2006,17:13:51,27.439,N,85.447,W
6/12/2006,17:15:51,27.446,N,85.446,W
6/12/2006,17:17:51,27.454,N,85.444,W
6/12/2006,17:19:51,27.463,N,85.443,W
6/12/2006,17:21:51,27.471,N,85.441,W
6/12/2006,17:23:52,27.479,N,85.44,W
6/12/2006,17:25:52,27.488,N,85.439,W
6/12/2006,17:27:52,27.496,N,85.438,W
6/12/2006,17:29:52,27.505,N,85.437,W
6/12/2006,17:31:52,27.514,N,85.436,W
6/12/2006,17:33:52,27.523,N,85.436,W
6/12/2006,17:35:52,27.532,N,85.435,W
6/12/2006,17:36:36,27.535,N,85.435,W
6/12/2006,17:38:36,27.54,N,85.432,W
6/12/2006,17:40:35,27.546,N,85.429,W
6/12/2006,17:42:35,27.551,N,85.427,W
6/12/2006,17:44:35,27.556,N,85.424,W
6/12/2006,17:46:35,27.561,N,85.421,W
6/12/2006,17:48:35,27.567,N,85.419,W
6/12/2006,17:50:35,27.572,N,85.416,W
6/12/2006,17:52:35,27.577,N,85.413,W
6/12/2006,17:54:36,27.582,N,85.411,W
6/12/2006,17:56:36,27.587,N,85.408,W
6/12/2006,17:58:36,27.592,N,85.406,W
6/12/2006,18:00:36,27.597,N,85.403,W
6/12/2006,18:02:36,27.602,N,85.401,W
6/12/2006,18:04:36,27.607,N,85.398,W
6/12/2006,18:06:36,27.612,N,85.396,W
6/12/2006,18:08:36,27.617,N,85.393,W
6/12/2006,18:10:35,27.621,N,85.391,W
6/12/2006,18:12:35,27.626,N,85.389,W
6/12/2006,18:14:35,27.631,N,85.386,W
6/12/2006,18:16:35,27.636,N,85.384,W
6/12/2006,18:18:35,27.64,N,85.382,W
6/12/2006,18:20:35,27.645,N,85.379,W
6/12/2006,18:22:35,27.65,N,85.377,W
6/12/2006,18:24:36,27.654,N,85.375,W
6/12/2006,18:26:36,27.659,N,85.373,W
6/12/2006,18:28:36,27.663,N,85.371,W
6/12/2006,18:30:36,27.668,N,85.369,W
6/12/2006,18:32:36,27.672,N,85.367,W
6/12/2006,18:34:36,27.676,N,85.365,W
6/12/2006,18:36:36,27.681,N,85.363,W
6/12/2006,18:38:36,27.685,N,85.361,W
6/12/2006,18:40:35,27.689,N,85.359,W
6/12/2006,18:42:35,27.693,N,85.357,W
6/12/2006,18:44:35,27.697,N,85.355,W
6/12/2006,18:46:35,27.701,N,85.353,W
6/12/2006,18:48:35,27.705,N,85.352,W
6/12/2006,18:50:35,27.709,N,85.35,W
6/12/2006,18:52:35,27.713,N,85.348,W
6/12/2006,18:54:36,27.717,N,85.347,W
6/12/2006,18:56:36,27.721,N,85.345,W
6/12/2006,18:58:36,27.725,N,85.343,W
6/12/2006,19:00:36,27.729,N,85.342,W
6/12/2006,19:02:36,27.732,N,85.34,W
6/12/2006,19:04:36,27.736,N,85.339,W
6/12/2006,19:06:36,27.74,N,85.338,W
6/12/2006,19:08:36,27.743,N,85.336,W
6/12/2006,19:10:35,27.747,N,85.335,W
6/12/2006,19:12:35,27.75,N,85.334,W
6/12/2006,19:14:35,27.753,N,85.332,W
6/12/2006,19:16:35,27.757,N,85.331,W
6/12/2006,19:18:35,27.76,N,85.33,W
6/12/2006,19:20:35,27.763,N,85.329,W
6/12/2006,19:22:35,27.767,N,85.328,W
6/12/2006,19:24:36,27.77,N,85.326,W
6/12/2006,19:26:36,27.773,N,85.325,W
6/12/2006,19:28:36,27.776,N,85.324,W
6/12/2006,19:30:36,27.779,N,85.323,W
6/12/2006,19:32:36,27.782,N,85.322,W
6/12/2006,19:34:36,27.785,N,85.321,W
6/12/2006,19:36:36,27.788,N,85.32,W
6/12/2006,19:38:36,27.791,N,85.32,W
6/12/2006,19:40:35,27.794,N,85.319,W
6/12/2006,19:42:35,27.797,N,85.318,W
6/12/2006,19:44:35,27.799,N,85.317,W
6/12/2006,19:46:35,27.802,N,85.316,W
6/12/2006,19:48:35,27.805,N,85.315,W
6/12/2006,19:50:35,27.808,N,85.314,W
6/12/2006,19:52:35,27.81,N,85.314,W
6/12/2006,19:54:36,27.813,N,85.313,W
6/12/2006,19:56:36,27.815,N,85.312,W
6/12/2006,19:58:36,27.818,N,85.311,W
6/12/2006,20:00:36,27.821,N,85.311,W
6/12/2006,20:02:36,27.823,N,85.31,W
6/12/2006,20:04:36,27.825,N,85.309,W
6/12/2006,20:06:36,27.828,N,85.309,W
6/12/2006,20:08:36,27.83,N,85.308,W
6/12/2006,20:10:35,27.833,N,85.307,W
6/12/2006,20:12:35,27.835,N,85.307,W
6/12/2006,20:14:35,27.837,N,85.306,W
6/12/2006,20:16:35,27.84,N,85.305,W
6/12/2006,20:18:35,27.842,N,85.304,W
6/12/2006,20:20:35,27.844,N,85.304,W
6/12/2006,20:22:35,27.846,N,85.303,W
6/12/2006,20:24:36,27.849,N,85.302,W
6/12/2006,20:26:36,27.851,N,85.302,W
6/12/2006,20:28:36,27.853,N,85.301,W
6/12/2006,20:30:36,27.855,N,85.3,W
6/12/2006,20:32:36,27.857,N,85.3,W
6/12/2006,20:34:36,27.859,N,85.299,W
6/12/2006,20:36:36,27.862,N,85.298,W
6/12/2006,20:38:36,27.864,N,85.298,W
6/12/2006,20:40:35,27.866,N,85.297,W
6/12/2006,20:42:35,27.868,N,85.296,W
6/12/2006,20:44:35,27.87,N,85.296,W
6/12/2006,20:46:35,27.872,N,85.295,W
6/12/2006,20:48:35,27.874,N,85.294,W
6/12/2006,20:50:35,27.876,N,85.293,W
6/12/2006,20:52:35,27.878,N,85.293,W
6/12/2006,20:54:36,27.88,N,85.292,W
6/12/2006,20:56:36,27.882,N,85.291,W
6/12/2006,20:58:36,27.884,N,85.29,W
6/12/2006,21:00:36,27.886,N,85.289,W
6/12/2006,21:02:36,27.887,N,85.288,W
6/12/2006,21:04:36,27.889,N,85.288,W
6/12/2006,21:06:36,27.891,N,85.287,W
6/12/2006,21:08:36,27.893,N,85.286,W
6/12/2006,21:10:35,27.895,N,85.285,W
6/12/2006,21:12:35,27.897,N,85.284,W
6/12/2006,21:14:35,27.899,N,85.283,W
6/12/2006,21:16:35,27.901,N,85.282,W
6/12/2006,21:18:35,27.903,N,85.281,W
6/12/2006,21:20:35,27.905,N,85.28,W
6/12/2006,21:22:35,27.906,N,85.278,W
6/12/2006,21:24:36,27.908,N,85.277,W
6/12/2006,21:26:36,27.91,N,85.276,W
6/12/2006,21:28:36,27.912,N,85.275,W
6/12/2006,21:30:36,27.914,N,85.274,W
6/12/2006,21:32:36,27.916,N,85.272,W
6/12/2006,21:34:36,27.918,N,85.271,W
6/12/2006,21:36:36,27.92,N,85.27,W
6/12/2006,21:38:36,27.922,N,85.268,W
6/12/2006,21:40:35,27.924,N,85.267,W
6/12/2006,21:42:35,27.926,N,85.265,W
6/12/2006,21:44:35,27.927,N,85.264,W
6/12/2006,21:46:35,27.929,N,85.262,W
6/12/2006,21:48:35,27.931,N,85.261,W
6/12/2006,21:50:35,27.933,N,85.259,W
6/12/2006,21:52:35,27.935,N,85.257,W
6/12/2006,21:54:36,27.937,N,85.255,W
6/12/2006,21:56:36,27.939,N,85.254,W
6/12/2006,21:58:36,27.941,N,85.252,W
6/12/2006,22:00:36,27.943,N,85.25,W
6/12/2006,22:02:36,27.945,N,85.248,W
6/12/2006,22:04:36,27.947,N,85.246,W
6/12/2006,22:06:36,27.949,N,85.244,W
6/12/2006,22:08:36,27.951,N,85.242,W
6/12/2006,22:10:35,27.953,N,85.24,W
6/12/2006,22:12:35,27.956,N,85.237,W
6/12/2006,22:14:35,27.958,N,85.235,W
6/12/2006,22:16:35,27.96,N,85.233,W
6/12/2006,22:18:35,27.962,N,85.23,W
6/12/2006,22:20:35,27.964,N,85.228,W
6/12/2006,22:22:35,27.966,N,85.225,W
6/12/2006,22:24:36,27.969,N,85.223,W
6/12/2006,22:26:36,27.971,N,85.22,W
6/12/2006,22:28:36,27.973,N,85.218,W
6/12/2006,22:30:36,27.975,N,85.215,W
6/12/2006,22:32:36,27.978,N,85.212,W
6/12/2006,22:34:36,27.98,N,85.209,W
6/12/2006,22:36:36,27.982,N,85.206,W
6/12/2006,22:38:36,27.985,N,85.203,W
6/12/2006,22:40:35,27.987,N,85.2,W
6/12/2006,22:42:35,27.99,N,85.197,W
6/12/2006,22:44:35,27.992,N,85.194,W
6/12/2006,22:46:35,27.995,N,85.19,W
6/12/2006,22:48:35,27.997,N,85.187,W
6/12/2006,22:50:35,28,N,85.183,W
6/12/2006,22:52:35,28.002,N,85.18,W
6/12/2006,22:54:36,28.005,N,85.176,W
6/12/2006,22:56:36,28.007,N,85.173,W
6/12/2006,22:58:36,28.01,N,85.169,W
6/12/2006,23:00:36,28.013,N,85.165,W
6/12/2006,23:02:36,28.015,N,85.161,W
6/12/2006,23:04:36,28.018,N,85.158,W
6/12/2006,23:06:36,28.021,N,85.154,W
6/12/2006,23:08:36,28.024,N,85.15,W
6/12/2006,23:10:35,28.026,N,85.146,W
6/12/2006,23:12:35,28.029,N,85.141,W
6/12/2006,23:14:35,28.032,N,85.137,W
6/12/2006,23:16:35,28.035,N,85.133,W
6/12/2006,23:18:35,28.038,N,85.129,W
6/12/2006,23:20:35,28.041,N,85.124,W
6/12/2006,23:22:35,28.044,N,85.12,W
6/12/2006,23:24:36,28.046,N,85.115,W
6/12/2006,23:26:36,28.049,N,85.111,W
6/12/2006,23:28:36,28.052,N,85.106,W
6/12/2006,23:30:36,28.055,N,85.102,W
6/12/2006,23:32:36,28.058,N,85.097,W
6/12/2006,23:34:36,28.061,N,85.092,W
6/12/2006,23:36:36,28.064,N,85.088,W
6/12/2006,23:38:36,28.068,N,85.083,W
6/12/2006,23:40:35,28.071,N,85.078,W
6/12/2006,23:42:35,28.074,N,85.073,W
6/12/2006,23:44:35,28.077,N,85.068,W
6/12/2006,23:46:35,28.08,N,85.063,W
6/12/2006,23:48:35,28.083,N,85.058,W
6/12/2006,23:50:35,28.086,N,85.053,W
6/12/2006,23:52:35,28.09,N,85.048,W
6/12/2006,23:54:36,28.093,N,85.042,W
6/12/2006,23:56:36,28.096,N,85.037,W
6/12/2006,23:58:36,28.099,N,85.032,W
6/13/2006,0:00:36,28.102,N,85.027,W
6/13/2006,0:02:36,28.106,N,85.021,W
6/13/2006,0:04:36,28.109,N,85.016,W
6/13/2006,0:06:36,28.112,N,85.01,W
6/13/2006,0:08:36,28.116,N,85.005,W
6/13/2006,0:09:59,28.118,N,85.001,W
6/13/2006,0:11:59,28.121,N,84.991,W
6/13/2006,0:13:59,28.124,N,84.981,W
6/13/2006,0:16:00,28.127,N,84.972,W
6/13/2006,0:18:00,28.129,N,84.962,W
6/13/2006,0:20:00,28.132,N,84.953,W
6/13/2006,0:22:00,28.135,N,84.944,W
6/13/2006,0:24:00,28.138,N,84.935,W
6/13/2006,0:26:00,28.141,N,84.926,W
6/13/2006,0:28:00,28.144,N,84.917,W
6/13/2006,0:30:00,28.147,N,84.908,W
6/13/2006,0:31:59,28.151,N,84.9,W
6/13/2006,0:33:59,28.154,N,84.891,W
6/13/2006,0:35:59,28.157,N,84.883,W
6/13/2006,0:37:59,28.16,N,84.875,W
6/13/2006,0:39:59,28.163,N,84.867,W
6/13/2006,0:41:59,28.167,N,84.859,W
6/13/2006,0:43:59,28.17,N,84.851,W
6/13/2006,0:46:00,28.173,N,84.843,W
6/13/2006,0:48:00,28.177,N,84.836,W
6/13/2006,0:50:00,28.18,N,84.828,W
6/13/2006,0:52:00,28.183,N,84.821,W
6/13/2006,0:54:00,28.187,N,84.814,W
6/13/2006,0:56:00,28.19,N,84.807,W
6/13/2006,0:58:00,28.194,N,84.8,W
6/13/2006,1:00:00,28.197,N,84.794,W
6/13/2006,1:01:59,28.201,N,84.787,W
6/13/2006,1:03:59,28.204,N,84.78,W
6/13/2006,1:05:59,28.208,N,84.774,W
6/13/2006,1:07:59,28.212,N,84.768,W
6/13/2006,1:09:59,28.215,N,84.762,W
6/13/2006,1:11:59,28.219,N,84.756,W
6/13/2006,1:13:59,28.223,N,84.75,W
6/13/2006,1:16:00,28.227,N,84.744,W
6/13/2006,1:18:00,28.23,N,84.738,W
6/13/2006,1:20:00,28.234,N,84.733,W
6/13/2006,1:22:00,28.238,N,84.727,W
6/13/2006,1:24:00,28.242,N,84.722,W
6/13/2006,1:26:00,28.246,N,84.717,W
6/13/2006,1:28:00,28.25,N,84.711,W
6/13/2006,1:30:00,28.254,N,84.706,W
6/13/2006,1:31:59,28.258,N,84.701,W
6/13/2006,1:33:59,28.262,N,84.697,W
6/13/2006,1:35:59,28.266,N,84.692,W
6/13/2006,1:37:59,28.27,N,84.687,W
6/13/2006,1:39:59,28.274,N,84.683,W
6/13/2006,1:41:59,28.278,N,84.678,W
6/13/2006,1:43:59,28.282,N,84.674,W
6/13/2006,1:46:00,28.286,N,84.67,W
6/13/2006,1:48:00,28.29,N,84.665,W
6/13/2006,1:50:00,28.294,N,84.661,W
6/13/2006,1:52:00,28.298,N,84.657,W
6/13/2006,1:54:00,28.303,N,84.653,W
6/13/2006,1:56:00,28.307,N,84.65,W
6/13/2006,1:58:00,28.311,N,84.646,W
6/13/2006,2:00:00,28.315,N,84.642,W
6/13/2006,2:01:59,28.319,N,84.639,W
6/13/2006,2:03:59,28.324,N,84.635,W
6/13/2006,2:05:59,28.328,N,84.632,W
6/13/2006,2:07:59,28.332,N,84.628,W
6/13/2006,2:08:16,28.333,N,84.628,W
6/13/2006,2:10:16,28.337,N,84.625,W
6/13/2006,2:12:16,28.341,N,84.621,W
6/13/2006,2:14:15,28.346,N,84.618,W
6/13/2006,2:16:15,28.35,N,84.615,W
6/13/2006,2:18:15,28.354,N,84.612,W
6/13/2006,2:20:15,28.359,N,84.609,W
6/13/2006,2:22:15,28.363,N,84.606,W
6/13/2006,2:24:15,28.367,N,84.603,W
6/13/2006,2:26:15,28.372,N,84.601,W
6/13/2006,2:28:15,28.376,N,84.598,W
6/13/2006,2:30:16,28.381,N,84.596,W
6/13/2006,2:32:16,28.385,N,84.593,W
6/13/2006,2:34:16,28.389,N,84.591,W
6/13/2006,2:36:16,28.394,N,84.589,W
6/13/2006,2:38:16,28.398,N,84.587,W
6/13/2006,2:40:16,28.403,N,84.585,W
6/13/2006,2:42:16,28.407,N,84.583,W
6/13/2006,2:44:15,28.412,N,84.581,W
6/13/2006,2:46:15,28.417,N,84.579,W
6/13/2006,2:48:15,28.421,N,84.577,W
6/13/2006,2:50:15,28.426,N,84.575,W
6/13/2006,2:52:15,28.43,N,84.573,W
6/13/2006,2:54:15,28.435,N,84.572,W
6/13/2006,2:56:15,28.44,N,84.57,W
6/13/2006,2:58:15,28.444,N,84.569,W
6/13/2006,3:00:16,28.449,N,84.567,W
6/13/2006,3:02:16,28.454,N,84.565,W
6/13/2006,3:04:16,28.459,N,84.564,W
6/13/2006,3:06:16,28.463,N,84.562,W
6/13/2006,3:08:16,28.468,N,84.561,W
6/13/2006,3:10:16,28.473,N,84.56,W
6/13/2006,3:12:16,28.477,N,84.558,W
6/13/2006,3:14:15,28.482,N,84.557,W
6/13/2006,3:16:15,28.487,N,84.555,W
6/13/2006,3:18:15,28.492,N,84.554,W
6/13/2006,3:20:15,28.497,N,84.553,W
6/13/2006,3:22:15,28.501,N,84.551,W
6/13/2006,3:24:15,28.506,N,84.55,W
6/13/2006,3:26:15,28.511,N,84.549,W
6/13/2006,3:28:15,28.516,N,84.547,W
6/13/2006,3:30:16,28.521,N,84.546,W
6/13/2006,3:32:16,28.526,N,84.544,W
6/13/2006,3:34:16,28.53,N,84.543,W
6/13/2006,3:36:16,28.535,N,84.542,W
6/13/2006,3:38:16,28.54,N,84.54,W
6/13/2006,3:40:16,28.545,N,84.539,W
6/13/2006,3:42:16,28.55,N,84.537,W
6/13/2006,3:44:15,28.555,N,84.536,W
6/13/2006,3:46:15,28.56,N,84.534,W
6/13/2006,3:48:15,28.565,N,84.533,W
6/13/2006,3:50:15,28.57,N,84.531,W
6/13/2006,3:52:15,28.574,N,84.529,W
6/13/2006,3:54:15,28.579,N,84.528,W
6/13/2006,3:56:15,28.584,N,84.526,W
6/13/2006,3:58:15,28.589,N,84.524,W
6/13/2006,3:59:23,28.592,N,84.523,W
6/13/2006,4:01:23,28.597,N,84.521,W
6/13/2006,4:03:22,28.602,N,84.519,W
6/13/2006,4:05:22,28.606,N,84.517,W
6/13/2006,4:07:22,28.611,N,84.515,W
6/13/2006,4:09:22,28.616,N,84.513,W
6/13/2006,4:11:22,28.621,N,84.511,W
6/13/2006,4:13:22,28.626,N,84.508,W
6/13/2006,4:15:22,28.631,N,84.506,W
6/13/2006,4:17:22,28.635,N,84.504,W
6/13/2006,4:19:23,28.64,N,84.502,W
6/13/2006,4:21:23,28.645,N,84.5,W
6/13/2006,4:23:23,28.65,N,84.498,W
6/13/2006,4:25:23,28.655,N,84.495,W
6/13/2006,4:27:23,28.66,N,84.493,W
6/13/2006,4:29:23,28.665,N,84.491,W
6/13/2006,4:31:23,28.67,N,84.489,W
6/13/2006,4:33:22,28.675,N,84.487,W
6/13/2006,4:35:22,28.68,N,84.484,W
6/13/2006,4:37:22,28.685,N,84.482,W
6/13/2006,4:39:22,28.69,N,84.48,W
6/13/2006,4:41:22,28.695,N,84.478,W
6/13/2006,4:43:22,28.7,N,84.475,W
6/13/2006,4:45:22,28.705,N,84.473,W
6/13/2006,4:47:22,28.71,N,84.471,W
6/13/2006,4:49:23,28.715,N,84.468,W
6/13/2006,4:51:23,28.72,N,84.466,W
6/13/2006,4:53:23,28.725,N,84.464,W
6/13/2006,4:55:23,28.73,N,84.461,W
6/13/2006,4:57:23,28.735,N,84.459,W
6/13/2006,4:59:23,28.74,N,84.457,W
6/13/2006,5:01:23,28.745,N,84.454,W
6/13/2006,5:03:22,28.75,N,84.452,W
6/13/2006,5:05:22,28.755,N,84.449,W
6/13/2006,5:07:22,28.76,N,84.447,W
6/13/2006,5:09:22,28.765,N,84.445,W
6/13/2006,5:11:22,28.77,N,84.442,W
6/13/2006,5:13:22,28.775,N,84.44,W
6/13/2006,5:15:22,28.781,N,84.437,W
6/13/2006,5:17:22,28.786,N,84.435,W
6/13/2006,5:19:23,28.791,N,84.432,W
6/13/2006,5:21:23,28.796,N,84.43,W
6/13/2006,5:23:23,28.801,N,84.427,W
6/13/2006,5:25:23,28.806,N,84.425,W
6/13/2006,5:27:23,28.811,N,84.423,W
6/13/2006,5:29:23,28.816,N,84.42,W
6/13/2006,5:31:23,28.821,N,84.418,W
6/13/2006,5:32:44,28.825,N,84.416,W
6/13/2006,5:34:45,28.83,N,84.414,W
6/13/2006,5:36:45,28.835,N,84.412,W
6/13/2006,5:38:45,28.84,N,84.41,W
6/13/2006,5:40:45,28.845,N,84.408,W
6/13/2006,5:42:45,28.851,N,84.406,W
6/13/2006,5:44:45,28.856,N,84.403,W
6/13/2006,5:46:45,28.861,N,84.401,W
6/13/2006,5:48:45,28.866,N,84.399,W
6/13/2006,5:50:44,28.871,N,84.397,W
6/13/2006,5:52:44,28.876,N,84.395,W
6/13/2006,5:54:44,28.881,N,84.393,W
6/13/2006,5:56:44,28.887,N,84.391,W
6/13/2006,5:58:44,28.892,N,84.389,W
6/13/2006,6:00:44,28.897,N,84.388,W
6/13/2006,6:02:44,28.902,N,84.386,W
6/13/2006,6:04:45,28.907,N,84.384,W
6/13/2006,6:06:45,28.913,N,84.382,W
6/13/2006,6:08:45,28.918,N,84.38,W
6/13/2006,6:10:45,28.923,N,84.378,W
6/13/2006,6:12:45,28.928,N,84.376,W
6/13/2006,6:14:45,28.934,N,84.374,W
6/13/2006,6:16:45,28.939,N,84.372,W
6/13/2006,6:18:45,28.944,N,84.371,W
6/13/2006,6:20:44,28.949,N,84.369,W
6/13/2006,6:22:44,28.955,N,84.367,W
6/13/2006,6:24:44,28.96,N,84.365,W
6/13/2006,6:26:44,28.965,N,84.364,W
6/13/2006,6:28:44,28.971,N,84.362,W
6/13/2006,6:30:44,28.976,N,84.36,W
6/13/2006,6:32:44,28.981,N,84.358,W
6/13/2006,6:34:45,28.987,N,84.357,W
6/13/2006,6:36:45,28.992,N,84.355,W
6/13/2006,6:38:45,28.997,N,84.354,W
6/13/2006,6:40:45,29.003,N,84.352,W
6/13/2006,6:42:45,29.008,N,84.35,W
6/13/2006,6:44:45,29.013,N,84.349,W
6/13/2006,6:46:45,29.019,N,84.347,W
6/13/2006,6:48:45,29.024,N,84.346,W
6/13/2006,6:50:44,29.029,N,84.344,W
6/13/2006,6:52:44,29.034,N,84.343,W
6/13/2006,6:54:44,29.04,N,84.341,W
6/13/2006,6:56:44,29.045,N,84.34,W
6/13/2006,6:58:44,29.05,N,84.338,W
6/13/2006,7:00:44,29.056,N,84.337,W
6/13/2006,7:02:44,29.061,N,84.335,W
6/13/2006,7:04:45,29.066,N,84.334,W
6/13/2006,7:06:45,29.071,N,84.332,W
6/13/2006,7:08:45,29.077,N,84.331,W
6/13/2006,7:10:45,29.082,N,84.33,W
6/13/2006,7:12:45,29.087,N,84.328,W
6/13/2006,7:14:45,29.092,N,84.327,W
6/13/2006,7:16:45,29.097,N,84.326,W
6/13/2006,7:18:45,29.103,N,84.324,W
6/13/2006,7:20:44,29.108,N,84.323,W
6/13/2006,7:22:44,29.113,N,84.322,W
6/13/2006,7:24:44,29.118,N,84.321,W
6/13/2006,7:26:44,29.123,N,84.319,W
6/13/2006,7:28:44,29.128,N,84.318,W
6/13/2006,7:30:44,29.133,N,84.317,W
6/13/2006,7:32:44,29.138,N,84.316,W
6/13/2006,7:34:45,29.143,N,84.315,W
6/13/2006,7:36:45,29.148,N,84.314,W
6/13/2006,7:38:45,29.153,N,84.313,W
6/13/2006,7:40:45,29.157,N,84.311,W
6/13/2006,7:42:45,29.162,N,84.31,W
6/13/2006,7:44:45,29.167,N,84.309,W
6/13/2006,7:46:45,29.172,N,84.308,W
6/13/2006,7:48:45,29.177,N,84.307,W
6/13/2006,7:50:44,29.181,N,84.306,W
6/13/2006,7:52:44,29.186,N,84.305,W
6/13/2006,7:54:44,29.19,N,84.304,W
6/13/2006,7:56:44,29.195,N,84.303,W
6/13/2006,7:58:44,29.2,N,84.302,W
6/13/2006,8:00:44,29.204,N,84.301,W
6/13/2006,8:02:44,29.208,N,84.301,W
