Track,for,Barry,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/2/2001,18:24:34,26.363,N,84.796,W,0
8/2/2001,18:26:35,26.363,N,84.802,W,0
8/2/2001,18:28:35,26.362,N,84.809,W,0
8/2/2001,18:30:34,26.361,N,84.815,W,0
8/2/2001,18:32:35,26.36,N,84.821,W,0
8/2/2001,18:34:35,26.359,N,84.828,W,0
8/2/2001,18:36:34,26.359,N,84.834,W,0
8/2/2001,18:38:34,26.358,N,84.84,W,0
8/2/2001,18:40:35,26.357,N,84.846,W,0
8/2/2001,18:42:35,26.356,N,84.853,W,0
8/2/2001,18:44:34,26.356,N,84.859,W,0
8/2/2001,18:46:34,26.355,N,84.865,W,0
8/2/2001,18:48:35,26.354,N,84.872,W,0
8/2/2001,18:50:35,26.353,N,84.878,W,0
8/2/2001,18:52:34,26.352,N,84.884,W,0
8/2/2001,18:54:34,26.352,N,84.891,W,0
8/2/2001,18:56:35,26.351,N,84.897,W,0
8/2/2001,18:58:35,26.35,N,84.903,W,0
8/2/2001,19:00:34,26.349,N,84.91,W,0
8/2/2001,19:02:35,26.348,N,84.916,W,0
8/2/2001,19:04:35,26.348,N,84.922,W,0
8/2/2001,19:06:34,26.347,N,84.929,W,0
8/2/2001,19:08:34,26.346,N,84.935,W,0
8/2/2001,19:10:35,26.345,N,84.942,W,0
8/2/2001,19:12:35,26.344,N,84.948,W,0
8/2/2001,19:14:34,26.343,N,84.955,W,0
8/2/2001,19:16:34,26.343,N,84.961,W,0
8/2/2001,19:18:35,26.342,N,84.968,W,0
8/2/2001,19:20:35,26.341,N,84.974,W,0
8/2/2001,19:22:34,26.34,N,84.981,W,0
8/2/2001,19:24:34,26.339,N,84.987,W,0
8/2/2001,19:26:35,26.338,N,84.994,W,0
8/2/2001,19:28:35,26.337,N,85,W,0
8/2/2001,19:30:34,26.336,N,85.007,W,0
8/2/2001,19:32:35,26.335,N,85.014,W,0
8/2/2001,19:34:35,26.335,N,85.02,W,0
8/2/2001,19:36:34,26.334,N,85.027,W,0
8/2/2001,19:38:34,26.333,N,85.034,W,0
8/2/2001,19:40:35,26.332,N,85.041,W,0
8/2/2001,19:42:35,26.331,N,85.047,W,0
8/2/2001,19:44:34,26.33,N,85.054,W,0
8/2/2001,19:46:34,26.329,N,85.061,W,0
8/2/2001,19:48:35,26.328,N,85.068,W,0
8/2/2001,19:50:35,26.327,N,85.075,W,0
8/2/2001,19:52:34,26.326,N,85.082,W,0
8/2/2001,19:54:34,26.325,N,85.089,W,0
8/2/2001,19:56:35,26.323,N,85.096,W,0
8/2/2001,19:58:35,26.322,N,85.103,W,0
8/2/2001,20:00:34,26.321,N,85.11,W,0
8/2/2001,20:02:35,26.32,N,85.117,W,0
8/2/2001,20:04:35,26.319,N,85.124,W,0
8/2/2001,20:06:34,26.318,N,85.131,W,0
8/2/2001,20:08:34,26.317,N,85.139,W,0
8/2/2001,20:10:35,26.315,N,85.146,W,0
8/2/2001,20:12:35,26.314,N,85.153,W,0
8/2/2001,20:14:34,26.313,N,85.161,W,0
8/2/2001,20:16:34,26.312,N,85.168,W,0
8/2/2001,20:18:35,26.311,N,85.175,W,0
8/2/2001,20:20:35,26.309,N,85.183,W,0
8/2/2001,20:22:34,26.308,N,85.19,W,0
8/2/2001,20:24:34,26.307,N,85.198,W,0
8/2/2001,20:26:35,26.305,N,85.206,W,0
8/2/2001,20:28:35,26.304,N,85.213,W,0
8/2/2001,20:30:34,26.303,N,85.221,W,0
8/2/2001,20:32:35,26.301,N,85.229,W,0
8/2/2001,20:34:35,26.3,N,85.237,W,0
8/2/2001,20:36:34,26.298,N,85.245,W,0
8/2/2001,20:38:34,26.297,N,85.252,W,0
8/2/2001,20:40:35,26.295,N,85.26,W,0
8/2/2001,20:42:35,26.294,N,85.268,W,0
8/2/2001,20:44:34,26.292,N,85.276,W,0
8/2/2001,20:46:34,26.291,N,85.285,W,0
8/2/2001,20:48:35,26.289,N,85.293,W,0
8/2/2001,20:50:35,26.288,N,85.301,W,0
8/2/2001,20:52:34,26.286,N,85.309,W,0
8/2/2001,20:54:34,26.285,N,85.317,W,0
8/2/2001,20:56:35,26.283,N,85.326,W,0
8/2/2001,20:58:35,26.281,N,85.334,W,0
8/2/2001,21:00:34,26.28,N,85.342,W,0
8/2/2001,21:02:35,26.278,N,85.351,W,0
8/2/2001,21:04:35,26.276,N,85.359,W,0
8/2/2001,21:06:09,26.275,N,85.366,W,0
8/2/2001,21:08:09,26.276,N,85.371,W,0
8/2/2001,21:10:10,26.276,N,85.375,W,0
8/2/2001,21:12:10,26.277,N,85.38,W,0
8/2/2001,21:14:09,26.278,N,85.384,W,0
8/2/2001,21:16:09,26.28,N,85.387,W,0
8/2/2001,21:18:10,26.281,N,85.391,W,0
8/2/2001,21:20:09,26.283,N,85.394,W,0
8/2/2001,21:22:09,26.284,N,85.397,W,0
8/2/2001,21:24:10,26.286,N,85.4,W,0
8/2/2001,21:26:10,26.288,N,85.403,W,0
8/2/2001,21:28:09,26.291,N,85.405,W,0
8/2/2001,21:30:09,26.293,N,85.407,W,0
8/2/2001,21:32:10,26.295,N,85.409,W,0
8/2/2001,21:34:10,26.298,N,85.411,W,0
8/2/2001,21:36:09,26.3,N,85.413,W,0
8/2/2001,21:38:09,26.303,N,85.414,W,0
8/2/2001,21:40:10,26.306,N,85.416,W,0
8/2/2001,21:42:10,26.309,N,85.417,W,0
8/2/2001,21:44:09,26.312,N,85.418,W,0
8/2/2001,21:46:09,26.315,N,85.419,W,0
8/2/2001,21:48:10,26.318,N,85.42,W,0
8/2/2001,21:50:09,26.321,N,85.42,W,0
8/2/2001,21:52:09,26.324,N,85.421,W,0
8/2/2001,21:54:10,26.327,N,85.422,W,0
8/2/2001,21:56:10,26.331,N,85.422,W,0
8/2/2001,21:58:09,26.334,N,85.422,W,0
8/2/2001,22:00:09,26.337,N,85.423,W,0
8/2/2001,22:02:10,26.34,N,85.423,W,0
8/2/2001,22:04:10,26.343,N,85.423,W,0
8/2/2001,22:06:09,26.347,N,85.424,W,0
8/2/2001,22:08:09,26.35,N,85.424,W,0
8/2/2001,22:10:10,26.353,N,85.424,W,0
8/2/2001,22:12:10,26.356,N,85.424,W,0
8/2/2001,22:14:09,26.359,N,85.425,W,0
8/2/2001,22:16:09,26.362,N,85.425,W,0
8/2/2001,22:18:10,26.365,N,85.425,W,0
8/2/2001,22:20:09,26.368,N,85.425,W,0
8/2/2001,22:22:09,26.371,N,85.426,W,0
8/2/2001,22:24:10,26.373,N,85.426,W,0
8/2/2001,22:26:10,26.376,N,85.427,W,0
8/2/2001,22:28:09,26.378,N,85.427,W,0
8/2/2001,22:30:09,26.381,N,85.428,W,0
8/2/2001,22:32:10,26.383,N,85.429,W,0
8/2/2001,22:32:56,26.384,N,85.429,W,0
8/2/2001,22:34:55,26.384,N,85.432,W,0
8/2/2001,22:36:55,26.384,N,85.435,W,0
8/2/2001,22:38:56,26.383,N,85.438,W,0
8/2/2001,22:40:56,26.383,N,85.441,W,0
8/2/2001,22:42:55,26.383,N,85.444,W,0
8/2/2001,22:44:55,26.383,N,85.447,W,0
8/2/2001,22:46:56,26.382,N,85.45,W,0
8/2/2001,22:48:56,26.382,N,85.453,W,0
8/2/2001,22:50:55,26.382,N,85.456,W,0
8/2/2001,22:52:56,26.382,N,85.459,W,0
8/2/2001,22:54:56,26.382,N,85.462,W,0
8/2/2001,22:56:55,26.381,N,85.465,W,0
8/2/2001,22:58:55,26.381,N,85.468,W,0
8/2/2001,23:00:56,26.381,N,85.471,W,0
8/2/2001,23:02:56,26.381,N,85.474,W,0
8/2/2001,23:04:55,26.38,N,85.477,W,0
8/2/2001,23:06:55,26.38,N,85.48,W,0
8/2/2001,23:08:56,26.38,N,85.483,W,0
8/2/2001,23:10:56,26.38,N,85.486,W,0
8/2/2001,23:12:55,26.38,N,85.489,W,0
8/2/2001,23:14:55,26.379,N,85.492,W,0
8/2/2001,23:16:56,26.379,N,85.495,W,0
8/2/2001,23:18:56,26.379,N,85.498,W,0
8/2/2001,23:20:55,26.379,N,85.501,W,0
8/2/2001,23:22:56,26.378,N,85.504,W,0
8/2/2001,23:24:56,26.378,N,85.507,W,0
8/2/2001,23:26:55,26.378,N,85.51,W,0
8/2/2001,23:28:55,26.378,N,85.513,W,0
8/2/2001,23:30:56,26.378,N,85.516,W,0
8/2/2001,23:32:56,26.377,N,85.519,W,0
8/2/2001,23:34:55,26.377,N,85.522,W,0
8/2/2001,23:36:55,26.377,N,85.525,W,0
8/2/2001,23:38:56,26.377,N,85.528,W,0
8/2/2001,23:40:56,26.376,N,85.531,W,0
8/2/2001,23:42:55,26.376,N,85.534,W,0
8/2/2001,23:44:55,26.376,N,85.537,W,0
8/2/2001,23:46:56,26.376,N,85.54,W,0
8/2/2001,23:48:56,26.376,N,85.543,W,0
8/2/2001,23:50:55,26.375,N,85.546,W,0
8/2/2001,23:52:56,26.375,N,85.549,W,0
8/2/2001,23:54:56,26.375,N,85.552,W,0
8/2/2001,23:56:55,26.375,N,85.555,W,0
8/2/2001,23:58:55,26.374,N,85.558,W,0
8/3/2001,0:00:56,26.374,N,85.561,W,0
8/3/2001,0:02:46,26.374,N,85.564,W,0
8/3/2001,0:04:46,26.374,N,85.567,W,0
8/3/2001,0:06:47,26.374,N,85.57,W,0
8/3/2001,0:08:47,26.374,N,85.573,W,0
8/3/2001,0:10:46,26.374,N,85.577,W,0
8/3/2001,0:12:46,26.373,N,85.58,W,0
8/3/2001,0:14:47,26.373,N,85.583,W,0
8/3/2001,0:16:46,26.373,N,85.586,W,0
8/3/2001,0:18:46,26.373,N,85.589,W,0
8/3/2001,0:20:47,26.373,N,85.593,W,0
8/3/2001,0:22:47,26.373,N,85.596,W,0
8/3/2001,0:24:46,26.373,N,85.599,W,0
8/3/2001,0:26:46,26.373,N,85.602,W,0
8/3/2001,0:28:47,26.373,N,85.606,W,0
8/3/2001,0:30:47,26.373,N,85.609,W,0
8/3/2001,0:32:46,26.373,N,85.612,W,0
8/3/2001,0:34:46,26.373,N,85.616,W,0
8/3/2001,0:36:47,26.373,N,85.619,W,0
8/3/2001,0:38:47,26.373,N,85.622,W,0
8/3/2001,0:40:46,26.373,N,85.626,W,0
8/3/2001,0:42:46,26.373,N,85.629,W,0
8/3/2001,0:44:47,26.373,N,85.632,W,0
8/3/2001,0:46:46,26.373,N,85.636,W,0
8/3/2001,0:48:46,26.373,N,85.639,W,0
8/3/2001,0:50:47,26.373,N,85.643,W,0
8/3/2001,0:52:47,26.373,N,85.646,W,0
8/3/2001,0:54:46,26.373,N,85.65,W,0
8/3/2001,0:56:46,26.373,N,85.653,W,0
8/3/2001,0:58:47,26.373,N,85.657,W,0
8/3/2001,1:00:47,26.373,N,85.66,W,0
8/3/2001,1:02:46,26.373,N,85.664,W,0
8/3/2001,1:04:46,26.373,N,85.667,W,0
8/3/2001,1:06:47,26.374,N,85.671,W,0
8/3/2001,1:08:47,26.374,N,85.674,W,0
8/3/2001,1:10:46,26.374,N,85.678,W,0
8/3/2001,1:12:46,26.374,N,85.681,W,0
8/3/2001,1:14:47,26.374,N,85.685,W,0
8/3/2001,1:16:46,26.374,N,85.689,W,0
8/3/2001,1:18:46,26.374,N,85.692,W,0
8/3/2001,1:20:47,26.375,N,85.696,W,0
8/3/2001,1:22:47,26.375,N,85.7,W,0
8/3/2001,1:24:46,26.375,N,85.703,W,0
8/3/2001,1:26:46,26.375,N,85.707,W,0
8/3/2001,1:28:47,26.376,N,85.711,W,0
8/3/2001,1:30:47,26.376,N,85.715,W,0
8/3/2001,1:32:46,26.376,N,85.718,W,0
8/3/2001,1:34:46,26.376,N,85.722,W,0
8/3/2001,1:36:47,26.377,N,85.726,W,0
8/3/2001,1:38:47,26.377,N,85.73,W,0
8/3/2001,1:40:46,26.377,N,85.734,W,0
8/3/2001,1:42:46,26.378,N,85.738,W,0
8/3/2001,1:44:47,26.378,N,85.741,W,0
8/3/2001,1:46:46,26.378,N,85.745,W,0
8/3/2001,1:48:46,26.379,N,85.749,W,0
8/3/2001,1:50:47,26.379,N,85.753,W,0
8/3/2001,1:52:47,26.379,N,85.757,W,0
8/3/2001,1:54:46,26.38,N,85.761,W,0
8/3/2001,1:56:46,26.38,N,85.765,W,0
8/3/2001,1:58:47,26.381,N,85.769,W,0
8/3/2001,2:00:47,26.381,N,85.773,W,0
8/3/2001,2:02:46,26.382,N,85.777,W,0
8/3/2001,2:04:46,26.382,N,85.781,W,0
8/3/2001,2:06:47,26.383,N,85.786,W,0
8/3/2001,2:08:47,26.383,N,85.79,W,0
8/3/2001,2:10:46,26.384,N,85.794,W,0
8/3/2001,2:12:46,26.384,N,85.798,W,0
8/3/2001,2:14:47,26.385,N,85.802,W,0
8/3/2001,2:16:46,26.385,N,85.807,W,0
8/3/2001,2:18:46,26.386,N,85.811,W,0
8/3/2001,2:20:47,26.386,N,85.815,W,0
8/3/2001,2:22:47,26.387,N,85.819,W,0
8/3/2001,2:24:46,26.388,N,85.824,W,0
8/3/2001,2:26:46,26.388,N,85.828,W,0
8/3/2001,2:28:47,26.389,N,85.833,W,0
8/3/2001,2:30:47,26.389,N,85.837,W,0
8/3/2001,2:32:46,26.39,N,85.841,W,0
8/3/2001,2:34:46,26.391,N,85.846,W,0
8/3/2001,2:36:47,26.392,N,85.85,W,0
8/3/2001,2:38:47,26.392,N,85.855,W,0
8/3/2001,2:40:46,26.393,N,85.859,W,0
8/3/2001,2:42:46,26.394,N,85.864,W,0
8/3/2001,2:44:47,26.395,N,85.869,W,0
8/3/2001,2:46:46,26.395,N,85.873,W,0
8/3/2001,2:48:46,26.396,N,85.878,W,0
8/3/2001,2:50:47,26.397,N,85.882,W,0
8/3/2001,2:52:47,26.398,N,85.887,W,0
8/3/2001,2:54:46,26.399,N,85.892,W,0
8/3/2001,2:56:46,26.4,N,85.897,W,0
8/3/2001,2:58:47,26.401,N,85.901,W,0
8/3/2001,3:00:47,26.401,N,85.906,W,0
8/3/2001,3:02:46,26.402,N,85.911,W,0
8/3/2001,3:04:46,26.403,N,85.916,W,0
8/3/2001,3:06:47,26.404,N,85.921,W,0
8/3/2001,3:08:47,26.405,N,85.926,W,0
8/3/2001,3:10:46,26.406,N,85.931,W,0
8/3/2001,3:12:46,26.407,N,85.936,W,0
8/3/2001,3:14:47,26.408,N,85.941,W,0
8/3/2001,3:16:46,26.409,N,85.946,W,0
8/3/2001,3:18:46,26.411,N,85.951,W,0
8/3/2001,3:20:47,26.412,N,85.956,W,0
8/3/2001,3:22:47,26.413,N,85.961,W,0
8/3/2001,3:24:46,26.414,N,85.966,W,0
8/3/2001,3:26:46,26.415,N,85.971,W,0
8/3/2001,3:28:47,26.416,N,85.977,W,0
8/3/2001,3:30:47,26.417,N,85.982,W,0
8/3/2001,3:32:46,26.419,N,85.987,W,0
8/3/2001,3:34:46,26.42,N,85.993,W,0
8/3/2001,3:36:47,26.421,N,85.998,W,0
8/3/2001,3:38:47,26.422,N,86.003,W,0
8/3/2001,3:40:46,26.424,N,86.009,W,0
8/3/2001,3:42:46,26.425,N,86.014,W,0
8/3/2001,3:44:47,26.426,N,86.02,W,0
8/3/2001,3:46:46,26.428,N,86.025,W,0
8/3/2001,3:48:46,26.429,N,86.031,W,0
8/3/2001,3:50:47,26.43,N,86.036,W,0
8/3/2001,3:52:47,26.432,N,86.042,W,0
8/3/2001,3:54:46,26.433,N,86.047,W,0
8/3/2001,3:56:46,26.435,N,86.053,W,0
8/3/2001,3:58:47,26.436,N,86.059,W,0
8/3/2001,4:00:47,26.438,N,86.064,W,0
8/3/2001,4:02:46,26.439,N,86.07,W,0
8/3/2001,4:04:46,26.441,N,86.076,W,0
8/3/2001,4:06:47,26.442,N,86.082,W,0
8/3/2001,4:08:47,26.444,N,86.087,W,0
8/3/2001,4:10:46,26.445,N,86.093,W,0
8/3/2001,4:12:46,26.447,N,86.099,W,0
8/3/2001,4:14:47,26.449,N,86.105,W,0
8/3/2001,4:16:46,26.45,N,86.111,W,0
8/3/2001,4:18:46,26.452,N,86.117,W,0
8/3/2001,4:20:47,26.453,N,86.123,W,0
8/3/2001,4:22:47,26.455,N,86.128,W,0
8/3/2001,4:24:46,26.457,N,86.134,W,0
8/3/2001,4:26:46,26.459,N,86.14,W,0
8/3/2001,4:28:47,26.46,N,86.146,W,0
8/3/2001,4:30:47,26.462,N,86.152,W,0
8/3/2001,4:32:46,26.464,N,86.158,W,0
8/3/2001,4:34:46,26.465,N,86.164,W,0
8/3/2001,4:36:47,26.467,N,86.171,W,0
8/3/2001,4:38:47,26.469,N,86.177,W,0
8/3/2001,4:40:46,26.471,N,86.183,W,0
8/3/2001,4:42:46,26.473,N,86.189,W,0
8/3/2001,4:44:47,26.475,N,86.195,W,0
8/3/2001,4:46:46,26.476,N,86.201,W,0
8/3/2001,4:48:46,26.478,N,86.207,W,0
8/3/2001,4:50:47,26.48,N,86.213,W,0
8/3/2001,4:52:47,26.482,N,86.22,W,0
8/3/2001,4:54:46,26.484,N,86.226,W,0
8/3/2001,4:56:46,26.486,N,86.232,W,0
8/3/2001,4:58:47,26.488,N,86.238,W,0
8/3/2001,5:00:47,26.49,N,86.244,W,0
8/3/2001,5:02:46,26.492,N,86.251,W,0
8/3/2001,5:04:46,26.494,N,86.257,W,0
8/3/2001,5:06:47,26.496,N,86.263,W,0
8/3/2001,5:08:47,26.497,N,86.269,W,0
8/3/2001,5:10:46,26.499,N,86.276,W,0
8/3/2001,5:12:46,26.502,N,86.282,W,0
8/3/2001,5:14:47,26.504,N,86.288,W,0
8/3/2001,5:16:46,26.506,N,86.294,W,0
8/3/2001,5:18:46,26.508,N,86.301,W,0
8/3/2001,5:20:47,26.51,N,86.307,W,0
8/3/2001,5:22:47,26.512,N,86.313,W,0
8/3/2001,5:24:46,26.514,N,86.32,W,0
8/3/2001,5:26:46,26.516,N,86.326,W,0
8/3/2001,5:28:47,26.518,N,86.332,W,0
8/3/2001,5:30:47,26.52,N,86.338,W,0
8/3/2001,5:32:46,26.522,N,86.345,W,0
8/3/2001,5:34:46,26.524,N,86.351,W,0
8/3/2001,5:36:47,26.526,N,86.357,W,0
8/3/2001,5:38:47,26.529,N,86.364,W,0
8/3/2001,5:40:46,26.531,N,86.37,W,0
8/3/2001,5:42:46,26.533,N,86.376,W,0
8/3/2001,5:44:47,26.535,N,86.383,W,0
8/3/2001,5:46:46,26.537,N,86.389,W,0
8/3/2001,5:48:46,26.539,N,86.395,W,0
8/3/2001,5:50:47,26.542,N,86.401,W,0
8/3/2001,5:52:47,26.544,N,86.408,W,0
8/3/2001,5:54:46,26.546,N,86.414,W,0
8/3/2001,5:56:46,26.548,N,86.42,W,0
8/3/2001,5:58:47,26.55,N,86.427,W,0
8/3/2001,6:00:47,26.553,N,86.433,W,0
8/3/2001,6:02:46,26.555,N,86.439,W,0
8/3/2001,6:04:46,26.557,N,86.445,W,0
8/3/2001,6:06:47,26.559,N,86.452,W,0
8/3/2001,6:08:47,26.561,N,86.458,W,0
8/3/2001,6:10:46,26.564,N,86.464,W,0
8/3/2001,6:12:46,26.566,N,86.47,W,0
8/3/2001,6:14:47,26.568,N,86.476,W,0
8/3/2001,6:16:46,26.571,N,86.483,W,0
8/3/2001,6:18:46,26.573,N,86.489,W,0
8/3/2001,6:20:47,26.575,N,86.495,W,0
8/3/2001,6:22:47,26.577,N,86.501,W,0
8/3/2001,6:24:46,26.58,N,86.507,W,0
8/3/2001,6:26:46,26.582,N,86.513,W,0
8/3/2001,6:28:47,26.584,N,86.52,W,0
8/3/2001,6:30:47,26.587,N,86.526,W,0
8/3/2001,6:32:46,26.589,N,86.532,W,0
8/3/2001,6:34:46,26.591,N,86.538,W,0
8/3/2001,6:36:47,26.593,N,86.544,W,0
8/3/2001,6:38:47,26.596,N,86.55,W,0
8/3/2001,6:40:46,26.598,N,86.556,W,0
8/3/2001,6:42:46,26.6,N,86.562,W,0
8/3/2001,6:44:47,26.603,N,86.568,W,0
8/3/2001,6:46:46,26.605,N,86.574,W,0
8/3/2001,6:48:46,26.607,N,86.58,W,0
8/3/2001,6:50:47,26.61,N,86.586,W,0
8/3/2001,6:52:47,26.612,N,86.592,W,0
8/3/2001,6:54:46,26.614,N,86.598,W,0
8/3/2001,6:56:46,26.617,N,86.604,W,0
8/3/2001,6:58:47,26.619,N,86.61,W,0
8/3/2001,7:00:47,26.621,N,86.616,W,0
8/3/2001,7:02:46,26.624,N,86.621,W,0
8/3/2001,7:04:46,26.626,N,86.627,W,0
8/3/2001,7:06:47,26.629,N,86.633,W,0
8/3/2001,7:08:47,26.631,N,86.639,W,0
8/3/2001,7:10:46,26.633,N,86.644,W,0
8/3/2001,7:12:46,26.636,N,86.65,W,0
8/3/2001,7:14:47,26.638,N,86.656,W,0
8/3/2001,7:16:46,26.64,N,86.661,W,0
8/3/2001,7:18:46,26.643,N,86.667,W,0
8/3/2001,7:20:47,26.645,N,86.673,W,0
8/3/2001,7:22:47,26.647,N,86.678,W,0
8/3/2001,7:24:46,26.65,N,86.684,W,0
8/3/2001,7:26:46,26.652,N,86.689,W,0
8/3/2001,7:28:47,26.654,N,86.695,W,0
8/3/2001,7:30:47,26.657,N,86.7,W,0
8/3/2001,7:32:46,26.659,N,86.706,W,0
8/3/2001,7:34:46,26.661,N,86.711,W,0
8/3/2001,7:36:47,26.664,N,86.717,W,0
8/3/2001,7:38:47,26.666,N,86.722,W,0
8/3/2001,7:40:46,26.668,N,86.727,W,0
8/3/2001,7:42:46,26.671,N,86.732,W,0
8/3/2001,7:44:47,26.673,N,86.738,W,0
8/3/2001,7:46:46,26.675,N,86.743,W,0
8/3/2001,7:48:46,26.678,N,86.748,W,0
8/3/2001,7:50:47,26.68,N,86.753,W,0
8/3/2001,7:52:47,26.682,N,86.758,W,0
8/3/2001,7:54:46,26.685,N,86.763,W,0
8/3/2001,7:56:46,26.687,N,86.768,W,0
8/3/2001,7:58:47,26.689,N,86.773,W,0
8/3/2001,8:00:46,26.691,N,86.778,W,0
8/3/2001,8:02:47,26.694,N,86.783,W,0
8/3/2001,8:04:47,26.696,N,86.788,W,0
8/3/2001,8:06:47,26.698,N,86.793,W,0
8/3/2001,8:08:47,26.701,N,86.798,W,0
8/3/2001,8:10:46,26.703,N,86.803,W,0
8/3/2001,8:12:46,26.705,N,86.807,W,0
8/3/2001,8:14:46,26.707,N,86.812,W,0
8/3/2001,8:16:47,26.71,N,86.817,W,0
8/3/2001,8:18:47,26.712,N,86.821,W,0
8/3/2001,8:20:47,26.714,N,86.826,W,0
8/3/2001,8:22:47,26.716,N,86.83,W,0
8/3/2001,8:24:46,26.719,N,86.835,W,0
8/3/2001,8:26:46,26.721,N,86.839,W,0
8/3/2001,8:28:46,26.723,N,86.844,W,0
8/3/2001,8:30:46,26.725,N,86.848,W,0
8/3/2001,8:32:47,26.727,N,86.852,W,0
8/3/2001,8:34:47,26.73,N,86.857,W,0
8/3/2001,8:36:47,26.732,N,86.861,W,0
8/3/2001,8:38:47,26.734,N,86.865,W,0
8/3/2001,8:40:46,26.736,N,86.869,W,0
8/3/2001,8:42:46,26.738,N,86.873,W,0
8/3/2001,8:44:46,26.741,N,86.877,W,0
8/3/2001,8:46:47,26.743,N,86.881,W,0
8/3/2001,8:48:47,26.745,N,86.885,W,0
8/3/2001,8:50:47,26.747,N,86.889,W,0
8/3/2001,8:52:47,26.749,N,86.893,W,0
8/3/2001,8:54:46,26.751,N,86.897,W,0
8/3/2001,8:56:46,26.753,N,86.9,W,0
8/3/2001,8:58:46,26.755,N,86.904,W,0
8/3/2001,9:00:46,26.758,N,86.908,W,0
8/3/2001,9:02:47,26.76,N,86.911,W,0
8/3/2001,9:04:47,26.762,N,86.915,W,0
8/3/2001,9:06:47,26.764,N,86.918,W,0
8/3/2001,9:08:47,26.766,N,86.922,W,0
8/3/2001,9:10:46,26.768,N,86.925,W,0
8/3/2001,9:12:46,26.77,N,86.929,W,0
8/3/2001,9:14:46,26.772,N,86.932,W,0
8/3/2001,9:16:47,26.774,N,86.935,W,0
8/3/2001,9:18:47,26.776,N,86.939,W,0
8/3/2001,9:20:47,26.778,N,86.942,W,0
8/3/2001,9:22:47,26.78,N,86.945,W,0
8/3/2001,9:24:46,26.782,N,86.948,W,0
8/3/2001,9:26:46,26.784,N,86.951,W,0
8/3/2001,9:28:46,26.786,N,86.954,W,0
8/3/2001,9:30:46,26.788,N,86.958,W,0
8/3/2001,9:32:47,26.79,N,86.961,W,0
8/3/2001,9:34:47,26.792,N,86.963,W,0
8/3/2001,9:36:47,26.794,N,86.966,W,0
8/3/2001,9:38:47,26.796,N,86.969,W,0
8/3/2001,9:40:46,26.798,N,86.972,W,0
8/3/2001,9:42:46,26.8,N,86.975,W,0
8/3/2001,9:44:46,26.802,N,86.978,W,0
8/3/2001,9:46:47,26.804,N,86.98,W,0
8/3/2001,9:48:47,26.806,N,86.983,W,0
8/3/2001,9:50:47,26.808,N,86.986,W,0
8/3/2001,9:52:47,26.81,N,86.988,W,0
8/3/2001,9:54:46,26.812,N,86.991,W,0
8/3/2001,9:56:46,26.814,N,86.994,W,0
8/3/2001,9:58:46,26.816,N,86.996,W,0
8/3/2001,10:00:46,26.818,N,86.999,W,0
8/3/2001,10:02:47,26.82,N,87.001,W,0
8/3/2001,10:04:47,26.821,N,87.004,W,0
8/3/2001,10:06:47,26.823,N,87.006,W,0
8/3/2001,10:08:47,26.825,N,87.008,W,0
8/3/2001,10:10:46,26.827,N,87.011,W,0
8/3/2001,10:12:46,26.829,N,87.013,W,0
8/3/2001,10:14:46,26.831,N,87.015,W,0
8/3/2001,10:16:47,26.833,N,87.017,W,0
8/3/2001,10:18:47,26.835,N,87.02,W,0
8/3/2001,10:20:47,26.836,N,87.022,W,0
8/3/2001,10:22:47,26.838,N,87.024,W,0
8/3/2001,10:24:46,26.84,N,87.026,W,0
8/3/2001,10:26:46,26.842,N,87.028,W,0
8/3/2001,10:28:46,26.844,N,87.03,W,0
8/3/2001,10:30:46,26.846,N,87.032,W,0
8/3/2001,10:32:47,26.848,N,87.034,W,0
8/3/2001,10:34:47,26.849,N,87.036,W,0
8/3/2001,10:36:47,26.851,N,87.038,W,0
8/3/2001,10:38:47,26.853,N,87.04,W,0
8/3/2001,10:40:46,26.855,N,87.042,W,0
8/3/2001,10:42:46,26.857,N,87.044,W,0
8/3/2001,10:44:46,26.858,N,87.045,W,0
8/3/2001,10:46:47,26.86,N,87.047,W,0
8/3/2001,10:48:47,26.862,N,87.049,W,0
8/3/2001,10:50:47,26.864,N,87.051,W,0
8/3/2001,10:52:47,26.866,N,87.052,W,0
8/3/2001,10:54:46,26.867,N,87.054,W,0
8/3/2001,10:56:46,26.869,N,87.056,W,0
8/3/2001,10:58:46,26.871,N,87.057,W,0
8/3/2001,11:00:46,26.873,N,87.059,W,0
8/3/2001,11:02:47,26.874,N,87.061,W,0
8/3/2001,11:04:47,26.876,N,87.062,W,0
8/3/2001,11:06:47,26.878,N,87.064,W,0
8/3/2001,11:08:47,26.88,N,87.065,W,0
8/3/2001,11:10:46,26.882,N,87.067,W,0
8/3/2001,11:12:46,26.883,N,87.068,W,0
8/3/2001,11:14:46,26.885,N,87.07,W,0
8/3/2001,11:16:47,26.887,N,87.071,W,0
8/3/2001,11:18:47,26.888,N,87.073,W,0
8/3/2001,11:20:47,26.89,N,87.074,W,0
8/3/2001,11:22:47,26.892,N,87.075,W,0
8/3/2001,11:24:46,26.894,N,87.077,W,0
8/3/2001,11:26:46,26.895,N,87.078,W,0
8/3/2001,11:28:46,26.897,N,87.079,W,0
8/3/2001,11:30:46,26.899,N,87.08,W,0
8/3/2001,11:32:47,26.901,N,87.082,W,0
