Track,for,Gabrielle,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/11/2013,2:16:37,31.965,N,65.044,W
9/11/2013,2:18:38,31.967,N,65.046,W
9/11/2013,2:20:37,31.97,N,65.048,W
9/11/2013,2:22:38,31.973,N,65.05,W
9/11/2013,2:24:37,31.975,N,65.053,W
9/11/2013,2:26:38,31.978,N,65.055,W
9/11/2013,2:28:37,31.981,N,65.057,W
9/11/2013,2:30:38,31.983,N,65.059,W
9/11/2013,2:32:37,31.986,N,65.061,W
9/11/2013,2:34:38,31.988,N,65.063,W
9/11/2013,2:36:37,31.991,N,65.066,W
9/11/2013,2:38:38,31.994,N,65.068,W
9/11/2013,2:40:37,31.996,N,65.07,W
9/11/2013,2:42:38,31.999,N,65.072,W
9/11/2013,2:44:38,32.002,N,65.075,W
9/11/2013,2:46:37,32.004,N,65.077,W
9/11/2013,2:48:38,32.007,N,65.079,W
9/11/2013,2:50:37,32.01,N,65.082,W
9/11/2013,2:52:38,32.012,N,65.084,W
9/11/2013,2:54:37,32.015,N,65.087,W
9/11/2013,2:56:38,32.018,N,65.089,W
9/11/2013,2:58:37,32.02,N,65.091,W
9/11/2013,3:00:38,32.023,N,65.094,W
9/11/2013,3:02:37,32.025,N,65.096,W
9/11/2013,3:04:38,32.028,N,65.099,W
9/11/2013,3:06:37,32.031,N,65.101,W
9/11/2013,3:08:38,32.033,N,65.104,W
9/11/2013,3:10:37,32.036,N,65.106,W
9/11/2013,3:12:38,32.039,N,65.109,W
9/11/2013,3:14:38,32.041,N,65.111,W
9/11/2013,3:16:37,32.044,N,65.114,W
9/11/2013,3:18:38,32.046,N,65.116,W
9/11/2013,3:20:37,32.049,N,65.119,W
9/11/2013,3:22:38,32.052,N,65.122,W
9/11/2013,3:24:37,32.054,N,65.124,W
9/11/2013,3:26:38,32.057,N,65.127,W
9/11/2013,3:28:37,32.06,N,65.13,W
9/11/2013,3:30:38,32.062,N,65.132,W
9/11/2013,3:32:37,32.065,N,65.135,W
9/11/2013,3:34:38,32.067,N,65.138,W
9/11/2013,3:36:37,32.07,N,65.14,W
9/11/2013,3:38:38,32.073,N,65.143,W
9/11/2013,3:40:37,32.075,N,65.146,W
9/11/2013,3:42:38,32.078,N,65.149,W
9/11/2013,3:44:38,32.081,N,65.151,W
9/11/2013,3:46:37,32.083,N,65.154,W
9/11/2013,3:48:38,32.086,N,65.157,W
9/11/2013,3:50:37,32.088,N,65.16,W
9/11/2013,3:52:38,32.091,N,65.163,W
9/11/2013,3:54:37,32.094,N,65.165,W
9/11/2013,3:56:38,32.096,N,65.168,W
9/11/2013,3:58:37,32.099,N,65.171,W
9/11/2013,4:00:38,32.101,N,65.174,W
9/11/2013,4:02:37,32.104,N,65.177,W
9/11/2013,4:04:38,32.107,N,65.18,W
9/11/2013,4:06:37,32.109,N,65.183,W
9/11/2013,4:08:38,32.112,N,65.186,W
9/11/2013,4:10:37,32.114,N,65.189,W
9/11/2013,4:12:38,32.117,N,65.191,W
9/11/2013,4:14:38,32.12,N,65.194,W
9/11/2013,4:16:37,32.122,N,65.197,W
9/11/2013,4:18:38,32.125,N,65.2,W
9/11/2013,4:20:37,32.127,N,65.203,W
9/11/2013,4:22:38,32.13,N,65.206,W
9/11/2013,4:24:37,32.133,N,65.209,W
9/11/2013,4:26:38,32.135,N,65.212,W
9/11/2013,4:28:37,32.138,N,65.215,W
9/11/2013,4:30:38,32.14,N,65.219,W
9/11/2013,4:32:37,32.143,N,65.222,W
9/11/2013,4:34:38,32.146,N,65.225,W
9/11/2013,4:36:37,32.148,N,65.228,W
9/11/2013,4:38:38,32.151,N,65.231,W
9/11/2013,4:40:37,32.153,N,65.234,W
9/11/2013,4:42:38,32.156,N,65.237,W
9/11/2013,4:44:38,32.159,N,65.24,W
9/11/2013,4:46:37,32.161,N,65.243,W
9/11/2013,4:48:38,32.164,N,65.247,W
9/11/2013,4:50:37,32.166,N,65.25,W
9/11/2013,4:52:38,32.169,N,65.253,W
9/11/2013,4:54:37,32.172,N,65.256,W
9/11/2013,4:56:38,32.174,N,65.259,W
9/11/2013,4:58:37,32.177,N,65.262,W
9/11/2013,5:00:38,32.179,N,65.266,W
9/11/2013,5:02:37,32.182,N,65.269,W
9/11/2013,5:04:38,32.185,N,65.272,W
9/11/2013,5:06:37,32.187,N,65.275,W
9/11/2013,5:08:38,32.19,N,65.279,W
9/11/2013,5:10:37,32.192,N,65.282,W
9/11/2013,5:12:38,32.195,N,65.285,W
9/11/2013,5:14:38,32.197,N,65.288,W
9/11/2013,5:16:37,32.2,N,65.292,W
9/11/2013,5:18:38,32.203,N,65.295,W
9/11/2013,5:20:37,32.205,N,65.298,W
9/11/2013,5:22:38,32.208,N,65.302,W
9/11/2013,5:24:37,32.21,N,65.305,W
9/11/2013,5:26:38,32.213,N,65.308,W
9/11/2013,5:28:37,32.216,N,65.311,W
9/11/2013,5:30:38,32.218,N,65.315,W
9/11/2013,5:32:37,32.221,N,65.318,W
9/11/2013,5:34:38,32.223,N,65.322,W
9/11/2013,5:36:37,32.226,N,65.325,W
9/11/2013,5:38:38,32.228,N,65.328,W
9/11/2013,5:40:37,32.231,N,65.332,W
9/11/2013,5:42:38,32.234,N,65.335,W
9/11/2013,5:44:38,32.236,N,65.338,W
9/11/2013,5:46:37,32.239,N,65.342,W
9/11/2013,5:48:38,32.241,N,65.345,W
9/11/2013,5:50:37,32.244,N,65.349,W
9/11/2013,5:52:38,32.246,N,65.352,W
9/11/2013,5:54:37,32.249,N,65.355,W
9/11/2013,5:56:38,32.252,N,65.359,W
9/11/2013,5:58:37,32.254,N,65.362,W
9/11/2013,6:00:38,32.257,N,65.366,W
9/11/2013,6:02:37,32.259,N,65.369,W
9/11/2013,6:04:38,32.262,N,65.373,W
9/11/2013,6:06:37,32.264,N,65.376,W
9/11/2013,6:08:38,32.267,N,65.38,W
9/11/2013,6:10:37,32.27,N,65.383,W
9/11/2013,6:12:38,32.272,N,65.386,W
9/11/2013,6:14:38,32.275,N,65.39,W
9/11/2013,6:16:37,32.277,N,65.393,W
9/11/2013,6:18:38,32.28,N,65.397,W
9/11/2013,6:20:37,32.283,N,65.4,W
9/11/2013,6:22:38,32.285,N,65.404,W
9/11/2013,6:24:37,32.288,N,65.407,W
9/11/2013,6:26:38,32.29,N,65.411,W
9/11/2013,6:28:37,32.293,N,65.414,W
9/11/2013,6:30:38,32.295,N,65.418,W
9/11/2013,6:32:37,32.298,N,65.421,W
9/11/2013,6:34:38,32.3,N,65.425,W
9/11/2013,6:36:37,32.303,N,65.428,W
9/11/2013,6:38:38,32.306,N,65.432,W
9/11/2013,6:40:37,32.308,N,65.435,W
9/11/2013,6:42:38,32.311,N,65.439,W
9/11/2013,6:44:38,32.313,N,65.443,W
9/11/2013,6:46:37,32.316,N,65.446,W
9/11/2013,6:48:38,32.318,N,65.45,W
9/11/2013,6:50:37,32.321,N,65.453,W
9/11/2013,6:52:38,32.324,N,65.457,W
9/11/2013,6:54:37,32.326,N,65.46,W
9/11/2013,6:56:38,32.329,N,65.464,W
9/11/2013,6:58:37,32.331,N,65.467,W
9/11/2013,7:00:38,32.334,N,65.471,W
9/11/2013,7:02:37,32.336,N,65.474,W
9/11/2013,7:04:38,32.339,N,65.478,W
9/11/2013,7:06:37,32.342,N,65.482,W
9/11/2013,7:08:38,32.344,N,65.485,W
9/11/2013,7:10:37,32.347,N,65.489,W
9/11/2013,7:12:38,32.349,N,65.492,W
9/11/2013,7:14:38,32.352,N,65.496,W
9/11/2013,7:16:37,32.354,N,65.499,W
9/11/2013,7:18:38,32.357,N,65.503,W
9/11/2013,7:20:37,32.36,N,65.507,W
9/11/2013,7:22:38,32.362,N,65.51,W
9/11/2013,7:24:37,32.365,N,65.514,W
9/11/2013,7:26:38,32.367,N,65.517,W
9/11/2013,7:28:37,32.37,N,65.521,W
9/11/2013,7:30:38,32.372,N,65.524,W
9/11/2013,7:32:37,32.375,N,65.528,W
9/11/2013,7:34:38,32.378,N,65.532,W
